Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
203.0;278.0;307.0;799;505.0;1043.0;-24;?;?;-433.0;-42.0
199.0;272.0;256.0;805;494.0;1094.0;-24;-177;304;-424.0;-7.0
?;269.0;217.0;803;486.0;1116.0;-24;-177;303;-420.0;91.0
135.0;269.0;171.0;796;478.0;1108.0;-24;-177;302;-423.0;120.0
?;269.0;127.0;798;475.0;950.0;-24;-177;306;-432.0;144.0
163.0;272.0;68.0;794;?;861.0;-24;?;302;-440.0;186.0
169.0;275.0;14.0;793;484.0;?;-24;?;289;-443.0;203.0
153.0;279.0;-40.0;804;493.0;740.0;-24;-177;286;-441.0;232.0
197.0;282.0;-104.0;805;?;578.0;-24;-177;295;-441.0;222.0
250.0;290.0;-174.0;804;503.0;434.0;-24;-177;294;-440.0;208.0
326.0;294.0;-250.0;802;501.0;358.0;-24;-177;288;-443.0;213.0
470.0;299.0;-326.0;798;499.0;189.0;?;-177;286;?;184.0
516.0;?;-394.0;801;494.0;51.0;-24;-177;287;-461.0;135.0
523.0;308.0;-469.0;801;484.0;?;-24;-177;290;-471.0;128.0
489.0;?;-536.0;802;474.0;-163.0;-24;-177;294;-481.0;104.0
546.0;307.0;-601.0;804;453.0;-352.0;-24;-177;?;-490.0;92.0
560.0;302.0;-646.0;804;436.0;-244.0;-24;?;?;-495.0;83.0
622.0;295.0;-679.0;798;421.0;-146.0;-24;-177;296;-497.0;91.0
674.0;288.0;?;795;401.0;-137.0;-24;-177;297;-501.0;80.0
735.0;282.0;-720.0;800;377.0;-279.0;-24;-177;297;?;51.0
730.0;275.0;?;?;349.0;?;-24;-177;295;-500.0;46.0
762.0;272.0;-717.0;800;323.0;?;-24;-177;293;-500.0;-27.0
825.0;268.0;-709.0;805;302.0;-506.0;-24;-177;287;-502.0;11.0
754.0;265.0;-700.0;?;281.0;-602.0;-24;-177;285;-506.0;-26.0
765.0;263.0;-687.0;797;266.0;-595.0;-24;?;291;-508.0;-80.0
846.0;260.0;-665.0;800;261.0;-671.0;?;-177;293;-510.0;-110.0
733.0;?;-661.0;?;256.0;-627.0;-24;-177;292;-510.0;-82.0
795.0;259.0;?;799;249.0;-555.0;-24;-177;288;-505.0;-95.0
812.0;259.0;-672.0;798;247.0;-532.0;-24;-177;291;-503.0;-62.0
842.0;259.0;-672.0;796;246.0;-551.0;-24;-177;297;-501.0;-68.0
847.0;265.0;-667.0;?;246.0;-502.0;-24;-177;295;-496.0;?
885.0;267.0;-669.0;800;?;-550.0;-24;-177;292;-494.0;?
886.0;272.0;-676.0;799;235.0;?;-24;-177;285;-494.0;-21.0
907.0;271.0;-676.0;798;232.0;-557.0;-24;-177;290;-491.0;-12.0
914.0;272.0;-677.0;801;232.0;-531.0;-24;-177;297;-494.0;-19.0
908.0;273.0;-675.0;798;234.0;?;-24;-177;297;-493.0;6.0
914.0;275.0;-677.0;795;?;-613.0;-24;-177;301;-493.0;?
926.0;275.0;-683.0;797;235.0;-581.0;-24;-177;297;-491.0;61.0
958.0;274.0;-683.0;794;234.0;-530.0;-24;-177;301;-493.0;33.0
898.0;275.0;-684.0;798;?;-552.0;-24;-177;300;-495.0;104.0
893.0;273.0;-685.0;802;240.0;-509.0;?;-177;293;-496.0;110.0
?;271.0;-684.0;796;243.0;-408.0;?;-177;295;?;74.0
883.0;267.0;?;797;?;-191.0;-24;-177;293;-500.0;113.0
865.0;265.0;-685.0;?;250.0;-17.0;-24;-177;297;-503.0;93.0
858.0;262.0;-688.0;793;253.0;188.0;-24;-177;300;-507.0;106.0
874.0;259.0;-688.0;796;259.0;324.0;-24;-177;296;-511.0;?
876.0;254.0;?;804;272.0;431.0;-24;-177;297;-512.0;53.0
848.0;250.0;-703.0;800;286.0;640.0;-24;-177;301;-513.0;?
805.0;248.0;-715.0;797;312.0;729.0;-24;-177;297;?;-17.0
740.0;246.0;-724.0;802;?;911.0;-24;-177;291;-506.0;-38.0
698.0;242.0;?;?;?;960.0;-24;-177;?;-505.0;-73.0
671.0;243.0;-692.0;797;443.0;1075.0;-24;-177;297;-502.0;-112.0
697.0;243.0;-666.0;805;476.0;1632.0;-24;?;296;-499.0;-106.0
?;244.0;-595.0;802;512.0;1830.0;-24;-177;303;-497.0;-129.0
851.0;?;-493.0;800;537.0;2072.0;-24;?;303;-490.0;-94.0
789.0;248.0;-345.0;807;561.0;2375.0;-24;-177;294;-484.0;-64.0
782.0;251.0;-198.0;800;572.0;2279.0;-24;-177;303;?;-63.0
828.0;255.0;-64.0;798;578.0;1669.0;-24;-177;306;-472.0;-68.0
661.0;257.0;99.0;802;578.0;?;-24;-177;294;-466.0;-65.0
746.0;261.0;255.0;794;568.0;1383.0;-24;-177;301;-461.0;-39.0
660.0;260.0;411.0;798;?;1518.0;-24;-177;307;-453.0;-30.0
604.0;260.0;499.0;801;553.0;1374.0;-24;-177;303;-445.0;-27.0
414.0;262.0;544.0;799;553.0;1286.0;-24;-177;303;-436.0;-19.0
145.0;262.0;551.0;802;560.0;1201.0;-24;-177;301;?;-17.0
152.0;264.0;535.0;802;574.0;?;-24;-177;301;-424.0;3.0
136.0;268.0;477.0;801;580.0;1068.0;-24;-177;300;-426.0;29.0
144.0;273.0;455.0;804;586.0;1070.0;-24;-177;295;-433.0;23.0
?;274.0;465.0;805;598.0;?;-24;-177;295;-439.0;14.0
298.0;275.0;455.0;803;597.0;1017.0;-24;-177;298;-448.0;?
435.0;276.0;447.0;798;597.0;1000.0;-24;-177;298;-454.0;68.0
357.0;278.0;419.0;800;586.0;948.0;-24;-177;296;-463.0;57.0
339.0;279.0;406.0;807;585.0;900.0;?;-177;299;-468.0;53.0
301.0;276.0;407.0;802;586.0;895.0;-24;-177;305;-468.0;?
278.0;?;390.0;?;581.0;910.0;-24;-177;308;-468.0;44.0
223.0;269.0;374.0;806;579.0;911.0;-24;-177;?;-471.0;51.0
218.0;267.0;349.0;804;572.0;910.0;-24;-177;302;-473.0;45.0
234.0;264.0;?;803;568.0;947.0;-24;-177;302;-473.0;72.0
239.0;262.0;332.0;805;565.0;988.0;-24;-177;303;-473.0;38.0
264.0;261.0;329.0;801;561.0;1040.0;-24;-177;?;-470.0;47.0
254.0;260.0;327.0;802;554.0;1059.0;-24;?;304;-471.0;23.0
295.0;257.0;329.0;799;550.0;1035.0;-24;?;306;-468.0;-15.0
?;257.0;331.0;795;545.0;1060.0;-24;-177;312;-467.0;7.0
254.0;?;334.0;804;541.0;1060.0;-24;-177;309;-466.0;43.0
234.0;257.0;336.0;805;537.0;1069.0;-24;-177;305;-462.0;21.0
192.0;260.0;337.0;800;533.0;1086.0;-24;-177;306;?;10.0
?;261.0;336.0;806;533.0;1062.0;-24;-177;305;-459.0;36.0
255.0;258.0;335.0;807;528.0;1028.0;-24;-177;305;-459.0;14.0
277.0;259.0;334.0;801;?;?;-24;-177;311;-455.0;14.0
251.0;260.0;332.0;804;528.0;1019.0;-24;-177;312;-454.0;-12.0
247.0;261.0;331.0;807;533.0;1013.0;-24;-177;?;-449.0;-3.0
266.0;?;332.0;801;?;1010.0;-24;-177;302;-451.0;1.0
290.0;265.0;?;803;540.0;986.0;-24;?;304;-453.0;8.0
296.0;269.0;346.0;804;544.0;997.0;-24;-177;309;-458.0;?
301.0;?;357.0;802;546.0;940.0;-24;-177;309;-461.0;-37.0
308.0;268.0;367.0;803;547.0;?;-24;-177;307;-460.0;-50.0
276.0;266.0;376.0;803;547.0;958.0;?;-177;310;-460.0;-51.0
285.0;265.0;379.0;803;548.0;968.0;-24;-177;307;-459.0;?
264.0;265.0;383.0;802;551.0;958.0;-24;-177;301;-458.0;?
250.0;265.0;385.0;?;552.0;991.0;-24;-177;?;-455.0;-22.0
237.0;267.0;?;807;553.0;1007.0;-24;-177;305;?;-36.0
251.0;?;382.0;807;554.0;1000.0;-24;-177;301;-457.0;-54.0
253.0;272.0;381.0;?;552.0;999.0;?;-177;308;-459.0;-11.0
293.0;276.0;382.0;809;552.0;1008.0;-24;-177;308;-458.0;6.0
296.0;275.0;379.0;?;550.0;997.0;-24;-177;305;-459.0;-13.0
253.0;278.0;374.0;801;548.0;998.0;-24;?;308;-462.0;?
230.0;278.0;369.0;804;548.0;994.0;-24;-177;305;?;34.0
275.0;280.0;362.0;805;?;?;-24;-177;305;?;35.0
266.0;279.0;356.0;797;546.0;?;-24;-177;?;-468.0;21.0
265.0;278.0;351.0;798;543.0;1024.0;-24;-177;302;-469.0;27.0
?;278.0;351.0;?;542.0;1034.0;-24;-177;306;-471.0;32.0
284.0;275.0;348.0;801;543.0;1015.0;?;-177;303;-470.0;49.0
285.0;274.0;350.0;807;?;1002.0;-24;-177;301;-471.0;27.0
275.0;272.0;349.0;805;541.0;1014.0;-24;-177;306;-472.0;25.0
?;271.0;352.0;?;543.0;1013.0;-24;-177;298;-471.0;-5.0
305.0;275.0;353.0;804;?;987.0;-24;-177;?;?;41.0
266.0;278.0;356.0;806;542.0;988.0;-24;?;300;-457.0;44.0
260.0;281.0;357.0;805;543.0;967.0;-24;-177;300;-445.0;-2.0
272.0;291.0;358.0;803;542.0;1007.0;-24;-177;304;-432.0;28.0
246.0;292.0;358.0;807;543.0;?;-24;-177;?;-423.0;25.0
243.0;282.0;357.0;?;542.0;1028.0;-24;-177;?;?;4.0
223.0;273.0;355.0;797;541.0;1009.0;-24;?;310;-423.0;-5.0
242.0;261.0;354.0;801;539.0;1006.0;-24;-177;308;-424.0;-64.0
258.0;?;356.0;802;542.0;990.0;-24;-177;311;-425.0;-26.0
294.0;242.0;355.0;801;540.0;978.0;?;-177;310;-419.0;-24.0
289.0;240.0;356.0;805;?;997.0;-24;?;307;-417.0;-54.0
246.0;237.0;353.0;802;540.0;1015.0;-24;-177;305;-413.0;-42.0
244.0;237.0;353.0;800;542.0;1007.0;-24;-177;304;-413.0;-46.0
253.0;237.0;355.0;800;542.0;1014.0;-24;-177;304;-413.0;-45.0
285.0;238.0;355.0;797;542.0;1004.0;-24;-177;309;-415.0;-35.0
251.0;241.0;356.0;800;543.0;985.0;-24;-177;312;-419.0;34.0
239.0;243.0;359.0;803;543.0;957.0;?;?;311;-421.0;21.0
247.0;246.0;359.0;798;542.0;?;-24;-177;?;-422.0;32.0
232.0;?;359.0;?;543.0;994.0;?;-177;309;-425.0;?
266.0;252.0;358.0;805;541.0;1001.0;-24;-177;309;?;52.0
258.0;256.0;359.0;799;541.0;980.0;-24;-177;310;-430.0;74.0
271.0;260.0;?;798;540.0;995.0;-24;-177;306;?;60.0
258.0;264.0;361.0;803;538.0;?;-24;-177;304;-437.0;57.0
310.0;268.0;363.0;?;536.0;991.0;-24;-177;309;-440.0;70.0
268.0;272.0;361.0;799;537.0;969.0;-24;-177;310;-446.0;87.0
260.0;279.0;358.0;807;535.0;968.0;-24;-177;302;-455.0;127.0
246.0;?;355.0;803;533.0;?;-24;-177;302;-467.0;132.0
213.0;292.0;?;803;534.0;987.0;-24;-177;309;-473.0;120.0
?;297.0;347.0;805;?;977.0;-24;-177;307;-480.0;125.0
245.0;?;346.0;798;536.0;991.0;-24;-177;305;-485.0;91.0
254.0;300.0;346.0;796;537.0;?;-24;-177;308;-488.0;63.0
284.0;297.0;351.0;800;?;1055.0;-24;?;305;-491.0;72.0
?;294.0;355.0;800;540.0;1053.0;-24;-177;311;-493.0;34.0
301.0;293.0;361.0;801;543.0;1029.0;-24;-177;?;-497.0;48.0
299.0;289.0;371.0;803;542.0;1045.0;-24;-177;307;-501.0;21.0
304.0;285.0;377.0;802;543.0;1049.0;-24;-177;307;?;58.0
324.0;281.0;386.0;?;545.0;1061.0;?;-177;306;-506.0;?
275.0;278.0;391.0;806;546.0;?;-24;-177;302;-506.0;-1.0
292.0;276.0;?;802;?;1009.0;?;-177;310;-510.0;-22.0
274.0;277.0;399.0;803;550.0;946.0;-24;-177;308;-511.0;-34.0
278.0;279.0;401.0;807;552.0;981.0;-24;?;304;-512.0;-43.0
271.0;279.0;400.0;?;549.0;1051.0;-24;-177;313;-514.0;-93.0
273.0;?;400.0;805;?;1043.0;?;-177;310;-518.0;-78.0
258.0;285.0;403.0;803;552.0;994.0;-24;-177;306;-521.0;-101.0
?;287.0;399.0;800;553.0;967.0;-24;-177;305;-521.0;-133.0
266.0;291.0;?;803;555.0;?;-24;-177;299;-518.0;-131.0
265.0;295.0;395.0;803;555.0;1010.0;-24;-177;?;-512.0;-49.0
286.0;299.0;396.0;801;555.0;965.0;-24;-177;302;-507.0;-25.0
283.0;302.0;395.0;804;556.0;974.0;-24;-177;292;-503.0;-18.0
?;305.0;396.0;803;555.0;949.0;-24;-177;292;-502.0;-23.0
292.0;306.0;395.0;801;555.0;956.0;-24;?;300;-501.0;-24.0
256.0;308.0;393.0;801;555.0;1000.0;-24;?;305;-499.0;-24.0
280.0;308.0;391.0;798;554.0;1066.0;-24;-177;303;-496.0;-20.0
289.0;307.0;389.0;803;553.0;1044.0;-24;-177;298;-493.0;0.0
270.0;306.0;388.0;801;553.0;1036.0;-24;-177;297;-489.0;?
287.0;304.0;386.0;797;552.0;1007.0;-24;-177;299;-485.0;-9.0
303.0;304.0;387.0;803;552.0;1057.0;-24;-177;296;?;-13.0
300.0;302.0;385.0;799;551.0;?;-24;-177;299;-477.0;-21.0
278.0;302.0;381.0;797;?;?;-24;-177;300;-475.0;-31.0
289.0;297.0;379.0;802;550.0;1009.0;?;-177;295;-473.0;-39.0
298.0;301.0;375.0;797;548.0;1044.0;-24;-177;301;-470.0;-36.0
275.0;303.0;370.0;799;?;1020.0;-24;-177;304;-471.0;-43.0
285.0;?;367.0;805;547.0;?;-24;-177;301;-473.0;-80.0
?;304.0;364.0;797;548.0;?;-24;-177;303;-469.0;-22.0
286.0;305.0;359.0;794;547.0;984.0;-24;-177;299;-469.0;-58.0
247.0;305.0;358.0;796;549.0;999.0;?;-177;299;-473.0;-22.0
248.0;306.0;356.0;802;546.0;1013.0;-24;-177;300;-476.0;-80.0
259.0;305.0;358.0;807;547.0;972.0;-24;-177;299;-474.0;-51.0
278.0;306.0;357.0;800;547.0;980.0;-24;-177;300;-472.0;-58.0
?;?;357.0;797;547.0;982.0;-24;-177;297;-472.0;-74.0
275.0;304.0;359.0;799;547.0;975.0;-24;-177;299;-470.0;-9.0
276.0;303.0;358.0;?;548.0;993.0;-24;-177;300;-472.0;-24.0
262.0;305.0;364.0;797;548.0;1006.0;-24;-177;298;-470.0;-34.0
250.0;304.0;364.0;798;549.0;1006.0;-24;-177;299;-470.0;-20.0
257.0;303.0;367.0;797;548.0;996.0;-24;-177;299;-469.0;27.0
243.0;303.0;368.0;799;547.0;958.0;-24;-177;298;-466.0;13.0
263.0;?;368.0;798;551.0;969.0;-24;?;300;-463.0;29.0
265.0;303.0;367.0;800;548.0;968.0;-24;?;301;-463.0;21.0
265.0;?;367.0;803;549.0;983.0;-24;-177;300;-463.0;42.0
254.0;305.0;367.0;802;547.0;1003.0;-24;-177;300;-465.0;18.0
267.0;304.0;365.0;805;546.0;1018.0;-24;?;298;-462.0;38.0
272.0;302.0;363.0;802;546.0;1010.0;-24;-177;297;-461.0;5.0
?;302.0;363.0;795;545.0;1007.0;-24;-177;298;-458.0;16.0
284.0;300.0;362.0;802;?;1030.0;-24;-177;299;-458.0;25.0
313.0;297.0;362.0;803;544.0;1028.0;-24;-177;302;-456.0;?
290.0;294.0;359.0;798;542.0;1014.0;-24;-177;?;-456.0;12.0
294.0;294.0;358.0;801;539.0;973.0;?;-177;299;-453.0;21.0
279.0;292.0;356.0;?;540.0;975.0;-24;-177;301;-455.0;14.0
292.0;293.0;354.0;797;539.0;978.0;-24;-177;307;-456.0;29.0
253.0;290.0;351.0;802;?;1005.0;-24;-177;302;-460.0;8.0
243.0;292.0;351.0;804;?;1015.0;-24;-177;299;-457.0;?
235.0;291.0;351.0;802;535.0;997.0;-24;-177;306;-458.0;-13.0
251.0;293.0;349.0;803;?;1008.0;-24;-177;306;-456.0;1.0
?;291.0;349.0;803;535.0;999.0;-24;-177;302;-454.0;-7.0
275.0;291.0;353.0;800;536.0;989.0;-24;-177;306;-457.0;21.0
266.0;293.0;354.0;803;535.0;993.0;-24;?;304;-454.0;21.0
271.0;291.0;?;804;536.0;987.0;-24;-177;310;-453.0;?
258.0;291.0;362.0;801;?;980.0;-24;-177;310;-450.0;-13.0
267.0;290.0;364.0;807;535.0;991.0;?;-177;295;-449.0;4.0
231.0;293.0;367.0;810;538.0;1009.0;-24;-177;303;?;-21.0
263.0;294.0;368.0;803;?;1000.0;-24;-177;309;-453.0;?
267.0;293.0;367.0;798;537.0;981.0;-24;-177;?;-453.0;-5.0
270.0;292.0;?;796;536.0;?;-24;-177;312;-456.0;-16.0
244.0;295.0;367.0;802;536.0;995.0;-24;-177;?;-458.0;-56.0
280.0;294.0;365.0;803;534.0;1005.0;-24;-177;307;-458.0;-23.0
265.0;292.0;?;792;535.0;?;-24;?;?;-459.0;-39.0
250.0;291.0;361.0;795;534.0;986.0;-24;-177;318;-460.0;-40.0
256.0;289.0;360.0;797;533.0;979.0;-24;-177;319;-459.0;-39.0
252.0;289.0;360.0;787;533.0;999.0;-24;-177;320;-456.0;-5.0
283.0;288.0;?;790;?;1005.0;-24;-177;321;-452.0;-17.0
295.0;285.0;358.0;799;531.0;987.0;-24;-177;322;-451.0;-5.0
284.0;283.0;357.0;799;530.0;960.0;-24;-177;318;-447.0;-58.0
299.0;282.0;356.0;796;530.0;943.0;-24;-177;316;-443.0;-24.0
299.0;279.0;356.0;794;529.0;997.0;-24;-177;319;-440.0;0.0
306.0;279.0;353.0;795;?;1035.0;-24;?;317;-438.0;-47.0
295.0;279.0;351.0;795;524.0;991.0;-24;-177;314;-438.0;-12.0
242.0;278.0;349.0;?;?;992.0;-24;-177;318;-436.0;2.0
270.0;278.0;344.0;?;523.0;1004.0;-24;-177;321;-436.0;-39.0
269.0;277.0;342.0;792;521.0;1012.0;-24;-177;316;-433.0;-7.0
263.0;277.0;340.0;?;519.0;1018.0;-24;-177;319;-434.0;-9.0
272.0;278.0;339.0;805;518.0;997.0;-24;-177;318;-431.0;?
330.0;280.0;337.0;800;518.0;1016.0;-24;-177;311;-432.0;-22.0
311.0;280.0;337.0;794;519.0;966.0;-24;-177;316;-430.0;-51.0
262.0;283.0;337.0;802;521.0;983.0;-24;-177;312;-430.0;-26.0
313.0;285.0;338.0;801;520.0;992.0;-24;-177;309;-430.0;-20.0
?;290.0;340.0;?;520.0;979.0;?;-177;305;-430.0;?
275.0;292.0;343.0;806;523.0;987.0;-24;-177;303;-430.0;-14.0
263.0;294.0;?;803;525.0;989.0;-24;-177;308;-433.0;26.0
281.0;298.0;345.0;805;528.0;997.0;-24;?;306;-434.0;6.0
287.0;297.0;348.0;797;528.0;997.0;-24;-177;?;-436.0;-14.0
250.0;?;352.0;794;529.0;987.0;-24;-177;310;-438.0;-1.0
?;298.0;354.0;801;530.0;?;-24;-177;304;-441.0;14.0
259.0;299.0;?;800;533.0;986.0;-24;-177;312;-442.0;-29.0
286.0;?;?;801;?;?;-24;-177;308;-444.0;-9.0
?;298.0;366.0;803;536.0;988.0;-24;-177;302;-446.0;-1.0
278.0;?;370.0;?;537.0;978.0;-24;-177;306;-447.0;6.0
300.0;299.0;367.0;799;?;996.0;-24;-177;310;?;-5.0
255.0;?;?;798;539.0;997.0;-24;-177;305;-448.0;-37.0
257.0;300.0;368.0;802;?;997.0;-24;-177;303;-446.0;-11.0
258.0;302.0;368.0;805;539.0;1007.0;-24;-177;311;-446.0;?
262.0;302.0;368.0;801;539.0;1001.0;-24;-177;313;-444.0;?
?;305.0;?;?;537.0;989.0;-24;-177;309;-442.0;38.0
?;?;365.0;805;538.0;1009.0;-24;-177;303;-442.0;17.0
265.0;307.0;363.0;800;537.0;?;-24;-177;307;-442.0;?
250.0;309.0;362.0;799;537.0;975.0;-24;-177;?;-441.0;44.0
235.0;306.0;358.0;805;534.0;977.0;-24;-177;307;-442.0;?
243.0;?;357.0;801;533.0;1017.0;-24;-177;311;-441.0;21.0
231.0;303.0;356.0;795;533.0;1025.0;-24;-177;312;-438.0;-15.0
238.0;304.0;355.0;800;?;1020.0;-24;-177;309;-438.0;?
252.0;?;354.0;798;532.0;999.0;-24;-177;307;-437.0;0.0
267.0;303.0;354.0;800;532.0;996.0;?;-177;305;-436.0;21.0
234.0;302.0;353.0;807;533.0;996.0;-24;-177;314;-437.0;-11.0
257.0;299.0;354.0;796;532.0;997.0;-24;-177;312;-436.0;-5.0
256.0;301.0;356.0;?;533.0;978.0;-24;-177;306;-435.0;-3.0
270.0;300.0;355.0;?;533.0;997.0;-24;-177;307;-432.0;-28.0
252.0;301.0;356.0;797;535.0;986.0;-24;-177;?;-433.0;2.0
?;301.0;357.0;801;532.0;987.0;-24;-177;309;-431.0;21.0
254.0;300.0;357.0;803;532.0;986.0;-24;-177;310;-431.0;25.0
255.0;301.0;356.0;?;532.0;968.0;-24;-177;?;-431.0;-18.0
283.0;302.0;354.0;805;532.0;984.0;-24;-177;306;-430.0;?
251.0;304.0;352.0;795;533.0;?;-24;-177;308;-430.0;?
244.0;304.0;353.0;?;532.0;983.0;-24;?;308;-432.0;?
262.0;307.0;355.0;?;532.0;1021.0;-24;-177;307;-432.0;34.0
252.0;305.0;354.0;801;532.0;988.0;-24;-177;307;-434.0;21.0
267.0;305.0;354.0;802;532.0;979.0;-24;?;304;?;27.0
293.0;305.0;?;800;532.0;998.0;-24;?;309;-434.0;42.0
244.0;303.0;353.0;798;532.0;986.0;-24;-177;308;-436.0;48.0
285.0;301.0;355.0;801;531.0;1013.0;-24;-177;302;-438.0;49.0
240.0;301.0;356.0;803;531.0;998.0;-24;-177;?;-436.0;25.0
249.0;301.0;354.0;803;535.0;988.0;-24;-177;299;-436.0;16.0
239.0;300.0;354.0;803;532.0;1004.0;-24;-177;302;-435.0;44.0
240.0;301.0;357.0;802;533.0;977.0;-24;?;305;-436.0;43.0
245.0;301.0;358.0;802;535.0;1002.0;-24;-177;303;-439.0;31.0
244.0;301.0;361.0;803;537.0;987.0;-24;-177;302;?;38.0
244.0;302.0;360.0;?;534.0;985.0;-24;-177;299;-439.0;?
245.0;301.0;360.0;799;535.0;1011.0;-24;-177;?;-445.0;-3.0
242.0;299.0;360.0;802;536.0;1020.0;-24;-177;309;-444.0;12.0
264.0;300.0;362.0;801;537.0;?;?;-177;301;-445.0;-11.0
276.0;298.0;362.0;796;537.0;?;-24;-177;304;-446.0;-25.0
261.0;297.0;361.0;794;537.0;1009.0;-24;-177;311;-444.0;-36.0
278.0;298.0;362.0;797;538.0;?;-24;-177;306;-445.0;-41.0
232.0;298.0;361.0;802;538.0;986.0;-24;-177;303;-444.0;-46.0
?;299.0;362.0;?;539.0;980.0;-24;-177;304;-440.0;-67.0
?;301.0;361.0;797;540.0;968.0;-24;?;305;-439.0;?
242.0;301.0;363.0;803;541.0;996.0;-24;-177;303;-439.0;-21.0
245.0;303.0;363.0;?;541.0;996.0;-24;-177;305;-441.0;-1.0
242.0;304.0;362.0;797;541.0;990.0;-24;-177;305;-441.0;-48.0
?;303.0;365.0;?;543.0;?;-24;-177;297;-441.0;-52.0
245.0;304.0;366.0;801;542.0;1005.0;-24;?;301;-440.0;-25.0
253.0;305.0;367.0;798;541.0;985.0;-24;-177;300;-438.0;-26.0
?;306.0;367.0;799;542.0;962.0;?;-177;298;-436.0;-54.0
256.0;306.0;367.0;792;541.0;1016.0;-24;-177;305;-435.0;-28.0
271.0;306.0;364.0;801;539.0;1014.0;-24;?;301;-436.0;-12.0
215.0;305.0;363.0;?;537.0;981.0;-24;-177;301;-436.0;29.0
222.0;304.0;358.0;795;538.0;992.0;?;-177;306;-437.0;5.0
232.0;301.0;354.0;798;537.0;1020.0;?;-177;300;-434.0;-7.0
223.0;297.0;351.0;799;535.0;1027.0;-24;-177;303;-431.0;0.0
252.0;294.0;352.0;792;?;1002.0;-24;-177;306;-424.0;-58.0
293.0;291.0;353.0;796;534.0;995.0;-24;-177;299;-418.0;-35.0
310.0;290.0;?;799;536.0;998.0;-24;-177;?;-412.0;-33.0
285.0;288.0;356.0;795;534.0;987.0;-24;-177;298;-407.0;-41.0
255.0;?;?;796;535.0;1006.0;-24;-177;302;-404.0;-43.0
217.0;291.0;?;?;531.0;981.0;?;-177;311;-402.0;-67.0
?;294.0;355.0;803;531.0;965.0;-24;?;301;-398.0;-51.0
226.0;294.0;353.0;803;530.0;997.0;-24;-177;298;-394.0;-52.0
224.0;295.0;350.0;799;528.0;985.0;-24;-177;300;-391.0;-56.0
245.0;297.0;343.0;800;523.0;984.0;-24;-177;?;-388.0;-17.0
?;295.0;340.0;799;522.0;995.0;-24;-177;302;-383.0;-38.0
273.0;296.0;339.0;796;521.0;?;-24;-177;300;?;-28.0
?;296.0;338.0;?;519.0;956.0;-24;-177;301;-373.0;-38.0
272.0;295.0;334.0;799;517.0;990.0;-24;?;301;-369.0;?
?;292.0;334.0;?;517.0;977.0;-24;-177;301;-366.0;?
265.0;290.0;335.0;798;517.0;983.0;-24;-177;299;-364.0;-7.0
256.0;293.0;332.0;798;517.0;996.0;-24;-177;300;-362.0;-15.0
?;290.0;335.0;799;516.0;996.0;-24;-177;305;-361.0;?
269.0;288.0;333.0;801;515.0;1014.0;-24;-177;302;-361.0;?
256.0;287.0;334.0;801;515.0;1016.0;-24;-177;302;-359.0;6.0
269.0;287.0;332.0;795;?;1016.0;-24;?;306;?;9.0
256.0;287.0;333.0;796;512.0;1015.0;-24;-177;306;-354.0;13.0
252.0;288.0;331.0;799;510.0;1003.0;-24;-177;304;?;0.0
265.0;287.0;329.0;795;509.0;?;-24;-177;308;-348.0;-9.0
244.0;?;326.0;795;509.0;1002.0;-24;-177;306;-341.0;-6.0
275.0;?;324.0;802;506.0;977.0;-24;-177;297;-337.0;-17.0
?;286.0;324.0;804;504.0;967.0;-24;-177;299;-332.0;-62.0
264.0;287.0;319.0;799;503.0;990.0;-24;-177;305;-325.0;-15.0
269.0;286.0;318.0;797;502.0;990.0;-24;-177;303;-325.0;0.0
282.0;?;313.0;805;499.0;984.0;-24;-177;?;-322.0;6.0
237.0;?;312.0;805;499.0;?;-24;-177;307;-322.0;-20.0
?;289.0;310.0;794;498.0;1031.0;-24;?;308;-320.0;21.0
248.0;286.0;308.0;795;494.0;980.0;-24;-177;308;-320.0;21.0
239.0;285.0;?;801;495.0;?;-24;-177;302;-320.0;-1.0
263.0;283.0;309.0;803;495.0;990.0;-24;?;301;?;-2.0
283.0;281.0;?;?;494.0;978.0;-24;-177;?;-323.0;?
281.0;282.0;306.0;807;494.0;1016.0;-24;-177;305;-322.0;4.0
249.0;281.0;307.0;803;495.0;1005.0;-24;-177;306;-327.0;-2.0
267.0;280.0;306.0;802;495.0;1020.0;-24;-177;303;-329.0;15.0
270.0;281.0;306.0;802;495.0;1005.0;-24;-177;304;-332.0;9.0
224.0;282.0;306.0;799;495.0;993.0;-24;-177;310;?;-7.0
265.0;283.0;306.0;797;496.0;1020.0;-24;-177;308;-337.0;7.0
?;282.0;309.0;801;497.0;1030.0;-24;-177;307;-339.0;-11.0
279.0;283.0;311.0;?;499.0;999.0;-24;?;307;-337.0;?
282.0;285.0;314.0;805;499.0;971.0;-24;-177;306;-341.0;-73.0
276.0;286.0;317.0;799;502.0;954.0;-24;?;?;-339.0;-55.0
287.0;288.0;320.0;801;502.0;995.0;-24;-177;311;-338.0;-42.0
