InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
108.0;32.0;-6.0;168.0;487.0;-238.0;-890.0;-24.0;399.0;374.0
149.0;34.0;6.0;167.0;463.0;-208.0;-886.0;-127.0;366.0;364.0
179.0;-48.0;-1.0;175.0;418.0;-182.0;-884.0;-139.0;391.0;382.0
208.0;-41.0;-5.0;197.0;366.0;-157.0;-882.0;-59.0;405.0;383.0
222.0;-90.0;5.0;227.0;354.0;-135.0;-879.0;-112.0;414.0;404.0
216.0;-88.0;14.0;256.0;338.0;-185.0;-878.0;-208.0;431.0;384.0
150.0;-63.0;20.0;267.0;?;-196.0;-876.0;-182.0;403.0;394.0
62.0;50.0;25.0;274.0;346.0;-195.0;-875.0;-9.0;?;384.0
-44.0;102.0;50.0;254.0;299.0;-163.0;?;?;356.0;380.0
-42.0;71.0;56.0;204.0;234.0;-68.0;-874.0;79.0;371.0;384.0
-83.0;54.0;48.0;177.0;?;72.0;-874.0;?;385.0;?
-91.0;62.0;42.0;181.0;-87.0;162.0;-872.0;175.0;395.0;427.0
?;21.0;41.0;192.0;-255.0;?;-874.0;99.0;392.0;400.0
-116.0;21.0;?;?;-358.0;323.0;-874.0;63.0;366.0;401.0
-156.0;14.0;22.0;226.0;-414.0;334.0;?;8.0;372.0;389.0
-197.0;28.0;8.0;?;-437.0;342.0;-872.0;-20.0;397.0;403.0
-237.0;60.0;?;231.0;-417.0;302.0;-869.0;-16.0;337.0;392.0
-284.0;74.0;?;240.0;?;260.0;-868.0;-4.0;348.0;378.0
?;78.0;2.0;226.0;-365.0;195.0;-866.0;58.0;311.0;406.0
?;3.0;1.0;203.0;-281.0;163.0;-865.0;-3.0;460.0;305.0
-187.0;-97.0;3.0;173.0;-280.0;97.0;?;-227.0;192.0;479.0
-78.0;-222.0;-4.0;183.0;-284.0;7.0;-861.0;-403.0;111.0;502.0
25.0;-302.0;-33.0;152.0;-235.0;-149.0;-860.0;?;273.0;543.0
386.0;-434.0;-77.0;236.0;-245.0;?;-857.0;-101.0;168.0;641.0
?;-114.0;-37.0;407.0;-32.0;66.0;-858.0;59.0;215.0;613.0
854.0;-63.0;47.0;567.0;547.0;-210.0;-856.0;319.0;129.0;488.0
613.0;?;208.0;537.0;1050.0;-578.0;-857.0;540.0;250.0;468.0
307.0;-545.0;215.0;363.0;?;-1066.0;?;832.0;373.0;465.0
178.0;-667.0;94.0;285.0;1097.0;-1442.0;-854.0;865.0;374.0;580.0
239.0;-628.0;56.0;257.0;989.0;-1504.0;-853.0;613.0;317.0;651.0
261.0;-531.0;113.0;253.0;821.0;-1461.0;-852.0;92.0;318.0;810.0
124.0;-460.0;148.0;293.0;611.0;-1486.0;-854.0;-396.0;406.0;881.0
-154.0;-327.0;155.0;333.0;424.0;-1672.0;?;-684.0;429.0;?
-407.0;-235.0;78.0;358.0;405.0;-1909.0;-864.0;-595.0;392.0;964.0
-621.0;-245.0;57.0;?;459.0;-2168.0;-866.0;-329.0;374.0;931.0
?;-420.0;-48.0;253.0;491.0;-2403.0;-869.0;?;?;900.0
-637.0;-604.0;-82.0;173.0;530.0;-2558.0;-874.0;14.0;334.0;?
-524.0;-762.0;-133.0;155.0;?;-2723.0;-878.0;-71.0;459.0;703.0
?;-986.0;-245.0;196.0;647.0;-2998.0;-880.0;-245.0;430.0;?
-402.0;-1132.0;-363.0;200.0;?;-3247.0;-882.0;-489.0;411.0;428.0
-352.0;-1323.0;?;179.0;1238.0;-3434.0;?;?;430.0;?
?;-1456.0;-383.0;111.0;1493.0;-3554.0;-875.0;-637.0;438.0;345.0
-108.0;-1542.0;-388.0;108.0;1618.0;-3521.0;-870.0;-554.0;406.0;226.0
-109.0;?;-441.0;121.0;1802.0;-3338.0;-862.0;-357.0;424.0;253.0
-14.0;-1638.0;-434.0;70.0;1952.0;-3150.0;-857.0;-261.0;405.0;284.0
85.0;-1598.0;-421.0;?;2111.0;-2970.0;-851.0;-167.0;?;337.0
235.0;?;-413.0;-32.0;2265.0;-2871.0;-850.0;-55.0;415.0;301.0
447.0;-1505.0;-294.0;-74.0;2409.0;-2768.0;-847.0;49.0;426.0;229.0
541.0;-1415.0;-133.0;-89.0;2345.0;-2635.0;-843.0;54.0;391.0;168.0
?;-1278.0;?;-73.0;?;-2469.0;-840.0;-26.0;385.0;214.0
494.0;-1156.0;132.0;?;1628.0;-2047.0;-837.0;-176.0;421.0;?
?;-985.0;197.0;-70.0;1308.0;-1476.0;-838.0;-201.0;411.0;?
?;-765.0;208.0;-88.0;1061.0;-978.0;-837.0;-125.0;418.0;?
183.0;-539.0;253.0;-149.0;619.0;-584.0;-838.0;?;407.0;335.0
69.0;?;241.0;-205.0;418.0;-182.0;-837.0;126.0;415.0;455.0
17.0;-234.0;233.0;-264.0;286.0;70.0;-837.0;126.0;430.0;432.0
32.0;-137.0;227.0;-289.0;237.0;223.0;-838.0;90.0;438.0;464.0
100.0;-70.0;240.0;-298.0;253.0;232.0;-839.0;42.0;492.0;483.0
158.0;-24.0;?;-292.0;278.0;138.0;-841.0;80.0;394.0;445.0
159.0;-43.0;274.0;?;209.0;?;-844.0;8.0;421.0;450.0
154.0;4.0;323.0;-230.0;150.0;178.0;-848.0;-76.0;425.0;478.0
?;?;?;-207.0;159.0;?;-850.0;-47.0;433.0;490.0
6.0;23.0;285.0;-213.0;104.0;?;-851.0;-48.0;394.0;459.0
-27.0;50.0;296.0;?;24.0;277.0;?;14.0;?;?
0.0;?;243.0;-218.0;?;229.0;-853.0;?;442.0;473.0
-13.0;?;251.0;-198.0;12.0;180.0;-852.0;22.0;432.0;488.0
?;82.0;261.0;-197.0;?;161.0;-853.0;-104.0;442.0;435.0
-50.0;78.0;272.0;-195.0;-46.0;130.0;-851.0;-105.0;434.0;413.0
-77.0;130.0;?;-203.0;-92.0;86.0;-855.0;-44.0;?;393.0
-56.0;153.0;?;-192.0;-122.0;13.0;-856.0;-61.0;403.0;367.0
?;186.0;210.0;-178.0;-120.0;23.0;-856.0;-100.0;424.0;?
-63.0;231.0;198.0;?;-195.0;93.0;-855.0;-104.0;440.0;360.0
-55.0;338.0;184.0;-165.0;-237.0;154.0;-859.0;-108.0;411.0;290.0
-137.0;454.0;220.0;-109.0;-336.0;280.0;-861.0;-67.0;432.0;278.0
-348.0;593.0;306.0;-21.0;-609.0;493.0;-862.0;-77.0;437.0;?
-678.0;853.0;?;32.0;?;?;-862.0;-24.0;398.0;230.0
-1006.0;1096.0;391.0;?;-1837.0;1865.0;-861.0;106.0;?;208.0
-1252.0;1321.0;320.0;-11.0;?;2534.0;-862.0;180.0;433.0;246.0
?;?;187.0;-57.0;-3043.0;3145.0;-860.0;174.0;400.0;548.0
?;1794.0;?;-100.0;?;3921.0;?;181.0;473.0;717.0
-1211.0;1969.0;-193.0;?;-3258.0;4682.0;-860.0;114.0;454.0;574.0
-813.0;?;-268.0;-147.0;-3137.0;5374.0;-863.0;203.0;419.0;532.0
?;1900.0;-443.0;-33.0;-2992.0;?;-864.0;285.0;?;790.0
-141.0;1885.0;?;-41.0;-2912.0;5416.0;-868.0;363.0;450.0;?
176.0;1714.0;-460.0;87.0;-2503.0;5650.0;-869.0;283.0;?;896.0
475.0;1465.0;-369.0;87.0;-1760.0;6055.0;-869.0;245.0;423.0;841.0
807.0;1468.0;?;87.0;-1635.0;5973.0;-871.0;262.0;452.0;1000.0
1280.0;1721.0;-61.0;93.0;-1733.0;5679.0;-873.0;?;428.0;?
1137.0;2069.0;-120.0;380.0;-1601.0;4961.0;?;334.0;425.0;1044.0
770.0;1928.0;-28.0;721.0;-746.0;3847.0;-875.0;352.0;424.0;901.0
?;1749.0;192.0;784.0;227.0;2298.0;?;382.0;418.0;741.0
-303.0;1350.0;329.0;489.0;793.0;950.0;-881.0;365.0;412.0;701.0
-639.0;908.0;257.0;209.0;977.0;186.0;-882.0;152.0;?;662.0
-490.0;525.0;210.0;80.0;958.0;-157.0;-886.0;-168.0;435.0;565.0
-329.0;126.0;168.0;2.0;676.0;-437.0;-886.0;-429.0;444.0;524.0
?;-262.0;133.0;35.0;438.0;-619.0;-885.0;-593.0;411.0;427.0
30.0;-541.0;103.0;104.0;255.0;-716.0;-885.0;?;407.0;?
73.0;-738.0;87.0;?;150.0;-839.0;-883.0;-438.0;?;319.0
70.0;-754.0;68.0;190.0;112.0;-921.0;-882.0;-318.0;425.0;285.0
44.0;-732.0;35.0;204.0;84.0;-983.0;-878.0;-201.0;410.0;286.0
56.0;-691.0;2.0;200.0;106.0;-957.0;-875.0;-55.0;417.0;265.0
94.0;-579.0;-25.0;198.0;161.0;-898.0;-873.0;80.0;393.0;236.0
94.0;-456.0;-32.0;189.0;191.0;-797.0;-869.0;113.0;439.0;233.0
137.0;-377.0;?;176.0;210.0;-604.0;-867.0;94.0;398.0;248.0
174.0;-293.0;-48.0;159.0;213.0;-410.0;?;103.0;405.0;304.0
?;-164.0;-54.0;166.0;187.0;-180.0;-864.0;144.0;456.0;350.0
208.0;?;-56.0;168.0;193.0;69.0;-864.0;151.0;407.0;412.0
295.0;29.0;-46.0;179.0;207.0;307.0;?;120.0;?;388.0
325.0;?;-35.0;194.0;217.0;439.0;?;68.0;?;460.0
350.0;203.0;-20.0;199.0;222.0;475.0;-866.0;34.0;435.0;513.0
371.0;284.0;?;213.0;233.0;462.0;-869.0;16.0;415.0;531.0
340.0;346.0;11.0;223.0;?;453.0;-869.0;29.0;425.0;530.0
282.0;362.0;47.0;216.0;283.0;?;-873.0;33.0;413.0;529.0
244.0;342.0;70.0;201.0;262.0;298.0;-876.0;1.0;?;478.0
160.0;274.0;77.0;199.0;201.0;230.0;-877.0;-15.0;421.0;491.0
56.0;142.0;86.0;184.0;149.0;132.0;-878.0;-10.0;398.0;474.0
-18.0;133.0;78.0;172.0;76.0;61.0;-881.0;91.0;437.0;452.0
-183.0;92.0;69.0;154.0;3.0;28.0;-883.0;97.0;?;410.0
-206.0;64.0;?;130.0;-135.0;61.0;-888.0;-45.0;426.0;407.0
?;-16.0;52.0;131.0;-269.0;110.0;-889.0;-210.0;?;410.0
-162.0;-86.0;36.0;147.0;-333.0;136.0;-891.0;-224.0;439.0;390.0
-143.0;-135.0;5.0;172.0;-369.0;134.0;-889.0;-106.0;425.0;396.0
-138.0;-158.0;-6.0;191.0;-328.0;108.0;-888.0;?;456.0;365.0
-118.0;-138.0;-23.0;186.0;-293.0;60.0;?;144.0;437.0;344.0
-129.0;-147.0;-22.0;183.0;-184.0;33.0;-888.0;108.0;444.0;366.0
-101.0;-122.0;-22.0;177.0;?;21.0;-888.0;139.0;435.0;385.0
-113.0;-60.0;-32.0;169.0;-31.0;-9.0;-887.0;209.0;447.0;398.0
?;16.0;-38.0;151.0;?;64.0;-886.0;142.0;462.0;383.0
27.0;74.0;-22.0;134.0;76.0;97.0;-886.0;-61.0;424.0;414.0
54.0;50.0;-10.0;169.0;83.0;95.0;-884.0;?;454.0;428.0
86.0;41.0;-3.0;183.0;131.0;14.0;-885.0;-82.0;459.0;?
166.0;82.0;-4.0;182.0;198.0;?;-885.0;-33.0;427.0;?
115.0;91.0;17.0;184.0;238.0;-1.0;-884.0;-158.0;449.0;433.0
106.0;100.0;27.0;189.0;220.0;-7.0;-886.0;-146.0;438.0;434.0
50.0;67.0;29.0;?;229.0;-36.0;-884.0;-41.0;413.0;420.0
?;72.0;37.0;153.0;263.0;-36.0;-884.0;-34.0;437.0;402.0
75.0;72.0;?;131.0;185.0;17.0;-882.0;-84.0;410.0;426.0
?;73.0;35.0;153.0;93.0;75.0;-881.0;-123.0;408.0;421.0
56.0;38.0;34.0;174.0;45.0;107.0;-880.0;?;490.0;415.0
?;21.0;31.0;178.0;31.0;90.0;-879.0;49.0;429.0;450.0
-26.0;38.0;36.0;177.0;50.0;?;-877.0;198.0;456.0;431.0
-64.0;47.0;16.0;177.0;31.0;139.0;-877.0;869.0;367.0;410.0
13.0;32.0;15.0;174.0;-2.0;122.0;?;2406.0;446.0;408.0
-26.0;-12.0;18.0;177.0;-33.0;68.0;-871.0;4941.0;441.0;405.0
?;-42.0;11.0;?;?;45.0;-825.0;6516.0;438.0;366.0
-10.0;-50.0;10.0;184.0;12.0;25.0;-759.0;?;443.0;374.0
-5.0;-55.0;6.0;187.0;18.0;-31.0;-710.0;?;432.0;373.0
16.0;-14.0;?;170.0;42.0;-46.0;-703.0;-218.0;444.0;404.0
16.0;-32.0;?;159.0;58.0;35.0;-683.0;-120.0;450.0;385.0
56.0;-62.0;0.0;157.0;52.0;?;-676.0;?;455.0;?
51.0;-43.0;-8.0;166.0;87.0;107.0;-678.0;386.0;456.0;415.0
17.0;9.0;-11.0;173.0;97.0;72.0;-669.0;274.0;452.0;424.0
-20.0;23.0;-2.0;166.0;?;55.0;?;?;466.0;428.0
-23.0;117.0;3.0;145.0;88.0;87.0;-646.0;248.0;453.0;429.0
-34.0;68.0;13.0;149.0;41.0;159.0;-640.0;41.0;502.0;452.0
-16.0;36.0;22.0;166.0;36.0;?;-648.0;-313.0;469.0;432.0
-10.0;0.0;16.0;180.0;32.0;123.0;?;-500.0;433.0;384.0
-10.0;45.0;18.0;171.0;21.0;59.0;-665.0;?;465.0;399.0
26.0;-30.0;16.0;182.0;16.0;22.0;-673.0;-703.0;456.0;389.0
33.0;-32.0;15.0;192.0;1.0;-88.0;-687.0;-876.0;455.0;?
5.0;-18.0;8.0;176.0;36.0;?;-705.0;-982.0;445.0;436.0
13.0;2.0;8.0;143.0;4.0;?;-724.0;-1078.0;?;415.0
28.0;-1.0;3.0;134.0;-2.0;4.0;-740.0;-1174.0;436.0;424.0
?;-16.0;5.0;144.0;-53.0;9.0;-757.0;-1240.0;?;394.0
44.0;-73.0;1.0;164.0;-86.0;9.0;-776.0;-1418.0;424.0;392.0
16.0;-102.0;-5.0;170.0;-46.0;-39.0;-797.0;-1684.0;398.0;349.0
16.0;-74.0;?;176.0;-61.0;-155.0;-818.0;?;419.0;325.0
30.0;-58.0;-10.0;176.0;-12.0;-201.0;-838.0;-1694.0;?;357.0
-5.0;-48.0;0.0;181.0;-15.0;-221.0;-852.0;-1402.0;419.0;366.0
1.0;-1.0;-9.0;?;?;-203.0;-862.0;-980.0;?;364.0
-26.0;76.0;3.0;166.0;70.0;-119.0;-869.0;-590.0;426.0;387.0
-27.0;150.0;6.0;156.0;62.0;17.0;-874.0;-357.0;414.0;413.0
-30.0;189.0;10.0;145.0;?;87.0;-874.0;-246.0;402.0;?
-33.0;216.0;18.0;140.0;-8.0;192.0;-874.0;?;389.0;435.0
19.0;?;12.0;139.0;-63.0;311.0;-872.0;-126.0;374.0;443.0
-14.0;227.0;?;158.0;-78.0;370.0;-870.0;?;415.0;505.0
-44.0;212.0;21.0;174.0;?;434.0;-866.0;-75.0;393.0;456.0
-44.0;203.0;10.0;169.0;-62.0;337.0;-861.0;-10.0;396.0;449.0
-77.0;157.0;27.0;164.0;-54.0;296.0;-854.0;95.0;379.0;436.0
-79.0;96.0;51.0;151.0;-138.0;212.0;-851.0;?;382.0;404.0
-72.0;66.0;23.0;155.0;?;?;-849.0;51.0;392.0;426.0
-101.0;?;45.0;164.0;-83.0;98.0;-847.0;25.0;387.0;442.0
-64.0;-19.0;31.0;153.0;-110.0;5.0;-848.0;-30.0;396.0;449.0
-22.0;-35.0;9.0;147.0;-130.0;-28.0;-847.0;-63.0;395.0;?
-89.0;-11.0;33.0;?;-120.0;-104.0;-846.0;-157.0;395.0;447.0
-35.0;-41.0;?;182.0;-79.0;-48.0;-847.0;-146.0;435.0;457.0
-53.0;-72.0;64.0;172.0;-23.0;-56.0;-850.0;-25.0;427.0;423.0
-49.0;-110.0;60.0;168.0;21.0;-63.0;-854.0;39.0;403.0;427.0
-69.0;-99.0;42.0;151.0;-13.0;-92.0;-856.0;91.0;413.0;417.0
-33.0;-90.0;?;139.0;37.0;-39.0;-859.0;?;424.0;?
-41.0;-66.0;50.0;161.0;0.0;3.0;-859.0;-16.0;?;390.0
-16.0;-115.0;43.0;?;19.0;-61.0;-862.0;-92.0;425.0;380.0
-22.0;?;18.0;173.0;32.0;-9.0;-866.0;-48.0;424.0;?
-3.0;-95.0;21.0;157.0;33.0;-69.0;-868.0;?;415.0;384.0
4.0;-42.0;?;154.0;53.0;-46.0;-868.0;51.0;429.0;394.0
28.0;5.0;5.0;138.0;88.0;12.0;-872.0;37.0;444.0;365.0
13.0;33.0;18.0;158.0;127.0;64.0;-872.0;57.0;?;421.0
46.0;36.0;8.0;163.0;160.0;124.0;-872.0;173.0;429.0;464.0
35.0;?;-1.0;170.0;208.0;171.0;-875.0;244.0;429.0;461.0
9.0;16.0;-1.0;177.0;273.0;161.0;-873.0;153.0;384.0;448.0
56.0;47.0;43.0;?;248.0;132.0;-872.0;83.0;448.0;428.0
44.0;30.0;49.0;168.0;197.0;57.0;-872.0;113.0;452.0;421.0
?;-11.0;44.0;177.0;188.0;27.0;?;98.0;406.0;413.0
42.0;3.0;35.0;174.0;138.0;-30.0;-871.0;39.0;381.0;434.0
20.0;-47.0;43.0;197.0;119.0;-18.0;-871.0;23.0;426.0;384.0
3.0;-66.0;49.0;187.0;97.0;-47.0;-869.0;24.0;?;373.0
?;?;39.0;170.0;59.0;-51.0;-868.0;-34.0;414.0;392.0
-14.0;-12.0;30.0;?;44.0;8.0;-868.0;-150.0;425.0;417.0
-33.0;-17.0;30.0;196.0;25.0;26.0;-867.0;-90.0;404.0;410.0
-22.0;-18.0;47.0;199.0;34.0;74.0;-866.0;43.0;407.0;?
-51.0;?;34.0;196.0;57.0;78.0;-864.0;139.0;428.0;394.0
?;-80.0;35.0;192.0;32.0;50.0;-864.0;40.0;419.0;394.0
-43.0;-33.0;23.0;174.0;12.0;82.0;-865.0;?;422.0;405.0
-49.0;2.0;9.0;?;-27.0;112.0;-862.0;7.0;431.0;402.0
-37.0;35.0;15.0;196.0;?;108.0;-861.0;44.0;430.0;409.0
-8.0;33.0;?;?;4.0;127.0;-862.0;71.0;?;404.0
-2.0;3.0;20.0;?;32.0;125.0;-862.0;?;441.0;?
23.0;7.0;15.0;190.0;-19.0;72.0;-861.0;27.0;?;?
?;17.0;9.0;189.0;?;68.0;-863.0;9.0;397.0;390.0
38.0;7.0;11.0;182.0;14.0;?;-863.0;22.0;406.0;387.0
65.0;16.0;?;190.0;82.0;24.0;-863.0;-39.0;414.0;397.0
?;?;21.0;185.0;78.0;-2.0;-864.0;?;405.0;392.0
63.0;61.0;14.0;168.0;77.0;38.0;-867.0;15.0;424.0;?
67.0;65.0;13.0;171.0;?;67.0;-866.0;51.0;405.0;426.0
49.0;46.0;16.0;?;93.0;48.0;-867.0;70.0;424.0;434.0
65.0;41.0;25.0;190.0;138.0;99.0;-868.0;103.0;?;414.0
84.0;74.0;19.0;175.0;147.0;113.0;-867.0;88.0;397.0;434.0
?;18.0;17.0;182.0;160.0;92.0;-866.0;77.0;410.0;394.0
63.0;-11.0;29.0;187.0;135.0;71.0;-866.0;67.0;439.0;402.0
59.0;-4.0;20.0;182.0;114.0;-2.0;-867.0;-15.0;412.0;374.0
?;?;20.0;179.0;116.0;12.0;-866.0;-68.0;410.0;396.0
37.0;14.0;15.0;176.0;85.0;-24.0;-867.0;-51.0;411.0;397.0
24.0;15.0;11.0;179.0;56.0;?;-866.0;11.0;401.0;394.0
12.0;27.0;14.0;?;32.0;66.0;-865.0;56.0;?;380.0
68.0;32.0;19.0;182.0;32.0;68.0;-866.0;76.0;420.0;408.0
9.0;46.0;14.0;181.0;?;102.0;-866.0;?;398.0;385.0
0.0;57.0;11.0;172.0;41.0;92.0;-867.0;-29.0;387.0;409.0
15.0;?;15.0;175.0;38.0;109.0;?;-15.0;407.0;?
-10.0;48.0;13.0;173.0;-6.0;84.0;-866.0;11.0;377.0;389.0
-4.0;?;8.0;174.0;-28.0;82.0;-862.0;-19.0;384.0;386.0
-41.0;26.0;5.0;169.0;6.0;62.0;-859.0;-59.0;405.0;401.0
-18.0;43.0;?;177.0;2.0;78.0;-859.0;-127.0;?;395.0
-41.0;?;2.0;176.0;-10.0;52.0;-862.0;-51.0;376.0;394.0
-8.0;0.0;-7.0;172.0;-1.0;46.0;?;15.0;388.0;404.0
-10.0;3.0;?;180.0;16.0;79.0;-863.0;-70.0;392.0;404.0
-2.0;-22.0;5.0;194.0;1.0;36.0;-860.0;-131.0;368.0;?
?;27.0;7.0;184.0;77.0;50.0;-862.0;-31.0;364.0;406.0
49.0;54.0;18.0;179.0;?;?;-858.0;5.0;365.0;431.0
45.0;52.0;21.0;172.0;56.0;36.0;-861.0;48.0;388.0;415.0
36.0;0.0;27.0;175.0;32.0;24.0;-861.0;95.0;389.0;442.0
?;13.0;?;174.0;40.0;101.0;-861.0;98.0;395.0;442.0
40.0;-8.0;21.0;168.0;39.0;43.0;-859.0;96.0;399.0;439.0
45.0;3.0;25.0;?;28.0;48.0;?;103.0;?;431.0
30.0;-20.0;22.0;176.0;30.0;?;-857.0;146.0;380.0;431.0
32.0;-34.0;22.0;181.0;21.0;7.0;-859.0;161.0;368.0;399.0
46.0;-56.0;21.0;?;26.0;-17.0;-858.0;115.0;362.0;386.0
58.0;-58.0;16.0;162.0;?;-55.0;-857.0;40.0;375.0;367.0
47.0;-79.0;?;165.0;34.0;?;-858.0;42.0;366.0;365.0
65.0;-94.0;14.0;172.0;9.0;-127.0;-859.0;69.0;406.0;365.0
63.0;-95.0;8.0;155.0;16.0;-152.0;-857.0;93.0;390.0;396.0
50.0;-66.0;-3.0;156.0;14.0;-86.0;-857.0;97.0;388.0;403.0
53.0;-15.0;10.0;186.0;87.0;-21.0;-857.0;11.0;394.0;407.0
0.0;-1.0;14.0;190.0;92.0;27.0;-857.0;2.0;382.0;428.0
13.0;?;15.0;171.0;97.0;73.0;?;82.0;?;?
-18.0;7.0;27.0;178.0;57.0;121.0;-859.0;113.0;412.0;375.0
-25.0;64.0;27.0;179.0;54.0;78.0;?;-4.0;395.0;398.0
-35.0;59.0;34.0;174.0;43.0;79.0;-862.0;-6.0;405.0;395.0
-26.0;85.0;32.0;176.0;-19.0;?;-861.0;-45.0;375.0;407.0
-43.0;63.0;24.0;189.0;?;110.0;-866.0;-107.0;395.0;406.0
-71.0;73.0;30.0;199.0;-29.0;117.0;-867.0;-90.0;416.0;418.0
-72.0;?;17.0;179.0;-23.0;123.0;-869.0;-94.0;405.0;417.0
-56.0;95.0;18.0;177.0;-38.0;125.0;-870.0;-121.0;406.0;422.0
-83.0;114.0;18.0;168.0;-52.0;135.0;?;?;385.0;407.0
-93.0;116.0;?;177.0;-66.0;147.0;-869.0;-53.0;395.0;413.0
-81.0;83.0;9.0;169.0;-69.0;160.0;-868.0;-66.0;385.0;423.0
-62.0;105.0;3.0;173.0;-42.0;161.0;?;-110.0;399.0;393.0
-62.0;87.0;5.0;176.0;-31.0;159.0;-868.0;-46.0;417.0;408.0
?;69.0;5.0;185.0;-2.0;121.0;-865.0;-16.0;409.0;424.0
-62.0;71.0;2.0;178.0;16.0;121.0;?;?;395.0;405.0
-27.0;65.0;10.0;174.0;33.0;55.0;-863.0;41.0;426.0;379.0
7.0;21.0;16.0;177.0;66.0;85.0;-864.0;38.0;414.0;391.0
13.0;16.0;12.0;180.0;81.0;?;-864.0;64.0;427.0;405.0
42.0;25.0;8.0;182.0;77.0;40.0;?;51.0;405.0;377.0
34.0;6.0;13.0;185.0;?;-25.0;?;32.0;431.0;384.0
42.0;-5.0;15.0;193.0;76.0;0.0;-865.0;-28.0;409.0;358.0
52.0;8.0;13.0;190.0;122.0;24.0;-866.0;-5.0;431.0;347.0
65.0;-2.0;16.0;181.0;?;?;-866.0;-3.0;393.0;377.0
58.0;18.0;16.0;183.0;65.0;23.0;?;-39.0;427.0;411.0
57.0;26.0;12.0;181.0;88.0;?;?;51.0;427.0;405.0
57.0;?;15.0;185.0;66.0;54.0;-872.0;57.0;426.0;413.0
37.0;36.0;18.0;194.0;?;69.0;-872.0;7.0;430.0;414.0
?;49.0;23.0;189.0;79.0;103.0;?;40.0;?;424.0
25.0;56.0;23.0;183.0;69.0;?;-870.0;38.0;417.0;412.0
2.0;52.0;22.0;?;32.0;62.0;-870.0;23.0;402.0;416.0
17.0;19.0;27.0;184.0;35.0;40.0;-871.0;39.0;440.0;407.0
49.0;25.0;22.0;192.0;21.0;86.0;-870.0;41.0;428.0;391.0
-14.0;27.0;23.0;191.0;30.0;62.0;?;35.0;410.0;378.0
-27.0;-4.0;18.0;187.0;11.0;40.0;-870.0;29.0;450.0;401.0
13.0;13.0;7.0;177.0;-11.0;37.0;-871.0;58.0;422.0;405.0
?;7.0;16.0;194.0;5.0;?;-873.0;?;423.0;393.0
17.0;-28.0;?;205.0;25.0;24.0;-870.0;-36.0;410.0;381.0
17.0;-13.0;12.0;184.0;37.0;-33.0;-869.0;14.0;417.0;377.0
-4.0;6.0;?;167.0;32.0;2.0;-869.0;-15.0;435.0;?
?;21.0;6.0;177.0;-5.0;26.0;-871.0;-110.0;435.0;386.0
?;56.0;2.0;188.0;22.0;43.0;-869.0;-61.0;444.0;366.0
15.0;?;11.0;196.0;81.0;63.0;-870.0;-4.0;445.0;374.0
7.0;17.0;-2.0;177.0;60.0;39.0;-871.0;-30.0;395.0;384.0
19.0;31.0;6.0;163.0;?;52.0;-870.0;-41.0;427.0;395.0
33.0;62.0;-2.0;?;-4.0;54.0;-870.0;-69.0;?;392.0
9.0;72.0;5.0;186.0;?;80.0;-870.0;-68.0;451.0;384.0
-2.0;?;1.0;178.0;6.0;?;-868.0;-11.0;433.0;397.0
-43.0;88.0;-1.0;?;40.0;54.0;-870.0;44.0;414.0;385.0
0.0;?;8.0;158.0;17.0;111.0;-870.0;-65.0;413.0;376.0
?;37.0;2.0;168.0;?;87.0;?;-84.0;419.0;380.0
-7.0;45.0;-11.0;175.0;-12.0;48.0;-868.0;-45.0;399.0;351.0
?;44.0;-4.0;?;17.0;50.0;-870.0;-103.0;413.0;384.0
-2.0;63.0;-11.0;167.0;12.0;28.0;-867.0;-130.0;420.0;411.0
-12.0;?;-7.0;170.0;46.0;64.0;-869.0;-128.0;420.0;391.0
23.0;83.0;-14.0;169.0;18.0;?;-870.0;-68.0;432.0;419.0
?;105.0;?;?;56.0;104.0;-869.0;13.0;446.0;425.0
-8.0;46.0;10.0;185.0;72.0;83.0;-869.0;-15.0;?;397.0
-10.0;64.0;9.0;176.0;?;?;-867.0;?;405.0;374.0
5.0;54.0;22.0;173.0;57.0;81.0;-871.0;44.0;415.0;403.0
-16.0;0.0;19.0;185.0;24.0;36.0;-868.0;36.0;?;?
?;-24.0;16.0;192.0;-1.0;42.0;-870.0;53.0;409.0;368.0
-14.0;-8.0;15.0;177.0;-5.0;?;-867.0;25.0;436.0;334.0
-26.0;11.0;16.0;180.0;11.0;?;-869.0;-101.0;422.0;378.0
-43.0;2.0;14.0;187.0;?;36.0;-868.0;-63.0;425.0;380.0
-10.0;-5.0;7.0;170.0;-22.0;?;-866.0;57.0;410.0;393.0
-43.0;24.0;1.0;177.0;-11.0;90.0;-867.0;51.0;425.0;402.0
-26.0;1.0;-2.0;187.0;8.0;90.0;-865.0;83.0;436.0;388.0
-13.0;5.0;-3.0;?;7.0;70.0;-865.0;131.0;?;402.0
13.0;0.0;3.0;193.0;46.0;66.0;-863.0;42.0;419.0;356.0
40.0;-34.0;1.0;?;21.0;-25.0;-864.0;48.0;455.0;361.0
90.0;-33.0;-9.0;182.0;31.0;-41.0;-863.0;42.0;463.0;?
