InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-159;79.0;21;34;?;-503.0;-1281.0;68;?;4;21;34
-159;?;-4;-4;114.0;-382.0;-1312.0;?;-2;?;?;-4
?;?;11;?;?;-268.0;-1384.0;65;-9;9;?;-32
-159;91.0;50;12;?;-164.0;-1322.0;71;-32;32;50;12
-159;86.0;-39;30;?;-139.0;-1140.0;73;-54;54;-39;30
-159;114.0;-34;-3;?;-127.0;-1292.0;?;-30;30;-34;-3
-159;110.0;2;-45;?;-179.0;?;71;-2;2;2;?
-159;115.0;15;-14;1003.0;-307.0;-2014.0;69;-12;12;15;-14
-159;7.0;21;-6;813.0;-260.0;-1886.0;67;14;-14;21;-6
?;34.0;-12;-4;477.0;-217.0;-1448.0;73;17;-17;-12;-4
-159;67.0;-5;8;420.0;-137.0;-981.0;?;-45;45;?;8
-159;84.0;6;-39;557.0;-95.0;-556.0;69;-33;33;6;-39
-159;?;?;-5;239.0;-69.0;-191.0;69;7;-7;2;-5
-159;38.0;10;3;92.0;-36.0;-9.0;72;-6;6;10;3
-159;32.0;?;?;-15.0;-76.0;104.0;71;?;14;?;-3
-159;87.0;-24;18;-107.0;-63.0;198.0;71;-15;15;-24;?
-159;?;15;-21;?;-60.0;144.0;72;-14;14;15;-21
-159;60.0;31;1;?;-68.0;101.0;69;4;-4;31;1
-159;?;-8;12;-189.0;-24.0;136.0;72;-3;3;-8;12
-159;16.0;-16;-13;-139.0;?;153.0;69;-26;26;-16;-13
-159;-5.0;-36;?;-177.0;92.0;172.0;63;-37;37;-36;-8
-159;-14.0;-26;-13;-153.0;126.0;229.0;67;-45;45;-26;-13
-159;-54.0;25;-31;-224.0;79.0;224.0;69;-44;44;25;-31
?;-84.0;-12;-52;?;75.0;133.0;?;-30;30;?;-52
-159;12.0;-36;-20;-94.0;-15.0;83.0;70;0;0;?;-20
?;3.0;-10;41;-85.0;-32.0;49.0;70;1;-1;-10;41
-159;-49.0;13;25;-119.0;33.0;-16.0;65;-17;17;13;25
-159;-45.0;24;-11;-107.0;4.0;-59.0;70;1;-1;24;-11
-159;-36.0;-4;?;-125.0;-3.0;-72.0;72;?;-17;-4;18
-159;-1.0;-10;27;-130.0;-5.0;?;68;6;-6;-10;27
-159;12.0;5;5;-290.0;-27.0;40.0;72;24;-24;5;5
-159;-12.0;1;26;-301.0;13.0;56.0;72;42;-42;1;26
-159;18.0;?;20;-158.0;71.0;74.0;?;?;-32;?;20
-159;30.0;14;-24;?;130.0;247.0;68;14;-14;14;-24
-159;31.0;5;-13;-218.0;193.0;619.0;?;15;-15;5;-13
?;14.0;19;10;-43.0;212.0;1052.0;69;24;-24;19;10
?;8.0;29;5;516.0;321.0;1157.0;70;-3;?;29;5
-159;46.0;?;-10;580.0;343.0;1414.0;74;34;-34;20;-10
-159;-26.0;12;-40;-130.0;424.0;1786.0;66;?;-13;?;-40
-159;-121.0;-7;-39;-589.0;?;1714.0;67;-52;52;-7;-39
-159;-138.0;-26;-21;-619.0;363.0;1984.0;70;27;-27;-26;-21
-159;-21.0;-13;-33;477.0;451.0;1560.0;64;49;-49;-13;-33
-159;-11.0;5;-7;1034.0;391.0;806.0;69;16;-16;5;?
-159;-33.0;-2;6;367.0;450.0;418.0;70;-3;3;-2;6
-159;-65.0;-18;-29;282.0;500.0;800.0;69;8;-8;-18;?
-159;-46.0;-4;-7;128.0;486.0;786.0;75;57;?;-4;-7
-159;-45.0;6;21;-33.0;583.0;796.0;70;24;-24;6;21
-159;-124.0;-27;-4;69.0;583.0;444.0;66;-11;11;-27;-4
-159;-142.0;-36;?;508.0;343.0;-251.0;68;-13;13;-36;-12
-159;-112.0;-18;-14;40.0;?;?;67;?;-10;-18;-14
?;-95.0;1;?;-886.0;?;-745.0;68;10;?;1;-21
-159;-35.0;37;-10;-1429.0;-336.0;-430.0;71;-14;14;37;-10
-159;-19.0;47;-10;-869.0;-427.0;-436.0;?;-12;12;47;-10
-159;-17.0;?;-17;?;-403.0;-359.0;67;-36;36;31;-17
-159;10.0;?;-25;267.0;-362.0;66.0;71;0;0;22;-25
-159;47.0;28;-15;499.0;-353.0;?;72;16;-16;28;-15
-159;?;22;-28;?;-154.0;403.0;70;?;58;?;-28
-159;-9.0;-6;-41;285.0;?;440.0;66;-32;32;-6;-41
-159;-7.0;-25;4;135.0;-55.0;?;65;19;-19;-25;4
-159;13.0;?;5;-163.0;-35.0;83.0;66;-18;18;-26;5
-159;25.0;-26;7;-326.0;35.0;-22.0;65;-6;6;-26;7
?;?;-26;?;-401.0;50.0;22.0;66;?;-1;-26;22
-159;43.0;?;10;-159.0;?;72.0;68;-9;9;-26;10
-159;43.0;-27;31;39.0;137.0;167.0;67;37;-37;-27;31
-159;?;-19;?;219.0;137.0;253.0;68;18;-18;-19;35
-159;84.0;-6;23;324.0;102.0;391.0;67;-16;16;-6;?
-159;68.0;-11;43;396.0;?;476.0;70;-7;7;-11;43
-159;156.0;-18;14;377.0;91.0;414.0;70;-21;21;-18;14
-159;92.0;-27;4;245.0;75.0;219.0;62;-21;21;-27;4
-159;69.0;-17;11;89.0;4.0;51.0;65;-13;13;-17;11
-159;35.0;-7;-40;-123.0;-2.0;-106.0;70;-10;10;-7;-40
-159;27.0;-45;-5;-192.0;-18.0;-170.0;64;14;-14;-45;-5
-159;43.0;?;?;-207.0;-49.0;-145.0;62;-18;18;7;-5
-159;-27.0;23;-6;-127.0;6.0;-78.0;66;-5;5;23;-6
-159;-154.0;-27;52;-110.0;-1.0;-177.0;65;49;-49;-27;52
-159;?;12;-6;-219.0;-86.0;?;63;28;-28;12;-6
-159;-152.0;?;-10;?;-96.0;33.0;70;29;-29;-5;-10
?;-73.0;-12;58;-80.0;?;30.0;68;?;?;-12;58
-159;47.0;10;41;-66.0;-96.0;?;63;?;37;10;41
-159;7.0;-10;0;?;-107.0;-88.0;68;-19;19;-10;0
-159;47.0;21;-10;0.0;-36.0;-1.0;69;-11;?;?;-10
-159;36.0;37;-1;75.0;29.0;-20.0;66;-2;2;37;-1
-159;96.0;1;-9;79.0;33.0;14.0;66;?;?;1;-9
-159;36.0;-2;?;28.0;61.0;35.0;68;-12;12;-2;-50
-159;-56.0;5;-30;30.0;1.0;25.0;66;24;-24;5;-30
-159;-44.0;-11;2;-62.0;-24.0;-15.0;65;18;?;-11;2
-159;10.0;-16;?;-153.0;-51.0;-111.0;67;37;-37;-16;-10
-159;16.0;-33;25;-192.0;-18.0;-42.0;63;3;-3;-33;25
-159;-22.0;-40;54;-27.0;-63.0;35.0;60;-15;15;-40;?
-159;14.0;12;33;?;?;-109.0;66;28;-28;12;33
?;-26.0;12;-11;?;-145.0;-188.0;69;30;-30;12;-11
-159;-42.0;-18;-13;-238.0;-117.0;-122.0;65;16;-16;-18;-13
-159;-53.0;6;21;-39.0;-83.0;37.0;67;27;-27;6;?
-159;-10.0;?;-5;56.0;-41.0;27.0;71;19;-19;7;-5
-159;-34.0;6;-20;-88.0;-76.0;-88.0;73;0;0;?;-20
-159;?;33;13;-186.0;?;-75.0;72;-6;6;33;13
-159;37.0;24;12;0.0;-25.0;?;68;1;?;24;12
-159;?;-12;?;88.0;46.0;86.0;64;6;-6;-12;-31
-159;-18.0;?;-40;30.0;30.0;?;?;-4;4;-4;?
?;?;24;-5;54.0;103.0;78.0;69;3;-3;24;-5
-159;-84.0;10;?;88.0;99.0;98.0;68;28;-28;10;4
-159;-95.0;7;-11;?;95.0;?;66;44;-44;7;-11
-159;-99.0;15;?;67.0;39.0;?;?;23;-23;15;-24
-159;-69.0;2;?;19.0;-43.0;30.0;67;-8;8;2;-1
-159;3.0;-6;41;-63.0;84.0;-78.0;64;?;13;-6;41
-159;46.0;-22;36;-60.0;183.0;?;64;11;-11;-22;36
-159;32.0;-28;15;58.0;255.0;145.0;69;?;-33;-28;15
-159;-57.0;5;1;256.0;?;283.0;67;0;0;5;1
-159;-131.0;-8;-15;316.0;231.0;361.0;65;?;27;-8;-15
-159;-163.0;-23;-7;216.0;172.0;?;67;-10;?;-23;-7
?;-161.0;-6;10;99.0;118.0;161.0;66;-3;3;-6;?
-159;-90.0;-31;-4;1.0;104.0;12.0;?;-26;26;-31;-4
-159;-59.0;-34;-21;-29.0;93.0;-5.0;69;-47;47;-34;?
?;6.0;-53;16;60.0;51.0;114.0;69;5;-5;-53;16
-159;-15.0;-62;26;116.0;21.0;?;?;37;-37;-62;26
-159;?;-32;12;-38.0;?;-37.0;67;3;-3;-32;12
?;29.0;2;30;-201.0;-49.0;-123.0;65;16;-16;2;30
-159;42.0;49;-13;-137.0;-94.0;-159.0;?;15;-15;49;-13
-159;46.0;-4;-51;-143.0;-69.0;-138.0;72;?;16;-4;-51
?;48.0;-11;6;?;-101.0;-219.0;64;1;-1;-11;6
-159;46.0;29;7;-251.0;-154.0;-249.0;66;3;-3;29;7
-159;46.0;-10;-43;-182.0;-195.0;-159.0;72;10;?;-10;-43
-159;16.0;-7;-14;-65.0;-209.0;-76.0;67;18;-18;-7;-14
-159;-6.0;-8;6;-126.0;-352.0;-111.0;70;-31;?;-8;6
?;13.0;-23;-15;-271.0;-469.0;-229.0;67;2;-2;-23;?
?;32.0;-1;6;-432.0;-553.0;-422.0;64;19;-19;?;6
-159;40.0;17;19;-458.0;-536.0;?;68;-34;34;17;19
-159;10.0;2;-1;-390.0;-584.0;-393.0;66;16;-16;2;-1
-159;?;?;17;-469.0;-524.0;?;?;58;?;?;17
?;11.0;7;30;-529.0;-494.0;-427.0;69;17;-17;7;30
-159;10.0;9;-2;?;-326.0;-452.0;70;-1;1;9;-2
-159;?;-42;22;-392.0;-312.0;-391.0;69;-7;7;-42;22
-159;32.0;-34;52;-322.0;-240.0;-314.0;67;5;-5;-34;52
-159;30.0;4;18;-229.0;-171.0;-200.0;?;26;-26;4;18
-159;-16.0;-5;0;?;-149.0;?;68;-8;8;-5;?
-159;-5.0;?;-6;23.0;-76.0;-115.0;66;-15;?;17;-6
-159;16.0;19;-10;63.0;-49.0;-48.0;63;18;-18;19;-10
-159;-6.0;-1;5;69.0;-53.0;?;64;?;0;-1;5
-159;-2.0;7;?;?;-48.0;-128.0;66;-41;41;?;-24
-159;-25.0;5;-61;79.0;-63.0;41.0;?;-32;32;5;?
-159;-29.0;5;-20;245.0;-145.0;-8.0;64;-14;14;5;-20
-159;-3.0;14;11;236.0;-107.0;-30.0;62;?;7;14;11
-159;-53.0;49;-32;?;-63.0;-20.0;65;27;-27;49;-32
-159;9.0;50;-26;-85.0;-33.0;9.0;68;-34;?;50;-26
?;25.0;50;16;-108.0;-66.0;?;69;-64;64;50;?
-160;37.0;33;10;-75.0;49.0;?;69;?;4;33;10
-160;98.0;-32;?;19.0;32.0;-14.0;?;-53;53;-32;?
-159;59.0;5;-9;-38.0;?;-63.0;67;-49;?;?;-9
-159;?;?;12;-133.0;33.0;-2.0;68;2;?;18;12
-159;8.0;?;-20;-67.0;20.0;15.0;68;-9;9;-26;-20
-160;69.0;3;-20;-42.0;18.0;17.0;67;2;-2;3;-20
-160;69.0;4;?;-18.0;45.0;3.0;67;27;-27;4;41
-160;61.0;-8;1;-29.0;3.0;10.0;69;9;-9;-8;1
-159;80.0;13;-4;-136.0;39.0;-94.0;67;-62;62;13;-4
-159;63.0;3;43;-56.0;94.0;-78.0;69;-54;54;3;43
-159;46.0;-17;-8;63.0;132.0;87.0;71;-16;16;-17;?
-160;48.0;25;-36;121.0;122.0;161.0;66;-26;26;25;-36
-160;57.0;17;?;163.0;?;189.0;?;-43;43;17;29
-160;-63.0;-54;20;146.0;103.0;95.0;70;-73;73;-54;20
-159;28.0;-9;-57;-6.0;90.0;65.0;?;-44;44;-9;-57
-159;38.0;12;-5;-5.0;55.0;42.0;69;-18;18;12;-5
-159;-15.0;-23;?;9.0;44.0;-11.0;67;-40;40;-23;25
-160;-5.0;-15;-11;-12.0;-10.0;121.0;65;-31;31;-15;-11
-160;16.0;-25;0;132.0;-31.0;161.0;70;-33;33;-25;0
?;7.0;-5;-13;45.0;?;-9.0;73;-40;40;-5;-13
-159;-8.0;15;18;-140.0;-31.0;?;69;-1;1;15;?
-159;-65.0;-9;-9;-110.0;28.0;33.0;64;28;-28;-9;-9
-159;-23.0;4;-35;75.0;81.0;174.0;63;40;-40;4;-35
-160;7.0;?;11;171.0;68.0;173.0;68;34;-34;25;11
-160;-16.0;25;-18;82.0;69.0;115.0;70;17;-17;25;-18
-159;-10.0;?;8;14.0;20.0;29.0;68;22;-22;30;8
-159;-25.0;-13;18;-37.0;54.0;-30.0;71;-13;13;?;18
-159;-11.0;-68;-11;-30.0;76.0;16.0;70;-7;7;-68;-11
-159;?;-59;?;-37.0;97.0;29.0;?;34;-34;-59;-12
-160;28.0;-34;-32;?;118.0;110.0;69;14;-14;-34;-32
-160;-16.0;-18;-32;21.0;87.0;33.0;?;6;-6;-18;?
?;1.0;1;-19;-80.0;84.0;-53.0;70;12;-12;1;-19
-159;-10.0;5;14;-90.0;19.0;-125.0;68;28;-28;5;14
-159;?;9;?;-153.0;?;?;64;11;?;9;7
-159;24.0;32;-26;-8.0;19.0;-45.0;65;-15;15;32;-26
-160;27.0;22;-20;-38.0;56.0;-43.0;65;19;-19;22;-20
-160;39.0;-13;-21;-84.0;72.0;-45.0;68;37;-37;-13;-21
-159;28.0;-11;-12;?;106.0;-4.0;73;29;-29;-11;?
-159;-9.0;0;-16;?;144.0;101.0;69;15;-15;0;-16
-159;-17.0;11;-18;81.0;112.0;125.0;67;-19;?;?;-18
-159;-33.0;11;-10;?;?;201.0;?;-16;16;?;-10
-160;-51.0;-17;-10;186.0;104.0;256.0;?;18;-18;-17;-10
-160;-74.0;-18;8;162.0;51.0;?;69;19;-19;-18;8
-159;-18.0;-15;0;59.0;46.0;91.0;69;0;0;-15;0
?;-23.0;-9;-22;-72.0;60.0;4.0;67;-35;35;-9;-22
-159;-5.0;14;-16;-77.0;33.0;-5.0;66;-16;16;14;-16
-160;-5.0;9;-9;?;69.0;-9.0;67;4;-4;9;-9
-160;-44.0;-37;11;5.0;94.0;46.0;67;-23;?;-37;11
-160;-29.0;-27;8;-26.0;83.0;48.0;65;-7;7;-27;8
-159;-8.0;23;-34;-41.0;65.0;-1.0;68;1;-1;23;-34
-159;-23.0;-19;-2;-59.0;34.0;-22.0;68;27;-27;-19;-2
-159;-35.0;13;-1;-25.0;-15.0;-31.0;63;26;-26;13;-1
-160;?;18;0;-47.0;-46.0;-43.0;66;-18;18;18;0
-160;-22.0;-87;51;-93.0;-61.0;-83.0;66;-13;13;?;?
?;-39.0;-47;16;-115.0;12.0;-48.0;?;-27;27;-47;16
-159;-58.0;-55;31;34.0;36.0;89.0;61;-25;25;-55;?
-159;-58.0;-76;?;15.0;-20.0;19.0;69;27;-27;-76;?
?;-33.0;-35;20;-74.0;-14.0;27.0;69;11;-11;-35;20
-159;30.0;-22;48;-15.0;-19.0;44.0;63;-23;23;-22;?
-159;32.0;4;-18;-90.0;-16.0;-83.0;65;5;-5;?;-18
-159;72.0;-28;?;-180.0;21.0;-141.0;73;19;-19;?;2
-159;?;-30;46;-99.0;52.0;?;69;14;-14;-30;46
-159;122.0;-8;5;-24.0;90.0;-37.0;67;21;-21;-8;5
?;84.0;-1;10;-37.0;111.0;-9.0;78;10;-10;-1;10
-159;100.0;1;30;-40.0;160.0;-13.0;74;-4;4;1;30
-159;87.0;-25;2;?;151.0;40.0;64;-13;13;-25;2
-159;?;-3;-12;65.0;114.0;38.0;67;-11;11;?;-12
-159;130.0;0;?;26.0;126.0;50.0;71;21;-21;0;-11
-159;90.0;-25;-30;16.0;87.0;15.0;72;22;-22;-25;?
-159;72.0;-9;-7;-62.0;36.0;-11.0;71;35;-35;-9;-7
-159;78.0;-19;20;-66.0;-10.0;-57.0;72;20;-20;-19;20
-159;84.0;-9;-7;-150.0;-66.0;?;71;?;24;-9;-7
?;93.0;37;-33;-126.0;-47.0;-90.0;65;?;-34;37;-33
-159;92.0;5;-71;-123.0;-34.0;-52.0;74;28;-28;5;-71
-159;65.0;10;?;1.0;-8.0;91.0;70;7;-7;10;-97
-159;17.0;17;-54;106.0;-26.0;186.0;57;26;?;?;?
-159;3.0;-13;-9;?;?;74.0;69;?;4;-13;?
-159;-1.0;?;-18;-1.0;4.0;84.0;73;4;-4;48;-18
-159;0.0;64;-26;47.0;-45.0;?;65;5;-5;64;-26
-159;-6.0;47;-11;-104.0;-61.0;-52.0;64;25;-25;47;-11
-159;-55.0;40;-38;-183.0;?;-71.0;64;31;-31;40;-38
-159;?;39;-29;-111.0;?;-99.0;65;15;-15;39;-29
-159;-18.0;44;21;-150.0;-134.0;-86.0;65;5;-5;44;21
-159;-18.0;17;-4;-206.0;-147.0;-161.0;64;-7;7;17;-4
-159;-39.0;25;-23;-201.0;-145.0;-180.0;69;49;-49;25;-23
-159;-69.0;-2;-19;-201.0;-141.0;-192.0;71;27;?;?;-19
-159;-45.0;-23;-14;-145.0;-99.0;-125.0;68;-4;4;-23;-14
-159;-53.0;25;?;-114.0;-107.0;-103.0;68;18;-18;?;19
-159;-45.0;24;?;-120.0;-73.0;-116.0;68;7;-7;24;?
-159;-34.0;12;-3;-136.0;-61.0;-60.0;67;9;-9;12;-3
-159;-37.0;29;-22;?;7.0;-18.0;67;-24;24;29;-22
-159;-62.0;-1;14;13.0;37.0;48.0;67;12;-12;-1;?
?;-89.0;-33;-10;-5.0;68.0;40.0;69;49;-49;-33;-10
-159;-34.0;-8;-23;25.0;43.0;86.0;69;24;-24;-8;-23
-159;-22.0;4;31;54.0;?;91.0;64;17;-17;4;31
-159;-58.0;?;0;12.0;41.0;65.0;64;-14;14;-6;0
-159;-47.0;9;-14;16.0;14.0;63.0;64;24;?;9;-14
-159;-21.0;11;17;34.0;32.0;78.0;66;10;-10;?;17
-159;-40.0;-17;18;4.0;-29.0;?;70;-62;62;-17;18
-159;-16.0;-37;-7;-33.0;-35.0;-7.0;69;-35;35;-37;-7
?;-8.0;-26;-31;-59.0;-62.0;14.0;66;?;14;-26;-31
-159;-27.0;1;9;-24.0;55.0;2.0;?;-8;8;1;9
-159;14.0;5;48;43.0;7.0;36.0;70;20;?;5;48
-159;-11.0;2;40;-32.0;22.0;37.0;66;21;-21;2;40
-159;6.0;?;-27;?;42.0;59.0;69;-18;18;-11;?
-159;?;1;-31;-34.0;16.0;16.0;69;-20;20;1;-31
-159;?;25;30;-75.0;28.0;-49.0;60;-13;13;?;30
?;-8.0;-8;13;?;7.0;-73.0;70;-29;29;-8;?
-159;28.0;?;33;-82.0;20.0;-20.0;?;19;-19;-10;33
-159;50.0;20;24;19.0;-42.0;-2.0;65;30;-30;20;24
-159;?;42;5;-33.0;19.0;55.0;70;1;-1;42;?
-159;-18.0;30;42;-39.0;19.0;?;64;-6;6;30;42
-159;?;5;-5;-77.0;?;-43.0;63;-23;23;5;-5
-159;-18.0;34;?;-35.0;2.0;8.0;61;2;-2;34;-35
-159;-4.0;10;-20;-30.0;?;2.0;65;-6;6;10;-20
-159;15.0;0;-20;-147.0;-28.0;-134.0;72;?;1;0;-20
-159;9.0;13;-3;-199.0;-44.0;-168.0;66;32;?;13;-3
-159;9.0;-5;11;-164.0;-75.0;-127.0;?;15;-15;-5;11
-159;-38.0;13;2;-44.0;-34.0;65.0;66;-2;2;13;2
-159;-51.0;0;-12;-14.0;-39.0;23.0;65;-23;23;0;-12
-159;-27.0;7;-2;-117.0;-43.0;-39.0;67;-7;7;7;-2
-159;?;31;-5;-93.0;-92.0;-111.0;68;11;-11;31;-5
-159;11.0;6;-11;-176.0;-52.0;-141.0;66;21;-21;?;-11
-159;-16.0;-5;-23;-161.0;-39.0;-90.0;65;12;-12;-5;-23
-159;-37.0;4;-33;-59.0;-37.0;-33.0;66;-49;49;4;-33
-159;-36.0;?;3;-103.0;-60.0;-37.0;66;-32;32;7;3
-159;-29.0;0;9;-95.0;-30.0;?;66;0;0;0;9
-159;-29.0;15;23;-130.0;-68.0;-139.0;66;-22;22;15;23
-159;-44.0;24;39;-149.0;?;-73.0;66;11;?;24;39
-159;-32.0;25;22;-177.0;-143.0;-183.0;69;36;?;25;22
-159;-37.0;?;?;-176.0;-108.0;-104.0;71;17;-17;36;65
?;-38.0;4;53;?;?;-66.0;67;32;-32;4;53
-159;?;?;-30;-100.0;-27.0;-35.0;69;-11;11;2;-30
-159;-54.0;37;-3;-27.0;-11.0;25.0;71;-48;48;37;-3
-159;-25.0;16;41;-53.0;-7.0;-3.0;?;-15;15;16;41
-159;-17.0;-6;-11;-91.0;12.0;-16.0;71;-4;4;-6;-11
-159;-39.0;-12;-17;-38.0;-30.0;44.0;66;-18;18;-12;-17
-159;-50.0;-29;9;29.0;21.0;68.0;65;-40;?;-29;9
-159;-11.0;-7;-30;-73.0;-38.0;-15.0;69;-5;5;-7;-30
-159;27.0;-1;-30;-129.0;?;-91.0;65;-7;7;-1;-30
-159;?;-27;2;-112.0;-48.0;-58.0;64;-32;32;-27;2
?;-6.0;15;-21;-61.0;13.0;-26.0;69;-14;14;15;-21
?;-25.0;50;-17;-21.0;72.0;25.0;65;-56;56;50;-17
-159;-46.0;19;11;?;51.0;127.0;65;-51;51;19;11
?;?;23;7;107.0;82.0;86.0;68;-22;22;23;7
-159;-44.0;-3;32;-13.0;79.0;70.0;69;-20;20;-3;32
-159;?;-20;?;-13.0;49.0;24.0;75;-2;2;-20;9
-159;-33.0;35;-31;-71.0;33.0;-10.0;69;-23;23;35;-31
-159;-59.0;14;15;-114.0;34.0;-25.0;62;-36;36;14;15
-159;-37.0;13;0;-102.0;81.0;-47.0;69;-15;15;13;0
-159;-35.0;50;?;-96.0;158.0;10.0;71;6;-6;50;?
-159;-57.0;2;11;49.0;?;151.0;68;0;0;?;?
-159;-20.0;-9;-45;233.0;250.0;260.0;73;-27;27;?;-45
-159;-27.0;34;-23;276.0;301.0;352.0;72;-25;25;34;-23
-159;-1.0;6;-16;257.0;226.0;313.0;68;-20;20;6;-16
-159;40.0;-6;-21;198.0;181.0;191.0;70;-24;24;-6;-21
-159;30.0;37;2;82.0;146.0;?;67;30;-30;37;2
-159;71.0;24;15;?;117.0;48.0;63;19;-19;24;15
?;77.0;18;?;17.0;127.0;41.0;65;-21;21;18;33
-159;76.0;26;32;60.0;70.0;90.0;66;24;-24;26;?
-159;55.0;?;-5;102.0;88.0;104.0;?;5;-5;-13;-5
-159;59.0;8;-41;73.0;111.0;100.0;67;4;-4;8;-41
-159;38.0;25;?;66.0;120.0;76.0;69;?;-13;25;?
-159;26.0;15;2;83.0;?;87.0;71;-5;5;15;2
-159;?;23;-29;101.0;172.0;134.0;?;19;-19;23;-29
-159;-17.0;-30;23;148.0;?;201.0;69;44;-44;-30;23
-159;-15.0;-48;46;123.0;137.0;120.0;70;60;-60;-48;46
-159;18.0;?;-15;51.0;?;88.0;70;-11;11;?;-15
-159;6.0;-19;?;53.0;130.0;103.0;68;-37;37;-19;?
-159;4.0;6;-18;68.0;155.0;?;66;17;-17;?;-18
-159;8.0;12;21;79.0;149.0;133.0;67;-17;17;12;21
-159;?;-16;5;107.0;124.0;125.0;?;-29;29;-16;5
-159;47.0;32;-29;40.0;125.0;107.0;69;16;-16;32;-29
-159;55.0;26;?;11.0;169.0;92.0;68;-2;2;26;-24
-159;30.0;-37;-21;132.0;?;163.0;67;?;-13;-37;-21
-159;?;-14;-2;165.0;142.0;163.0;71;?;-36;?;-2
-159;31.0;25;9;61.0;142.0;80.0;69;27;-27;25;9
-159;42.0;19;-19;102.0;149.0;116.0;69;31;-31;19;-19
-159;35.0;-11;?;?;136.0;139.0;67;-19;19;?;?
-159;?;-12;-17;79.0;111.0;153.0;66;14;?;-12;-17
-159;22.0;-3;?;95.0;89.0;145.0;69;36;-36;-3;-25
-159;49.0;7;2;2.0;19.0;-23.0;65;?;50;7;2
-159;55.0;-16;-10;-76.0;9.0;0.0;63;-53;?;?;-10
-159;87.0;-50;?;-10.0;-31.0;?;?;-26;26;-50;14
-159;90.0;-9;33;-137.0;-48.0;-162.0;71;-6;6;-9;33
-159;27.0;-36;27;?;59.0;-139.0;66;20;-20;-36;?
-159;27.0;-45;10;39.0;-37.0;97.0;65;10;-10;-45;10
-159;2.0;-4;-25;?;?;7.0;60;8;-8;-4;-25
-159;-42.0;-16;-11;-224.0;-34.0;-161.0;?;7;-7;-16;-11
-159;21.0;13;21;-135.0;-51.0;-76.0;65;10;-10;13;21
-159;?;-33;-4;-75.0;-145.0;-56.0;?;37;-37;-33;-4
-159;-23.0;-75;-32;-122.0;-85.0;-73.0;66;?;?;-75;?
-159;-26.0;-8;-27;-107.0;-133.0;-121.0;68;20;-20;-8;-27
-159;-18.0;25;-20;-193.0;-53.0;-163.0;?;36;-36;25;-20
-159;-51.0;16;-20;-119.0;-82.0;?;67;-23;?;?;-20
-159;-18.0;-11;-17;-35.0;-46.0;-25.0;67;45;?;-11;-17
-159;8.0;-16;25;-44.0;-62.0;-36.0;63;29;-29;-16;25
-159;6.0;7;?;-8.0;-102.0;?;67;24;?;7;41
-159;?;12;9;-119.0;-134.0;-146.0;69;69;-69;12;9
-159;-22.0;4;-11;-228.0;-196.0;-205.0;64;?;-10;4;-11
-159;45.0;4;-11;-135.0;-162.0;-94.0;?;14;-14;4;-11
-159;-17.0;5;-8;-46.0;-177.0;-89.0;?;?;-23;5;-8
-159;0.0;8;-15;-190.0;-218.0;-184.0;67;6;-6;8;-15
-159;?;23;-2;-276.0;-134.0;-275.0;?;5;-5;23;-2
-159;13.0;21;?;-155.0;-150.0;-169.0;65;-5;5;21;-21
-159;32.0;-9;-14;-157.0;-101.0;-157.0;67;9;-9;-9;-14
-159;62.0;-18;?;-168.0;-78.0;-163.0;65;?;-18;-18;22
-159;52.0;17;-41;-80.0;-39.0;-106.0;?;-1;1;?;-41
-159;29.0;30;-14;-31.0;-22.0;?;64;4;-4;30;?
-159;56.0;18;49;-40.0;-70.0;-59.0;68;23;?;18;49
-159;36.0;15;2;-14.0;-161.0;-24.0;67;?;8;15;2
-159;?;26;-31;-1.0;-182.0;12.0;63;-32;32;26;-31
-159;-4.0;18;-6;-143.0;?;-138.0;62;19;-19;18;-6
?;-13.0;-2;42;-209.0;?;?;63;41;?;-2;42
-159;-65.0;36;4;-210.0;-145.0;-143.0;65;-4;4;36;4
-159;-34.0;50;?;-159.0;-134.0;-152.0;70;17;-17;50;-39
-159;15.0;4;-12;-146.0;-95.0;-149.0;71;47;-47;4;-12
-159;9.0;17;?;-135.0;-117.0;-128.0;67;26;-26;17;-11
-159;4.0;20;-12;-158.0;-52.0;-127.0;67;?;-27;20;-12
-159;-20.0;-32;19;37.0;-30.0;112.0;68;6;-6;-32;19
-159;-73.0;-16;38;?;89.0;-134.0;69;3;?;-16;38
-159;?;5;?;-272.0;69.0;-102.0;68;39;-39;5;0
-159;15.0;-3;-3;56.0;-52.0;64.0;64;?;-1;-3;-3
-159;-18.0;37;9;-79.0;-62.0;-125.0;64;-33;33;37;9
-159;-20.0;41;-36;-191.0;-80.0;?;64;-5;5;41;-36
-159;-6.0;15;-28;-168.0;-83.0;-161.0;64;-31;31;15;-28
-159;61.0;24;-25;-131.0;-69.0;-77.0;67;-36;36;24;-25
