InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
580.0;72.0;-64.0;343.0;1414.0;-177;203.0;-112.0
-130.0;70.0;-6.0;424.0;1786.0;-177;178.0;-106.0
-589.0;-5.0;-29.0;406.0;1714.0;-177;280.0;-129.0
-619.0;-49.0;-69.0;363.0;1984.0;-177;326.0;-94.0
477.0;-55.0;-121.0;451.0;1560.0;-177;290.0;-64.0
1034.0;-89.0;-74.0;391.0;806.0;-177;330.0;-63.0
367.0;-139.0;-88.0;450.0;418.0;-177;327.0;-68.0
282.0;-145.0;-73.0;500.0;800.0;-177;378.0;-65.0
128.0;-101.0;-185.0;486.0;786.0;-177;355.0;-39.0
-33.0;-101.0;-287.0;583.0;796.0;-177;415.0;-30.0
69.0;-117.0;-315.0;583.0;444.0;-177;486.0;-27.0
508.0;-139.0;-331.0;343.0;-251.0;-177;532.0;-19.0
40.0;-202.0;-296.0;107.0;-732.0;-177;449.0;-17.0
-886.0;-297.0;-282.0;-148.0;-745.0;-177;239.0;3.0
-1429.0;-277.0;-335.0;-336.0;-430.0;-177;-127.0;29.0
-869.0;-187.0;-366.0;-427.0;-436.0;-177;-372.0;23.0
-102.0;-75.0;-341.0;-403.0;-359.0;-177;-413.0;14.0
267.0;8.0;-300.0;-362.0;66.0;-177;-460.0;55.0
499.0;57.0;-138.0;-353.0;381.0;-177;-476.0;68.0
478.0;83.0;93.0;-154.0;403.0;-177;-347.0;57.0
285.0;142.0;300.0;-78.0;440.0;-177;-234.0;53.0
135.0;195.0;470.0;-55.0;326.0;-177;-178.0;77.0
-163.0;188.0;626.0;-35.0;83.0;-177;-112.0;44.0
-326.0;192.0;690.0;35.0;-22.0;-177;-2.0;51.0
-401.0;177.0;738.0;50.0;22.0;-177;-60.0;45.0
-159.0;207.0;719.0;117.0;72.0;-177;-30.0;72.0
39.0;157.0;608.0;137.0;167.0;-177;51.0;38.0
219.0;92.0;468.0;137.0;253.0;-177;58.0;47.0
324.0;65.0;400.0;102.0;391.0;-177;79.0;23.0
396.0;67.0;188.0;139.0;476.0;-177;97.0;-15.0
377.0;52.0;3.0;91.0;414.0;-177;62.0;7.0
245.0;23.0;-138.0;75.0;219.0;-177;94.0;43.0
89.0;-31.0;-349.0;4.0;51.0;-177;153.0;21.0
-123.0;-38.0;-466.0;-2.0;-106.0;-177;142.0;10.0
-192.0;-54.0;-533.0;-18.0;-170.0;-177;122.0;36.0
-207.0;10.0;-595.0;-49.0;-145.0;-177;127.0;14.0
-127.0;-21.0;-556.0;6.0;-78.0;-177;158.0;14.0
-110.0;-112.0;-508.0;-1.0;-177.0;-177;222.0;-12.0
-219.0;-230.0;-395.0;-86.0;-87.0;-177;143.0;-3.0
-175.0;-264.0;-305.0;-96.0;33.0;-177;-57.0;1.0
-80.0;-152.0;-244.0;-101.0;30.0;-177;-144.0;8.0
-66.0;-76.0;-155.0;-96.0;-76.0;-177;-196.0;4.0
-70.0;-12.0;-80.0;-107.0;-88.0;-177;-60.0;-37.0
0.0;94.0;12.0;-36.0;-1.0;-177;63.0;-50.0
75.0;125.0;149.0;29.0;-20.0;-177;3.0;-51.0
79.0;112.0;313.0;33.0;14.0;-177;22.0;-39.0
28.0;89.0;419.0;61.0;35.0;-177;81.0;-42.0
30.0;-53.0;432.0;1.0;25.0;-177;117.0;-22.0
-62.0;-50.0;390.0;-24.0;-15.0;-177;11.0;-36.0
-153.0;-68.0;323.0;-51.0;-111.0;-177;-201.0;-54.0
-192.0;21.0;234.0;-18.0;-42.0;-177;-207.0;-11.0
-27.0;59.0;77.0;-63.0;35.0;-177;-64.0;6.0
-92.0;30.0;83.0;-91.0;-109.0;-177;-158.0;-13.0
-292.0;-9.0;101.0;-145.0;-188.0;-177;-198.0;40.0
-238.0;0.0;125.0;-117.0;-122.0;-177;-168.0;34.0
-39.0;-18.0;79.0;-83.0;37.0;-177;-74.0;35.0
56.0;15.0;37.0;-41.0;27.0;-177;-6.0;21.0
-88.0;17.0;59.0;-76.0;-88.0;-177;-58.0;27.0
-186.0;30.0;27.0;-60.0;-75.0;-177;-69.0;32.0
0.0;41.0;-51.0;-25.0;46.0;-177;17.0;49.0
88.0;45.0;-77.0;46.0;86.0;-177;34.0;27.0
30.0;16.0;-131.0;30.0;101.0;-177;95.0;25.0
54.0;-32.0;-395.0;103.0;78.0;-177;102.0;-5.0
88.0;-150.0;-982.0;99.0;98.0;-177;320.0;41.0
95.0;-221.0;-1555.0;95.0;104.0;-177;580.0;44.0
67.0;-372.0;-1588.0;39.0;146.0;-177;691.0;-2.0
19.0;-401.0;-394.0;-43.0;30.0;-177;819.0;28.0
-63.0;-61.0;834.0;84.0;-78.0;-177;469.0;25.0
-60.0;378.0;1004.0;183.0;-39.0;-177;62.0;4.0
58.0;473.0;807.0;255.0;145.0;-177;-198.0;-5.0
256.0;443.0;746.0;278.0;283.0;-177;96.0;-64.0
316.0;343.0;819.0;231.0;361.0;-177;330.0;-26.0
216.0;294.0;882.0;172.0;238.0;-177;206.0;-24.0
99.0;142.0;795.0;118.0;161.0;-177;172.0;-54.0
1.0;18.0;630.0;104.0;12.0;-177;105.0;-42.0
-29.0;-13.0;488.0;93.0;-5.0;-177;84.0;?
60.0;7.0;323.0;51.0;114.0;-177;-61.0;?
116.0;-4.0;172.0;21.0;134.0;-177;-194.0;?
-38.0;-12.0;-45.0;10.0;-37.0;-177;-183.0;?
-201.0;-38.0;-138.0;-49.0;-123.0;-177;-168.0;?
-137.0;-54.0;-213.0;-94.0;-159.0;-177;-171.0;?
-143.0;-88.0;-273.0;-69.0;-138.0;-177;-126.0;?
-211.0;-60.0;-390.0;-101.0;-219.0;-177;-148.0;52.0
-251.0;-46.0;-561.0;-154.0;-249.0;-177;-267.0;74.0
-182.0;5.0;-682.0;-195.0;-159.0;-177;-354.0;60.0
-65.0;-19.0;-701.0;-209.0;-76.0;-177;-240.0;57.0
-126.0;-63.0;-625.0;-352.0;-111.0;-177;-248.0;70.0
-271.0;-123.0;-595.0;-469.0;-229.0;-177;-441.0;87.0
-432.0;-173.0;-591.0;-553.0;-422.0;-177;-601.0;127.0
-458.0;-252.0;-559.0;-536.0;-376.0;-177;-481.0;132.0
-390.0;-271.0;-476.0;-584.0;-393.0;-177;-397.0;120.0
-469.0;-236.0;-330.0;-524.0;-359.0;-177;-184.0;?
-529.0;-186.0;-217.0;-494.0;-427.0;-177;-238.0;?
-508.0;-97.0;-24.0;-326.0;-452.0;-177;-132.0;?
-392.0;2.0;57.0;-312.0;-391.0;-177;-103.0;?
-322.0;66.0;222.0;-240.0;-314.0;-177;-190.0;?
-229.0;138.0;387.0;-171.0;-200.0;-177;-139.0;?
-73.0;176.0;513.0;-149.0;-113.0;-177;-137.0;?
23.0;155.0;595.0;-76.0;-115.0;-177;-191.0;?
63.0;121.0;666.0;-49.0;-48.0;-177;-56.0;?
69.0;142.0;636.0;-53.0;-86.0;-177;-60.0;?
75.0;71.0;670.0;-48.0;-128.0;-177;-147.0;?
79.0;?;544.0;-63.0;41.0;-177;-98.0;?
245.0;?;?;-145.0;-8.0;-177;-139.0;?
236.0;?;?;-107.0;-30.0;-177;-218.0;?
107.0;?;?;-63.0;-20.0;-177;-223.0;-78.0
-85.0;?;?;-33.0;9.0;-177;-99.0;-101.0
-108.0;?;?;-66.0;-48.0;-177;-42.0;-133.0
-75.0;?;?;49.0;1.0;-177;148.0;-131.0
19.0;?;?;32.0;-14.0;-177;300.0;-49.0
-38.0;?;?;35.0;-63.0;-177;122.0;-25.0
-133.0;?;?;33.0;-2.0;-177;11.0;-18.0
-67.0;?;-221.0;20.0;15.0;-177;49.0;-23.0
-42.0;?;-243.0;18.0;17.0;-177;132.0;-24.0
-18.0;?;-288.0;45.0;3.0;-177;160.0;-24.0
-29.0;?;-270.0;3.0;10.0;-177;117.0;-20.0
-136.0;2.0;-190.0;39.0;-94.0;-177;122.0;0.0
-56.0;18.0;-135.0;94.0;-78.0;-177;152.0;-51.0
63.0;66.0;-82.0;132.0;87.0;-177;279.0;-9.0
121.0;56.0;-34.0;122.0;161.0;-177;210.0;-13.0
163.0;39.0;28.0;136.0;189.0;-177;131.0;-21.0
146.0;43.0;158.0;103.0;95.0;-177;137.0;-31.0
-6.0;47.0;98.0;90.0;65.0;-177;102.0;-39.0
-5.0;25.0;139.0;55.0;42.0;-177;66.0;-36.0
9.0;17.0;120.0;44.0;-11.0;-177;23.0;-43.0
-12.0;15.0;85.0;-10.0;121.0;-177;36.0;-80.0
132.0;8.0;112.0;-31.0;161.0;-177;13.0;-22.0
45.0;-17.0;112.0;-61.0;-9.0;-177;-91.0;-58.0
-140.0;-8.0;160.0;-31.0;-98.0;-177;-210.0;-22.0
-110.0;47.0;192.0;28.0;33.0;-177;-135.0;-80.0
75.0;34.0;111.0;81.0;174.0;-177;72.0;-51.0
171.0;59.0;98.0;68.0;173.0;-177;145.0;-58.0
82.0;33.0;79.0;69.0;115.0;-177;13.0;-74.0
14.0;10.0;104.0;20.0;29.0;-177;-31.0;-9.0
-37.0;20.0;47.0;54.0;-30.0;-177;-21.0;-24.0
-30.0;20.0;25.0;76.0;16.0;-177;19.0;-34.0
-37.0;15.0;29.0;97.0;29.0;-177;88.0;-20.0
26.0;23.0;-16.0;118.0;110.0;-177;129.0;27.0
21.0;10.0;11.0;87.0;33.0;-177;99.0;13.0
-80.0;-13.0;-41.0;84.0;-53.0;-177;80.0;29.0
-90.0;-45.0;-69.0;19.0;-125.0;-177;23.0;21.0
-153.0;-15.0;-65.0;39.0;-92.0;-177;-13.0;42.0
-8.0;-51.0;-78.0;19.0;-45.0;-177;27.0;18.0
-38.0;-20.0;-53.0;56.0;-43.0;-177;56.0;38.0
?;3.0;-83.0;72.0;-45.0;-177;86.0;5.0
-62.0;42.0;-86.0;106.0;-4.0;-177;131.0;16.0
37.0;69.0;-39.0;144.0;101.0;-177;148.0;25.0
81.0;60.0;-32.0;112.0;125.0;-177;163.0;14.0
96.0;50.0;9.0;121.0;201.0;-177;96.0;12.0
186.0;16.0;22.0;104.0;256.0;-177;54.0;21.0
162.0;20.0;26.0;51.0;198.0;-177;23.0;14.0
59.0;-27.0;46.0;46.0;91.0;-177;-58.0;29.0
-72.0;-18.0;55.0;60.0;4.0;-177;-28.0;8.0
-77.0;-15.0;-25.0;33.0;-5.0;-177;34.0;-11.0
-21.0;-17.0;-48.0;69.0;-9.0;-177;108.0;-13.0
5.0;-30.0;-7.0;94.0;46.0;-177;52.0;1.0
-26.0;-76.0;-46.0;83.0;48.0;-177;-4.0;-7.0
-41.0;-28.0;0.0;65.0;-1.0;-177;13.0;21.0
-59.0;-36.0;-1.0;34.0;-22.0;-177;50.0;21.0
-25.0;-16.0;-10.0;-15.0;-31.0;-177;32.0;8.0
-47.0;-21.0;-17.0;-46.0;-43.0;-177;14.0;-13.0
-93.0;-3.0;25.0;-61.0;-83.0;-177;-87.0;4.0
-115.0;-37.0;82.0;12.0;-48.0;-177;-129.0;-21.0
34.0;-16.0;86.0;36.0;89.0;-177;-18.0;59.0
15.0;1.0;49.0;-20.0;19.0;-177;-33.0;-5.0
-74.0;8.0;94.0;-14.0;27.0;-177;-106.0;-16.0
-15.0;33.0;148.0;-19.0;44.0;-177;-76.0;-56.0
-90.0;41.0;76.0;-16.0;-83.0;-177;-25.0;-23.0
-180.0;83.0;83.0;21.0;-141.0;-177;5.0;-39.0
-99.0;60.0;63.0;52.0;-90.0;-177;42.0;-40.0
-24.0;92.0;52.0;90.0;-37.0;-177;106.0;-39.0
-37.0;105.0;39.0;111.0;-9.0;-177;125.0;-5.0
-40.0;118.0;72.0;160.0;-13.0;-177;144.0;-17.0
-12.0;108.0;16.0;151.0;40.0;-177;167.0;-5.0
65.0;104.0;-13.0;114.0;38.0;-177;196.0;-58.0
26.0;64.0;-12.0;126.0;50.0;-177;197.0;-24.0
16.0;65.0;6.0;87.0;15.0;-177;136.0;0.0
-62.0;62.0;13.0;36.0;-11.0;-177;86.0;-47.0
-66.0;42.0;-8.0;-10.0;-57.0;-177;48.0;-12.0
-150.0;40.0;-13.0;-66.0;-82.0;-177;18.0;2.0
-126.0;29.0;-49.0;-47.0;-90.0;-177;94.0;-39.0
-123.0;38.0;?;-34.0;-52.0;-177;113.0;-7.0
1.0;-9.0;?;-8.0;91.0;-177;-24.0;-9.0
106.0;5.0;?;-26.0;186.0;-177;14.0;-11.0
73.0;-29.0;?;22.0;74.0;-177;77.0;-22.0
-1.0;-56.0;?;4.0;84.0;-177;100.0;-51.0
47.0;-81.0;?;-45.0;40.0;-177;25.0;-26.0
-104.0;-109.0;?;-61.0;-52.0;-177;-6.0;-20.0
-183.0;-124.0;?;-155.0;-71.0;-177;-47.0;-29.0
-111.0;-104.0;-5.0;-118.0;-99.0;-177;-110.0;-14.0
-150.0;-92.0;-30.0;-134.0;-86.0;-177;-93.0;26.0
-206.0;-47.0;-11.0;-147.0;-161.0;-177;-90.0;6.0
-201.0;-48.0;31.0;-145.0;-180.0;-177;-118.0;-14.0
-201.0;-41.0;36.0;-141.0;-192.0;-177;-93.0;-1.0
-145.0;-41.0;56.0;-99.0;-125.0;-177;-86.0;14.0
-114.0;15.0;81.0;-107.0;-103.0;-177;-112.0;-29.0
-120.0;-24.0;139.0;-73.0;-116.0;-177;-95.0;-9.0
-136.0;-7.0;155.0;-61.0;-60.0;-177;-112.0;-1.0
-46.0;20.0;132.0;7.0;-18.0;-177;-70.0;6.0
13.0;21.0;86.0;37.0;48.0;-177;19.0;-5.0
-5.0;-6.0;112.0;68.0;40.0;-177;8.0;-37.0
25.0;-17.0;77.0;43.0;86.0;-177;58.0;-11.0
54.0;-58.0;51.0;49.0;91.0;-177;88.0;10.0
12.0;-57.0;15.0;41.0;65.0;-177;56.0;9.0
16.0;-42.0;-63.0;14.0;63.0;-177;28.0;38.0
34.0;-89.0;-78.0;32.0;78.0;-177;7.0;17.0
4.0;-70.0;-100.0;-29.0;29.0;-177;34.0;25.0
-33.0;-46.0;-132.0;-35.0;-7.0;-177;37.0;44.0
-59.0;-32.0;-144.0;-62.0;14.0;-177;11.0;31.0
-24.0;-29.0;-118.0;55.0;2.0;-177;114.0;21.0
43.0;-3.0;-103.0;7.0;36.0;-177;80.0;-15.0
-32.0;30.0;-70.0;22.0;37.0;-177;90.0;-13.0
-44.0;1.0;-12.0;42.0;59.0;-177;83.0;0.0
-34.0;5.0;-23.0;16.0;16.0;-177;75.0;21.0
-75.0;-8.0;-31.0;28.0;-49.0;-177;58.0;-11.0
-101.0;21.0;9.0;7.0;-73.0;-177;17.0;-5.0
-82.0;-7.0;21.0;20.0;-20.0;-177;71.0;-3.0
19.0;-7.0;38.0;-42.0;-2.0;-177;48.0;-28.0
-33.0;6.0;74.0;19.0;55.0;-177;60.0;2.0
-39.0;-12.0;79.0;19.0;-18.0;-177;45.0;21.0
-77.0;-6.0;41.0;-9.0;-43.0;-177;-38.0;25.0
-35.0;-11.0;92.0;2.0;8.0;-177;-33.0;-18.0
-30.0;42.0;64.0;-36.0;2.0;-177;33.0;2.0
-147.0;6.0;53.0;-28.0;-134.0;-177;19.0;23.0
-199.0;-11.0;17.0;-44.0;-168.0;-177;-74.0;29.0
-164.0;7.0;25.0;-75.0;-127.0;-177;-136.0;34.0
-44.0;16.0;64.0;-34.0;65.0;-177;-18.0;21.0
-14.0;6.0;93.0;-39.0;23.0;-177;0.0;27.0
-117.0;13.0;40.0;-43.0;-39.0;-177;12.0;42.0
-93.0;-10.0;36.0;-92.0;-111.0;-177;-71.0;48.0
-176.0;6.0;42.0;-52.0;-141.0;-177;-120.0;49.0
-161.0;-5.0;72.0;-39.0;-90.0;-177;19.0;25.0
-59.0;-8.0;14.0;-37.0;-33.0;-177;92.0;16.0
-103.0;-18.0;-1.0;-60.0;-37.0;-177;-46.0;44.0
-95.0;-30.0;3.0;-30.0;-83.0;-177;-49.0;43.0
-130.0;-18.0;18.0;-68.0;-139.0;-177;-43.0;31.0
-149.0;-13.0;26.0;-103.0;-73.0;-177;-58.0;38.0
-177.0;-13.0;36.0;-143.0;-183.0;-177;-136.0;51.0
-176.0;3.0;16.0;-108.0;-104.0;-177;-114.0;-3.0
-100.0;14.0;27.0;-64.0;-66.0;-177;-47.0;12.0
-100.0;20.0;13.0;-27.0;-35.0;-177;-50.0;-11.0
-27.0;10.0;49.0;-11.0;25.0;-177;22.0;-25.0
-53.0;-27.0;59.0;-7.0;-3.0;-177;78.0;-36.0
-91.0;-31.0;-20.0;12.0;-16.0;-177;37.0;?
-38.0;-23.0;-20.0;-30.0;44.0;-177;43.0;?
29.0;-35.0;-31.0;21.0;68.0;-177;97.0;?
-73.0;-45.0;-65.0;-38.0;-15.0;-177;45.0;?
-129.0;-47.0;17.0;-71.0;-91.0;-177;-84.0;?
-112.0;-40.0;54.0;-48.0;-58.0;-177;-45.0;?
-61.0;4.0;10.0;13.0;-26.0;-177;15.0;?
-21.0;-17.0;98.0;72.0;25.0;-177;2.0;?
66.0;14.0;93.0;51.0;127.0;-177;79.0;-25.0
107.0;-2.0;59.0;82.0;86.0;-177;93.0;-26.0
-13.0;-31.0;72.0;79.0;70.0;-177;84.0;-54.0
-13.0;-25.0;-23.0;49.0;24.0;-177;4.0;-28.0
-71.0;0.0;-53.0;33.0;-10.0;-177;17.0;-12.0
-114.0;24.0;-4.0;34.0;-25.0;-177;-5.0;29.0
-102.0;76.0;5.0;81.0;-47.0;-177;47.0;5.0
-96.0;96.0;20.0;158.0;10.0;-177;171.0;-7.0
49.0;115.0;10.0;260.0;151.0;-177;284.0;0.0
233.0;121.0;34.0;250.0;260.0;-177;345.0;-58.0
276.0;57.0;43.0;301.0;352.0;-177;384.0;-35.0
257.0;26.0;3.0;226.0;313.0;-177;295.0;-33.0
198.0;-16.0;-87.0;181.0;191.0;-177;221.0;-41.0
82.0;-39.0;-132.0;146.0;56.0;-177;185.0;-43.0
16.0;-45.0;-196.0;117.0;48.0;-177;211.0;-67.0
17.0;-41.0;-241.0;127.0;41.0;-177;218.0;-51.0
60.0;-47.0;-226.0;70.0;90.0;-177;190.0;-52.0
102.0;-39.0;-168.0;88.0;104.0;-177;205.0;-56.0
73.0;-28.0;-164.0;?;100.0;-177;237.0;-17.0
66.0;-4.0;-111.0;?;76.0;-177;228.0;-38.0
83.0;-9.0;-66.0;?;87.0;-177;260.0;-28.0
101.0;44.0;-38.0;?;134.0;-177;214.0;-38.0
148.0;55.0;-14.0;?;201.0;-177;170.0;-26.0
123.0;26.0;11.0;?;120.0;-177;152.0;-28.0
51.0;17.0;52.0;?;88.0;-177;90.0;-7.0
53.0;42.0;67.0;?;103.0;-177;90.0;-15.0
68.0;-2.0;56.0;?;103.0;-177;142.0;6.0
79.0;-38.0;57.0;?;133.0;-177;132.0;4.0
107.0;-9.0;-14.0;?;125.0;-177;123.0;6.0
40.0;-61.0;-62.0;?;107.0;-177;102.0;9.0
11.0;-50.0;-115.0;?;92.0;-177;177.0;13.0
132.0;-43.0;-143.0;?;163.0;-177;217.0;0.0
165.0;-44.0;-147.0;?;163.0;-177;293.0;-9.0
61.0;-41.0;-249.0;142.0;80.0;-177;244.0;-6.0
102.0;-33.0;-268.0;149.0;116.0;-177;252.0;-17.0
100.0;-75.0;-154.0;136.0;139.0;-177;261.0;-62.0
79.0;-75.0;-151.0;?;153.0;-177;227.0;-15.0
95.0;-21.0;-166.0;?;145.0;-177;133.0;0.0
2.0;-24.0;-83.0;?;-23.0;-177;49.0;6.0
-76.0;-5.0;-37.0;?;0.0;-177;42.0;-20.0
-10.0;16.0;-5.0;?;-10.0;-177;27.0;21.0
-137.0;26.0;93.0;?;?;-177;-55.0;21.0
-206.0;52.0;98.0;?;?;-177;26.0;-1.0
39.0;96.0;175.0;?;?;-177;-100.0;-2.0
22.0;69.0;231.0;?;?;-177;-44.0;21.0
-224.0;17.0;160.0;?;?;-177;-85.0;4.0
-135.0;42.0;143.0;?;?;-177;-150.0;-2.0
-75.0;6.0;191.0;?;?;-177;-123.0;15.0
-122.0;-8.0;130.0;-85.0;?;-177;-50.0;9.0
-107.0;-15.0;77.0;-133.0;?;-177;-142.0;-7.0
-193.0;-16.0;93.0;-53.0;?;-177;-159.0;7.0
-119.0;-7.0;56.0;-82.0;?;-177;-38.0;-11.0
-35.0;-23.0;17.0;-46.0;?;-177;0.0;-26.0
-44.0;-21.0;13.0;-62.0;?;-177;32.0;-73.0
-8.0;-23.0;22.0;-102.0;?;-177;19.0;-55.0
-119.0;-49.0;66.0;-134.0;-146.0;-177;-24.0;-42.0
-228.0;?;63.0;-196.0;-205.0;-177;-60.0;-67.0
-135.0;?;-6.0;-162.0;-94.0;-177;-49.0;-45.0
-46.0;?;-60.0;-177.0;-89.0;-177;-55.0;-26.0
-190.0;-115.0;-99.0;-218.0;-184.0;-177;-137.0;-5.0
-276.0;-80.0;-74.0;-134.0;-275.0;-177;-149.0;16.0
-155.0;-12.0;-82.0;-150.0;-169.0;-177;-38.0;-9.0
-157.0;30.0;19.0;-101.0;-157.0;-177;-115.0;-24.0
-168.0;55.0;145.0;-78.0;-163.0;-177;-135.0;-27.0
-80.0;50.0;173.0;-39.0;-106.0;-177;-9.0;-46.0
-31.0;33.0;201.0;-22.0;-69.0;-177;-3.0;-18.0
-40.0;23.0;180.0;-70.0;-59.0;-177;-28.0;-17.0
-14.0;-22.0;206.0;-161.0;-24.0;-177;-67.0;-9.0
-1.0;-81.0;157.0;-182.0;12.0;-177;-138.0;47.0
-143.0;-149.0;112.0;-206.0;-138.0;-177;-216.0;32.0
-209.0;-71.0;40.0;-216.0;-168.0;-177;-211.0;44.0
-210.0;-50.0;-49.0;-145.0;-143.0;-177;-86.0;36.0
-159.0;-56.0;-52.0;-134.0;-152.0;-176;-92.0;25.0
-146.0;-12.0;-43.0;-95.0;-149.0;-176;-149.0;-13.0
-135.0;13.0;43.0;-117.0;-128.0;-177;-113.0;8.0
-158.0;35.0;74.0;-52.0;-127.0;-176;-47.0;29.0
37.0;59.0;130.0;-30.0;112.0;-176;-97.0;21.0
-68.0;58.0;143.0;89.0;-134.0;-176;-18.0;5.0
-272.0;46.0;33.0;69.0;-102.0;-176;190.0;6.0
56.0;53.0;-16.0;-52.0;64.0;-176;-16.0;17.0
-79.0;-4.0;107.0;-62.0;-125.0;-176;-150.0;23.0
-191.0;-23.0;114.0;-80.0;-55.0;-176;-112.0;1.0
-168.0;6.0;70.0;-83.0;-161.0;-176;6.0;13.0
-131.0;22.0;-27.0;-69.0;-77.0;-176;-44.0;77.0
-106.0;7.0;25.0;-64.0;-149.0;-176;-162.0;28.0
-159.0;34.0;64.0;-101.0;-109.0;-176;-134.0;24.0
-168.0;30.0;105.0;-81.0;-79.0;-176;-107.0;31.0
-33.0;57.0;112.0;-45.0;31.0;-176;-103.0;45.0
-87.0;43.0;83.0;-99.0;-75.0;-176;-111.0;36.0
-201.0;59.0;111.0;-37.0;-120.0;-176;-81.0;4.0
-97.0;56.0;96.0;-26.0;-53.0;-176;-55.0;21.0
-103.0;34.0;98.0;-21.0;-46.0;-176;-69.0;55.0
-102.0;17.0;83.0;-65.0;-74.0;-176;-143.0;51.0
-86.0;-7.0;90.0;-20.0;-57.0;-176;-39.0;21.0
-165.0;-8.0;36.0;-60.0;-125.0;-176;-4.0;-1.0
-201.0;27.0;1.0;-42.0;-165.0;-176;23.0;10.0
-144.0;46.0;-1.0;-12.0;-93.0;-176;61.0;-16.0
-59.0;40.0;1.0;-15.0;-41.0;-176;99.0;-2.0
-40.0;28.0;5.0;-11.0;-31.0;-176;101.0;13.0
-61.0;27.0;-27.0;18.0;-92.0;-176;94.0;-13.0
-66.0;40.0;-30.0;-38.0;-98.0;-176;98.0;21.0
-134.0;44.0;-22.0;-53.0;-117.0;-176;51.0;-19.0
-77.0;59.0;40.0;-80.0;-73.0;-176;31.0;-13.0
-60.0;58.0;-4.0;-12.0;-58.0;-176;29.0;8.0
-132.0;25.0;23.0;-33.0;-134.0;-176;28.0;-47.0
-63.0;56.0;76.0;22.0;-59.0;-176;46.0;-42.0
-11.0;77.0;123.0;5.0;46.0;-176;-17.0;-26.0
26.0;64.0;152.0;79.0;100.0;-176;35.0;-32.0
57.0;40.0;112.0;55.0;93.0;-176;109.0;-23.0
25.0;32.0;78.0;33.0;52.0;-176;130.0;-42.0
-23.0;40.0;87.0;33.0;3.0;-176;57.0;-43.0
-40.0;-13.0;25.0;16.0;-5.0;-176;40.0;-58.0
-51.0;-28.0;-11.0;-16.0;-9.0;-176;15.0;-19.0
-80.0;-48.0;-58.0;-10.0;-37.0;-176;50.0;-30.0
-115.0;-33.0;-13.0;-36.0;-73.0;-176;5.0;-16.0
-62.0;8.0;-25.0;-39.0;-63.0;-176;12.0;-32.0
-81.0;-26.0;0.0;8.0;-39.0;-176;37.0;23.0
-119.0;5.0;1.0;-19.0;-52.0;-176;10.0;-26.0
-57.0;37.0;3.0;-24.0;-56.0;-176;-3.0;-15.0
-57.0;14.0;-18.0;-40.0;-74.0;-176;4.0;-17.0
-108.0;7.0;40.0;-16.0;-101.0;-176;-20.0;2.0
-131.0;-7.0;27.0;-21.0;-84.0;-176;-16.0;14.0
-110.0;-1.0;49.0;-21.0;-69.0;-176;-41.0;15.0
-113.0;-4.0;27.0;-37.0;-93.0;-176;-28.0;15.0
-69.0;-22.0;9.0;-41.0;-26.0;-176;-22.0;13.0
-95.0;-7.0;10.0;-48.0;-52.0;-176;-28.0;33.0
-150.0;-9.0;40.0;-68.0;-80.0;-176;10.0;25.0
-125.0;1.0;64.0;-109.0;-99.0;-176;-58.0;25.0
-149.0;0.0;42.0;-63.0;-156.0;-176;-81.0;11.0
-176.0;-16.0;33.0;-111.0;-139.0;-176;-94.0;27.0
-165.0;0.0;74.0;-99.0;-173.0;-176;-104.0;32.0
-219.0;10.0;49.0;-76.0;-142.0;-176;-13.0;-7.0
-128.0;16.0;44.0;-31.0;-84.0;-176;-45.0;30.0
-63.0;26.0;103.0;5.0;64.0;-176;-50.0;-15.0
5.0;22.0;89.0;-11.0;20.0;-176;34.0;-1.0
-56.0;21.0;60.0;49.0;9.0;-176;62.0;-36.0
-39.0;-15.0;51.0;20.0;-24.0;-176;66.0;-25.0
?;-4.0;8.0;7.0;-19.0;-176;38.0;-35.0
?;-16.0;-50.0;21.0;11.0;-176;64.0;-56.0
?;-42.0;-81.0;32.0;-9.0;-176;95.0;-24.0
?;-48.0;-72.0;27.0;42.0;-176;62.0;-36.0
?;-41.0;-69.0;27.0;54.0;-176;108.0;-21.0
?;-21.0;-51.0;67.0;51.0;-176;95.0;-26.0
?;-31.0;-33.0;73.0;55.0;-176;91.0;-30.0
?;-17.0;-18.0;84.0;179.0;-176;69.0;-26.0
?;-23.0;-13.0;73.0;150.0;-176;91.0;-26.0
?;-47.0;22.0;77.0;103.0;-176;26.0;23.0
13.0;-46.0;10.0;16.0;95.0;-176;-34.0;13.0
2.0;-70.0;19.0;8.0;37.0;-176;5.0;13.0
-88.0;-62.0;-6.0;-52.0;-8.0;-176;-71.0;42.0
-126.0;-51.0;-9.0;-47.0;-2.0;-176;-118.0;23.0
-96.0;-71.0;23.0;-83.0;14.0;-176;-102.0;17.0
-142.0;-83.0;15.0;-76.0;-32.0;-176;-97.0;5.0
-185.0;-46.0;0.0;-54.0;-83.0;-176;-79.0;2.0
-133.0;-55.0;-6.0;-77.0;-80.0;-176;-56.0;17.0
-189.0;-35.0;8.0;-47.0;-100.0;-176;-34.0;21.0
