InertialMeasurementUnit BACK accY;InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;InertialMeasurementUnit LUA accZ;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-73.0;196.0;240.0;-938.0;1053.0;179.0;946.0;-811.0;744.0;484.0;80.0;175.0
-86.0;208.0;208.0;-941.0;1049.0;182.0;957.0;-811.0;744.0;480.0;72.0;179.0
-77.0;217.0;158.0;-941.0;1050.0;173.0;980.0;-821.0;752.0;479.0;60.0;143.0
-68.0;230.0;182.0;-934.0;1063.0;180.0;961.0;-822.0;748.0;474.0;80.0;101.0
-55.0;235.0;209.0;-951.0;1091.0;191.0;972.0;-846.0;718.0;471.0;80.0;67.0
-35.0;224.0;219.0;-976.0;1086.0;186.0;991.0;-863.0;707.0;472.0;79.0;90.0
-27.0;227.0;249.0;-981.0;1045.0;183.0;997.0;-856.0;706.0;?;72.0;137.0
-20.0;236.0;280.0;-953.0;1037.0;196.0;972.0;-820.0;710.0;?;94.0;172.0
-13.0;236.0;275.0;?;1044.0;213.0;946.0;-792.0;735.0;?;84.0;211.0
-10.0;238.0;246.0;?;1053.0;235.0;944.0;-783.0;725.0;?;84.0;211.0
-28.0;231.0;203.0;?;1065.0;227.0;958.0;-798.0;737.0;?;87.0;163.0
-42.0;230.0;221.0;?;1071.0;223.0;985.0;-830.0;730.0;?;80.0;113.0
-9.0;244.0;223.0;?;1062.0;187.0;1002.0;-838.0;725.0;?;109.0;118.0
-43.0;269.0;202.0;?;1050.0;159.0;982.0;-824.0;733.0;?;123.0;150.0
-53.0;238.0;209.0;?;1070.0;167.0;958.0;-818.0;775.0;?;103.0;144.0
-46.0;204.0;230.0;?;1083.0;185.0;970.0;-819.0;745.0;?;63.0;123.0
-51.0;197.0;215.0;?;1094.0;182.0;962.0;-833.0;721.0;?;82.0;115.0
-68.0;210.0;237.0;?;1041.0;179.0;?;-844.0;716.0;?;94.0;111.0
-63.0;223.0;207.0;?;1040.0;185.0;?;-832.0;752.0;486.0;61.0;141.0
-64.0;228.0;189.0;?;1053.0;181.0;?;-812.0;632.0;469.0;70.0;158.0
-101.0;200.0;134.0;?;964.0;181.0;?;-823.0;1155.0;471.0;103.0;159.0
-128.0;176.0;269.0;-911.0;1137.0;202.0;?;-818.0;976.0;470.0;77.0;106.0
-56.0;198.0;56.0;-842.0;1576.0;158.0;850.0;-731.0;821.0;408.0;69.0;84.0
-379.0;-35.0;-5.0;-1393.0;1145.0;158.0;1051.0;-1282.0;781.0;507.0;-23.0;273.0
-511.0;86.0;80.0;-1183.0;1057.0;352.0;1492.0;-1097.0;723.0;544.0;-183.0;-129.0
-319.0;73.0;51.0;-992.0;1010.0;510.0;1008.0;-902.0;776.0;385.0;20.0;13.0
-247.0;25.0;134.0;-944.0;1031.0;495.0;996.0;-861.0;936.0;368.0;-103.0;4.0
-239.0;-14.0;197.0;-894.0;1178.0;317.0;920.0;-799.0;886.0;361.0;-74.0;47.0
-285.0;-13.0;188.0;-993.0;1236.0;249.0;905.0;-866.0;813.0;326.0;-118.0;156.0
-203.0;26.0;158.0;-1128.0;1137.0;247.0;1043.0;-1007.0;810.0;340.0;-136.0;167.0
-177.0;147.0;180.0;-1087.0;1071.0;284.0;1125.0;-983.0;782.0;356.0;-87.0;148.0
-138.0;238.0;204.0;-986.0;1086.0;302.0;1029.0;-883.0;764.0;344.0;-12.0;155.0
-163.0;203.0;217.0;-984.0;1082.0;254.0;973.0;-865.0;739.0;375.0;20.0;142.0
-168.0;116.0;199.0;-997.0;1070.0;222.0;986.0;-876.0;766.0;414.0;-14.0;167.0
-165.0;84.0;217.0;-972.0;1090.0;236.0;999.0;-849.0;722.0;447.0;-22.0;170.0
-176.0;92.0;239.0;-968.0;1085.0;263.0;971.0;-835.0;740.0;458.0;10.0;184.0
-177.0;109.0;251.0;-983.0;1030.0;250.0;992.0;-844.0;736.0;471.0;0.0;184.0
-184.0;130.0;192.0;-949.0;1067.0;231.0;993.0;-826.0;754.0;487.0;50.0;205.0
-165.0;189.0;220.0;-943.0;1080.0;210.0;963.0;-810.0;734.0;514.0;96.0;144.0
-194.0;134.0;250.0;-967.0;1093.0;185.0;995.0;-856.0;745.0;506.0;55.0;144.0
-141.0;145.0;244.0;-983.0;1083.0;171.0;999.0;-860.0;719.0;495.0;62.0;143.0
-165.0;128.0;259.0;-970.0;1077.0;170.0;992.0;-835.0;725.0;496.0;59.0;173.0
-156.0;111.0;284.0;-969.0;1059.0;163.0;977.0;-829.0;759.0;479.0;35.0;221.0
-146.0;113.0;286.0;-965.0;1075.0;172.0;973.0;-818.0;765.0;468.0;23.0;240.0
-150.0;122.0;289.0;-962.0;1097.0;195.0;954.0;-816.0;752.0;477.0;28.0;236.0
-124.0;130.0;306.0;-988.0;1101.0;203.0;979.0;-840.0;726.0;485.0;49.0;241.0
-115.0;133.0;309.0;-1003.0;1084.0;209.0;998.0;-854.0;723.0;493.0;55.0;256.0
-94.0;155.0;338.0;-989.0;1079.0;186.0;998.0;-840.0;706.0;503.0;55.0;273.0
-93.0;170.0;291.0;-972.0;1071.0;158.0;993.0;-821.0;714.0;515.0;69.0;274.0
-110.0;165.0;295.0;-961.0;1079.0;125.0;964.0;-809.0;721.0;516.0;79.0;287.0
-122.0;150.0;248.0;-960.0;1080.0;111.0;969.0;-814.0;749.0;531.0;71.0;262.0
-151.0;131.0;228.0;-964.0;1070.0;126.0;990.0;-824.0;762.0;532.0;60.0;221.0
-134.0;142.0;223.0;-964.0;1069.0;150.0;980.0;-832.0;781.0;531.0;40.0;191.0
-123.0;150.0;196.0;-965.0;1074.0;173.0;992.0;-840.0;773.0;522.0;63.0;166.0
-132.0;170.0;182.0;-954.0;1104.0;193.0;996.0;-841.0;782.0;513.0;81.0;139.0
-105.0;176.0;173.0;-967.0;1089.0;209.0;990.0;-854.0;768.0;499.0;91.0;121.0
-76.0;197.0;205.0;-969.0;1066.0;200.0;986.0;-859.0;728.0;481.0;72.0;130.0
-91.0;218.0;188.0;-969.0;1066.0;177.0;1000.0;-857.0;720.0;482.0;81.0;127.0
-62.0;203.0;201.0;-950.0;1033.0;168.0;997.0;-845.0;734.0;483.0;78.0;136.0
-31.0;205.0;222.0;-928.0;1041.0;167.0;975.0;-818.0;728.0;455.0;63.0;143.0
-48.0;234.0;199.0;-936.0;1048.0;175.0;951.0;-810.0;778.0;441.0;98.0;161.0
-47.0;231.0;178.0;-944.0;1066.0;197.0;958.0;-825.0;804.0;462.0;121.0;152.0
-33.0;221.0;179.0;-930.0;1103.0;227.0;961.0;-823.0;797.0;473.0;100.0;118.0
-54.0;197.0;170.0;-955.0;1113.0;256.0;958.0;-846.0;809.0;458.0;75.0;111.0
-72.0;191.0;152.0;-988.0;1098.0;267.0;1017.0;-877.0;799.0;489.0;44.0;98.0
-84.0;209.0;137.0;-993.0;1128.0;274.0;1030.0;-885.0;770.0;497.0;63.0;79.0
-77.0;227.0;168.0;-984.0;1091.0;254.0;1009.0;-886.0;747.0;490.0;90.0;60.0
-57.0;218.0;169.0;-980.0;1070.0;204.0;1037.0;-883.0;744.0;493.0;70.0;77.0
-73.0;219.0;188.0;-966.0;1072.0;177.0;?;-858.0;763.0;487.0;70.0;98.0
-68.0;206.0;192.0;-951.0;1090.0;181.0;?;-838.0;782.0;474.0;72.0;125.0
-58.0;196.0;218.0;-952.0;1092.0;192.0;?;-832.0;763.0;478.0;78.0;149.0
-64.0;199.0;204.0;-966.0;1094.0;213.0;?;-847.0;765.0;475.0;70.0;153.0
-65.0;211.0;189.0;-970.0;1059.0;226.0;?;-852.0;748.0;481.0;66.0;143.0
-56.0;220.0;185.0;-962.0;1065.0;229.0;?;-851.0;749.0;484.0;67.0;130.0
-82.0;208.0;195.0;-945.0;1076.0;231.0;?;-838.0;717.0;479.0;98.0;113.0
-87.0;180.0;184.0;-954.0;1079.0;240.0;?;-844.0;738.0;472.0;76.0;114.0
-67.0;187.0;168.0;-948.0;1009.0;226.0;?;-832.0;713.0;463.0;68.0;126.0
-64.0;211.0;142.0;-919.0;1084.0;203.0;?;-807.0;832.0;448.0;52.0;130.0
-61.0;216.0;36.0;-904.0;931.0;173.0;?;-810.0;1066.0;448.0;72.0;88.0
-122.0;186.0;195.0;-903.0;1345.0;183.0;?;-835.0;984.0;469.0;32.0;-11.0
-139.0;169.0;44.0;-918.0;1385.0;152.0;?;-819.0;895.0;415.0;77.0;-19.0
-411.0;-10.0;20.0;-1298.0;1204.0;236.0;1263.0;-1221.0;797.0;567.0;-70.0;83.0
-452.0;51.0;41.0;-1160.0;1105.0;407.0;1291.0;-1084.0;764.0;494.0;-75.0;-125.0
-313.0;48.0;92.0;-1049.0;1019.0;567.0;1104.0;-979.0;779.0;391.0;-80.0;-27.0
-198.0;41.0;174.0;-950.0;1014.0;537.0;1031.0;-874.0;810.0;377.0;-58.0;12.0
-181.0;33.0;257.0;-916.0;1102.0;363.0;925.0;-826.0;811.0;314.0;-64.0;93.0
?;30.0;271.0;-973.0;1125.0;285.0;888.0;-843.0;800.0;267.0;-80.0;237.0
?;48.0;241.0;-1038.0;1106.0;257.0;951.0;-881.0;803.0;276.0;-98.0;313.0
?;105.0;214.0;-1014.0;1079.0;253.0;989.0;-869.0;806.0;320.0;-105.0;279.0
?;158.0;138.0;-997.0;1094.0;293.0;959.0;-864.0;793.0;344.0;-64.0;?
?;171.0;135.0;-973.0;1100.0;333.0;958.0;-866.0;794.0;385.0;-7.0;?
?;151.0;196.0;-979.0;1094.0;358.0;998.0;-879.0;749.0;455.0;9.0;?
?;132.0;244.0;-975.0;1087.0;298.0;1002.0;-870.0;741.0;467.0;27.0;108.0
?;?;302.0;-992.0;1086.0;253.0;1004.0;-870.0;715.0;472.0;36.0;160.0
?;?;328.0;-982.0;1075.0;173.0;1003.0;-842.0;748.0;498.0;44.0;204.0
?;?;298.0;-987.0;1082.0;155.0;991.0;-836.0;710.0;508.0;75.0;273.0
?;?;251.0;-975.0;1099.0;196.0;?;-820.0;743.0;510.0;50.0;276.0
?;?;247.0;-988.0;1101.0;200.0;?;-841.0;739.0;530.0;76.0;245.0
?;?;228.0;-974.0;1071.0;179.0;?;-833.0;759.0;540.0;71.0;200.0
-141.0;?;198.0;-967.0;1090.0;111.0;?;-839.0;754.0;563.0;80.0;145.0
-173.0;155.0;188.0;-945.0;1089.0;108.0;?;-827.0;791.0;560.0;110.0;117.0
-175.0;167.0;187.0;-952.0;1092.0;121.0;?;-834.0;773.0;544.0;86.0;101.0
-174.0;154.0;180.0;-966.0;1099.0;70.0;?;-858.0;780.0;529.0;73.0;94.0
-147.0;155.0;219.0;-976.0;1100.0;8.0;?;-868.0;728.0;508.0;75.0;105.0
-148.0;158.0;218.0;-985.0;?;-32.0;?;-867.0;716.0;476.0;62.0;133.0
-130.0;156.0;232.0;-995.0;?;-74.0;?;-870.0;719.0;459.0;62.0;172.0
-104.0;164.0;231.0;-959.0;?;-89.0;975.0;-834.0;758.0;440.0;19.0;177.0
-106.0;160.0;203.0;-946.0;?;-73.0;947.0;-817.0;774.0;425.0;48.0;201.0
-108.0;154.0;205.0;-943.0;?;-57.0;956.0;-817.0;769.0;441.0;27.0;177.0
-157.0;163.0;220.0;-946.0;?;-70.0;968.0;-832.0;756.0;441.0;19.0;139.0
-186.0;168.0;179.0;-952.0;?;-88.0;963.0;-842.0;758.0;442.0;71.0;120.0
-144.0;149.0;199.0;-966.0;?;-149.0;972.0;-844.0;766.0;450.0;46.0;132.0
-133.0;145.0;238.0;-958.0;?;-205.0;984.0;-837.0;756.0;452.0;40.0;146.0
-142.0;149.0;244.0;-968.0;?;-264.0;961.0;-840.0;739.0;435.0;31.0;182.0
-172.0;143.0;257.0;-992.0;?;-289.0;988.0;-856.0;732.0;448.0;39.0;202.0
-175.0;145.0;257.0;-995.0;?;-298.0;990.0;-848.0;746.0;461.0;40.0;202.0
-179.0;132.0;246.0;-995.0;?;-292.0;1000.0;-852.0;717.0;479.0;39.0;210.0
-157.0;128.0;234.0;-985.0;?;?;1007.0;-839.0;747.0;492.0;22.0;202.0
-152.0;125.0;216.0;-961.0;?;?;987.0;-828.0;795.0;508.0;52.0;208.0
-167.0;149.0;233.0;-930.0;1115.0;?;964.0;-798.0;796.0;508.0;53.0;183.0
-201.0;132.0;250.0;-956.0;1158.0;?;954.0;-823.0;786.0;507.0;70.0;172.0
-189.0;108.0;240.0;-1022.0;1142.0;?;997.0;-887.0;778.0;510.0;37.0;191.0
-167.0;129.0;224.0;-1031.0;1101.0;?;1034.0;-893.0;726.0;509.0;36.0;202.0
-156.0;172.0;229.0;-1000.0;1088.0;?;1008.0;-867.0;738.0;500.0;56.0;190.0
-156.0;162.0;224.0;-999.0;1062.0;?;1012.0;-873.0;736.0;499.0;38.0;184.0
-142.0;158.0;240.0;-966.0;1079.0;?;1017.0;?;750.0;498.0;67.0;181.0
-152.0;140.0;254.0;-960.0;1076.0;?;971.0;?;761.0;503.0;71.0;186.0
-147.0;134.0;266.0;-964.0;1095.0;?;985.0;-834.0;753.0;499.0;43.0;191.0
-145.0;152.0;252.0;-968.0;1093.0;-178.0;983.0;-834.0;740.0;491.0;45.0;191.0
-149.0;146.0;229.0;-986.0;1072.0;-173.0;993.0;-854.0;761.0;502.0;62.0;191.0
-143.0;165.0;227.0;-970.0;1060.0;-165.0;1018.0;-841.0;750.0;491.0;40.0;179.0
-150.0;165.0;227.0;-962.0;1070.0;-109.0;972.0;-838.0;717.0;487.0;80.0;175.0
-146.0;167.0;207.0;-953.0;1060.0;-21.0;972.0;-832.0;734.0;486.0;60.0;160.0
-162.0;157.0;231.0;-951.0;1072.0;32.0;979.0;-832.0;725.0;479.0;79.0;151.0
-144.0;152.0;259.0;-949.0;1077.0;30.0;970.0;-828.0;718.0;470.0;44.0;153.0
-157.0;140.0;252.0;-968.0;1053.0;-11.0;973.0;-840.0;748.0;464.0;29.0;197.0
-161.0;148.0;233.0;-951.0;1023.0;-57.0;976.0;-818.0;754.0;464.0;38.0;208.0
-161.0;142.0;228.0;-941.0;1046.0;-100.0;936.0;?;768.0;452.0;60.0;197.0
-176.0;138.0;266.0;-944.0;1088.0;-130.0;949.0;?;769.0;457.0;29.0;184.0
-159.0;141.0;263.0;-979.0;1088.0;-147.0;972.0;?;764.0;453.0;38.0;187.0
-150.0;136.0;253.0;-995.0;1085.0;-33.0;979.0;?;753.0;461.0;37.0;210.0
-156.0;141.0;271.0;-977.0;1075.0;-41.0;992.0;?;718.0;482.0;50.0;213.0
-148.0;143.0;269.0;-970.0;1089.0;87.0;988.0;?;730.0;483.0;31.0;207.0
-159.0;131.0;287.0;-984.0;1076.0;87.0;990.0;?;761.0;480.0;22.0;201.0
-187.0;116.0;277.0;-976.0;1073.0;87.0;990.0;?;763.0;498.0;49.0;226.0
-173.0;118.0;285.0;-967.0;1115.0;93.0;973.0;?;745.0;518.0;41.0;219.0
-166.0;118.0;278.0;-990.0;1103.0;380.0;987.0;?;684.0;517.0;49.0;222.0
-152.0;133.0;305.0;-997.0;1061.0;721.0;1009.0;?;687.0;519.0;60.0;243.0
-43.0;154.0;366.0;-967.0;1050.0;784.0;980.0;?;688.0;533.0;80.0;252.0
-27.0;161.0;387.0;-955.0;1037.0;489.0;977.0;?;698.0;512.0;79.0;300.0
-47.0;128.0;374.0;-945.0;1036.0;209.0;950.0;?;702.0;?;65.0;362.0
-66.0;106.0;309.0;-922.0;1069.0;80.0;948.0;-761.0;750.0;?;21.0;356.0
-109.0;91.0;284.0;-928.0;1064.0;2.0;931.0;-769.0;784.0;505.0;32.0;317.0
-121.0;93.0;221.0;-946.0;1114.0;35.0;951.0;-810.0;824.0;513.0;45.0;267.0
-137.0;124.0;216.0;-957.0;1116.0;104.0;990.0;-841.0;817.0;532.0;33.0;210.0
-161.0;151.0;201.0;-981.0;1124.0;156.0;1027.0;?;796.0;542.0;60.0;151.0
-198.0;155.0;213.0;-994.0;1105.0;190.0;1021.0;?;792.0;531.0;61.0;126.0
-183.0;151.0;194.0;-990.0;1107.0;204.0;1015.0;?;805.0;515.0;83.0;119.0
-181.0;144.0;227.0;-982.0;1096.0;200.0;1024.0;?;757.0;500.0;57.0;130.0
-161.0;138.0;225.0;-989.0;1088.0;198.0;1026.0;?;796.0;488.0;56.0;148.0
-163.0;137.0;221.0;-979.0;1082.0;189.0;1022.0;?;768.0;474.0;54.0;170.0
-157.0;141.0;236.0;-966.0;1080.0;176.0;985.0;?;742.0;472.0;48.0;181.0
-144.0;137.0;254.0;-971.0;1062.0;159.0;971.0;?;739.0;462.0;60.0;174.0
-134.0;145.0;277.0;-975.0;1060.0;166.0;980.0;?;716.0;446.0;50.0;195.0
-128.0;146.0;277.0;-971.0;1049.0;168.0;989.0;?;716.0;453.0;61.0;203.0
-138.0;132.0;277.0;-961.0;1041.0;179.0;949.0;?;700.0;457.0;68.0;207.0
-135.0;116.0;264.0;-955.0;1065.0;194.0;956.0;?;736.0;453.0;35.0;225.0
-124.0;114.0;262.0;-957.0;1104.0;199.0;956.0;?;724.0;463.0;20.0;222.0
-130.0;118.0;290.0;-981.0;1089.0;?;958.0;?;724.0;476.0;36.0;209.0
-119.0;130.0;281.0;-979.0;1069.0;?;965.0;?;716.0;486.0;54.0;225.0
-120.0;134.0;280.0;-973.0;1082.0;?;954.0;?;747.0;?;65.0;226.0
-126.0;121.0;285.0;-963.0;1071.0;?;976.0;?;768.0;?;65.0;236.0
-116.0;123.0;271.0;-962.0;1049.0;?;961.0;?;748.0;?;38.0;226.0
-116.0;128.0;288.0;-961.0;1065.0;?;967.0;?;732.0;?;55.0;219.0
-117.0;135.0;273.0;-972.0;1093.0;?;970.0;?;731.0;?;52.0;243.0
-106.0;147.0;303.0;?;1093.0;?;976.0;?;726.0;?;58.0;288.0
-120.0;127.0;263.0;?;1035.0;?;988.0;-828.0;765.0;?;45.0;287.0
-99.0;114.0;234.0;?;1061.0;?;982.0;-817.0;768.0;?;38.0;241.0
-126.0;?;230.0;?;1080.0;?;962.0;-808.0;761.0;?;58.0;?
-161.0;?;216.0;?;1089.0;?;979.0;-838.0;791.0;?;70.0;?
-131.0;?;237.0;?;1090.0;?;1009.0;-857.0;764.0;?;40.0;178.0
-150.0;?;217.0;?;1089.0;186.0;997.0;-851.0;754.0;?;40.0;163.0
-138.0;?;258.0;?;1067.0;183.0;1001.0;-868.0;753.0;?;42.0;192.0
-126.0;?;320.0;?;1078.0;177.0;993.0;-847.0;726.0;468.0;47.0;199.0
-125.0;?;310.0;-970.0;1112.0;169.0;980.0;-838.0;698.0;455.0;29.0;237.0
-110.0;99.0;291.0;-963.0;1088.0;151.0;973.0;-833.0;725.0;445.0;44.0;306.0
-145.0;105.0;283.0;-959.0;1065.0;134.0;959.0;-819.0;757.0;470.0;35.0;245.0
-133.0;85.0;243.0;-961.0;1075.0;169.0;958.0;-819.0;771.0;478.0;29.0;248.0
-122.0;109.0;219.0;-969.0;1081.0;183.0;971.0;-826.0;762.0;496.0;36.0;215.0
-123.0;128.0;258.0;-977.0;1103.0;182.0;978.0;-846.0;762.0;505.0;40.0;214.0
-130.0;149.0;268.0;-987.0;1103.0;184.0;998.0;-852.0;762.0;502.0;45.0;204.0
-141.0;144.0;265.0;-992.0;1094.0;189.0;1012.0;-857.0;734.0;511.0;65.0;190.0
-133.0;124.0;269.0;-991.0;1072.0;189.0;1006.0;-853.0;747.0;511.0;65.0;197.0
-128.0;122.0;250.0;-986.0;1078.0;153.0;1010.0;-851.0;710.0;510.0;40.0;203.0
-125.0;132.0;231.0;-973.0;1062.0;131.0;?;-839.0;748.0;503.0;59.0;213.0
-146.0;130.0;207.0;-973.0;1078.0;153.0;?;-836.0;737.0;503.0;60.0;187.0
-122.0;120.0;227.0;-965.0;1080.0;174.0;?;-837.0;726.0;495.0;69.0;194.0
-150.0;114.0;207.0;-964.0;1071.0;178.0;?;-838.0;750.0;495.0;38.0;177.0
-128.0;110.0;194.0;-967.0;1090.0;177.0;983.0;-843.0;877.0;497.0;43.0;182.0
-139.0;95.0;241.0;-967.0;1090.0;177.0;989.0;-843.0;960.0;604.0;51.0;152.0
-112.0;94.0;263.0;-975.0;1106.0;174.0;1028.0;-904.0;856.0;627.0;106.0;124.0
-112.0;156.0;123.0;-980.0;1139.0;177.0;1041.0;-928.0;726.0;233.0;179.0;165.0
-118.0;173.0;371.0;-1016.0;1142.0;187.0;993.0;-954.0;692.0;92.0;61.0;99.0
-112.0;129.0;473.0;-1008.0;1080.0;184.0;1030.0;-849.0;719.0;219.0;-67.0;147.0
-172.0;118.0;364.0;-978.0;1042.0;187.0;980.0;-767.0;?;373.0;-46.0;353.0
-171.0;120.0;277.0;-955.0;1067.0;170.0;925.0;-750.0;?;430.0;20.0;390.0
-140.0;107.0;283.0;-954.0;1075.0;159.0;912.0;-778.0;?;384.0;93.0;210.0
-114.0;118.0;270.0;-978.0;1020.0;157.0;961.0;-826.0;?;297.0;64.0;136.0
-101.0;106.0;356.0;-966.0;1014.0;166.0;959.0;-820.0;?;302.0;-8.0;199.0
-94.0;124.0;371.0;-939.0;1029.0;173.0;927.0;-777.0;?;317.0;31.0;221.0
-86.0;152.0;371.0;-949.0;1022.0;166.0;890.0;-750.0;?;286.0;43.0;275.0
-80.0;148.0;394.0;-951.0;992.0;145.0;858.0;-725.0;?;292.0;30.0;271.0
-94.0;129.0;385.0;-931.0;1000.0;149.0;845.0;-689.0;?;280.0;37.0;301.0
-113.0;125.0;357.0;-926.0;1031.0;166.0;791.0;-672.0;?;282.0;-29.0;301.0
-91.0;87.0;384.0;-940.0;1061.0;180.0;818.0;-692.0;?;333.0;15.0;284.0
-114.0;122.0;350.0;-970.0;1059.0;171.0;855.0;-712.0;?;331.0;21.0;258.0
-121.0;137.0;337.0;-980.0;1059.0;182.0;895.0;-736.0;?;342.0;29.0;244.0
-109.0;135.0;370.0;-974.0;1024.0;192.0;904.0;-732.0;?;374.0;25.0;248.0
-104.0;126.0;391.0;-963.0;1001.0;176.0;899.0;-712.0;?;398.0;62.0;263.0
-92.0;115.0;354.0;-944.0;1028.0;143.0;854.0;-707.0;678.0;413.0;75.0;292.0
-96.0;121.0;360.0;-938.0;1023.0;134.0;867.0;-715.0;689.0;430.0;76.0;296.0
-77.0;126.0;348.0;-933.0;1026.0;144.0;892.0;-735.0;730.0;446.0;71.0;276.0
-59.0;152.0;340.0;-939.0;1055.0;164.0;908.0;-748.0;764.0;435.0;107.0;256.0
-57.0;141.0;289.0;-954.0;1056.0;170.0;912.0;-781.0;775.0;492.0;132.0;278.0
-47.0;136.0;276.0;-965.0;1093.0;176.0;948.0;-806.0;784.0;501.0;112.0;278.0
-87.0;143.0;262.0;-968.0;1131.0;176.0;988.0;-833.0;774.0;518.0;133.0;228.0
-131.0;138.0;263.0;-1011.0;1119.0;181.0;1014.0;-868.0;765.0;539.0;160.0;187.0
-123.0;132.0;268.0;-1022.0;1121.0;171.0;1046.0;-886.0;755.0;567.0;150.0;157.0
-142.0;106.0;267.0;-1004.0;1081.0;166.0;1037.0;-873.0;735.0;564.0;138.0;184.0
-151.0;133.0;285.0;-990.0;1080.0;156.0;1033.0;-844.0;766.0;555.0;113.0;158.0
-157.0;117.0;243.0;-976.0;1081.0;145.0;996.0;-836.0;759.0;532.0;139.0;167.0
-126.0;106.0;243.0;-959.0;1101.0;140.0;997.0;-834.0;746.0;521.0;118.0;199.0
-135.0;115.0;264.0;-965.0;1067.0;139.0;976.0;-829.0;755.0;514.0;118.0;175.0
-124.0;119.0;229.0;-963.0;1041.0;158.0;999.0;-845.0;753.0;490.0;111.0;185.0
-110.0;131.0;232.0;-950.0;1064.0;174.0;988.0;-828.0;754.0;482.0;100.0;174.0
-115.0;140.0;233.0;-958.0;1052.0;169.0;981.0;-838.0;751.0;469.0;99.0;148.0
-99.0;128.0;228.0;-959.0;1054.0;164.0;967.0;-851.0;733.0;441.0;102.0;167.0
-81.0;135.0;253.0;-954.0;1056.0;151.0;966.0;-834.0;724.0;437.0;84.0;181.0
-119.0;129.0;273.0;-964.0;1045.0;155.0;964.0;-838.0;725.0;438.0;63.0;171.0
-87.0;114.0;250.0;-955.0;1058.0;164.0;960.0;-831.0;737.0;423.0;86.0;216.0
-100.0;133.0;254.0;-942.0;1058.0;153.0;953.0;-803.0;749.0;429.0;99.0;201.0
-119.0;112.0;250.0;-951.0;1068.0;147.0;959.0;-815.0;726.0;449.0;45.0;191.0
-128.0;122.0;238.0;-964.0;1061.0;155.0;961.0;-814.0;743.0;444.0;47.0;170.0
-122.0;120.0;227.0;-969.0;1085.0;182.0;971.0;-830.0;735.0;458.0;99.0;162.0
-144.0;130.0;246.0;-966.0;1119.0;172.0;952.0;-818.0;735.0;475.0;109.0;149.0
-147.0;109.0;257.0;-998.0;1089.0;168.0;975.0;-841.0;747.0;489.0;89.0;156.0
-93.0;100.0;258.0;-1003.0;1061.0;151.0;997.0;-855.0;765.0;490.0;77.0;209.0
-130.0;120.0;267.0;-983.0;1082.0;139.0;974.0;-831.0;761.0;495.0;89.0;221.0
-133.0;134.0;267.0;-978.0;1091.0;161.0;977.0;-833.0;737.0;499.0;106.0;197.0
-117.0;132.0;281.0;-989.0;1099.0;169.0;989.0;-840.0;745.0;494.0;93.0;188.0
-124.0;121.0;266.0;-1001.0;1083.0;173.0;997.0;-846.0;760.0;505.0;111.0;186.0
-124.0;96.0;245.0;-986.0;1080.0;157.0;1007.0;-843.0;742.0;513.0;92.0;222.0
-124.0;101.0;245.0;-971.0;1074.0;154.0;991.0;-825.0;763.0;514.0;90.0;200.0
-130.0;108.0;262.0;-966.0;1072.0;138.0;985.0;-832.0;760.0;506.0;91.0;206.0
-145.0;112.0;276.0;-967.0;1087.0;158.0;971.0;-827.0;773.0;498.0;86.0;176.0
-112.0;93.0;261.0;-983.0;1084.0;163.0;982.0;-850.0;752.0;486.0;101.0;199.0
-114.0;96.0;278.0;-987.0;1060.0;170.0;1000.0;-850.0;742.0;480.0;75.0;226.0
-141.0;107.0;268.0;-981.0;1036.0;177.0;981.0;-841.0;746.0;459.0;78.0;214.0
-99.0;94.0;275.0;-963.0;1065.0;148.0;980.0;-827.0;752.0;455.0;71.0;224.0
-114.0;92.0;268.0;-957.0;1078.0;168.0;961.0;-819.0;773.0;458.0;70.0;214.0
-100.0;93.0;284.0;-955.0;1099.0;177.0;971.0;-824.0;754.0;443.0;70.0;231.0
-123.0;95.0;296.0;-966.0;1080.0;174.0;961.0;-826.0;752.0;454.0;81.0;213.0
-130.0;78.0;256.0;-989.0;1089.0;197.0;996.0;-850.0;735.0;462.0;65.0;225.0
-105.0;107.0;246.0;-987.0;1057.0;187.0;990.0;-847.0;762.0;463.0;53.0;220.0
-142.0;102.0;235.0;-977.0;1063.0;170.0;985.0;-840.0;784.0;474.0;75.0;218.0
-131.0;103.0;225.0;-957.0;1087.0;175.0;977.0;-822.0;777.0;482.0;82.0;179.0
-169.0;86.0;249.0;-973.0;1112.0;196.0;973.0;-844.0;772.0;481.0;94.0;144.0
-155.0;73.0;245.0;-994.0;1089.0;199.0;1021.0;-863.0;753.0;473.0;79.0;176.0
-142.0;86.0;233.0;-997.0;1072.0;196.0;1009.0;-859.0;769.0;464.0;69.0;201.0
-145.0;95.0;244.0;-987.0;1056.0;192.0;1005.0;-851.0;757.0;454.0;69.0;210.0
-135.0;?;241.0;-978.0;1093.0;174.0;989.0;-844.0;775.0;449.0;78.0;191.0
-150.0;?;237.0;-979.0;1085.0;187.0;997.0;-846.0;761.0;453.0;74.0;178.0
