InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accX;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit RLA accY;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax
-380.0;32.0;-70.0;294.0;-312.0;-107.0;133.0;?;-103;-103;-119
-444.0;134.0;-74.0;323.0;-385.0;-97.0;147.0;?;-61;-61;-4
-284.0;173.0;-82.0;298.0;-423.0;-87.0;162.0;?;-52;-52;-5
-206.0;222.0;-55.0;309.0;-394.0;-97.0;156.0;?;-48;-48;-28
-126.0;226.0;34.0;296.0;-368.0;-138.0;155.0;?;-29;-29;-65
-43.0;183.0;34.0;296.0;-392.0;-133.0;164.0;100.0;-49;-49;-108
-5.0;152.0;29.0;345.0;-367.0;-123.0;190.0;88.0;-98;-98;-44
23.0;87.0;52.0;372.0;-332.0;-103.0;201.0;77.0;-99;-99;9
12.0;24.0;3.0;407.0;-335.0;-83.0;192.0;91.0;-45;-45;45
27.0;41.0;43.0;384.0;-324.0;-64.0;194.0;67.0;4;4;14
48.0;33.0;75.0;334.0;-376.0;-72.0;212.0;69.0;2;2;-86
27.0;62.0;117.0;313.0;-405.0;-100.0;216.0;113.0;-28;-28;-62
56.0;104.0;114.0;303.0;-392.0;-117.0;209.0;107.0;-106;-106;-155
44.0;109.0;125.0;305.0;-366.0;-85.0;202.0;85.0;-473;-473;144
76.0;119.0;124.0;316.0;-377.0;-81.0;189.0;63.0;-580;-580;-96
45.0;54.0;122.0;326.0;-333.0;-61.0;177.0;124.0;-301;-301;-51
?;65.0;140.0;337.0;-354.0;-111.0;178.0;130.0;-50;-50;1049
?;101.0;141.0;363.0;-378.0;-77.0;200.0;332.0;496;496;23
?;149.0;205.0;366.0;-432.0;-212.0;224.0;433.0;523;523;-574
?;89.0;220.0;355.0;-405.0;74.0;193.0;445.0;15;15;246
485.0;-64.0;112.0;313.0;-292.0;15.0;140.0;295.0;-15;-15;-27
675.0;-157.0;210.0;311.0;-303.0;-57.0;245.0;216.0;53;53;-18
578.0;-393.0;32.0;304.0;-242.0;-18.0;215.0;222.0;10;10;44
546.0;-595.0;-130.0;326.0;-180.0;2.0;194.0;214.0;-15;-15;-34
465.0;-694.0;-202.0;369.0;-130.0;63.0;217.0;192.0;-3;-3;38
320.0;-753.0;-308.0;536.0;-108.0;152.0;210.0;207.0;43;43;-17
131.0;-621.0;-280.0;683.0;-152.0;146.0;257.0;227.0;3;3;-14
97.0;-336.0;-177.0;639.0;-228.0;77.0;324.0;211.0;-29;-29;-16
43.0;-16.0;14.0;465.0;-340.0;-18.0;368.0;219.0;26;26;2
25.0;232.0;193.0;428.0;-425.0;-83.0;346.0;230.0;8;8;6
65.0;411.0;170.0;430.0;-319.0;-74.0;309.0;182.0;-26;-26;5
138.0;359.0;171.0;415.0;-306.0;-63.0;262.0;221.0;1;1;5
135.0;271.0;114.0;374.0;-361.0;-35.0;211.0;166.0;14;14;-4
134.0;261.0;100.0;416.0;-357.0;0.0;219.0;239.0;23;23;-3
246.0;244.0;88.0;529.0;-376.0;34.0;235.0;189.0;7;7;-12
93.0;278.0;92.0;525.0;-350.0;-2.0;253.0;243.0;7;7;-10
-188.0;322.0;48.0;496.0;-412.0;-18.0;266.0;217.0;13;13;-4
-201.0;365.0;93.0;396.0;-382.0;-43.0;258.0;258.0;16;16;-5
-74.0;336.0;133.0;386.0;-361.0;-74.0;243.0;284.0;22;22;1
30.0;294.0;11.0;424.0;-438.0;-75.0;230.0;266.0;4;4;-5
79.0;123.0;-1.0;516.0;-403.0;-105.0;209.0;263.0;11;11;-6
164.0;-8.0;-48.0;471.0;-401.0;-90.0;217.0;234.0;2;2;-2
127.0;-145.0;-96.0;494.0;-328.0;-74.0;203.0;222.0;-6;-6;-6
91.0;-259.0;-121.0;396.0;-292.0;-61.0;215.0;179.0;2;2;-7
86.0;-288.0;-152.0;466.0;-286.0;-44.0;208.0;185.0;-18;-18;?
114.0;-301.0;-137.0;498.0;-304.0;-47.0;219.0;218.0;?;-19;?
110.0;-275.0;-121.0;388.0;-257.0;-9.0;229.0;239.0;?;2;?
115.0;-155.0;-91.0;384.0;-279.0;-40.0;239.0;259.0;?;24;?
7.0;-55.0;-28.0;393.0;-340.0;-68.0;247.0;238.0;?;-10;?
34.0;-37.0;34.0;454.0;-313.0;-75.0;221.0;247.0;?;-35;?
67.0;-23.0;16.0;384.0;-313.0;-48.0;211.0;277.0;?;4;?
84.0;-49.0;17.0;478.0;-328.0;-44.0;203.0;274.0;?;5;?
76.0;-40.0;27.0;372.0;-314.0;-25.0;214.0;282.0;?;-5;?
38.0;12.0;37.0;320.0;-341.0;-25.0;229.0;276.0;?;-15;-2
32.0;85.0;80.0;300.0;-382.0;-20.0;243.0;275.0;?;-13;-4
87.0;132.0;92.0;251.0;-364.0;0.0;240.0;246.0;?;5;-1
73.0;170.0;97.0;239.0;-382.0;8.0;249.0;276.0;13;13;1
60.0;180.0;84.0;237.0;-383.0;-23.0;261.0;301.0;24;24;0
-33.0;172.0;71.0;266.0;-381.0;-38.0;258.0;275.0;7;7;6
16.0;143.0;49.0;276.0;-361.0;-21.0;253.0;271.0;11;11;5
-5.0;68.0;2.0;299.0;-333.0;-14.0;251.0;236.0;21;21;-1
-14.0;8.0;-9.0;322.0;-307.0;-46.0;265.0;255.0;1;1;-2
-54.0;2.0;9.0;314.0;-360.0;-44.0;268.0;242.0;22;22;-3
-84.0;4.0;-3.0;326.0;-368.0;-54.0;283.0;221.0;39;39;-3
12.0;-19.0;-35.0;337.0;-344.0;-49.0;275.0;231.0;2;2;-6
3.0;-11.0;-75.0;343.0;-382.0;-24.0;242.0;231.0;-2;-2;-3
-49.0;-61.0;-55.0;365.0;-400.0;-23.0;224.0;216.0;17;17;-2
-45.0;-111.0;-59.0;363.0;-376.0;-37.0;232.0;215.0;11;11;-6
-36.0;-76.0;-54.0;370.0;-340.0;-50.0;225.0;217.0;3;3;-4
-1.0;-100.0;-43.0;350.0;?;-69.0;220.0;236.0;-8;-8;-3
12.0;-61.0;-69.0;352.0;?;-38.0;225.0;228.0;9;9;-4
-12.0;-130.0;-85.0;364.0;?;-75.0;220.0;?;33;33;-4
18.0;-151.0;-89.0;359.0;?;?;219.0;?;28;28;-3
30.0;-141.0;-86.0;362.0;?;?;208.0;?;-2;-2;1
31.0;-176.0;-86.0;352.0;?;?;211.0;194.0;-18;-18;6
14.0;-166.0;-90.0;382.0;-271.0;?;231.0;192.0;-6;-6;8
8.0;-110.0;-19.0;400.0;-336.0;?;243.0;170.0;-19;-19;1
46.0;-116.0;0.0;439.0;-344.0;?;246.0;193.0;-1;-1;0
-26.0;-51.0;4.0;459.0;-310.0;?;247.0;155.0;6;6;3
-121.0;-47.0;-6.0;458.0;-345.0;?;233.0;174.0;-41;-41;-2
-138.0;30.0;-25.0;451.0;-317.0;?;241.0;196.0;-31;-31;0
-21.0;45.0;56.0;363.0;-354.0;?;247.0;231.0;-1;-1;3
-11.0;38.0;29.0;388.0;-343.0;-16.0;262.0;205.0;-4;-4;1
?;98.0;6.0;239.0;-384.0;1.0;250.0;199.0;-31;-31;0
?;82.0;-25.0;395.0;-338.0;-9.0;240.0;113.0;-16;-16;1
?;56.0;-24.0;519.0;-342.0;0.0;238.0;33.0;23;23;3
?;-14.0;-73.0;501.0;-349.0;-17.0;245.0;50.0;-3;-3;1
?;7.0;-93.0;406.0;-306.0;-28.0;252.0;62.0;-7;-7;0
?;19.0;-117.0;186.0;-294.0;3.0;253.0;80.0;9;9;1
?;18.0;-151.0;311.0;-305.0;77.0;265.0;136.0;-30;-30;5
?;104.0;-154.0;804.0;-347.0;62.0;294.0;172.0;-45;-45;10
?;200.0;-103.0;979.0;-332.0;57.0;321.0;185.0;-6;-6;9
?;309.0;-71.0;699.0;-298.0;37.0;315.0;227.0;21;21;2
-17.0;329.0;24.0;463.0;-348.0;-22.0;311.0;232.0;19;19;-1
10.0;286.0;65.0;307.0;-381.0;-68.0;318.0;221.0;1;1;4
47.0;171.0;115.0;274.0;-349.0;-80.0;312.0;200.0;10;10;3
28.0;2.0;74.0;199.0;-332.0;-79.0;300.0;184.0;8;8;0
-9.0;-96.0;41.0;185.0;-363.0;-50.0;253.0;191.0;-7;-7;-2
-7.0;-179.0;34.0;289.0;-360.0;-46.0;246.0;165.0;12;12;-2
13.0;-237.0;4.0;331.0;-336.0;-13.0;262.0;157.0;-8;-8;5
25.0;-273.0;12.0;347.0;-321.0;-30.0;259.0;163.0;-13;-13;5
85.0;-287.0;45.0;377.0;-253.0;-41.0;236.0;167.0;6;6;3
43.0;-304.0;27.0;388.0;-333.0;-20.0;211.0;170.0;2;2;7
43.0;-233.0;17.0;348.0;-326.0;-19.0;198.0;160.0;12;12;9
52.0;-161.0;25.0;317.0;-373.0;10.0;200.0;165.0;12;12;11
84.0;-98.0;58.0;296.0;-332.0;36.0;197.0;156.0;26;26;6
68.0;-38.0;21.0;304.0;-349.0;9.0;193.0;147.0;33;33;6
156.0;28.0;37.0;323.0;-359.0;4.0;198.0;142.0;15;15;?
92.0;70.0;27.0;324.0;-355.0;-18.0;200.0;154.0;1;1;?
69.0;88.0;15.0;333.0;-362.0;5.0;212.0;136.0;12;12;?
35.0;141.0;-23.0;351.0;-351.0;-4.0;233.0;135.0;28;28;?
27.0;118.0;-10.0;383.0;-359.0;-16.0;250.0;134.0;-14;-14;?
43.0;129.0;-3.0;365.0;-258.0;-32.0;263.0;138.0;-17;-17;?
-27.0;93.0;-62.0;379.0;-298.0;-14.0;266.0;139.0;20;20;?
-154.0;91.0;-138.0;370.0;-323.0;21.0;273.0;131.0;-3;-3;?
?;123.0;-202.0;352.0;-350.0;24.0;292.0;188.0;-18;-18;?
?;175.0;-86.0;325.0;-373.0;5.0;322.0;165.0;-7;-7;6
?;185.0;-55.0;328.0;-353.0;-24.0;316.0;169.0;-15;-15;10
?;169.0;-52.0;?;-329.0;-22.0;286.0;194.0;-14;-14;4
7.0;66.0;17.0;?;-332.0;-18.0;279.0;166.0;-7;-7;6
47.0;-4.0;18.0;?;-373.0;-47.0;283.0;138.0;-6;-6;4
36.0;-116.0;14.0;?;-359.0;-27.0;289.0;136.0;20;20;4
96.0;-145.0;49.0;?;-300.0;-28.0;276.0;144.0;31;31;9
36.0;-110.0;24.0;?;-297.0;14.0;262.0;191.0;-8;-8;5
-56.0;-102.0;21.0;?;-339.0;42.0;240.0;149.0;-11;-11;-1
-44.0;4.0;55.0;?;-369.0;33.0;260.0;153.0;2;2;5
10.0;64.0;77.0;323.0;-314.0;22.0;274.0;144.0;-20;-20;9
16.0;111.0;174.0;309.0;-318.0;?;224.0;164.0;-29;-29;7
-22.0;121.0;126.0;339.0;-383.0;?;224.0;151.0;-9;-9;9
14.0;138.0;120.0;342.0;-377.0;?;248.0;171.0;27;27;9
-26.0;111.0;104.0;311.0;-393.0;?;253.0;146.0;20;20;10
-42.0;25.0;19.0;312.0;-375.0;-24.0;227.0;157.0;-13;-13;7
-53.0;13.0;-8.0;370.0;-336.0;5.0;215.0;164.0;4;4;?
-10.0;28.0;-39.0;357.0;-364.0;-26.0;239.0;155.0;15;15;?
-34.0;26.0;-40.0;333.0;-359.0;-12.0;243.0;189.0;-18;-18;?
7.0;-8.0;-53.0;310.0;-410.0;-18.0;228.0;151.0;-34;-34;?
37.0;-35.0;-79.0;341.0;-532.0;-28.0;235.0;169.0;-20;-20;?
8.0;-80.0;-92.0;306.0;-722.0;-18.0;223.0;125.0;-5;-5;?
-18.0;-142.0;-68.0;304.0;-542.0;-36.0;208.0;136.0;2;2;?
-81.0;-345.0;-34.0;305.0;-37.0;-92.0;101.0;130.0;-5;-5;?
-84.0;-832.0;30.0;333.0;539.0;-174.0;-86.0;205.0;-18;-18;?
-95.0;-909.0;-25.0;311.0;282.0;-73.0;-143.0;203.0;-7;-7;3
-99.0;-576.0;-127.0;330.0;-71.0;185.0;462.0;171.0;24;24;2
-69.0;-268.0;-111.0;327.0;-183.0;174.0;1182.0;135.0;15;15;7
3.0;-59.0;-239.0;328.0;-57.0;74.0;1026.0;130.0;-18;-18;3
46.0;-84.0;-170.0;330.0;-30.0;-47.0;529.0;109.0;-3;-3;0
32.0;-173.0;-125.0;345.0;-43.0;-2.0;436.0;118.0;14;14;8
-57.0;-127.0;-148.0;337.0;15.0;46.0;488.0;82.0;7;7;9
-131.0;-99.0;-161.0;316.0;-30.0;19.0;531.0;103.0;1;1;-1
-163.0;-93.0;-102.0;300.0;-5.0;19.0;501.0;115.0;3;3;3
-161.0;-9.0;-95.0;299.0;67.0;62.0;466.0;122.0;2;2;17
-90.0;75.0;-111.0;319.0;-66.0;92.0;505.0;117.0;-7;-7;18
-59.0;118.0;-41.0;341.0;-20.0;94.0;528.0;139.0;4;4;16
6.0;214.0;-16.0;324.0;-36.0;74.0;517.0;135.0;15;15;12
-15.0;152.0;68.0;333.0;-32.0;45.0;506.0;110.0;-5;-5;8
16.0;165.0;112.0;312.0;-93.0;40.0;531.0;153.0;8;8;9
29.0;162.0;73.0;296.0;-103.0;47.0;571.0;100.0;33;33;7
42.0;174.0;115.0;320.0;-151.0;50.0;548.0;106.0;8;8;2
46.0;178.0;95.0;360.0;-120.0;74.0;504.0;74.0;10;10;1
48.0;136.0;126.0;348.0;-184.0;61.0;487.0;60.0;27;27;7
46.0;117.0;156.0;322.0;-196.0;0.0;470.0;66.0;4;4;11
46.0;144.0;205.0;333.0;-340.0;?;480.0;76.0;16;16;6
16.0;236.0;179.0;315.0;-367.0;?;468.0;147.0;15;15;8
-6.0;355.0;152.0;315.0;-396.0;?;418.0;153.0;-36;-36;14
13.0;427.0;145.0;304.0;-388.0;?;357.0;156.0;-5;-5;5
32.0;463.0;99.0;287.0;-411.0;?;311.0;176.0;30;30;5
40.0;454.0;30.0;320.0;-370.0;?;302.0;211.0;3;3;9
10.0;391.0;-53.0;327.0;-315.0;?;308.0;226.0;-9;-9;5
30.0;293.0;-85.0;362.0;-334.0;?;299.0;198.0;-18;-18;8
11.0;180.0;-65.0;299.0;-323.0;-17.0;336.0;206.0;-4;-4;8
10.0;87.0;-91.0;323.0;-325.0;-13.0;?;?;-1;-1;6
29.0;-25.0;-104.0;322.0;-324.0;-49.0;?;?;-33;-33;8
32.0;-85.0;-79.0;336.0;-339.0;-41.0;?;183.0;-18;-18;9
30.0;-82.0;-42.0;324.0;-322.0;-35.0;?;143.0;1;1;11
-16.0;-135.0;-59.0;294.0;-299.0;-71.0;?;149.0;-9;-9;9
-5.0;-111.0;-47.0;305.0;-267.0;-27.0;?;176.0;24;24;9
16.0;-131.0;-5.0;289.0;-285.0;-27.0;?;123.0;23;23;8
-6.0;-65.0;-14.0;308.0;-274.0;-11.0;?;170.0;-9;-9;6
-2.0;-24.0;23.0;325.0;-288.0;-14.0;?;195.0;-4;-4;7
-25.0;40.0;111.0;321.0;-312.0;-17.0;?;197.0;2;2;7
-29.0;130.0;101.0;324.0;-337.0;0.0;?;165.0;2;2;6
-3.0;135.0;152.0;311.0;-335.0;-60.0;?;234.0;6;6;11
-53.0;159.0;137.0;300.0;-360.0;-20.0;241.0;187.0;21;21;8
9.0;170.0;177.0;322.0;-363.0;-63.0;223.0;165.0;-7;-7;5
25.0;182.0;154.0;306.0;-362.0;-4.0;226.0;182.0;-24;-24;12
37.0;170.0;118.0;295.0;-322.0;19.0;241.0;170.0;13;13;11
98.0;141.0;106.0;304.0;-314.0;-4.0;268.0;173.0;7;7;5
59.0;127.0;101.0;352.0;-348.0;-50.0;287.0;190.0;-14;-14;6
40.0;123.0;95.0;329.0;-374.0;-45.0;302.0;192.0;-26;-26;8
8.0;130.0;31.0;324.0;-307.0;-15.0;286.0;192.0;-22;-22;13
69.0;105.0;-8.0;307.0;-309.0;20.0;285.0;205.0;7;7;11
69.0;84.0;-10.0;298.0;-313.0;-8.0;297.0;200.0;12;12;5
61.0;8.0;-19.0;321.0;-288.0;-13.0;317.0;147.0;-5;-5;12
80.0;27.0;-2.0;318.0;-303.0;-33.0;311.0;218.0;-13;-13;10
63.0;-27.0;-12.0;313.0;-291.0;5.0;303.0;176.0;7;7;-1
46.0;-75.0;-62.0;318.0;-243.0;-6.0;302.0;144.0;26;26;1
48.0;-82.0;-49.0;327.0;-300.0;11.0;321.0;156.0;8;8;10
57.0;-81.0;-54.0;307.0;-300.0;13.0;318.0;166.0;-8;-8;9
-63.0;-28.0;-15.0;316.0;-351.0;15.0;300.0;219.0;-6;-6;5
28.0;-22.0;-32.0;325.0;-324.0;12.0;291.0;160.0;-19;-19;8
38.0;21.0;36.0;314.0;-311.0;8.0;297.0;166.0;-5;-5;8
-15.0;17.0;51.0;323.0;-283.0;9.0;298.0;203.0;18;18;4
-5.0;48.0;63.0;304.0;-332.0;-17.0;284.0;201.0;24;24;5
16.0;95.0;74.0;327.0;-273.0;7.0;293.0;203.0;32;32;3
7.0;114.0;88.0;358.0;-366.0;-20.0;296.0;192.0;18;18;-2
-8.0;130.0;60.0;319.0;-318.0;5.0;287.0;182.0;4;4;3
-65.0;8.0;27.0;328.0;-304.0;-4.0;259.0;174.0;-5;-5;4
-23.0;-21.0;21.0;349.0;-295.0;6.0;249.0;182.0;-23;-23;4
7.0;15.0;7.0;359.0;-324.0;5.0;276.0;188.0;-16;-16;4
-16.0;3.0;8.0;326.0;-253.0;1.0;295.0;201.0;1;1;-3
-10.0;15.0;13.0;317.0;-304.0;18.0;283.0;189.0;10;10;2
-25.0;-12.0;-24.0;354.0;-300.0;7.0;264.0;173.0;4;4;6
-11.0;-17.0;-20.0;349.0;-237.0;3.0;270.0;163.0;-41;-41;5
-13.0;-6.0;-9.0;347.0;-339.0;12.0;268.0;152.0;-3;-3;10
28.0;-10.0;-20.0;347.0;-331.0;6.0;281.0;156.0;63;63;8
-16.0;15.0;-36.0;332.0;-294.0;36.0;291.0;192.0;18;18;1
1.0;-3.0;-32.0;334.0;-352.0;12.0;285.0;183.0;6;6;4
-10.0;6.0;-18.0;332.0;-324.0;9.0;296.0;190.0;17;17;11
47.0;20.0;-15.0;352.0;-317.0;?;296.0;192.0;11;11;8
24.0;16.0;-10.0;342.0;-273.0;?;287.0;192.0;8;8;5
27.0;8.0;-53.0;353.0;-301.0;?;297.0;183.0;-19;-19;7
39.0;-34.0;-43.0;335.0;-303.0;?;293.0;182.0;-11;-11;5
28.0;-78.0;-54.0;328.0;-275.0;?;308.0;159.0;-8;-8;7
-9.0;-93.0;-104.0;340.0;-273.0;-3.0;308.0;132.0;-35;-35;10
-17.0;-83.0;-69.0;318.0;-340.0;22.0;309.0;140.0;-12;-12;8
-33.0;-80.0;-53.0;327.0;-304.0;20.0;307.0;139.0;-1;-1;10
?;-72.0;-96.0;314.0;-304.0;6.0;308.0;155.0;-7;-7;9
?;-56.0;-71.0;325.0;-319.0;16.0;303.0;131.0;13;13;0
?;-5.0;-67.0;329.0;-288.0;21.0;288.0;138.0;-36;-36;2
?;22.0;-38.0;319.0;-290.0;11.0;281.0;154.0;-72;-72;21
?;-10.0;?;332.0;-322.0;8.0;281.0;129.0;-47;-47;22
?;-17.0;?;332.0;-314.0;17.0;291.0;137.0;-21;-21;12
?;3.0;?;334.0;-295.0;20.0;299.0;136.0;23;23;17
?;64.0;?;315.0;-327.0;0.0;303.0;118.0;34;34;21
?;72.0;?;323.0;-331.0;9.0;299.0;115.0;36;36;22
?;32.0;?;322.0;-312.0;9.0;295.0;142.0;46;46;18
?;13.0;?;326.0;-348.0;19.0;300.0;171.0;19;19;11
0.0;49.0;?;340.0;-319.0;-10.0;306.0;98.0;18;18;11
-22.0;65.0;?;317.0;-328.0;-8.0;317.0;159.0;53;53;11
-39.0;51.0;?;297.0;-334.0;18.0;299.0;136.0;33;33;9
-58.0;57.0;?;306.0;-329.0;-4.0;291.0;144.0;-6;-6;10
-58.0;61.0;?;336.0;-315.0;20.0;297.0;166.0;-4;-4;13
-33.0;25.0;?;282.0;-310.0;7.0;301.0;157.0;-16;-16;15
30.0;68.0;-10.0;285.0;-357.0;0.0;286.0;162.0;-13;-13;10
32.0;-4.0;2.0;343.0;-337.0;-6.0;272.0;170.0;12;12;7
72.0;-2.0;8.0;319.0;-292.0;0.0;291.0;164.0;-12;-12;14
102.0;-39.0;20.0;333.0;-281.0;34.0;287.0;185.0;-18;-18;14
122.0;-65.0;-6.0;346.0;-343.0;39.0;286.0;162.0;3;3;9
84.0;-83.0;4.0;316.0;-292.0;29.0;300.0;139.0;16;16;9
100.0;-98.0;6.0;305.0;-298.0;19.0;305.0;111.0;22;22;9
87.0;-72.0;-6.0;295.0;-301.0;28.0;305.0;96.0;22;22;15
122.0;-105.0;-1.0;315.0;-306.0;38.0;304.0;124.0;33;33;21
130.0;-79.0;-28.0;323.0;-263.0;51.0;316.0;154.0;14;14;10
90.0;3.0;-38.0;321.0;-266.0;63.0;320.0;156.0;-2;-2;5
72.0;-17.0;31.0;328.0;-319.0;43.0;319.0;172.0;3;3;14
78.0;-16.0;25.0;324.0;-275.0;33.0;320.0;161.0;2;2;15
84.0;-20.0;3.0;303.0;-264.0;36.0;316.0;145.0;2;2;17
93.0;-88.0;-3.0;318.0;-205.0;65.0;315.0;126.0;-1;-1;16
92.0;-41.0;-27.0;330.0;-308.0;39.0;332.0;149.0;21;21;8
65.0;27.0;-16.0;322.0;-268.0;30.0;335.0;118.0;34;34;8
17.0;31.0;36.0;313.0;-246.0;51.0;317.0;131.0;18;18;5
3.0;24.0;-2.0;312.0;-266.0;59.0;305.0;146.0;12;12;6
-1.0;38.0;33.0;323.0;-300.0;55.0;?;149.0;3;3;19
0.0;95.0;8.0;319.0;-324.0;67.0;?;156.0;-13;-13;11
-6.0;119.0;52.0;352.0;-326.0;41.0;?;152.0;-23;-23;6
-55.0;148.0;46.0;298.0;-300.0;38.0;329.0;163.0;-13;-13;16
-17.0;131.0;40.0;323.0;-258.0;47.0;326.0;163.0;-24;-24;16
-18.0;91.0;36.0;331.0;-341.0;46.0;321.0;163.0;-16;-16;6
-18.0;106.0;12.0;325.0;-303.0;28.0;323.0;155.0;13;?;5
-39.0;57.0;1.0;334.0;-296.0;40.0;330.0;173.0;-10;?;16
-69.0;48.0;-1.0;345.0;-253.0;36.0;317.0;163.0;17;?;8
-45.0;18.0;-10.0;333.0;-292.0;40.0;315.0;174.0;-1;?;9
-53.0;55.0;-2.0;328.0;-317.0;15.0;320.0;174.0;-36;?;18
-45.0;55.0;3.0;322.0;-278.0;22.0;307.0;186.0;13;?;11
-34.0;31.0;16.0;300.0;-281.0;35.0;289.0;179.0;5;5;14
-37.0;2.0;3.0;308.0;-240.0;36.0;283.0;167.0;4;4;14
-62.0;-7.0;-5.0;328.0;-266.0;47.0;284.0;163.0;-18;-18;8
-89.0;28.0;7.0;326.0;-292.0;26.0;282.0;161.0;-15;-15;10
-34.0;43.0;24.0;330.0;-340.0;44.0;276.0;161.0;25;25;11
-22.0;58.0;9.0;326.0;-323.0;41.0;277.0;141.0;12;12;13
-58.0;52.0;4.0;322.0;-318.0;37.0;285.0;157.0;21;21;13
-47.0;35.0;-13.0;323.0;-337.0;39.0;290.0;133.0;2;2;13
-21.0;67.0;-33.0;323.0;-292.0;38.0;294.0;182.0;-6;-6;12
-40.0;55.0;-26.0;332.0;-321.0;43.0;293.0;125.0;-2;-2;7
-16.0;40.0;-40.0;324.0;-287.0;14.0;299.0;165.0;-19;-19;7
-8.0;26.0;-27.0;332.0;-301.0;42.0;312.0;150.0;-9;-9;9
-27.0;-71.0;-71.0;337.0;-296.0;10.0;302.0;147.0;-10;-10;7
14.0;-58.0;-98.0;331.0;-284.0;43.0;318.0;156.0;12;12;8
-11.0;-43.0;-75.0;302.0;-307.0;42.0;317.0;162.0;19;19;15
6.0;-59.0;-64.0;318.0;-271.0;56.0;317.0;151.0;-4;-4;16
11.0;-20.0;-49.0;314.0;-268.0;49.0;319.0;158.0;4;4;10
-27.0;-27.0;-42.0;332.0;-285.0;52.0;324.0;169.0;2;2;9
-8.0;-15.0;-31.0;331.0;-280.0;26.0;310.0;162.0;-8;-8;12
28.0;-10.0;4.0;340.0;-313.0;36.0;317.0;131.0;-4;-4;12
50.0;23.0;24.0;342.0;-276.0;49.0;320.0;187.0;13;13;9
0.0;16.0;-1.0;335.0;-294.0;63.0;309.0;155.0;22;22;9
-18.0;12.0;15.0;323.0;-264.0;21.0;317.0;157.0;-1;-1;9
17.0;27.0;42.0;333.0;-305.0;62.0;314.0;141.0;0;0;7
-18.0;42.0;-17.0;314.0;-342.0;57.0;297.0;133.0;32;32;9
-4.0;52.0;16.0;345.0;-331.0;57.0;301.0;182.0;10;10;8
15.0;40.0;4.0;347.0;-300.0;23.0;314.0;133.0;-14;-14;?
9.0;22.0;-1.0;326.0;-308.0;26.0;314.0;146.0;-6;-6;?
9.0;1.0;13.0;356.0;-319.0;30.0;298.0;113.0;-9;-9;?
-38.0;33.0;-19.0;316.0;-314.0;32.0;293.0;123.0;-9;-9;?
-51.0;0.0;-34.0;331.0;-284.0;62.0;304.0;148.0;-3;-3;?
-27.0;3.0;-26.0;320.0;-333.0;12.0;292.0;143.0;21;21;?
-7.0;26.0;-27.0;303.0;-248.0;10.0;310.0;141.0;29;29;?
11.0;-35.0;-25.0;325.0;-304.0;15.0;287.0;133.0;-12;-12;?
-16.0;9.0;-48.0;306.0;-279.0;43.0;276.0;135.0;-27;-27;?
-37.0;-1.0;-34.0;336.0;-295.0;38.0;293.0;124.0;-1;-1;8
-36.0;39.0;-29.0;338.0;-306.0;10.0;311.0;114.0;3;3;11
-29.0;27.0;-27.0;308.0;-286.0;24.0;297.0;152.0;3;3;11
-29.0;11.0;-18.0;303.0;-334.0;22.0;297.0;151.0;-1;-1;10
-44.0;16.0;2.0;304.0;?;?;308.0;141.0;6;6;9
-32.0;56.0;-55.0;304.0;?;?;298.0;154.0;11;11;13
-37.0;43.0;-43.0;304.0;?;?;284.0;136.0;0;0;16
-38.0;-14.0;-24.0;317.0;?;?;280.0;152.0;34;34;11
-19.0;21.0;-34.0;318.0;?;?;275.0;136.0;28;28;6
-54.0;16.0;-24.0;305.0;?;?;280.0;141.0;-8;-8;4
-25.0;-1.0;-41.0;311.0;?;?;272.0;127.0;7;7;6
-17.0;29.0;-6.0;289.0;?;?;287.0;165.0;12;12;7
-39.0;37.0;5.0;307.0;?;49.0;294.0;156.0;11;11;4
-50.0;58.0;24.0;333.0;?;40.0;?;158.0;10;10;11
-11.0;65.0;-1.0;312.0;?;19.0;?;169.0;-17;-17;17
27.0;77.0;31.0;291.0;?;?;?;167.0;-29;-29;14
4.0;81.0;21.0;335.0;?;?;?;133.0;-16;-16;16
-6.0;30.0;-2.0;336.0;-316.0;?;292.0;164.0;-8;-8;15
-25.0;-23.0;7.0;333.0;-305.0;?;290.0;168.0;1;1;6
-46.0;-18.0;0.0;317.0;-336.0;?;282.0;161.0;-15;-15;8
-29.0;5.0;-31.0;313.0;-310.0;?;285.0;182.0;-38;-38;13
-44.0;14.0;8.0;323.0;-279.0;?;291.0;183.0;2;2;14
-21.0;22.0;18.0;315.0;-348.0;?;284.0;162.0;17;17;15
-33.0;-29.0;-4.0;344.0;-339.0;?;292.0;152.0;-28;-28;9
-59.0;-18.0;-37.0;328.0;-359.0;-21.0;299.0;132.0;-2;-2;10
-37.0;-59.0;-61.0;357.0;-341.0;-16.0;279.0;106.0;34;34;12
-35.0;-116.0;-72.0;337.0;-296.0;-11.0;271.0;84.0;-8;-8;9
-57.0;-179.0;-64.0;320.0;-268.0;-1.0;275.0;85.0;-26;-26;10
