Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
984.0;399.0;240.0;-40.0;24;-278.0;653;2;726;-41;0
998.0;394.0;305.0;-18.0;21;-140.0;654;5;730;-41;0
994.0;425.0;274.0;17.0;21;-134.0;657;0;726;-41;1
1009.0;407.0;323.0;56.0;21;-191.0;659;-1;724;-41;7
918.0;396.0;326.0;92.0;19;-209.0;659;0;726;-41;5
969.0;367.0;285.0;104.0;16;-176.0;663;-3;727;-41;0
966.0;380.0;296.0;85.0;19;-132.0;662;-4;724;-41;-1
969.0;358.0;243.0;148.0;26;-130.0;656;-1;721;-41;-2
974.0;337.0;251.0;153.0;19;-136.0;660;-1;726;-41;-2
976.0;319.0;261.0;123.0;18;-116.0;661;-1;727;-41;-4
992.0;319.0;272.0;105.0;24;-137.0;654;3;724;-41;-3
986.0;349.0;222.0;118.0;20;-145.0;655;6;730;-41;-2
970.0;332.0;221.0;77.0;15;-153.0;658;5;733;-41;-6
962.0;285.0;210.0;93.0;20;-140.0;660;-1;726;-41;-1
968.0;286.0;198.0;120.0;21;-135.0;660;-2;723;-41;0
970.0;224.0;184.0;140.0;16;-136.0;658;?;731;-41;-2
961.0;139.0;220.0;140.0;15;-136.0;664;?;727;-41;0
971.0;46.0;306.0;87.0;17;-137.0;666;?;723;-41;2
979.0;-63.0;407.0;75.0;19;-157.0;659;1;727;-41;4
979.0;-162.0;391.0;99.0;20;-162.0;660;0;725;-41;9
978.0;-324.0;320.0;45.0;16;-154.0;659;4;731;-41;10
979.0;-224.0;187.0;57.0;14;-154.0;656;6;735;-41;1
979.0;-666.0;-5.0;95.0;17;-176.0;659;1;730;-41;1
997.0;-229.0;-193.0;91.0;21;-190.0;656;2;726;-41;4
983.0;-406.0;-268.0;88.0;20;-174.0;654;4;730;-41;-2
970.0;93.0;-443.0;106.0;11;-149.0;658;8;739;-41;-2
983.0;196.0;-280.0;89.0;13;-157.0;657;8;736;-41;0
964.0;655.0;-460.0;63.0;21;-160.0;655;3;727;-41;1
965.0;509.0;-369.0;83.0;23;-146.0;656;0;724;-41;1
986.0;264.0;-149.0;55.0;22;-144.0;655;1;726;-41;1
990.0;86.0;-61.0;48.0;18;-161.0;658;2;730;-41;2
988.0;-18.0;-120.0;70.0;14;-173.0;662;-1;732;-41;0
989.0;-54.0;-28.0;81.0;21;-164.0;656;0;726;-41;-1
971.0;-56.0;192.0;91.0;25;-145.0;657;-4;720;-41;1
988.0;20.0;329.0;94.0;18;-143.0;659;1;728;-41;3
965.0;87.0;257.0;111.0;16;-124.0;655;10;735;-41;6
963.0;48.0;210.0;115.0;21;-118.0;656;3;727;-41;6
971.0;58.0;168.0;97.0;21;-136.0;654;2;728;-41;-1
980.0;46.0;133.0;74.0;19;-158.0;651;7;734;-41;-6
976.0;15.0;103.0;66.0;21;-175.0;654;2;727;-41;1
979.0;-50.0;87.0;38.0;22;-194.0;659;-5;722;-41;3
956.0;-31.0;68.0;51.0;19;-189.0;659;-3;726;-41;-1
988.0;-74.0;35.0;33.0;18;-192.0;658;-1;729;-41;-4
980.0;-68.0;2.0;57.0;17;-187.0;660;-3;729;-41;-4
968.0;-50.0;-25.0;59.0;18;-161.0;657;2;730;-41;2
956.0;-47.0;-32.0;69.0;22;-144.0;655;0;725;-41;3
965.0;4.0;-40.0;72.0;24;-146.0;655;-2;723;-41;0
988.0;57.0;-48.0;52.0;20;-144.0;656;1;727;-41;4
989.0;57.0;-54.0;50.0;21;-154.0;658;-1;725;-41;6
989.0;35.0;-56.0;81.0;25;-155.0;650;6;726;-41;7
976.0;85.0;-46.0;70.0;19;-160.0;654;6;731;-41;3
963.0;48.0;-35.0;85.0;17;-139.0;657;3;730;-41;4
980.0;60.0;-20.0;88.0;22;-166.0;652;7;728;-41;5
976.0;74.0;-3.0;83.0;20;-150.0;657;2;727;-41;4
963.0;16.0;11.0;91.0;16;-154.0;662;0;729;-41;5
968.0;-30.0;47.0;97.0;13;-141.0;657;6;737;-41;-3
975.0;2.0;70.0;116.0;16;-145.0;654;7;734;-41;-1
976.0;20.0;77.0;101.0;18;-125.0;657;1;728;-41;1
994.0;-3.0;86.0;114.0;18;-141.0;656;3;730;-41;0
969.0;2.0;78.0;122.0;19;-133.0;656;2;729;-41;-1
961.0;25.0;69.0;122.0;16;-137.0;660;0;731;-41;-6
990.0;1.0;72.0;112.0;16;-155.0;654;9;736;-41;1
956.0;-15.0;52.0;119.0;22;-138.0;649;11;731;-41;4
960.0;2.0;36.0;?;21;-127.0;652;5;730;-41;-1
952.0;-17.0;5.0;?;15;-127.0;657;5;734;-41;0
979.0;-10.0;-6.0;?;17;-117.0;655;5;733;-41;-1
979.0;-28.0;-23.0;?;20;-110.0;655;3;730;-41;-1
989.0;9.0;-22.0;?;16;-117.0;663;-2;727;-41;5
976.0;39.0;-22.0;?;16;-122.0;661;-1;729;-41;0
980.0;50.0;-32.0;?;14;-137.0;660;2;733;-41;-6
976.0;29.0;-38.0;?;18;-139.0;657;3;729;-41;-1
963.0;7.0;-22.0;?;27;-145.0;650;6;725;-41;2
965.0;40.0;-10.0;?;23;-150.0;651;7;?;-41;0
964.0;7.0;-3.0;?;20;-149.0;654;5;?;-41;1
968.0;-21.0;-4.0;113.0;18;-150.0;659;0;?;-41;3
987.0;6.0;17.0;103.0;22;-145.0;656;2;?;-41;4
988.0;27.0;27.0;114.0;25;-132.0;652;3;?;-41;1
982.0;19.0;29.0;123.0;20;-139.0;660;-4;?;-41;-2
970.0;-1.0;37.0;128.0;23;-119.0;658;-2;?;-41;1
978.0;1.0;39.0;141.0;19;-126.0;656;2;?;-41;-3
979.0;14.0;35.0;141.0;15;-118.0;655;6;?;-41;-9
970.0;7.0;34.0;130.0;18;-118.0;658;1;?;-41;-2
979.0;38.0;31.0;113.0;18;-118.0;658;1;?;-41;4
979.0;19.0;36.0;130.0;16;-117.0;654;8;?;-41;-1
991.0;-11.0;16.0;120.0;15;-122.0;657;3;734;-41;-4
983.0;-20.0;15.0;102.0;18;-136.0;657;2;730;-41;0
983.0;-29.0;18.0;102.0;15;-140.0;661;-2;729;-41;-3
984.0;-14.0;11.0;131.0;13;-139.0;661;0;733;-41;-5
983.0;3.0;10.0;104.0;17;-128.0;656;5;732;-41;0
980.0;15.0;6.0;117.0;18;-135.0;660;-2;728;?;-4
962.0;11.0;-2.0;96.0;17;-122.0;658;0;730;?;-7
958.0;-24.0;-4.0;97.0;17;-136.0;658;3;731;?;2
974.0;-21.0;0.0;102.0;20;-128.0;655;3;728;?;3
978.0;16.0;-8.0;100.0;14;-128.0;660;0;733;?;-7
988.0;64.0;-11.0;108.0;22;-112.0;655;1;727;?;-3
980.0;25.0;-2.0;146.0;33;-101.0;650;2;717;?;11
979.0;28.0;3.0;171.0;5;-91.0;679;?;728;-41;?
980.0;12.0;13.0;141.0;3;-118.0;672;?;737;-41;?
996.0;19.0;22.0;131.0;20;-128.0;652;?;731;-41;?
971.0;-28.0;16.0;118.0;13;-136.0;661;?;732;-41;-2
989.0;-39.0;18.0;99.0;17;-138.0;658;3;730;-41;-1
978.0;-37.0;16.0;88.0;24;-156.0;656;1;723;-41;-1
989.0;10.0;15.0;98.0;17;-136.0;658;4;731;-41;-5
974.0;39.0;8.0;114.0;17;-128.0;655;6;732;-41;-7
984.0;24.0;8.0;132.0;24;-119.0;652;6;726;-41;-1
986.0;2.0;3.0;143.0;21;-107.0;655;7;728;-41;3
968.0;-8.0;5.0;169.0;18;-112.0;658;4;729;-41;-2
984.0;26.0;1.0;141.0;21;-132.0;654;7;729;-41;0
976.0;13.0;-5.0;110.0;22;-129.0;650;11;731;-41;5
968.0;-2.0;1.0;98.0;21;-134.0;651;6;731;-41;-3
970.0;-10.0;-10.0;95.0;18;-129.0;655;4;732;-41;-3
978.0;-24.0;0.0;121.0;19;-127.0;653;6;733;-41;1
979.0;5.0;-9.0;111.0;21;-119.0;654;0;729;-41;-2
979.0;4.0;3.0;141.0;21;-109.0;656;-2;727;-41;2
970.0;-11.0;6.0;138.0;24;-111.0;650;3;728;-41;1
978.0;10.0;10.0;?;23;-136.0;653;-2;725;-41;0
969.0;11.0;18.0;?;19;-139.0;654;2;730;-41;1
982.0;26.0;12.0;?;17;-139.0;652;6;735;-41;0
970.0;-12.0;27.0;?;17;-119.0;658;-1;731;-41;2
962.0;4.0;21.0;?;22;-136.0;653;1;729;-41;0
972.0;-4.0;10.0;?;22;-110.0;650;4;731;-41;-1
985.0;28.0;27.0;?;18;-128.0;653;2;732;-41;-1
986.0;64.0;51.0;?;18;-118.0;653;2;733;-41;-3
994.0;47.0;23.0;?;24;-128.0;651;1;727;-41;-1
964.0;31.0;45.0;137.0;23;-111.0;652;1;728;-41;-2
982.0;-3.0;31.0;122.0;14;-135.0;657;2;735;-41;-3
975.0;1.0;9.0;128.0;18;-142.0;656;0;731;-41;3
968.0;25.0;33.0;148.0;22;-125.0;651;2;730;-41;-1
962.0;25.0;61.0;161.0;17;-144.0;654;2;734;-41;-3
970.0;-9.0;64.0;141.0;17;-127.0;658;-1;730;-41;5
989.0;9.0;60.0;154.0;17;-99.0;658;0;732;-41;4
988.0;10.0;42.0;189.0;15;-102.0;658;0;734;-41;-2
977.0;16.0;44.0;158.0;18;-107.0;656;0;731;-41;0
980.0;-27.0;50.0;161.0;21;-116.0;656;-2;727;-41;2
972.0;14.0;43.0;143.0;21;-135.0;654;2;728;-41;6
961.0;10.0;18.0;110.0;20;-128.0;652;5;732;-41;2
972.0;17.0;21.0;124.0;16;-135.0;654;4;736;-41;-5
966.0;-5.0;10.0;117.0;17;-122.0;653;6;735;-41;2
976.0;5.0;5.0;133.0;19;-110.0;659;-3;726;-41;2
977.0;19.0;18.0;138.0;?;-120.0;661;-6;727;-41;-8
986.0;27.0;8.0;118.0;?;-119.0;656;1;731;-41;-6
982.0;9.0;-1.0;157.0;?;-93.0;656;-1;724;-41;4
971.0;26.0;-1.0;155.0;?;-96.0;662;?;727;-41;4
962.0;59.0;43.0;133.0;?;-116.0;661;?;734;-41;-1
969.0;22.0;49.0;131.0;?;-110.0;655;?;726;-41;3
970.0;-26.0;44.0;131.0;?;-118.0;654;2;724;-41;4
962.0;-4.0;35.0;130.0;?;-117.0;655;5;730;-41;-2
979.0;39.0;43.0;125.0;26;-100.0;652;3;724;-41;0
979.0;19.0;49.0;145.0;23;-99.0;656;0;725;-41;-1
991.0;?;39.0;97.0;14;-90.0;657;5;735;-41;-6
982.0;?;30.0;133.0;21;-92.0;653;5;729;-41;-1
968.0;?;30.0;139.0;19;-106.0;656;4;729;-41;0
987.0;?;47.0;143.0;16;-104.0;657;4;732;-41;0
978.0;?;34.0;136.0;23;-105.0;656;0;725;-41;1
972.0;?;35.0;126.0;17;-103.0;656;3;733;-41;-7
979.0;?;23.0;115.0;21;-106.0;651;8;732;-41;-3
979.0;10.0;9.0;109.0;23;-102.0;653;4;726;-41;2
971.0;-7.0;15.0;119.0;5;-108.0;666;1;739;-41;0
976.0;24.0;15.0;121.0;0;-95.0;671;0;741;-41;6
979.0;15.0;20.0;137.0;19;-98.0;660;-3;726;-41;4
978.0;16.0;15.0;160.0;26;-100.0;654;-2;723;-41;-4
979.0;12.0;9.0;142.0;20;-109.0;658;-3;725;-41;-1
970.0;10.0;11.0;142.0;22;-109.0;658;-1;724;-41;7
970.0;19.0;10.0;125.0;21;-119.0;654;2;728;-41;2
980.0;27.0;21.0;110.0;?;-118.0;656;5;735;-41;-2
977.0;2.0;14.0;144.0;?;-131.0;654;6;735;-41;-1
983.0;33.0;13.0;78.0;?;-132.0;655;1;730;-41;-2
985.0;40.0;16.0;90.0;?;-131.0;661;-3;729;-41;2
979.0;31.0;25.0;130.0;?;-128.0;658;-1;728;-41;4
975.0;9.0;19.0;145.0;?;-103.0;654;2;728;-41;1
985.0;19.0;17.0;132.0;?;-117.0;653;6;732;-41;1
955.0;7.0;29.0;141.0;?;-116.0;654;5;732;-41;0
979.0;7.0;20.0;110.0;?;-129.0;661;0;734;-41;-8
969.0;?;20.0;101.0;?;-139.0;662;0;738;-41;-4
972.0;24.0;15.0;133.0;?;-128.0;658;-1;727;-41;14
973.0;-12.0;11.0;88.0;?;-127.0;645;2;719;-41;11
985.0;1.0;14.0;89.0;?;-141.0;638;7;725;-41;-2
990.0;21.0;19.0;91.0;?;-173.0;644;7;734;-41;2
979.0;1.0;14.0;121.0;?;-136.0;650;4;733;-41;6
976.0;0.0;11.0;99.0;?;-136.0;657;-7;723;-41;10
966.0;0.0;15.0;103.0;?;-137.0;652;-1;729;-41;4
997.0;-13.0;13.0;113.0;?;-144.0;652;2;735;-41;-3
961.0;-11.0;8.0;137.0;18;-136.0;659;-6;729;-41;-1
967.0;32.0;5.0;119.0;23;-131.0;648;5;732;-41;-3
986.0;12.0;7.0;98.0;22;-136.0;649;4;732;-41;-5
997.0;-6.0;2.0;76.0;16;-154.0;659;-3;730;-41;-2
979.0;-1.0;-7.0;67.0;20;-142.0;651;4;731;-41;0
981.0;28.0;7.0;112.0;23;-143.0;648;6;731;-41;2
964.0;25.0;5.0;102.0;19;-127.0;655;1;731;-41;-3
971.0;11.0;7.0;140.0;18;-134.0;658;-3;730;-41;-5
982.0;13.0;18.0;109.0;17;-136.0;660;-3;729;-41;3
969.0;5.0;21.0;109.0;19;-136.0;656;1;730;-41;2
978.0;43.0;27.0;85.0;22;-136.0;653;0;728;-41;-4
979.0;17.0;29.0;90.0;18;-144.0;656;1;731;-41;-3
989.0;-1.0;21.0;81.0;17;-154.0;653;6;735;-41;-5
979.0;10.0;25.0;105.0;24;-124.0;650;5;728;-41;2
977.0;9.0;22.0;129.0;23;-111.0;653;3;727;-41;9
972.0;-12.0;22.0;124.0;13;-128.0;660;0;734;-41;-2
1003.0;-16.0;21.0;126.0;20;-127.0;656;-2;728;-41;-6
973.0;33.0;16.0;111.0;25;-139.0;654;0;723;-41;2
971.0;34.0;22.0;104.0;21;-128.0;655;1;727;-41;4
984.0;1.0;14.0;120.0;24;-114.0;652;3;727;-41;5
964.0;22.0;8.0;152.0;17;-106.0;656;3;732;-41;4
976.0;20.0;-3.0;106.0;19;-116.0;654;1;731;-41;-4
979.0;6.0;10.0;112.0;28;-115.0;647;5;726;-41;-4
976.0;15.0;14.0;136.0;20;-128.0;649;7;734;-41;-8
993.0;38.0;15.0;155.0;20;-117.0;652;4;733;-41;-6
984.0;42.0;27.0;165.0;21;-148.0;655;1;727;-41;8
969.0;15.0;27.0;109.0;13;-133.0;657;3;736;-41;0
971.0;17.0;34.0;108.0;14;-109.0;658;0;734;-41;-5
952.0;2.0;32.0;161.0;21;-118.0;656;-1;726;-41;6
979.0;0.0;24.0;130.0;22;-116.0;656;-1;725;-41;6
970.0;10.0;30.0;131.0;16;-90.0;660;-3;730;-41;-4
991.0;-1.0;17.0;134.0;14;-118.0;657;3;736;-41;-5
983.0;2.0;18.0;153.0;23;-143.0;651;6;729;-41;5
965.0;23.0;18.0;150.0;24;-108.0;649;5;728;-41;-3
978.0;11.0;21.0;149.0;22;-122.0;650;6;730;-41;-3
982.0;3.0;9.0;141.0;25;-129.0;649;6;727;-41;7
967.0;10.0;3.0;156.0;22;?;648;9;734;-41;-3
965.0;16.0;5.0;141.0;21;?;651;6;732;-41;1
962.0;13.0;5.0;146.0;18;?;658;-2;728;?;3
983.0;22.0;2.0;121.0;16;-118.0;657;1;732;?;-3
991.0;24.0;10.0;145.0;16;-103.0;654;6;735;?;-3
978.0;18.0;16.0;143.0;15;-107.0;658;1;732;?;0
988.0;12.0;12.0;166.0;20;-94.0;656;1;730;?;2
?;16.0;8.0;172.0;25;-90.0;650;4;728;?;1
?;29.0;13.0;141.0;23;-109.0;652;2;727;-41;1
?;19.0;15.0;100.0;17;-118.0;654;4;733;-41;-1
984.0;30.0;13.0;103.0;17;-117.0;654;4;734;-41;-5
964.0;37.0;16.0;110.0;20;-108.0;654;2;731;-41;-5
990.0;17.0;16.0;100.0;21;-112.0;652;3;732;-41;-4
974.0;7.0;12.0;119.0;22;-115.0;655;-3;726;-41;-3
980.0;4.0;15.0;131.0;22;-90.0;655;-3;726;-41;-1
960.0;24.0;18.0;138.0;20;-65.0;651;6;732;-41;4
970.0;31.0;23.0;155.0;18;-78.0;654;5;733;-41;5
978.0;20.0;23.0;141.0;17;-116.0;658;-1;731;-41;1
980.0;8.0;22.0;122.0;22;-110.0;652;2;730;-41;-1
965.0;10.0;27.0;128.0;24;-116.0;649;4;728;-41;2
970.0;21.0;22.0;131.0;18;-106.0;653;4;733;-41;1
989.0;28.0;23.0;132.0;14;-97.0;657;2;735;-41;-2
980.0;-21.0;18.0;113.0;19;-109.0;657;-2;728;-41;0
979.0;-32.0;7.0;119.0;22;-92.0;653;1;728;-41;-2
979.0;7.0;16.0;141.0;20;-100.0;648;8;735;-41;-6
979.0;29.0;18.0;140.0;17;-118.0;652;7;736;-41;-3
979.0;10.0;12.0;122.0;16;-118.0;655;4;734;-41;-3
978.0;10.0;15.0;130.0;21;-116.0;651;6;731;-41;0
980.0;10.0;6.0;120.0;19;-110.0;653;5;732;-41;1
974.0;8.0;2.0;120.0;17;-120.0;658;0;731;-41;-2
975.0;-3.0;11.0;106.0;21;-114.0;658;-1;725;-41;6
988.0;-13.0;-2.0;99.0;16;-91.0;659;1;?;-41;2
974.0;0.0;6.0;113.0;23;-105.0;652;2;?;-41;-3
986.0;7.0;-2.0;145.0;22;-112.0;654;2;?;-41;3
983.0;3.0;5.0;147.0;19;-99.0;654;4;?;-41;-1
972.0;5.0;1.0;131.0;26;-122.0;651;0;?;-41;-8
963.0;-31.0;-1.0;139.0;14;-97.0;662;-3;?;-41;-1
965.0;-6.0;8.0;120.0;14;-96.0;660;0;?;-41;2
987.0;-7.0;2.0;105.0;19;-108.0;656;2;?;-41;1
980.0;-11.0;-11.0;150.0;15;-117.0;658;2;?;-41;0
988.0;-1.0;-4.0;103.0;15;-118.0;655;5;?;-41;-1
989.0;10.0;-11.0;102.0;18;-100.0;658;0;?;-41;5
990.0;-10.0;-7.0;143.0;21;-91.0;659;-2;?;-41;7
985.0;24.0;-14.0;161.0;17;-102.0;655;6;?;-41;0
986.0;33.0;0.0;146.0;17;-107.0;653;6;?;-41;-4
1001.0;12.0;10.0;144.0;20;-101.0;653;3;?;-41;-6
960.0;-1.0;9.0;132.0;19;-109.0;654;3;731;-41;-4
961.0;-10.0;22.0;128.0;18;-96.0;656;2;732;-41;-2
966.0;3.0;19.0;133.0;17;-109.0;656;3;733;-41;-6
986.0;-21.0;16.0;98.0;17;-120.0;656;3;732;-41;1
989.0;-3.0;15.0;114.0;20;-114.0;654;5;730;-41;7
981.0;11.0;16.0;126.0;18;-97.0;654;5;732;-41;4
984.0;16.0;14.0;145.0;18;-93.0;653;7;733;-41;5
984.0;7.0;?;153.0;19;-111.0;654;4;732;-41;4
961.0;17.0;?;142.0;16;-92.0;661;-5;729;-41;-4
977.0;28.0;?;133.0;19;-107.0;655;1;730;-41;-3
970.0;13.0;?;112.0;20;-109.0;652;5;731;-41;1
979.0;-28.0;?;111.0;19;-109.0;655;3;731;-41;3
989.0;-28.0;1.0;101.0;22;-110.0;652;3;729;-41;3
976.0;-8.0;-9.0;115.0;17;-115.0;661;-6;728;-41;1
972.0;16.0;5.0;146.0;18;-104.0;660;-5;727;-41;1
974.0;40.0;-6.0;146.0;24;-114.0;650;4;728;-41;2
963.0;23.0;12.0;146.0;20;-106.0;653;1;729;-41;-1
978.0;20.0;?;144.0;19;-124.0;658;-2;728;-41;0
951.0;12.0;?;128.0;23;-94.0;656;-1;725;-41;3
979.0;-1.0;?;113.0;17;-125.0;660;-2;729;-41;0
977.0;21.0;?;148.0;13;-114.0;661;0;734;-41;-3
977.0;3.0;?;111.0;18;-118.0;656;0;730;-41;-4
994.0;14.0;?;101.0;18;-131.0;656;0;730;-41;-3
971.0;6.0;1.0;105.0;15;-117.0;658;2;734;-41;0
985.0;-2.0;-6.0;116.0;15;-133.0;660;-1;731;-41;0
982.0;8.0;-1.0;114.0;16;-130.0;660;-3;730;-41;-3
969.0;28.0;-4.0;110.0;24;-109.0;652;1;726;-41;-4
979.0;10.0;0.0;121.0;22;-100.0;656;-3;725;-41;-4
961.0;10.0;3.0;130.0;14;-83.0;659;0;734;-41;-11
980.0;-12.0;0.0;125.0;16;-100.0;656;2;733;-41;-8
977.0;-4.0;8.0;148.0;18;-92.0;660;-2;727;-41;2
981.0;20.0;7.0;99.0;20;-101.0;653;4;731;-41;-7
989.0;5.0;9.0;96.0;21;-118.0;650;6;732;-41;-10
989.0;0.0;7.0;99.0;18;-135.0;656;4;731;-41;-3
1002.0;2.0;11.0;107.0;18;-126.0;657;4;730;-41;-2
978.0;18.0;6.0;107.0;22;-119.0;655;2;726;-41;-4
959.0;5.0;6.0;100.0;19;-111.0;656;2;730;-41;-7
984.0;-17.0;-3.0;100.0;16;-118.0;658;3;732;-41;-4
983.0;12.0;-4.0;112.0;20;-93.0;654;6;730;-41;0
969.0;9.0;-4.0;132.0;20;-97.0;650;11;733;-41;-1
984.0;-6.0;7.0;108.0;19;-120.0;654;7;731;-41;3
991.0;28.0;12.0;82.0;18;-146.0;657;4;730;-41;1
970.0;2.0;18.0;99.0;19;-119.0;650;11;736;-41;-6
979.0;18.0;24.0;121.0;22;-118.0;649;10;732;-41;-4
979.0;29.0;16.0;120.0;19;-101.0;655;3;730;-41;-5
978.0;-7.0;29.0;124.0;25;-126.0;653;3;724;-41;1
969.0;-28.0;26.0;138.0;21;-109.0;657;1;726;-41;2
970.0;55.0;8.0;122.0;13;-129.0;661;1;734;-41;-10
970.0;-5.0;16.0;145.0;21;-114.0;652;7;732;-41;-2
985.0;-22.0;3.0;100.0;18;-140.0;656;5;731;-41;6
998.0;10.0;-5.0;106.0;16;-153.0;659;1;730;-41;3
972.0;3.0;3.0;115.0;20;-139.0;655;3;728;-41;4
966.0;10.0;8.0;127.0;19;-136.0;656;3;729;-41;0
989.0;16.0;-14.0;132.0;22;-131.0;653;5;729;-41;-3
975.0;17.0;-2.0;123.0;22;-120.0;652;7;730;-41;2
968.0;38.0;10.0;129.0;18;-118.0;655;4;731;-41;-3
964.0;-7.0;-2.0;108.0;17;-118.0;656;4;732;-41;-4
958.0;14.0;18.0;130.0;17;-118.0;659;2;729;-41;6
987.0;20.0;9.0;104.0;21;-126.0;655;3;727;-41;4
979.0;10.0;12.0;101.0;16;-136.0;657;3;732;-41;-2
989.0;-18.0;21.0;132.0;8;-118.0;668;-3;734;-41;2
967.0;33.0;17.0;140.0;20;-119.0;656;2;728;-41;6
966.0;34.0;33.0;116.0;25;-129.0;645;11;730;-41;0
988.0;4.0;17.0;118.0;17;-133.0;653;8;734;-41;1
961.0;7.0;3.0;142.0;17;-114.0;655;4;732;-41;3
970.0;33.0;1.0;126.0;19;-108.0;656;1;729;-41;2
991.0;23.0;23.0;119.0;18;-113.0;660;-3;728;-41;3
988.0;-4.0;14.0;124.0;22;-114.0;654;1;727;-41;0
984.0;1.0;6.0;?;23;-115.0;652;1;727;-41;1
972.0;5.0;3.0;?;13;-134.0;662;-2;?;-41;2
967.0;14.0;14.0;?;18;-110.0;655;1;?;-41;0
971.0;54.0;13.0;?;22;-123.0;651;3;?;-41;-1
966.0;52.0;21.0;?;15;-114.0;658;1;?;-41;0
988.0;30.0;27.0;?;25;-107.0;649;4;?;-41;3
963.0;29.0;34.0;?;21;-110.0;651;2;?;-41;-4
978.0;29.0;35.0;?;18;-109.0;656;-2;?;-41;-2
979.0;17.0;39.0;?;24;-108.0;657;-9;721;-41;-3
991.0;5.0;37.0;111.0;11;-113.0;670;-16;728;-41;-9
993.0;32.0;32.0;101.0;14;-129.0;661;0;732;-41;11
969.0;-3.0;29.0;130.0;35;-92.0;633;22;728;-41;22
980.0;85.0;12.0;154.0;35;-121.0;635;16;726;-41;18
975.0;-7.0;19.0;163.0;28;-104.0;647;3;724;-41;11
964.0;-10.0;21.0;157.0;34;-92.0;638;9;726;-41;3
967.0;48.0;22.0;142.0;32;-90.0;639;8;727;-41;1
982.0;37.0;30.0;97.0;21;-115.0;656;-7;727;-41;-8
975.0;26.0;44.0;115.0;18;-105.0;655;-2;731;-41;-10
986.0;6.0;25.0;123.0;14;-113.0;658;1;733;-41;5
983.0;41.0;31.0;110.0;14;-95.0;666;-10;726;-41;3
970.0;14.0;35.0;148.0;21;-96.0;656;-3;727;-41;-4
984.0;17.0;10.0;128.0;17;-109.0;654;5;734;-41;-1
999.0;28.0;45.0;118.0;15;-109.0;659;-1;732;-41;-5
971.0;48.0;19.0;141.0;18;-109.0;657;1;730;-41;-2
970.0;18.0;42.0;101.0;16;-100.0;656;4;733;-41;0
970.0;-1.0;23.0;132.0;15;-99.0;657;2;733;-41;-4
981.0;3.0;25.0;118.0;19;-102.0;653;5;733;-41;-7
988.0;20.0;20.0;125.0;22;-105.0;652;3;729;-41;-7
991.0;21.0;21.0;131.0;22;-94.0;657;-1;725;-41;-2
982.0;31.0;1.0;?;20;-109.0;657;0;727;-41;-2
984.0;26.0;10.0;?;24;-100.0;652;3;?;-41;-3
979.0;12.0;15.0;?;26;-112.0;649;4;?;-41;-4
978.0;20.0;10.0;?;21;-108.0;653;3;?;-41;-4
982.0;27.0;20.0;?;?;-105.0;658;-1;?;-41;3
963.0;9.0;14.0;?;?;-97.0;656;-1;?;-41;4
978.0;18.0;21.0;?;?;-102.0;655;5;?;-41;-4
977.0;25.0;21.0;?;?;-92.0;661;-3;?;-41;-3
980.0;40.0;31.0;?;?;-98.0;658;-4;?;-41;1
970.0;12.0;35.0;?;?;-100.0;652;4;?;-41;-2
988.0;10.0;35.0;?;20;-108.0;656;0;?;-41;-4
989.0;0.0;33.0;?;20;-109.0;657;-2;?;-41;2
978.0;1.0;26.0;143.0;17;-91.0;658;-1;?;?;1
969.0;12.0;24.0;138.0;19;-89.0;655;0;?;?;0
972.0;19.0;21.0;162.0;23;-88.0;654;-1;?;?;3
979.0;23.0;9.0;149.0;21;-134.0;656;-2;728;?;0
994.0;43.0;9.0;56.0;22;-117.0;652;0;?;?;-4
974.0;30.0;13.0;88.0;24;-94.0;651;-1;?;?;-4
970.0;16.0;9.0;127.0;25;-94.0;653;-3;?;?;2
988.0;22.0;18.0;138.0;25;-102.0;654;-3;?;?;4
970.0;10.0;15.0;134.0;21;-98.0;653;1;?;?;-3
972.0;29.0;20.0;135.0;21;-110.0;652;3;?;?;-1
995.0;43.0;26.0;101.0;21;-122.0;657;-3;?;?;5
977.0;23.0;36.0;116.0;17;-102.0;657;0;?;?;0
973.0;10.0;38.0;122.0;18;-107.0;653;6;?;?;-1
989.0;27.0;33.0;113.0;19;-94.0;656;0;?;-41;3
979.0;39.0;35.0;92.0;19;-98.0;659;-4;?;-41;0
989.0;28.0;30.0;111.0;21;-118.0;656;-1;?;-41;-3
988.0;10.0;26.0;131.0;19;-101.0;654;2;?;-41;-2
?;6.0;25.0;107.0;21;-129.0;653;2;?;-41;-3
?;-7.0;19.0;106.0;20;-124.0;657;-2;?;-41;-2
?;27.0;18.0;118.0;20;-104.0;655;2;729;-41;4
?;24.0;10.0;115.0;16;-107.0;652;9;738;-41;-1
?;19.0;12.0;113.0;15;-127.0;656;3;735;-41;-4
?;18.0;13.0;108.0;24;-99.0;657;-5;722;-41;5
?;20.0;11.0;115.0;16;-111.0;659;0;730;-41;3
