InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
?;275.0;238.0;16;-677.0;72.0;236.0;-250.0;-526.0
?;275.0;240.0;16;-683.0;70.0;235.0;-250.0;-526.0
?;274.0;241.0;16;-683.0;69.0;234.0;-247.0;-524.0
232.0;275.0;244.0;16;-684.0;70.0;235.0;-243.0;-523.0
230.0;273.0;241.0;16;-685.0;64.0;240.0;-245.0;-522.0
232.0;271.0;242.0;16;-684.0;65.0;243.0;-242.0;-521.0
230.0;267.0;240.0;16;-684.0;63.0;244.0;-240.0;-520.0
228.0;265.0;240.0;16;-685.0;60.0;250.0;-242.0;-518.0
225.0;262.0;241.0;16;-688.0;60.0;253.0;-238.0;-517.0
223.0;259.0;240.0;16;-688.0;58.0;259.0;-233.0;-517.0
224.0;254.0;242.0;16;-693.0;56.0;272.0;-224.0;-515.0
223.0;250.0;244.0;16;-703.0;53.0;286.0;-206.0;-515.0
228.0;248.0;249.0;16;-715.0;48.0;312.0;-169.0;-519.0
237.0;246.0;254.0;16;-724.0;41.0;349.0;-111.0;-525.0
244.0;242.0;258.0;16;-715.0;39.0;398.0;-31.0;-530.0
246.0;243.0;267.0;16;-692.0;35.0;443.0;65.0;-533.0
253.0;243.0;271.0;16;-666.0;34.0;476.0;171.0;-536.0
252.0;244.0;278.0;16;-595.0;32.0;512.0;281.0;-539.0
252.0;247.0;278.0;16;-493.0;31.0;537.0;384.0;-545.0
248.0;248.0;286.0;16;-345.0;31.0;561.0;486.0;-550.0
231.0;251.0;291.0;16;-198.0;32.0;572.0;568.0;-554.0
218.0;255.0;300.0;16;-64.0;34.0;578.0;614.0;-558.0
?;257.0;305.0;16;99.0;35.0;578.0;622.0;-562.0
?;261.0;312.0;16;255.0;38.0;568.0;588.0;-566.0
?;260.0;321.0;16;411.0;38.0;559.0;522.0;-571.0
?;260.0;326.0;16;499.0;40.0;553.0;448.0;-574.0
?;262.0;333.0;16;544.0;38.0;553.0;398.0;-580.0
?;262.0;334.0;16;551.0;41.0;560.0;366.0;-584.0
?;264.0;331.0;16;535.0;43.0;574.0;340.0;-585.0
22.0;268.0;325.0;16;477.0;48.0;580.0;311.0;-582.0
10.0;273.0;318.0;16;455.0;56.0;586.0;294.0;-575.0
6.0;274.0;313.0;16;465.0;64.0;598.0;293.0;-570.0
13.0;275.0;307.0;16;455.0;73.0;597.0;313.0;-565.0
31.0;276.0;304.0;16;447.0;76.0;597.0;344.0;-558.0
54.0;278.0;298.0;16;419.0;77.0;586.0;387.0;-555.0
74.0;279.0;298.0;16;406.0;76.0;585.0;416.0;-550.0
93.0;276.0;299.0;16;407.0;70.0;586.0;436.0;-549.0
107.0;273.0;297.0;16;390.0;62.0;581.0;453.0;-550.0
117.0;269.0;297.0;16;374.0;54.0;579.0;464.0;-552.0
126.0;267.0;301.0;16;349.0;47.0;572.0;472.0;-552.0
135.0;264.0;304.0;16;339.0;39.0;568.0;478.0;-553.0
142.0;262.0;306.0;16;332.0;32.0;565.0;481.0;-554.0
149.0;261.0;309.0;16;329.0;25.0;561.0;486.0;-555.0
156.0;260.0;311.0;16;327.0;23.0;554.0;492.0;-554.0
162.0;257.0;316.0;16;329.0;20.0;550.0;497.0;-558.0
168.0;257.0;320.0;16;331.0;21.0;545.0;499.0;-560.0
173.0;258.0;324.0;16;334.0;22.0;541.0;503.0;-559.0
169.0;257.0;326.0;16;336.0;23.0;537.0;499.0;-562.0
166.0;260.0;329.0;16;337.0;29.0;533.0;492.0;-563.0
156.0;261.0;329.0;16;336.0;30.0;533.0;482.0;-564.0
149.0;258.0;327.0;16;335.0;34.0;528.0;475.0;-564.0
145.0;259.0;329.0;16;334.0;37.0;528.0;471.0;-566.0
140.0;260.0;328.0;16;332.0;39.0;528.0;469.0;-567.0
138.0;?;325.0;16;331.0;42.0;533.0;467.0;-569.0
136.0;?;322.0;16;332.0;44.0;536.0;466.0;-568.0
138.0;?;320.0;16;339.0;53.0;540.0;461.0;-564.0
138.0;?;319.0;16;346.0;58.0;544.0;462.0;-559.0
139.0;?;317.0;16;357.0;59.0;546.0;463.0;-557.0
143.0;?;317.0;16;367.0;60.0;547.0;464.0;-559.0
147.0;?;318.0;16;376.0;58.0;547.0;465.0;-559.0
151.0;?;321.0;16;379.0;52.0;548.0;472.0;-562.0
153.0;?;322.0;16;383.0;48.0;551.0;474.0;-564.0
156.0;?;324.0;16;385.0;44.0;552.0;476.0;-565.0
156.0;?;322.0;16;384.0;41.0;553.0;479.0;-564.0
156.0;?;321.0;16;382.0;42.0;554.0;478.0;-564.0
155.0;?;321.0;16;381.0;44.0;552.0;476.0;-562.0
153.0;276.0;320.0;16;382.0;46.0;?;474.0;-560.0
153.0;275.0;320.0;16;379.0;49.0;?;475.0;-559.0
149.0;278.0;316.0;16;374.0;52.0;?;470.0;-555.0
148.0;278.0;316.0;16;369.0;52.0;?;467.0;-554.0
144.0;280.0;313.0;16;362.0;53.0;?;466.0;-553.0
146.0;279.0;314.0;16;356.0;54.0;?;469.0;-550.0
143.0;278.0;?;16;351.0;53.0;?;471.0;-550.0
142.0;278.0;?;16;351.0;53.0;?;468.0;-550.0
144.0;275.0;?;16;348.0;50.0;?;469.0;-551.0
147.0;274.0;?;16;350.0;48.0;?;468.0;-551.0
147.0;272.0;?;16;349.0;42.0;?;468.0;-551.0
149.0;271.0;?;16;352.0;36.0;?;471.0;-554.0
149.0;275.0;?;16;353.0;19.0;541.0;474.0;-556.0
154.0;278.0;?;16;356.0;-11.0;542.0;477.0;-560.0
157.0;281.0;?;16;357.0;-16.0;543.0;480.0;-569.0
160.0;291.0;313.0;16;358.0;-14.0;542.0;482.0;-574.0
162.0;292.0;313.0;16;358.0;-27.0;543.0;483.0;-581.0
161.0;282.0;317.0;16;357.0;-48.0;542.0;483.0;-587.0
164.0;273.0;321.0;16;355.0;-52.0;541.0;488.0;-588.0
171.0;261.0;326.0;16;354.0;-69.0;539.0;493.0;-592.0
178.0;250.0;327.0;16;356.0;-93.0;542.0;498.0;-599.0
183.0;242.0;327.0;16;355.0;-108.0;540.0;505.0;-604.0
186.0;240.0;325.0;16;356.0;-123.0;540.0;507.0;-607.0
189.0;237.0;323.0;16;353.0;-130.0;540.0;510.0;-612.0
188.0;237.0;323.0;16;353.0;-139.0;542.0;509.0;-613.0
190.0;237.0;326.0;16;355.0;-145.0;542.0;510.0;-612.0
193.0;238.0;329.0;16;355.0;-143.0;542.0;514.0;-613.0
195.0;241.0;327.0;16;356.0;-140.0;543.0;515.0;-610.0
194.0;243.0;327.0;16;359.0;-137.0;543.0;514.0;-609.0
191.0;246.0;328.0;16;359.0;-130.0;542.0;515.0;-607.0
191.0;248.0;329.0;16;359.0;-125.0;543.0;516.0;-603.0
186.0;252.0;327.0;16;358.0;-118.0;541.0;515.0;-601.0
184.0;256.0;326.0;16;359.0;-108.0;541.0;514.0;-598.0
182.0;260.0;322.0;16;361.0;-97.0;540.0;511.0;-593.0
179.0;264.0;320.0;16;361.0;-86.0;538.0;513.0;-593.0
179.0;268.0;317.0;16;363.0;-73.0;536.0;515.0;-589.0
177.0;272.0;309.0;16;361.0;-59.0;537.0;512.0;-585.0
174.0;279.0;305.0;16;358.0;-46.0;535.0;510.0;-579.0
169.0;286.0;294.0;16;355.0;-30.0;533.0;505.0;-570.0
164.0;292.0;287.0;16;351.0;-16.0;534.0;504.0;-561.0
154.0;297.0;278.0;16;347.0;-8.0;535.0;496.0;-555.0
146.0;300.0;271.0;16;346.0;-3.0;536.0;488.0;-550.0
136.0;300.0;265.0;16;346.0;1.0;537.0;478.0;-547.0
125.0;297.0;260.0;16;351.0;1.0;539.0;469.0;-544.0
116.0;294.0;255.0;16;355.0;-1.0;540.0;458.0;-542.0
106.0;293.0;254.0;16;361.0;-5.0;543.0;450.0;-541.0
101.0;289.0;251.0;16;371.0;-10.0;542.0;440.0;-539.0
95.0;285.0;249.0;16;377.0;-17.0;543.0;435.0;-539.0
95.0;281.0;248.0;16;386.0;-18.0;545.0;432.0;-540.0
91.0;278.0;?;16;391.0;-25.0;546.0;434.0;-542.0
89.0;?;249.0;16;395.0;-28.0;547.0;431.0;-539.0
86.0;?;247.0;16;399.0;-31.0;550.0;431.0;-540.0
90.0;?;242.0;16;401.0;-29.0;552.0;436.0;-536.0
90.0;?;242.0;16;400.0;-26.0;549.0;442.0;-535.0
92.0;?;239.0;16;400.0;-20.0;550.0;446.0;-532.0
94.0;?;239.0;16;403.0;-17.0;552.0;447.0;-531.0
95.0;?;238.0;16;399.0;-12.0;553.0;448.0;-527.0
98.0;?;240.0;16;399.0;-6.0;555.0;450.0;-526.0
103.0;?;242.0;16;395.0;-5.0;555.0;451.0;-530.0
102.0;?;246.0;16;396.0;1.0;555.0;455.0;-534.0
105.0;?;246.0;16;395.0;6.0;556.0;458.0;-533.0
107.0;?;248.0;16;396.0;10.0;555.0;459.0;-533.0
111.0;?;250.0;16;395.0;11.0;555.0;460.0;-532.0
113.0;?;250.0;16;393.0;14.0;555.0;464.0;-535.0
117.0;?;254.0;16;391.0;19.0;554.0;466.0;-535.0
118.0;307.0;254.0;16;389.0;20.0;553.0;468.0;-537.0
117.0;306.0;257.0;16;388.0;21.0;553.0;468.0;-539.0
118.0;304.0;261.0;16;386.0;17.0;552.0;468.0;-542.0
119.0;304.0;264.0;16;387.0;15.0;552.0;468.0;-547.0
125.0;302.0;267.0;16;385.0;13.0;551.0;470.0;-548.0
127.0;302.0;271.0;16;381.0;13.0;552.0;475.0;-551.0
130.0;297.0;271.0;16;379.0;9.0;550.0;476.0;-554.0
131.0;301.0;272.0;16;375.0;11.0;548.0;477.0;-553.0
132.0;303.0;273.0;16;370.0;9.0;550.0;482.0;-553.0
135.0;301.0;274.0;16;367.0;9.0;547.0;484.0;-554.0
141.0;304.0;276.0;16;364.0;12.0;548.0;489.0;-557.0
145.0;305.0;276.0;16;359.0;14.0;547.0;492.0;-555.0
146.0;305.0;276.0;16;358.0;14.0;549.0;493.0;-554.0
145.0;306.0;275.0;16;356.0;16.0;546.0;493.0;-551.0
148.0;305.0;274.0;16;358.0;16.0;547.0;493.0;-550.0
153.0;306.0;278.0;16;357.0;13.0;547.0;497.0;-553.0
156.0;304.0;278.0;16;357.0;13.0;547.0;502.0;-555.0
159.0;304.0;277.0;16;359.0;13.0;547.0;505.0;-554.0
160.0;303.0;281.0;?;358.0;11.0;548.0;506.0;-556.0
163.0;305.0;281.0;?;364.0;11.0;548.0;506.0;-558.0
161.0;304.0;283.0;?;364.0;12.0;549.0;505.0;-556.0
164.0;303.0;285.0;?;367.0;11.0;548.0;505.0;-559.0
165.0;303.0;285.0;16;368.0;10.0;547.0;508.0;-559.0
165.0;303.0;287.0;16;368.0;10.0;551.0;508.0;-559.0
164.0;303.0;288.0;16;367.0;11.0;548.0;507.0;-561.0
161.0;305.0;288.0;16;367.0;12.0;549.0;506.0;-561.0
162.0;305.0;290.0;16;367.0;15.0;547.0;506.0;-559.0
162.0;304.0;289.0;16;365.0;14.0;546.0;506.0;-559.0
161.0;302.0;291.0;16;363.0;12.0;546.0;508.0;-560.0
159.0;302.0;295.0;16;363.0;12.0;545.0;505.0;-563.0
160.0;300.0;296.0;16;362.0;12.0;545.0;505.0;-565.0
163.0;297.0;301.0;16;362.0;7.0;544.0;508.0;-568.0
164.0;294.0;302.0;16;359.0;3.0;542.0;510.0;-568.0
169.0;294.0;302.0;16;358.0;2.0;539.0;513.0;-571.0
174.0;292.0;301.0;16;356.0;2.0;540.0;515.0;-571.0
180.0;293.0;303.0;16;354.0;1.0;539.0;521.0;-569.0
180.0;290.0;304.0;16;351.0;0.0;537.0;522.0;-569.0
181.0;292.0;303.0;16;351.0;0.0;539.0;520.0;-570.0
181.0;291.0;302.0;16;351.0;-1.0;535.0;522.0;-570.0
179.0;293.0;304.0;16;349.0;-1.0;536.0;523.0;-570.0
181.0;291.0;306.0;16;349.0;0.0;535.0;523.0;-569.0
179.0;291.0;306.0;16;353.0;2.0;536.0;522.0;-570.0
177.0;293.0;306.0;16;354.0;3.0;535.0;519.0;-567.0
173.0;291.0;305.0;16;359.0;7.0;536.0;518.0;-566.0
171.0;291.0;303.0;16;362.0;10.0;533.0;517.0;-563.0
167.0;290.0;300.0;16;364.0;11.0;535.0;518.0;-560.0
166.0;293.0;299.0;16;367.0;14.0;538.0;517.0;-559.0
168.0;294.0;301.0;16;368.0;15.0;536.0;516.0;-556.0
170.0;293.0;300.0;16;367.0;14.0;537.0;516.0;-555.0
170.0;292.0;299.0;16;366.0;14.0;536.0;516.0;-556.0
171.0;295.0;300.0;16;367.0;14.0;536.0;515.0;-554.0
172.0;294.0;301.0;16;365.0;12.0;534.0;514.0;-554.0
170.0;292.0;303.0;16;364.0;12.0;535.0;512.0;-552.0
169.0;291.0;303.0;16;361.0;12.0;534.0;510.0;-555.0
167.0;289.0;305.0;16;360.0;9.0;533.0;508.0;-557.0
168.0;289.0;308.0;16;360.0;8.0;533.0;511.0;-560.0
169.0;288.0;312.0;16;359.0;6.0;533.0;509.0;-562.0
171.0;285.0;314.0;16;358.0;3.0;531.0;508.0;-564.0
171.0;283.0;320.0;16;357.0;-2.0;530.0;514.0;-569.0
172.0;282.0;323.0;16;356.0;-5.0;530.0;516.0;-571.0
176.0;279.0;327.0;16;356.0;-6.0;529.0;518.0;-573.0
177.0;279.0;329.0;16;353.0;-8.0;527.0;521.0;-576.0
179.0;279.0;329.0;16;351.0;-10.0;524.0;522.0;-577.0
180.0;278.0;331.0;16;349.0;-9.0;525.0;522.0;-579.0
182.0;278.0;333.0;16;344.0;-10.0;523.0;527.0;-581.0
182.0;277.0;334.0;16;342.0;-12.0;521.0;526.0;-583.0
185.0;277.0;336.0;16;340.0;-14.0;519.0;529.0;-580.0
188.0;278.0;337.0;16;339.0;-12.0;518.0;531.0;-581.0
190.0;280.0;337.0;16;337.0;-11.0;518.0;533.0;-583.0
192.0;280.0;339.0;16;337.0;-13.0;519.0;534.0;-582.0
194.0;283.0;339.0;16;337.0;-10.0;521.0;536.0;-581.0
192.0;285.0;338.0;16;338.0;-6.0;520.0;537.0;-582.0
191.0;290.0;337.0;16;340.0;-5.0;520.0;532.0;-582.0
188.0;292.0;335.0;16;343.0;-1.0;523.0;532.0;-578.0
187.0;294.0;332.0;16;345.0;3.0;525.0;530.0;-576.0
184.0;298.0;332.0;16;345.0;5.0;528.0;527.0;-575.0
181.0;297.0;328.0;16;348.0;5.0;528.0;523.0;-574.0
176.0;297.0;328.0;16;352.0;5.0;529.0;516.0;-573.0
173.0;298.0;325.0;16;354.0;5.0;530.0;512.0;-572.0
169.0;299.0;321.0;16;358.0;6.0;533.0;509.0;-569.0
167.0;300.0;322.0;16;364.0;7.0;535.0;506.0;-569.0
163.0;298.0;321.0;16;366.0;5.0;536.0;505.0;-567.0
164.0;299.0;319.0;16;370.0;5.0;537.0;504.0;-567.0
164.0;299.0;320.0;16;367.0;6.0;537.0;503.0;-569.0
165.0;301.0;319.0;16;368.0;5.0;539.0;501.0;-567.0
166.0;300.0;318.0;16;368.0;7.0;539.0;503.0;-568.0
167.0;302.0;321.0;16;368.0;5.0;539.0;505.0;-567.0
171.0;302.0;321.0;16;368.0;7.0;539.0;509.0;-568.0
172.0;305.0;321.0;16;368.0;7.0;537.0;509.0;-568.0
176.0;308.0;321.0;16;365.0;11.0;538.0;511.0;-568.0
178.0;307.0;321.0;16;363.0;11.0;537.0;515.0;-568.0
178.0;309.0;320.0;16;362.0;13.0;537.0;517.0;-567.0
178.0;306.0;319.0;16;358.0;16.0;534.0;518.0;-565.0
181.0;304.0;320.0;16;357.0;14.0;533.0;520.0;-565.0
183.0;303.0;321.0;16;356.0;16.0;533.0;521.0;-569.0
180.0;304.0;321.0;16;355.0;14.0;534.0;519.0;-568.0
182.0;304.0;322.0;16;354.0;11.0;532.0;520.0;-569.0
183.0;303.0;322.0;16;354.0;11.0;532.0;521.0;-572.0
181.0;302.0;321.0;16;353.0;9.0;533.0;519.0;-571.0
181.0;299.0;324.0;16;354.0;8.0;532.0;517.0;-572.0
182.0;301.0;325.0;16;356.0;8.0;533.0;?;-573.0
183.0;300.0;324.0;16;355.0;9.0;533.0;?;-573.0
182.0;301.0;328.0;16;356.0;8.0;535.0;?;-575.0
184.0;301.0;325.0;16;357.0;7.0;532.0;?;-576.0
183.0;300.0;327.0;16;357.0;7.0;532.0;?;-576.0
186.0;301.0;329.0;16;356.0;9.0;532.0;?;-574.0
189.0;302.0;327.0;16;354.0;8.0;532.0;?;-577.0
187.0;304.0;328.0;16;352.0;8.0;533.0;?;-578.0
185.0;304.0;329.0;16;353.0;8.0;532.0;?;-576.0
183.0;307.0;328.0;16;355.0;9.0;532.0;522.0;-574.0
183.0;305.0;327.0;16;354.0;8.0;532.0;522.0;-573.0
185.0;305.0;326.0;16;354.0;7.0;532.0;523.0;-574.0
185.0;305.0;325.0;16;354.0;7.0;532.0;525.0;-574.0
183.0;303.0;324.0;16;353.0;7.0;532.0;523.0;-573.0
181.0;301.0;324.0;16;355.0;7.0;531.0;520.0;-571.0
179.0;301.0;324.0;16;356.0;7.0;531.0;519.0;-569.0
177.0;301.0;322.0;16;354.0;5.0;535.0;519.0;-571.0
179.0;300.0;323.0;16;354.0;6.0;532.0;519.0;-571.0
176.0;301.0;320.0;16;357.0;8.0;533.0;520.0;-571.0
177.0;301.0;320.0;16;358.0;5.0;535.0;519.0;-570.0
175.0;301.0;319.0;16;361.0;7.0;537.0;517.0;-569.0
171.0;302.0;316.0;16;360.0;9.0;534.0;516.0;-567.0
169.0;301.0;314.0;16;360.0;9.0;535.0;514.0;-564.0
166.0;299.0;313.0;16;360.0;9.0;536.0;512.0;-562.0
167.0;300.0;313.0;16;362.0;6.0;537.0;512.0;-562.0
167.0;298.0;310.0;16;362.0;9.0;537.0;512.0;-561.0
166.0;297.0;313.0;16;361.0;7.0;537.0;511.0;-563.0
167.0;298.0;312.0;16;362.0;8.0;538.0;511.0;-563.0
165.0;?;310.0;16;361.0;9.0;538.0;513.0;-564.0
167.0;?;311.0;16;362.0;9.0;539.0;513.0;-564.0
171.0;?;311.0;16;361.0;12.0;540.0;515.0;-566.0
169.0;?;310.0;16;363.0;12.0;541.0;514.0;-564.0
170.0;?;311.0;16;363.0;15.0;541.0;514.0;-564.0
172.0;304.0;310.0;16;362.0;16.0;541.0;516.0;-563.0
172.0;303.0;311.0;16;365.0;16.0;543.0;515.0;-564.0
174.0;304.0;313.0;16;366.0;14.0;542.0;515.0;-564.0
175.0;305.0;314.0;16;367.0;14.0;541.0;?;-566.0
179.0;306.0;315.0;16;367.0;13.0;542.0;?;-566.0
184.0;306.0;317.0;16;367.0;13.0;541.0;?;-569.0
187.0;306.0;316.0;16;364.0;12.0;539.0;?;-569.0
186.0;305.0;315.0;16;363.0;13.0;537.0;?;-568.0
?;304.0;316.0;16;358.0;10.0;538.0;?;-570.0
?;301.0;319.0;16;354.0;7.0;537.0;?;-572.0
?;297.0;321.0;16;351.0;3.0;535.0;?;-576.0
195.0;294.0;326.0;16;352.0;-3.0;535.0;?;-582.0
200.0;291.0;328.0;16;353.0;-8.0;534.0;?;-586.0
211.0;290.0;334.0;16;354.0;-10.0;536.0;?;-592.0
213.0;288.0;337.0;16;356.0;-13.0;534.0;?;-595.0
219.0;290.0;342.0;16;358.0;-15.0;535.0;?;-598.0
223.0;291.0;344.0;16;357.0;-12.0;531.0;?;-600.0
226.0;294.0;346.0;16;355.0;-10.0;531.0;556.0;-602.0
228.0;294.0;349.0;16;353.0;-7.0;530.0;559.0;-604.0
234.0;295.0;351.0;16;350.0;-6.0;528.0;563.0;-605.0
238.0;297.0;352.0;16;343.0;-4.0;523.0;568.0;-607.0
242.0;295.0;357.0;16;340.0;-4.0;522.0;573.0;-610.0
246.0;296.0;359.0;16;339.0;-2.0;521.0;575.0;-613.0
249.0;296.0;359.0;16;338.0;-5.0;519.0;578.0;-613.0
255.0;295.0;362.0;16;334.0;-6.0;517.0;583.0;-618.0
256.0;292.0;365.0;16;334.0;-7.0;517.0;587.0;-621.0
259.0;290.0;368.0;16;335.0;-10.0;517.0;588.0;-621.0
264.0;293.0;372.0;16;332.0;-12.0;517.0;590.0;-622.0
266.0;290.0;373.0;16;335.0;-15.0;516.0;592.0;-624.0
268.0;288.0;376.0;16;333.0;-17.0;515.0;595.0;-627.0
271.0;287.0;377.0;16;334.0;-19.0;515.0;594.0;-628.0
274.0;287.0;381.0;16;332.0;-19.0;512.0;596.0;-628.0
275.0;287.0;383.0;16;333.0;-20.0;512.0;597.0;-629.0
279.0;288.0;383.0;16;331.0;-18.0;510.0;601.0;-632.0
280.0;287.0;389.0;16;329.0;-17.0;509.0;602.0;-633.0
284.0;287.0;392.0;16;326.0;-19.0;509.0;604.0;-636.0
287.0;286.0;393.0;16;324.0;-17.0;506.0;607.0;-639.0
293.0;286.0;395.0;16;324.0;-15.0;504.0;612.0;-640.0
296.0;287.0;399.0;16;319.0;-14.0;503.0;615.0;-642.0
303.0;286.0;399.0;16;318.0;-12.0;502.0;619.0;-644.0
304.0;287.0;401.0;16;313.0;-11.0;499.0;622.0;-645.0
306.0;289.0;404.0;16;312.0;-12.0;499.0;624.0;-644.0
310.0;289.0;404.0;16;310.0;-12.0;498.0;626.0;-646.0
307.0;286.0;405.0;16;308.0;-12.0;494.0;626.0;-646.0
305.0;285.0;405.0;16;309.0;-15.0;495.0;625.0;-647.0
307.0;283.0;405.0;16;309.0;-17.0;495.0;626.0;-647.0
310.0;281.0;404.0;16;308.0;-19.0;494.0;627.0;-646.0
308.0;282.0;407.0;16;306.0;-22.0;494.0;628.0;-647.0
305.0;281.0;405.0;16;307.0;-23.0;495.0;624.0;-646.0
305.0;280.0;404.0;16;306.0;-24.0;495.0;624.0;-643.0
301.0;281.0;403.0;16;306.0;-24.0;495.0;624.0;-642.0
301.0;282.0;401.0;16;306.0;-24.0;495.0;622.0;-643.0
298.0;283.0;401.0;16;306.0;-24.0;496.0;620.0;-641.0
296.0;282.0;400.0;16;309.0;-23.0;497.0;617.0;-641.0
294.0;283.0;400.0;16;311.0;-20.0;499.0;617.0;-640.0
291.0;285.0;398.0;16;314.0;-19.0;499.0;614.0;-639.0
291.0;286.0;398.0;16;317.0;-17.0;502.0;613.0;-639.0
291.0;288.0;394.0;16;320.0;-17.0;502.0;612.0;-637.0
288.0;289.0;392.0;16;322.0;-15.0;503.0;609.0;-636.0
286.0;292.0;392.0;16;322.0;-11.0;505.0;606.0;-635.0
286.0;295.0;389.0;16;321.0;-5.0;506.0;607.0;-634.0
282.0;296.0;386.0;16;321.0;3.0;507.0;605.0;-630.0
?;301.0;386.0;16;322.0;7.0;507.0;602.0;-627.0
?;303.0;383.0;16;324.0;9.0;510.0;597.0;-626.0
274.0;304.0;380.0;16;327.0;13.0;510.0;595.0;-624.0
269.0;301.0;383.0;16;330.0;11.0;511.0;589.0;-625.0
264.0;302.0;382.0;16;332.0;12.0;514.0;586.0;-622.0
264.0;300.0;382.0;16;334.0;8.0;514.0;588.0;-624.0
263.0;299.0;384.0;16;338.0;5.0;514.0;584.0;-624.0
263.0;300.0;382.0;16;341.0;7.0;515.0;584.0;-622.0
265.0;301.0;379.0;16;338.0;6.0;512.0;587.0;-621.0
265.0;304.0;377.0;16;337.0;7.0;512.0;587.0;-618.0
265.0;306.0;375.0;16;333.0;11.0;513.0;589.0;-614.0
266.0;309.0;373.0;16;329.0;16.0;513.0;588.0;-611.0
264.0;309.0;371.0;16;328.0;20.0;511.0;589.0;-611.0
262.0;313.0;369.0;16;324.0;21.0;512.0;587.0;-610.0
257.0;312.0;366.0;16;324.0;21.0;512.0;586.0;-608.0
256.0;311.0;366.0;16;326.0;20.0;513.0;582.0;-606.0
256.0;309.0;367.0;16;327.0;20.0;514.0;578.0;-607.0
254.0;307.0;367.0;16;327.0;18.0;513.0;580.0;-604.0
249.0;306.0;367.0;16;332.0;14.0;513.0;573.0;-607.0
250.0;305.0;368.0;16;334.0;11.0;514.0;572.0;-609.0
247.0;307.0;369.0;16;335.0;13.0;514.0;571.0;-606.0
247.0;306.0;369.0;16;336.0;12.0;515.0;567.0;-606.0
245.0;307.0;368.0;16;335.0;11.0;515.0;566.0;-606.0
244.0;306.0;368.0;16;336.0;12.0;515.0;564.0;-607.0
243.0;307.0;366.0;16;334.0;13.0;514.0;564.0;-604.0
242.0;307.0;367.0;16;333.0;14.0;514.0;564.0;-605.0
241.0;306.0;365.0;16;333.0;12.0;515.0;563.0;-603.0
243.0;304.0;364.0;16;334.0;11.0;516.0;565.0;-603.0
241.0;304.0;361.0;?;331.0;12.0;513.0;567.0;-600.0
240.0;303.0;361.0;?;331.0;9.0;514.0;566.0;-600.0
239.0;303.0;360.0;?;331.0;9.0;513.0;563.0;-600.0
237.0;303.0;359.0;?;330.0;8.0;513.0;563.0;-599.0
237.0;300.0;358.0;?;333.0;8.0;513.0;561.0;-597.0
236.0;299.0;359.0;?;332.0;5.0;514.0;561.0;-596.0
234.0;299.0;358.0;?;332.0;7.0;515.0;559.0;-597.0
230.0;299.0;358.0;16;333.0;6.0;514.0;556.0;-596.0
226.0;298.0;359.0;16;335.0;7.0;518.0;554.0;-598.0
225.0;297.0;359.0;16;334.0;4.0;516.0;552.0;-598.0
222.0;296.0;362.0;16;338.0;4.0;516.0;548.0;-599.0
224.0;293.0;362.0;16;337.0;3.0;516.0;549.0;-601.0
224.0;295.0;364.0;16;336.0;3.0;517.0;549.0;-603.0
222.0;292.0;365.0;16;336.0;2.0;518.0;552.0;-602.0
223.0;292.0;364.0;16;336.0;2.0;515.0;552.0;-603.0
223.0;292.0;363.0;16;334.0;2.0;513.0;555.0;-606.0
223.0;291.0;365.0;16;334.0;1.0;514.0;556.0;-606.0
226.0;290.0;364.0;16;331.0;0.0;514.0;556.0;-607.0
228.0;288.0;367.0;16;330.0;-1.0;514.0;558.0;-606.0
230.0;289.0;368.0;16;329.0;-1.0;512.0;561.0;-609.0
233.0;289.0;370.0;16;326.0;-5.0;510.0;563.0;-610.0
235.0;288.0;369.0;16;326.0;-5.0;510.0;564.0;-610.0
238.0;289.0;371.0;16;326.0;-6.0;510.0;567.0;-612.0
237.0;288.0;372.0;16;323.0;-6.0;511.0;565.0;-611.0
238.0;290.0;373.0;16;324.0;-4.0;509.0;568.0;-612.0
237.0;288.0;371.0;16;323.0;-4.0;510.0;567.0;-610.0
236.0;291.0;373.0;16;322.0;-1.0;510.0;564.0;-610.0
236.0;291.0;373.0;16;325.0;-1.0;511.0;565.0;-611.0
236.0;294.0;372.0;16;325.0;0.0;512.0;565.0;-610.0
233.0;293.0;372.0;16;327.0;1.0;512.0;564.0;-610.0
235.0;290.0;371.0;16;330.0;0.0;513.0;563.0;-611.0
235.0;291.0;371.0;16;331.0;-3.0;512.0;560.0;-611.0
233.0;290.0;371.0;16;331.0;-1.0;513.0;561.0;-610.0
230.0;291.0;370.0;16;332.0;-1.0;515.0;561.0;-608.0
232.0;291.0;369.0;16;332.0;0.0;514.0;558.0;-609.0
228.0;291.0;369.0;16;334.0;-1.0;515.0;556.0;-609.0
227.0;292.0;369.0;16;332.0;-1.0;516.0;557.0;-608.0
226.0;292.0;368.0;16;334.0;1.0;515.0;555.0;-608.0
225.0;290.0;367.0;16;334.0;2.0;516.0;555.0;-605.0
224.0;291.0;365.0;16;335.0;0.0;515.0;554.0;-604.0
219.0;289.0;364.0;16;334.0;2.0;516.0;550.0;-603.0
