InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ
-488.0;-430.0;528.0;75;-687.0;-422.0;537.0
-468.0;-431.0;528.0;75;-705.0;-425.0;535.0
-444.0;-431.0;530.0;75;-724.0;-426.0;539.0
-419.0;-435.0;531.0;75;-740.0;-430.0;539.0
-389.0;-435.0;530.0;75;-757.0;-432.0;542.0
-360.0;-440.0;533.0;?;-776.0;-437.0;543.0
-323.0;-446.0;534.0;?;-797.0;-440.0;540.0
-278.0;-448.0;534.0;?;-818.0;-446.0;544.0
-233.0;-455.0;537.0;?;-838.0;-455.0;548.0
-187.0;-466.0;537.0;?;-852.0;-467.0;553.0
-158.0;-473.0;539.0;?;-862.0;-473.0;558.0
-135.0;-478.0;540.0;?;-869.0;-480.0;567.0
-123.0;-485.0;543.0;75;-874.0;-485.0;575.0
-116.0;-491.0;543.0;75;-874.0;-488.0;582.0
-113.0;-495.0;543.0;75;-874.0;-491.0;589.0
-108.0;-496.0;543.0;75;-872.0;-493.0;594.0
-102.0;-499.0;545.0;75;-870.0;-497.0;597.0
-100.0;-503.0;544.0;75;-866.0;-501.0;596.0
-96.0;-502.0;542.0;75;-861.0;-503.0;594.0
-102.0;-504.0;540.0;75;-854.0;-506.0;593.0
-103.0;-505.0;539.0;75;-851.0;-506.0;590.0
-103.0;?;539.0;75;-849.0;-510.0;587.0
-106.0;?;536.0;75;-847.0;-511.0;583.0
-105.0;?;533.0;75;-848.0;-512.0;578.0
-105.0;?;534.0;75;-847.0;-514.0;567.0
-101.0;?;530.0;75;-846.0;-518.0;562.0
-94.0;?;530.0;75;-847.0;-521.0;560.0
-94.0;?;528.0;75;-850.0;-521.0;557.0
-96.0;?;526.0;75;-854.0;-518.0;555.0
-99.0;?;526.0;75;-856.0;-512.0;555.0
-101.0;-495.0;525.0;75;-859.0;-507.0;553.0
-102.0;-496.0;522.0;75;-859.0;-503.0;551.0
-100.0;-494.0;524.0;75;-862.0;-502.0;551.0
-96.0;-491.0;524.0;75;-866.0;-501.0;552.0
-99.0;-492.0;521.0;75;-868.0;-499.0;550.0
-99.0;-492.0;522.0;75;-868.0;-496.0;547.0
?;-490.0;521.0;75;-872.0;-493.0;548.0
-101.0;-490.0;522.0;75;-872.0;-489.0;548.0
-104.0;-489.0;523.0;75;-872.0;-485.0;549.0
-110.0;-488.0;525.0;75;-875.0;-481.0;549.0
-116.0;-483.0;521.0;75;-873.0;-477.0;547.0
-118.0;-484.0;521.0;75;-872.0;-475.0;545.0
-123.0;-481.0;524.0;75;-872.0;-473.0;546.0
-128.0;-482.0;523.0;75;-871.0;-470.0;546.0
-128.0;-481.0;523.0;75;-871.0;-471.0;545.0
-129.0;-480.0;523.0;75;-871.0;-473.0;547.0
-132.0;-476.0;523.0;75;-869.0;-469.0;543.0
-131.0;-476.0;521.0;75;-868.0;-469.0;542.0
-128.0;-477.0;524.0;75;-868.0;-473.0;541.0
-126.0;-477.0;521.0;75;-867.0;-476.0;542.0
-126.0;-475.0;520.0;75;-866.0;-474.0;543.0
-129.0;-472.0;520.0;75;-864.0;-472.0;540.0
-134.0;-472.0;519.0;75;-864.0;-472.0;536.0
-133.0;-469.0;518.0;75;-865.0;-470.0;532.0
-131.0;-468.0;517.0;75;-862.0;-472.0;529.0
-132.0;-468.0;514.0;75;-861.0;-470.0;527.0
-133.0;-467.0;515.0;75;-862.0;-470.0;528.0
-136.0;-465.0;516.0;75;-862.0;-469.0;527.0
-137.0;-464.0;515.0;75;-861.0;-466.0;526.0
-140.0;-464.0;514.0;75;-863.0;-463.0;525.0
-141.0;-465.0;517.0;75;-863.0;-463.0;525.0
-140.0;-463.0;517.0;75;-863.0;-463.0;529.0
-137.0;-466.0;517.0;75;-864.0;-465.0;527.0
-137.0;-465.0;519.0;75;-867.0;-462.0;531.0
-140.0;-465.0;519.0;75;-866.0;-461.0;529.0
-140.0;-464.0;520.0;75;-867.0;-458.0;530.0
-142.0;-463.0;521.0;75;-868.0;-458.0;532.0
-144.0;-461.0;522.0;75;-867.0;-456.0;530.0
-146.0;-459.0;522.0;75;-866.0;-456.0;528.0
-148.0;-458.0;523.0;75;-866.0;-453.0;527.0
-150.0;-456.0;523.0;75;-867.0;-455.0;527.0
-146.0;-458.0;523.0;75;-866.0;-456.0;524.0
-144.0;-458.0;523.0;75;-867.0;-460.0;523.0
-142.0;-455.0;524.0;75;-866.0;-457.0;523.0
-142.0;-454.0;523.0;75;-865.0;-458.0;524.0
-145.0;-457.0;522.0;75;-866.0;-456.0;525.0
-147.0;-454.0;524.0;75;-866.0;-454.0;524.0
-148.0;-453.0;522.0;75;-867.0;-457.0;524.0
-147.0;-452.0;522.0;75;-868.0;-454.0;525.0
-149.0;-450.0;525.0;75;-866.0;-453.0;525.0
-148.0;-451.0;525.0;75;-862.0;-450.0;527.0
-146.0;-456.0;526.0;75;-859.0;-449.0;527.0
-145.0;-453.0;527.0;75;-859.0;-451.0;527.0
-142.0;-451.0;526.0;75;-862.0;-453.0;525.0
-141.0;-452.0;522.0;75;-861.0;-453.0;525.0
-142.0;-454.0;522.0;75;-863.0;-456.0;526.0
-138.0;-451.0;522.0;75;-860.0;-458.0;528.0
-137.0;-454.0;524.0;74;-862.0;-458.0;527.0
-137.0;-450.0;523.0;74;-858.0;-459.0;529.0
-134.0;-448.0;524.0;74;-861.0;-460.0;531.0
-136.0;-451.0;525.0;74;-861.0;-459.0;531.0
-140.0;-447.0;526.0;74;-861.0;-456.0;531.0
-144.0;-447.0;526.0;74;-859.0;-452.0;531.0
-146.0;-445.0;525.0;74;-861.0;-451.0;532.0
-151.0;-441.0;525.0;74;-857.0;-447.0;529.0
-155.0;-440.0;526.0;74;-859.0;-443.0;526.0
-157.0;-437.0;529.0;74;-858.0;-440.0;526.0
-160.0;-434.0;527.0;74;-857.0;-438.0;523.0
-163.0;-437.0;528.0;74;-858.0;-438.0;524.0
-161.0;-437.0;529.0;74;-859.0;-436.0;524.0
-165.0;-436.0;533.0;74;-857.0;-436.0;524.0
-167.0;-436.0;534.0;74;-857.0;-433.0;526.0
-168.0;-435.0;534.0;74;-857.0;-434.0;526.0
-168.0;-434.0;533.0;74;-857.0;?;522.0
-170.0;-436.0;533.0;74;-857.0;?;520.0
-175.0;-436.0;533.0;74;-859.0;?;519.0
-177.0;-432.0;532.0;74;-858.0;?;519.0
-178.0;-432.0;530.0;74;-862.0;?;519.0
-176.0;-435.0;531.0;74;-861.0;-430.0;520.0
-178.0;-434.0;530.0;74;-866.0;-430.0;519.0
-174.0;-436.0;528.0;74;-867.0;-433.0;523.0
-171.0;-438.0;528.0;74;-869.0;-434.0;522.0
-171.0;-437.0;527.0;74;-870.0;-436.0;525.0
-167.0;-440.0;527.0;74;-871.0;-438.0;526.0
-165.0;-441.0;524.0;74;-869.0;-441.0;526.0
-165.0;-440.0;523.0;74;-868.0;?;528.0
-163.0;-442.0;522.0;74;-869.0;?;530.0
-159.0;-443.0;521.0;74;-868.0;?;?
-161.0;-440.0;521.0;74;-865.0;?;?
-161.0;-441.0;521.0;74;-863.0;?;?
-160.0;-439.0;520.0;74;-863.0;?;?
-164.0;-436.0;519.0;74;-864.0;?;?
-166.0;-436.0;518.0;74;-864.0;-446.0;?
?;-438.0;519.0;74;-864.0;-444.0;?
?;-437.0;519.0;74;-865.0;-442.0;?
?;-439.0;518.0;74;-865.0;-442.0;?
?;-441.0;522.0;74;-866.0;-442.0;522.0
?;-437.0;520.0;74;-866.0;-441.0;522.0
?;-437.0;522.0;74;-870.0;-442.0;524.0
?;-438.0;522.0;74;-871.0;-441.0;523.0
?;-441.0;523.0;74;-872.0;-438.0;523.0
?;-437.0;523.0;74;-872.0;-438.0;524.0
?;-436.0;522.0;74;-872.0;-437.0;524.0
?;-436.0;522.0;74;-870.0;-436.0;525.0
?;-435.0;523.0;74;-870.0;-437.0;523.0
?;-437.0;522.0;74;-871.0;-436.0;524.0
?;-433.0;523.0;74;-870.0;-435.0;525.0
-176.0;-435.0;521.0;74;-869.0;-432.0;523.0
-178.0;-433.0;522.0;74;-870.0;-433.0;523.0
-181.0;-432.0;521.0;74;-871.0;-431.0;521.0
-182.0;-433.0;521.0;74;-873.0;-431.0;523.0
-182.0;-436.0;522.0;74;-870.0;-431.0;520.0
-183.0;-436.0;521.0;74;-869.0;-430.0;521.0
-184.0;-437.0;522.0;74;-869.0;-430.0;521.0
-182.0;?;524.0;74;-871.0;-432.0;522.0
-181.0;?;526.0;74;-869.0;-432.0;524.0
-179.0;?;526.0;74;-870.0;-434.0;524.0
-180.0;?;526.0;74;?;-433.0;523.0
-180.0;?;525.0;74;?;-434.0;522.0
-179.0;?;526.0;74;?;-436.0;527.0
-176.0;?;526.0;74;?;-438.0;527.0
-176.0;?;527.0;74;?;-436.0;527.0
-175.0;?;528.0;74;?;-436.0;530.0
-175.0;?;527.0;74;?;-435.0;527.0
-175.0;?;526.0;74;?;-436.0;529.0
-175.0;-447.0;525.0;74;?;-439.0;528.0
-170.0;-449.0;530.0;74;?;-441.0;530.0
-170.0;-448.0;528.0;74;-867.0;-439.0;532.0
-163.0;-454.0;529.0;74;-869.0;-445.0;536.0
-161.0;-454.0;529.0;74;-870.0;-444.0;533.0
-160.0;-452.0;528.0;74;-869.0;-445.0;534.0
-160.0;?;527.0;74;-869.0;-446.0;535.0
-161.0;?;528.0;74;-867.0;-444.0;535.0
-165.0;?;525.0;74;-871.0;-445.0;535.0
-166.0;?;527.0;74;-868.0;-444.0;531.0
-167.0;?;527.0;74;-870.0;-440.0;533.0
-169.0;?;524.0;74;-867.0;-439.0;530.0
-165.0;?;526.0;74;-869.0;-439.0;532.0
-163.0;?;524.0;74;-868.0;-441.0;531.0
-166.0;?;523.0;74;-866.0;-441.0;533.0
-167.0;?;524.0;74;-867.0;-441.0;530.0
-167.0;?;523.0;74;-865.0;-440.0;528.0
-173.0;-445.0;522.0;74;-865.0;-438.0;527.0
-175.0;-444.0;520.0;74;-863.0;-436.0;527.0
-174.0;-444.0;521.0;74;-864.0;-435.0;522.0
-177.0;-442.0;520.0;74;-863.0;-436.0;519.0
-176.0;-441.0;523.0;74;-861.0;-436.0;523.0
-174.0;-439.0;525.0;74;-862.0;-437.0;525.0
-180.0;-442.0;524.0;74;-861.0;-434.0;525.0
-185.0;-438.0;525.0;74;?;-431.0;527.0
-193.0;-434.0;523.0;74;?;-424.0;520.0
-204.0;-430.0;522.0;74;?;-418.0;517.0
-214.0;-427.0;520.0;74;?;-412.0;507.0
-217.0;-422.0;521.0;74;?;-407.0;502.0
-227.0;-420.0;515.0;74;?;-404.0;498.0
-226.0;-418.0;516.0;74;?;-402.0;496.0
-229.0;-417.0;517.0;74;?;-398.0;495.0
-234.0;-413.0;517.0;74;?;-394.0;490.0
-237.0;-410.0;516.0;74;?;-391.0;488.0
-242.0;-411.0;516.0;74;-854.0;-388.0;484.0
-251.0;-407.0;516.0;74;-852.0;-383.0;481.0
-255.0;-407.0;518.0;?;-851.0;-378.0;479.0
-261.0;-406.0;518.0;?;-851.0;-373.0;479.0
-267.0;-401.0;515.0;?;-850.0;-369.0;474.0
-268.0;-394.0;515.0;?;-848.0;-366.0;469.0
-268.0;-397.0;515.0;?;-849.0;-364.0;471.0
-269.0;-393.0;514.0;?;-843.0;-362.0;466.0
-270.0;-388.0;515.0;?;-845.0;-361.0;464.0
-271.0;-390.0;514.0;?;-842.0;-361.0;461.0
-277.0;-388.0;513.0;?;-840.0;-359.0;460.0
-279.0;-385.0;512.0;?;-838.0;-356.0;459.0
-281.0;-383.0;514.0;?;-839.0;-354.0;461.0
-288.0;-382.0;512.0;?;-837.0;-351.0;455.0
-293.0;-379.0;512.0;?;-835.0;-348.0;453.0
-300.0;-378.0;514.0;74;-836.0;-341.0;449.0
-306.0;-375.0;512.0;74;-834.0;-337.0;450.0
-313.0;-372.0;512.0;74;-832.0;-332.0;447.0
-318.0;-370.0;511.0;74;-831.0;-325.0;443.0
-324.0;-368.0;510.0;74;-829.0;-325.0;438.0
-326.0;-365.0;511.0;74;-828.0;-322.0;437.0
-325.0;-369.0;513.0;74;-829.0;-322.0;436.0
-326.0;-366.0;511.0;74;-827.0;-320.0;436.0
-324.0;-368.0;513.0;74;-827.0;-320.0;437.0
-323.0;-370.0;515.0;74;-827.0;-320.0;437.0
-322.0;-369.0;514.0;74;-824.0;-321.0;438.0
-320.0;-371.0;513.0;74;-824.0;-323.0;436.0
-316.0;-370.0;517.0;74;-823.0;-322.0;438.0
-317.0;-369.0;517.0;74;-823.0;-327.0;443.0
-312.0;-372.0;517.0;74;-824.0;-329.0;440.0
-306.0;-372.0;518.0;74;-824.0;-332.0;443.0
-306.0;-372.0;517.0;74;-824.0;-334.0;445.0
-304.0;-376.0;518.0;74;-824.0;-337.0;447.0
-299.0;-375.0;519.0;74;-825.0;-339.0;448.0
-302.0;-375.0;517.0;74;-823.0;-337.0;446.0
-302.0;-378.0;516.0;74;-828.0;-341.0;449.0
-303.0;-377.0;515.0;74;-826.0;-339.0;447.0
-305.0;-375.0;515.0;74;-826.0;-338.0;445.0
-307.0;-377.0;514.0;74;-826.0;-338.0;449.0
-306.0;-379.0;515.0;74;-830.0;-342.0;449.0
-309.0;-381.0;514.0;74;-830.0;-340.0;446.0
-309.0;-383.0;512.0;74;-834.0;-344.0;450.0
-304.0;-387.0;511.0;74;-838.0;-347.0;454.0
?;-385.0;512.0;74;-843.0;-346.0;456.0
?;-388.0;513.0;74;-845.0;-349.0;457.0
?;-392.0;512.0;74;-845.0;-352.0;461.0
?;-387.0;513.0;74;-847.0;-354.0;462.0
?;-388.0;513.0;74;-845.0;-351.0;461.0
?;-389.0;512.0;74;-844.0;-352.0;461.0
?;-391.0;512.0;74;-844.0;-352.0;458.0
?;-391.0;511.0;74;-845.0;-357.0;452.0
?;-396.0;514.0;74;-848.0;-361.0;454.0
?;-397.0;512.0;74;-848.0;-366.0;457.0
-270.0;-400.0;511.0;74;-851.0;-367.0;458.0
-265.0;-404.0;513.0;74;-852.0;-370.0;462.0
-263.0;-407.0;514.0;74;-853.0;-370.0;465.0
-259.0;-406.0;516.0;74;-855.0;-375.0;466.0
-248.0;-408.0;517.0;74;-858.0;-376.0;468.0
-247.0;-406.0;515.0;74;-857.0;-379.0;467.0
-245.0;-407.0;515.0;74;-860.0;-380.0;466.0
-244.0;-408.0;517.0;74;-864.0;-381.0;472.0
-245.0;-404.0;515.0;74;-862.0;-379.0;474.0
-243.0;-411.0;517.0;74;-862.0;-381.0;472.0
-239.0;-407.0;517.0;74;-866.0;-385.0;475.0
-241.0;-408.0;518.0;74;-865.0;-386.0;478.0
-240.0;-410.0;519.0;74;-863.0;-388.0;477.0
-235.0;-414.0;520.0;74;-866.0;-390.0;478.0
-233.0;-411.0;519.0;74;-864.0;-390.0;481.0
-232.0;-414.0;522.0;74;-863.0;-393.0;482.0
-226.0;-413.0;524.0;74;-865.0;?;481.0
-226.0;-418.0;?;74;-864.0;?;481.0
-223.0;-416.0;521.0;74;-863.0;?;485.0
-224.0;-419.0;520.0;74;-863.0;?;486.0
-224.0;-422.0;522.0;74;-862.0;?;486.0
-221.0;-418.0;521.0;74;-863.0;?;490.0
-218.0;-423.0;526.0;74;-864.0;?;492.0
-219.0;-421.0;524.0;74;-865.0;-405.0;492.0
-219.0;-426.0;526.0;74;-866.0;-405.0;496.0
-220.0;-427.0;527.0;74;-865.0;-405.0;496.0
-222.0;-424.0;526.0;74;-867.0;-401.0;497.0
-224.0;-425.0;526.0;74;-866.0;-400.0;498.0
-224.0;-425.0;527.0;74;-867.0;-398.0;497.0
?;-425.0;528.0;74;-865.0;-397.0;498.0
?;-423.0;526.0;74;-866.0;-396.0;496.0
?;-426.0;528.0;74;-867.0;-395.0;496.0
?;-424.0;529.0;74;-864.0;-393.0;495.0
?;-425.0;529.0;74;-866.0;-392.0;495.0
?;-425.0;529.0;74;-866.0;-393.0;494.0
?;-424.0;529.0;74;-862.0;-392.0;492.0
?;-421.0;528.0;74;-864.0;-390.0;492.0
?;-424.0;528.0;74;-865.0;-390.0;489.0
?;-419.0;526.0;74;-865.0;-387.0;488.0
?;-418.0;527.0;74;-863.0;-386.0;487.0
?;-419.0;528.0;74;-863.0;-385.0;488.0
?;-416.0;526.0;74;-861.0;-383.0;487.0
?;-419.0;527.0;74;-864.0;-384.0;486.0
?;-421.0;527.0;74;-865.0;-384.0;487.0
-244.0;-418.0;527.0;74;-865.0;-383.0;488.0
-242.0;-421.0;526.0;74;-868.0;-384.0;486.0
-243.0;-422.0;529.0;74;-868.0;-384.0;487.0
-242.0;-418.0;526.0;74;-867.0;-384.0;487.0
-241.0;-416.0;525.0;74;-868.0;-384.0;487.0
-239.0;-417.0;525.0;74;-868.0;-386.0;488.0
-241.0;-418.0;525.0;74;-868.0;-386.0;489.0
-239.0;-417.0;525.0;74;-869.0;-386.0;490.0
-237.0;-422.0;526.0;74;-869.0;-389.0;491.0
-238.0;-420.0;526.0;74;-870.0;-388.0;491.0
-237.0;-421.0;527.0;74;-872.0;-388.0;491.0
-235.0;-426.0;?;74;-872.0;-388.0;494.0
-238.0;-423.0;?;74;-873.0;-389.0;495.0
-236.0;?;?;74;-874.0;-390.0;497.0
-231.0;?;?;74;-874.0;-394.0;500.0
-229.0;?;?;74;-873.0;-394.0;503.0
-224.0;-429.0;?;74;-873.0;-398.0;505.0
-221.0;-429.0;?;74;-872.0;-398.0;507.0
-223.0;-426.0;?;74;-873.0;-399.0;505.0
-221.0;-429.0;?;74;-873.0;-400.0;505.0
-223.0;-428.0;?;74;-872.0;-399.0;506.0
-225.0;-426.0;?;74;-870.0;-397.0;505.0
-228.0;-425.0;526.0;74;-871.0;-400.0;503.0
-228.0;-423.0;528.0;74;-873.0;-395.0;503.0
-231.0;-425.0;526.0;74;-872.0;-393.0;501.0
-231.0;-422.0;527.0;74;-875.0;-392.0;502.0
-235.0;-421.0;?;74;-873.0;-388.0;501.0
-241.0;-418.0;?;74;-871.0;-388.0;496.0
-242.0;-418.0;?;74;-874.0;-386.0;496.0
-244.0;-414.0;523.0;74;-875.0;-384.0;491.0
-247.0;-415.0;522.0;74;-873.0;-382.0;487.0
-250.0;-413.0;523.0;74;-872.0;-383.0;486.0
-246.0;-412.0;521.0;74;-873.0;-383.0;482.0
-249.0;-412.0;518.0;74;-871.0;-384.0;484.0
-246.0;-413.0;518.0;74;-873.0;-386.0;481.0
-242.0;-416.0;522.0;74;-873.0;-385.0;484.0
-240.0;-417.0;518.0;74;-874.0;-387.0;485.0
-237.0;-417.0;520.0;74;-873.0;-392.0;487.0
?;-419.0;520.0;74;-874.0;-395.0;492.0
?;-420.0;520.0;74;-877.0;-396.0;493.0
?;-418.0;518.0;74;-875.0;-397.0;497.0
?;-421.0;521.0;74;-876.0;-399.0;501.0
?;-422.0;520.0;74;-877.0;-400.0;502.0
?;-420.0;519.0;74;-877.0;-402.0;503.0
?;-420.0;518.0;74;-878.0;-402.0;505.0
?;-420.0;518.0;74;-878.0;-402.0;505.0
?;-421.0;519.0;74;-878.0;-403.0;506.0
?;-421.0;519.0;74;-877.0;-402.0;504.0
?;-421.0;519.0;74;-878.0;-401.0;502.0
-223.0;-419.0;518.0;74;-878.0;-401.0;499.0
-221.0;-420.0;518.0;74;-877.0;-401.0;502.0
-224.0;-420.0;518.0;74;-876.0;-400.0;499.0
-224.0;-424.0;518.0;74;?;-401.0;494.0
-219.0;-423.0;519.0;74;?;-401.0;493.0
-219.0;-419.0;519.0;74;?;-403.0;491.0
-215.0;-419.0;520.0;74;?;-403.0;492.0
-212.0;-419.0;520.0;74;?;-402.0;491.0
-214.0;-417.0;520.0;74;?;-401.0;491.0
-221.0;-418.0;521.0;74;?;-399.0;491.0
-220.0;-415.0;520.0;74;?;-398.0;491.0
-225.0;-414.0;519.0;74;-871.0;-397.0;489.0
-226.0;-413.0;520.0;74;-871.0;-395.0;488.0
-225.0;-415.0;521.0;74;-872.0;-394.0;488.0
-226.0;-416.0;519.0;74;-872.0;-394.0;486.0
-226.0;-414.0;521.0;74;-872.0;-395.0;487.0
-227.0;-414.0;521.0;74;-873.0;-394.0;487.0
-227.0;-417.0;518.0;74;-873.0;-395.0;486.0
-227.0;-417.0;519.0;74;-873.0;-393.0;486.0
-225.0;-416.0;520.0;74;-873.0;-395.0;487.0
-227.0;-416.0;518.0;74;-874.0;-393.0;486.0
-227.0;-415.0;520.0;74;-873.0;-392.0;487.0
-223.0;-414.0;519.0;74;-873.0;-395.0;488.0
-225.0;-411.0;520.0;74;-871.0;-394.0;488.0
-224.0;-417.0;520.0;74;-874.0;-396.0;489.0
-223.0;-417.0;521.0;74;-872.0;-396.0;?
-225.0;-414.0;520.0;74;-873.0;-393.0;?
-229.0;-412.0;518.0;74;-872.0;-394.0;?
-226.0;-413.0;518.0;74;-873.0;-395.0;?
-234.0;-411.0;516.0;74;-871.0;-391.0;?
-233.0;-411.0;517.0;74;-871.0;-392.0;486.0
-230.0;-413.0;517.0;74;-872.0;-393.0;484.0
-231.0;-411.0;517.0;74;-873.0;-390.0;484.0
-234.0;-410.0;516.0;74;-873.0;-392.0;484.0
-233.0;-408.0;515.0;74;-873.0;-391.0;483.0
-231.0;-410.0;513.0;74;-873.0;-392.0;483.0
-232.0;-411.0;514.0;74;-872.0;-390.0;485.0
-232.0;-410.0;514.0;74;-873.0;-389.0;485.0
-235.0;-408.0;514.0;74;-873.0;-388.0;486.0
-232.0;-410.0;515.0;74;-873.0;-389.0;483.0
-230.0;-414.0;516.0;74;-875.0;-390.0;484.0
-232.0;-410.0;517.0;74;-872.0;-389.0;485.0
-231.0;-410.0;515.0;74;-871.0;-390.0;487.0
-231.0;-411.0;517.0;74;-872.0;-391.0;486.0
-233.0;-409.0;517.0;74;-868.0;-391.0;486.0
-233.0;-411.0;517.0;74;-867.0;-388.0;483.0
-232.0;-410.0;519.0;74;-864.0;-389.0;482.0
-235.0;-413.0;516.0;74;-864.0;-386.0;479.0
-233.0;-411.0;515.0;74;-861.0;-386.0;478.0
-232.0;-411.0;516.0;74;-862.0;-387.0;478.0
-233.0;-410.0;516.0;74;-863.0;-390.0;477.0
-228.0;-410.0;515.0;74;-861.0;-392.0;477.0
-225.0;-415.0;517.0;74;-864.0;-393.0;476.0
-222.0;-413.0;516.0;74;-862.0;-397.0;478.0
-222.0;-415.0;515.0;74;-862.0;-399.0;482.0
-216.0;-416.0;517.0;74;-862.0;-402.0;483.0
-216.0;-417.0;517.0;74;-862.0;-403.0;485.0
-213.0;-418.0;518.0;74;-860.0;-403.0;488.0
-212.0;-420.0;520.0;74;-861.0;-405.0;492.0
-210.0;-421.0;520.0;74;-861.0;-403.0;491.0
-213.0;-422.0;520.0;74;-859.0;-403.0;493.0
-214.0;-420.0;520.0;74;-857.0;-399.0;493.0
-213.0;-421.0;521.0;74;-855.0;-401.0;493.0
-212.0;-421.0;523.0;74;-857.0;-402.0;496.0
-211.0;-423.0;525.0;74;-855.0;-403.0;498.0
-210.0;-426.0;527.0;74;-856.0;-404.0;502.0
-209.0;-430.0;530.0;74;-855.0;-405.0;503.0
-203.0;-427.0;533.0;74;-857.0;-410.0;507.0
-206.0;-427.0;534.0;74;-854.0;-410.0;505.0
?;-431.0;530.0;74;-853.0;-412.0;506.0
?;-425.0;531.0;74;-853.0;-411.0;502.0
?;-424.0;528.0;74;-854.0;-410.0;501.0
?;-420.0;527.0;74;-852.0;-408.0;497.0
?;-416.0;523.0;74;-851.0;?;496.0
?;-413.0;516.0;74;-853.0;?;486.0
?;-409.0;513.0;74;-853.0;?;486.0
?;-403.0;508.0;74;-853.0;?;480.0
?;-400.0;504.0;74;-854.0;?;473.0
?;-397.0;501.0;74;-856.0;?;468.0
?;-390.0;498.0;74;-858.0;-381.0;458.0
?;-390.0;497.0;74;-858.0;-376.0;449.0
-282.0;-386.0;494.0;74;-858.0;-370.0;448.0
-283.0;-382.0;494.0;74;-862.0;-368.0;444.0
-284.0;-381.0;493.0;74;-862.0;-363.0;439.0
-286.0;-377.0;493.0;74;-862.0;-360.0;436.0
-289.0;-378.0;493.0;74;-860.0;-359.0;433.0
-290.0;-371.0;490.0;74;-858.0;-356.0;425.0
?;-368.0;488.0;74;-860.0;-355.0;418.0
?;-366.0;487.0;74;-860.0;-354.0;411.0
?;-363.0;485.0;74;-860.0;-355.0;409.0
?;-361.0;486.0;74;-860.0;-353.0;401.0
?;-362.0;488.0;74;-858.0;-352.0;402.0
?;-357.0;487.0;74;-857.0;-350.0;400.0
-293.0;-356.0;487.0;74;-857.0;-348.0;402.0
-292.0;-352.0;489.0;74;-857.0;-347.0;404.0
-297.0;-350.0;489.0;74;-857.0;-344.0;404.0
-301.0;-349.0;488.0;74;-856.0;-341.0;401.0
-307.0;-350.0;488.0;74;-856.0;-336.0;397.0
-315.0;-348.0;486.0;74;-855.0;-331.0;392.0
-320.0;-345.0;484.0;74;-852.0;-328.0;393.0
-326.0;-344.0;486.0;74;-851.0;-323.0;394.0
-330.0;-341.0;487.0;74;-849.0;-320.0;393.0
-330.0;-343.0;488.0;74;-852.0;-318.0;393.0
-330.0;-338.0;489.0;74;-853.0;-318.0;393.0
-328.0;-339.0;485.0;74;-854.0;-317.0;389.0
-325.0;-340.0;486.0;74;-856.0;-320.0;388.0
-322.0;-343.0;488.0;74;-857.0;?;390.0
-322.0;-343.0;487.0;74;-857.0;?;393.0
-319.0;-344.0;489.0;74;-859.0;?;396.0
-314.0;-348.0;493.0;74;-860.0;-328.0;401.0
-311.0;-348.0;492.0;74;-859.0;-331.0;407.0
?;-350.0;494.0;74;-859.0;-330.0;410.0
?;-352.0;494.0;74;-858.0;-332.0;412.0
?;-349.0;493.0;74;-855.0;-329.0;410.0
?;-348.0;496.0;74;-853.0;-329.0;414.0
?;-346.0;493.0;74;-855.0;-327.0;412.0
-317.0;-346.0;494.0;74;-852.0;-328.0;409.0
-317.0;-344.0;492.0;74;-855.0;-327.0;407.0
-319.0;-343.0;494.0;74;-853.0;-323.0;405.0
-328.0;-345.0;489.0;74;-854.0;-323.0;401.0
-331.0;-340.0;488.0;74;-855.0;-321.0;396.0
-330.0;-340.0;489.0;74;-855.0;-321.0;398.0
-334.0;-340.0;490.0;74;-855.0;-317.0;399.0
-333.0;-341.0;492.0;74;-857.0;-318.0;401.0
-331.0;-342.0;494.0;74;-858.0;-318.0;403.0
-331.0;-345.0;494.0;74;-858.0;-317.0;404.0
-329.0;-343.0;495.0;74;-858.0;-319.0;407.0
-331.0;-343.0;497.0;74;-861.0;-320.0;407.0
-328.0;-344.0;496.0;74;-858.0;-320.0;410.0
-323.0;-345.0;496.0;74;-858.0;-323.0;412.0
-315.0;-349.0;496.0;74;-859.0;-326.0;411.0
-318.0;-349.0;494.0;74;-860.0;-327.0;413.0
-312.0;?;496.0;74;-862.0;-332.0;413.0
-309.0;?;496.0;74;-860.0;-334.0;415.0
-310.0;?;495.0;74;-859.0;-336.0;416.0
-309.0;?;496.0;74;-860.0;-336.0;417.0
-309.0;?;496.0;74;-860.0;-337.0;420.0
-315.0;?;497.0;74;-859.0;-336.0;421.0
-316.0;?;497.0;?;-859.0;-330.0;421.0
-318.0;?;498.0;?;-860.0;-331.0;419.0
-320.0;?;498.0;?;-857.0;-328.0;421.0
-320.0;?;501.0;?;-859.0;-327.0;422.0
-320.0;?;500.0;?;-859.0;-326.0;424.0
-322.0;?;501.0;?;-857.0;-325.0;422.0
-323.0;-351.0;499.0;?;-856.0;-324.0;417.0
-321.0;-356.0;501.0;?;-856.0;-323.0;414.0
