InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
96.0;-1002.0;-456.0;452.0;-70.0;887.0
82.0;-978.0;-464.0;406.0;-67.0;891.0
103.0;-995.0;-462.0;381.0;-53.0;909.0
91.0;-1014.0;-485.0;426.0;-16.0;885.0
86.0;-986.0;-491.0;429.0;-17.0;894.0
94.0;-977.0;-480.0;414.0;-28.0;895.0
112.0;-994.0;-440.0;425.0;-69.0;894.0
113.0;-979.0;-451.0;404.0;-78.0;886.0
104.0;-984.0;-451.0;407.0;-56.0;892.0
105.0;-986.0;-458.0;428.0;-39.0;877.0
111.0;-993.0;-452.0;419.0;-52.0;898.0
105.0;-983.0;-453.0;422.0;-44.0;874.0
105.0;-987.0;-427.0;431.0;-44.0;888.0
112.0;-975.0;-475.0;430.0;-66.0;905.0
114.0;-991.0;-457.0;426.0;-66.0;903.0
111.0;-971.0;-432.0;441.0;-50.0;898.0
118.0;-988.0;-420.0;414.0;-56.0;894.0
107.0;-984.0;-435.0;397.0;-53.0;894.0
103.0;-992.0;-425.0;406.0;-43.0;895.0
94.0;-978.0;-418.0;414.0;-22.0;893.0
106.0;-973.0;-448.0;405.0;-51.0;921.0
95.0;-988.0;-460.0;424.0;-71.0;923.0
88.0;-981.0;-431.0;405.0;-29.0;932.0
98.0;-994.0;-463.0;424.0;-38.0;919.0
97.0;-1002.0;-440.0;393.0;-32.0;903.0
98.0;-1004.0;-428.0;397.0;-59.0;903.0
104.0;-998.0;-481.0;410.0;-49.0;905.0
109.0;-999.0;-431.0;439.0;-41.0;914.0
98.0;-985.0;-429.0;412.0;-22.0;897.0
?;-988.0;-459.0;410.0;-19.0;916.0
?;-989.0;-429.0;411.0;-10.0;887.0
?;-989.0;-460.0;401.0;-51.0;891.0
?;-996.0;-443.0;389.0;-15.0;901.0
?;-984.0;-460.0;420.0;-22.0;898.0
?;-987.0;-481.0;398.0;-36.0;913.0
?;-987.0;-470.0;387.0;-48.0;921.0
?;-984.0;-452.0;407.0;-48.0;906.0
?;-984.0;-451.0;377.0;-59.0;896.0
?;-993.0;-476.0;384.0;-4.0;920.0
?;-1013.0;-458.0;405.0;19.0;886.0
?;-986.0;-476.0;383.0;-72.0;899.0
?;-996.0;-412.0;376.0;-62.0;863.0
107.0;-972.0;-486.0;388.0;-15.0;882.0
116.0;-986.0;-458.0;392.0;-14.0;906.0
115.0;-968.0;-460.0;368.0;-16.0;898.0
104.0;-982.0;-444.0;364.0;4.0;897.0
101.0;-983.0;-459.0;365.0;-5.0;911.0
103.0;-976.0;-457.0;388.0;-15.0;902.0
92.0;-975.0;-469.0;389.0;-25.0;900.0
99.0;-979.0;-449.0;395.0;-28.0;928.0
102.0;-982.0;-406.0;399.0;-2.0;902.0
83.0;-986.0;-380.0;355.0;-8.0;893.0
80.0;-983.0;-409.0;380.0;-2.0;895.0
73.0;-993.0;-419.0;368.0;-8.0;885.0
82.0;-983.0;-412.0;362.0;-1.0;887.0
68.0;-983.0;-445.0;375.0;0.0;930.0
57.0;-974.0;-459.0;366.0;1.0;949.0
50.0;-967.0;-445.0;406.0;10.0;941.0
82.0;-992.0;-422.0;390.0;10.0;939.0
77.0;-1023.0;-423.0;388.0;9.0;928.0
79.0;-1012.0;-407.0;394.0;-5.0;913.0
77.0;-1012.0;-412.0;382.0;-10.0;905.0
69.0;-998.0;-446.0;412.0;-11.0;919.0
56.0;-997.0;-446.0;412.0;-7.0;891.0
66.0;-987.0;-422.0;395.0;-19.0;883.0
67.0;-996.0;-449.0;405.0;-6.0;891.0
66.0;-999.0;-473.0;375.0;-11.0;904.0
68.0;-982.0;-450.0;395.0;-24.0;894.0
67.0;-981.0;-470.0;416.0;-18.0;932.0
75.0;-985.0;-439.0;405.0;-29.0;912.0
76.0;-987.0;-442.0;406.0;-28.0;896.0
81.0;-987.0;-448.0;385.0;-39.0;915.0
75.0;-997.0;-439.0;395.0;-39.0;894.0
81.0;-992.0;-442.0;385.0;-36.0;893.0
77.0;-994.0;-470.0;399.0;-10.0;891.0
79.0;-990.0;-456.0;417.0;-36.0;870.0
87.0;-984.0;-465.0;409.0;-33.0;906.0
89.0;-980.0;-471.0;395.0;-17.0;898.0
88.0;-990.0;-457.0;426.0;-8.0;914.0
87.0;-987.0;-453.0;414.0;-39.0;899.0
91.0;-988.0;-463.0;427.0;-38.0;900.0
86.0;-990.0;-465.0;405.0;-35.0;891.0
90.0;-987.0;-465.0;431.0;-30.0;889.0
87.0;-987.0;-491.0;409.0;-51.0;916.0
95.0;-990.0;-420.0;431.0;-34.0;838.0
91.0;-983.0;-432.0;393.0;1.0;897.0
80.0;-974.0;-450.0;427.0;-18.0;881.0
103.0;-1006.0;-448.0;427.0;-29.0;891.0
84.0;-985.0;-442.0;426.0;-29.0;902.0
94.0;-995.0;-483.0;430.0;-41.0;907.0
87.0;-984.0;-461.0;387.0;-56.0;912.0
92.0;-981.0;-446.0;417.0;-26.0;898.0
91.0;-988.0;-462.0;402.0;-29.0;917.0
95.0;-994.0;-452.0;440.0;6.0;903.0
84.0;-981.0;-413.0;428.0;27.0;876.0
81.0;-990.0;-444.0;410.0;-29.0;902.0
111.0;-1005.0;-458.0;450.0;-67.0;895.0
86.0;-986.0;-439.0;422.0;-36.0;909.0
82.0;-979.0;-424.0;423.0;-14.0;915.0
102.0;-984.0;-409.0;410.0;-36.0;913.0
81.0;-994.0;-460.0;417.0;-26.0;922.0
73.0;-985.0;-440.0;435.0;-23.0;905.0
85.0;-990.0;?;435.0;-57.0;909.0
79.0;-990.0;?;444.0;-50.0;887.0
101.0;-988.0;?;445.0;-39.0;920.0
95.0;-1000.0;?;395.0;-22.0;923.0
93.0;-987.0;?;427.0;-60.0;?
71.0;-982.0;?;425.0;-49.0;?
86.0;-985.0;?;451.0;-74.0;?
95.0;-995.0;?;433.0;-65.0;?
92.0;-998.0;-434.0;414.0;-74.0;?
91.0;-996.0;-457.0;413.0;-58.0;?
93.0;-986.0;-472.0;419.0;-56.0;?
84.0;-986.0;-470.0;399.0;-70.0;?
96.0;-991.0;-452.0;413.0;-38.0;?
97.0;-991.0;-440.0;420.0;-31.0;?
103.0;-983.0;-431.0;420.0;-62.0;?
106.0;-993.0;-448.0;432.0;-58.0;?
95.0;-984.0;-419.0;446.0;-20.0;?
112.0;-979.0;-449.0;408.0;-47.0;?
94.0;-994.0;-474.0;405.0;-49.0;917.0
98.0;-994.0;-474.0;415.0;-69.0;908.0
105.0;-983.0;-435.0;413.0;-71.0;903.0
113.0;?;-438.0;409.0;-85.0;901.0
92.0;?;-457.0;436.0;-39.0;885.0
97.0;?;-456.0;422.0;-20.0;900.0
110.0;?;-439.0;425.0;-57.0;910.0
115.0;-989.0;-449.0;410.0;-76.0;865.0
119.0;-978.0;-447.0;425.0;-75.0;906.0
109.0;-987.0;-486.0;436.0;-64.0;899.0
107.0;-986.0;-463.0;430.0;-51.0;885.0
115.0;-979.0;-460.0;419.0;-65.0;895.0
121.0;-995.0;-468.0;455.0;-80.0;903.0
113.0;-977.0;-453.0;463.0;-55.0;895.0
109.0;-982.0;-466.0;428.0;-63.0;904.0
126.0;-982.0;-452.0;432.0;-87.0;904.0
126.0;-987.0;-454.0;465.0;-89.0;884.0
116.0;-996.0;-447.0;456.0;-69.0;884.0
113.0;-986.0;-471.0;434.0;-77.0;884.0
126.0;-987.0;-456.0;439.0;-48.0;870.0
113.0;-974.0;-459.0;467.0;-47.0;888.0
127.0;-981.0;-472.0;451.0;-41.0;890.0
131.0;-971.0;-476.0;464.0;-46.0;922.0
131.0;-980.0;-460.0;474.0;-46.0;908.0
129.0;-980.0;-460.0;463.0;-54.0;903.0
113.0;-984.0;-451.0;471.0;-35.0;904.0
126.0;-995.0;-440.0;474.0;-44.0;913.0
110.0;-982.0;-440.0;448.0;-63.0;914.0
114.0;-992.0;-430.0;458.0;-64.0;904.0
111.0;-993.0;-443.0;475.0;-57.0;900.0
110.0;-995.0;-446.0;476.0;-66.0;875.0
107.0;-998.0;-445.0;467.0;-79.0;904.0
101.0;-997.0;-456.0;475.0;-60.0;909.0
103.0;-986.0;-439.0;456.0;-59.0;906.0
116.0;-982.0;-451.0;447.0;-48.0;915.0
112.0;-986.0;-424.0;476.0;-40.0;905.0
106.0;-982.0;-434.0;480.0;-51.0;888.0
112.0;-987.0;-458.0;477.0;-59.0;907.0
115.0;-985.0;-429.0;463.0;-39.0;884.0
115.0;-982.0;-454.0;500.0;-17.0;922.0
116.0;-979.0;-452.0;476.0;-21.0;919.0
114.0;-984.0;-450.0;452.0;-25.0;896.0
112.0;-980.0;-450.0;464.0;-54.0;894.0
106.0;-993.0;-460.0;489.0;-57.0;903.0
109.0;-992.0;-472.0;455.0;-75.0;908.0
121.0;-993.0;-447.0;477.0;-55.0;888.0
112.0;-978.0;-406.0;490.0;-23.0;885.0
101.0;-987.0;-438.0;483.0;-51.0;951.0
117.0;-977.0;-423.0;480.0;-12.0;868.0
101.0;-970.0;-437.0;416.0;-48.0;955.0
122.0;-1022.0;-439.0;487.0;-50.0;886.0
104.0;-964.0;-431.0;450.0;-80.0;910.0
93.0;-991.0;-417.0;440.0;-67.0;893.0
121.0;-1002.0;-453.0;457.0;-53.0;927.0
91.0;-995.0;-427.0;469.0;-45.0;894.0
104.0;-989.0;-495.0;442.0;-69.0;928.0
105.0;-987.0;-450.0;466.0;-63.0;884.0
111.0;-990.0;-420.0;469.0;-79.0;892.0
93.0;-990.0;-439.0;453.0;-65.0;895.0
136.0;-1011.0;-458.0;484.0;-72.0;904.0
103.0;-999.0;-436.0;461.0;-57.0;918.0
101.0;-976.0;-502.0;435.0;-43.0;936.0
105.0;-977.0;-429.0;433.0;-69.0;902.0
126.0;-996.0;-421.0;491.0;-44.0;912.0
103.0;-993.0;-439.0;487.0;-47.0;909.0
92.0;-985.0;-447.0;486.0;-31.0;915.0
84.0;-1007.0;-435.0;476.0;-10.0;892.0
88.0;-988.0;-426.0;464.0;-21.0;909.0
93.0;-975.0;-445.0;434.0;-42.0;897.0
93.0;-976.0;-435.0;447.0;-47.0;920.0
84.0;-974.0;-451.0;443.0;-55.0;915.0
91.0;-983.0;-433.0;445.0;-64.0;921.0
89.0;-986.0;-421.0;423.0;-31.0;915.0
98.0;-989.0;-401.0;407.0;-50.0;905.0
80.0;-1003.0;-420.0;463.0;-29.0;895.0
72.0;-994.0;-450.0;437.0;-5.0;914.0
66.0;-986.0;-425.0;450.0;-17.0;891.0
95.0;-998.0;-414.0;445.0;-31.0;889.0
83.0;-993.0;-427.0;421.0;-44.0;889.0
85.0;-977.0;-425.0;445.0;-21.0;894.0
70.0;-979.0;-434.0;393.0;-29.0;907.0
68.0;-981.0;-409.0;454.0;-20.0;879.0
64.0;-971.0;-477.0;395.0;-39.0;887.0
83.0;-995.0;-460.0;438.0;-20.0;887.0
58.0;-985.0;-407.0;426.0;-43.0;907.0
93.0;-965.0;-425.0;402.0;-59.0;917.0
102.0;-991.0;-437.0;420.0;-42.0;897.0
45.0;-999.0;-449.0;411.0;-14.0;902.0
70.0;-993.0;-441.0;433.0;-12.0;904.0
75.0;-997.0;-430.0;410.0;-46.0;922.0
82.0;-968.0;-440.0;415.0;-55.0;914.0
73.0;-989.0;-437.0;426.0;-54.0;904.0
84.0;-985.0;-426.0;426.0;-54.0;901.0
98.0;-1004.0;-458.0;405.0;-44.0;884.0
93.0;-991.0;-441.0;404.0;-28.0;900.0
76.0;-988.0;-444.0;413.0;-40.0;916.0
92.0;-981.0;-435.0;414.0;-21.0;908.0
91.0;-986.0;-450.0;425.0;-47.0;901.0
81.0;-990.0;-462.0;415.0;-49.0;885.0
90.0;-994.0;-454.0;414.0;-68.0;893.0
82.0;-984.0;-438.0;408.0;-7.0;879.0
82.0;-980.0;-426.0;446.0;-14.0;904.0
92.0;-975.0;-426.0;418.0;-19.0;938.0
83.0;-982.0;-430.0;420.0;-21.0;890.0
81.0;-988.0;-439.0;425.0;-19.0;893.0
71.0;-987.0;-430.0;443.0;-23.0;904.0
72.0;-985.0;-409.0;433.0;-34.0;904.0
71.0;-984.0;-403.0;434.0;-37.0;924.0
70.0;-988.0;-428.0;439.0;-20.0;919.0
72.0;-992.0;-408.0;411.0;-28.0;918.0
59.0;-992.0;-408.0;425.0;-22.0;929.0
68.0;-999.0;-400.0;421.0;-21.0;925.0
58.0;-996.0;-412.0;444.0;-3.0;925.0
44.0;-986.0;-406.0;435.0;1.0;916.0
46.0;-996.0;-391.0;436.0;0.0;915.0
45.0;-978.0;-402.0;416.0;0.0;898.0
52.0;-996.0;-411.0;455.0;-12.0;913.0
49.0;-989.0;-417.0;422.0;-26.0;912.0
43.0;-988.0;-414.0;440.0;-12.0;928.0
44.0;-993.0;-400.0;444.0;-30.0;933.0
45.0;?;-409.0;462.0;-16.0;923.0
46.0;?;-410.0;445.0;-7.0;923.0
45.0;?;-400.0;436.0;-21.0;914.0
43.0;?;-398.0;426.0;-20.0;921.0
41.0;?;-406.0;437.0;-17.0;902.0
47.0;?;-426.0;438.0;-34.0;919.0
46.0;?;-394.0;448.0;-20.0;919.0
50.0;?;-404.0;451.0;-15.0;913.0
48.0;?;-394.0;442.0;8.0;911.0
41.0;?;-392.0;447.0;2.0;?
36.0;?;-409.0;426.0;0.0;?
42.0;?;-402.0;445.0;0.0;?
43.0;?;-407.0;465.0;-10.0;?
41.0;-989.0;-403.0;443.0;-10.0;?
40.0;-991.0;-399.0;433.0;-12.0;?
35.0;-994.0;-400.0;425.0;-21.0;?
38.0;-995.0;-391.0;456.0;-16.0;904.0
32.0;-991.0;-370.0;455.0;6.0;923.0
32.0;-989.0;-402.0;418.0;-12.0;923.0
35.0;-989.0;-421.0;457.0;-15.0;932.0
34.0;-995.0;-429.0;453.0;-15.0;932.0
38.0;-991.0;-399.0;451.0;-15.0;928.0
42.0;-986.0;-380.0;449.0;-10.0;909.0
37.0;-982.0;-393.0;444.0;4.0;918.0
37.0;-985.0;-384.0;430.0;5.0;920.0
32.0;-986.0;-386.0;439.0;-11.0;910.0
35.0;-989.0;-412.0;458.0;0.0;922.0
34.0;-987.0;-388.0;435.0;-10.0;914.0
37.0;-987.0;-390.0;455.0;0.0;921.0
31.0;?;-410.0;435.0;-1.0;921.0
36.0;?;-409.0;443.0;3.0;940.0
32.0;?;-410.0;426.0;7.0;925.0
42.0;?;-400.0;447.0;-16.0;931.0
47.0;?;-400.0;431.0;-35.0;922.0
42.0;?;-409.0;457.0;-33.0;915.0
42.0;?;-414.0;463.0;-17.0;911.0
52.0;?;-427.0;444.0;-22.0;907.0
52.0;?;-427.0;436.0;-18.0;906.0
52.0;?;-429.0;462.0;-27.0;883.0
59.0;-993.0;-404.0;459.0;-29.0;897.0
62.0;-989.0;-460.0;461.0;-36.0;896.0
75.0;-982.0;-449.0;468.0;-33.0;905.0
65.0;-985.0;-464.0;455.0;-11.0;902.0
73.0;-981.0;-459.0;457.0;-28.0;899.0
77.0;-985.0;-434.0;415.0;-29.0;892.0
75.0;-985.0;-421.0;447.0;-29.0;903.0
?;-983.0;-435.0;439.0;-29.0;911.0
?;-981.0;-451.0;430.0;-41.0;923.0
83.0;-985.0;-430.0;459.0;-33.0;895.0
78.0;-978.0;-430.0;451.0;-22.0;904.0
78.0;-981.0;-420.0;422.0;-45.0;904.0
80.0;-1002.0;-432.0;424.0;-30.0;916.0
75.0;-983.0;-441.0;430.0;-37.0;910.0
78.0;-992.0;-451.0;438.0;-32.0;906.0
73.0;-989.0;-427.0;458.0;-37.0;911.0
77.0;-988.0;-412.0;428.0;-31.0;881.0
87.0;-993.0;-444.0;457.0;-37.0;883.0
84.0;-985.0;-441.0;428.0;-17.0;897.0
76.0;-981.0;-420.0;443.0;-7.0;892.0
83.0;-974.0;-427.0;426.0;-37.0;902.0
88.0;-989.0;-429.0;445.0;-39.0;897.0
82.0;-984.0;-438.0;424.0;-29.0;893.0
75.0;-982.0;-441.0;426.0;-28.0;911.0
82.0;-994.0;-431.0;425.0;-20.0;923.0
83.0;-988.0;-430.0;435.0;-31.0;914.0
76.0;-981.0;-428.0;405.0;-8.0;914.0
77.0;-993.0;-411.0;436.0;4.0;914.0
74.0;-990.0;-432.0;440.0;-33.0;912.0
73.0;-988.0;-430.0;421.0;-36.0;904.0
75.0;-990.0;-441.0;455.0;-21.0;916.0
76.0;-989.0;-401.0;427.0;-26.0;908.0
76.0;-988.0;-402.0;427.0;-23.0;903.0
73.0;-988.0;-425.0;421.0;-25.0;905.0
67.0;-993.0;-439.0;443.0;-38.0;923.0
74.0;-992.0;-419.0;428.0;-32.0;908.0
72.0;-988.0;-421.0;424.0;-11.0;910.0
69.0;-990.0;-427.0;434.0;-20.0;913.0
70.0;-986.0;-402.0;455.0;-29.0;923.0
?;-987.0;-399.0;435.0;-29.0;905.0
72.0;-994.0;-419.0;445.0;-29.0;913.0
68.0;-990.0;-420.0;433.0;-27.0;895.0
67.0;-991.0;-401.0;434.0;-19.0;895.0
65.0;-985.0;-423.0;423.0;-21.0;895.0
74.0;-985.0;-441.0;444.0;-21.0;906.0
73.0;-987.0;-436.0;434.0;-33.0;900.0
76.0;-987.0;-432.0;425.0;-17.0;909.0
79.0;-986.0;-437.0;425.0;-11.0;908.0
77.0;-987.0;-409.0;461.0;-10.0;909.0
79.0;-984.0;-422.0;444.0;-47.0;904.0
79.0;-986.0;-433.0;433.0;-19.0;901.0
72.0;-988.0;-448.0;434.0;-17.0;919.0
75.0;-982.0;-406.0;455.0;-12.0;897.0
78.0;-994.0;-422.0;417.0;-27.0;900.0
76.0;-982.0;-423.0;415.0;-39.0;913.0
76.0;-989.0;-428.0;424.0;-40.0;914.0
78.0;-990.0;-440.0;428.0;-23.0;923.0
70.0;-990.0;-439.0;442.0;-5.0;913.0
66.0;-980.0;-432.0;408.0;-31.0;905.0
77.0;-995.0;-448.0;426.0;-32.0;911.0
83.0;-994.0;-430.0;423.0;-35.0;895.0
89.0;-998.0;-457.0;410.0;-40.0;900.0
85.0;-994.0;-459.0;452.0;-60.0;867.0
92.0;-986.0;-474.0;444.0;-41.0;888.0
96.0;-981.0;-441.0;427.0;-34.0;882.0
106.0;-992.0;-464.0;424.0;-32.0;865.0
104.0;-978.0;-469.0;426.0;-50.0;886.0
105.0;-989.0;-460.0;417.0;-40.0;874.0
94.0;-972.0;-444.0;414.0;-39.0;896.0
107.0;-981.0;-455.0;433.0;-39.0;906.0
110.0;-979.0;-444.0;425.0;-49.0;896.0
105.0;-973.0;-448.0;407.0;-18.0;886.0
100.0;-984.0;-460.0;433.0;-1.0;885.0
101.0;-983.0;-461.0;403.0;-25.0;875.0
100.0;-984.0;-469.0;416.0;-40.0;881.0
105.0;-987.0;-458.0;405.0;-58.0;914.0
116.0;-976.0;-447.0;450.0;-63.0;916.0
107.0;-962.0;-454.0;408.0;-53.0;917.0
108.0;-991.0;-418.0;440.0;-78.0;909.0
113.0;-1009.0;-416.0;445.0;-74.0;936.0
112.0;-993.0;-430.0;434.0;-62.0;935.0
107.0;-996.0;-409.0;438.0;-59.0;952.0
96.0;-996.0;-428.0;458.0;-57.0;888.0
100.0;-997.0;-443.0;443.0;-82.0;893.0
94.0;-1012.0;-444.0;449.0;-83.0;889.0
91.0;-1007.0;-459.0;467.0;-68.0;855.0
98.0;-981.0;-476.0;456.0;-70.0;882.0
113.0;-993.0;-430.0;456.0;-40.0;869.0
133.0;-976.0;-510.0;454.0;-70.0;857.0
153.0;-971.0;-520.0;451.0;-56.0;876.0
155.0;-988.0;-517.0;503.0;-48.0;876.0
169.0;-940.0;-474.0;499.0;-53.0;862.0
191.0;-965.0;-488.0;463.0;-74.0;849.0
179.0;-984.0;-497.0;442.0;-79.0;854.0
181.0;-965.0;-484.0;447.0;-55.0;854.0
176.0;-963.0;-461.0;470.0;-63.0;881.0
178.0;-964.0;-498.0;465.0;-87.0;867.0
187.0;-964.0;-505.0;454.0;-90.0;868.0
172.0;-991.0;-460.0;454.0;-73.0;863.0
188.0;-979.0;-513.0;465.0;-76.0;875.0
189.0;-970.0;-530.0;441.0;-72.0;868.0
186.0;-970.0;-490.0;433.0;-69.0;874.0
174.0;-962.0;-509.0;445.0;-60.0;860.0
172.0;-963.0;-500.0;456.0;-79.0;865.0
176.0;-975.0;-510.0;465.0;-75.0;884.0
172.0;-973.0;-504.0;442.0;-40.0;847.0
177.0;-969.0;-521.0;437.0;-46.0;835.0
170.0;-971.0;-447.0;445.0;-31.0;849.0
177.0;-968.0;-506.0;447.0;-67.0;881.0
176.0;-982.0;-481.0;461.0;-32.0;874.0
157.0;-967.0;-463.0;467.0;-45.0;888.0
164.0;-957.0;-487.0;461.0;-53.0;892.0
161.0;-985.0;-456.0;449.0;-57.0;923.0
150.0;-978.0;-446.0;438.0;-49.0;890.0
142.0;-995.0;-466.0;428.0;-68.0;895.0
135.0;-994.0;-465.0;421.0;-33.0;876.0
135.0;-995.0;-513.0;457.0;-31.0;901.0
126.0;-983.0;-449.0;486.0;-50.0;843.0
132.0;-985.0;-474.0;449.0;-48.0;872.0
137.0;-976.0;-462.0;415.0;-49.0;858.0
143.0;-999.0;-494.0;445.0;-39.0;896.0
114.0;-952.0;-505.0;448.0;-40.0;878.0
146.0;-978.0;-384.0;477.0;-51.0;828.0
123.0;-957.0;-484.0;463.0;-62.0;855.0
166.0;-1012.0;-425.0;464.0;-70.0;864.0
128.0;-980.0;-460.0;437.0;-67.0;875.0
126.0;?;-474.0;457.0;-54.0;879.0
159.0;?;-464.0;460.0;-69.0;885.0
125.0;?;-508.0;460.0;-47.0;885.0
150.0;?;-435.0;470.0;-26.0;882.0
?;-968.0;-505.0;482.0;-34.0;901.0
?;-994.0;-510.0;448.0;-52.0;878.0
?;-998.0;-452.0;469.0;-10.0;875.0
?;-973.0;-458.0;469.0;-13.0;876.0
?;-989.0;-470.0;457.0;-57.0;883.0
?;-986.0;-460.0;455.0;-50.0;904.0
?;-974.0;-471.0;485.0;-30.0;895.0
?;-972.0;-481.0;458.0;-58.0;905.0
?;-986.0;-476.0;486.0;-41.0;899.0
?;-990.0;-462.0;464.0;-74.0;873.0
?;-986.0;-484.0;476.0;-62.0;892.0
?;-996.0;-476.0;446.0;-47.0;886.0
?;-990.0;-489.0;446.0;-55.0;878.0
?;-983.0;-499.0;452.0;-49.0;881.0
131.0;-981.0;?;492.0;-17.0;874.0
140.0;-977.0;?;464.0;-34.0;870.0
144.0;-974.0;?;503.0;-34.0;865.0
148.0;-974.0;?;491.0;-22.0;866.0
140.0;-975.0;?;471.0;-18.0;874.0
140.0;-969.0;?;470.0;-36.0;876.0
130.0;-965.0;?;473.0;-48.0;893.0
133.0;-974.0;?;486.0;-59.0;904.0
127.0;-971.0;?;486.0;-39.0;878.0
129.0;-984.0;?;505.0;-48.0;927.0
131.0;-999.0;?;499.0;-27.0;888.0
128.0;-998.0;-462.0;510.0;-46.0;868.0
102.0;-971.0;-486.0;473.0;-56.0;922.0
127.0;-989.0;-465.0;490.0;-50.0;907.0
117.0;-978.0;-433.0;482.0;-44.0;897.0
109.0;-971.0;-453.0;465.0;-42.0;883.0
102.0;-995.0;-450.0;466.0;-50.0;903.0
115.0;-1002.0;-442.0;494.0;-47.0;869.0
119.0;-983.0;-501.0;468.0;-14.0;891.0
129.0;-985.0;-503.0;484.0;4.0;901.0
104.0;-1001.0;-493.0;508.0;-8.0;883.0
115.0;-980.0;-479.0;481.0;-25.0;886.0
119.0;-1014.0;-509.0;474.0;-23.0;876.0
104.0;?;-470.0;477.0;0.0;884.0
118.0;?;-482.0;466.0;-20.0;856.0
124.0;?;-478.0;453.0;-51.0;870.0
131.0;?;?;430.0;-79.0;888.0
147.0;?;?;476.0;-68.0;891.0
128.0;?;?;454.0;-69.0;887.0
138.0;?;?;468.0;-72.0;891.0
133.0;?;?;453.0;-74.0;888.0
125.0;?;?;472.0;-55.0;891.0
110.0;?;?;456.0;-59.0;883.0
120.0;-995.0;?;468.0;-38.0;883.0
115.0;-987.0;?;472.0;-53.0;892.0
115.0;-988.0;?;463.0;-53.0;887.0
124.0;-989.0;?;462.0;-48.0;877.0
124.0;-986.0;?;451.0;-49.0;867.0
123.0;-985.0;-480.0;468.0;-49.0;876.0
120.0;-980.0;-480.0;436.0;-48.0;877.0
119.0;?;-492.0;475.0;-59.0;905.0
125.0;?;-484.0;465.0;-50.0;890.0
118.0;?;-462.0;457.0;-69.0;889.0
120.0;?;-480.0;466.0;?;890.0
124.0;?;-449.0;463.0;?;889.0
126.0;?;-460.0;438.0;?;887.0
125.0;?;-470.0;439.0;?;877.0
124.0;?;-467.0;444.0;?;882.0
126.0;?;-449.0;453.0;?;877.0
126.0;?;-465.0;470.0;?;899.0
120.0;?;-469.0;458.0;-19.0;905.0
116.0;?;-473.0;457.0;-3.0;895.0
110.0;?;-442.0;448.0;-30.0;903.0
113.0;-994.0;-459.0;444.0;3.0;904.0
109.0;-991.0;-440.0;445.0;-12.0;914.0
107.0;-983.0;-451.0;454.0;?;914.0
104.0;-991.0;-460.0;457.0;?;922.0
105.0;-995.0;-471.0;425.0;-29.0;912.0
107.0;-999.0;-454.0;446.0;-50.0;914.0
110.0;-1002.0;-474.0;447.0;-49.0;898.0
108.0;-1002.0;-502.0;483.0;-46.0;913.0
117.0;-1008.0;-526.0;478.0;-43.0;894.0
119.0;?;-529.0;473.0;-57.0;857.0
136.0;?;-531.0;497.0;-10.0;851.0
153.0;?;-528.0;456.0;12.0;857.0
163.0;?;-535.0;450.0;-24.0;862.0
173.0;?;-569.0;456.0;-58.0;808.0
138.0;?;-570.0;463.0;-14.0;800.0
141.0;?;-561.0;445.0;29.0;800.0
166.0;?;-551.0;387.0;-32.0;818.0
182.0;?;-520.0;395.0;-54.0;819.0
159.0;-961.0;-531.0;376.0;-45.0;839.0
170.0;-953.0;-539.0;376.0;-86.0;847.0
190.0;-954.0;-526.0;314.0;-98.0;850.0
186.0;-958.0;-505.0;336.0;-118.0;857.0
178.0;-977.0;-500.0;328.0;-108.0;858.0
172.0;-980.0;-472.0;279.0;-103.0;865.0
164.0;-981.0;-427.0;274.0;-63.0;835.0
159.0;-984.0;-441.0;269.0;-56.0;883.0
143.0;-983.0;-454.0;266.0;-13.0;884.0
118.0;-970.0;-469.0;298.0;-29.0;867.0
97.0;-951.0;-450.0;350.0;-70.0;878.0
92.0;-975.0;-435.0;380.0;-63.0;876.0
82.0;-976.0;-452.0;320.0;-49.0;867.0
88.0;-998.0;-413.0;278.0;-27.0;899.0
78.0;-985.0;-429.0;300.0;-55.0;923.0
93.0;-971.0;-429.0;304.0;-97.0;932.0
97.0;-963.0;-426.0;304.0;-66.0;900.0
83.0;-976.0;-493.0;312.0;-31.0;876.0
87.0;-997.0;-476.0;343.0;-11.0;841.0
87.0;-1025.0;-499.0;344.0;10.0;784.0
108.0;-1009.0;-508.0;334.0;20.0;794.0
125.0;-982.0;-518.0;333.0;7.0;808.0
132.0;-954.0;-526.0;320.0;6.0;815.0
152.0;-930.0;-497.0;319.0;48.0;810.0
136.0;-922.0;-516.0;352.0;21.0;?
144.0;-931.0;-494.0;347.0;-12.0;?
138.0;-934.0;-492.0;327.0;13.0;?
145.0;-926.0;-513.0;324.0;46.0;?
154.0;-920.0;-502.0;325.0;71.0;?
143.0;-905.0;-673.0;290.0;85.0;?
159.0;-903.0;-592.0;221.0;-42.0;?
151.0;-890.0;-780.0;449.0;-208.0;?
161.0;-892.0;-858.0;?;-141.0;890.0
313.0;-1122.0;-779.0;?;-279.0;869.0
343.0;-1152.0;-768.0;?;-438.0;778.0
390.0;-1218.0;-707.0;?;-400.0;745.0
387.0;-1140.0;-651.0;?;-237.0;751.0
