Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
146.0;968.0;386.0;979.0;-109.0;855.0;985.0;1012.0;-994.0;-254.0;-999.0
162.0;957.0;369.0;912.0;-117.0;855.0;1017.0;1034.0;-987.0;-239.0;-1007.0
152.0;969.0;393.0;909.0;-126.0;865.0;1027.0;950.0;-987.0;-244.0;-1007.0
145.0;948.0;392.0;823.0;-148.0;878.0;974.0;979.0;-965.0;-263.0;-990.0
164.0;959.0;401.0;874.0;-189.0;849.0;949.0;969.0;-949.0;-287.0;-976.0
218.0;974.0;339.0;612.0;-171.0;796.0;895.0;959.0;-963.0;-308.0;-981.0
230.0;971.0;491.0;1271.0;-145.0;790.0;783.0;944.0;-970.0;-309.0;-981.0
229.0;929.0;448.0;1279.0;-166.0;590.0;824.0;980.0;-941.0;-310.0;-950.0
229.0;962.0;332.0;874.0;-197.0;824.0;1488.0;982.0;-904.0;-351.0;-906.0
206.0;945.0;388.0;883.0;-207.0;1397.0;1012.0;1004.0;-864.0;-385.0;-862.0
204.0;923.0;342.0;891.0;-228.0;767.0;794.0;974.0;-808.0;-410.0;-802.0
204.0;884.0;408.0;943.0;-209.0;766.0;828.0;996.0;-652.0;-400.0;-661.0
215.0;863.0;435.0;1050.0;-392.0;764.0;1008.0;1010.0;-1406.0;-367.0;-1355.0
253.0;829.0;395.0;996.0;-244.0;862.0;1313.0;1021.0;-1114.0;-465.0;-1088.0
171.0;678.0;388.0;902.0;-339.0;1021.0;1350.0;1012.0;-758.0;-397.0;-802.0
342.0;922.0;386.0;882.0;-429.0;1008.0;1111.0;1030.0;-801.0;-413.0;-828.0
414.0;1278.0;394.0;921.0;-131.0;863.0;1020.0;1007.0;-851.0;-491.0;-783.0
168.0;785.0;405.0;939.0;-202.0;853.0;1015.0;981.0;-987.0;-382.0;-921.0
296.0;756.0;375.0;925.0;-267.0;868.0;1053.0;970.0;-1103.0;-310.0;-1044.0
156.0;749.0;375.0;879.0;-188.0;884.0;1065.0;997.0;-1010.0;-388.0;-947.0
131.0;833.0;401.0;865.0;-209.0;904.0;993.0;961.0;-916.0;-358.0;-859.0
273.0;1007.0;408.0;827.0;-187.0;846.0;954.0;909.0;-936.0;-302.0;-888.0
258.0;972.0;422.0;848.0;-140.0;816.0;918.0;893.0;-975.0;-277.0;-949.0
170.0;853.0;458.0;863.0;-157.0;781.0;891.0;882.0;-994.0;-264.0;-984.0
?;826.0;444.0;888.0;-193.0;785.0;928.0;870.0;-960.0;-261.0;-969.0
?;893.0;490.0;920.0;-198.0;802.0;959.0;727.0;-938.0;-256.0;-961.0
?;911.0;478.0;943.0;-220.0;821.0;989.0;1993.0;-900.0;-263.0;-940.0
?;902.0;466.0;933.0;-240.0;830.0;1034.0;692.0;-880.0;-286.0;-926.0
?;892.0;457.0;973.0;-260.0;856.0;1072.0;1421.0;-899.0;-300.0;-950.0
255.0;880.0;463.0;989.0;-297.0;865.0;1082.0;906.0;-915.0;-334.0;-962.0
256.0;853.0;437.0;976.0;-287.0;891.0;1111.0;1104.0;-931.0;-384.0;-954.0
295.0;884.0;446.0;963.0;-283.0;897.0;1098.0;1041.0;-949.0;-407.0;-966.0
335.0;912.0;436.0;969.0;-286.0;888.0;1070.0;999.0;-973.0;-421.0;-969.0
342.0;908.0;430.0;960.0;-293.0;885.0;1039.0;957.0;-972.0;-448.0;-958.0
321.0;897.0;415.0;958.0;-276.0;878.0;1027.0;1030.0;-989.0;-465.0;-981.0
?;913.0;409.0;949.0;-248.0;859.0;985.0;935.0;-984.0;-459.0;-986.0
?;917.0;388.0;957.0;-253.0;839.0;990.0;1043.0;-971.0;-444.0;-986.0
?;937.0;358.0;964.0;-274.0;?;970.0;996.0;-965.0;-435.0;-983.0
?;913.0;349.0;947.0;-281.0;?;976.0;?;-949.0;-442.0;-965.0
?;917.0;341.0;941.0;-295.0;?;978.0;?;-939.0;-442.0;-954.0
?;942.0;341.0;943.0;-287.0;?;968.0;?;-924.0;-431.0;-940.0
?;931.0;329.0;943.0;-262.0;?;969.0;?;-914.0;-400.0;-926.0
?;922.0;358.0;933.0;-224.0;?;1005.0;?;-919.0;-371.0;-929.0
?;921.0;330.0;952.0;-205.0;?;971.0;?;-923.0;-343.0;-931.0
?;921.0;329.0;991.0;-211.0;?;951.0;1029.0;-925.0;-337.0;-932.0
276.0;910.0;310.0;998.0;-187.0;846.0;1009.0;1041.0;-928.0;-346.0;-929.0
269.0;914.0;323.0;995.0;-176.0;900.0;1054.0;1011.0;-948.0;-322.0;-947.0
244.0;914.0;331.0;1050.0;-161.0;907.0;1032.0;1031.0;-941.0;-299.0;-941.0
219.0;891.0;326.0;1041.0;-169.0;931.0;1079.0;1018.0;-935.0;-296.0;-938.0
222.0;919.0;347.0;965.0;-159.0;966.0;1102.0;1008.0;-946.0;-293.0;-949.0
240.0;914.0;383.0;937.0;-156.0;989.0;1060.0;972.0;-983.0;-293.0;-983.0
197.0;913.0;358.0;929.0;-122.0;917.0;1001.0;1003.0;-985.0;-286.0;-974.0
196.0;933.0;362.0;937.0;-101.0;868.0;1009.0;1041.0;-1010.0;-265.0;-1000.0
181.0;969.0;354.0;915.0;-72.0;869.0;1011.0;1022.0;-1049.0;-246.0;-1043.0
166.0;973.0;370.0;943.0;-94.0;863.0;996.0;1007.0;-1032.0;-237.0;-1033.0
141.0;964.0;352.0;985.0;-154.0;853.0;1022.0;1075.0;-977.0;-268.0;-980.0
149.0;983.0;358.0;992.0;-169.0;880.0;1044.0;1005.0;-969.0;-301.0;-975.0
180.0;981.0;?;972.0;-168.0;893.0;1044.0;965.0;-964.0;-309.0;-975.0
174.0;943.0;?;963.0;-161.0;917.0;1043.0;1010.0;-945.0;-306.0;-958.0
183.0;930.0;?;933.0;-164.0;918.0;1042.0;965.0;-950.0;-301.0;-961.0
215.0;950.0;?;911.0;-156.0;927.0;976.0;954.0;-969.0;-310.0;-974.0
222.0;946.0;?;888.0;-144.0;843.0;972.0;960.0;-982.0;-312.0;-985.0
203.0;931.0;?;830.0;-144.0;827.0;906.0;982.0;-991.0;-308.0;-994.0
202.0;950.0;?;849.0;-142.0;778.0;937.0;934.0;-985.0;-304.0;-990.0
192.0;934.0;?;1223.0;-152.0;785.0;782.0;975.0;?;-316.0;-967.0
191.0;966.0;?;1239.0;-165.0;688.0;1142.0;967.0;?;-321.0;-925.0
204.0;943.0;?;1039.0;-165.0;1074.0;1381.0;984.0;-884.0;-342.0;-880.0
228.0;928.0;?;898.0;-148.0;1168.0;1062.0;1041.0;-860.0;-358.0;-848.0
192.0;911.0;?;932.0;-116.0;982.0;882.0;991.0;-823.0;-342.0;-810.0
174.0;922.0;?;1011.0;-148.0;831.0;880.0;972.0;-779.0;-297.0;-767.0
159.0;851.0;?;1004.0;-308.0;859.0;1191.0;987.0;-1347.0;-311.0;-1309.0
169.0;879.0;307.0;947.0;-232.0;942.0;1365.0;993.0;-1140.0;-440.0;-1094.0
112.0;715.0;369.0;934.0;-353.0;1003.0;1369.0;974.0;-904.0;-445.0;-923.0
389.0;1254.0;417.0;947.0;-342.0;1019.0;1190.0;958.0;-868.0;-498.0;-843.0
274.0;1184.0;506.0;980.0;-150.0;948.0;1072.0;1014.0;-944.0;-509.0;-841.0
203.0;904.0;688.0;971.0;-164.0;917.0;1043.0;976.0;-1041.0;-361.0;-922.0
199.0;793.0;786.0;878.0;-125.0;907.0;1094.0;988.0;-1083.0;-229.0;-992.0
108.0;783.0;974.0;742.0;-106.0;873.0;1116.0;983.0;-1040.0;-277.0;-957.0
135.0;850.0;1008.0;678.0;-118.0;803.0;1108.0;962.0;-995.0;-356.0;-909.0
181.0;939.0;1019.0;658.0;-110.0;632.0;950.0;899.0;-976.0;-462.0;-897.0
163.0;917.0;1013.0;639.0;-178.0;515.0;861.0;823.0;-975.0;-513.0;-942.0
169.0;855.0;1059.0;514.0;-245.0;461.0;789.0;863.0;-951.0;-762.0;-951.0
153.0;779.0;1008.0;334.0;-471.0;450.0;740.0;846.0;-869.0;-954.0;-935.0
197.0;831.0;965.0;2.0;-526.0;383.0;578.0;974.0;-744.0;-1099.0;-934.0
250.0;862.0;926.0;-39.0;-556.0;300.0;434.0;1610.0;-655.0;-1107.0;-926.0
326.0;928.0;976.0;-154.0;-536.0;150.0;358.0;968.0;-619.0;-1147.0;-899.0
470.0;912.0;880.0;-270.0;-515.0;60.0;189.0;1007.0;-601.0;-1173.0;-895.0
516.0;911.0;876.0;-281.0;-550.0;-66.0;51.0;1126.0;-520.0;-1180.0;-871.0
523.0;865.0;740.0;-515.0;-620.0;-183.0;-122.0;977.0;-391.0;-1135.0;-829.0
489.0;868.0;728.0;-577.0;-739.0;-329.0;-163.0;1110.0;-262.0;-1006.0;-779.0
546.0;832.0;550.0;-634.0;-736.0;-409.0;-352.0;907.0;-138.0;-927.0;-745.0
560.0;797.0;466.0;-667.0;-769.0;-451.0;-244.0;1054.0;-7.0;-823.0;-739.0
622.0;774.0;382.0;-672.0;-773.0;-499.0;-146.0;1030.0;152.0;-843.0;-672.0
674.0;678.0;328.0;-661.0;-811.0;-539.0;-137.0;989.0;228.0;-776.0;-660.0
735.0;666.0;277.0;-764.0;-736.0;-581.0;-279.0;980.0;340.0;-674.0;-638.0
730.0;631.0;249.0;-749.0;-730.0;-656.0;-267.0;1001.0;355.0;-663.0;-611.0
762.0;599.0;286.0;-811.0;-769.0;-706.0;-416.0;1013.0;396.0;-576.0;-595.0
825.0;596.0;276.0;-835.0;-791.0;-736.0;-506.0;1014.0;435.0;-365.0;-569.0
754.0;497.0;289.0;-860.0;-855.0;-796.0;-602.0;985.0;515.0;-301.0;-499.0
765.0;446.0;308.0;-838.0;-815.0;-858.0;-595.0;1028.0;551.0;-367.0;-526.0
846.0;440.0;309.0;-839.0;-821.0;-879.0;-671.0;1013.0;610.0;-288.0;-470.0
733.0;398.0;322.0;-830.0;-814.0;-906.0;-627.0;1007.0;669.0;-288.0;-403.0
795.0;352.0;337.0;-806.0;-814.0;-890.0;-555.0;979.0;721.0;-403.0;-375.0
812.0;327.0;348.0;-814.0;-850.0;-862.0;-532.0;994.0;773.0;-434.0;-358.0
842.0;308.0;341.0;-803.0;-859.0;-829.0;-551.0;994.0;781.0;-543.0;-328.0
847.0;302.0;378.0;-809.0;-870.0;-845.0;-502.0;996.0;780.0;-578.0;-321.0
885.0;330.0;427.0;-791.0;-902.0;-868.0;-550.0;1005.0;760.0;-572.0;-327.0
886.0;305.0;388.0;-810.0;-893.0;-875.0;-575.0;1034.0;725.0;-566.0;-327.0
907.0;266.0;399.0;-789.0;-907.0;-863.0;-557.0;1027.0;710.0;-569.0;-322.0
914.0;265.0;409.0;-791.0;-903.0;-871.0;-531.0;1018.0;726.0;-558.0;-345.0
908.0;254.0;416.0;-790.0;-888.0;-858.0;-553.0;1022.0;737.0;-617.0;-357.0
914.0;232.0;420.0;-803.0;-884.0;-860.0;-613.0;1011.0;743.0;-621.0;-348.0
926.0;268.0;421.0;-792.0;-879.0;-864.0;-581.0;1059.0;724.0;-654.0;-359.0
958.0;297.0;408.0;-757.0;-894.0;-840.0;-530.0;1018.0;728.0;-649.0;-362.0
898.0;278.0;401.0;-712.0;-878.0;-849.0;-552.0;1023.0;717.0;-631.0;-378.0
893.0;291.0;398.0;-641.0;-858.0;-829.0;-509.0;1019.0;735.0;-632.0;-387.0
881.0;271.0;331.0;-585.0;-858.0;-769.0;-408.0;1019.0;725.0;-654.0;-381.0
883.0;303.0;341.0;-575.0;-860.0;-710.0;-191.0;1027.0;713.0;-604.0;-409.0
865.0;300.0;413.0;-586.0;-860.0;-633.0;-17.0;1038.0;704.0;-569.0;-412.0
858.0;314.0;543.0;-481.0;-833.0;-507.0;188.0;1028.0;682.0;-535.0;-420.0
874.0;309.0;546.0;-549.0;-801.0;-387.0;324.0;1030.0;608.0;-534.0;-438.0
876.0;341.0;640.0;-338.0;-783.0;-294.0;431.0;1032.0;495.0;-490.0;-483.0
848.0;307.0;734.0;-266.0;-787.0;-166.0;640.0;1021.0;406.0;-308.0;-564.0
805.0;304.0;853.0;-32.0;-794.0;56.0;729.0;1029.0;306.0;-251.0;-583.0
740.0;286.0;964.0;419.0;-771.0;217.0;911.0;1029.0;202.0;-430.0;-587.0
698.0;316.0;992.0;356.0;-760.0;442.0;960.0;1041.0;147.0;-457.0;-626.0
671.0;351.0;1010.0;479.0;-834.0;628.0;1075.0;1022.0;50.0;-342.0;-652.0
697.0;407.0;673.0;878.0;-850.0;772.0;1632.0;1031.0;-99.0;-447.0;-643.0
680.0;468.0;420.0;1035.0;-839.0;1041.0;1830.0;1022.0;-254.0;-646.0;-677.0
851.0;603.0;542.0;1485.0;-759.0;1387.0;2072.0;1048.0;-534.0;-1168.0;-638.0
789.0;564.0;349.0;1382.0;-664.0;1505.0;2375.0;1019.0;-734.0;-1236.0;-816.0
782.0;662.0;368.0;1268.0;-597.0;1783.0;2279.0;1032.0;-830.0;-950.0;-806.0
828.0;676.0;451.0;1191.0;-700.0;1618.0;1669.0;1018.0;-1131.0;-959.0;-815.0
661.0;676.0;549.0;1135.0;-473.0;1245.0;1289.0;1038.0;-1441.0;-992.0;-897.0
746.0;837.0;553.0;1008.0;-244.0;1056.0;1383.0;1036.0;-1588.0;-932.0;-954.0
660.0;738.0;583.0;974.0;-111.0;1012.0;1518.0;1028.0;-1644.0;-774.0;-1028.0
604.0;801.0;?;955.0;-107.0;922.0;1374.0;1037.0;-1355.0;-878.0;-1054.0
414.0;940.0;?;959.0;-167.0;854.0;1286.0;1035.0;-1034.0;-848.0;-1144.0
145.0;950.0;?;963.0;-215.0;823.0;1201.0;1023.0;-1035.0;-646.0;-1089.0
152.0;921.0;?;952.0;-325.0;816.0;1127.0;1019.0;-1032.0;-574.0;-1019.0
136.0;925.0;?;971.0;-312.0;850.0;1068.0;1029.0;-1000.0;-653.0;-963.0
144.0;1025.0;355.0;972.0;-325.0;905.0;1070.0;1030.0;?;-725.0;-912.0
295.0;1032.0;320.0;961.0;-343.0;922.0;1054.0;1040.0;?;-689.0;-905.0
298.0;973.0;342.0;893.0;-385.0;923.0;1017.0;1012.0;?;-577.0;-936.0
435.0;979.0;326.0;904.0;-282.0;911.0;1000.0;1002.0;?;-465.0;-962.0
357.0;980.0;330.0;893.0;-222.0;860.0;948.0;1029.0;?;-354.0;-967.0
339.0;980.0;339.0;894.0;-196.0;850.0;900.0;999.0;?;-290.0;-963.0
301.0;936.0;368.0;899.0;-149.0;802.0;895.0;1015.0;?;-263.0;-952.0
278.0;917.0;363.0;904.0;-146.0;830.0;910.0;1018.0;?;-233.0;-938.0
223.0;924.0;357.0;914.0;-182.0;811.0;911.0;1009.0;?;-243.0;-936.0
218.0;906.0;355.0;920.0;-210.0;822.0;910.0;1030.0;?;-245.0;-921.0
234.0;895.0;353.0;938.0;-211.0;825.0;947.0;1014.0;?;-260.0;-938.0
239.0;889.0;437.0;1003.0;-226.0;856.0;988.0;1008.0;?;-262.0;-953.0
264.0;903.0;399.0;985.0;-231.0;862.0;1040.0;1019.0;?;-262.0;-946.0
254.0;874.0;384.0;989.0;-228.0;905.0;1059.0;1006.0;?;-272.0;-945.0
295.0;902.0;427.0;971.0;-191.0;904.0;1035.0;1008.0;?;-287.0;-942.0
282.0;903.0;418.0;960.0;-157.0;894.0;1060.0;988.0;-930.0;-310.0;-939.0
254.0;920.0;437.0;936.0;-154.0;890.0;1060.0;1017.0;-958.0;-318.0;-965.0
234.0;911.0;440.0;969.0;-190.0;874.0;1069.0;1021.0;-977.0;-341.0;-987.0
192.0;905.0;455.0;939.0;-208.0;850.0;1086.0;1031.0;-984.0;-369.0;-995.0
225.0;898.0;445.0;939.0;-218.0;865.0;1062.0;1021.0;-975.0;-409.0;-987.0
255.0;937.0;423.0;925.0;-257.0;851.0;1028.0;1031.0;-961.0;-438.0;-973.0
277.0;925.0;395.0;949.0;-239.0;840.0;1024.0;1020.0;-957.0;-440.0;-976.0
251.0;936.0;388.0;956.0;-243.0;858.0;1019.0;1019.0;-961.0;-385.0;-991.0
247.0;940.0;358.0;961.0;-281.0;857.0;1013.0;1010.0;-970.0;-374.0;-999.0
266.0;930.0;361.0;964.0;-260.0;862.0;1010.0;1008.0;-957.0;-411.0;-981.0
290.0;918.0;351.0;941.0;-226.0;875.0;986.0;1019.0;-945.0;-416.0;-963.0
296.0;957.0;354.0;931.0;-200.0;868.0;997.0;1025.0;-943.0;-382.0;-953.0
301.0;?;368.0;932.0;-233.0;858.0;940.0;1002.0;-948.0;-360.0;-958.0
308.0;?;391.0;942.0;-209.0;838.0;969.0;1003.0;-950.0;-362.0;-967.0
276.0;?;411.0;926.0;-216.0;855.0;958.0;1022.0;-947.0;-347.0;-963.0
285.0;?;340.0;924.0;-205.0;859.0;968.0;1003.0;-942.0;-337.0;-964.0
264.0;?;379.0;953.0;-204.0;842.0;958.0;1016.0;-927.0;-339.0;-945.0
250.0;?;358.0;963.0;-194.0;827.0;991.0;1006.0;-924.0;-309.0;-946.0
237.0;?;385.0;958.0;-200.0;871.0;1007.0;1007.0;-940.0;-299.0;-967.0
251.0;?;385.0;939.0;-199.0;876.0;1000.0;1021.0;-941.0;-322.0;-963.0
253.0;?;411.0;916.0;-237.0;878.0;999.0;1011.0;-915.0;-370.0;-933.0
293.0;?;419.0;941.0;-189.0;850.0;1008.0;1020.0;-915.0;-348.0;-928.0
296.0;?;394.0;948.0;-194.0;849.0;997.0;999.0;-942.0;-306.0;-959.0
253.0;?;419.0;922.0;-211.0;840.0;998.0;1004.0;-952.0;-347.0;-968.0
230.0;?;406.0;938.0;-251.0;847.0;994.0;1008.0;-946.0;-384.0;-962.0
275.0;?;425.0;959.0;-253.0;831.0;1015.0;999.0;-931.0;-371.0;-951.0
266.0;933.0;391.0;972.0;-209.0;866.0;998.0;1002.0;-935.0;-345.0;-955.0
265.0;942.0;352.0;971.0;-205.0;878.0;1024.0;1017.0;-947.0;-329.0;-964.0
272.0;918.0;385.0;962.0;-251.0;889.0;1034.0;1015.0;-935.0;-361.0;-956.0
284.0;892.0;380.0;970.0;-231.0;877.0;1015.0;1011.0;-937.0;-369.0;-962.0
285.0;927.0;379.0;962.0;-255.0;861.0;1002.0;1008.0;-949.0;-350.0;-971.0
275.0;940.0;379.0;962.0;-213.0;864.0;1014.0;1015.0;-957.0;-360.0;-972.0
267.0;911.0;388.0;923.0;-224.0;890.0;1013.0;1003.0;-957.0;-350.0;-977.0
305.0;933.0;379.0;934.0;-213.0;858.0;987.0;1047.0;-960.0;-355.0;-976.0
266.0;938.0;375.0;946.0;-203.0;848.0;988.0;1007.0;-952.0;-356.0;-965.0
260.0;945.0;344.0;975.0;-186.0;833.0;967.0;1018.0;-941.0;-350.0;-950.0
272.0;956.0;354.0;966.0;-180.0;851.0;1007.0;1011.0;-941.0;-325.0;-949.0
246.0;932.0;363.0;978.0;-178.0;885.0;1019.0;1010.0;-943.0;-335.0;-954.0
243.0;933.0;409.0;971.0;-237.0;886.0;1028.0;1003.0;-938.0;-336.0;-958.0
223.0;941.0;399.0;962.0;-263.0;895.0;1009.0;1019.0;-932.0;-352.0;-956.0
242.0;925.0;372.0;943.0;-238.0;877.0;1006.0;1014.0;-946.0;-360.0;-968.0
258.0;901.0;363.0;915.0;-199.0;873.0;990.0;1026.0;-958.0;-335.0;-981.0
294.0;940.0;399.0;940.0;-169.0;843.0;978.0;995.0;-957.0;-309.0;-978.0
289.0;948.0;389.0;940.0;-178.0;839.0;997.0;1022.0;-975.0;-308.0;-996.0
246.0;951.0;377.0;958.0;-200.0;844.0;1015.0;1032.0;-971.0;-324.0;-996.0
244.0;930.0;371.0;954.0;-216.0;864.0;1007.0;1020.0;-947.0;-348.0;-966.0
253.0;965.0;377.0;943.0;-222.0;868.0;1014.0;1012.0;-927.0;-363.0;-939.0
285.0;959.0;398.0;943.0;-175.0;869.0;1004.0;1026.0;-926.0;-342.0;-940.0
251.0;958.0;417.0;953.0;-170.0;888.0;985.0;1008.0;-940.0;-329.0;-952.0
239.0;926.0;393.0;961.0;-208.0;864.0;957.0;1028.0;-951.0;-353.0;-957.0
247.0;910.0;369.0;948.0;-206.0;864.0;991.0;1014.0;-941.0;-357.0;-951.0
232.0;914.0;363.0;930.0;-209.0;861.0;994.0;1010.0;-943.0;-332.0;-962.0
266.0;931.0;336.0;939.0;-189.0;857.0;1001.0;1021.0;-949.0;-326.0;-972.0
258.0;915.0;358.0;969.0;-231.0;858.0;980.0;1031.0;-949.0;-342.0;-975.0
271.0;931.0;350.0;962.0;-222.0;858.0;995.0;1020.0;-949.0;-365.0;-968.0
258.0;936.0;366.0;943.0;-195.0;869.0;1009.0;1021.0;-944.0;-371.0;-957.0
310.0;927.0;394.0;919.0;-168.0;876.0;991.0;1021.0;-940.0;-336.0;-953.0
268.0;935.0;386.0;913.0;-147.0;864.0;969.0;1017.0;-937.0;-323.0;-946.0
260.0;942.0;419.0;906.0;-174.0;844.0;968.0;995.0;-941.0;-314.0;-953.0
246.0;930.0;404.0;916.0;-199.0;839.0;959.0;1009.0;-947.0;-326.0;-959.0
213.0;925.0;436.0;933.0;-206.0;820.0;987.0;1024.0;-951.0;-299.0;-968.0
240.0;893.0;394.0;939.0;-210.0;834.0;977.0;1031.0;-937.0;-286.0;-962.0
245.0;937.0;396.0;986.0;-226.0;847.0;991.0;998.0;-928.0;-295.0;-954.0
254.0;930.0;388.0;1000.0;-240.0;?;?;1002.0;-922.0;-312.0;-951.0
284.0;911.0;418.0;971.0;-257.0;?;?;1011.0;-918.0;-335.0;-947.0
266.0;910.0;425.0;982.0;-267.0;?;?;1025.0;-934.0;-349.0;-958.0
301.0;911.0;391.0;975.0;-271.0;?;?;1017.0;-948.0;-381.0;-967.0
299.0;910.0;414.0;939.0;-246.0;?;?;999.0;-961.0;-386.0;-973.0
304.0;912.0;399.0;980.0;-239.0;?;?;1020.0;-973.0;-394.0;-989.0
324.0;942.0;351.0;966.0;-235.0;?;?;1021.0;-975.0;-406.0;-991.0
275.0;935.0;418.0;923.0;-197.0;?;?;1030.0;-970.0;-411.0;-980.0
292.0;926.0;388.0;948.0;-251.0;?;?;1008.0;-969.0;-395.0;-973.0
274.0;947.0;404.0;943.0;-242.0;?;?;1015.0;-960.0;-396.0;-964.0
278.0;949.0;393.0;955.0;-191.0;852.0;?;1017.0;-948.0;-371.0;-971.0
271.0;945.0;407.0;934.0;-195.0;842.0;?;1015.0;-956.0;-297.0;-991.0
273.0;959.0;401.0;910.0;-222.0;860.0;?;1030.0;-946.0;-323.0;-965.0
258.0;948.0;389.0;945.0;-246.0;858.0;994.0;997.0;-925.0;-353.0;-951.0
271.0;967.0;381.0;952.0;-248.0;851.0;967.0;1019.0;-933.0;-363.0;-952.0
266.0;924.0;369.0;944.0;-252.0;857.0;995.0;1024.0;-938.0;-369.0;-960.0
265.0;921.0;388.0;914.0;-222.0;869.0;1010.0;1023.0;-940.0;-365.0;-959.0
286.0;910.0;378.0;944.0;-238.0;868.0;965.0;1002.0;-920.0;-327.0;-950.0
283.0;912.0;383.0;943.0;-251.0;859.0;974.0;1023.0;-918.0;-358.0;-940.0
279.0;922.0;394.0;953.0;-214.0;866.0;949.0;1017.0;-934.0;-362.0;-954.0
292.0;930.0;382.0;950.0;-221.0;846.0;956.0;1001.0;-938.0;-356.0;-955.0
256.0;928.0;398.0;953.0;-200.0;829.0;1000.0;1000.0;-936.0;-335.0;-952.0
280.0;913.0;387.0;951.0;-206.0;848.0;1066.0;1031.0;-930.0;-315.0;-952.0
289.0;919.0;399.0;970.0;-222.0;869.0;1044.0;1030.0;-937.0;-311.0;-963.0
270.0;923.0;381.0;959.0;-271.0;886.0;1036.0;1021.0;-930.0;-352.0;-952.0
287.0;906.0;403.0;952.0;-255.0;874.0;1007.0;1018.0;-926.0;-356.0;-957.0
303.0;913.0;387.0;942.0;-253.0;871.0;1057.0;1013.0;-935.0;-333.0;-962.0
300.0;907.0;358.0;957.0;-221.0;887.0;1037.0;1017.0;-931.0;-335.0;-959.0
278.0;925.0;396.0;953.0;-184.0;883.0;1006.0;993.0;-965.0;-356.0;-968.0
289.0;931.0;382.0;960.0;-230.0;871.0;1009.0;992.0;-956.0;-362.0;-958.0
298.0;928.0;387.0;945.0;-199.0;871.0;1044.0;1011.0;-957.0;-372.0;-966.0
275.0;940.0;388.0;960.0;-236.0;874.0;1020.0;1022.0;-967.0;-340.0;-979.0
285.0;940.0;398.0;952.0;-245.0;863.0;1012.0;1015.0;-953.0;-358.0;-956.0
236.0;947.0;358.0;952.0;-220.0;877.0;990.0;1011.0;-945.0;-343.0;-954.0
286.0;910.0;371.0;940.0;-197.0;863.0;984.0;1041.0;-954.0;-303.0;-969.0
247.0;935.0;365.0;924.0;-228.0;855.0;999.0;1015.0;-956.0;-312.0;-969.0
248.0;919.0;361.0;934.0;-272.0;874.0;1013.0;1027.0;-948.0;-335.0;-956.0
259.0;920.0;369.0;948.0;-250.0;870.0;972.0;1014.0;-951.0;-346.0;-956.0
278.0;917.0;351.0;962.0;-213.0;840.0;980.0;1010.0;-941.0;-336.0;-946.0
273.0;911.0;359.0;945.0;-207.0;858.0;982.0;1010.0;-938.0;-334.0;-940.0
275.0;924.0;385.0;964.0;-202.0;849.0;975.0;1015.0;-946.0;-308.0;-954.0
276.0;907.0;373.0;965.0;-224.0;860.0;993.0;1037.0;-947.0;-311.0;-951.0
262.0;901.0;387.0;959.0;-222.0;870.0;1006.0;1010.0;-940.0;-326.0;-947.0
250.0;892.0;355.0;923.0;-239.0;875.0;1006.0;1037.0;-940.0;-335.0;-946.0
257.0;919.0;393.0;924.0;-216.0;866.0;996.0;1020.0;-937.0;-343.0;-940.0
243.0;912.0;372.0;943.0;-205.0;865.0;958.0;1013.0;-941.0;-317.0;-944.0
263.0;910.0;410.0;942.0;-197.0;854.0;969.0;1025.0;-948.0;-328.0;-951.0
265.0;920.0;384.0;960.0;-209.0;865.0;968.0;1033.0;-948.0;-331.0;-955.0
265.0;930.0;369.0;962.0;-244.0;862.0;983.0;1021.0;-938.0;-341.0;-943.0
254.0;909.0;398.0;944.0;-224.0;855.0;1003.0;1028.0;-931.0;-345.0;-940.0
267.0;903.0;376.0;961.0;-245.0;865.0;1018.0;1023.0;-939.0;-313.0;-953.0
272.0;910.0;372.0;954.0;-237.0;875.0;1010.0;1027.0;-942.0;-348.0;-949.0
250.0;900.0;359.0;968.0;-268.0;877.0;1007.0;1031.0;-939.0;-354.0;-948.0
284.0;919.0;363.0;935.0;-267.0;877.0;1030.0;1031.0;-952.0;-366.0;-962.0
313.0;926.0;394.0;952.0;-248.0;?;1028.0;1012.0;-960.0;-351.0;-974.0
290.0;922.0;364.0;962.0;-248.0;?;1014.0;1022.0;-955.0;-355.0;-964.0
294.0;931.0;361.0;958.0;-223.0;?;973.0;1048.0;-954.0;-355.0;-958.0
279.0;924.0;350.0;948.0;-196.0;873.0;975.0;1020.0;-955.0;-324.0;-961.0
292.0;918.0;366.0;956.0;-186.0;876.0;978.0;1032.0;-955.0;-313.0;-964.0
253.0;923.0;378.0;934.0;-205.0;837.0;1005.0;1032.0;-961.0;-312.0;-970.0
243.0;916.0;370.0;952.0;-233.0;885.0;1015.0;1039.0;-960.0;-317.0;-970.0
235.0;946.0;378.0;965.0;-233.0;868.0;997.0;1028.0;-955.0;-322.0;-967.0
251.0;932.0;370.0;952.0;-228.0;851.0;1008.0;1028.0;-948.0;-325.0;-958.0
