InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit R-SHOE EuY
99;-677.0;-572.0;-7;508.0;-24
99;-677.0;-572.0;-7;508.0;-24
99;-678.0;-571.0;-7;507.0;-24
99;-679.0;-570.0;-7;509.0;-24
99;-679.0;-570.0;-7;509.0;-24
99;-679.0;-570.0;-7;508.0;-24
99;-679.0;-570.0;-7;508.0;-24
99;-679.0;-569.0;-7;510.0;-24
99;-680.0;-569.0;-7;514.0;-24
99;-681.0;-569.0;-7;514.0;-24
99;-682.0;-569.0;-7;515.0;-24
99;-684.0;-568.0;-7;513.0;-24
99;-684.0;-568.0;-7;515.0;-24
99;-685.0;-568.0;-7;516.0;-24
99;-686.0;-568.0;-7;514.0;-24
99;-687.0;-568.0;-7;516.0;-24
99;-688.0;-568.0;-7;?;-24
99;-690.0;-569.0;-7;?;-24
99;-692.0;-570.0;-7;?;-24
99;-694.0;-571.0;-7;?;-24
99;-696.0;-572.0;-7;?;-24
?;-697.0;-574.0;-7;?;-24
?;-697.0;-575.0;-7;?;-24
?;-698.0;-576.0;-7;?;-24
?;-698.0;-578.0;-7;?;-24
?;-698.0;-579.0;-7;?;-24
?;-698.0;-580.0;-7;521.0;-24
?;-698.0;-581.0;-7;519.0;-24
?;-699.0;-582.0;-7;520.0;-24
?;-699.0;-583.0;-7;520.0;-24
?;-700.0;-584.0;-7;520.0;-24
?;-701.0;-584.0;-7;522.0;-24
?;-702.0;-585.0;-7;520.0;-24
99;-703.0;-586.0;-7;522.0;-24
99;-703.0;-587.0;-7;522.0;-24
99;-704.0;-588.0;-7;521.0;-24
99;-705.0;-589.0;-7;520.0;-24
99;-705.0;-590.0;-7;519.0;-24
99;-705.0;-591.0;-7;519.0;-24
99;-705.0;-593.0;-7;519.0;-24
99;-706.0;-594.0;-7;519.0;-24
99;-706.0;-595.0;-7;519.0;-24
99;-707.0;-596.0;-7;519.0;-24
99;-707.0;-597.0;-7;520.0;-24
99;-708.0;-598.0;-7;521.0;-24
99;-708.0;-599.0;-7;519.0;-24
99;-708.0;-600.0;-7;521.0;-24
99;-708.0;-601.0;-7;518.0;-24
99;-708.0;-601.0;-7;519.0;-24
99;-706.0;-603.0;-7;518.0;-24
99;-705.0;-604.0;-7;515.0;-24
99;-706.0;-604.0;-7;515.0;-24
99;-705.0;-604.0;-7;513.0;-24
99;-705.0;-604.0;-7;515.0;-24
99;-705.0;-604.0;-7;514.0;-24
99;-705.0;-604.0;-7;515.0;-24
99;-704.0;-604.0;-7;517.0;-24
99;-704.0;-603.0;-7;514.0;-24
99;-704.0;-603.0;-7;515.0;-24
99;-704.0;-602.0;-7;513.0;-24
99;-704.0;-601.0;-7;514.0;-24
99;-704.0;-601.0;-7;514.0;-24
99;-704.0;-600.0;-7;514.0;-24
99;-704.0;-600.0;-7;516.0;-24
99;-704.0;-599.0;-7;514.0;-24
99;-703.0;-598.0;-7;515.0;-24
99;-702.0;-598.0;-7;515.0;-24
99;-701.0;-597.0;-7;517.0;-24
99;-700.0;-596.0;-7;517.0;-24
99;-699.0;-596.0;-7;516.0;-24
99;-698.0;-595.0;-7;517.0;-24
99;-697.0;-595.0;-7;517.0;-24
99;-696.0;-595.0;-7;515.0;-24
99;-696.0;-595.0;-7;515.0;-24
99;-695.0;-596.0;-7;515.0;-24
99;-694.0;-596.0;-7;515.0;-24
99;-693.0;-596.0;-7;517.0;-24
99;-692.0;-597.0;-7;513.0;-24
99;-690.0;?;-7;512.0;-24
99;-689.0;?;-7;513.0;-24
99;-689.0;?;-7;513.0;-24
99;-688.0;?;-7;512.0;-24
99;-688.0;?;-7;512.0;-24
99;-687.0;-592.0;-7;510.0;-24
99;-686.0;-592.0;-7;511.0;-24
99;-686.0;-592.0;-7;511.0;-24
99;-688.0;-591.0;-7;512.0;-24
99;-688.0;-592.0;-7;514.0;-24
99;-687.0;-593.0;-7;512.0;-24
99;-687.0;-593.0;-7;511.0;-24
99;-687.0;-592.0;-7;512.0;-24
99;-686.0;-592.0;-7;513.0;-24
99;-685.0;-593.0;-7;511.0;-24
99;-684.0;-593.0;-7;510.0;-24
99;-684.0;-593.0;-7;511.0;-24
99;-684.0;-592.0;-7;511.0;-24
99;-684.0;-592.0;-7;511.0;-24
99;-683.0;-592.0;-7;509.0;-24
99;-683.0;-592.0;-7;509.0;-24
99;-684.0;-592.0;-7;507.0;-24
99;-683.0;-592.0;-7;508.0;-24
99;-683.0;-592.0;-7;509.0;-24
99;-683.0;-592.0;-7;507.0;-24
99;-682.0;-592.0;-7;509.0;-24
99;-681.0;-593.0;-7;505.0;-24
99;-681.0;-593.0;-7;504.0;-24
99;-680.0;-594.0;-7;504.0;-24
99;-679.0;-595.0;-7;505.0;-24
99;-679.0;-596.0;-7;503.0;-24
99;-678.0;-597.0;-7;503.0;-24
99;-677.0;-597.0;-7;503.0;-24
99;-676.0;-598.0;-7;501.0;-24
99;-675.0;-599.0;-7;499.0;-24
99;-674.0;-599.0;-7;500.0;-24
99;-674.0;-600.0;-7;500.0;-24
99;-674.0;-600.0;-7;501.0;-24
99;-674.0;-601.0;-7;500.0;-24
99;-675.0;-601.0;-7;499.0;-24
99;-675.0;-601.0;-7;499.0;-24
99;-675.0;-601.0;-7;501.0;-24
99;-675.0;-601.0;-7;500.0;-24
99;-675.0;-601.0;-7;502.0;-24
99;-675.0;-601.0;-7;500.0;-24
99;-675.0;-601.0;-7;500.0;-24
99;?;-601.0;-7;499.0;-24
99;?;-601.0;-7;500.0;-24
99;?;-601.0;-7;499.0;-24
99;?;-601.0;-7;501.0;-24
99;-674.0;-601.0;-7;501.0;-24
99;-674.0;-601.0;-7;501.0;-24
99;-674.0;-601.0;-7;503.0;-24
99;-674.0;-600.0;-7;501.0;-24
99;-673.0;-601.0;-7;501.0;-24
99;-673.0;-600.0;-7;501.0;-24
99;-673.0;-600.0;-7;502.0;-24
99;-673.0;-600.0;-7;502.0;-24
99;-672.0;-599.0;-7;502.0;-24
99;-672.0;-599.0;-7;501.0;-24
99;-671.0;-599.0;-7;499.0;-24
99;-670.0;-599.0;-7;?;-24
99;-670.0;-599.0;-7;?;-24
99;-669.0;-598.0;-7;?;-24
99;-670.0;-598.0;-7;498.0;-24
99;-670.0;-598.0;-7;500.0;-24
99;-671.0;-597.0;-7;499.0;-24
99;-671.0;-597.0;-7;499.0;-24
?;-671.0;-597.0;-7;500.0;-24
?;-671.0;-597.0;-7;501.0;-24
?;-671.0;-598.0;-7;501.0;-24
99;-671.0;-598.0;-7;503.0;-24
99;-671.0;-598.0;-7;503.0;-24
99;-672.0;-598.0;-7;503.0;-24
99;-673.0;-598.0;-7;504.0;-24
99;-674.0;-598.0;-7;505.0;-24
99;-675.0;-598.0;-7;505.0;-24
99;-676.0;-598.0;-7;506.0;-24
99;-677.0;-597.0;-7;507.0;-24
99;-678.0;-596.0;-7;508.0;-24
99;-678.0;-595.0;-7;508.0;-24
99;-679.0;-594.0;-7;508.0;-24
99;-679.0;-593.0;-7;510.0;-24
99;-680.0;-591.0;-7;511.0;-24
99;-681.0;-590.0;-7;509.0;-24
99;-681.0;-589.0;-7;510.0;-24
99;-682.0;-588.0;-7;511.0;-24
99;-682.0;-588.0;-7;509.0;-24
99;-682.0;-587.0;-7;511.0;-24
99;-682.0;-587.0;-7;511.0;-24
99;-682.0;-586.0;-7;513.0;-24
99;-682.0;-586.0;-7;513.0;-24
99;-682.0;-586.0;-7;514.0;-24
99;-682.0;-586.0;-7;513.0;-24
99;-683.0;-586.0;-7;510.0;-24
99;-683.0;-586.0;-7;511.0;-24
99;-682.0;-587.0;-7;508.0;-24
99;-683.0;-587.0;-7;510.0;-24
99;-682.0;-587.0;-7;508.0;-24
99;-683.0;-587.0;-7;510.0;-24
99;-684.0;-586.0;-7;510.0;-24
99;-684.0;-586.0;-7;512.0;-24
99;-684.0;-587.0;-7;511.0;-24
99;-684.0;-587.0;-7;512.0;-24
99;-685.0;-587.0;-7;511.0;-24
99;-685.0;-588.0;-7;510.0;-24
99;-685.0;-588.0;-7;512.0;-24
99;-684.0;-589.0;-7;510.0;-24
99;-684.0;-589.0;-7;509.0;-24
99;-684.0;-590.0;-7;510.0;-24
99;-683.0;-590.0;-7;510.0;-24
99;-683.0;-590.0;-7;509.0;-24
99;-683.0;-590.0;-7;510.0;-24
99;-683.0;-590.0;-7;509.0;-24
99;-683.0;-590.0;-7;509.0;-24
99;-683.0;-589.0;-7;510.0;-24
99;-683.0;-589.0;-7;511.0;-24
99;-683.0;-589.0;-7;510.0;-24
99;-683.0;-589.0;-7;511.0;-24
99;-683.0;-589.0;-7;510.0;-24
99;-683.0;-589.0;-7;510.0;-24
99;-683.0;-589.0;-7;510.0;-24
99;-684.0;-588.0;-8;513.0;-24
99;-684.0;-588.0;-7;511.0;-24
99;-684.0;-588.0;-7;513.0;-24
99;-685.0;-588.0;-7;513.0;-24
99;-685.0;-588.0;-7;513.0;-24
99;-685.0;-587.0;-7;512.0;-24
99;-686.0;-587.0;-7;513.0;-24
99;-686.0;-587.0;-7;512.0;-24
99;-686.0;-588.0;-7;514.0;-24
99;-687.0;-588.0;-7;516.0;-24
99;-687.0;-588.0;-7;515.0;-24
99;-686.0;-589.0;-7;516.0;-24
99;-686.0;-589.0;-7;513.0;-24
99;-686.0;-589.0;-7;514.0;-24
99;-686.0;-589.0;-7;515.0;-24
99;-686.0;-590.0;-7;513.0;-24
99;-686.0;-589.0;-7;513.0;-24
99;-686.0;-590.0;-7;513.0;-24
99;-686.0;-590.0;-7;514.0;-24
99;-686.0;-590.0;-7;514.0;-24
99;-687.0;-590.0;-7;514.0;-24
99;-688.0;-589.0;-7;514.0;-24
99;?;-588.0;-7;514.0;-24
99;?;-587.0;-7;515.0;-24
99;?;-586.0;-7;516.0;-24
99;?;-585.0;-7;514.0;-24
99;?;-584.0;-7;515.0;-24
99;?;-583.0;-7;517.0;-24
99;?;-583.0;-7;515.0;-24
99;?;-582.0;-7;513.0;-24
99;?;-582.0;-7;513.0;-24
99;?;-582.0;-7;513.0;-24
99;?;-583.0;-7;513.0;-24
99;?;-583.0;-7;513.0;-24
99;?;-584.0;-7;512.0;-24
99;?;-584.0;-7;509.0;-24
99;-688.0;-583.0;-7;510.0;-24
99;-687.0;-583.0;-7;510.0;-24
99;-687.0;-582.0;-7;511.0;-24
99;-687.0;-581.0;-7;510.0;-24
99;-688.0;-581.0;-7;512.0;-24
99;-688.0;-580.0;-7;509.0;-24
99;-690.0;-579.0;-7;511.0;-24
99;-692.0;-577.0;-7;513.0;-24
99;-695.0;-574.0;-7;519.0;-24
99;-699.0;-572.0;-7;522.0;-24
99;-702.0;-571.0;-7;527.0;-24
99;-706.0;-569.0;-7;527.0;-24
99;-710.0;-568.0;-7;532.0;-24
99;-712.0;-567.0;-7;534.0;-24
99;-716.0;-566.0;-7;539.0;-24
99;-719.0;-564.0;-7;539.0;-24
99;-721.0;-564.0;-7;542.0;-24
99;-722.0;-565.0;-7;543.0;-24
99;-723.0;-565.0;-7;547.0;-24
99;-724.0;-566.0;-7;545.0;-24
99;-724.0;-567.0;-7;547.0;-24
99;-723.0;-569.0;-7;545.0;-24
99;-724.0;-571.0;-7;544.0;-24
99;-725.0;-572.0;-7;544.0;-24
99;-726.0;-573.0;-7;545.0;-24
99;-727.0;-574.0;-7;545.0;-24
99;-728.0;-574.0;-7;546.0;-24
99;-728.0;-576.0;-7;545.0;-24
99;-728.0;-576.0;-7;543.0;-24
99;-728.0;-577.0;-7;544.0;-24
99;-727.0;-578.0;-7;542.0;-24
99;-727.0;-579.0;-7;542.0;-24
99;-727.0;-580.0;-7;541.0;-24
99;-727.0;-582.0;-7;542.0;-24
99;-727.0;-582.0;-7;545.0;-24
99;-726.0;-584.0;-7;541.0;-24
99;-725.0;-586.0;-7;539.0;-24
99;-724.0;-588.0;-7;538.0;-24
99;-723.0;-590.0;-7;539.0;-24
99;-721.0;-592.0;-7;534.0;-24
99;-721.0;-592.0;-7;536.0;-24
99;-722.0;-592.0;-7;534.0;-24
99;-722.0;-591.0;-7;535.0;-24
99;-722.0;-591.0;-7;536.0;-24
99;-722.0;-590.0;-7;535.0;-24
99;-721.0;-590.0;-7;534.0;-24
99;-720.0;-590.0;-7;533.0;-24
99;-720.0;-589.0;-7;535.0;-24
99;-719.0;-590.0;-7;533.0;-24
99;-719.0;-589.0;-7;533.0;-24
99;-719.0;-589.0;-7;533.0;?
99;-719.0;-589.0;-7;533.0;?
99;-719.0;-589.0;-7;532.0;?
99;-719.0;-590.0;-7;532.0;?
99;-719.0;-590.0;-7;532.0;?
99;-720.0;-591.0;-7;531.0;?
99;-719.0;-591.0;-7;533.0;?
99;-720.0;-592.0;-7;533.0;?
99;-720.0;?;-7;534.0;?
99;-720.0;?;-7;534.0;?
99;-719.0;?;-7;534.0;?
99;-718.0;-594.0;-7;532.0;?
99;-718.0;-594.0;-7;531.0;?
99;-717.0;-594.0;-7;530.0;-24
99;-717.0;-594.0;-7;529.0;-24
99;-717.0;-594.0;-7;530.0;-24
99;-717.0;-594.0;-7;532.0;-24
99;-717.0;-594.0;-7;533.0;-24
99;-717.0;-593.0;?;532.0;-24
99;-718.0;-592.0;?;532.0;-24
99;-718.0;-592.0;?;531.0;-24
99;-718.0;-592.0;?;531.0;-24
99;-718.0;-591.0;?;530.0;-24
99;-718.0;-591.0;?;530.0;-24
99;-717.0;-592.0;?;530.0;-24
99;-717.0;-593.0;?;530.0;-24
99;-716.0;-593.0;?;529.0;-24
99;-716.0;-594.0;?;529.0;-24
99;-716.0;-595.0;?;527.0;-24
99;-715.0;-596.0;?;527.0;-24
99;-714.0;-597.0;?;523.0;-24
99;-714.0;-598.0;?;523.0;-24
99;-713.0;-599.0;?;521.0;-24
99;-712.0;-600.0;-7;523.0;-24
99;-711.0;-601.0;-7;523.0;-24
99;-711.0;-601.0;-7;520.0;-24
99;-712.0;-599.0;-7;522.0;-24
99;-713.0;-598.0;-7;523.0;-24
99;-713.0;-595.0;-7;526.0;-24
99;-712.0;-593.0;-7;526.0;-24
99;-710.0;-592.0;-7;527.0;-24
99;-707.0;-590.0;-7;522.0;-24
99;-704.0;-589.0;-7;524.0;-24
99;-702.0;-588.0;-7;523.0;-24
99;-700.0;-586.0;-7;520.0;-24
99;-699.0;-585.0;-7;519.0;-24
99;-698.0;-584.0;-7;519.0;-24
99;-698.0;-582.0;-7;515.0;-24
99;-697.0;-580.0;-7;517.0;-24
99;-696.0;-578.0;-7;517.0;-24
99;-695.0;-576.0;-7;517.0;-24
99;-693.0;-575.0;-7;518.0;-24
99;-692.0;-573.0;-7;517.0;-24
99;-691.0;-572.0;-7;517.0;-24
99;-690.0;-570.0;-7;515.0;-24
99;-690.0;-569.0;-7;515.0;-24
99;-690.0;-568.0;-7;516.0;-24
99;-690.0;-567.0;-7;518.0;-24
99;-689.0;-566.0;-7;517.0;-24
99;-689.0;-565.0;-7;516.0;-24
99;-689.0;-565.0;-7;517.0;-24
99;?;-564.0;-7;518.0;-24
99;?;-564.0;-7;518.0;-24
99;-689.0;-564.0;-7;518.0;-24
99;-689.0;-565.0;-7;518.0;-24
99;-689.0;-565.0;-7;518.0;-24
99;-689.0;-566.0;-7;515.0;-24
99;-690.0;-566.0;-7;516.0;-24
99;-690.0;-567.0;-7;517.0;-24
99;-690.0;-568.0;-7;517.0;-24
99;-690.0;-568.0;-7;516.0;-24
99;-690.0;-568.0;-7;516.0;-24
99;-690.0;-568.0;-7;516.0;-24
99;-690.0;-568.0;-7;516.0;-24
99;-689.0;-568.0;-7;517.0;-24
99;-688.0;-567.0;-7;517.0;-24
99;-688.0;-566.0;-7;517.0;-24
99;-688.0;-564.0;-7;517.0;-24
99;-688.0;-561.0;-7;517.0;-24
99;-688.0;-558.0;-7;519.0;-24
99;-689.0;-554.0;-7;519.0;-24
99;-689.0;-549.0;-7;520.0;-24
99;-690.0;-543.0;-7;522.0;-24
99;-689.0;-537.0;-7;520.0;-24
99;-687.0;-531.0;-7;521.0;-24
99;?;-524.0;-7;522.0;-25
99;?;-517.0;-7;522.0;-25
99;?;-509.0;-7;518.0;-25
99;?;-501.0;-7;515.0;-25
99;?;-492.0;-7;510.0;-25
99;?;-482.0;-7;506.0;-25
99;?;-471.0;-7;501.0;-25
99;?;-460.0;-7;497.0;-26
99;?;-450.0;-6;494.0;-27
99;?;?;-6;488.0;-28
99;?;?;-7;481.0;-28
99;-561.0;?;-8;475.0;-29
99;-549.0;?;-9;467.0;-28
99;-538.0;?;-9;464.0;-28
99;-529.0;?;-9;460.0;-28
99;-521.0;?;-10;455.0;-28
99;-514.0;?;-9;454.0;-27
99;-508.0;?;-10;452.0;-26
99;-501.0;-348.0;-10;447.0;-25
99;-496.0;-342.0;-10;443.0;-25
99;-493.0;-337.0;-11;441.0;-23
99;-491.0;-332.0;-12;436.0;-21
99;-491.0;-328.0;-12;432.0;-20
99;-492.0;-324.0;-13;429.0;-18
99;-494.0;-320.0;-14;425.0;-16
99;-495.0;-316.0;-14;420.0;-16
99;-498.0;-314.0;-15;416.0;-14
99;-500.0;-312.0;-16;410.0;-12
99;-502.0;-310.0;-16;405.0;-11
100;-503.0;-310.0;-16;403.0;-9
99;-504.0;-310.0;-16;398.0;-9
100;-505.0;-311.0;-16;394.0;-10
100;-506.0;-311.0;-14;391.0;-14
102;-507.0;-313.0;-13;385.0;-16
105;-507.0;-315.0;-12;385.0;-19
108;-508.0;-317.0;-10;384.0;-24
120;-510.0;-323.0;-10;387.0;-25
135;-511.0;-328.0;-10;392.0;-24
138;-509.0;-330.0;-9;397.0;-25
138;-507.0;-333.0;-10;400.0;-24
136;-504.0;-335.0;-9;403.0;-25
126;-502.0;-337.0;-9;405.0;-25
121;-500.0;-339.0;-9;407.0;-25
119;-500.0;-342.0;-9;410.0;-25
115;-499.0;-345.0;-9;410.0;-25
111;-498.0;-349.0;-9;412.0;-25
106;-500.0;-351.0;-9;412.0;-25
102;-502.0;-353.0;-9;412.0;-25
98;-505.0;-355.0;-9;413.0;-25
97;-508.0;-356.0;-9;415.0;-25
99;-512.0;-357.0;-9;418.0;-25
102;-516.0;-358.0;-9;421.0;?
103;-520.0;-359.0;-9;426.0;?
100;-523.0;-359.0;-9;429.0;?
98;-527.0;-359.0;-8;436.0;?
98;-531.0;-359.0;-8;443.0;?
98;-535.0;-357.0;-9;451.0;?
99;-538.0;-355.0;-7;461.0;?
101;-543.0;-353.0;-2;479.0;?
101;-553.0;-347.0;-2;491.0;-68
101;-562.0;-341.0;-2;498.0;-63
101;-569.0;-336.0;-2;506.0;-63
101;-574.0;-335.0;-3;511.0;-57
101;-579.0;-337.0;?;515.0;-48
101;-583.0;-341.0;?;516.0;-39
100;-587.0;-343.0;?;515.0;-30
100;-590.0;-344.0;?;513.0;-20
100;-593.0;-344.0;?;513.0;-10
100;-596.0;-345.0;?;512.0;-6
101;-601.0;-348.0;?;511.0;-6
105;-609.0;-352.0;?;514.0;-6
110;-618.0;-359.0;?;517.0;-6
120;-626.0;-368.0;?;518.0;-6
142;-634.0;-378.0;?;522.0;-6
163;-640.0;-390.0;?;526.0;-6
165;-647.0;-400.0;-8;530.0;-7
170;-654.0;-412.0;-7;532.0;-10
166;-661.0;-426.0;-7;541.0;-10
151;-668.0;-439.0;-7;543.0;-10
175;-675.0;-453.0;-7;549.0;-10
145;-685.0;-466.0;-7;551.0;-10
188;-695.0;-478.0;-7;555.0;-10
169;-708.0;-489.0;-7;563.0;-10
-129;-722.0;-497.0;-7;570.0;-10
-210;-735.0;-504.0;-6;581.0;-12
-143;-747.0;-509.0;-7;590.0;-10
-172;-757.0;-515.0;-5;599.0;-15
-154;-765.0;-519.0;-3;603.0;-21
-154;-772.0;-521.0;-1;616.0;-29
-157;-781.0;-521.0;6;622.0;-49
-151;-793.0;-514.0;7;631.0;-54
-156;-804.0;-508.0;10;632.0;-55
-153;-815.0;-502.0;12;636.0;-63
-154;-824.0;-497.0;13;641.0;-60
-154;-829.0;-496.0;20;637.0;-59
-154;-834.0;-498.0;21;634.0;-57
-154;-837.0;-499.0;24;628.0;-47
-154;-838.0;-500.0;30;623.0;-35
-154;-839.0;-501.0;34;619.0;-27
-154;-840.0;-502.0;37;614.0;-22
-154;-840.0;-501.0;40;609.0;-16
-154;-841.0;-500.0;47;605.0;-11
-154;-841.0;-498.0;26;602.0;-5
-154;-842.0;-495.0;-17;601.0;-1
-154;-844.0;-491.0;-31;600.0;-1
-154;-848.0;-482.0;-21;601.0;-3
-153;-853.0;-472.0;-22;601.0;-4
-153;-861.0;-455.0;-24;608.0;-3
-153;-868.0;-438.0;-15;614.0;-9
-152;-871.0;-426.0;-6;619.0;-16
-153;-872.0;-416.0;-6;622.0;-16
-152;-872.0;-405.0;-4;625.0;-18
-152;-870.0;-394.0;-1;627.0;-23
-153;-869.0;-384.0;0;625.0;-24
-149;-869.0;-377.0;1;620.0;-26
-145;-868.0;-375.0;4;616.0;-32
-143;-869.0;-373.0;6;612.0;-34
-138;-871.0;-372.0;6;613.0;-34
-136;-874.0;-371.0;0;611.0;-40
-134;-879.0;-368.0;-2;614.0;-41
-134;-887.0;-363.0;-2;619.0;-39
-137;-898.0;-352.0;-3;632.0;-40
-140;-912.0;-330.0;-3;650.0;-39
-132;-928.0;-301.0;-3;662.0;-39
-120;-942.0;-269.0;-3;680.0;-39
-117;-955.0;-235.0;-4;695.0;-39
-114;-966.0;-202.0;-4;715.0;-40
-115;-976.0;-173.0;-4;726.0;-40
-110;-982.0;-153.0;-4;733.0;-40
-93;-987.0;-139.0;-4;745.0;-40
-91;-990.0;-126.0;-4;752.0;-40
-94;-992.0;-116.0;-4;759.0;-40
-90;-993.0;-110.0;-5;763.0;-40
-90;-993.0;-108.0;-5;762.0;-40
-90;-993.0;?;-5;761.0;-40
-90;-993.0;?;-5;762.0;-40
-90;-993.0;?;-5;763.0;-39
-91;-992.0;?;-5;763.0;-39
-89;-991.0;-112.0;-6;766.0;-39
-92;-990.0;-120.0;-6;767.0;-38
-88;-987.0;-132.0;-6;770.0;-38
-74;-983.0;-149.0;-6;762.0;-38
-72;-979.0;-167.0;-7;761.0;-38
-74;-974.0;-187.0;-7;765.0;-38
-72;-969.0;-208.0;-7;760.0;-38
-74;-963.0;-230.0;-7;761.0;-38
-73;-957.0;-249.0;-8;752.0;-38
-73;-952.0;-265.0;-8;750.0;-38
-74;-947.0;-280.0;-8;747.0;-37
-66;-943.0;-294.0;-8;742.0;-37
-61;-939.0;-305.0;-8;740.0;-37
-63;-936.0;-314.0;-8;739.0;-37
-62;-932.0;-323.0;-7;738.0;-38
-60;-930.0;-330.0;-7;740.0;-38
-60;-928.0;-337.0;-7;742.0;-38
-60;-926.0;-344.0;-7;743.0;-39
-60;-925.0;-350.0;-7;749.0;-39
-60;-922.0;-360.0;-6;752.0;-40
-60;-919.0;-371.0;-6;756.0;-39
-60;-915.0;-384.0;-6;757.0;-39
-60;-908.0;-401.0;-5;757.0;-38
-60;-897.0;-425.0;-5;754.0;-38
-60;-885.0;-451.0;-5;743.0;-38
-60;-870.0;-480.0;-5;728.0;-37
-60;-854.0;-509.0;-5;706.0;-37
-60;-837.0;-539.0;-6;683.0;-37
-60;-820.0;-566.0;-7;652.0;-37
-58;-804.0;-591.0;-7;625.0;-37
-54;-787.0;-615.0;-7;596.0;-37
-57;-771.0;-636.0;-7;566.0;-37
-69;-757.0;-652.0;-7;536.0;-37
-75;-745.0;-666.0;-7;506.0;-37
-71;-733.0;-678.0;-7;477.0;-37
-65;-724.0;-685.0;-7;450.0;-37
-64;-715.0;-690.0;-7;428.0;-37
-66;-708.0;-694.0;-7;406.0;-37
-69;-701.0;-697.0;-7;384.0;-37
-73;-692.0;-700.0;-7;361.0;-37
-76;-685.0;-701.0;-6;339.0;-37
-78;-679.0;-702.0;-7;320.0;-36
-80;-673.0;-701.0;-6;304.0;-38
-82;-668.0;-701.0;-2;286.0;-42
-84;-660.0;-704.0;-3;263.0;-41
-85;-651.0;-709.0;-4;245.0;-41
-84;-641.0;-715.0;1;217.0;-45
-86;-633.0;-718.0;3;192.0;-46
-72;-764.0;-610.0;-25;505.0;-38
-71;-774.0;-598.0;-19;524.0;-39
-73;-785.0;-583.0;-22;553.0;-37
-75;-797.0;-566.0;-25;584.0;-36
-76;-812.0;-545.0;-25;607.0;-36
-76;-825.0;-524.0;-25;633.0;-36
-77;-837.0;-507.0;-24;656.0;-35
-76;-846.0;-492.0;-21;675.0;-34
-72;-855.0;-477.0;-18;690.0;-34
-69;-863.0;-463.0;-16;698.0;-34
-67;-871.0;-450.0;-16;708.0;-33
-64;-878.0;-437.0;-16;?;-34
-60;-886.0;-424.0;-17;?;-34
-57;-894.0;-411.0;-18;?;-35
-56;-901.0;-401.0;-18;?;-36
-54;-907.0;-392.0;-18;?;-36
-53;-912.0;-382.0;-18;?;-36
-53;-917.0;-375.0;-18;?;-36
-53;-922.0;-365.0;-18;?;-36
-53;-929.0;-348.0;-18;?;-36
-54;-938.0;-326.0;-18;?;-37
-55;-946.0;-300.0;-18;?;-37
-57;-955.0;-270.0;-18;?;-37
-60;-964.0;-235.0;-18;?;-37
-62;-971.0;-201.0;-18;790.0;-37
-62;-977.0;-165.0;-19;782.0;-37
-66;-981.0;-130.0;-19;771.0;-37
-74;-985.0;-94.0;-19;754.0;-37
-75;-987.0;-62.0;-19;737.0;-37
-76;-988.0;-37.0;-19;724.0;-37
-79;-988.0;-23.0;-19;715.0;-37
-80;-987.0;-13.0;-19;704.0;-37
-81;-986.0;-9.0;-19;693.0;-37
-82;-984.0;-11.0;-19;689.0;-37
-81;-983.0;-18.0;-19;687.0;-37
-82;-981.0;-27.0;-19;687.0;-37
-82;-978.0;-43.0;-19;689.0;-37
-82;-976.0;-61.0;-19;690.0;-37
-82;-972.0;-83.0;-19;696.0;-37
-76;-968.0;-110.0;-19;700.0;-37
-79;-963.0;-140.0;-19;704.0;-37
-67;-957.0;-173.0;-18;706.0;-37
-45;-949.0;-206.0;-18;708.0;-37
-40;-939.0;-239.0;-18;702.0;-37
-36;-926.0;-274.0;-18;697.0;-37
-48;-913.0;-302.0;-18;685.0;-37
-60;-900.0;-325.0;-18;670.0;-37
-61;-888.0;-344.0;-18;650.0;-37
-69;-876.0;-361.0;-19;632.0;-37
-71;-864.0;-378.0;-19;618.0;-37
-70;-851.0;-392.0;-19;599.0;-37
-67;-838.0;-402.0;-19;580.0;-37
-63;-825.0;-409.0;-18;559.0;-37
-56;-813.0;-413.0;-18;538.0;-38
-47;-798.0;-421.0;-17;517.0;-39
-45;-781.0;-426.0;-16;492.0;-41
-35;-763.0;-431.0;-12;460.0;-47
-31;-745.0;-437.0;-6;425.0;-54
-32;-725.0;-443.0;-2;390.0;-63
-28;-704.0;-452.0;12;359.0;-68
-29;-685.0;-455.0;21;326.0;-69
-30;-662.0;-460.0;20;293.0;-69
-30;-635.0;-462.0;41;254.0;-61
-30;-612.0;-455.0;53;224.0;-52
-31;-592.0;-437.0;49;198.0;-48
-31;-571.0;-425.0;45;178.0;-46
-31;-553.0;-414.0;40;165.0;-46
-31;-538.0;-403.0;41;158.0;-46
-32;-522.0;-394.0;26;151.0;-46
-32;-506.0;-386.0;15;139.0;-47
-32;-490.0;-377.0;10;137.0;-48
-32;-472.0;-368.0;12;134.0;-48
-33;-452.0;-357.0;2;131.0;-50
-35;-430.0;-346.0;-64;125.0;-52
-35;-406.0;-335.0;-119;115.0;-49
-36;-382.0;-324.0;-135;105.0;-40
-37;-358.0;-310.0;-141;93.0;-33
-38;-337.0;-296.0;-137;84.0;-30
