InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RUA_ accX;Accelerometer RWR accZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-159;-18;280.0;566.0;93.0;-18
-159;21;274.0;573.0;132.0;21
-159;5;277.0;582.0;130.0;5
-159;-29;282.0;579.0;51.0;-29
-159;-24;272.0;601.0;161.0;-24
-159;-21;262.0;621.0;218.0;-21
-159;-2;272.0;610.0;201.0;-2
-159;9;292.0;611.0;303.0;9
-159;-19;300.0;613.0;243.0;-19
-159;-3;288.0;640.0;218.0;-3
-159;-17;315.0;647.0;174.0;-17
-159;-25;350.0;622.0;126.0;-25
-159;2;?;626.0;?;2
-159;-10;?;632.0;?;-10
-159;14;?;621.0;?;14
-159;33;?;587.0;?;33
-159;27;?;578.0;?;27
-159;10;?;566.0;?;10
-159;-25;?;556.0;-98.0;-25
-159;-11;?;599.0;-68.0;-11
-159;21;?;570.0;-140.0;21
-159;-4;?;560.0;-155.0;-4
-159;-32;?;572.0;-45.0;-32
-159;-27;?;593.0;-87.0;-27
-159;-20;?;588.0;-125.0;-20
-159;-20;269.0;575.0;-15.0;-20
-159;-17;287.0;574.0;-8.0;-17
-159;25;254.0;602.0;31.0;25
-159;41;270.0;615.0;81.0;41
-159;9;267.0;627.0;43.0;9
-159;-11;286.0;630.0;5.0;-11
-159;-11;309.0;642.0;-33.0;-11
-159;-8;310.0;670.0;-16.0;-8
-159;-15;310.0;642.0;-57.0;-15
-159;-2;310.0;593.0;-89.0;-2
-159;-21;310.0;600.0;-106.0;-21
-159;-14;302.0;591.0;-202.0;-14
-159;22;281.0;578.0;-218.0;22
-159;-41;281.0;574.0;-98.0;-41
-159;-14;271.0;586.0;-88.0;-14
-159;49;282.0;575.0;-54.0;49
-159;2;?;603.0;-27.0;2
-159;-31;?;608.0;-56.0;-31
?;-6;?;613.0;-178.0;-6
?;42;?;607.0;-154.0;42
?;4;?;616.0;-78.0;4
?;-39;294.0;582.0;-157.0;-39
?;-12;275.0;579.0;-154.0;-12
-159;-11;291.0;593.0;-218.0;-11
-159;-12;283.0;619.0;-201.0;-12
-159;19;268.0;612.0;-110.0;19
-159;38;242.0;592.0;-52.0;38
-159;0;293.0;570.0;39.0;0
-159;-3;311.0;580.0;?;-3
-159;9;262.0;595.0;?;9
-159;-36;263.0;606.0;?;-36
-159;-28;286.0;592.0;?;-28
-159;-25;312.0;576.0;?;-25
-159;-19;304.0;556.0;?;-19
-159;26;269.0;581.0;?;26
-159;0;271.0;566.0;?;0
-159;-15;273.0;566.0;?;-15
-159;6;264.0;562.0;?;6
-159;-19;269.0;574.0;?;-19
-159;-5;258.0;560.0;?;-5
-159;33;276.0;576.0;-49.0;33
-159;21;271.0;581.0;-111.0;21
-159;13;233.0;579.0;-24.0;13
-159;-1;276.0;601.0;33.0;-1
-159;11;282.0;594.0;6.0;11
-159;-3;271.0;618.0;19.0;-3
-159;-28;270.0;590.0;80.0;-28
-159;9;265.0;601.0;61.0;9
-159;-3;298.0;590.0;46.0;-3
-159;-9;309.0;602.0;15.0;-9
-159;7;313.0;604.0;42.0;7
?;14;319.0;611.0;-7.0;14
?;20;302.0;612.0;-4.0;20
?;10;306.0;606.0;27.0;10
?;28;302.0;618.0;27.0;28
?;20;274.0;573.0;16.0;20
?;11;277.0;604.0;79.0;11
?;21;289.0;602.0;138.0;21
?;-3;306.0;611.0;142.0;-3
?;-20;320.0;612.0;60.0;-20
?;-20;301.0;650.0;17.0;-20
?;-13;291.0;621.0;19.0;-13
?;13;303.0;612.0;19.0;13
?;21;328.0;601.0;15.0;21
?;45;307.0;620.0;-28.0;45
-159;65;313.0;577.0;-6.0;65
-159;-7;321.0;613.0;-51.0;-7
-159;-36;297.0;626.0;-23.0;-36
-159;11;301.0;599.0;-23.0;11
-159;20;304.0;646.0;-43.0;20
-159;32;303.0;630.0;-23.0;32
-159;26;?;612.0;-50.0;26
-159;-22;?;624.0;-2.0;-22
-159;-21;?;619.0;31.0;-21
-159;11;?;621.0;-33.0;11
-159;6;?;601.0;-51.0;6
-159;-21;?;622.0;-41.0;-21
-159;-33;?;618.0;-68.0;-33
-159;-14;?;624.0;-135.0;-14
-159;-15;?;592.0;-127.0;-15
-159;-20;294.0;564.0;-43.0;-20
?;-22;298.0;596.0;-61.0;-22
?;-10;287.0;594.0;-41.0;-10
?;46;276.0;621.0;52.0;46
-159;31;272.0;585.0;88.0;31
-159;-7;290.0;600.0;32.0;-7
-159;-10;283.0;613.0;42.0;-10
-159;-9;287.0;610.0;85.0;-9
-159;-10;291.0;618.0;22.0;-10
-159;-29;298.0;640.0;39.0;-29
-159;-17;300.0;631.0;112.0;-17
-159;-15;309.0;630.0;114.0;-15
-159;-34;310.0;599.0;95.0;-34
?;-16;310.0;591.0;56.0;-16
?;9;312.0;609.0;62.0;9
?;22;317.0;629.0;7.0;22
-159;9;301.0;603.0;-53.0;9
-159;-3;310.0;601.0;-32.0;-3
-159;2;315.0;601.0;-69.0;2
-159;0;305.0;595.0;-162.0;0
-159;9;258.0;590.0;-141.0;9
-159;22;269.0;584.0;-99.0;22
-159;9;274.0;572.0;-65.0;9
-159;-5;286.0;575.0;-57.0;-5
-159;-13;264.0;592.0;-67.0;-13
-159;-8;269.0;571.0;-58.0;-8
-159;10;270.0;580.0;-63.0;10
-159;9;289.0;581.0;-33.0;9
-159;20;282.0;598.0;-45.0;20
-159;9;271.0;557.0;-19.0;9
-159;-10;280.0;574.0;-30.0;-10
-159;12;271.0;562.0;-12.0;12
-159;12;269.0;552.0;27.0;12
-159;-3;265.0;604.0;10.0;-3
-159;-29;287.0;586.0;-28.0;-29
-159;-38;291.0;586.0;-26.0;-38
-159;3;287.0;595.0;-45.0;3
-159;42;275.0;595.0;-47.0;42
-159;36;269.0;556.0;-93.0;36
-159;11;270.0;575.0;-140.0;11
-159;23;242.0;554.0;-1.0;23
-159;24;265.0;577.0;145.0;24
-159;-18;264.0;580.0;101.0;-18
-159;-9;278.0;592.0;90.0;-9
-159;15;281.0;601.0;77.0;15
-159;-36;281.0;598.0;18.0;-36
-159;-48;291.0;594.0;11.0;-48
-159;-25;279.0;595.0;23.0;-25
-159;-17;286.0;578.0;18.0;-17
-159;0;298.0;572.0;-15.0;0
-159;-9;275.0;562.0;-15.0;-9
-159;-2;289.0;571.0;-42.0;-2
-159;-8;283.0;579.0;29.0;-8
-159;0;292.0;603.0;23.0;0
-159;19;291.0;585.0;-45.0;19
-159;-9;277.0;578.0;-45.0;-9
-159;11;283.0;581.0;-15.0;11
-159;35;273.0;570.0;8.0;35
-159;25;263.0;580.0;12.0;25
-159;20;269.0;559.0;29.0;20
-159;22;281.0;587.0;32.0;22
-159;21;291.0;620.0;53.0;21
-159;9;289.0;611.0;31.0;9
-159;33;271.0;604.0;11.0;33
-159;58;282.0;592.0;-15.0;58
-159;29;281.0;601.0;-15.0;29
-159;11;279.0;606.0;5.0;11
-159;11;289.0;600.0;-12.0;11
-159;-8;295.0;597.0;14.0;-8
-159;0;275.0;619.0;-6.0;0
-159;12;295.0;590.0;19.0;12
-159;-7;295.0;609.0;-26.0;-7
-159;-20;289.0;593.0;-4.0;-20
-159;-4;292.0;610.0;-4.0;-4
-159;10;282.0;601.0;-11.0;10
-159;-29;281.0;601.0;14.0;-29
-159;-6;281.0;572.0;16.0;-6
-159;32;291.0;554.0;10.0;32
-159;-2;291.0;552.0;33.0;-2
-159;-18;290.0;568.0;12.0;-18
-159;-34;278.0;590.0;-17.0;-34
-159;5;271.0;560.0;-45.0;5
-159;52;270.0;585.0;-46.0;52
-159;21;271.0;582.0;-101.0;21
-159;0;269.0;593.0;-156.0;0
-159;0;277.0;596.0;-105.0;0
-159;0;276.0;596.0;-92.0;0
-159;-3;269.0;572.0;-120.0;-3
-159;-13;268.0;569.0;-146.0;-13
-159;-8;244.0;580.0;-94.0;-8
-159;-10;258.0;591.0;-29.0;-10
-159;-21;263.0;576.0;-19.0;-21
-159;-6;252.0;543.0;21.0;-6
-159;1;271.0;587.0;99.0;1
-159;2;281.0;586.0;54.0;2
-159;-4;280.0;579.0;-79.0;-4
-159;-30;269.0;580.0;-64.0;-30
-159;-9;274.0;576.0;-43.0;-9
-159;10;279.0;568.0;-64.0;10
-159;-23;250.0;567.0;-136.0;-23
-159;-40;244.0;543.0;-111.0;-40
-159;-3;231.0;547.0;-4.0;-3
-159;21;227.0;530.0;38.0;21
-159;-4;233.0;497.0;69.0;-4
-159;-18;249.0;527.0;127.0;-18
-159;-27;269.0;519.0;97.0;-27
-159;-24;240.0;551.0;178.0;-24
-159;14;270.0;593.0;201.0;14
-159;-6;243.0;614.0;227.0;-6
-159;-41;262.0;633.0;277.0;-41
-159;22;264.0;624.0;308.0;22
-159;27;290.0;612.0;281.0;27
-159;-16;271.0;618.0;278.0;-16
-159;13;298.0;592.0;315.0;13
-159;13;297.0;623.0;199.0;13
-159;5;281.0;609.0;35.0;5
-159;23;258.0;589.0;28.0;23
-159;8;293.0;608.0;122.0;8
-159;-11;308.0;573.0;84.0;-11
-159;25;259.0;563.0;-10.0;25
-159;45;259.0;540.0;3.0;45
-159;-15;261.0;579.0;0.0;-15
-159;-26;265.0;538.0;-16.0;-26
-159;16;226.0;522.0;20.0;16
-159;2;250.0;553.0;84.0;2
-159;-9;252.0;559.0;56.0;-9
-159;18;252.0;566.0;86.0;18
-159;4;251.0;601.0;101.0;4
-159;-15;240.0;608.0;117.0;-15
-159;33;249.0;599.0;196.0;33
-159;18;274.0;627.0;216.0;18
-159;-20;272.0;621.0;233.0;-20
-159;26;286.0;627.0;225.0;26
-159;-4;299.0;587.0;157.0;-4
-159;-43;318.0;589.0;92.0;-43
-159;-4;314.0;588.0;-28.0;-4
-159;-2;302.0;638.0;-80.0;-2
-159;10;300.0;592.0;-58.0;10
-159;24;285.0;592.0;-85.0;24
-159;6;270.0;601.0;-68.0;6
-159;26;290.0;586.0;-85.0;26
-159;1;271.0;587.0;-133.0;1
-159;-25;263.0;591.0;-108.0;-25
-159;49;270.0;579.0;-76.0;49
-159;32;274.0;610.0;15.0;32
-159;-31;275.0;584.0;6.0;-31
-159;11;233.0;589.0;110.0;11
-159;8;291.0;573.0;68.0;8
-159;-18;266.0;597.0;-34.0;-18
-159;9;250.0;588.0;38.0;9
-159;-20;281.0;574.0;29.0;-20
-159;-19;258.0;617.0;162.0;-19
-159;36;322.0;603.0;163.0;36
-159;?;274.0;601.0;103.0;18
-159;?;281.0;622.0;78.0;1
-159;?;320.0;641.0;9.0;2
-159;?;293.0;614.0;-33.0;-29
-159;?;292.0;607.0;23.0;?
-159;?;319.0;615.0;-44.0;?
-159;?;287.0;582.0;-99.0;?
-159;37;285.0;572.0;-22.0;37
-159;56;300.0;538.0;-108.0;56
-159;-13;267.0;579.0;-162.0;-13
-159;-35;276.0;586.0;-100.0;-35
-159;-10;277.0;602.0;-111.0;-10
-159;-12;242.0;550.0;-130.0;-12
-159;2;241.0;581.0;-96.0;2
-159;12;255.0;539.0;-46.0;12
-159;-7;257.0;645.0;13.0;-7
-159;-5;250.0;592.0;99.0;-5
-159;-2;266.0;646.0;129.0;-2
-159;-11;297.0;642.0;65.0;-11
-159;0;300.0;604.0;38.0;0
-159;-14;300.0;603.0;11.0;-14
-159;-39;280.0;580.0;-9.0;-39
-159;4;284.0;606.0;8.0;4
-159;35;300.0;564.0;6.0;35
-159;17;286.0;519.0;12.0;17
-159;21;285.0;583.0;-8.0;21
-159;23;303.0;577.0;-47.0;23
-159;17;274.0;566.0;-19.0;17
-159;26;265.0;599.0;-15.0;26
-159;15;270.0;615.0;-29.0;15
-159;27;282.0;631.0;-75.0;27
-159;52;299.0;630.0;-84.0;52
-159;12;307.0;631.0;-148.0;12
-159;-21;311.0;?;-254.0;-21
-159;-16;301.0;?;-355.0;-16
-159;-2;291.0;?;?;-2
-159;36;281.0;?;?;36
-159;13;262.0;?;?;13
-159;-51;261.0;?;?;-51
-159;-7;267.0;?;?;-7
-159;24;294.0;?;?;24
-159;-9;271.0;?;?;-9
-159;3;260.0;?;?;3
-159;11;240.0;?;?;11
-159;3;237.0;?;?;3
-159;-7;237.0;?;?;-7
-159;-9;236.0;?;?;?
-159;-14;245.0;?;?;?
-159;-32;227.0;?;?;?
-159;-32;221.0;?;?;-32
-159;-10;249.0;?;-85.0;-10
-159;23;262.0;?;-108.0;23
-159;29;262.0;?;-130.0;29
-159;20;261.0;?;-108.0;20
-159;20;251.0;?;-47.0;20
-159;3;254.0;557.0;-60.0;3
-159;-11;264.0;569.0;-52.0;-11
-159;-5;273.0;599.0;3.0;-5
-159;3;266.0;?;30.0;3
-159;-3;265.0;576.0;30.0;-3
-159;-10;272.0;585.0;76.0;-10
-159;-1;270.0;552.0;71.0;-1
-159;8;271.0;586.0;42.0;8
-159;4;275.0;592.0;61.0;4
-159;-47;297.0;591.0;50.0;-47
-159;?;300.0;611.0;11.0;-67
-159;?;301.0;612.0;-73.0;-19
-159;?;282.0;623.0;-75.0;-8
-159;-23;291.0;630.0;-78.0;-23
-159;-45;300.0;614.0;-119.0;?
-159;-47;300.0;614.0;-185.0;?
-159;-28;300.0;593.0;-250.0;?
-159;-31;299.0;560.0;-302.0;?
-159;-32;287.0;560.0;-377.0;?
-160;-25;298.0;?;-457.0;?
-160;-16;289.0;576.0;-617.0;?
-160;-27;287.0;634.0;-747.0;?
-160;-13;272.0;618.0;-775.0;?
-160;40;238.0;591.0;-663.0;40
-160;38;270.0;610.0;-611.0;38
-160;19;347.0;620.0;-907.0;19
-160;52;333.0;591.0;-1242.0;52
-160;23;258.0;584.0;-1276.0;23
-160;56;242.0;538.0;-1199.0;56
-160;57;242.0;548.0;-1271.0;57
-159;-17;211.0;502.0;-1275.0;-17
-159;181;193.0;488.0;-1206.0;181
-160;294;195.0;483.0;-1106.0;294
-161;1201;190.0;451.0;-1141.0;1201
-163;1958;171.0;462.0;-1105.0;1958
-163;1891;192.0;455.0;-1053.0;1891
-163;2113;165.0;447.0;-1003.0;2113
-163;591;174.0;439.0;-978.0;591
-163;-419;185.0;461.0;-973.0;-419
-163;546;141.0;480.0;-833.0;546
-163;722;129.0;459.0;-646.0;722
-163;808;124.0;448.0;-452.0;808
-163;918;148.0;459.0;-394.0;918
-162;631;167.0;454.0;-513.0;631
-161;668;136.0;468.0;-523.0;668
-161;1006;165.0;481.0;-461.0;1006
-161;1178;147.0;482.0;-368.0;1178
-161;1058;200.0;528.0;-269.0;1058
-161;965;228.0;562.0;-285.0;965
-161;1044;254.0;567.0;-332.0;1044
-161;941;255.0;584.0;-396.0;941
-161;1037;273.0;591.0;-518.0;1037
-163;1009;254.0;579.0;-581.0;1009
-163;959;250.0;557.0;-530.0;959
-159;1259;229.0;549.0;-541.0;1259
-156;-662;218.0;531.0;-503.0;-662
-156;-2795;204.0;559.0;-349.0;-2795
-157;-1544;201.0;525.0;-300.0;-1544
-160;58;166.0;497.0;-215.0;58
-160;-66;168.0;554.0;1.0;-66
-160;-186;64.0;423.0;258.0;?
-161;-82;98.0;357.0;735.0;?
-161;-177;161.0;377.0;670.0;?
-162;-166;66.0;314.0;235.0;?
-162;-126;1.0;291.0;42.0;?
-162;-70;-36.0;341.0;-35.0;-70
-163;-30;-69.0;366.0;46.0;-30
-163;-76;-68.0;343.0;344.0;-76
-163;-92;-18.0;314.0;482.0;-92
-163;-56;42.0;378.0;309.0;-56
-163;-34;74.0;402.0;55.0;-34
-163;-41;56.0;455.0;106.0;-41
-163;17;36.0;438.0;282.0;17
-163;57;74.0;471.0;368.0;57
-163;-22;120.0;523.0;400.0;-22
-163;-189;168.0;535.0;307.0;-189
-163;-458;229.0;523.0;237.0;-458
-163;-731;281.0;559.0;143.0;-731
-163;-796;240.0;672.0;-23.0;-796
-164;-762;245.0;812.0;-67.0;-762
-162;-747;212.0;584.0;-7.0;-747
-159;-221;289.0;486.0;224.0;-221
-153;906;354.0;584.0;206.0;906
-144;1755;9.0;496.0;-3.0;1755
-140;1797;-44.0;459.0;92.0;1797
-143;1198;32.0;496.0;-296.0;1198
-146;401;-22.0;483.0;27.0;401
-151;351;-2.0;432.0;928.0;351
-154;497;113.0;367.0;1240.0;497
-157;-461;208.0;323.0;959.0;-461
-160;-1858;152.0;284.0;471.0;-1858
-159;-2899;162.0;312.0;67.0;-2899
-157;-3547;138.0;322.0;-95.0;-3547
-157;-3423;97.0;360.0;126.0;-3423
-157;-3397;36.0;451.0;485.0;-3397
-157;-3579;-5.0;469.0;641.0;-3579
-157;-3201;20.0;473.0;788.0;-3201
-158;-3811;118.0;551.0;936.0;-3811
-157;-2834;112.0;547.0;753.0;-2834
-153;47;82.0;430.0;545.0;47
-153;155;128.0;486.0;210.0;155
-153;-173;132.0;519.0;106.0;-173
-153;126;67.0;444.0;714.0;126
-153;-91;143.0;446.0;1351.0;-91
-153;24;162.0;468.0;1406.0;24
-153;-14;149.0;490.0;1295.0;-14
-153;-64;92.0;501.0;1438.0;-64
-152;-110;126.0;536.0;1672.0;-110
-154;-299;236.0;565.0;1705.0;-299
-151;-427;310.0;590.0;1515.0;-427
-154;-1685;300.0;659.0;1281.0;-1685
-152;-2390;310.0;658.0;1113.0;-2390
-135;-595;284.0;565.0;971.0;-595
-135;89;236.0;608.0;933.0;89
-125;-1047;122.0;565.0;948.0;-1047
-117;-3126;-2.0;430.0;942.0;-3126
-114;-1755;27.0;382.0;777.0;-1755
-84;2795;-14.0;256.0;532.0;2795
-80;3698;-160.0;286.0;885.0;3698
-85;4484;-73.0;315.0;1326.0;4484
-83;5278;62.0;367.0;1337.0;5278
-87;3865;171.0;376.0;1302.0;3865
-86;3238;171.0;364.0;1126.0;3238
-87;2378;164.0;330.0;734.0;2378
-88;2733;138.0;316.0;116.0;2733
-89;4022;97.0;377.0;-165.0;4022
-92;565;37.0;474.0;-101.0;565
-93;-2262;19.0;508.0;105.0;-2262
-95;-767;34.0;505.0;214.0;-767
-97;-12;40.0;570.0;297.0;-12
-95;358;173.0;635.0;513.0;358
-102;-1761;326.0;692.0;459.0;-1761
-108;-2804;349.0;802.0;-40.0;-2804
-106;-741;309.0;752.0;-534.0;-741
-107;-759;459.0;743.0;-894.0;-759
-107;-1516;527.0;667.0;-2004.0;-1516
-107;-1632;295.0;621.0;-3165.0;-1632
-107;-1121;78.0;629.0;-3035.0;-1121
-107;-1158;-205.0;671.0;-1453.0;-1158
-104;-3268;-271.0;821.0;894.0;-3268
-106;-2509;-98.0;804.0;2375.0;-2509
-119;1156;127.0;672.0;2829.0;1156
-123;820;378.0;523.0;2204.0;820
-122;-277;480.0;431.0;710.0;-277
-122;320;438.0;377.0;-869.0;320
-122;11;284.0;313.0;-1468.0;11
-122;?;235.0;262.0;-1206.0;57
-122;?;77.0;252.0;-588.0;38
-122;?;-55.0;330.0;-118.0;-254
-123;?;-57.0;339.0;63.0;-243
-124;?;-54.0;420.0;-146.0;-151
-124;?;-31.0;567.0;-533.0;-2
-124;?;21.0;593.0;-874.0;81
-124;?;-60.0;723.0;-1114.0;84
-123;52;23.0;811.0;-1429.0;52
-123;-34;16.0;819.0;-1669.0;-34
-123;31;79.0;826.0;-1124.0;31
-123;131;252.0;838.0;-656.0;131
-122;62;317.0;873.0;-485.0;62
-122;105;326.0;873.0;-211.0;105
-122;120;454.0;927.0;-203.0;120
-122;114;460.0;982.0;-473.0;114
-122;205;474.0;978.0;-101.0;205
-122;210;620.0;1048.0;719.0;210
-121;138;722.0;917.0;1467.0;138
-121;?;614.0;850.0;2127.0;89
-121;?;567.0;853.0;2249.0;99
-121;?;605.0;677.0;987.0;13
-120;-44;676.0;716.0;-316.0;-44
-121;-150;692.0;794.0;-1253.0;-150
-121;-24;590.0;758.0;-1785.0;-24
-121;421;482.0;829.0;-1353.0;421
-122;-23;482.0;923.0;-906.0;-23
-122;-561;514.0;891.0;-591.0;-561
-122;-280;536.0;943.0;-122.0;-280
-122;-190;695.0;938.0;-214.0;-190
-123;-297;698.0;1022.0;-750.0;-297
-124;-275;877.0;934.0;-666.0;-275
-126;-335;612.0;843.0;-406.0;-335
-127;-261;618.0;840.0;-22.0;-261
-128;167;704.0;935.0;-851.0;167
-129;1238;591.0;934.0;-1517.0;1238
-130;1746;533.0;783.0;-1218.0;1746
-131;416;559.0;773.0;-610.0;416
-132;-165;594.0;730.0;-482.0;-165
-134;858;514.0;672.0;-700.0;858
-136;-42;512.0;691.0;-695.0;-42
-138;-804;640.0;629.0;-778.0;-804
-145;227;631.0;567.0;-849.0;227
-155;-1001;669.0;617.0;-833.0;-1001
-157;-2010;667.0;584.0;-957.0;-2010
-156;-1495;634.0;527.0;-1160.0;-1495
-157;-1739;587.0;438.0;-1259.0;-1739
-157;-1666;589.0;444.0;-1403.0;-1666
-156;-1641;512.0;464.0;-1267.0;-1641
-159;-1694;476.0;423.0;-1211.0;-1694
-153;-1665;455.0;386.0;-974.0;-1665
-161;-1650;409.0;350.0;-998.0;-1650
-153;-1696;332.0;308.0;-990.0;-1696
-157;-1671;235.0;315.0;-762.0;-1671
-165;-1600;198.0;324.0;-371.0;-1600
-136;-1848;187.0;283.0;-303.0;-1848
-200;-1307;264.0;296.0;-391.0;-1307
-60;-2378;270.0;230.0;-621.0;-2378
198;-3820;299.0;236.0;-645.0;-3820
180;-3763;271.0;379.0;-469.0;-3763
168;-4030;302.0;390.0;-297.0;-4030
173;-1666;285.0;439.0;-237.0;-1666
142;-78;310.0;412.0;-187.0;-78
-154;695;1253.0;-19.0;-2608.0;695
-179;299;1012.0;60.0;-4186.0;299
-175;-1328;336.0;364.0;-5423.0;-1328
-168;-547;163.0;457.0;-4272.0;-547
-179;284;-3.0;518.0;-1344.0;284
-169;521;223.0;718.0;214.0;521
-173;1475;266.0;844.0;80.0;1475
-169;1847;258.0;745.0;-327.0;1847
-168;1287;167.0;978.0;-165.0;1287
-167;585;123.0;1223.0;-81.0;585
-165;352;287.0;1001.0;214.0;352
-166;-358;396.0;588.0;921.0;-358
-167;-1141;635.0;553.0;1484.0;-1141
-168;-673;557.0;833.0;1143.0;-673
-169;-123;650.0;482.0;162.0;-123
-169;-69;446.0;698.0;362.0;-69
-170;-61;834.0;806.0;545.0;-61
-170;-20;627.0;634.0;-2237.0;-20
-170;61;533.0;439.0;-814.0;61
-170;42;385.0;742.0;1366.0;42
-170;-84;477.0;830.0;2807.0;-84
-170;-82;634.0;553.0;1918.0;-82
-170;-90;315.0;695.0;1329.0;-90
-170;-94;325.0;894.0;-296.0;-94
-171;-83;277.0;685.0;-68.0;-83
-171;-156;181.0;457.0;1131.0;-156
-171;-110;441.0;520.0;1405.0;-110
-171;-64;338.0;369.0;1331.0;-64
-171;-93;112.0;378.0;2190.0;-93
-171;-92;71.0;350.0;2960.0;-92
-171;-94;93.0;306.0;2922.0;-94
-172;-53;12.0;417.0;2917.0;-53
-172;36;-9.0;410.0;3120.0;36
-171;60;47.0;422.0;3367.0;60
-171;34;137.0;391.0;3204.0;34
-171;33;177.0;393.0;2458.0;33
-171;52;182.0;408.0;1619.0;52
-171;40;135.0;327.0;1157.0;40
?;29;140.0;274.0;974.0;29
?;99;113.0;224.0;876.0;99
-170;122;46.0;147.0;785.0;122
-170;109;-15.0;124.0;1059.0;109
-169;81;-77.0;83.0;1270.0;81
-169;50;-111.0;109.0;1313.0;50
-169;85;-115.0;157.0;1174.0;85
-169;21;-128.0;180.0;1122.0;21
-169;-15;-73.0;322.0;1183.0;-15
-169;-7;-49.0;345.0;1343.0;-7
-169;-30;41.0;322.0;1631.0;-30
-169;-2;80.0;435.0;1912.0;-2
-169;-59;110.0;448.0;2055.0;-59
-169;-103;136.0;465.0;2233.0;-103
-169;-205;199.0;505.0;2369.0;-205
-170;-328;265.0;540.0;2093.0;?
-169;-358;262.0;492.0;1713.0;?
-169;-522;245.0;590.0;1534.0;-522
-169;-736;305.0;653.0;1622.0;-736
-164;-344;306.0;709.0;1803.0;-344
-150;578;280.0;711.0;2027.0;578
-109;350;266.0;598.0;2065.0;350
-80;-2464;215.0;512.0;1990.0;-2464
-81;-2640;105.0;578.0;1790.0;-2640
-52;2220;6.0;565.0;1614.0;2220
-34;3565;-10.0;545.0;1629.0;3565
-36;1661;31.0;447.0;1633.0;1661
-31;2518;89.0;458.0;1466.0;2518
-34;3673;112.0;486.0;1296.0;3673
-34;3686;135.0;507.0;1239.0;3686
-48;3145;162.0;472.0;1110.0;3145
-63;1845;223.0;448.0;959.0;1845
-67;1387;225.0;477.0;819.0;1387
-69;1019;200.0;450.0;798.0;1019
-81;-768;149.0;481.0;880.0;-768
-117;-2243;131.0;480.0;1070.0;-2243
-141;-3633;109.0;484.0;1326.0;-3633
-155;-4462;142.0;477.0;1502.0;-4462
-166;-1946;187.0;567.0;1462.0;-1946
-165;-2392;202.0;540.0;1571.0;-2392
-167;-4754;237.0;419.0;1618.0;-4754
-166;-1216;308.0;459.0;1368.0;-1216
-164;565;247.0;586.0;944.0;565
-165;-210;62.0;602.0;852.0;-210
-164;398;52.0;610.0;1342.0;398
-165;94;143.0;560.0;1993.0;94
-165;13;335.0;490.0;2379.0;13
-165;-29;310.0;489.0;2266.0;-29
-165;-185;223.0;471.0;1668.0;-185
-165;-106;166.0;551.0;1032.0;-106
-166;-179;181.0;594.0;1114.0;-179
-166;-219;206.0;618.0;1649.0;-219
-166;-219;268.0;626.0;2135.0;-219
-166;-220;314.0;585.0;?;-220
-166;-191;343.0;593.0;?;-191
-167;-166;343.0;613.0;?;-166
-165;-218;321.0;618.0;?;-218
-167;-338;301.0;652.0;?;-338
-167;-916;291.0;698.0;?;-916
-164;-1369;324.0;796.0;1104.0;-1369
-170;-239;359.0;858.0;1311.0;-239
-118;1179;360.0;836.0;1253.0;1179
-42;1125;356.0;639.0;1081.0;1125
-25;299;377.0;581.0;875.0;299
-17;-163;241.0;621.0;609.0;-163
-10;-83;38.0;592.0;276.0;-83
-10;173;23.0;529.0;495.0;173
-10;472;81.0;491.0;457.0;472
-22;770;106.0;480.0;-123.0;770
-88;715;100.0;490.0;-411.0;715
-151;532;133.0;?;-314.0;532
-151;517;190.0;?;-143.0;517
-180;116;175.0;?;22.0;116
-145;-150;238.0;?;109.0;-150
-200;242;281.0;?;55.0;242
-167;1438;280.0;?;-90.0;1438
140;2328;262.0;?;-191.0;2328
188;2001;289.0;?;-256.0;2001
199;2318;331.0;?;-285.0;2318
71;1257;351.0;?;-365.0;1257
-212;-207;358.0;?;-460.0;-207
-172;611;276.0;?;-419.0;611
-160;457;343.0;?;-158.0;457
-186;-20;391.0;590.0;61.0;-20
-160;66;181.0;443.0;-158.0;66
-179;-127;-71.0;521.0;-193.0;-127
-170;-39;-77.0;644.0;-237.0;-39
-172;-63;-184.0;688.0;-134.0;-63
-174;-109;-135.0;749.0;931.0;-109
-172;-30;115.0;713.0;2147.0;-30
-174;-15;370.0;746.0;2272.0;-15
-173;-26;452.0;804.0;1661.0;-26
-173;-11;484.0;826.0;984.0;-11
-173;-22;388.0;847.0;633.0;-22
-173;-4;434.0;834.0;892.0;-4
-173;41;482.0;875.0;1163.0;41
-173;-69;562.0;849.0;1300.0;-69
-173;-31;629.0;926.0;1204.0;-31
-173;-281;694.0;984.0;942.0;-281
-173;-427;822.0;1088.0;541.0;-427
-173;-273;849.0;1011.0;159.0;-273
-173;-995;922.0;918.0;361.0;-995
-175;-388;999.0;921.0;583.0;-388
-175;1124;947.0;962.0;549.0;1124
-173;1597;766.0;963.0;626.0;1597
-164;2598;704.0;923.0;934.0;2598
-151;2473;855.0;927.0;796.0;2473
-147;946;877.0;1011.0;300.0;946
-149;676;787.0;982.0;410.0;676
-152;-1025;700.0;1014.0;1472.0;-1025
