InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
-493.0;-910.0;218.0;-373.0;605.0;55;574.0;2.0;-410.0;201.0
-496.0;-907.0;142.0;-366.0;603.0;55;571.0;9.0;-416.0;172.0
-495.0;-905.0;-180.0;-150.0;606.0;55;575.0;-27.0;-416.0;-2.0
-488.0;-904.0;338.0;401.0;602.0;55;574.0;-73.0;?;-244.0
-492.0;-906.0;333.0;-8.0;599.0;55;584.0;-64.0;-415.0;421.0
-506.0;-904.0;-299.0;-650.0;600.0;55;586.0;383.0;-415.0;558.0
-507.0;-903.0;187.0;-727.0;600.0;?;578.0;?;-410.0;-61.0
?;-904.0;94.0;-446.0;?;55;566.0;-292.0;-407.0;75.0
-510.0;?;116.0;-144.0;591.0;55;556.0;-137.0;-408.0;242.0
-506.0;-903.0;47.0;-82.0;585.0;55;553.0;128.0;-403.0;?
-504.0;?;100.0;-162.0;585.0;55;550.0;199.0;-403.0;273.0
-511.0;-898.0;76.0;-367.0;588.0;55;551.0;134.0;-405.0;?
-520.0;-892.0;69.0;-351.0;590.0;55;557.0;-13.0;-407.0;100.0
?;-889.0;91.0;-187.0;590.0;55;557.0;-72.0;-404.0;99.0
-528.0;?;81.0;-126.0;592.0;55;562.0;-40.0;-407.0;119.0
-528.0;-887.0;82.0;-153.0;593.0;55;560.0;24.0;-408.0;152.0
?;-889.0;92.0;?;594.0;54;564.0;45.0;-410.0;162.0
-530.0;-890.0;120.0;-208.0;595.0;53;567.0;13.0;-410.0;178.0
?;-890.0;123.0;-269.0;597.0;53;569.0;45.0;-415.0;203.0
-532.0;-892.0;104.0;-302.0;597.0;53;572.0;55.0;-414.0;231.0
-534.0;-893.0;98.0;-320.0;596.0;52;571.0;69.0;-417.0;214.0
-531.0;-895.0;75.0;-265.0;596.0;52;574.0;39.0;-416.0;228.0
-533.0;-901.0;116.0;-333.0;600.0;52;575.0;79.0;-419.0;240.0
-534.0;-907.0;95.0;-334.0;600.0;53;579.0;?;-420.0;250.0
-535.0;-910.0;101.0;-334.0;601.0;53;584.0;96.0;-422.0;233.0
-535.0;-914.0;133.0;-293.0;?;53;587.0;77.0;-425.0;?
-536.0;-913.0;159.0;-363.0;599.0;54;591.0;107.0;-427.0;276.0
-538.0;-916.0;155.0;-397.0;599.0;?;595.0;96.0;-429.0;273.0
-538.0;-918.0;150.0;-372.0;595.0;54;599.0;69.0;-431.0;260.0
-540.0;-919.0;172.0;-383.0;595.0;54;599.0;50.0;-432.0;240.0
-542.0;-921.0;100.0;-322.0;597.0;53;602.0;50.0;-433.0;225.0
-540.0;-919.0;90.0;-314.0;597.0;53;602.0;43.0;-436.0;234.0
-539.0;-917.0;205.0;-316.0;597.0;52;603.0;72.0;-439.0;226.0
-543.0;-914.0;159.0;-331.0;598.0;52;604.0;55.0;-437.0;190.0
-547.0;-910.0;?;-245.0;597.0;52;608.0;12.0;-437.0;?
-546.0;-908.0;151.0;-281.0;598.0;?;609.0;11.0;-438.0;186.0
-547.0;-908.0;154.0;-284.0;599.0;53;608.0;9.0;-441.0;?
-547.0;?;132.0;-237.0;599.0;53;611.0;10.0;-438.0;171.0
-547.0;-902.0;169.0;-274.0;598.0;54;608.0;-10.0;-437.0;147.0
-547.0;-901.0;160.0;-259.0;599.0;54;609.0;-12.0;-438.0;135.0
-550.0;-900.0;159.0;?;598.0;54;605.0;-28.0;-434.0;141.0
-548.0;-899.0;186.0;-250.0;598.0;53;605.0;-20.0;-435.0;122.0
-547.0;-898.0;176.0;-266.0;599.0;53;605.0;-48.0;-434.0;100.0
-544.0;-901.0;204.0;-263.0;601.0;55;602.0;-73.0;-433.0;137.0
-542.0;-903.0;157.0;-311.0;600.0;51;?;-29.0;-431.0;194.0
-533.0;-908.0;170.0;-363.0;604.0;50;599.0;18.0;-434.0;213.0
-530.0;?;162.0;-382.0;605.0;51;600.0;1.0;-433.0;215.0
-525.0;-914.0;183.0;-376.0;608.0;50;602.0;?;-433.0;225.0
-522.0;-915.0;171.0;-405.0;607.0;49;603.0;15.0;-431.0;224.0
-513.0;-921.0;114.0;-323.0;609.0;49;593.0;68.0;-429.0;224.0
-518.0;-920.0;129.0;-290.0;?;49;598.0;48.0;-429.0;216.0
-518.0;?;110.0;-299.0;607.0;50;598.0;47.0;-429.0;212.0
-520.0;-918.0;63.0;-294.0;607.0;50;599.0;40.0;-427.0;211.0
-521.0;-917.0;105.0;-319.0;605.0;50;597.0;47.0;-428.0;211.0
-522.0;-917.0;120.0;-315.0;606.0;?;599.0;54.0;-427.0;228.0
-522.0;-917.0;104.0;-333.0;604.0;49;?;65.0;-428.0;230.0
-523.0;?;133.0;-296.0;602.0;49;?;41.0;-425.0;211.0
-524.0;-915.0;111.0;-284.0;602.0;50;598.0;37.0;-427.0;211.0
-525.0;-918.0;142.0;-302.0;601.0;51;598.0;53.0;-427.0;231.0
-524.0;-919.0;101.0;-370.0;601.0;51;598.0;74.0;-427.0;244.0
-523.0;-922.0;155.0;-324.0;599.0;51;597.0;57.0;-432.0;236.0
-523.0;-925.0;149.0;-371.0;600.0;51;598.0;73.0;-431.0;240.0
-525.0;-926.0;154.0;-340.0;?;51;599.0;80.0;-432.0;239.0
-522.0;-928.0;151.0;-351.0;602.0;50;599.0;69.0;-432.0;234.0
-526.0;-930.0;171.0;-345.0;602.0;50;601.0;68.0;?;232.0
-529.0;-931.0;183.0;-326.0;604.0;50;603.0;49.0;-433.0;220.0
-529.0;-931.0;182.0;-325.0;602.0;49;606.0;19.0;-433.0;201.0
-531.0;-930.0;?;-322.0;604.0;50;606.0;19.0;-438.0;190.0
-530.0;-929.0;153.0;?;603.0;49;609.0;7.0;-438.0;179.0
-531.0;-929.0;183.0;-281.0;604.0;50;608.0;3.0;?;178.0
?;-931.0;162.0;-260.0;607.0;50;611.0;9.0;-437.0;?
-532.0;-932.0;?;-242.0;606.0;49;611.0;16.0;-440.0;185.0
-529.0;-932.0;200.0;-302.0;608.0;49;611.0;31.0;-438.0;193.0
-529.0;-933.0;173.0;-305.0;609.0;48;611.0;29.0;-440.0;215.0
-527.0;-931.0;163.0;-341.0;610.0;?;612.0;24.0;-440.0;211.0
-526.0;-930.0;172.0;-292.0;609.0;54;610.0;21.0;-441.0;221.0
-525.0;-930.0;?;-347.0;608.0;54;612.0;39.0;-443.0;232.0
-524.0;-931.0;189.0;-327.0;609.0;54;613.0;26.0;-440.0;?
-524.0;-931.0;170.0;-345.0;606.0;54;611.0;15.0;-438.0;222.0
-521.0;-930.0;?;-367.0;606.0;53;611.0;30.0;-441.0;211.0
?;-929.0;201.0;-381.0;608.0;53;607.0;11.0;-436.0;?
?;-929.0;102.0;?;?;53;604.0;-9.0;-437.0;126.0
-514.0;-931.0;-176.0;?;607.0;53;602.0;-25.0;-436.0;80.0
-514.0;-935.0;17.0;-43.0;608.0;53;601.0;66.0;-433.0;?
-520.0;-941.0;-77.0;-346.0;604.0;53;616.0;256.0;-429.0;552.0
?;-951.0;-20.0;-671.0;600.0;53;633.0;419.0;-420.0;577.0
-524.0;-956.0;235.0;-627.0;603.0;53;630.0;64.0;-414.0;199.0
-531.0;-962.0;42.0;-359.0;600.0;53;624.0;-30.0;-412.0;196.0
-530.0;-966.0;?;-123.0;598.0;53;612.0;39.0;-411.0;195.0
-528.0;-971.0;135.0;-125.0;597.0;53;605.0;85.0;-406.0;146.0
-526.0;-972.0;164.0;-335.0;595.0;53;591.0;47.0;-411.0;?
-525.0;-969.0;82.0;-395.0;597.0;?;592.0;74.0;-412.0;291.0
-525.0;-964.0;100.0;-377.0;599.0;53;595.0;?;-412.0;?
?;-953.0;61.0;-324.0;596.0;53;597.0;94.0;-413.0;294.0
-522.0;-947.0;83.0;-379.0;597.0;53;601.0;134.0;-416.0;304.0
-522.0;-938.0;102.0;-376.0;598.0;53;603.0;136.0;-416.0;301.0
-522.0;-934.0;124.0;-349.0;597.0;53;601.0;128.0;-418.0;293.0
-521.0;-932.0;90.0;-348.0;595.0;53;605.0;107.0;-420.0;289.0
-524.0;-933.0;91.0;-307.0;596.0;?;605.0;116.0;-422.0;263.0
-526.0;-932.0;88.0;-264.0;596.0;53;603.0;82.0;-421.0;227.0
-525.0;-935.0;151.0;-234.0;595.0;53;603.0;61.0;-423.0;216.0
-524.0;-937.0;90.0;-261.0;596.0;53;?;78.0;-424.0;229.0
-522.0;-941.0;103.0;-261.0;596.0;53;?;84.0;-423.0;244.0
-523.0;-944.0;99.0;-337.0;596.0;53;603.0;113.0;-426.0;256.0
-523.0;-950.0;95.0;-315.0;598.0;53;606.0;99.0;-428.0;269.0
-525.0;-954.0;111.0;-356.0;?;53;?;106.0;-427.0;283.0
-525.0;-954.0;102.0;-390.0;597.0;53;607.0;122.0;-430.0;295.0
-523.0;-952.0;82.0;-401.0;597.0;53;607.0;128.0;-430.0;313.0
-523.0;-949.0;92.0;-455.0;598.0;53;607.0;?;-428.0;335.0
-522.0;-945.0;121.0;-427.0;597.0;53;605.0;141.0;-428.0;324.0
-520.0;-942.0;109.0;-371.0;595.0;52;603.0;139.0;-429.0;306.0
-521.0;-938.0;113.0;-323.0;594.0;50;603.0;127.0;-429.0;288.0
?;-937.0;105.0;-350.0;594.0;48;602.0;117.0;-429.0;296.0
-519.0;-935.0;89.0;-339.0;594.0;47;602.0;116.0;-430.0;293.0
-522.0;-933.0;90.0;-342.0;595.0;46;602.0;126.0;-427.0;281.0
-521.0;-935.0;76.0;?;596.0;45;603.0;125.0;-427.0;282.0
-522.0;-934.0;94.0;-305.0;594.0;44;604.0;128.0;-432.0;300.0
-521.0;-934.0;96.0;-338.0;594.0;44;601.0;133.0;-428.0;298.0
-522.0;-934.0;95.0;-368.0;592.0;43;603.0;113.0;-429.0;299.0
-525.0;-933.0;109.0;-375.0;592.0;43;604.0;137.0;-430.0;302.0
-526.0;-932.0;113.0;-343.0;590.0;43;604.0;141.0;-430.0;299.0
-527.0;-933.0;94.0;-354.0;589.0;43;603.0;143.0;-429.0;310.0
-527.0;-935.0;?;-385.0;590.0;45;605.0;157.0;-427.0;315.0
-529.0;-936.0;?;-388.0;587.0;45;607.0;115.0;-431.0;292.0
-531.0;-940.0;111.0;-338.0;590.0;45;606.0;81.0;-430.0;263.0
-531.0;-942.0;127.0;-283.0;586.0;46;608.0;77.0;-429.0;235.0
-533.0;-940.0;153.0;-274.0;588.0;44;605.0;79.0;-427.0;213.0
-533.0;-938.0;?;-260.0;589.0;42;606.0;?;-427.0;196.0
-530.0;-939.0;170.0;-301.0;588.0;43;603.0;40.0;-426.0;198.0
-528.0;-938.0;145.0;-302.0;589.0;44;?;39.0;-426.0;227.0
-524.0;-938.0;168.0;-350.0;591.0;43;?;49.0;-427.0;252.0
-516.0;?;125.0;-398.0;?;43;599.0;81.0;-424.0;279.0
-509.0;-937.0;193.0;-396.0;586.0;42;597.0;97.0;-419.0;285.0
-503.0;-938.0;168.0;-373.0;583.0;42;593.0;94.0;-413.0;256.0
-497.0;-938.0;129.0;-226.0;583.0;42;589.0;41.0;-411.0;155.0
-484.0;-941.0;-279.0;-78.0;582.0;42;581.0;73.0;-405.0;105.0
-478.0;-943.0;213.0;-77.0;583.0;42;574.0;78.0;-402.0;233.0
-476.0;-947.0;-111.0;-420.0;585.0;?;577.0;292.0;-399.0;559.0
-478.0;-953.0;-68.0;-679.0;586.0;42;581.0;434.0;-400.0;604.0
-473.0;-959.0;151.0;-660.0;589.0;42;576.0;39.0;-394.0;262.0
-479.0;-959.0;20.0;-441.0;588.0;42;572.0;-20.0;-388.0;303.0
-479.0;-957.0;101.0;-324.0;583.0;42;564.0;153.0;-390.0;276.0
-473.0;-955.0;103.0;-239.0;579.0;42;557.0;146.0;-390.0;189.0
-469.0;-952.0;92.0;-209.0;581.0;42;557.0;48.0;?;208.0
-469.0;-947.0;48.0;?;584.0;42;556.0;37.0;-389.0;268.0
-471.0;?;70.0;-340.0;590.0;42;559.0;67.0;-392.0;242.0
-473.0;-939.0;103.0;-241.0;590.0;42;558.0;88.0;-391.0;229.0
-473.0;-934.0;73.0;-236.0;593.0;42;560.0;108.0;-394.0;249.0
-472.0;-935.0;48.0;-297.0;593.0;42;560.0;116.0;-392.0;264.0
-470.0;-934.0;80.0;-302.0;593.0;42;558.0;116.0;-392.0;274.0
-474.0;-933.0;94.0;-346.0;591.0;42;557.0;117.0;-396.0;292.0
-474.0;-933.0;90.0;-345.0;?;42;558.0;111.0;-396.0;276.0
-475.0;-930.0;79.0;-324.0;593.0;42;559.0;90.0;-394.0;247.0
-477.0;-931.0;73.0;-302.0;591.0;?;559.0;90.0;-397.0;?
-476.0;-932.0;79.0;-298.0;594.0;42;560.0;106.0;-399.0;265.0
-472.0;?;64.0;-322.0;594.0;42;?;129.0;-405.0;?
-475.0;-931.0;51.0;-304.0;593.0;?;561.0;138.0;-403.0;?
-477.0;-932.0;81.0;-334.0;594.0;42;563.0;128.0;-405.0;276.0
-478.0;-929.0;80.0;-343.0;595.0;?;?;125.0;?;287.0
-478.0;-927.0;83.0;?;595.0;42;565.0;141.0;-407.0;301.0
-478.0;-928.0;87.0;-365.0;596.0;42;569.0;164.0;-409.0;307.0
-478.0;-927.0;50.0;-364.0;595.0;42;569.0;155.0;-410.0;310.0
-475.0;-925.0;48.0;-352.0;?;42;568.0;145.0;-407.0;316.0
-476.0;-923.0;79.0;-377.0;597.0;42;570.0;156.0;-410.0;313.0
-476.0;-924.0;77.0;-354.0;595.0;?;568.0;153.0;-411.0;308.0
-476.0;?;65.0;-356.0;?;42;569.0;144.0;-408.0;306.0
-475.0;?;65.0;-318.0;594.0;42;568.0;146.0;-410.0;296.0
-476.0;-922.0;75.0;-332.0;595.0;42;570.0;140.0;-412.0;293.0
-475.0;-920.0;55.0;-343.0;?;42;567.0;123.0;-411.0;288.0
-476.0;-920.0;57.0;-364.0;596.0;42;568.0;156.0;-410.0;295.0
-475.0;-921.0;63.0;-362.0;594.0;42;567.0;150.0;-413.0;295.0
-475.0;-921.0;60.0;-378.0;594.0;42;567.0;136.0;-412.0;315.0
-475.0;-922.0;80.0;-392.0;595.0;42;567.0;159.0;-413.0;324.0
-473.0;-925.0;60.0;-393.0;595.0;42;567.0;174.0;-415.0;340.0
-471.0;-924.0;40.0;-407.0;595.0;42;567.0;166.0;-416.0;342.0
-471.0;-928.0;28.0;-412.0;?;?;572.0;173.0;-412.0;341.0
-470.0;?;50.0;-408.0;597.0;42;570.0;165.0;-414.0;343.0
-470.0;-925.0;64.0;-390.0;598.0;42;571.0;203.0;-415.0;?
-470.0;-923.0;40.0;-390.0;598.0;42;?;202.0;?;341.0
-473.0;-921.0;50.0;-406.0;598.0;42;573.0;152.0;-419.0;322.0
-472.0;-918.0;62.0;-347.0;596.0;42;?;163.0;-418.0;332.0
-473.0;-914.0;?;-375.0;597.0;42;572.0;193.0;-420.0;339.0
-474.0;-914.0;43.0;-376.0;?;42;574.0;184.0;-419.0;338.0
-473.0;-914.0;52.0;-363.0;599.0;42;573.0;175.0;-417.0;320.0
-475.0;-913.0;54.0;-363.0;598.0;42;574.0;151.0;-417.0;310.0
-477.0;-911.0;38.0;-360.0;598.0;42;574.0;155.0;-421.0;310.0
-476.0;-910.0;75.0;-325.0;595.0;42;572.0;165.0;-416.0;307.0
-475.0;-912.0;72.0;?;597.0;42;574.0;?;-419.0;309.0
-472.0;-915.0;90.0;-368.0;596.0;?;575.0;157.0;-416.0;338.0
-473.0;-919.0;61.0;-398.0;596.0;42;573.0;199.0;?;336.0
-472.0;-924.0;61.0;-407.0;?;42;573.0;151.0;-416.0;333.0
-470.0;-926.0;63.0;-428.0;595.0;42;571.0;184.0;-419.0;359.0
-466.0;-927.0;68.0;-433.0;595.0;42;571.0;213.0;?;367.0
-466.0;-930.0;53.0;-433.0;595.0;42;572.0;204.0;-419.0;375.0
-465.0;-925.0;74.0;-450.0;595.0;42;571.0;194.0;-417.0;363.0
-465.0;-923.0;51.0;-400.0;594.0;42;568.0;194.0;-419.0;?
-464.0;-912.0;35.0;-414.0;594.0;42;570.0;180.0;-421.0;344.0
-460.0;-902.0;32.0;-401.0;595.0;42;567.0;162.0;-422.0;333.0
-460.0;-895.0;48.0;-348.0;593.0;42;564.0;158.0;-422.0;320.0
-460.0;-893.0;51.0;-314.0;592.0;42;560.0;199.0;-424.0;345.0
-460.0;-890.0;56.0;-364.0;592.0;42;556.0;189.0;-425.0;354.0
?;-888.0;70.0;-380.0;590.0;42;558.0;?;-425.0;345.0
-465.0;-889.0;78.0;-325.0;588.0;42;560.0;195.0;-426.0;324.0
-469.0;?;75.0;-285.0;585.0;42;566.0;201.0;-425.0;306.0
-472.0;-891.0;41.0;-349.0;582.0;42;?;191.0;-423.0;312.0
-473.0;-892.0;61.0;-444.0;584.0;42;564.0;178.0;-427.0;333.0
-472.0;-891.0;29.0;?;586.0;42;562.0;150.0;-429.0;?
-472.0;-890.0;29.0;-463.0;582.0;42;557.0;153.0;-428.0;359.0
-468.0;-889.0;?;-455.0;584.0;42;556.0;?;?;356.0
-468.0;-887.0;23.0;-376.0;584.0;42;553.0;183.0;-431.0;361.0
-467.0;-883.0;-16.0;-386.0;580.0;42;557.0;205.0;-428.0;368.0
-467.0;-880.0;2.0;-393.0;579.0;42;559.0;221.0;-432.0;362.0
-465.0;-876.0;37.0;-385.0;580.0;42;559.0;191.0;-431.0;354.0
-467.0;-871.0;-4.0;-374.0;579.0;42;561.0;196.0;-428.0;352.0
-467.0;-869.0;14.0;?;579.0;42;565.0;193.0;-430.0;349.0
-469.0;?;20.0;-353.0;580.0;42;563.0;193.0;-431.0;342.0
-468.0;-861.0;22.0;-353.0;580.0;?;563.0;176.0;-432.0;327.0
-465.0;-859.0;6.0;-362.0;583.0;42;569.0;160.0;-431.0;332.0
-464.0;-858.0;-3.0;-339.0;585.0;42;568.0;181.0;?;334.0
-460.0;-858.0;18.0;-340.0;583.0;42;568.0;196.0;-430.0;?
-458.0;-862.0;11.0;-365.0;583.0;42;?;192.0;-433.0;344.0
?;-863.0;0.0;-363.0;?;42;570.0;200.0;-430.0;356.0
-452.0;-867.0;?;?;584.0;42;568.0;213.0;-430.0;371.0
-449.0;-869.0;1.0;-415.0;584.0;42;569.0;205.0;-433.0;375.0
-446.0;-873.0;0.0;-413.0;586.0;42;569.0;212.0;-431.0;382.0
-444.0;-877.0;-1.0;-393.0;587.0;42;569.0;213.0;-432.0;390.0
-440.0;-879.0;-13.0;-400.0;587.0;42;571.0;224.0;-432.0;401.0
-437.0;-880.0;-4.0;-443.0;588.0;42;572.0;244.0;-432.0;407.0
-437.0;-880.0;-7.0;-445.0;589.0;42;570.0;250.0;-435.0;410.0
-436.0;-881.0;-23.0;-447.0;592.0;42;571.0;231.0;-436.0;406.0
-437.0;-881.0;-15.0;-436.0;594.0;42;573.0;234.0;-439.0;390.0
-437.0;?;-4.0;-384.0;593.0;42;?;214.0;-439.0;381.0
-441.0;-880.0;5.0;-413.0;593.0;42;575.0;225.0;-440.0;388.0
-441.0;-879.0;13.0;-410.0;593.0;42;577.0;240.0;-441.0;381.0
-440.0;-879.0;5.0;-404.0;592.0;42;577.0;206.0;?;373.0
-437.0;-877.0;38.0;-411.0;592.0;42;579.0;215.0;-443.0;391.0
-435.0;-877.0;5.0;-415.0;?;42;580.0;234.0;-445.0;409.0
-434.0;-878.0;9.0;-420.0;590.0;42;579.0;254.0;?;405.0
-431.0;-879.0;9.0;-440.0;590.0;42;578.0;227.0;-446.0;412.0
-426.0;-878.0;1.0;-498.0;592.0;42;575.0;238.0;-450.0;414.0
-423.0;-880.0;-17.0;-433.0;591.0;42;570.0;243.0;-448.0;389.0
-420.0;?;-16.0;-418.0;592.0;42;571.0;251.0;-449.0;427.0
-416.0;-875.0;24.0;-487.0;?;42;?;281.0;-451.0;448.0
-415.0;-874.0;-27.0;-441.0;593.0;42;570.0;270.0;-452.0;421.0
-417.0;-871.0;-9.0;-432.0;592.0;?;569.0;261.0;-453.0;403.0
-421.0;-868.0;-40.0;-406.0;592.0;42;569.0;249.0;-456.0;405.0
-421.0;-868.0;-14.0;-419.0;?;42;568.0;258.0;-455.0;415.0
-423.0;-867.0;-17.0;-422.0;594.0;42;569.0;269.0;-457.0;402.0
-421.0;-865.0;-15.0;?;596.0;42;570.0;240.0;-454.0;409.0
-419.0;-865.0;-2.0;-435.0;595.0;42;?;243.0;?;428.0
-417.0;-866.0;-12.0;-464.0;599.0;42;567.0;274.0;?;436.0
-415.0;-863.0;-41.0;-483.0;599.0;42;565.0;255.0;-459.0;437.0
-416.0;-862.0;3.0;-459.0;600.0;42;565.0;261.0;-461.0;433.0
-422.0;-862.0;3.0;-463.0;602.0;42;567.0;242.0;-459.0;428.0
-432.0;-863.0;-30.0;-465.0;602.0;42;566.0;224.0;-459.0;378.0
-441.0;-864.0;-10.0;-361.0;?;42;569.0;?;-459.0;336.0
-444.0;-865.0;4.0;-282.0;601.0;42;571.0;203.0;-457.0;320.0
-441.0;-866.0;29.0;?;601.0;42;570.0;223.0;-457.0;354.0
-437.0;?;4.0;-408.0;601.0;42;571.0;243.0;-456.0;381.0
-435.0;-871.0;0.0;-462.0;600.0;42;574.0;250.0;-455.0;430.0
-435.0;-876.0;6.0;-543.0;599.0;42;575.0;246.0;-460.0;443.0
-439.0;-876.0;43.0;-452.0;599.0;42;576.0;259.0;-458.0;440.0
-443.0;-877.0;19.0;-458.0;600.0;42;577.0;241.0;-456.0;412.0
-443.0;-882.0;-4.0;?;599.0;42;575.0;236.0;-455.0;412.0
-440.0;-885.0;?;-473.0;599.0;42;574.0;226.0;-453.0;423.0
-434.0;-883.0;24.0;-515.0;601.0;42;574.0;255.0;-454.0;466.0
-438.0;-883.0;26.0;-540.0;601.0;42;573.0;285.0;-455.0;446.0
-440.0;-882.0;10.0;-379.0;?;42;571.0;236.0;-455.0;378.0
-441.0;-882.0;11.0;-350.0;599.0;42;573.0;196.0;-458.0;380.0
-441.0;-881.0;0.0;-425.0;599.0;42;574.0;253.0;-458.0;400.0
-444.0;-880.0;?;?;599.0;42;575.0;258.0;-453.0;384.0
-447.0;-880.0;9.0;-391.0;599.0;42;577.0;218.0;-455.0;359.0
-448.0;-878.0;15.0;-371.0;598.0;42;580.0;195.0;-454.0;346.0
-451.0;-878.0;52.0;-382.0;598.0;42;578.0;203.0;-455.0;374.0
-453.0;-881.0;22.0;-411.0;597.0;42;579.0;233.0;-454.0;380.0
-453.0;-884.0;28.0;-387.0;596.0;42;583.0;222.0;-451.0;396.0
-449.0;-883.0;19.0;-425.0;596.0;42;580.0;238.0;-450.0;409.0
?;-886.0;20.0;-471.0;596.0;42;582.0;264.0;-451.0;439.0
-449.0;-888.0;10.0;?;597.0;42;581.0;?;-453.0;412.0
?;-891.0;-18.0;-423.0;596.0;42;579.0;223.0;-453.0;404.0
-449.0;-895.0;47.0;-415.0;595.0;42;579.0;233.0;-456.0;398.0
-444.0;?;19.0;-439.0;594.0;42;579.0;245.0;-457.0;425.0
-437.0;-899.0;-20.0;-449.0;594.0;42;575.0;291.0;-455.0;460.0
-435.0;-902.0;1.0;?;596.0;42;580.0;268.0;-460.0;438.0
-435.0;-901.0;22.0;-405.0;596.0;42;578.0;224.0;-462.0;407.0
-436.0;-905.0;-9.0;?;596.0;42;576.0;214.0;-463.0;387.0
-437.0;-906.0;19.0;-440.0;595.0;?;580.0;242.0;-466.0;401.0
-439.0;-906.0;30.0;-421.0;597.0;42;584.0;248.0;-469.0;380.0
-438.0;-904.0;18.0;-437.0;598.0;42;581.0;222.0;-465.0;406.0
-439.0;-905.0;12.0;-426.0;600.0;42;584.0;251.0;-465.0;?
-440.0;-902.0;14.0;-428.0;600.0;42;581.0;241.0;-462.0;398.0
-437.0;-901.0;-25.0;?;600.0;42;578.0;212.0;-464.0;377.0
-431.0;-899.0;3.0;?;599.0;42;578.0;230.0;-463.0;426.0
-431.0;-895.0;27.0;-434.0;601.0;42;579.0;?;-469.0;?
-434.0;-892.0;46.0;-400.0;601.0;42;578.0;242.0;-466.0;385.0
-441.0;-888.0;26.0;-392.0;600.0;?;584.0;205.0;-470.0;375.0
-452.0;-889.0;31.0;-323.0;598.0;42;586.0;245.0;-469.0;363.0
-460.0;-887.0;38.0;-337.0;599.0;42;588.0;227.0;-469.0;341.0
-466.0;-891.0;20.0;-358.0;?;42;590.0;207.0;-465.0;353.0
-468.0;-892.0;21.0;-399.0;600.0;42;589.0;199.0;-467.0;360.0
-465.0;?;19.0;-403.0;598.0;42;?;190.0;-468.0;383.0
-464.0;-897.0;29.0;-463.0;598.0;42;590.0;203.0;?;390.0
-465.0;-897.0;30.0;-390.0;600.0;42;591.0;209.0;-469.0;375.0
-460.0;-901.0;10.0;-392.0;600.0;42;590.0;210.0;-464.0;356.0
-455.0;-906.0;4.0;-365.0;604.0;42;588.0;173.0;-461.0;371.0
-454.0;-907.0;50.0;-483.0;606.0;42;586.0;232.0;-456.0;424.0
-455.0;-908.0;15.0;-458.0;609.0;42;?;223.0;-449.0;402.0
-460.0;-906.0;25.0;-366.0;610.0;42;584.0;229.0;-448.0;358.0
-459.0;-903.0;31.0;-351.0;610.0;42;584.0;170.0;-451.0;348.0
-459.0;-901.0;39.0;-390.0;609.0;42;583.0;206.0;-453.0;377.0
-463.0;-899.0;?;-414.0;610.0;42;586.0;237.0;-457.0;406.0
-465.0;-896.0;31.0;-432.0;609.0;42;585.0;241.0;-463.0;?
-463.0;?;21.0;-467.0;608.0;42;586.0;253.0;-468.0;419.0
-469.0;-891.0;?;-414.0;608.0;42;585.0;254.0;-480.0;385.0
-476.0;-891.0;59.0;-466.0;605.0;42;?;169.0;-489.0;376.0
-482.0;-887.0;34.0;-373.0;604.0;42;587.0;222.0;-491.0;236.0
-477.0;-886.0;14.0;-321.0;605.0;42;587.0;109.0;-485.0;352.0
-475.0;-885.0;?;-464.0;606.0;42;589.0;205.0;-479.0;?
-469.0;-885.0;9.0;?;606.0;42;590.0;245.0;-471.0;377.0
-466.0;-884.0;10.0;-310.0;608.0;42;592.0;191.0;-465.0;347.0
-456.0;-884.0;13.0;-307.0;609.0;42;587.0;204.0;-461.0;341.0
-449.0;-884.0;35.0;-334.0;611.0;42;583.0;232.0;-460.0;391.0
-447.0;-884.0;4.0;-398.0;?;42;579.0;261.0;-461.0;393.0
-447.0;-886.0;43.0;-402.0;615.0;?;579.0;219.0;-459.0;377.0
-447.0;-886.0;45.0;-395.0;615.0;42;576.0;194.0;-462.0;367.0
-445.0;-890.0;52.0;-390.0;611.0;42;578.0;209.0;-462.0;382.0
-444.0;-894.0;14.0;-438.0;611.0;42;578.0;225.0;-465.0;392.0
-444.0;-899.0;41.0;-471.0;610.0;42;?;221.0;-463.0;415.0
-445.0;-901.0;37.0;-460.0;612.0;42;579.0;229.0;-461.0;422.0
-451.0;-901.0;40.0;-448.0;611.0;42;582.0;248.0;?;408.0
-454.0;-901.0;15.0;-419.0;610.0;42;583.0;?;-464.0;388.0
-456.0;-897.0;40.0;-425.0;608.0;42;584.0;211.0;-466.0;386.0
-457.0;-898.0;?;-397.0;?;42;587.0;212.0;-468.0;380.0
-457.0;-892.0;18.0;-390.0;604.0;42;589.0;221.0;-469.0;385.0
-459.0;-891.0;28.0;-398.0;603.0;42;?;215.0;-474.0;380.0
?;-889.0;71.0;-395.0;601.0;42;595.0;213.0;-478.0;377.0
-469.0;-890.0;30.0;-361.0;599.0;42;597.0;196.0;-475.0;351.0
