InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-33.0;29;-48.0;-20;71.0;-72.0;-15.0;81.0;20;-372.0;-133.0;29;89.0
-2.0;15;-11.0;-38;98.0;-69.0;-47.0;25.0;38;-452.0;-105.0;15;78.0
12.0;-28;8.0;-12;71.0;-22.0;-32.0;88.0;12;-314.0;-68.0;-28;108.0
17.0;-53;31.0;-34;80.0;8.0;-53.0;?;34;-174.0;-13.0;-53;113.0
64.0;-122;23.0;10;95.0;65.0;-43.0;78.0;-10;55.0;91.0;-122;51.0
101.0;-155;57.0;-83;83.0;157.0;-49.0;0.0;83;153.0;174.0;-155;-26.0
159.0;-316;98.0;-175;41.0;193.0;-63.0;-53.0;175;200.0;242.0;-316;-81.0
200.0;-574;77.0;-565;63.0;255.0;-99.0;-71.0;565;264.0;270.0;-574;-123.0
266.0;-613;87.0;-1500;167.0;329.0;-160.0;-48.0;1500;235.0;308.0;-613;-120.0
306.0;-517;24.0;-2011;208.0;373.0;-198.0;-27.0;2011;294.0;313.0;-517;-94.0
381.0;?;-37.0;-2000;216.0;478.0;-227.0;7.0;2000;375.0;312.0;?;-40.0
393.0;-79;-56.0;-1650;339.0;565.0;-331.0;44.0;1650;456.0;337.0;?;18.0
400.0;-72;-79.0;-1279;333.0;616.0;-366.0;69.0;1279;518.0;517.0;-72;96.0
393.0;-25;-108.0;-1220;225.0;645.0;-446.0;50.0;1220;578.0;?;-25;132.0
503.0;-52;-170.0;-1035;334.0;604.0;-509.0;53.0;1035;564.0;611.0;-52;158.0
525.0;-88;-150.0;-915;407.0;534.0;-486.0;72.0;915;524.0;594.0;-88;182.0
526.0;-67;-243.0;-862;457.0;431.0;-517.0;110.0;862;401.0;676.0;-67;229.0
482.0;-66;-319.0;-684;467.0;297.0;-497.0;208.0;684;131.0;553.0;-66;300.0
?;?;-356.0;?;437.0;?;-472.0;?;660;-125.0;402.0;-81;320.0
422.0;-130;-462.0;-621;420.0;151.0;-453.0;443.0;621;-161.0;295.0;-130;347.0
463.0;-193;-502.0;-384;417.0;127.0;-433.0;401.0;384;-50.0;202.0;-193;321.0
418.0;-201;-465.0;-252;385.0;188.0;?;404.0;252;90.0;173.0;-201;362.0
439.0;-139;-474.0;-182;337.0;248.0;-419.0;385.0;182;130.0;283.0;-139;467.0
422.0;-116;-481.0;-69;411.0;256.0;-408.0;296.0;69;91.0;273.0;-116;?
376.0;-108;-496.0;-190;507.0;311.0;-402.0;314.0;190;127.0;345.0;-108;439.0
338.0;-80;-494.0;-162;491.0;300.0;-368.0;411.0;162;230.0;476.0;-80;436.0
285.0;-51;-422.0;-24;493.0;301.0;-341.0;?;24;316.0;467.0;-51;340.0
223.0;-49;-350.0;-380;506.0;299.0;-323.0;253.0;380;342.0;446.0;-49;331.0
204.0;-9;-308.0;439;446.0;281.0;-295.0;298.0;-439;363.0;470.0;-9;340.0
143.0;-57;-269.0;-497;?;210.0;-277.0;407.0;?;446.0;465.0;-57;460.0
73.0;96;-209.0;618;414.0;156.0;-311.0;444.0;-618;?;?;96;474.0
38.0;62;-192.0;201;?;97.0;-246.0;413.0;-201;348.0;407.0;62;399.0
44.0;?;-163.0;328;356.0;91.0;-269.0;399.0;-328;282.0;341.0;687;338.0
-1.0;1619;-142.0;10055;290.0;118.0;-204.0;326.0;-10055;283.0;315.0;1619;289.0
29.0;-1296;-64.0;2039;354.0;48.0;-171.0;294.0;-2039;234.0;231.0;-1296;245.0
-1.0;-3192;-2.0;-5283;223.0;28.0;-138.0;251.0;?;151.0;178.0;-3192;180.0
-12.0;-932;?;3849;?;37.0;-60.0;142.0;-3849;122.0;114.0;-932;162.0
-24.0;-225;43.0;491;147.0;28.0;-69.0;148.0;-491;84.0;120.0;-225;146.0
-41.0;-255;81.0;-750;49.0;33.0;?;212.0;750;143.0;111.0;-255;183.0
-49.0;-5;58.0;986;28.0;-1.0;-48.0;334.0;-986;91.0;85.0;-5;234.0
-24.0;-348;-13.0;-1296;-117.0;-35.0;42.0;-163.0;?;-223.0;-178.0;-348;-182.0
-9.0;-282;41.0;-1203;-144.0;6.0;30.0;-138.0;1203;-181.0;-138.0;-282;-130.0
8.0;-188;61.0;-1122;-112.0;32.0;-4.0;-99.0;1122;-123.0;-104.0;-188;-109.0
58.0;-12;93.0;-891;-58.0;64.0;24.0;-153.0;891;-108.0;-90.0;-12;-119.0
79.0;54;71.0;-847;-46.0;37.0;-1.0;-132.0;847;-137.0;-47.0;54;-100.0
?;60;21.0;-827;-44.0;5.0;5.0;-82.0;827;-101.0;-39.0;?;-95.0
81.0;46;4.0;-699;-34.0;?;-36.0;-47.0;699;-152.0;-77.0;46;?
91.0;?;-56.0;-528;3.0;2.0;-69.0;-9.0;528;-103.0;-24.0;-141;-26.0
?;-162;-108.0;-436;-3.0;59.0;-102.0;23.0;436;-63.0;9.0;-162;-1.0
143.0;-142;-163.0;-467;44.0;116.0;-96.0;4.0;467;-39.0;-13.0;-142;9.0
?;?;-158.0;-316;67.0;112.0;-129.0;10.0;316;-23.0;-10.0;-166;71.0
183.0;-152;-156.0;-166;?;110.0;-91.0;28.0;166;-28.0;92.0;-152;118.0
166.0;-351;-179.0;-108;268.0;147.0;-103.0;46.0;108;93.0;243.0;-351;141.0
160.0;-415;-155.0;-44;357.0;185.0;-106.0;63.0;44;183.0;?;?;212.0
183.0;-116;-219.0;-320;420.0;247.0;-139.0;137.0;320;323.0;387.0;-116;301.0
185.0;33;-268.0;-242;493.0;321.0;-174.0;159.0;242;349.0;445.0;33;330.0
221.0;-31;-286.0;?;544.0;325.0;-141.0;251.0;-106;338.0;516.0;-31;405.0
198.0;-63;-297.0;-172;568.0;336.0;-198.0;333.0;172;393.0;623.0;-63;530.0
210.0;?;-333.0;-84;587.0;?;-217.0;434.0;84;474.0;642.0;-71;582.0
232.0;-10;-357.0;302;604.0;335.0;-288.0;504.0;?;470.0;667.0;-10;592.0
230.0;46;-380.0;-214;608.0;330.0;-299.0;510.0;214;441.0;599.0;46;600.0
252.0;-34;-424.0;669;606.0;334.0;-343.0;?;-669;422.0;558.0;-34;588.0
236.0;193;-347.0;-246;563.0;312.0;-305.0;512.0;246;331.0;480.0;193;609.0
214.0;4;-330.0;766;552.0;246.0;-332.0;476.0;-766;301.0;503.0;4;523.0
239.0;-1;?;544;489.0;194.0;-277.0;436.0;-544;338.0;449.0;-1;?
200.0;290;-314.0;-1153;414.0;143.0;-306.0;521.0;1153;284.0;380.0;290;413.0
144.0;-355;-279.0;8231;?;128.0;-268.0;562.0;-8231;?;292.0;-355;427.0
106.0;1655;-225.0;?;156.0;17.0;-262.0;508.0;-1506;38.0;254.0;1655;336.0
25.0;2890;-132.0;-9269;40.0;-58.0;-194.0;423.0;9269;-51.0;100.0;2890;223.0
-39.0;637;-98.0;?;-51.0;-91.0;-118.0;225.0;387;-98.0;-125.0;637;54.0
-30.0;321;-12.0;?;-203.0;-119.0;-20.0;?;-420;-177.0;-276.0;321;-80.0
-91.0;226;113.0;-584;-293.0;-155.0;74.0;-92.0;584;-238.0;-278.0;226;-167.0
-142.0;-148;269.0;967;-296.0;-176.0;133.0;-261.0;-967;-273.0;-319.0;-148;?
-161.0;137;?;-396;-331.0;-166.0;201.0;-371.0;?;?;?;137;-314.0
-178.0;-15;442.0;118;-417.0;-206.0;239.0;-393.0;-118;-299.0;-334.0;-15;-349.0
-236.0;?;463.0;-90;-604.0;-240.0;?;-274.0;90;-332.0;-367.0;42;-312.0
-244.0;44;429.0;-56;-663.0;-269.0;80.0;45.0;56;-189.0;-200.0;44;-50.0
-331.0;?;-213.0;64;-412.0;-351.0;-168.0;485.0;-64;-499.0;-609.0;-47;231.0
-626.0;-75;-709.0;?;-867.0;-484.0;299.0;552.0;?;?;-804.0;-75;-926.0
-398.0;-24;-276.0;9;-750.0;-623.0;293.0;-547.0;-9;-461.0;56.0;-24;-850.0
-216.0;21;249.0;-11;-512.0;-208.0;174.0;-901.0;11;544.0;-298.0;?;-506.0
-234.0;23;442.0;-25;-367.0;13.0;-61.0;-240.0;25;640.0;-125.0;23;-13.0
-77.0;43;777.0;-43;-223.0;-17.0;-20.0;148.0;43;340.0;-343.0;43;126.0
-128.0;15;607.0;-34;-160.0;-169.0;145.0;36.0;34;-176.0;-291.0;15;-48.0
-181.0;69;334.0;-43;-193.0;-318.0;310.0;-340.0;43;-415.0;-206.0;69;-486.0
-130.0;68;392.0;-55;-190.0;-291.0;305.0;-766.0;55;-317.0;?;68;-735.0
-70.0;-22;483.0;-54;-151.0;33.0;287.0;-818.0;54;-106.0;-7.0;-22;-562.0
-56.0;-9;492.0;-53;-139.0;207.0;?;-523.0;53;-92.0;-186.0;-9;-267.0
-40.0;-66;?;-56;-93.0;192.0;205.0;-141.0;56;-165.0;-223.0;-66;?
-8.0;-257;215.0;-170;-60.0;98.0;175.0;7.0;170;-168.0;-161.0;-257;42.0
20.0;-438;76.0;-414;-60.0;30.0;142.0;-28.0;414;-217.0;-129.0;-438;34.0
8.0;-369;2.0;-763;-36.0;29.0;98.0;-31.0;?;-273.0;-201.0;?;?
38.0;-269;-30.0;-937;47.0;37.0;94.0;40.0;937;-184.0;-166.0;-269;111.0
65.0;-270;-49.0;-1037;39.0;72.0;92.0;21.0;1037;-111.0;-113.0;?;89.0
?;-149;-56.0;-1140;77.0;56.0;31.0;116.0;1140;-138.0;-67.0;-149;200.0
83.0;-126;-66.0;-1049;50.0;111.0;-2.0;?;1049;-45.0;33.0;-126;224.0
88.0;-73;-43.0;-1416;82.0;164.0;-68.0;122.0;1416;-19.0;106.0;-73;138.0
112.0;72;-112.0;-1584;47.0;145.0;-37.0;-5.0;1584;-167.0;27.0;72;48.0
136.0;52;?;-1176;-48.0;80.0;-68.0;-73.0;1176;-288.0;-107.0;52;57.0
118.0;-27;-206.0;-1056;-116.0;8.0;-60.0;46.0;1056;-426.0;?;-27;72.0
97.0;-80;-175.0;-835;-73.0;-53.0;-126.0;45.0;835;-350.0;-283.0;-80;6.0
115.0;-74;-97.0;-629;0.0;7.0;-43.0;-66.0;629;-282.0;-236.0;-74;-35.0
?;-59;-54.0;-604;26.0;43.0;-19.0;-111.0;604;-241.0;-173.0;-59;-31.0
99.0;-119;-19.0;-247;65.0;32.0;3.0;-46.0;247;-113.0;-97.0;-119;8.0
80.0;-412;8.0;143;24.0;28.0;4.0;38.0;?;-111.0;-116.0;-412;58.0
94.0;-551;?;100;-21.0;-10.0;13.0;1.0;-100;-136.0;-93.0;-551;47.0
144.0;-168;-63.0;-197;3.0;63.0;0.0;-178.0;197;-121.0;-1.0;-168;-57.0
148.0;-72;?;-245;31.0;138.0;-17.0;-256.0;245;-103.0;-44.0;-72;-168.0
142.0;-65;-59.0;-259;82.0;160.0;-20.0;-90.0;259;-166.0;-39.0;-65;-30.0
144.0;-160;-93.0;46;120.0;104.0;-74.0;27.0;-46;-15.0;45.0;-160;46.0
167.0;-21;-115.0;-209;176.0;139.0;-104.0;24.0;?;42.0;135.0;-21;40.0
181.0;-34;-103.0;-184;242.0;136.0;-124.0;-30.0;184;141.0;?;-34;?
187.0;-242;-125.0;308;256.0;171.0;-163.0;-17.0;-308;174.0;200.0;-242;26.0
173.0;566;-145.0;-752;273.0;153.0;-182.0;-61.0;752;126.0;?;566;26.0
173.0;?;-209.0;1206;302.0;?;-193.0;63.0;-1206;168.0;209.0;-535;78.0
210.0;1200;-275.0;-412;298.0;142.0;-220.0;112.0;412;150.0;304.0;1200;212.0
218.0;861;-287.0;10681;293.0;178.0;-216.0;226.0;-10681;255.0;361.0;861;242.0
172.0;-4202;-345.0;24564;284.0;233.0;-268.0;409.0;-24564;272.0;326.0;-4202;349.0
149.0;-303;-334.0;4538;295.0;?;-215.0;522.0;?;162.0;283.0;-303;427.0
133.0;1986;-352.0;-4815;202.0;192.0;-168.0;?;4815;108.0;171.0;1986;?
125.0;-654;-257.0;2291;154.0;151.0;-131.0;263.0;-2291;-29.0;135.0;-654;320.0
58.0;77;?;-1012;88.0;105.0;?;189.0;1012;-118.0;8.0;77;327.0
34.0;-202;-14.0;196;21.0;61.0;-51.0;181.0;-196;-133.0;-47.0;-202;248.0
16.0;?;71.0;-98;-68.0;-25.0;-16.0;-154.0;98;-176.0;-132.0;-93;-144.0
3.0;-109;47.0;?;-63.0;-39.0;9.0;-72.0;203;-218.0;-147.0;-109;-127.0
44.0;-196;83.0;-496;-86.0;-31.0;-18.0;-23.0;496;-163.0;-107.0;-196;-82.0
19.0;-168;73.0;-567;-62.0;32.0;-1.0;-67.0;567;-61.0;-68.0;-168;?
40.0;-142;57.0;-451;-18.0;31.0;-33.0;-63.0;451;-44.0;25.0;-142;-43.0
?;-291;58.0;-1257;-36.0;34.0;-31.0;-21.0;?;-34.0;-22.0;-291;-76.0
10.0;-316;17.0;-1745;-44.0;9.0;-20.0;-86.0;1745;-90.0;-37.0;-316;-112.0
11.0;-46;13.0;-1776;-30.0;-2.0;-11.0;-63.0;1776;-138.0;?;-46;?
26.0;96;23.0;-1709;?;39.0;-40.0;1.0;1709;-49.0;-32.0;96;2.0
27.0;8;-28.0;-1218;71.0;49.0;-42.0;85.0;1218;-6.0;23.0;8;82.0
27.0;-2;-13.0;-1218;-3.0;78.0;-16.0;5.0;1218;-94.0;-91.0;-2;21.0
34.0;-23;-26.0;-872;33.0;-16.0;-7.0;15.0;872;-76.0;-25.0;-23;26.0
19.0;-68;43.0;-647;59.0;13.0;2.0;23.0;647;-39.0;-10.0;-68;-18.0
34.0;-45;18.0;-546;-15.0;46.0;-3.0;-35.0;546;?;-33.0;-45;-33.0
46.0;-91;11.0;-8;-37.0;64.0;1.0;-42.0;8;-129.0;-70.0;-91;-35.0
86.0;-124;24.0;-69;11.0;109.0;36.0;-105.0;69;-145.0;-49.0;-124;-58.0
107.0;-63;-3.0;-73;-7.0;89.0;15.0;-129.0;73;-172.0;-111.0;-63;-91.0
93.0;-101;-1.0;-99;-9.0;104.0;69.0;-103.0;99;-133.0;-77.0;-101;?
72.0;-19;12.0;15;69.0;56.0;?;-108.0;-15;?;-56.0;-19;-8.0
116.0;-131;-14.0;-155;113.0;74.0;10.0;-69.0;155;-84.0;8.0;-131;47.0
112.0;-53;-49.0;110;99.0;92.0;2.0;-6.0;-110;29.0;110.0;-53;79.0
84.0;88;-81.0;264;30.0;111.0;-3.0;74.0;-264;21.0;78.0;88;75.0
127.0;172;-117.0;333;50.0;109.0;-34.0;83.0;-333;-5.0;90.0;172;134.0
117.0;1164;-128.0;5288;38.0;?;-67.0;85.0;-5288;-36.0;45.0;1164;146.0
112.0;-205;-90.0;7940;51.0;94.0;-95.0;128.0;-7940;-1.0;67.0;-205;109.0
100.0;-1620;-82.0;3552;17.0;71.0;-86.0;98.0;-3552;-32.0;29.0;-1620;80.0
46.0;184;-97.0;358;21.0;27.0;-115.0;112.0;-358;-55.0;3.0;184;75.0
34.0;506;-39.0;-90;-1.0;-4.0;-103.0;69.0;90;24.0;?;506;?
9.0;-154;35.0;22;10.0;-23.0;-95.0;47.0;?;-67.0;-41.0;-154;48.0
-8.0;-198;66.0;67;-35.0;-16.0;-61.0;101.0;-67;-58.0;?;-198;89.0
-24.0;-188;159.0;-40;-70.0;-53.0;-41.0;56.0;40;-62.0;-46.0;-188;64.0
-30.0;126;269.0;19;-36.0;-73.0;?;78.0;-19;-16.0;-23.0;126;43.0
-139.0;267;437.0;-37;-256.0;-146.0;-167.0;214.0;37;64.0;?;267;178.0
-208.0;?;377.0;-95;-364.0;-272.0;-237.0;400.0;95;?;288.0;283;366.0
-147.0;205;43.0;-76;-338.0;?;-97.0;466.0;?;-660.0;-277.0;205;-7.0
-85.0;197;-225.0;?;-168.0;-279.0;502.0;148.0;85;-2031.0;-1230.0;197;-632.0
24.0;126;-71.0;-43;-210.0;-284.0;272.0;-550.0;43;-1061.0;?;126;-152.0
132.0;-27;277.0;57;182.0;-77.0;9.0;-592.0;-57;?;655.0;-27;-450.0
47.0;-10;310.0;47;243.0;?;-90.0;-426.0;-47;1146.0;465.0;-10;-224.0
24.0;-5;341.0;43;158.0;115.0;-8.0;-189.0;-43;819.0;424.0;-5;132.0
-34.0;-5;83.0;51;119.0;-53.0;64.0;55.0;-51;323.0;302.0;-5;171.0
-95.0;22;-109.0;8;-56.0;?;-8.0;162.0;-8;4.0;24.0;22;81.0
-129.0;3;-65.0;-18;-190.0;-206.0;39.0;27.0;18;-211.0;?;3;-96.0
-124.0;17;-1.0;-12;-449.0;-120.0;89.0;-49.0;12;-311.0;-273.0;17;-72.0
-91.0;41;21.0;-13;-390.0;4.0;94.0;-21.0;13;-309.0;-334.0;41;-19.0
-95.0;19;53.0;-31;-348.0;36.0;107.0;23.0;31;-259.0;-411.0;?;-20.0
-62.0;?;84.0;-17;-315.0;-7.0;159.0;-3.0;?;-319.0;-318.0;-2;-63.0
-83.0;6;172.0;36;-318.0;-29.0;127.0;-22.0;-36;-231.0;-298.0;6;-47.0
-95.0;-7;266.0;?;-158.0;1.0;173.0;-107.0;-18;-178.0;-105.0;-7;-158.0
-69.0;7;?;-35;-39.0;-6.0;204.0;-221.0;35;-67.0;-88.0;7;-206.0
-95.0;41;324.0;-6;-9.0;-13.0;181.0;-210.0;6;-72.0;-65.0;41;-191.0
-75.0;24;270.0;8;-56.0;?;?;-89.0;-8;-54.0;-14.0;24;-120.0
-74.0;24;167.0;-43;-61.0;1.0;90.0;-31.0;43;-109.0;-91.0;24;-54.0
-51.0;13;93.0;-37;-72.0;50.0;62.0;-30.0;37;-151.0;-89.0;?;-25.0
-31.0;?;41.0;10;-133.0;42.0;7.0;-79.0;-10;-162.0;-108.0;36;-66.0
-52.0;45;-19.0;13;-154.0;24.0;39.0;-94.0;-13;-182.0;-133.0;45;-70.0
-54.0;-8;-71.0;-29;-101.0;12.0;31.0;-63.0;29;-273.0;-201.0;-8;-19.0
-45.0;11;-70.0;-31;-168.0;-42.0;27.0;41.0;31;-336.0;-265.0;?;100.0
-50.0;-43;?;21;-47.0;-21.0;59.0;120.0;-21;-155.0;-143.0;?;101.0
-21.0;-127;58.0;-22;-25.0;-1.0;94.0;80.0;22;-45.0;-50.0;-127;48.0
-32.0;-226;94.0;-78;-84.0;-4.0;90.0;-32.0;78;-47.0;-39.0;-226;14.0
-36.0;-399;76.0;-733;15.0;8.0;68.0;-57.0;733;12.0;-36.0;-399;-38.0
-12.0;-385;85.0;-1887;-38.0;15.0;90.0;?;1887;-14.0;-47.0;-385;-21.0
5.0;-218;141.0;-2096;53.0;32.0;86.0;-34.0;2096;-65.0;-36.0;-218;-28.0
13.0;-98;135.0;?;-17.0;-11.0;73.0;-9.0;1692;-80.0;-39.0;?;-23.0
22.0;-64;?;-1564;-63.0;23.0;35.0;-4.0;?;-96.0;-64.0;-64;-1.0
26.0;-68;30.0;-1348;-53.0;-7.0;2.0;17.0;1348;-126.0;-63.0;-68;12.0
7.0;-150;9.0;?;-57.0;?;?;-48.0;1051;-46.0;-71.0;-150;-83.0
29.0;-254;11.0;-793;-71.0;?;-20.0;-106.0;793;-129.0;-73.0;-254;-85.0
56.0;-158;31.0;-542;?;12.0;-29.0;-70.0;542;?;-112.0;-158;-76.0
52.0;-98;45.0;-705;-52.0;1.0;-49.0;-59.0;705;-124.0;-100.0;?;-62.0
75.0;-38;-11.0;-252;-19.0;22.0;-40.0;-42.0;252;-94.0;-76.0;-38;-64.0
85.0;-107;-8.0;-744;47.0;?;-45.0;-29.0;744;-93.0;-27.0;-107;-56.0
122.0;13;-39.0;-196;122.0;87.0;-12.0;-65.0;196;-45.0;25.0;13;-22.0
175.0;158;-47.0;682;130.0;159.0;-56.0;-89.0;-682;-14.0;26.0;158;46.0
238.0;310;4.0;310;263.0;189.0;-127.0;-82.0;-310;33.0;?;310;32.0
261.0;1298;-72.0;7845;299.0;?;-133.0;-125.0;-7845;141.0;40.0;1298;53.0
276.0;-215;-196.0;10473;379.0;187.0;?;-91.0;-10473;220.0;210.0;-215;61.0
262.0;?;-285.0;3189;371.0;142.0;?;11.0;-3189;219.0;?;-1683;158.0
254.0;85;-299.0;1088;431.0;106.0;-270.0;190.0;-1088;233.0;324.0;85;303.0
246.0;182;-280.0;405;407.0;86.0;-290.0;362.0;-405;?;278.0;182;411.0
167.0;-348;-235.0;-155;441.0;47.0;-331.0;526.0;155;105.0;144.0;-348;497.0
164.0;-108;-166.0;327;286.0;54.0;-339.0;567.0;-327;98.0;?;-108;559.0
115.0;-165;-37.0;-152;259.0;?;-346.0;506.0;152;175.0;?;-165;484.0
57.0;95;54.0;23;260.0;68.0;-392.0;461.0;-23;?;175.0;95;405.0
-47.0;144;105.0;9;-18.0;-23.0;-412.0;510.0;-9;294.0;117.0;144;516.0
-129.0;?;-150.0;-44;-193.0;-157.0;-445.0;833.0;44;467.0;387.0;94;637.0
-51.0;47;-310.0;12;149.0;-192.0;-369.0;900.0;-12;161.0;28.0;47;218.0
-125.0;-11;-602.0;-24;-290.0;-157.0;389.0;306.0;24;-760.0;-220.0;-11;-624.0
-74.0;8;-429.0;15;-481.0;-161.0;265.0;-545.0;-15;-461.0;283.0;8;141.0
-29.0;24;21.0;23;184.0;12.0;67.0;-197.0;-23;431.0;536.0;?;-31.0
?;32;162.0;-52;252.0;178.0;-32.0;-72.0;52;593.0;26.0;32;?
-131.0;-1;?;18;145.0;100.0;67.0;-299.0;-18;311.0;-295.0;-1;-32.0
-115.0;-20;56.0;25;136.0;-77.0;93.0;-192.0;-25;27.0;14.0;-20;62.0
-86.0;14;26.0;?;37.0;-147.0;109.0;98.0;21;?;?;14;11.0
-73.0;49;181.0;-27;-58.0;-78.0;156.0;60.0;27;-98.0;153.0;49;-98.0
-31.0;37;263.0;-3;-86.0;56.0;154.0;?;3;-102.0;83.0;37;-76.0
-34.0;11;235.0;65;-149.0;182.0;178.0;-118.0;-65;-54.0;32.0;11;-43.0
-37.0;10;213.0;-8;-100.0;?;161.0;-12.0;8;43.0;-131.0;10;?
-74.0;11;182.0;-48;-121.0;203.0;120.0;32.0;48;75.0;?;11;?
-82.0;12;144.0;-28;-133.0;119.0;131.0;?;28;77.0;-88.0;12;-93.0
-73.0;7;120.0;-31;-145.0;22.0;109.0;-169.0;31;-67.0;-163.0;7;-191.0
-98.0;?;144.0;-13;?;-71.0;156.0;-228.0;13;-273.0;-243.0;-12;-190.0
-94.0;-11;189.0;-32;-87.0;-93.0;129.0;-159.0;32;-273.0;-200.0;-11;-99.0
-77.0;1;204.0;-9;-56.0;-126.0;?;-20.0;9;-280.0;-145.0;1;-22.0
-81.0;-8;134.0;35;-92.0;-87.0;119.0;?;-35;-217.0;-112.0;-8;-9.0
-95.0;-9;103.0;53;-83.0;-41.0;118.0;-54.0;-53;?;-133.0;-9;-69.0
-40.0;-14;78.0;37;-118.0;-16.0;97.0;?;-37;-210.0;-162.0;-14;-115.0
-32.0;-7;65.0;-5;-140.0;-1.0;81.0;-98.0;5;-243.0;-162.0;-7;-73.0
-29.0;28;58.0;-13;-128.0;11.0;45.0;-31.0;?;-193.0;-114.0;28;-25.0
-23.0;19;62.0;-14;-92.0;19.0;56.0;-19.0;14;-174.0;-119.0;19;1.0
-28.0;13;14.0;-10;-101.0;26.0;70.0;-3.0;10;-164.0;-134.0;13;18.0
-16.0;45;28.0;-24;-148.0;16.0;46.0;-21.0;24;-101.0;-87.0;45;9.0
?;31;73.0;?;-105.0;-16.0;46.0;-37.0;27;-130.0;-99.0;31;-43.0
-27.0;0;64.0;18;-37.0;-27.0;35.0;-25.0;?;-124.0;-81.0;0;-36.0
-25.0;0;131.0;5;-55.0;-26.0;39.0;-24.0;?;-104.0;?;0;-8.0
-33.0;5;?;-27;-33.0;-24.0;41.0;-4.0;27;-47.0;-57.0;5;?
-9.0;19;96.0;27;-21.0;-10.0;19.0;-6.0;-27;-58.0;-36.0;19;12.0
-25.0;?;73.0;20;-8.0;-17.0;35.0;-44.0;-20;-82.0;-38.0;?;-16.0
-17.0;-15;56.0;2;-34.0;-12.0;10.0;-29.0;-2;-99.0;-55.0;-15;-22.0
0.0;-1;-13.0;37;-66.0;23.0;6.0;-48.0;-37;-128.0;-90.0;-1;-9.0
-1.0;-29;-21.0;4;-38.0;-6.0;6.0;5.0;-4;-123.0;-55.0;-29;-9.0
-17.0;2;-22.0;-5;-144.0;?;-11.0;45.0;5;-93.0;-98.0;2;43.0
-1.0;26;2.0;-12;-40.0;?;45.0;57.0;12;-100.0;-67.0;26;97.0
-11.0;5;38.0;2;-59.0;26.0;12.0;61.0;?;-133.0;-81.0;5;58.0
-26.0;?;21.0;37;-133.0;-17.0;44.0;20.0;-37;-142.0;-83.0;9;87.0
?;-30;77.0;7;-106.0;-19.0;46.0;33.0;-7;-118.0;-58.0;-30;44.0
-31.0;-40;?;13;-7.0;-14.0;67.0;8.0;?;-48.0;-38.0;-40;22.0
-11.0;9;79.0;9;1.0;24.0;75.0;-75.0;-9;-93.0;-59.0;?;-42.0
7.0;-16;114.0;-13;?;23.0;57.0;-144.0;13;-136.0;-85.0;-16;-87.0
-10.0;-38;129.0;6;-148.0;26.0;90.0;-104.0;-6;-135.0;-123.0;-38;-66.0
-19.0;-7;118.0;19;-119.0;?;50.0;18.0;-19;-124.0;-114.0;?;-27.0
-31.0;-10;131.0;36;?;-1.0;37.0;-55.0;-36;-87.0;-60.0;-10;-90.0
-44.0;17;148.0;57;-90.0;-26.0;18.0;-131.0;-57;-107.0;-109.0;17;-122.0
-38.0;55;105.0;44;-66.0;-29.0;24.0;-159.0;-44;-124.0;-109.0;55;-112.0
-3.0;33;127.0;37;-53.0;-10.0;16.0;-72.0;-37;-148.0;-119.0;33;-100.0
-40.0;22;111.0;53;-5.0;-27.0;14.0;-66.0;-53;-156.0;-122.0;22;-35.0
19.0;29;43.0;56;11.0;-26.0;-32.0;-8.0;-56;-118.0;-85.0;29;3.0
34.0;?;35.0;38;39.0;10.0;-47.0;42.0;-38;-46.0;-9.0;2;?
-7.0;-28;-2.0;26;50.0;-17.0;-42.0;92.0;-26;-52.0;-30.0;-28;44.0
-5.0;-25;-2.0;28;20.0;-20.0;-50.0;32.0;-28;-57.0;19.0;-25;39.0
-10.0;-22;-52.0;-5;-4.0;-22.0;-45.0;108.0;5;-84.0;-81.0;-22;159.0
-15.0;-52;-69.0;-21;-24.0;-48.0;-20.0;129.0;21;-165.0;-124.0;-52;133.0
-25.0;-43;-56.0;-3;-45.0;-45.0;-25.0;87.0;3;-120.0;-66.0;-43;101.0
-7.0;26;-24.0;-21;-36.0;-37.0;-28.0;-6.0;21;-78.0;-28.0;26;37.0
-24.0;28;4.0;6;-53.0;-14.0;28.0;-60.0;-6;-129.0;-84.0;28;?
-42.0;-38;?;60;-114.0;-25.0;46.0;-9.0;-60;-88.0;?;-38;5.0
-50.0;-71;83.0;12;-98.0;-3.0;67.0;18.0;-12;-77.0;-53.0;-71;-9.0
-73.0;-68;154.0;-7;-99.0;-24.0;71.0;-34.0;7;-96.0;-55.0;-68;1.0
-114.0;-49;158.0;16;-113.0;-13.0;53.0;-13.0;-16;-25.0;?;-49;-33.0
-39.0;-49;81.0;14;-43.0;17.0;-39.0;98.0;-14;86.0;69.0;-49;21.0
