InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-20;1097.0;-53.0;-179.0;162.0;8;-122.0;338;-952.0;258.0
-23;1042.0;194.0;-201.0;150.0;-12;83.0;339;-970.0;299.0
-20;1040.0;-25.0;29.0;176.0;-130;-17.0;320;-983.0;8.0
-25;1186.0;495.0;-120.0;232.0;-114;-359.0;443;-971.0;158.0
-20;1070.0;53.0;-28.0;186.0;-129;9.0;326;-978.0;34.0
-27;1112.0;-58.0;-67.0;34.0;-117;-4.0;336;-957.0;66.0
-20;1043.0;-16.0;-15.0;176.0;-130;-26.0;323;-989.0;55.0
-27;1051.0;-18.0;-152.0;181.0;-116;47.0;349;-1047.0;143.0
-24;1023.0;99.0;56.0;333.0;-115;92.0;354;-963.0;88.0
-24;757.0;98.0;-65.0;585.0;-42;-1.0;367;-789.0;29.0
-20;803.0;-24.0;-60.0;228.0;-136;-48.0;322;-794.0;-72.0
-16;810.0;123.0;-101.0;142.0;54;-479.0;-499;-807.0;-285.0
-19;1007.0;38.0;-10.0;178.0;-129;-11.0;298;-1000.0;40.0
-24;1103.0;295.0;274.0;268.0;4;243.0;357;-1018.0;106.0
-19;1032.0;-83.0;13.0;172.0;-129;-9.0;333;-976.0;-90.0
-17;1034.0;50.0;-28.0;185.0;-129;33.0;142;-1000.0;-7.0
-24;846.0;-20.0;-3.0;523.0;-29;4.0;357;-828.0;55.0
-27;1087.0;-20.0;68.0;211.0;-124;66.0;417;-983.0;-259.0
-20;970.0;347.0;-8.0;360.0;-7;-7.0;427;-1202.0;100.0
-41;233.0;-95.0;-117.0;677.0;33;-231.0;473;-317.0;-314.0
-74;1228.0;-132.0;228.0;123.0;104;64.0;-506;-853.0;692.0
-24;838.0;16.0;0.0;544.0;-34;18.0;367;-827.0;-4.0
-24;863.0;-26.0;-105.0;503.0;-29;-105.0;364;-831.0;60.0
-79;1074.0;-182.0;269.0;151.0;-73;218.0;-290;-964.0;116.0
-19;826.0;-303.0;-409.0;149.0;23;-648.0;400;-690.0;-413.0
-35;1045.0;71.0;-265.0;47.0;-10;-151.0;361;-933.0;191.0
-20;1044.0;1.0;-16.0;180.0;-130;8.0;324;-994.0;42.0
-23;1017.0;131.0;-265.0;385.0;-53;-408.0;328;-1012.0;516.0
-34;1032.0;-88.0;-225.0;121.0;-17;76.0;360;-950.0;285.0
-20;1040.0;0.0;-26.0;171.0;-129;-7.0;318;-980.0;74.0
-33;1080.0;-170.0;255.0;-45.0;-14;163.0;391;-970.0;132.0
-15;814.0;64.0;-115.0;322.0;-2;-123.0;389;-827.0;-557.0
-20;1030.0;32.0;29.0;180.0;-130;-20.0;320;-980.0;58.0
-29;1007.0;-200.0;-241.0;153.0;-21;-351.0;356;-918.0;177.0
-25;850.0;-72.0;-167.0;506.0;-75;9.0;389;-784.0;340.0
-20;1023.0;-589.0;133.0;115.0;14;140.0;392;-925.0;342.0
-20;1054.0;-189.0;-10.0;229.0;-157;20.0;336;-957.0;315.0
-20;1025.0;-4.0;33.0;174.0;-130;10.0;318;-990.0;4.0
-20;1040.0;23.0;-16.0;182.0;-130;-41.0;331;-993.0;30.0
-30;680.0;39.0;-74.0;615.0;-74;-49.0;455;-551.0;82.0
-28;820.0;4.0;29.0;568.0;-75;139.0;433;-774.0;34.0
-27;967.0;-27.0;34.0;80.0;-125;107.0;414;-900.0;-4.0
-22;1052.0;-76.0;-51.0;150.0;-129;-113.0;337;-941.0;146.0
-25;1024.0;-19.0;90.0;420.0;-74;144.0;394;-768.0;-131.0
-23;1091.0;3.0;33.0;-13.0;-9;-107.0;342;-982.0;-138.0
-24;928.0;423.0;-476.0;311.0;91;283.0;356;-808.0;180.0
9;949.0;-324.0;-188.0;253.0;-21;28.0;-106;-828.0;-161.0
-32;551.0;15.0;7.0;247.0;-74;-3.0;480;-390.0;32.0
-31;935.0;85.0;-95.0;566.0;-74;-64.0;453;-549.0;131.0
-22;904.0;275.0;-309.0;216.0;-73;-525.0;660;-891.0;-1459.0
-24;954.0;662.0;91.0;319.0;-74;368.0;392;-922.0;227.0
-23;1009.0;63.0;-123.0;146.0;-12;-12.0;344;-939.0;61.0
9;902.0;-77.0;-80.0;389.0;-152;-519.0;1666;-945.0;-310.0
-20;988.0;300.0;51.0;433.0;3;187.0;367;-854.0;192.0
-17;984.0;117.0;9.0;394.0;-61;364.0;1404;-1013.0;-859.0
-21;1039.0;41.0;-55.0;185.0;126;-154.0;336;-974.0;-282.0
-26;1015.0;48.0;-62.0;416.0;-71;-44.0;399;-619.0;109.0
-25;1072.0;29.0;30.0;-16.0;-139;13.0;383;-1005.0;47.0
-27;1042.0;-115.0;91.0;124.0;-116;99.0;336;-979.0;142.0
-35;922.0;-56.0;141.0;541.0;-75;39.0;530;-940.0;-132.0
-24;931.0;697.0;-132.0;186.0;4;-85.0;961;-909.0;-150.0
-20;1026.0;-28.0;-34.0;174.0;-130;18.0;336;-1001.0;60.0
-20;1028.0;-18.0;-27.0;171.0;-130;-7.0;329;-997.0;41.0
-25;774.0;326.0;-152.0;460.0;-75;-226.0;400;-742.0;161.0
-19;1030.0;-48.0;16.0;174.0;-130;-18.0;331;-990.0;69.0
-30;942.0;-285.0;-114.0;261.0;9;-228.0;364;-939.0;-632.0
-29;870.0;232.0;-70.0;610.0;15;-5.0;372;-654.0;-16.0
-25;596.0;-97.0;209.0;646.0;37;-38.0;553;-692.0;830.0
-23;704.0;-42.0;-60.0;227.0;-8;-203.0;355;-847.0;74.0
-20;1060.0;-55.0;-35.0;143.0;-129;-24.0;339;-994.0;123.0
-35;1017.0;5.0;52.0;433.0;-75;53.0;547;-855.0;5.0
-22;930.0;158.0;-326.0;242.0;-147;-331.0;321;-906.0;-24.0
-25;1075.0;81.0;5.0;42.0;-139;6.0;401;-992.0;-6.0
-20;1057.0;28.0;-9.0;237.0;-154;12.0;343;-986.0;-20.0
-23;1022.0;5.0;39.0;183.0;-145;-18.0;352;-1011.0;45.0
-25;1100.0;81.0;-7.0;357.0;-74;84.0;414;-957.0;-51.0
-20;1021.0;166.0;-12.0;210.0;-156;-52.0;342;-991.0;-157.0
-32;1088.0;-118.0;-97.0;119.0;-166;-100.0;359;-970.0;-234.0
-24;990.0;-111.0;13.0;262.0;-116;-10.0;355;-932.0;388.0
-29;1098.0;-100.0;-124.0;161.0;4;-88.0;355;-1039.0;71.0
-23;1023.0;-15.0;50.0;185.0;-145;-3.0;348;-1012.0;40.0
-30;593.0;-59.0;90.0;566.0;-74;128.0;450;-556.0;-73.0
-20;1024.0;-33.0;4.0;211.0;-156;-32.0;336;-986.0;-62.0
-26;1040.0;88.0;-81.0;135.0;174;-47.0;369;-986.0;-4.0
-27;1089.0;241.0;-73.0;58.0;-116;-24.0;344;-1000.0;-150.0
-23;1033.0;81.0;-97.0;187.0;-144;-26.0;352;-991.0;-4.0
-28;630.0;-1.0;6.0;165.0;-71;13.0;418;-456.0;36.0
-38;970.0;-551.0;-329.0;292.0;-143;-414.0;409;-935.0;123.0
-29;801.0;-14.0;183.0;198.0;-70;551.0;326;-746.0;16.0
-29;665.0;-11.0;305.0;85.0;-75;41.0;439;-677.0;-82.0
-31;601.0;7.0;-190.0;516.0;-75;-221.0;478;-561.0;194.0
-25;1082.0;32.0;12.0;416.0;-75;27.0;410;-792.0;-14.0
-28;1001.0;-9.0;28.0;449.0;24;28.0;393;-874.0;182.0
-31;533.0;153.0;-131.0;314.0;-74;-134.0;485;-440.0;168.0
-23;1041.0;-276.0;-21.0;258.0;7;-32.0;363;-927.0;-13.0
-25;1097.0;-31.0;-15.0;-52.0;-116;-52.0;350;-983.0;88.0
-25;742.0;29.0;-32.0;434.0;-74;50.0;383;-886.0;42.0
-32;1058.0;-12.0;143.0;114.0;-166;338.0;368;-1068.0;1134.0
-22;876.0;595.0;-237.0;362.0;-14;70.0;349;-785.0;-105.0
