Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
135.0;977.0;1045.0;1039.0;-412.0;-4;-295.0;200.0;961.0;325.0;-900.0
141.0;986.0;999.0;997.0;-293.0;5;-114.0;241.0;982.0;207.0;-956.0
263.0;850.0;941.0;1049.0;-376.0;5;-146.0;157.0;920.0;387.0;-812.0
80.0;931.0;1007.0;842.0;-416.0;2;-239.0;254.0;958.0;329.0;-899.0
88.0;916.0;1025.0;802.0;-543.0;10;-368.0;315.0;897.0;424.0;-918.0
229.0;918.0;1025.0;975.0;-394.0;14;-195.0;253.0;942.0;316.0;-882.0
99.0;943.0;1026.0;825.0;-367.0;2;-218.0;262.0;969.0;343.0;-926.0
208.0;1016.0;911.0;955.0;-338.0;5;-87.0;477.0;963.0;214.0;-943.0
191.0;788.0;531.0;951.0;-1082.0;2;-743.0;602.0;485.0;673.0;-486.0
190.0;1135.0;1357.0;243.0;-473.0;-4;-323.0;106.0;1213.0;358.0;-1057.0
60.0;912.0;975.0;1129.0;-486.0;-1;-578.0;628.0;932.0;814.0;-362.0
119.0;931.0;1010.0;1008.0;-394.0;5;-240.0;252.0;986.0;305.0;-972.0
47.0;628.0;758.0;1043.0;-309.0;-10;-255.0;336.0;633.0;231.0;-1130.0
340.0;921.0;980.0;909.0;-277.0;8;-27.0;20.0;947.0;139.0;-985.0
273.0;948.0;847.0;936.0;-471.0;3;-226.0;634.0;925.0;463.0;-888.0
265.0;955.0;810.0;956.0;-526.0;1;-272.0;739.0;922.0;471.0;-870.0
-27.0;648.0;855.0;1360.0;-344.0;-20;-310.0;476.0;684.0;342.0;-1450.0
209.0;999.0;1017.0;992.0;-77.0;9;33.0;-78.0;1017.0;-13.0;-996.0
163.0;930.0;996.0;983.0;-362.0;8;-196.0;225.0;968.0;328.0;-926.0
68.0;780.0;879.0;963.0;-136.0;11;-45.0;152.0;783.0;75.0;-757.0
264.0;944.0;833.0;935.0;-443.0;3;-212.0;638.0;941.0;428.0;-866.0
298.0;1115.0;1185.0;1019.0;-602.0;13;-566.0;622.0;1137.0;596.0;-644.0
254.0;817.0;922.0;990.0;-218.0;9;-159.0;276.0;894.0;303.0;-818.0
-2.0;856.0;1017.0;1010.0;-413.0;0;-392.0;253.0;883.0;384.0;-837.0
174.0;966.0;1074.0;1008.0;-267.0;5;-117.0;239.0;1024.0;340.0;-783.0
296.0;1062.0;907.0;946.0;-356.0;4;-217.0;167.0;964.0;257.0;-973.0
116.0;619.0;522.0;913.0;-835.0;3;-730.0;428.0;372.0;491.0;-484.0
130.0;960.0;1016.0;1241.0;-456.0;4;-352.0;494.0;981.0;431.0;-1022.0
362.0;1336.0;1434.0;878.0;-532.0;11;-94.0;230.0;1447.0;390.0;-1072.0
25.0;481.0;227.0;993.0;-775.0;-13;-760.0;595.0;228.0;553.0;-444.0
332.0;911.0;989.0;883.0;-364.0;9;-187.0;381.0;911.0;374.0;-901.0
352.0;932.0;898.0;932.0;-278.0;1;-158.0;402.0;972.0;333.0;-825.0
334.0;886.0;1006.0;861.0;-381.0;9;-146.0;331.0;956.0;337.0;-907.0
525.0;746.0;808.0;955.0;-444.0;16;-120.0;427.0;828.0;432.0;-903.0
240.0;927.0;1018.0;537.0;-407.0;16;-253.0;255.0;930.0;237.0;-907.0
360.0;1233.0;1303.0;882.0;-354.0;9;-190.0;351.0;1271.0;364.0;-867.0
27.0;987.0;776.0;904.0;-542.0;1;-487.0;804.0;850.0;560.0;-764.0
74.0;485.0;504.0;1153.0;-614.0;-31;-163.0;242.0;495.0;215.0;-711.0
-35.0;931.0;1003.0;1014.0;-446.0;9;-260.0;321.0;937.0;368.0;-895.0
-88.0;668.0;734.0;466.0;-356.0;-12;-386.0;-85.0;606.0;252.0;-644.0
148.0;1019.0;954.0;942.0;-928.0;10;-333.0;747.0;949.0;446.0;-455.0
-263.0;656.0;500.0;883.0;-651.0;10;-782.0;669.0;448.0;590.0;-661.0
257.0;878.0;974.0;928.0;-174.0;4;-185.0;339.0;947.0;387.0;-1101.0
-107.0;942.0;1187.0;988.0;-511.0;5;-388.0;575.0;951.0;446.0;-907.0
-42.0;706.0;706.0;1266.0;-279.0;5;-239.0;47.0;669.0;209.0;-808.0
199.0;894.0;559.0;764.0;-416.0;7;-709.0;315.0;547.0;398.0;-690.0
200.0;835.0;931.0;1603.0;-290.0;-9;-145.0;165.0;849.0;303.0;-852.0
199.0;860.0;997.0;1038.0;-419.0;4;-169.0;371.0;945.0;520.0;-862.0
374.0;916.0;1017.0;958.0;-416.0;14;-133.0;297.0;966.0;308.0;-901.0
162.0;1033.0;728.0;1001.0;-683.0;1;-385.0;385.0;919.0;557.0;-529.0
374.0;910.0;1031.0;833.0;-379.0;11;-145.0;232.0;959.0;275.0;-894.0
371.0;902.0;1025.0;814.0;-395.0;11;-166.0;303.0;973.0;383.0;-903.0
80.0;901.0;730.0;910.0;-746.0;1;-587.0;277.0;643.0;318.0;-813.0
53.0;637.0;740.0;473.0;-430.0;-127;-445.0;191.0;630.0;303.0;-508.0
98.0;950.0;756.0;847.0;-365.0;-6;-575.0;255.0;740.0;414.0;-890.0
-45.0;752.0;478.0;1471.0;-605.0;5;-755.0;402.0;401.0;414.0;-273.0
180.0;796.0;925.0;940.0;-464.0;9;-232.0;125.0;850.0;243.0;-564.0
185.0;714.0;411.0;981.0;-627.0;6;-754.0;408.0;410.0;456.0;-566.0
5.0;719.0;823.0;1002.0;-470.0;10;-321.0;167.0;733.0;154.0;-700.0
122.0;715.0;503.0;916.0;-791.0;4;-694.0;768.0;558.0;701.0;-596.0
167.0;648.0;326.0;929.0;-654.0;4;-733.0;375.0;343.0;434.0;-603.0
376.0;696.0;272.0;785.0;-852.0;6;-605.0;833.0;419.0;771.0;-503.0
251.0;938.0;1007.0;1004.0;-283.0;6;-165.0;209.0;932.0;214.0;-912.0
83.0;963.0;993.0;1011.0;-373.0;8;-182.0;338.0;970.0;311.0;-919.0
124.0;744.0;518.0;930.0;-793.0;4;-695.0;724.0;573.0;734.0;-595.0
209.0;855.0;896.0;888.0;-659.0;16;-92.0;373.0;903.0;346.0;-505.0
260.0;1078.0;1029.0;950.0;-807.0;1;-365.0;846.0;1109.0;677.0;-771.0
132.0;932.0;1008.0;724.0;-378.0;8;-199.0;306.0;969.0;305.0;-890.0
59.0;1043.0;1159.0;932.0;-565.0;-78;-420.0;360.0;1076.0;380.0;-991.0
84.0;712.0;475.0;927.0;-802.0;3;-668.0;775.0;572.0;679.0;-593.0
211.0;910.0;793.0;943.0;-408.0;1;-453.0;783.0;813.0;587.0;-747.0
58.0;995.0;1082.0;905.0;-636.0;5;-151.0;-331.0;1157.0;89.0;-798.0
-89.0;768.0;630.0;1057.0;-763.0;6;-480.0;411.0;672.0;571.0;-859.0
120.0;856.0;1053.0;1008.0;-493.0;7;-292.0;282.0;951.0;456.0;-893.0
-9.0;953.0;1106.0;1255.0;-592.0;-2;-370.0;457.0;978.0;417.0;-903.0
497.0;662.0;445.0;948.0;-580.0;-6;-460.0;420.0;474.0;492.0;-783.0
-132.0;882.0;614.0;886.0;-592.0;2;-508.0;779.0;747.0;505.0;-821.0
173.0;870.0;892.0;668.0;-338.0;-8;-422.0;341.0;822.0;450.0;-1233.0
146.0;904.0;991.0;994.0;-460.0;8;-279.0;165.0;886.0;354.0;-891.0
325.0;1260.0;1332.0;928.0;-442.0;-3;-248.0;180.0;1316.0;393.0;-1247.0
550.0;899.0;629.0;988.0;-596.0;-6;-509.0;529.0;660.0;542.0;-682.0
260.0;720.0;1074.0;1034.0;-523.0;33;-516.0;651.0;650.0;514.0;-673.0
419.0;638.0;415.0;954.0;-666.0;-4;-465.0;350.0;438.0;417.0;-733.0
-104.0;797.0;888.0;643.0;-813.0;16;-867.0;1151.0;860.0;921.0;-339.0
51.0;961.0;1025.0;1021.0;-412.0;9;-204.0;363.0;984.0;358.0;-930.0
382.0;753.0;294.0;1047.0;-815.0;4;-540.0;1076.0;629.0;888.0;-531.0
-10.0;946.0;1021.0;1010.0;-472.0;9;-272.0;346.0;986.0;335.0;-900.0
-41.0;1259.0;1304.0;633.0;-213.0;-15;-293.0;57.0;1234.0;205.0;-747.0
320.0;818.0;1035.0;899.0;-416.0;-12;-102.0;306.0;914.0;378.0;-826.0
339.0;1285.0;953.0;1049.0;-397.0;10;-140.0;833.0;1173.0;338.0;-1216.0
470.0;943.0;1103.0;1020.0;-430.0;2;-98.0;344.0;1023.0;397.0;-807.0
2.0;952.0;1004.0;999.0;-384.0;9;-203.0;263.0;945.0;299.0;-913.0
305.0;889.0;515.0;1010.0;-510.0;0;-295.0;935.0;846.0;565.0;-813.0
112.0;952.0;1015.0;993.0;-325.0;6;-194.0;198.0;966.0;195.0;-949.0
57.0;725.0;655.0;974.0;-475.0;1;-629.0;715.0;612.0;623.0;-903.0
132.0;745.0;513.0;929.0;-815.0;4;-681.0;739.0;562.0;735.0;-592.0
148.0;968.0;1063.0;1014.0;-329.0;4;-213.0;266.0;1022.0;329.0;-911.0
245.0;770.0;497.0;974.0;-808.0;3;-545.0;1105.0;776.0;836.0;-85.0
-259.0;725.0;566.0;896.0;-730.0;11;-891.0;517.0;471.0;670.0;-570.0
109.0;962.0;1017.0;990.0;-335.0;6;-194.0;219.0;971.0;254.0;-944.0
349.0;973.0;1060.0;931.0;-177.0;2;-14.0;78.0;1000.0;126.0;-992.0
534.0;1156.0;1276.0;999.0;-400.0;13;35.0;438.0;1299.0;339.0;-886.0
352.0;895.0;1060.0;1004.0;-431.0;9;-169.0;316.0;973.0;350.0;-888.0
-77.0;608.0;771.0;888.0;-823.0;4;-733.0;533.0;505.0;745.0;-525.0
777.0;1204.0;1381.0;589.0;-660.0;8;237.0;818.0;1428.0;423.0;-1131.0
190.0;1088.0;1217.0;303.0;-562.0;5;-131.0;334.0;1130.0;306.0;-958.0
281.0;1177.0;499.0;1280.0;-751.0;-4;-1007.0;811.0;653.0;775.0;-285.0
350.0;918.0;1022.0;880.0;-433.0;9;-145.0;399.0;1033.0;358.0;-864.0
122.0;736.0;530.0;893.0;-819.0;3;-700.0;723.0;557.0;757.0;-593.0
65.0;578.0;581.0;941.0;-811.0;4;-793.0;1064.0;455.0;852.0;-578.0
182.0;751.0;856.0;1939.0;-321.0;2;-115.0;136.0;798.0;230.0;-1306.0
-55.0;823.0;702.0;810.0;-456.0;5;-640.0;488.0;619.0;536.0;-934.0
119.0;904.0;986.0;1015.0;-440.0;8;-290.0;136.0;899.0;254.0;-894.0
788.0;972.0;900.0;881.0;-346.0;-1;-1.0;536.0;983.0;320.0;-934.0
102.0;962.0;974.0;1012.0;-303.0;5;-125.0;248.0;949.0;208.0;-949.0
32.0;791.0;883.0;758.0;-375.0;-2;-319.0;106.0;742.0;269.0;-788.0
29.0;908.0;1002.0;1034.0;-405.0;9;-228.0;339.0;921.0;392.0;-886.0
436.0;880.0;959.0;863.0;-508.0;11;-272.0;472.0;899.0;529.0;-880.0
-17.0;954.0;1008.0;1012.0;-436.0;9;-237.0;327.0;960.0;316.0;-896.0
342.0;1014.0;1110.0;943.0;-370.0;8;-48.0;395.0;1078.0;371.0;-989.0
97.0;882.0;968.0;986.0;-453.0;8;-280.0;158.0;859.0;293.0;-894.0
119.0;1268.0;1330.0;1246.0;-366.0;0;-272.0;283.0;1212.0;308.0;-1303.0
17.0;904.0;972.0;1001.0;-395.0;9;-213.0;386.0;915.0;280.0;-882.0
206.0;1008.0;1013.0;2062.0;-671.0;-7;-597.0;685.0;924.0;650.0;-606.0
53.0;731.0;828.0;1027.0;-718.0;5;-385.0;1129.0;818.0;557.0;-664.0
121.0;887.0;1010.0;224.0;-339.0;-16;-362.0;290.0;916.0;383.0;-724.0
70.0;903.0;894.0;1121.0;-655.0;8;-405.0;578.0;894.0;568.0;-757.0
234.0;893.0;414.0;990.0;-764.0;6;-505.0;1088.0;765.0;781.0;-663.0
36.0;725.0;743.0;864.0;-322.0;5;-401.0;189.0;741.0;506.0;-979.0
609.0;915.0;948.0;982.0;-562.0;11;-77.0;580.0;996.0;446.0;-881.0
43.0;1138.0;1203.0;787.0;-809.0;3;-629.0;557.0;1074.0;580.0;-1058.0
182.0;946.0;1031.0;990.0;-340.0;8;-197.0;207.0;955.0;297.0;-929.0
97.0;652.0;720.0;693.0;-474.0;2;-434.0;318.0;632.0;444.0;-1046.0
288.0;1162.0;1276.0;898.0;-435.0;11;-252.0;507.0;1203.0;331.0;-1137.0
234.0;1105.0;1187.0;938.0;-598.0;1;-337.0;410.0;1110.0;543.0;-1012.0
238.0;770.0;758.0;1034.0;-584.0;9;-505.0;810.0;798.0;700.0;-835.0
537.0;1186.0;1257.0;909.0;-493.0;6;-48.0;513.0;1231.0;411.0;-1160.0
89.0;819.0;916.0;1148.0;-551.0;-131;-455.0;229.0;793.0;354.0;-569.0
382.0;836.0;971.0;884.0;-386.0;12;-254.0;354.0;902.0;371.0;-959.0
243.0;762.0;1045.0;851.0;-520.0;4;-250.0;535.0;917.0;506.0;-419.0
128.0;1114.0;1223.0;892.0;-397.0;10;-222.0;261.0;1148.0;343.0;-938.0
500.0;913.0;1106.0;936.0;-388.0;2;47.0;432.0;1096.0;308.0;-766.0
491.0;1011.0;1093.0;906.0;-584.0;13;-82.0;481.0;1094.0;335.0;-783.0
178.0;936.0;1032.0;1015.0;-433.0;1;-142.0;307.0;976.0;313.0;-876.0
172.0;949.0;704.0;926.0;-665.0;-2;-457.0;736.0;847.0;582.0;-839.0
97.0;872.0;953.0;1288.0;-337.0;1;-198.0;180.0;843.0;258.0;-812.0
87.0;796.0;871.0;1102.0;-453.0;4;-546.0;340.0;725.0;449.0;-958.0
182.0;940.0;1102.0;1050.0;-364.0;1;-201.0;441.0;968.0;279.0;-910.0
411.0;924.0;1069.0;874.0;-499.0;12;-170.0;317.0;944.0;382.0;-851.0
103.0;544.0;464.0;672.0;-457.0;-4;-275.0;462.0;525.0;352.0;-1065.0
181.0;929.0;1035.0;705.0;-363.0;8;-197.0;253.0;960.0;318.0;-908.0
208.0;789.0;805.0;1031.0;-318.0;-24;-217.0;312.0;801.0;326.0;-1173.0
-524.0;-171.0;379.0;-15.0;-926.0;-74;-890.0;961.0;-149.0;956.0;257.0
470.0;863.0;972.0;984.0;-338.0;4;-49.0;389.0;991.0;310.0;-843.0
301.0;923.0;727.0;944.0;-631.0;9;-124.0;816.0;1118.0;454.0;-862.0
338.0;851.0;946.0;972.0;-398.0;12;-257.0;287.0;855.0;419.0;-998.0
33.0;-222.0;638.0;361.0;-958.0;1;-731.0;764.0;-219.0;985.0;292.0
-23.0;742.0;847.0;882.0;-967.0;12;-461.0;452.0;654.0;506.0;-641.0
-80.0;834.0;997.0;1017.0;-535.0;-5;-784.0;895.0;757.0;735.0;-786.0
618.0;835.0;846.0;1055.0;-848.0;10;-276.0;759.0;876.0;643.0;-637.0
178.0;949.0;1011.0;1061.0;-567.0;1;-250.0;272.0;958.0;285.0;-1239.0
504.0;1235.0;1384.0;1105.0;-489.0;8;-139.0;473.0;1356.0;548.0;-753.0
488.0;948.0;642.0;-257.0;-425.0;4;-381.0;204.0;701.0;361.0;-792.0
196.0;1087.0;1143.0;642.0;-299.0;12;-173.0;-32.0;1104.0;161.0;-1057.0
-16.0;624.0;737.0;831.0;-223.0;-24;-272.0;42.0;602.0;158.0;-614.0
-36.0;353.0;482.0;874.0;-790.0;3;-809.0;1104.0;134.0;758.0;-726.0
255.0;1013.0;1384.0;1006.0;-516.0;8;-139.0;502.0;1084.0;524.0;-964.0
60.0;932.0;1017.0;1013.0;-394.0;9;-208.0;309.0;944.0;324.0;-907.0
115.0;471.0;591.0;931.0;-468.0;6;-287.0;392.0;503.0;475.0;-1205.0
-20.0;748.0;836.0;526.0;-381.0;-61;-515.0;412.0;652.0;448.0;-434.0
734.0;613.0;376.0;620.0;-417.0;8;133.0;587.0;747.0;535.0;-622.0
398.0;685.0;672.0;-232.0;-259.0;6;39.0;496.0;821.0;305.0;-683.0
604.0;1200.0;1209.0;1232.0;-484.0;0;-78.0;824.0;1336.0;393.0;-613.0
48.0;371.0;496.0;563.0;-279.0;-50;-21.0;210.0;400.0;149.0;-370.0
169.0;1018.0;1122.0;1123.0;-608.0;7;-324.0;661.0;1010.0;432.0;-957.0
420.0;858.0;1173.0;1030.0;-409.0;18;-134.0;428.0;935.0;251.0;-1083.0
81.0;762.0;921.0;334.0;-611.0;-41;-598.0;280.0;591.0;468.0;-801.0
109.0;942.0;1030.0;803.0;-356.0;2;-193.0;220.0;980.0;257.0;-931.0
163.0;1162.0;1290.0;1060.0;-517.0;-4;-241.0;310.0;1190.0;330.0;-993.0
215.0;1043.0;1175.0;1005.0;-374.0;3;-222.0;179.0;1110.0;256.0;-1060.0
316.0;849.0;1018.0;953.0;-334.0;2;-227.0;258.0;898.0;380.0;-872.0
430.0;935.0;1059.0;967.0;-265.0;8;-40.0;107.0;1001.0;181.0;-926.0
42.0;900.0;1017.0;844.0;-335.0;1;-282.0;320.0;924.0;354.0;-927.0
100.0;748.0;505.0;910.0;-840.0;4;-672.0;706.0;562.0;738.0;-572.0
-57.0;914.0;972.0;994.0;-453.0;9;-271.0;282.0;883.0;392.0;-886.0
274.0;933.0;794.0;958.0;-478.0;1;-213.0;711.0;923.0;409.0;-869.0
541.0;1056.0;768.0;341.0;-198.0;5;-232.0;214.0;864.0;270.0;-653.0
-89.0;873.0;917.0;953.0;-336.0;6;-537.0;89.0;753.0;169.0;-696.0
23.0;489.0;333.0;954.0;-922.0;2;-837.0;834.0;346.0;869.0;-342.0
33.0;465.0;44.0;923.0;-951.0;4;-887.0;784.0;109.0;754.0;-126.0
806.0;479.0;430.0;861.0;-526.0;9;-56.0;617.0;627.0;628.0;-508.0
56.0;961.0;1016.0;1010.0;-359.0;9;-175.0;262.0;961.0;279.0;-926.0
-12.0;768.0;714.0;807.0;-673.0;2;-642.0;688.0;518.0;598.0;-854.0
201.0;750.0;855.0;915.0;-382.0;4;-133.0;181.0;809.0;267.0;-479.0
8.0;951.0;1018.0;1003.0;-402.0;9;-241.0;398.0;973.0;332.0;-886.0
225.0;822.0;970.0;1014.0;-350.0;8;-246.0;230.0;841.0;300.0;-1078.0
76.0;857.0;926.0;964.0;-396.0;1;-267.0;96.0;835.0;300.0;-795.0
747.0;855.0;647.0;999.0;-681.0;0;-196.0;769.0;780.0;586.0;-799.0
698.0;1058.0;991.0;555.0;-272.0;-1;11.0;481.0;1026.0;247.0;-939.0
333.0;1072.0;1163.0;1503.0;-364.0;-9;-81.0;225.0;1085.0;174.0;-990.0
323.0;929.0;1133.0;835.0;-425.0;10;-134.0;383.0;1017.0;374.0;-944.0
277.0;692.0;820.0;1732.0;-443.0;6;-224.0;410.0;765.0;380.0;-867.0
344.0;978.0;1112.0;854.0;-435.0;10;-213.0;360.0;1060.0;341.0;-943.0
329.0;1237.0;1363.0;1033.0;-395.0;7;-155.0;292.0;1290.0;302.0;-774.0
179.0;810.0;1029.0;1041.0;-430.0;9;-325.0;586.0;943.0;513.0;-561.0
344.0;721.0;748.0;964.0;-754.0;8;-377.0;707.0;797.0;658.0;-835.0
337.0;1049.0;1173.0;787.0;-276.0;-11;-310.0;404.0;1058.0;416.0;-572.0
249.0;972.0;853.0;967.0;-463.0;3;-231.0;625.0;925.0;513.0;-878.0
134.0;1036.0;1112.0;1029.0;-428.0;-5;-218.0;309.0;1062.0;356.0;-811.0
314.0;667.0;613.0;851.0;-569.0;3;-298.0;916.0;716.0;586.0;-663.0
56.0;894.0;496.0;967.0;-794.0;7;-468.0;916.0;782.0;738.0;-758.0
476.0;979.0;1061.0;959.0;-28.0;1;137.0;-109.0;1017.0;-40.0;-982.0
422.0;875.0;989.0;813.0;-474.0;11;-223.0;382.0;923.0;384.0;-859.0
214.0;904.0;1064.0;1017.0;-574.0;-12;-161.0;306.0;909.0;382.0;-747.0
86.0;785.0;455.0;1002.0;-702.0;18;-830.0;576.0;457.0;615.0;-252.0
20.0;907.0;986.0;1009.0;-377.0;9;-199.0;274.0;923.0;363.0;-848.0
-61.0;556.0;791.0;1388.0;-310.0;8;-349.0;323.0;546.0;340.0;-1024.0
-60.0;925.0;967.0;978.0;-445.0;9;-252.0;333.0;919.0;370.0;-887.0
209.0;991.0;1064.0;986.0;-350.0;7;-165.0;211.0;1038.0;298.0;-927.0
89.0;844.0;479.0;946.0;-755.0;7;-476.0;984.0;786.0;634.0;-747.0
478.0;659.0;453.0;994.0;-671.0;-5;-447.0;398.0;452.0;437.0;-755.0
9.0;958.0;1002.0;1001.0;-397.0;9;-211.0;298.0;980.0;305.0;-917.0
105.0;815.0;851.0;380.0;-615.0;-20;-713.0;674.0;766.0;628.0;-744.0
113.0;943.0;1014.0;805.0;-356.0;2;-210.0;225.0;970.0;315.0;-927.0
371.0;989.0;1089.0;801.0;-359.0;14;-127.0;218.0;1007.0;261.0;-981.0
351.0;849.0;524.0;599.0;-654.0;5;-537.0;1008.0;681.0;632.0;-850.0
695.0;985.0;1069.0;1497.0;-446.0;-8;20.0;695.0;1186.0;510.0;-956.0
302.0;1081.0;1018.0;922.0;-344.0;4;9.0;489.0;1087.0;129.0;-964.0
18.0;949.0;986.0;1022.0;-336.0;5;-173.0;318.0;952.0;298.0;-924.0
209.0;965.0;1017.0;1237.0;-393.0;-17;-235.0;323.0;981.0;285.0;-1132.0
-46.0;453.0;554.0;1144.0;-359.0;-16;-256.0;50.0;424.0;117.0;-599.0
133.0;989.0;993.0;955.0;-327.0;3;-154.0;410.0;985.0;246.0;-948.0
70.0;1004.0;1051.0;1023.0;-363.0;9;-180.0;316.0;1035.0;315.0;-954.0
249.0;958.0;1025.0;1046.0;-703.0;6;-252.0;517.0;969.0;419.0;-766.0
522.0;655.0;391.0;995.0;-835.0;0;-465.0;853.0;567.0;719.0;-529.0
109.0;777.0;757.0;1010.0;-573.0;2;-609.0;787.0;715.0;679.0;-785.0
385.0;1139.0;1140.0;719.0;-82.0;11;196.0;182.0;1158.0;-133.0;-1101.0
-30.0;949.0;1014.0;1007.0;-422.0;9;-252.0;267.0;909.0;344.0;-899.0
41.0;1030.0;1081.0;754.0;-420.0;2;-266.0;330.0;1048.0;386.0;-962.0
52.0;888.0;962.0;847.0;-353.0;2;-213.0;263.0;917.0;296.0;-961.0
63.0;1030.0;1057.0;947.0;-237.0;1;-117.0;98.0;981.0;137.0;-985.0
-19.0;933.0;1002.0;1014.0;-459.0;9;-276.0;366.0;951.0;399.0;-909.0
350.0;966.0;1103.0;993.0;-356.0;9;-94.0;259.0;1047.0;330.0;-952.0
439.0;829.0;339.0;1045.0;-687.0;4;-445.0;976.0;765.0;676.0;-718.0
925.0;816.0;295.0;651.0;-475.0;15;-66.0;977.0;822.0;658.0;-737.0
-141.0;626.0;776.0;1320.0;-523.0;-3;-405.0;320.0;653.0;337.0;-1096.0
277.0;988.0;1082.0;1292.0;-226.0;-1;-34.0;155.0;984.0;167.0;-986.0
90.0;935.0;1004.0;830.0;-374.0;2;-224.0;241.0;959.0;315.0;-922.0
69.0;590.0;705.0;983.0;-614.0;19;-340.0;357.0;593.0;386.0;-1054.0
-68.0;463.0;287.0;594.0;-869.0;12;-787.0;846.0;330.0;893.0;-262.0
486.0;978.0;1148.0;954.0;-554.0;2;-427.0;741.0;1002.0;609.0;-762.0
270.0;1183.0;1331.0;1118.0;-472.0;12;-169.0;384.0;1256.0;336.0;-1385.0
476.0;1013.0;1118.0;909.0;-389.0;4;-7.0;278.0;1080.0;242.0;-1022.0
166.0;766.0;629.0;-74.0;-556.0;-40;-351.0;719.0;813.0;581.0;-700.0
10.0;946.0;975.0;1019.0;-420.0;9;-271.0;356.0;943.0;328.0;-889.0
83.0;514.0;559.0;810.0;-208.0;-1;-142.0;43.0;532.0;138.0;-589.0
55.0;817.0;887.0;612.0;-275.0;12;-269.0;39.0;727.0;143.0;-736.0
380.0;1068.0;1203.0;1010.0;-387.0;5;-58.0;371.0;1122.0;334.0;-1020.0
-152.0;-47.0;-146.0;409.0;-917.0;-12;-852.0;906.0;-140.0;962.0;267.0
404.0;1014.0;1000.0;941.0;-391.0;2;-311.0;701.0;1002.0;564.0;-900.0
303.0;1340.0;1532.0;95.0;-442.0;7;-275.0;327.0;1441.0;308.0;-1326.0
83.0;489.0;528.0;615.0;-404.0;-13;-56.0;278.0;524.0;200.0;-533.0
184.0;905.0;662.0;1053.0;-614.0;4;-611.0;248.0;601.0;302.0;-798.0
205.0;1020.0;1101.0;1890.0;-551.0;7;-127.0;352.0;1040.0;284.0;-1083.0
16.0;1123.0;1200.0;911.0;-399.0;3;-378.0;195.0;1107.0;328.0;-960.0
-3.0;670.0;190.0;1013.0;-339.0;-3;-819.0;17.0;277.0;255.0;-463.0
369.0;890.0;1025.0;1011.0;-284.0;2;-174.0;124.0;938.0;318.0;-938.0
330.0;907.0;984.0;884.0;-398.0;9;-146.0;432.0;970.0;407.0;-892.0
-46.0;934.0;967.0;1443.0;-754.0;9;-509.0;335.0;846.0;334.0;-531.0
180.0;801.0;910.0;1027.0;-188.0;-7;-290.0;396.0;820.0;455.0;-931.0
179.0;947.0;1037.0;1003.0;-346.0;6;-198.0;219.0;986.0;247.0;-920.0
0.0;694.0;685.0;565.0;-240.0;-31;-210.0;172.0;671.0;273.0;-416.0
7.0;954.0;1026.0;1024.0;-385.0;9;-219.0;266.0;956.0;357.0;-913.0
415.0;828.0;956.0;1030.0;-372.0;13;-193.0;303.0;877.0;434.0;-936.0
48.0;911.0;987.0;766.0;-399.0;-4;-227.0;177.0;915.0;239.0;-963.0
72.0;797.0;1021.0;791.0;-761.0;0;-590.0;319.0;579.0;451.0;-698.0
111.0;618.0;486.0;1020.0;-960.0;2;-687.0;923.0;508.0;834.0;-515.0
234.0;982.0;1073.0;1022.0;-292.0;9;-87.0;136.0;1021.0;190.0;-956.0
143.0;658.0;202.0;659.0;-660.0;5;-525.0;722.0;639.0;887.0;-609.0
685.0;933.0;1052.0;1031.0;51.0;5;291.0;-66.0;1048.0;-37.0;-943.0
315.0;1076.0;948.0;943.0;-498.0;0;-434.0;321.0;821.0;416.0;-559.0
112.0;715.0;891.0;882.0;-251.0;-11;-255.0;104.0;786.0;345.0;-824.0
-115.0;520.0;672.0;1011.0;-304.0;-2;-477.0;330.0;511.0;433.0;-781.0
95.0;966.0;1019.0;1026.0;-406.0;6;-199.0;197.0;963.0;245.0;-938.0
-55.0;571.0;269.0;979.0;-442.0;3;-800.0;331.0;278.0;393.0;-390.0
8.0;955.0;995.0;1022.0;-403.0;9;-229.0;318.0;953.0;339.0;-916.0
255.0;1124.0;1193.0;795.0;-465.0;-85;-203.0;171.0;1116.0;143.0;-690.0
349.0;951.0;1038.0;1696.0;-313.0;8;8.0;239.0;961.0;224.0;-980.0
166.0;633.0;432.0;993.0;-791.0;7;-669.0;995.0;523.0;887.0;-357.0
-58.0;-351.0;-247.0;430.0;-719.0;-11;-623.0;779.0;-329.0;851.0;354.0
24.0;730.0;835.0;991.0;-354.0;-7;-308.0;-41.0;691.0;130.0;-1054.0
-1.0;948.0;994.0;1014.0;-396.0;9;-252.0;389.0;967.0;386.0;-891.0
