InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
991;348.0;-139.0;139;26;5416;965;930.0;621;2435;?;343.0
-5883;303.0;-126.0;108;24;14564;405;943.0;-3233;-6353;14564;316.0
-2383;402.0;-167.0;137;29;3453;-711;904.0;-254;-1453;3453;244.0
691;341.0;-87.0;155;31;-2432;-486;961.0;1330;2394;-2432;269.0
-1564;336.0;-27.0;144;30;1353;-186;948.0;-419;-799;1353;218.0
-443;422.0;-119.0;154;31;-769;-306;946.0;433;738;-769;172.0
-869;467.0;-121.0;155;32;?;-226;915.0;67;159;4;326.0
-855;386.0;-44.0;108;?;-97;-237;950.0;76;80;?;337.0
-908;415.0;-60.0;108;31;-118;-235;937.0;49;14;-118;304.0
-919;348.0;-90.0;?;30;-240;-261;965.0;74;6;-240;237.0
-858;379.0;-91.0;116;29;-343;-321;919.0;119;41;-343;264.0
-864;324.0;-52.0;114;29;-319;?;952.0;116;18;-319;245.0
-804;342.0;-53.0;131;28;-550;-291;947.0;136;154;-550;288.0
-845;349.0;-70.0;146;27;-654;-325;931.0;100;97;-654;301.0
-868;397.0;-76.0;146;27;-312;-333;928.0;123;86;-312;268.0
-728;353.0;-41.0;150;26;-131;-305;934.0;263;318;-131;?
-705;328.0;?;151;25;-234;-378;957.0;302;293;-234;242.0
-705;329.0;-97.0;150;25;-260;?;929.0;301;275;-260;270.0
-753;393.0;-57.0;152;25;-209;-354;962.0;278;253;-209;261.0
-820;330.0;-49.0;153;24;-249;-355;910.0;232;170;-249;299.0
-782;?;-68.0;153;24;-176;-349;948.0;262;220;-176;265.0
-874;363.0;-72.0;153;25;-91;-337;916.0;209;130;-91;291.0
-988;337.0;-42.0;154;25;-156;-364;979.0;97;-18;-156;228.0
-856;411.0;-125.0;153;25;-78;-396;927.0;171;82;-78;292.0
-885;410.0;-130.0;153;25;-26;-288;944.0;?;176;-26;284.0
-775;300.0;-112.0;154;25;-59;-461;978.0;194;90;-59;265.0
-934;345.0;-86.0;153;25;-27;-246;971.0;206;176;-27;284.0
-783;361.0;-141.0;153;25;62;-442;872.0;235;128;62;385.0
-706;326.0;-88.0;153;25;28;-534;974.0;275;131;28;288.0
-329;335.0;-154.0;152;25;238;210;928.0;733;1245;238;290.0
2172;355.0;-183.0;156;24;1700;-363;883.0;1516;2993;1700;360.0
-369;244.0;-97.0;138;23;2858;2307;931.0;923;3792;2858;305.0
-3583;295.0;-174.0;106;22;1577;3170;897.0;173;1828;1577;303.0
-955;302.0;-76.0;95;21;52;-1017;935.0;494;-545;52;248.0
-678;302.0;-121.0;94;21;121;-702;924.0;232;-192;121;297.0
-1094;355.0;-129.0;94;20;-3;78;945.0;21;?;-3;245.0
-603;337.0;-119.0;96;21;-276;-530;924.0;141;-4;-276;311.0
-948;376.0;-111.0;98;21;-80;-115;951.0;96;172;-80;238.0
-735;342.0;-106.0;98;22;-12;-394;952.0;176;98;-12;272.0
-806;341.0;-72.0;99;21;39;-306;962.0;?;104;39;226.0
?;430.0;8.0;100;21;54;-197;946.0;81;109;54;149.0
-846;?;-52.0;101;20;39;-222;940.0;75;85;39;?
-887;440.0;337.0;101;20;59;-167;937.0;59;101;59;-106.0
-857;567.0;-278.0;102;20;33;-219;718.0;83;87;33;208.0
-837;741.0;272.0;102;20;15;-254;1006.0;117;94;15;-809.0
-841;32.0;-2112.0;102;20;17;?;1194.0;114;93;17;777.0
-843;919.0;-713.0;102;20;15;-250;965.0;114;91;15;1247.0
-830;-1729.0;632.0;102;20;33;?;671.0;105;108;33;1525.0
-831;-467.0;-287.0;100;20;?;-233;1281.0;105;108;25;126.0
-829;116.0;199.0;99;20;-16;-250;990.0;119;?;-16;-300.0
-834;12.0;-216.0;100;20;4;-245;?;114;101;4;?
-844;260.0;149.0;99;20;27;-240;1013.0;110;93;27;-17.0
-833;505.0;70.0;100;20;-7;-232;934.0;104;?;-7;216.0
-838;?;14.0;101;20;-23;-235;888.0;105;97;-23;287.0
-842;541.0;-82.0;100;20;-22;-243;991.0;109;89;-22;246.0
-832;439.0;-193.0;99;20;14;-239;952.0;100;95;?;228.0
-836;?;-182.0;100;20;34;-241;937.0;98;90;34;286.0
-838;335.0;-65.0;98;20;-12;-239;936.0;93;88;-12;301.0
-839;322.0;?;?;?;-25;-230;908.0;72;81;-25;325.0
?;?;-58.0;97;20;-18;-227;926.0;71;83;?;265.0
-847;377.0;-61.0;96;?;22;-232;939.0;58;66;22;219.0
-831;384.0;-83.0;95;20;7;-238;935.0;58;78;7;266.0
?;415.0;-56.0;95;20;-55;-243;940.0;59;68;?;?
-841;434.0;-89.0;95;20;18;-243;923.0;50;65;18;305.0
-820;377.0;-90.0;94;20;92;-229;929.0;43;92;92;299.0
-884;357.0;-92.0;93;20;37;-233;933.0;-1;7;37;294.0
-800;321.0;-90.0;93;20;-43;-248;925.0;54;109;-43;278.0
-950;326.0;?;93;20;-21;-209;923.0;-74;-73;-21;253.0
-1172;357.0;-81.0;97;20;-292;-197;932.0;-223;-347;-292;305.0
-871;383.0;-101.0;106;20;-748;-316;924.0;33;?;-748;327.0
-762;343.0;-110.0;118;20;-729;-379;934.0;132;151;-729;288.0
-853;348.0;-90.0;129;20;-663;?;950.0;54;93;-663;258.0
-835;360.0;-105.0;134;20;-573;-257;929.0;55;?;-573;292.0
-857;362.0;-91.0;136;20;-318;-281;924.0;32;93;-318;295.0
-832;379.0;-73.0;140;20;-322;-282;938.0;101;132;-322;303.0
-848;?;-80.0;141;20;-430;-343;935.0;128;96;-430;282.0
-876;330.0;-91.0;142;20;?;-332;922.0;42;42;-362;305.0
-902;379.0;-85.0;144;20;-79;-281;922.0;159;96;-79;294.0
-895;354.0;-58.0;143;20;97;-286;931.0;-106;2;97;292.0
-889;350.0;-117.0;144;20;130;-284;929.0;185;120;130;308.0
-807;360.0;-103.0;143;20;473;?;939.0;145;71;473;278.0
-512;353.0;-117.0;142;21;394;?;916.0;?;292;394;309.0
206;334.0;-148.0;146;20;372;-63;974.0;1591;1393;372;293.0
1042;324.0;-212.0;124;18;2503;105;923.0;-370;1467;2503;464.0
118;378.0;-135.0;94;17;4038;1008;939.0;310;2085;4038;548.0
-1526;?;-141.0;80;?;2524;1031;906.0;2554;1657;2524;399.0
-1494;172.0;-111.0;70;15;726;-317;909.0;-59;-678;726;269.0
-953;253.0;-115.0;70;14;124;-273;930.0;-264;-239;124;247.0
-855;262.0;-40.0;72;15;-21;-87;930.0;312;274;-21;251.0
-816;280.0;-30.0;70;15;-141;-315;948.0;-217;-106;-141;212.0
-811;381.0;-4.0;72;16;-162;-238;939.0;206;171;-162;164.0
-802;370.0;-75.0;72;16;-58;-338;956.0;68;50;-58;159.0
-817;409.0;-62.0;72;16;6;?;966.0;58;73;6;210.0
-848;365.0;1.0;72;16;39;?;965.0;57;83;39;20.0
-846;390.0;149.0;?;16;10;-238;1006.0;25;41;10;61.0
-834;578.0;54.0;73;16;25;-239;780.0;65;75;25;-174.0
-837;680.0;28.0;73;?;23;-247;888.0;51;58;23;79.0
-835;506.0;-379.0;73;16;-15;-238;804.0;51;67;?;-767.0
-841;266.0;385.0;73;16;25;-225;1929.0;42;65;25;1137.0
-836;?;-540.0;74;16;26;-235;-117.0;52;69;26;1945.0
-826;?;-500.0;74;16;2;-241;942.0;49;73;2;1657.0
-831;-873.0;-366.0;73;16;15;-237;1245.0;43;67;15;-38.0
-834;-196.0;?;73;16;14;-243;782.0;49;65;14;523.0
-832;-141.0;-82.0;73;16;5;-244;828.0;?;66;5;257.0
?;183.0;126.0;73;16;-3;-243;944.0;47;64;?;218.0
-834;339.0;92.0;73;?;-6;-239;981.0;51;69;-6;89.0
-833;588.0;-5.0;73;16;0;-238;902.0;50;71;0;249.0
-832;507.0;-89.0;73;16;-10;-239;?;52;71;-10;135.0
-834;435.0;-99.0;73;16;5;-237;969.0;48;69;5;?
-835;416.0;-49.0;73;16;14;-232;930.0;37;67;14;291.0
-831;375.0;-9.0;73;16;-13;-230;930.0;32;72;-13;254.0
-839;334.0;-49.0;?;16;?;?;963.0;28;63;9;206.0
-840;356.0;-82.0;74;16;12;-239;953.0;24;61;12;?
-840;345.0;-82.0;74;16;-12;-237;950.0;24;62;-12;252.0
-837;375.0;-62.0;74;16;2;-240;930.0;23;63;?;301.0
-836;338.0;-70.0;74;16;6;-242;950.0;20;64;6;284.0
-845;304.0;-51.0;74;16;6;-233;?;11;57;6;255.0
-835;263.0;-50.0;74;16;?;-234;961.0;5;65;-16;254.0
-834;328.0;-41.0;74;?;-53;-239;951.0;13;68;-53;253.0
-848;308.0;-73.0;74;16;23;?;939.0;?;58;23;270.0
-842;338.0;-53.0;74;?;44;?;936.0;5;62;?;?
-834;293.0;-58.0;74;16;-36;-243;954.0;6;66;-36;271.0
-835;302.0;-67.0;75;16;-19;-239;949.0;?;65;-19;273.0
-836;292.0;-67.0;74;16;-14;-235;935.0;0;65;-14;293.0
-840;300.0;-80.0;74;16;4;?;940.0;?;63;4;287.0
-840;255.0;-64.0;75;16;5;-231;950.0;5;64;5;273.0
-834;270.0;-52.0;75;16;-38;-235;933.0;1;67;-38;259.0
-838;305.0;-57.0;75;16;8;-232;937.0;-1;64;8;267.0
-841;301.0;-53.0;75;16;?;-234;944.0;4;62;22;266.0
-839;285.0;-57.0;76;16;-6;-234;932.0;2;63;-6;278.0
-839;316.0;-53.0;76;16;9;-231;955.0;3;65;9;267.0
-835;278.0;-57.0;75;16;?;-231;963.0;?;68;-9;271.0
-836;298.0;-71.0;75;16;-33;-233;942.0;-6;64;-33;273.0
-842;296.0;-40.0;75;16;6;-232;?;1;61;6;273.0
-838;298.0;-73.0;?;16;29;-232;?;9;67;29;276.0
-838;296.0;-67.0;?;16;3;-236;924.0;6;64;3;300.0
?;297.0;-65.0;76;16;-28;-234;936.0;-1;62;-28;292.0
-833;293.0;-63.0;75;16;7;-233;938.0;2;69;7;297.0
-834;263.0;-41.0;75;16;36;-242;935.0;9;69;36;264.0
-836;268.0;?;76;16;17;-243;957.0;4;65;17;287.0
-828;272.0;-73.0;75;16;44;-238;936.0;-2;70;44;300.0
-827;268.0;-66.0;74;16;18;-241;924.0;-5;?;18;301.0
-836;247.0;-63.0;74;16;-36;-236;940.0;-4;62;-36;292.0
-838;247.0;-78.0;74;16;10;-229;936.0;-3;62;10;?
-835;261.0;-96.0;74;16;34;-234;925.0;-5;62;34;305.0
-835;245.0;-82.0;74;16;?;-238;929.0;-6;?;?;297.0
-834;266.0;-81.0;74;16;-13;-234;941.0;0;64;-13;302.0
-829;247.0;-72.0;74;16;?;-231;934.0;-2;68;-17;282.0
-830;247.0;-60.0;74;16;-7;-234;924.0;-10;?;-7;308.0
-834;227.0;-70.0;74;16;-26;-234;915.0;-5;62;-26;308.0
-831;244.0;-49.0;74;16;-29;-242;935.0;5;67;-29;290.0
-827;254.0;-50.0;74;16;33;-247;941.0;0;67;33;280.0
-830;267.0;-21.0;74;16;19;-234;942.0;-2;66;19;274.0
-830;290.0;-33.0;74;16;-2;-237;938.0;7;69;-2;302.0
-829;307.0;-61.0;74;16;10;-244;912.0;3;65;10;333.0
-831;273.0;-69.0;73;16;-14;-242;894.0;-7;61;-14;336.0
-829;206.0;-79.0;74;?;-36;-247;918.0;-4;63;-36;333.0
-829;208.0;-95.0;74;16;-36;-247;914.0;-4;63;-36;320.0
-828;183.0;-82.0;73;16;-12;-245;906.0;-3;64;-12;318.0
-824;219.0;-82.0;73;16;5;-247;930.0;0;68;5;322.0
-818;237.0;-87.0;73;16;9;-244;926.0;-7;72;9;331.0
-821;239.0;?;72;16;18;-242;?;-8;69;18;298.0
-827;228.0;-29.0;73;16;5;-242;924.0;1;66;5;260.0
-822;286.0;18.0;73;16;-14;-244;939.0;0;71;-14;219.0
-822;359.0;10.0;72;16;-6;-249;970.0;-2;68;-6;253.0
-823;395.0;-43.0;72;?;?;-249;940.0;1;68;-5;284.0
-820;370.0;-69.0;72;16;1;-250;924.0;-5;69;1;319.0
-822;307.0;-35.0;72;16;4;-255;923.0;-11;63;4;306.0
-823;256.0;-20.0;72;16;-14;-252;925.0;-5;65;-14;296.0
-821;303.0;-33.0;72;16;9;-247;?;1;70;9;265.0
-821;324.0;-8.0;72;16;40;-247;940.0;0;70;40;289.0
-820;346.0;-34.0;72;16;23;-253;927.0;0;69;23;326.0
-818;332.0;-47.0;72;16;16;-257;926.0;-7;68;16;325.0
-817;305.0;-18.0;71;16;1;-251;932.0;-9;?;1;329.0
-819;313.0;-64.0;71;16;7;-247;912.0;-1;?;7;324.0
-821;274.0;-40.0;71;16;40;-245;931.0;-5;67;40;335.0
-819;280.0;-46.0;72;16;-4;-244;912.0;-5;68;-4;328.0
-813;289.0;-10.0;72;16;5;-252;910.0;-10;70;5;334.0
-811;277.0;-47.0;71;16;17;-252;930.0;-16;69;17;329.0
-816;287.0;-13.0;71;16;-41;-249;942.0;-13;67;-41;326.0
-821;298.0;-20.0;72;16;-15;-252;915.0;-9;64;-15;?
-820;317.0;-11.0;72;16;3;-242;915.0;-4;70;3;338.0
-815;316.0;-43.0;72;16;-26;-244;915.0;-7;74;-26;?
-818;?;-52.0;72;16;-17;-250;924.0;-2;73;-17;333.0
-828;259.0;-73.0;73;16;-36;-245;924.0;6;67;-36;326.0
-826;264.0;-50.0;73;16;-26;-249;933.0;-3;64;-26;345.0
-821;305.0;-36.0;72;16;26;-251;915.0;-7;67;26;345.0
?;311.0;-11.0;73;16;-4;-247;923.0;0;69;-4;324.0
?;313.0;-49.0;72;16;-16;-244;927.0;2;75;-16;329.0
-816;310.0;-68.0;72;16;4;-247;902.0;-3;74;4;353.0
-820;?;-65.0;72;16;-11;-255;885.0;-5;67;-11;?
-819;278.0;-72.0;72;16;-26;-258;873.0;-3;69;-26;396.0
-817;235.0;-72.0;72;16;-26;-258;893.0;-5;70;-26;390.0
-822;191.0;-60.0;73;16;?;-257;888.0;0;66;2;415.0
-821;206.0;-87.0;72;16;4;-254;902.0;3;68;4;394.0
-816;?;-83.0;73;16;25;-256;923.0;-5;70;25;391.0
-815;227.0;-50.0;73;16;67;-258;?;-7;70;67;327.0
-820;223.0;-18.0;72;16;54;-250;944.0;-1;69;54;278.0
-825;305.0;13.0;72;16;2;-246;959.0;-2;64;2;237.0
-821;376.0;17.0;73;16;-31;-254;953.0;?;66;-31;268.0
-817;380.0;?;73;16;9;-260;943.0;-1;70;9;277.0
-817;360.0;-38.0;?;16;21;-254;909.0;0;71;21;323.0
-819;328.0;-33.0;72;16;-9;-244;917.0;-2;69;-9;338.0
-819;296.0;-57.0;73;16;9;-240;912.0;-8;67;9;369.0
?;274.0;-36.0;73;16;18;-240;916.0;-12;70;18;352.0
-814;?;-37.0;73;?;0;-242;911.0;-4;73;0;312.0
-817;272.0;-29.0;73;16;-2;-242;930.0;-1;72;-2;312.0
-823;283.0;-17.0;73;16;12;-235;947.0;2;68;12;328.0
-817;328.0;-22.0;73;16;1;-243;919.0;-3;71;1;311.0
-807;290.0;-18.0;72;16;-3;-261;914.0;-15;73;-3;324.0
-816;306.0;-46.0;72;16;16;-255;922.0;-6;68;16;?
-817;287.0;-71.0;72;16;1;-242;925.0;-3;70;1;371.0
-819;266.0;-49.0;72;16;4;-246;896.0;-2;67;4;363.0
-822;245.0;-19.0;72;16;17;-247;917.0;1;66;17;352.0
-816;?;-23.0;72;16;-12;-245;943.0;-4;70;-12;325.0
-819;303.0;-57.0;73;?;-24;-250;936.0;-6;65;-24;329.0
-820;319.0;-70.0;73;16;?;-248;911.0;-2;66;1;337.0
-815;272.0;-54.0;73;16;18;-244;914.0;?;75;18;331.0
-814;256.0;-36.0;72;16;10;-247;883.0;-1;73;10;334.0
-812;280.0;-77.0;72;16;4;-252;906.0;-5;72;4;366.0
-816;275.0;-96.0;72;16;?;-249;914.0;0;71;-7;374.0
-821;235.0;-68.0;73;16;-4;-241;887.0;-2;66;-4;364.0
-820;208.0;-40.0;73;?;10;-243;?;-1;68;?;334.0
-817;217.0;-26.0;73;?;-25;-248;913.0;-2;70;-25;329.0
-817;287.0;-45.0;73;16;-26;-253;922.0;-5;67;-26;346.0
-819;290.0;-60.0;73;16;2;-249;917.0;-2;68;2;335.0
-818;287.0;-58.0;74;16;-5;-240;914.0;1;72;-5;?
-815;277.0;-81.0;73;16;6;-244;907.0;-1;74;6;?
-814;275.0;-40.0;73;16;10;-245;896.0;-4;74;?;355.0
-817;236.0;-52.0;73;16;?;-247;904.0;-2;72;-14;370.0
-821;?;-59.0;72;16;-29;-255;899.0;0;67;-29;334.0
-823;259.0;-48.0;72;16;2;-255;923.0;0;65;2;334.0
-826;285.0;-54.0;73;16;?;-252;903.0;7;66;40;329.0
-826;278.0;?;73;16;38;-252;920.0;6;66;38;353.0
-818;266.0;-57.0;73;16;15;-250;907.0;-6;68;15;387.0
-819;260.0;-70.0;73;16;-15;-244;910.0;-5;67;-15;392.0
-821;232.0;-53.0;73;16;4;-241;?;1;68;4;357.0
-818;232.0;-44.0;73;16;30;-245;924.0;-3;70;30;324.0
-815;255.0;-40.0;72;16;15;?;935.0;?;68;15;299.0
-815;312.0;-39.0;72;16;16;-255;925.0;-11;69;16;306.0
-823;355.0;-49.0;73;16;4;-245;923.0;1;66;4;322.0
-823;?;-57.0;73;16;?;-247;924.0;3;67;-15;342.0
-816;278.0;-72.0;72;16;-13;-252;916.0;-7;?;-13;353.0
-818;257.0;-41.0;73;16;-34;-249;915.0;-4;?;?;337.0
-819;259.0;-49.0;73;16;-43;-251;943.0;0;70;-43;290.0
-821;293.0;-9.0;72;16;-17;-249;958.0;-1;68;-17;274.0
-822;349.0;-24.0;73;16;-7;-247;920.0;-1;66;-7;295.0
-811;?;?;72;16;5;-258;901.0;-6;73;5;324.0
-816;322.0;-76.0;73;16;-1;-252;887.0;-6;69;-1;353.0
-828;279.0;?;74;16;?;-242;896.0;2;61;-15;381.0
-823;?;-104.0;74;16;?;-253;902.0;0;65;-4;390.0
-821;220.0;-53.0;73;16;-12;-255;917.0;-1;66;?;?
-819;219.0;-21.0;73;16;-16;?;917.0;-5;68;-16;322.0
-816;270.0;-34.0;73;16;-18;-252;930.0;-9;69;-18;329.0
-822;?;-59.0;74;16;-22;-250;933.0;-4;65;-22;324.0
-828;290.0;-41.0;73;16;20;-249;921.0;12;66;20;334.0
-827;?;-67.0;72;16;47;-247;905.0;12;68;47;336.0
-820;271.0;-45.0;73;16;5;-254;913.0;-3;66;5;?
-818;?;-49.0;73;16;-27;-251;923.0;1;71;-27;?
-820;266.0;-50.0;72;16;-7;-247;933.0;5;69;-7;?
-816;251.0;-80.0;73;16;29;-248;924.0;-4;?;?;326.0
-814;297.0;-39.0;72;16;20;-246;913.0;-1;74;20;330.0
-821;274.0;-51.0;72;16;-4;-246;909.0;2;67;-4;341.0
-815;277.0;-38.0;72;16;-10;-247;922.0;-7;69;-10;316.0
-806;262.0;-57.0;72;16;?;-254;915.0;-10;76;-37;332.0
-812;273.0;-60.0;72;16;-1;-251;922.0;-5;72;-1;335.0
-817;274.0;-76.0;72;16;42;-249;912.0;-4;66;42;330.0
-814;256.0;-29.0;72;16;-5;-247;917.0;-5;70;-5;289.0
-811;255.0;-27.0;72;16;-35;-239;939.0;-4;75;-35;300.0
-811;322.0;-58.0;72;16;-27;-249;950.0;-1;74;-27;319.0
-811;327.0;-39.0;72;16;-21;-254;927.0;-1;74;-21;300.0
-810;305.0;-47.0;72;16;-31;-251;922.0;-1;75;-31;339.0
-811;309.0;-59.0;72;16;-13;-252;925.0;-1;73;-13;344.0
-815;280.0;-44.0;72;16;6;-246;914.0;-3;69;6;354.0
-815;267.0;-29.0;72;16;6;-246;924.0;-3;70;6;329.0
-813;277.0;-50.0;72;16;35;-250;906.0;-2;72;35;336.0
-814;288.0;-61.0;72;16;23;?;924.0;0;70;23;336.0
-814;283.0;-78.0;72;16;21;-251;915.0;1;71;21;334.0
-816;271.0;-33.0;72;16;4;-253;925.0;-3;66;4;?
?;301.0;-36.0;72;16;-11;-254;923.0;-8;64;-11;356.0
-810;294.0;-52.0;72;16;16;?;920.0;-4;74;16;340.0
-812;294.0;-64.0;72;16;-21;-256;901.0;?;73;-21;352.0
-820;260.0;-49.0;72;16;11;-249;911.0;3;66;11;366.0
-818;242.0;-45.0;72;16;34;-252;914.0;2;67;34;352.0
-807;238.0;-44.0;72;16;0;-257;919.0;5;80;0;?
-806;269.0;-46.0;72;16;6;-255;?;-5;77;6;351.0
-815;282.0;-49.0;72;16;5;-256;904.0;-14;61;5;335.0
-805;305.0;-66.0;72;16;42;-246;919.0;?;76;42;343.0
-803;282.0;-71.0;72;16;30;-240;924.0;0;79;30;339.0
-806;285.0;-72.0;?;16;23;-248;924.0;-4;71;23;334.0
-798;278.0;-42.0;71;16;32;-247;915.0;-4;80;32;353.0
-799;267.0;-40.0;71;16;-16;-242;?;-8;77;-16;336.0
-808;265.0;-41.0;72;16;-8;-241;914.0;-2;71;-8;328.0
-813;262.0;-49.0;72;16;9;-238;908.0;?;70;9;336.0
-816;303.0;-27.0;71;16;1;-242;923.0;11;68;1;337.0
-815;304.0;-33.0;71;16;-18;?;914.0;9;69;?;347.0
-806;290.0;-43.0;71;16;-66;-240;929.0;4;76;-66;338.0
-803;260.0;-52.0;72;16;?;-238;928.0;0;77;-52;330.0
-806;304.0;-46.0;72;16;1;-239;923.0;-3;72;1;351.0
-805;297.0;?;71;16;2;-253;919.0;1;74;2;329.0
-807;273.0;-55.0;71;16;-10;-256;916.0;0;71;-10;323.0
-812;277.0;?;71;16;-18;-251;928.0;-4;64;-18;352.0
-810;?;-73.0;71;16;-8;-252;903.0;-3;67;-8;356.0
-807;265.0;-40.0;71;16;16;?;887.0;-3;72;16;381.0
-802;246.0;-64.0;71;16;-9;-253;892.0;-7;74;-9;365.0
-798;240.0;-91.0;71;16;-7;-257;914.0;-11;76;-7;372.0
-808;228.0;-62.0;71;16;12;-255;906.0;-1;71;12;363.0
-812;238.0;-30.0;71;16;-36;-254;915.0;5;69;-36;?
-810;249.0;-20.0;71;16;-23;-248;906.0;5;73;-23;356.0
-815;269.0;-32.0;72;16;16;-241;916.0;12;73;16;379.0
-815;266.0;-40.0;72;16;-29;-247;899.0;8;71;-29;341.0
-815;287.0;-43.0;71;16;-4;-259;874.0;1;67;-4;362.0
-811;288.0;-68.0;72;16;55;-252;870.0;-6;70;55;374.0
?;259.0;-66.0;72;16;56;-248;902.0;-10;73;56;387.0
-814;231.0;?;72;16;57;-245;930.0;0;?;57;381.0
-815;224.0;-46.0;72;16;38;-237;930.0;3;71;38;329.0
-811;254.0;-24.0;72;16;4;?;910.0;-6;70;4;355.0
-812;291.0;-45.0;72;16;-18;-257;911.0;-4;68;-18;361.0
-813;284.0;?;72;16;4;-250;903.0;2;71;4;337.0
-816;275.0;-22.0;73;16;32;-242;891.0;5;71;32;361.0
-814;278.0;-76.0;72;16;26;-247;913.0;3;72;26;383.0
-813;259.0;-72.0;72;16;27;-258;891.0;-2;70;27;418.0
-824;229.0;-100.0;73;16;15;-247;894.0;5;63;15;358.0
-819;197.0;?;73;16;-18;-246;942.0;3;69;-18;?
-815;206.0;-7.0;72;16;-24;-248;926.0;0;72;-24;?
-822;296.0;17.0;72;16;-27;-248;951.0;0;65;-27;276.0
-819;336.0;-43.0;73;16;-22;?;918.0;-1;68;-22;307.0
-823;348.0;-56.0;73;16;-5;-243;915.0;4;69;-5;343.0
-823;290.0;-73.0;73;16;-1;-243;918.0;1;67;-1;356.0
-817;267.0;-79.0;73;16;32;-244;917.0;4;75;32;366.0
-819;233.0;-15.0;73;16;20;-247;906.0;4;72;20;348.0
-824;237.0;3.0;?;16;-21;?;915.0;-4;64;-21;316.0
-823;292.0;-16.0;73;16;-14;-248;922.0;-3;66;-14;325.0
-823;309.0;-37.0;73;16;-14;-248;937.0;-3;66;-14;324.0
-824;308.0;-12.0;73;16;7;-247;918.0;-2;64;7;336.0
-825;298.0;-24.0;?;16;15;-249;?;?;63;15;321.0
-824;298.0;-40.0;73;16;-18;-253;933.0;3;66;-18;324.0
-823;278.0;-39.0;74;16;12;-246;924.0;4;69;12;328.0
-821;287.0;-40.0;74;16;58;-247;933.0;-4;68;58;327.0
?;268.0;-20.0;74;16;24;-251;?;-2;?;24;317.0
-826;298.0;-21.0;73;16;-17;-243;925.0;3;67;-17;300.0
-826;?;-33.0;74;16;?;-250;933.0;0;64;-32;312.0
-821;306.0;-52.0;73;16;-7;-256;930.0;-4;66;-7;315.0
-821;281.0;-48.0;74;16;31;-246;924.0;-2;69;31;312.0
-821;294.0;-51.0;74;16;5;-245;936.0;-1;70;?;329.0
-823;292.0;-29.0;73;16;-17;-248;924.0;-4;66;-17;310.0
-824;290.0;-24.0;74;16;16;-252;915.0;-5;63;16;312.0
-820;300.0;-29.0;74;16;26;-250;931.0;-7;67;26;301.0
-820;293.0;-38.0;73;16;-11;-245;923.0;-3;69;-11;?
-825;312.0;-27.0;74;16;-22;-247;914.0;6;67;-22;301.0
-821;318.0;?;74;16;-4;-245;948.0;2;71;-4;312.0
-820;310.0;-59.0;74;16;-4;-244;938.0;1;71;-4;312.0
-824;297.0;-44.0;75;16;6;-247;917.0;5;68;6;321.0
-818;316.0;-21.0;74;16;25;-243;906.0;-1;72;25;330.0
-819;307.0;?;?;16;7;-243;923.0;0;71;7;309.0
-825;308.0;-22.0;73;16;?;-242;924.0;4;68;10;335.0
-819;317.0;-73.0;73;16;7;-246;942.0;-5;?;7;301.0
-824;303.0;-66.0;73;16;?;-257;918.0;0;65;-57;339.0
-825;286.0;-35.0;73;?;-44;?;922.0;11;71;-44;322.0
-821;285.0;-50.0;73;16;17;-238;939.0;7;73;17;332.0
-823;277.0;-50.0;73;16;22;-252;?;3;68;22;315.0
-818;291.0;?;73;16;-9;-252;925.0;-3;71;-9;300.0
-817;284.0;?;73;16;-6;-253;922.0;-4;71;-6;315.0
-823;325.0;-32.0;73;16;22;-246;?;7;70;22;315.0
-817;326.0;-43.0;73;16;-20;-254;924.0;-7;70;-20;300.0
-819;311.0;-37.0;73;16;2;-250;918.0;-11;66;2;316.0
-829;289.0;-42.0;73;16;20;-235;913.0;7;65;20;338.0
-826;297.0;-45.0;72;16;-13;-242;922.0;4;66;-13;315.0
-818;278.0;-54.0;73;16;15;-248;931.0;-7;70;15;292.0
-812;323.0;-20.0;72;16;-10;-254;925.0;-11;73;-10;299.0
-820;317.0;-40.0;73;16;20;-253;915.0;-4;67;20;335.0
?;318.0;-32.0;73;16;70;-248;923.0;-3;66;70;352.0
-822;289.0;-78.0;73;16;18;-242;916.0;2;68;18;308.0
-827;250.0;-13.0;73;16;9;-241;931.0;7;67;9;320.0
-816;297.0;-26.0;73;16;18;-252;911.0;?;72;18;330.0
-819;301.0;-30.0;73;16;3;-248;918.0;?;72;3;?
-826;281.0;-41.0;73;16;16;-247;925.0;5;66;16;304.0
-819;284.0;-27.0;73;16;-15;-250;918.0;-4;?;-15;328.0
-817;325.0;-55.0;73;16;-15;-245;918.0;-2;73;-15;340.0
-819;?;-48.0;73;16;?;-247;920.0;0;72;?;347.0
-819;259.0;-45.0;73;16;-72;-254;916.0;?;70;-72;340.0
-821;262.0;-47.0;73;16;-21;-257;929.0;1;67;-21;318.0
-824;288.0;-24.0;73;16;19;-255;912.0;3;65;?;316.0
