InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-242.0;577.0;302.0;364.0;427.0;669.0;-537.0;247.0;156.0
-319.0;485.0;363.0;272.0;402.0;643.0;-542.0;296.0;142.0
-426.0;-73.0;241.0;246.0;409.0;436.0;3.0;-169.0;345.0
-464.0;-113.0;255.0;202.0;392.0;442.0;4.0;-158.0;333.0
-605.0;157.0;555.0;-382.0;222.0;458.0;-121.0;254.0;401.0
-460.0;-113.0;273.0;201.0;402.0;449.0;-1.0;-155.0;331.0
-461.0;-102.0;270.0;200.0;406.0;449.0;-14.0;-160.0;338.0
-606.0;154.0;558.0;-372.0;225.0;460.0;-121.0;256.0;367.0
-565.0;402.0;49.0;-399.0;710.0;890.0;-254.0;-157.0;360.0
-461.0;-51.0;253.0;202.0;418.0;453.0;-24.0;-170.0;329.0
-576.0;22.0;580.0;-90.0;178.0;436.0;-270.0;401.0;271.0
-468.0;97.0;346.0;-267.0;-21.0;557.0;404.0;206.0;831.0
-454.0;-95.0;242.0;210.0;405.0;453.0;-33.0;-169.0;348.0
-434.0;195.0;260.0;270.0;418.0;501.0;-255.0;-97.0;125.0
-440.0;-76.0;223.0;227.0;410.0;441.0;-10.0;-166.0;327.0
-679.0;-241.0;795.0;-497.0;-998.0;5.0;294.0;848.0;513.0
-424.0;48.0;229.0;244.0;432.0;480.0;-129.0;-144.0;302.0
-446.0;-91.0;221.0;216.0;408.0;440.0;-30.0;-156.0;297.0
-424.0;13.0;229.0;242.0;434.0;480.0;-103.0;-149.0;313.0
-442.0;-71.0;220.0;222.0;408.0;436.0;-40.0;-164.0;302.0
-648.0;208.0;475.0;-301.0;318.0;610.0;-113.0;157.0;475.0
-604.0;142.0;545.0;-334.0;200.0;454.0;-242.0;252.0;320.0
-442.0;-94.0;218.0;222.0;408.0;437.0;5.0;-165.0;351.0
-419.0;-118.0;196.0;235.0;433.0;442.0;28.0;-198.0;378.0
-425.0;20.0;220.0;229.0;438.0;480.0;-91.0;-161.0;290.0
-263.0;488.0;315.0;367.0;417.0;658.0;-438.0;290.0;235.0
-444.0;-75.0;220.0;218.0;417.0;437.0;-17.0;-172.0;322.0
-422.0;6.0;218.0;227.0;433.0;478.0;-111.0;-162.0;294.0
-698.0;-463.0;122.0;-203.0;773.0;715.0;591.0;-260.0;638.0
-609.0;118.0;560.0;-350.0;210.0;441.0;-182.0;242.0;344.0
-445.0;84.0;233.0;209.0;369.0;474.0;-205.0;-121.0;223.0
-393.0;-77.0;179.0;247.0;407.0;421.0;-20.0;-159.0;294.0
-335.0;-36.0;118.0;287.0;448.0;440.0;-64.0;-221.0;302.0
-602.0;69.0;531.0;-375.0;286.0;460.0;-110.0;174.0;416.0
-163.0;467.0;172.0;-210.0;-147.0;417.0;183.0;403.0;466.0
-314.0;382.0;430.0;-453.0;-97.0;485.0;-93.0;503.0;155.0
-503.0;89.0;437.0;-199.0;26.0;465.0;-204.0;573.0;253.0
-618.0;-145.0;563.0;-375.0;210.0;447.0;-61.0;214.0;482.0
-610.0;1.0;515.0;-414.0;291.0;441.0;-92.0;152.0;388.0
-416.0;-54.0;269.0;241.0;406.0;439.0;-52.0;-169.0;313.0
-443.0;-71.0;216.0;218.0;421.0;437.0;-31.0;-174.0;348.0
-443.0;-65.0;219.0;218.0;419.0;434.0;-31.0;-171.0;346.0
-614.0;100.0;534.0;-405.0;277.0;429.0;-27.0;196.0;442.0
-272.0;-20.0;35.0;317.0;483.0;447.0;-67.0;-291.0;301.0
-445.0;-94.0;249.0;216.0;413.0;439.0;14.0;-166.0;331.0
289.0;66.0;-326.0;724.0;687.0;652.0;-2.0;-390.0;362.0
-452.0;-119.0;271.0;209.0;398.0;445.0;-36.0;-152.0;297.0
174.0;254.0;-195.0;890.0;874.0;879.0;-234.0;-351.0;226.0
-431.0;-80.0;221.0;236.0;409.0;438.0;-32.0;-174.0;316.0
-439.0;-74.0;214.0;217.0;423.0;438.0;-41.0;-174.0;322.0
-433.0;-75.0;218.0;236.0;408.0;439.0;-12.0;-177.0;335.0
611.0;92.0;-687.0;339.0;954.0;697.0;-89.0;-388.0;138.0
-612.0;153.0;556.0;-383.0;217.0;442.0;-134.0;265.0;388.0
-539.0;304.0;473.0;-290.0;231.0;588.0;-162.0;198.0;451.0
-433.0;-86.0;218.0;229.0;405.0;437.0;-20.0;-176.0;300.0
-435.0;-66.0;205.0;218.0;425.0;439.0;6.0;-181.0;329.0
-514.0;32.0;320.0;-15.0;488.0;460.0;-53.0;-167.0;444.0
-408.0;-81.0;163.0;242.0;443.0;454.0;8.0;-202.0;317.0
-435.0;-40.0;204.0;220.0;425.0;441.0;-17.0;-186.0;311.0
-607.0;30.0;518.0;-420.0;291.0;449.0;-214.0;163.0;396.0
-410.0;-114.0;186.0;248.0;438.0;445.0;1.0;-198.0;335.0
-413.0;96.0;212.0;233.0;398.0;480.0;-196.0;-133.0;253.0
-654.0;308.0;441.0;-508.0;87.0;520.0;-254.0;194.0;301.0
-612.0;149.0;558.0;-381.0;211.0;442.0;-136.0;239.0;342.0
-423.0;-93.0;262.0;228.0;413.0;440.0;-19.0;-171.0;344.0
-608.0;131.0;560.0;-331.0;215.0;447.0;-209.0;243.0;338.0
-316.0;-5.0;97.0;297.0;453.0;442.0;-88.0;-235.0;285.0
485.0;302.0;-391.0;678.0;377.0;332.0;-198.0;-154.0;349.0
-584.0;82.0;-416.0;-525.0;382.0;678.0;122.0;-119.0;301.0
-366.0;-61.0;115.0;256.0;517.0;460.0;-28.0;-254.0;335.0
-419.0;-85.0;258.0;249.0;409.0;436.0;-27.0;-165.0;311.0
-604.0;100.0;578.0;-357.0;166.0;440.0;-199.0;320.0;433.0
-619.0;-42.0;539.0;-403.0;253.0;429.0;35.0;200.0;501.0
-427.0;-92.0;254.0;228.0;411.0;441.0;-58.0;-167.0;324.0
-404.0;419.0;587.0;154.0;212.0;584.0;-253.0;443.0;371.0
-577.0;169.0;414.0;-335.0;291.0;611.0;32.0;292.0;261.0
468.0;394.0;-698.0;916.0;812.0;255.0;-137.0;-669.0;416.0
-447.0;-162.0;238.0;217.0;414.0;438.0;-13.0;-171.0;359.0
-325.0;207.0;98.0;60.0;420.0;749.0;-162.0;-90.0;521.0
-394.0;94.0;166.0;245.0;395.0;481.0;-176.0;-168.0;215.0
-462.0;-103.0;264.0;201.0;413.0;449.0;-17.0;-162.0;333.0
-631.0;265.0;472.0;-502.0;209.0;641.0;-129.0;246.0;479.0
-160.0;-179.0;-54.0;260.0;531.0;569.0;117.0;-325.0;514.0
-446.0;-77.0;218.0;220.0;412.0;440.0;-64.0;-178.0;329.0
-461.0;-94.0;251.0;202.0;415.0;452.0;-30.0;-172.0;360.0
-190.0;103.0;-10.0;661.0;843.0;918.0;-391.0;-333.0;371.0
-596.0;60.0;540.0;-344.0;232.0;462.0;-229.0;235.0;350.0
-644.0;246.0;468.0;-301.0;327.0;611.0;-120.0;149.0;472.0
-437.0;-109.0;225.0;217.0;412.0;442.0;-10.0;-181.0;330.0
-440.0;277.0;208.0;204.0;370.0;484.0;-335.0;-119.0;136.0
-596.0;194.0;530.0;-338.0;296.0;594.0;-208.0;226.0;454.0
-199.0;-39.0;-29.0;257.0;690.0;633.0;-290.0;-368.0;353.0
