InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-7;973.0;-84.0;134.0;247.0;173;20.0;198;-949.0;-12.0
-3;979.0;-97.0;71.0;242.0;173;28.0;27;-955.0;?
-1;1009.0;-54.0;68.0;225.0;173;26.0;-130;-955.0;16.0
1;992.0;-41.0;?;216.0;173;14.0;-143;-967.0;94.0
?;?;-51.0;37.0;244.0;173;22.0;-133;-966.0;100.0
3;981.0;-87.0;50.0;275.0;?;-41.0;-157;-959.0;82.0
4;985.0;-97.0;69.0;278.0;?;-49.0;-159;-967.0;7.0
5;986.0;-118.0;?;270.0;173;-17.0;-198;-963.0;19.0
6;980.0;-28.0;71.0;269.0;173;36.0;-151;-957.0;31.0
6;998.0;-50.0;?;271.0;173;58.0;-31;-969.0;76.0
7;989.0;-97.0;56.0;278.0;173;53.0;-94;-954.0;98.0
7;972.0;-139.0;52.0;285.0;173;-11.0;-62;-928.0;60.0
?;966.0;-116.0;44.0;278.0;173;-16.0;-184;-950.0;91.0
7;979.0;?;35.0;289.0;173;1.0;-23;-965.0;135.0
7;970.0;-121.0;31.0;311.0;173;-34.0;-247;-969.0;200.0
7;987.0;-119.0;14.0;316.0;173;-55.0;-228;?;235.0
7;?;-111.0;32.0;310.0;173;-92.0;?;-935.0;220.0
6;960.0;-113.0;31.0;314.0;173;-100.0;-833;-931.0;208.0
?;970.0;-114.0;5.0;318.0;174;-102.0;543;-952.0;188.0
4;958.0;-111.0;28.0;339.0;174;-77.0;-1832;-952.0;200.0
-13;949.0;-123.0;?;340.0;174;-43.0;-1586;-940.0;192.0
-33;935.0;-70.0;81.0;331.0;174;-45.0;5444;-936.0;188.0
-52;952.0;?;85.0;325.0;174;-25.0;1321;-946.0;132.0
-56;975.0;-26.0;78.0;346.0;174;26.0;-1513;-927.0;111.0
-54;937.0;2.0;30.0;361.0;174;75.0;1212;-910.0;67.0
-55;924.0;51.0;31.0;351.0;174;66.0;-74;-903.0;58.0
-54;917.0;41.0;6.0;343.0;174;54.0;427;-885.0;36.0
-54;993.0;-47.0;-30.0;244.0;173;-39.0;372;-947.0;25.0
-53;1009.0;-14.0;-5.0;252.0;174;-18.0;411;-980.0;?
-50;1010.0;-38.0;1.0;258.0;174;-4.0;389;-967.0;80.0
-47;980.0;-47.0;-37.0;252.0;174;-31.0;369;-953.0;90.0
-48;1001.0;-49.0;-10.0;248.0;174;-27.0;397;-962.0;135.0
-42;?;-23.0;1.0;245.0;173;-14.0;226;-961.0;62.0
-35;1008.0;-49.0;-11.0;258.0;173;-33.0;229;-957.0;60.0
-33;1000.0;-51.0;-1.0;250.0;173;-24.0;?;-967.0;26.0
-27;1012.0;-81.0;?;240.0;173;-54.0;?;-979.0;29.0
-24;1002.0;-73.0;40.0;242.0;174;-52.0;-141;-965.0;17.0
-25;984.0;26.0;25.0;249.0;173;-25.0;-105;-956.0;32.0
-20;1001.0;-18.0;-12.0;259.0;173;-18.0;-183;-962.0;69.0
-18;1009.0;?;68.0;265.0;173;-6.0;-144;-970.0;83.0
-18;1016.0;-39.0;74.0;270.0;173;42.0;-198;-983.0;98.0
-15;1013.0;-40.0;59.0;268.0;173;29.0;-192;-988.0;62.0
-15;1009.0;-21.0;70.0;278.0;173;37.0;-28;-979.0;41.0
-15;995.0;-7.0;57.0;286.0;173;10.0;-81;-972.0;22.0
-14;978.0;?;102.0;285.0;173;35.0;-290;-968.0;66.0
-15;999.0;-68.0;127.0;293.0;173;56.0;-23;-961.0;119.0
?;990.0;-81.0;119.0;305.0;173;37.0;-332;-957.0;124.0
-14;979.0;-77.0;106.0;298.0;174;18.0;-121;-959.0;135.0
-14;971.0;-87.0;89.0;290.0;174;29.0;-55;?;107.0
-15;977.0;-61.0;43.0;286.0;173;16.0;-1479;?;74.0
-19;942.0;-59.0;20.0;283.0;173;16.0;?;-920.0;117.0
?;947.0;-49.0;25.0;297.0;174;2.0;-4689;-936.0;120.0
-35;961.0;-22.0;14.0;301.0;174;-19.0;-4815;-932.0;125.0
-39;979.0;-26.0;10.0;297.0;174;-11.0;920;-950.0;100.0
-39;982.0;17.0;-33.0;302.0;174;-41.0;837;-943.0;61.0
-39;965.0;52.0;-21.0;311.0;174;-16.0;-1;-926.0;45.0
?;969.0;74.0;-60.0;312.0;174;-68.0;704;-927.0;17.0
?;936.0;132.0;-52.0;325.0;174;-13.0;136;?;-2.0
-39;891.0;95.0;-83.0;349.0;174;-60.0;414;-836.0;-48.0
-39;722.0;125.0;-152.0;281.0;174;-23.0;351;-644.0;20.0
-39;639.0;-34.0;-270.0;123.0;174;117.0;313;-601.0;137.0
-39;761.0;168.0;-242.0;70.0;174;-43.0;373;-811.0;-126.0
-39;1199.0;377.0;-234.0;164.0;174;6.0;317;-1308.0;-187.0
-39;1635.0;191.0;-281.0;400.0;174;43.0;354;-1645.0;180.0
-39;1504.0;-82.0;-115.0;419.0;174;-47.0;350;-1323.0;465.0
-39;1040.0;-203.0;9.0;260.0;174;-335.0;?;-927.0;318.0
-39;885.0;-151.0;40.0;116.0;?;?;349;-782.0;184.0
-39;852.0;-42.0;40.0;126.0;174;-104.0;343;-811.0;176.0
-39;909.0;-29.0;-1.0;257.0;174;48.0;342;-906.0;88.0
-39;966.0;-80.0;-31.0;313.0;174;147.0;345;-978.0;22.0
-39;?;110.0;-99.0;256.0;174;127.0;345;-989.0;?
-39;1037.0;108.0;-94.0;207.0;174;90.0;347;-974.0;-145.0
-39;1018.0;127.0;-68.0;197.0;174;47.0;341;-969.0;-142.0
-39;1036.0;98.0;-93.0;207.0;174;67.0;344;-970.0;-124.0
-39;1012.0;79.0;-69.0;222.0;174;57.0;347;-955.0;-71.0
-39;995.0;14.0;-30.0;232.0;174;35.0;345;-959.0;-106.0
-39;994.0;65.0;27.0;231.0;174;34.0;344;-962.0;-100.0
-39;978.0;92.0;27.0;234.0;174;16.0;341;-971.0;-79.0
-39;1009.0;34.0;26.0;221.0;174;24.0;344;-979.0;-92.0
-39;1000.0;120.0;38.0;212.0;174;67.0;337;-981.0;-84.0
?;1032.0;86.0;45.0;217.0;174;51.0;346;-980.0;-51.0
-39;1026.0;105.0;26.0;230.0;?;59.0;338;-973.0;-68.0
-39;1023.0;61.0;-20.0;217.0;174;52.0;345;-984.0;-56.0
-39;1026.0;-32.0;-15.0;205.0;174;?;342;-976.0;-67.0
-39;1021.0;63.0;1.0;193.0;174;42.0;323;?;-26.0
-39;1007.0;62.0;-5.0;214.0;174;52.0;394;-958.0;27.0
-39;?;34.0;?;226.0;174;12.0;305;-980.0;-5.0
-39;1054.0;27.0;-9.0;211.0;174;2.0;464;-998.0;-32.0
?;1043.0;-36.0;6.0;205.0;174;-10.0;671;-980.0;-62.0
-30;1014.0;-7.0;14.0;213.0;174;3.0;321;-961.0;-39.0
-25;1018.0;-35.0;14.0;215.0;174;11.0;159;-971.0;14.0
-19;1051.0;17.0;1.0;211.0;173;5.0;113;-985.0;39.0
-15;1015.0;-1.0;-9.0;216.0;?;-4.0;35;-970.0;39.0
-13;1018.0;-21.0;-18.0;203.0;173;-23.0;60;-973.0;27.0
-8;1020.0;-49.0;1.0;196.0;174;?;-85;-978.0;?
-5;1030.0;-30.0;-40.0;206.0;173;?;-114;-979.0;75.0
-4;1021.0;-57.0;-54.0;211.0;173;-50.0;-32;-978.0;58.0
-1;1028.0;-98.0;-33.0;202.0;173;-60.0;?;-976.0;37.0
-1;1027.0;-39.0;-3.0;198.0;173;?;81;-991.0;83.0
0;1096.0;-38.0;10.0;202.0;173;-18.0;?;-1043.0;?
1;1119.0;-61.0;?;227.0;174;-6.0;-138;-1075.0;210.0
?;1096.0;-136.0;74.0;256.0;173;-38.0;-223;-1047.0;200.0
2;1051.0;-133.0;104.0;252.0;173;-90.0;-2087;-992.0;233.0
-11;1008.0;-110.0;132.0;237.0;174;-102.0;?;-958.0;211.0
-24;984.0;-149.0;126.0;240.0;174;-94.0;-1522;-957.0;305.0
-23;995.0;-188.0;108.0;261.0;174;-82.0;-4555;-944.0;327.0
-26;966.0;-200.0;130.0;287.0;174;-99.0;712;-931.0;321.0
-26;946.0;-105.0;66.0;296.0;174;-76.0;873;-921.0;256.0
-26;926.0;-67.0;21.0;293.0;174;-138.0;-176;-915.0;140.0
-27;951.0;-67.0;-41.0;282.0;174;-133.0;816;-896.0;175.0
-26;911.0;-70.0;-114.0;284.0;174;-167.0;113;-865.0;136.0
-27;850.0;2.0;-163.0;292.0;174;-203.0;411;-779.0;79.0
-26;721.0;73.0;-208.0;154.0;174;-126.0;355;-644.0;91.0
-26;717.0;-66.0;-290.0;95.0;174;-50.0;301;-648.0;85.0
-26;731.0;-269.0;-196.0;?;?;-80.0;390;-767.0;-9.0
-26;1244.0;601.0;-186.0;175.0;174;121.0;327;-1303.0;71.0
?;1566.0;468.0;-252.0;447.0;174;123.0;358;-1563.0;283.0
-26;1537.0;42.0;?;418.0;174;-4.0;348;-1448.0;237.0
-26;1200.0;-14.0;17.0;274.0;174;?;349;-1051.0;-116.0
-26;976.0;99.0;52.0;110.0;174;-228.0;343;-860.0;-149.0
-26;872.0;9.0;59.0;151.0;174;18.0;349;-823.0;?
-26;892.0;7.0;71.0;277.0;174;204.0;354;-887.0;90.0
-26;931.0;-23.0;?;320.0;174;214.0;350;-915.0;37.0
?;961.0;-9.0;27.0;255.0;174;144.0;354;-926.0;-124.0
-26;980.0;19.0;-20.0;200.0;174;79.0;352;-924.0;-233.0
-26;986.0;66.0;-48.0;185.0;174;82.0;342;-947.0;-297.0
-26;1018.0;?;-56.0;198.0;174;93.0;341;-969.0;-154.0
-26;1000.0;54.0;-15.0;225.0;174;113.0;340;-959.0;-121.0
?;1002.0;92.0;20.0;230.0;174;68.0;343;-975.0;-102.0
-26;1028.0;?;6.0;230.0;174;26.0;?;-982.0;-91.0
?;1012.0;83.0;45.0;222.0;174;29.0;347;-983.0;-20.0
-26;1030.0;51.0;29.0;217.0;174;29.0;346;-983.0;-30.0
-26;1018.0;64.0;4.0;213.0;174;29.0;346;-975.0;-19.0
-26;1016.0;76.0;?;213.0;174;69.0;344;-972.0;-52.0
-26;1010.0;55.0;38.0;216.0;174;32.0;345;-972.0;-72.0
-26;999.0;59.0;52.0;208.0;174;84.0;345;-970.0;-46.0
-26;1000.0;45.0;21.0;202.0;174;64.0;348;-968.0;-43.0
-26;1032.0;18.0;17.0;193.0;174;60.0;349;?;-3.0
-26;1020.0;13.0;-20.0;198.0;174;63.0;340;-982.0;?
-26;1020.0;81.0;-11.0;202.0;174;26.0;338;-968.0;-18.0
-26;1018.0;17.0;-29.0;191.0;174;11.0;344;-978.0;25.0
-26;1029.0;-18.0;-39.0;193.0;174;27.0;345;-980.0;37.0
-26;1011.0;42.0;3.0;204.0;174;26.0;?;-978.0;53.0
-26;1029.0;13.0;-16.0;203.0;174;13.0;?;-983.0;-3.0
-26;1049.0;21.0;3.0;189.0;174;-4.0;345;-988.0;-3.0
?;1029.0;-16.0;8.0;198.0;174;-2.0;342;-976.0;-22.0
-26;1031.0;31.0;0.0;197.0;174;-12.0;346;-974.0;-32.0
-26;1025.0;34.0;8.0;196.0;174;-1.0;349;-974.0;-11.0
-26;1023.0;28.0;14.0;198.0;174;-16.0;?;-980.0;-17.0
-26;1026.0;105.0;?;198.0;?;12.0;344;-992.0;5.0
-26;1045.0;24.0;6.0;192.0;174;22.0;342;-1000.0;2.0
-26;1067.0;55.0;34.0;189.0;174;53.0;343;-995.0;13.0
-26;1035.0;97.0;47.0;191.0;174;61.0;352;-977.0;39.0
-26;1018.0;61.0;51.0;187.0;174;90.0;347;-973.0;39.0
-26;1010.0;-28.0;2.0;172.0;174;72.0;339;-969.0;29.0
-26;1038.0;-22.0;12.0;173.0;174;59.0;343;-980.0;2.0
-26;1025.0;17.0;-7.0;193.0;174;27.0;349;-977.0;-29.0
-26;1017.0;42.0;10.0;193.0;174;42.0;343;-976.0;2.0
-26;1029.0;34.0;-7.0;175.0;174;31.0;337;-968.0;7.0
-26;1039.0;69.0;-20.0;178.0;174;36.0;343;-989.0;15.0
-26;1060.0;11.0;-16.0;179.0;174;30.0;348;-1006.0;?
-26;1027.0;-16.0;-16.0;191.0;174;28.0;351;-986.0;21.0
-26;1008.0;-40.0;14.0;?;174;?;353;-964.0;19.0
-27;1014.0;-11.0;27.0;176.0;174;9.0;353;-980.0;16.0
-27;1045.0;-13.0;-24.0;174.0;174;-23.0;358;-993.0;57.0
-27;1049.0;?;-20.0;186.0;174;-29.0;361;-991.0;49.0
-27;1046.0;-35.0;17.0;179.0;174;-19.0;354;-999.0;59.0
-27;1034.0;6.0;21.0;177.0;174;-13.0;356;-985.0;54.0
-27;1030.0;81.0;18.0;175.0;174;-8.0;366;-975.0;3.0
-27;1051.0;56.0;19.0;159.0;174;23.0;361;-993.0;33.0
-27;1032.0;34.0;17.0;171.0;174;21.0;351;-988.0;45.0
-27;1044.0;75.0;4.0;191.0;174;15.0;354;-986.0;49.0
-27;1036.0;51.0;?;185.0;174;-9.0;357;-980.0;-19.0
-27;?;83.0;-12.0;181.0;174;17.0;349;-961.0;?
-27;1014.0;110.0;-5.0;190.0;174;23.0;354;-954.0;-52.0
-27;981.0;67.0;-20.0;211.0;174;7.0;364;-932.0;-60.0
-27;1030.0;95.0;-67.0;132.0;?;-10.0;361;-1001.0;-26.0
-27;1087.0;14.0;-41.0;139.0;174;-44.0;361;-1020.0;-86.0
-27;1025.0;-114.0;-18.0;201.0;174;-116.0;360;-976.0;-147.0
-27;1020.0;-192.0;-35.0;209.0;174;-108.0;357;-989.0;-86.0
-27;1041.0;-295.0;-4.0;162.0;174;-145.0;363;-1029.0;?
-27;1081.0;-289.0;14.0;133.0;174;-89.0;367;-1001.0;184.0
-27;?;-109.0;16.0;153.0;174;-8.0;361;-964.0;355.0
-27;990.0;20.0;31.0;186.0;174;80.0;359;-947.0;339.0
-27;999.0;96.0;-5.0;214.0;174;82.0;361;-964.0;305.0
-27;1017.0;96.0;-12.0;212.0;174;71.0;360;-985.0;178.0
-27;1052.0;-10.0;-1.0;?;174;46.0;364;-998.0;44.0
-27;1052.0;28.0;?;168.0;174;59.0;372;-986.0;-16.0
-27;1052.0;24.0;-3.0;153.0;174;43.0;367;-985.0;-49.0
-27;1009.0;47.0;-33.0;155.0;174;-16.0;359;-974.0;-103.0
-27;1013.0;?;-28.0;158.0;174;3.0;361;-968.0;-108.0
?;1031.0;77.0;-14.0;153.0;174;49.0;361;-974.0;-134.0
-27;1010.0;69.0;?;154.0;174;115.0;367;-978.0;-123.0
-27;1051.0;81.0;-42.0;150.0;174;134.0;370;-984.0;-97.0
-27;1059.0;106.0;-15.0;147.0;174;136.0;365;-992.0;-88.0
-27;1048.0;150.0;-13.0;151.0;174;119.0;370;-991.0;-23.0
?;1039.0;117.0;-7.0;150.0;174;57.0;371;-988.0;15.0
-27;1038.0;130.0;-9.0;146.0;174;43.0;374;-988.0;24.0
-27;1027.0;146.0;-11.0;135.0;174;44.0;381;?;-2.0
-27;1054.0;129.0;25.0;131.0;174;55.0;379;-1006.0;18.0
-27;1071.0;130.0;44.0;131.0;174;34.0;374;-1000.0;?
-27;1069.0;173.0;37.0;135.0;174;27.0;366;-1001.0;-24.0
-27;1063.0;155.0;36.0;134.0;174;?;364;-1003.0;-52.0
-27;1057.0;171.0;83.0;?;174;30.0;?;-1010.0;-76.0
?;1073.0;159.0;75.0;114.0;174;86.0;353;-1028.0;-81.0
-27;1077.0;143.0;64.0;119.0;174;109.0;363;-1003.0;-34.0
-26;1024.0;75.0;42.0;135.0;174;83.0;365;-978.0;-63.0
-26;1038.0;-10.0;40.0;144.0;174;?;359;-971.0;?
-26;1030.0;-22.0;36.0;139.0;?;-18.0;353;-972.0;-122.0
-26;1041.0;?;19.0;121.0;174;-37.0;360;-986.0;-134.0
-26;1072.0;-28.0;20.0;124.0;174;-13.0;365;-977.0;?
-26;1075.0;73.0;-15.0;127.0;174;50.0;361;-1016.0;72.0
-26;1030.0;89.0;-13.0;116.0;174;43.0;363;-973.0;99.0
-26;1009.0;157.0;37.0;116.0;174;59.0;361;-966.0;99.0
-26;1049.0;206.0;26.0;110.0;174;99.0;358;-993.0;138.0
-26;1079.0;159.0;3.0;113.0;174;?;365;-1016.0;160.0
-26;1050.0;157.0;34.0;132.0;174;67.0;367;-1002.0;164.0
-26;?;161.0;47.0;128.0;174;61.0;365;-986.0;122.0
?;?;216.0;17.0;98.0;174;59.0;369;-963.0;38.0
-26;1057.0;126.0;0.0;90.0;174;88.0;368;-1013.0;-14.0
-26;1085.0;190.0;-12.0;98.0;174;75.0;360;-997.0;-64.0
-26;1077.0;105.0;-5.0;104.0;174;77.0;362;-1005.0;-128.0
-26;1080.0;32.0;38.0;102.0;174;28.0;369;-1005.0;-140.0
-26;1080.0;104.0;5.0;?;174;48.0;378;-999.0;-153.0
-26;1070.0;46.0;15.0;83.0;174;40.0;382;-996.0;-116.0
-26;1069.0;19.0;-18.0;88.0;174;60.0;372;-999.0;-34.0
-26;1050.0;-15.0;8.0;92.0;?;79.0;368;-980.0;-25.0
-26;1046.0;106.0;-20.0;81.0;174;96.0;369;-956.0;42.0
-26;1034.0;?;12.0;79.0;174;105.0;?;-978.0;7.0
-26;1065.0;22.0;-1.0;99.0;174;50.0;376;-1009.0;?
-26;1088.0;-34.0;85.0;128.0;174;0.0;372;-1027.0;37.0
-26;1071.0;-24.0;21.0;169.0;174;-71.0;372;-1015.0;-15.0
-26;1054.0;-3.0;6.0;143.0;174;-110.0;371;-992.0;-81.0
-26;1032.0;-50.0;16.0;105.0;174;-118.0;369;-960.0;-78.0
-26;994.0;-65.0;7.0;43.0;174;-60.0;372;-958.0;-19.0
-26;1023.0;-57.0;4.0;42.0;174;16.0;376;-938.0;19.0
-26;1013.0;-93.0;-9.0;71.0;174;50.0;373;-942.0;110.0
-26;1044.0;-131.0;-14.0;128.0;174;80.0;363;-968.0;131.0
-26;1050.0;-133.0;-26.0;150.0;174;10.0;369;-981.0;142.0
-26;1074.0;-122.0;-9.0;139.0;174;19.0;372;?;179.0
-26;1109.0;-89.0;-63.0;100.0;174;18.0;368;-1046.0;273.0
-26;1110.0;-100.0;-61.0;70.0;?;39.0;375;-1047.0;312.0
-26;1084.0;-84.0;-78.0;76.0;174;108.0;371;-997.0;290.0
-26;1045.0;-35.0;-7.0;121.0;?;38.0;?;-985.0;187.0
?;1088.0;-92.0;-14.0;124.0;174;-58.0;370;-1003.0;?
-26;1059.0;-56.0;-9.0;111.0;174;0.0;368;-1015.0;-15.0
-26;1099.0;-51.0;8.0;83.0;174;-44.0;367;-1011.0;-35.0
?;1078.0;-87.0;18.0;79.0;174;1.0;?;-999.0;-33.0
-26;1062.0;-106.0;13.0;95.0;174;-37.0;367;-988.0;-13.0
-26;1041.0;-96.0;21.0;115.0;174;-43.0;365;-972.0;-9.0
-26;1040.0;-81.0;-20.0;99.0;174;-48.0;362;-979.0;30.0
-26;1042.0;-78.0;2.0;91.0;174;-25.0;363;-990.0;119.0
-26;1070.0;-32.0;8.0;84.0;174;-46.0;356;?;172.0
-26;1083.0;-24.0;-22.0;94.0;174;-27.0;357;-1004.0;207.0
-26;1070.0;-13.0;13.0;?;174;-14.0;370;-1016.0;188.0
-26;1071.0;-42.0;?;114.0;174;-11.0;374;-990.0;173.0
-26;1051.0;-67.0;25.0;120.0;174;-46.0;369;-993.0;108.0
-26;1070.0;-50.0;18.0;91.0;174;-75.0;370;-986.0;34.0
-26;1067.0;46.0;-65.0;64.0;174;-35.0;374;-983.0;-13.0
-26;1054.0;?;-9.0;58.0;174;-11.0;374;-990.0;-25.0
-26;1078.0;?;44.0;101.0;174;29.0;367;-1003.0;-17.0
?;1074.0;65.0;2.0;119.0;174;87.0;364;-1019.0;68.0
-26;1065.0;40.0;55.0;114.0;174;68.0;371;-997.0;?
-26;1034.0;-43.0;34.0;89.0;174;13.0;369;-998.0;3.0
?;1074.0;-36.0;19.0;87.0;174;-17.0;363;-985.0;-25.0
-26;1027.0;-73.0;64.0;99.0;174;13.0;367;-956.0;22.0
-26;1050.0;-62.0;42.0;99.0;174;54.0;368;-989.0;79.0
-26;1054.0;-91.0;?;100.0;174;43.0;366;-989.0;74.0
-26;1043.0;-121.0;82.0;122.0;174;21.0;370;-996.0;42.0
-26;1040.0;138.0;-15.0;87.0;174;-10.0;370;-1004.0;-19.0
-26;1100.0;75.0;-18.0;99.0;174;-4.0;365;-1040.0;13.0
-26;1080.0;-64.0;12.0;123.0;174;-4.0;365;-992.0;50.0
-26;1021.0;-113.0;26.0;165.0;174;2.0;366;-957.0;11.0
-26;1039.0;-78.0;19.0;92.0;174;-14.0;370;-987.0;71.0
-26;1070.0;30.0;-13.0;82.0;174;-2.0;368;-998.0;74.0
?;1055.0;-19.0;-7.0;71.0;174;-16.0;353;-1002.0;117.0
-26;1019.0;5.0;6.0;95.0;174;-43.0;354;-982.0;140.0
-26;1048.0;-59.0;29.0;103.0;174;18.0;368;-992.0;173.0
-26;1072.0;11.0;30.0;125.0;174;-4.0;364;-1002.0;164.0
-26;1066.0;13.0;47.0;137.0;174;-29.0;363;-996.0;155.0
?;1077.0;52.0;39.0;105.0;174;-8.0;372;-1014.0;?
-26;1066.0;60.0;66.0;126.0;174;10.0;368;-967.0;51.0
-26;1037.0;-36.0;44.0;?;174;0.0;369;-985.0;?
-26;1022.0;-71.0;34.0;149.0;174;31.0;377;-989.0;-7.0
-26;1068.0;-78.0;-1.0;143.0;174;29.0;375;-1017.0;0.0
-26;1097.0;-57.0;17.0;138.0;?;23.0;373;-1009.0;-62.0
-26;1058.0;-101.0;4.0;?;174;-21.0;?;?;-100.0
-26;1014.0;-28.0;-33.0;87.0;174;-24.0;378;-962.0;-106.0
-26;1034.0;14.0;-3.0;96.0;174;1.0;377;?;-26.0
-26;1080.0;11.0;-20.0;119.0;174;-25.0;370;-991.0;35.0
-26;1050.0;-15.0;10.0;127.0;174;-76.0;369;-1010.0;90.0
-26;1103.0;-29.0;13.0;131.0;174;-142.0;369;-1009.0;76.0
-26;1055.0;-31.0;27.0;151.0;174;-153.0;370;-1001.0;54.0
-26;1075.0;36.0;82.0;114.0;174;-39.0;376;-802.0;-2.0
-26;1055.0;-16.0;85.0;103.0;174;-7.0;376;-977.0;87.0
-26;962.0;39.0;6.0;113.0;174;11.0;373;-960.0;85.0
-26;1065.0;116.0;-32.0;158.0;174;77.0;372;-989.0;180.0
?;1040.0;82.0;-47.0;135.0;174;73.0;370;-1018.0;205.0
-26;1075.0;1.0;-21.0;93.0;174;89.0;376;-1011.0;86.0
-26;1051.0;-45.0;-18.0;94.0;174;74.0;381;-999.0;-11.0
-26;1063.0;-34.0;4.0;126.0;174;67.0;372;-999.0;-118.0
-26;1063.0;-12.0;-58.0;142.0;174;24.0;366;-1013.0;-230.0
-26;1079.0;-43.0;-20.0;106.0;174;5.0;371;-1018.0;-249.0
-26;1073.0;-13.0;-28.0;93.0;174;13.0;371;-1001.0;-170.0
-26;1034.0;-97.0;-22.0;122.0;174;44.0;360;?;-79.0
-26;1028.0;-99.0;-22.0;143.0;174;30.0;372;-977.0;21.0
-26;1090.0;-116.0;-12.0;115.0;174;-4.0;391;-1007.0;67.0
-26;1065.0;-92.0;-61.0;118.0;174;-29.0;380;-1007.0;102.0
-26;1033.0;-54.0;1.0;110.0;173;-31.0;381;-1004.0;164.0
-27;?;-30.0;-22.0;?;174;-66.0;388;-994.0;208.0
-27;1033.0;11.0;-18.0;105.0;173;-41.0;386;-989.0;225.0
-27;1047.0;11.0;-26.0;104.0;174;-37.0;394;-989.0;282.0
-27;1040.0;32.0;?;112.0;174;-99.0;391;-978.0;?
-27;1032.0;87.0;-18.0;155.0;174;-48.0;383;-970.0;201.0
-27;1044.0;28.0;14.0;135.0;173;-4.0;378;-988.0;185.0
-27;1053.0;91.0;-15.0;132.0;174;-29.0;?;-988.0;145.0
-27;1037.0;70.0;-26.0;103.0;174;-13.0;384;-1001.0;38.0
-27;1057.0;80.0;-22.0;93.0;174;-104.0;388;-1000.0;-27.0
-27;1043.0;75.0;6.0;114.0;174;-24.0;394;-991.0;-132.0
-27;1048.0;19.0;17.0;128.0;173;23.0;382;-988.0;-68.0
-27;?;-14.0;-33.0;119.0;173;77.0;382;-990.0;-24.0
-27;1079.0;-68.0;-34.0;?;174;148.0;392;-996.0;55.0
-27;1030.0;15.0;-9.0;123.0;174;83.0;388;-983.0;74.0
-27;1051.0;-103.0;-17.0;151.0;174;19.0;388;-987.0;-39.0
-27;1062.0;-63.0;-12.0;144.0;174;-33.0;387;-1023.0;-167.0
-27;1077.0;-88.0;-7.0;126.0;173;-76.0;389;-1024.0;-114.0
-27;1042.0;-81.0;-26.0;118.0;173;-109.0;382;-994.0;-106.0
-27;1041.0;-20.0;-41.0;106.0;174;-75.0;377;-972.0;-75.0
-27;1037.0;-65.0;-11.0;104.0;174;-58.0;377;-964.0;5.0
-27;1023.0;-15.0;-25.0;100.0;174;23.0;371;-983.0;87.0
?;1050.0;-2.0;21.0;111.0;174;11.0;371;-992.0;?
?;1071.0;9.0;-1.0;112.0;174;15.0;373;-998.0;155.0
-27;1072.0;3.0;17.0;107.0;174;31.0;379;-1006.0;139.0
-27;1048.0;-11.0;42.0;113.0;174;-8.0;383;-987.0;156.0
-27;1038.0;14.0;?;121.0;174;?;379;-974.0;153.0
-27;1031.0;11.0;17.0;110.0;174;2.0;379;?;107.0
?;1038.0;54.0;0.0;107.0;174;-8.0;382;-980.0;91.0
-27;1049.0;?;-5.0;113.0;173;32.0;378;-1004.0;56.0
-27;1080.0;157.0;-8.0;102.0;173;52.0;373;-1013.0;39.0
-27;1058.0;7.0;70.0;119.0;174;57.0;373;-1005.0;3.0
-27;1052.0;22.0;32.0;130.0;174;42.0;373;-1006.0;7.0
-27;1072.0;-34.0;29.0;126.0;174;17.0;372;-1017.0;9.0
-27;1078.0;-42.0;-11.0;?;174;-17.0;371;-1014.0;-5.0
-27;1048.0;-76.0;27.0;127.0;174;-42.0;369;-1000.0;-11.0
-27;1029.0;-137.0;56.0;136.0;174;-48.0;367;-979.0;-22.0
-27;1043.0;-52.0;8.0;114.0;174;-4.0;370;-977.0;44.0
-27;1031.0;4.0;?;91.0;?;15.0;366;-976.0;64.0
-27;1043.0;-32.0;8.0;123.0;174;-4.0;363;-988.0;135.0
-26;1062.0;9.0;1.0;125.0;174;26.0;366;-981.0;167.0
-26;1022.0;-20.0;-8.0;131.0;174;-16.0;358;-976.0;163.0
-26;1040.0;0.0;0.0;127.0;174;-45.0;357;-988.0;161.0
-26;1059.0;14.0;29.0;121.0;?;-35.0;367;-993.0;78.0
-26;1060.0;43.0;25.0;109.0;174;-6.0;367;-993.0;33.0
-26;?;71.0;21.0;119.0;174;-6.0;367;-992.0;-20.0
-26;1040.0;40.0;2.0;120.0;174;5.0;367;-994.0;-62.0
-26;1051.0;23.0;10.0;120.0;174;9.0;366;-995.0;-71.0
-26;1070.0;9.0;6.0;123.0;174;-18.0;359;-1004.0;-64.0
-26;1057.0;-4.0;-9.0;129.0;174;3.0;359;-985.0;-56.0
-26;1048.0;-31.0;-24.0;122.0;174;-29.0;367;-994.0;-72.0
-26;1053.0;-45.0;-11.0;113.0;174;-32.0;362;-995.0;-106.0
-26;1054.0;-34.0;-13.0;128.0;174;15.0;361;-997.0;-35.0
-26;1021.0;-49.0;-7.0;131.0;174;11.0;364;-993.0;-21.0
