Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
199.0;1012.0;1042.0;999.0;-173.0;4;-19.0;220.0;981.0;81.0;-1000.0
?;1029.0;1028.0;992.0;-175.0;4;-3.0;189.0;997.0;127.0;-996.0
237.0;1015.0;1067.0;961.0;-178.0;3;18.0;163.0;1014.0;116.0;-1008.0
229.0;1025.0;1048.0;952.0;-168.0;4;14.0;163.0;1018.0;70.0;-1003.0
237.0;1020.0;1071.0;949.0;?;4;32.0;156.0;998.0;99.0;-995.0
225.0;1013.0;1045.0;945.0;-195.0;4;26.0;171.0;998.0;124.0;-987.0
199.0;1014.0;1043.0;980.0;-191.0;4;4.0;176.0;996.0;36.0;-972.0
215.0;1007.0;1039.0;974.0;?;4;-12.0;169.0;976.0;126.0;-970.0
214.0;980.0;993.0;979.0;-165.0;4;-11.0;168.0;970.0;142.0;-998.0
130.0;972.0;998.0;989.0;-300.0;5;-87.0;294.0;971.0;223.0;-952.0
114.0;1010.0;1016.0;1028.0;-313.0;5;-117.0;252.0;964.0;181.0;-956.0
114.0;979.0;1035.0;991.0;?;5;-125.0;225.0;969.0;249.0;-949.0
123.0;980.0;1034.0;970.0;-280.0;?;-113.0;243.0;?;195.0;-941.0
133.0;960.0;1019.0;991.0;-286.0;5;-97.0;230.0;974.0;148.0;-959.0
?;990.0;1009.0;993.0;-290.0;5;-109.0;207.0;969.0;231.0;-960.0
163.0;998.0;1042.0;1017.0;-301.0;5;-87.0;217.0;961.0;228.0;-979.0
135.0;1007.0;1026.0;994.0;-327.0;5;-102.0;240.0;999.0;216.0;-1014.0
142.0;1045.0;1059.0;1016.0;-317.0;5;-130.0;226.0;1022.0;222.0;-957.0
164.0;1021.0;1064.0;976.0;?;?;-124.0;?;998.0;?;-908.0
159.0;961.0;980.0;991.0;-311.0;5;-127.0;268.0;959.0;166.0;-898.0
117.0;939.0;973.0;970.0;-328.0;4;-134.0;272.0;882.0;256.0;-918.0
77.0;928.0;981.0;1064.0;-343.0;5;-164.0;268.0;928.0;256.0;-936.0
109.0;961.0;1010.0;1078.0;-342.0;5;-150.0;244.0;955.0;190.0;-948.0
140.0;988.0;1017.0;1004.0;-332.0;4;-136.0;274.0;979.0;216.0;-929.0
132.0;990.0;1007.0;1001.0;-284.0;4;-136.0;276.0;944.0;184.0;-928.0
107.0;?;987.0;962.0;-290.0;4;-126.0;243.0;942.0;166.0;-931.0
112.0;953.0;997.0;993.0;-293.0;4;-116.0;242.0;944.0;216.0;-952.0
123.0;993.0;978.0;994.0;-273.0;4;-126.0;204.0;?;233.0;-978.0
132.0;1011.0;1002.0;1008.0;-244.0;4;-101.0;229.0;975.0;206.0;-990.0
152.0;1020.0;1042.0;1011.0;-224.0;4;?;226.0;965.0;228.0;-980.0
162.0;1014.0;1048.0;982.0;-207.0;4;-63.0;183.0;998.0;129.0;-980.0
162.0;994.0;1036.0;980.0;-204.0;4;-42.0;149.0;962.0;107.0;-997.0
162.0;1011.0;1039.0;989.0;-206.0;4;-42.0;?;1009.0;126.0;-1005.0
161.0;1035.0;1042.0;1003.0;?;?;-51.0;124.0;1013.0;82.0;-999.0
166.0;1035.0;1051.0;989.0;-189.0;4;-34.0;121.0;987.0;?;-995.0
189.0;1022.0;1045.0;1013.0;-171.0;4;-9.0;126.0;993.0;87.0;-1027.0
186.0;1055.0;1056.0;944.0;-170.0;?;-18.0;123.0;1026.0;?;-1046.0
209.0;1073.0;1061.0;1002.0;-195.0;4;-7.0;105.0;1048.0;81.0;-1047.0
238.0;1086.0;1107.0;938.0;-195.0;4;3.0;138.0;1036.0;122.0;-1022.0
234.0;1054.0;1087.0;962.0;-205.0;?;-10.0;156.0;1020.0;165.0;-1012.0
202.0;1029.0;1072.0;955.0;-219.0;5;-9.0;157.0;1011.0;98.0;-999.0
?;1029.0;1082.0;967.0;-206.0;5;-39.0;?;1001.0;157.0;-969.0
171.0;1018.0;1053.0;971.0;-199.0;5;-40.0;174.0;981.0;154.0;-949.0
155.0;977.0;1013.0;967.0;-202.0;5;-45.0;133.0;963.0;90.0;-951.0
169.0;989.0;1019.0;964.0;-189.0;5;-19.0;128.0;963.0;119.0;-955.0
180.0;991.0;996.0;952.0;-175.0;5;-3.0;151.0;950.0;133.0;-863.0
230.0;947.0;1008.0;1024.0;-3.0;5;-4.0;154.0;929.0;64.0;-679.0
186.0;680.0;769.0;960.0;-303.0;5;92.0;155.0;700.0;107.0;-1413.0
36.0;1168.0;987.0;923.0;?;5;-112.0;-51.0;1241.0;219.0;-1382.0
412.0;1565.0;1557.0;825.0;-343.0;5;-223.0;207.0;1484.0;262.0;-1081.0
380.0;1121.0;1414.0;968.0;-221.0;5;43.0;512.0;1213.0;248.0;-834.0
299.0;913.0;1039.0;411.0;-146.0;5;34.0;366.0;?;180.0;-741.0
126.0;752.0;827.0;1186.0;-114.0;4;10.0;244.0;770.0;178.0;-714.0
-5.0;726.0;810.0;1426.0;-214.0;4;-98.0;17.0;685.0;93.0;-915.0
75.0;880.0;886.0;995.0;-296.0;4;-113.0;16.0;859.0;120.0;-1003.0
236.0;1045.0;1041.0;1405.0;-269.0;4;-97.0;158.0;1016.0;162.0;-980.0
355.0;1012.0;1058.0;?;-266.0;4;12.0;?;1038.0;127.0;-961.0
237.0;990.0;969.0;884.0;-259.0;4;-9.0;?;1008.0;133.0;-959.0
168.0;971.0;1001.0;?;-243.0;4;-68.0;161.0;965.0;205.0;-947.0
126.0;966.0;1077.0;1029.0;-243.0;4;-79.0;198.0;952.0;134.0;-925.0
178.0;935.0;1071.0;955.0;-287.0;4;-72.0;204.0;959.0;171.0;-930.0
180.0;966.0;?;972.0;-311.0;4;-66.0;163.0;954.0;234.0;-941.0
138.0;975.0;1011.0;1034.0;-310.0;3;-116.0;254.0;951.0;218.0;-954.0
96.0;987.0;1014.0;1039.0;-306.0;3;-96.0;228.0;961.0;148.0;-928.0
112.0;966.0;1019.0;1037.0;?;3;-114.0;245.0;940.0;127.0;-940.0
115.0;971.0;1020.0;991.0;-272.0;3;-135.0;231.0;936.0;267.0;-964.0
176.0;982.0;?;983.0;-240.0;3;-86.0;255.0;992.0;149.0;-999.0
181.0;1016.0;1044.0;994.0;-246.0;3;-55.0;229.0;1023.0;125.0;-999.0
?;1011.0;1064.0;976.0;-279.0;3;-42.0;157.0;988.0;189.0;-993.0
161.0;1015.0;1090.0;966.0;-341.0;3;-77.0;?;995.0;221.0;-960.0
153.0;1015.0;1078.0;991.0;-347.0;3;-117.0;228.0;986.0;249.0;-927.0
135.0;975.0;1032.0;993.0;-355.0;3;-154.0;305.0;961.0;236.0;-929.0
122.0;970.0;997.0;1006.0;-352.0;4;-145.0;302.0;965.0;307.0;-929.0
?;981.0;1016.0;994.0;-316.0;4;-184.0;292.0;972.0;252.0;-949.0
76.0;992.0;987.0;1009.0;-331.0;?;-154.0;250.0;?;260.0;-971.0
101.0;1019.0;1020.0;929.0;-321.0;3;-166.0;235.0;969.0;215.0;-945.0
150.0;988.0;1019.0;968.0;-304.0;3;-134.0;259.0;962.0;222.0;-917.0
151.0;937.0;976.0;962.0;-328.0;3;-95.0;282.0;961.0;226.0;-958.0
?;?;980.0;986.0;-334.0;2;-135.0;235.0;952.0;?;-977.0
96.0;1020.0;1045.0;1022.0;-330.0;2;-165.0;239.0;989.0;265.0;-969.0
111.0;1011.0;1060.0;1047.0;-330.0;2;-152.0;261.0;988.0;188.0;-971.0
152.0;1015.0;1026.0;1000.0;-309.0;1;-130.0;259.0;989.0;237.0;-955.0
159.0;?;1036.0;893.0;-300.0;1;?;272.0;1001.0;175.0;-938.0
130.0;986.0;1007.0;1017.0;?;0;-101.0;253.0;?;?;-942.0
113.0;977.0;1003.0;?;-287.0;0;-137.0;244.0;949.0;238.0;-946.0
139.0;990.0;990.0;976.0;-287.0;0;-126.0;212.0;966.0;?;-941.0
160.0;966.0;1003.0;1007.0;-254.0;1;-100.0;247.0;971.0;211.0;-957.0
?;976.0;982.0;983.0;-239.0;1;-63.0;230.0;967.0;171.0;-1003.0
186.0;1026.0;1020.0;1001.0;-232.0;?;-48.0;195.0;1007.0;125.0;-1003.0
190.0;1057.0;1082.0;915.0;?;1;?;195.0;996.0;136.0;-1001.0
198.0;1048.0;1052.0;974.0;-245.0;1;-46.0;186.0;1011.0;185.0;-1009.0
192.0;1047.0;1045.0;905.0;?;?;-30.0;194.0;1037.0;140.0;-1003.0
129.0;959.0;1044.0;961.0;-292.0;4;-103.0;223.0;954.0;185.0;-940.0
?;968.0;995.0;982.0;-309.0;4;-105.0;?;970.0;222.0;-966.0
98.0;1002.0;1007.0;997.0;-337.0;4;-123.0;228.0;988.0;270.0;-951.0
112.0;988.0;1026.0;989.0;-331.0;4;-140.0;256.0;982.0;221.0;-922.0
126.0;957.0;?;966.0;-326.0;4;-128.0;293.0;939.0;240.0;-948.0
125.0;983.0;991.0;956.0;-313.0;4;-125.0;273.0;969.0;222.0;-947.0
148.0;?;1021.0;987.0;-309.0;4;-120.0;297.0;966.0;245.0;-942.0
141.0;971.0;1017.0;985.0;-328.0;4;-97.0;268.0;946.0;220.0;-961.0
138.0;999.0;1016.0;967.0;?;4;-115.0;262.0;966.0;250.0;-951.0
131.0;981.0;1035.0;973.0;-307.0;4;-126.0;291.0;1003.0;210.0;-939.0
?;970.0;1022.0;979.0;-299.0;?;-123.0;271.0;964.0;253.0;-931.0
125.0;963.0;?;975.0;-318.0;4;-101.0;258.0;937.0;231.0;-937.0
115.0;970.0;990.0;961.0;-308.0;4;-138.0;234.0;976.0;236.0;-945.0
114.0;976.0;995.0;991.0;-312.0;4;-122.0;272.0;970.0;259.0;-975.0
134.0;1008.0;1007.0;991.0;-318.0;5;-126.0;248.0;1007.0;207.0;-978.0
145.0;1023.0;1044.0;977.0;-310.0;5;-115.0;260.0;986.0;226.0;-945.0
150.0;1000.0;1035.0;952.0;-314.0;5;?;278.0;973.0;207.0;-936.0
111.0;976.0;1011.0;978.0;-327.0;5;-122.0;255.0;958.0;?;-941.0
82.0;981.0;1010.0;983.0;?;5;-166.0;247.0;929.0;225.0;-940.0
71.0;985.0;1012.0;1009.0;-333.0;5;-153.0;?;948.0;260.0;-938.0
76.0;990.0;995.0;980.0;-333.0;5;-158.0;261.0;939.0;231.0;-964.0
109.0;997.0;1011.0;984.0;-310.0;5;-147.0;270.0;980.0;198.0;-960.0
113.0;1000.0;1017.0;972.0;-295.0;4;-116.0;272.0;?;199.0;-965.0
120.0;1008.0;1006.0;972.0;-304.0;4;-116.0;264.0;985.0;197.0;-971.0
125.0;1019.0;1025.0;982.0;-301.0;4;-125.0;233.0;985.0;227.0;-976.0
?;1010.0;1044.0;996.0;-299.0;4;-125.0;233.0;1010.0;192.0;-974.0
?;1019.0;1055.0;993.0;-311.0;5;-107.0;233.0;996.0;186.0;-979.0
118.0;1008.0;1050.0;984.0;-319.0;5;-117.0;262.0;1007.0;208.0;-974.0
112.0;1011.0;1032.0;953.0;-308.0;5;-113.0;274.0;982.0;238.0;-959.0
142.0;1003.0;1036.0;982.0;-310.0;5;-106.0;257.0;988.0;172.0;-943.0
106.0;972.0;1026.0;982.0;-288.0;5;-110.0;267.0;970.0;187.0;-941.0
112.0;977.0;990.0;980.0;?;?;-114.0;253.0;931.0;205.0;-896.0
119.0;956.0;969.0;973.0;-157.0;5;-78.0;?;897.0;181.0;?
52.0;850.0;894.0;963.0;-111.0;5;-76.0;189.0;788.0;72.0;-816.0
175.0;840.0;830.0;927.0;-101.0;5;-20.0;63.0;815.0;60.0;-910.0
491.0;899.0;1008.0;942.0;-365.0;5;196.0;?;?;210.0;-1198.0
134.0;1173.0;1132.0;865.0;-714.0;5;8.0;207.0;1241.0;288.0;-1392.0
-144.0;1440.0;1349.0;767.0;-574.0;?;-492.0;383.0;1366.0;440.0;-1037.0
196.0;1174.0;1411.0;605.0;-307.0;5;-330.0;448.0;1067.0;333.0;-800.0
278.0;835.0;919.0;1095.0;-170.0;5;-13.0;477.0;?;241.0;-789.0
93.0;790.0;816.0;234.0;-180.0;5;1.0;282.0;834.0;105.0;-855.0
127.0;862.0;887.0;1033.0;-210.0;5;-19.0;166.0;852.0;176.0;-946.0
156.0;?;966.0;1588.0;-223.0;?;-22.0;199.0;957.0;190.0;-1018.0
203.0;1041.0;1020.0;1101.0;-253.0;5;-35.0;211.0;1041.0;126.0;-1042.0
246.0;1081.0;1099.0;921.0;-273.0;5;5.0;198.0;1091.0;222.0;-990.0
199.0;1021.0;1051.0;825.0;-291.0;5;-28.0;232.0;1011.0;?;-954.0
128.0;991.0;1023.0;816.0;-323.0;5;-84.0;228.0;970.0;199.0;-934.0
102.0;957.0;?;861.0;-345.0;5;-118.0;230.0;948.0;?;-893.0
141.0;933.0;1010.0;918.0;-341.0;5;?;284.0;928.0;272.0;-919.0
112.0;943.0;1010.0;976.0;-327.0;6;-109.0;322.0;963.0;256.0;-925.0
124.0;952.0;?;975.0;-310.0;6;-111.0;308.0;944.0;267.0;-929.0
102.0;962.0;974.0;1012.0;-303.0;5;-125.0;248.0;949.0;208.0;-949.0
141.0;986.0;999.0;997.0;-293.0;5;-114.0;241.0;982.0;207.0;-956.0
126.0;991.0;?;990.0;-304.0;5;?;267.0;999.0;220.0;-960.0
116.0;?;1027.0;951.0;?;5;-114.0;226.0;970.0;189.0;-958.0
131.0;989.0;1015.0;926.0;-295.0;6;-116.0;242.0;963.0;244.0;-957.0
140.0;981.0;1035.0;951.0;-306.0;6;-107.0;224.0;985.0;232.0;-980.0
127.0;1000.0;1039.0;987.0;-362.0;5;-99.0;235.0;1012.0;240.0;-932.0
71.0;975.0;1065.0;?;-391.0;6;-161.0;254.0;955.0;300.0;-912.0
83.0;943.0;987.0;999.0;-372.0;6;-184.0;295.0;938.0;288.0;-928.0
94.0;968.0;991.0;992.0;-351.0;6;-167.0;345.0;944.0;303.0;-940.0
114.0;981.0;1000.0;982.0;?;6;-141.0;335.0;941.0;287.0;-924.0
105.0;979.0;997.0;972.0;-315.0;6;-129.0;307.0;969.0;265.0;-945.0
102.0;965.0;995.0;984.0;-327.0;6;?;270.0;941.0;247.0;-945.0
90.0;983.0;1023.0;1004.0;-339.0;6;-136.0;250.0;957.0;242.0;-944.0
135.0;982.0;1029.0;988.0;-330.0;6;-148.0;227.0;984.0;248.0;?
137.0;994.0;1029.0;?;-344.0;6;-136.0;?;982.0;280.0;-952.0
103.0;983.0;1028.0;974.0;?;6;-145.0;271.0;955.0;228.0;-937.0
124.0;960.0;1038.0;979.0;?;6;-130.0;274.0;969.0;294.0;-936.0
137.0;969.0;1018.0;989.0;?;6;-133.0;292.0;?;268.0;-930.0
117.0;980.0;1007.0;979.0;-350.0;6;-144.0;300.0;969.0;257.0;-921.0
102.0;972.0;987.0;965.0;-349.0;6;-154.0;311.0;949.0;282.0;-923.0
88.0;962.0;997.0;951.0;-368.0;6;-165.0;?;930.0;275.0;-956.0
82.0;994.0;1008.0;980.0;-385.0;6;-194.0;274.0;962.0;324.0;-989.0
118.0;1037.0;1052.0;988.0;-376.0;6;-181.0;315.0;1033.0;305.0;-971.0
117.0;1013.0;1065.0;960.0;-366.0;5;-161.0;321.0;1036.0;234.0;-907.0
78.0;964.0;996.0;1000.0;-354.0;?;-160.0;331.0;922.0;310.0;-879.0
19.0;902.0;965.0;1023.0;-348.0;4;-191.0;?;905.0;238.0;-881.0
41.0;912.0;966.0;1113.0;-329.0;5;-189.0;256.0;914.0;210.0;-912.0
80.0;938.0;954.0;1114.0;-308.0;5;-158.0;275.0;939.0;228.0;-968.0
124.0;1003.0;979.0;1063.0;-294.0;6;-117.0;278.0;996.0;180.0;-1008.0
169.0;1041.0;1037.0;989.0;-288.0;6;-75.0;267.0;1031.0;?;-1025.0
?;1059.0;1077.0;993.0;-294.0;6;-78.0;245.0;1048.0;179.0;-1011.0
156.0;?;1101.0;?;-276.0;6;-96.0;220.0;1046.0;235.0;-952.0
167.0;991.0;1044.0;948.0;-233.0;6;-92.0;260.0;971.0;204.0;-883.0
157.0;?;998.0;943.0;-181.0;6;-47.0;308.0;921.0;141.0;-805.0
89.0;826.0;890.0;955.0;-150.0;6;-52.0;253.0;811.0;59.0;-744.0
175.0;767.0;891.0;936.0;-28.0;?;-8.0;203.0;774.0;127.0;-672.0
265.0;678.0;874.0;885.0;?;6;144.0;237.0;709.0;49.0;-1194.0
184.0;1129.0;1026.0;819.0;-592.0;6;-77.0;68.0;1181.0;277.0;-1548.0
295.0;1582.0;1394.0;690.0;-419.0;6;-225.0;336.0;1582.0;369.0;-1250.0
452.0;1339.0;1446.0;640.0;-285.0;6;-36.0;642.0;1386.0;259.0;-895.0
374.0;950.0;976.0;725.0;-180.0;6;115.0;502.0;992.0;241.0;-818.0
9.0;845.0;842.0;1671.0;?;?;-68.0;199.0;830.0;99.0;-811.0
27.0;814.0;938.0;1860.0;-220.0;6;-124.0;156.0;803.0;90.0;-892.0
105.0;891.0;1005.0;1558.0;-213.0;6;-73.0;242.0;870.0;114.0;-944.0
219.0;951.0;1043.0;1195.0;-215.0;6;-26.0;239.0;964.0;144.0;-981.0
227.0;1007.0;983.0;977.0;-255.0;6;27.0;278.0;1001.0;137.0;-997.0
225.0;1026.0;1016.0;875.0;-263.0;6;-7.0;227.0;1043.0;177.0;-988.0
?;1023.0;1037.0;908.0;-257.0;6;-38.0;?;1029.0;144.0;-968.0
126.0;997.0;1049.0;883.0;-257.0;6;-72.0;189.0;964.0;190.0;-930.0
165.0;957.0;1046.0;915.0;?;6;-71.0;218.0;953.0;238.0;?
155.0;942.0;1043.0;949.0;-282.0;6;-66.0;225.0;972.0;?;-943.0
137.0;961.0;1035.0;977.0;-310.0;7;-105.0;253.0;978.0;262.0;-945.0
107.0;971.0;1044.0;987.0;-320.0;7;-116.0;241.0;951.0;283.0;-957.0
116.0;971.0;1033.0;973.0;-318.0;7;-116.0;235.0;986.0;244.0;-947.0
158.0;971.0;1021.0;954.0;-306.0;7;-114.0;242.0;974.0;243.0;-939.0
146.0;969.0;1004.0;961.0;-301.0;7;-95.0;247.0;953.0;198.0;-945.0
125.0;974.0;1003.0;972.0;-313.0;7;-102.0;249.0;968.0;262.0;-945.0
114.0;978.0;997.0;1012.0;-323.0;7;-120.0;248.0;989.0;235.0;-950.0
124.0;989.0;1009.0;1010.0;-325.0;?;-127.0;265.0;981.0;193.0;-955.0
111.0;996.0;1024.0;996.0;-340.0;7;-124.0;262.0;997.0;253.0;-960.0
109.0;990.0;1037.0;969.0;-346.0;7;-135.0;268.0;991.0;216.0;-932.0
124.0;974.0;1024.0;991.0;-346.0;7;-148.0;312.0;1004.0;257.0;-932.0
108.0;956.0;1003.0;1015.0;-355.0;7;-143.0;303.0;968.0;286.0;-940.0
110.0;969.0;?;1000.0;-353.0;7;-148.0;288.0;?;301.0;-928.0
130.0;970.0;1029.0;994.0;-343.0;7;-129.0;300.0;974.0;284.0;-929.0
109.0;971.0;1007.0;1001.0;-334.0;8;-133.0;302.0;955.0;267.0;-940.0
121.0;971.0;1006.0;1006.0;-319.0;8;-137.0;292.0;968.0;214.0;-937.0
135.0;?;1006.0;1006.0;-318.0;8;-117.0;292.0;975.0;228.0;-935.0
134.0;971.0;1006.0;991.0;-316.0;8;-116.0;263.0;968.0;227.0;-947.0
125.0;980.0;1018.0;998.0;-328.0;8;-128.0;270.0;968.0;245.0;-941.0
132.0;971.0;1023.0;1002.0;-344.0;8;-146.0;253.0;986.0;195.0;?
117.0;967.0;1015.0;983.0;-344.0;8;-143.0;277.0;981.0;278.0;-925.0
114.0;949.0;1015.0;991.0;-347.0;8;-134.0;283.0;988.0;249.0;-933.0
105.0;953.0;1018.0;1001.0;-352.0;8;-144.0;295.0;969.0;278.0;-940.0
95.0;972.0;1025.0;1011.0;-365.0;8;-173.0;290.0;963.0;302.0;-937.0
108.0;991.0;1024.0;1010.0;-357.0;?;-167.0;297.0;980.0;262.0;-931.0
124.0;970.0;1016.0;995.0;-345.0;8;-143.0;310.0;981.0;273.0;-938.0
107.0;978.0;999.0;997.0;-346.0;8;-134.0;333.0;987.0;263.0;-940.0
94.0;973.0;1022.0;1006.0;?;8;-146.0;315.0;976.0;279.0;-936.0
93.0;970.0;1016.0;990.0;-361.0;8;-172.0;312.0;964.0;319.0;-930.0
?;963.0;1031.0;1004.0;-368.0;8;-166.0;?;967.0;280.0;-931.0
93.0;961.0;?;997.0;-366.0;8;-166.0;308.0;990.0;300.0;-935.0
93.0;962.0;1006.0;1008.0;-359.0;8;-155.0;302.0;1001.0;267.0;-927.0
99.0;971.0;1006.0;1010.0;-357.0;8;-155.0;301.0;974.0;270.0;-923.0
79.0;971.0;1007.0;1011.0;-368.0;8;-146.0;310.0;943.0;266.0;-923.0
85.0;960.0;1013.0;1003.0;-380.0;8;-173.0;300.0;948.0;305.0;-923.0
70.0;?;996.0;999.0;-382.0;8;-168.0;305.0;967.0;278.0;-915.0
83.0;963.0;993.0;1011.0;-373.0;8;-182.0;338.0;970.0;311.0;-919.0
?;960.0;993.0;?;?;8;-177.0;316.0;961.0;315.0;-923.0
87.0;?;1020.0;1001.0;-362.0;8;-175.0;313.0;961.0;335.0;-928.0
?;940.0;1013.0;1002.0;-376.0;8;-162.0;340.0;958.0;301.0;-930.0
56.0;946.0;1015.0;1025.0;-393.0;8;-186.0;?;959.0;286.0;?
84.0;984.0;1020.0;1011.0;-377.0;8;-168.0;326.0;997.0;271.0;-934.0
123.0;964.0;1016.0;994.0;-368.0;8;-175.0;?;958.0;274.0;-930.0
?;970.0;987.0;1012.0;-367.0;8;-141.0;?;959.0;315.0;-925.0
79.0;950.0;1001.0;1014.0;-359.0;8;?;317.0;990.0;285.0;-925.0
90.0;953.0;1000.0;1017.0;-355.0;8;-153.0;317.0;972.0;266.0;-943.0
80.0;989.0;995.0;1009.0;-375.0;8;-164.0;314.0;973.0;250.0;-944.0
?;981.0;1034.0;1005.0;?;8;-165.0;300.0;989.0;245.0;-928.0
137.0;963.0;1024.0;1004.0;-306.0;8;-137.0;?;964.0;301.0;-924.0
148.0;925.0;1007.0;1019.0;-274.0;8;-76.0;316.0;964.0;267.0;-939.0
99.0;953.0;1015.0;1034.0;-313.0;8;-91.0;241.0;968.0;220.0;-921.0
90.0;951.0;1003.0;1052.0;-370.0;8;-136.0;194.0;917.0;304.0;-902.0
43.0;935.0;992.0;995.0;-375.0;8;-208.0;228.0;914.0;300.0;-899.0
55.0;931.0;974.0;991.0;-394.0;8;-215.0;292.0;896.0;286.0;-915.0
86.0;949.0;981.0;999.0;-400.0;8;-205.0;315.0;982.0;326.0;-928.0
117.0;955.0;1002.0;972.0;-388.0;8;-182.0;375.0;976.0;326.0;-934.0
142.0;980.0;1100.0;997.0;-389.0;8;-133.0;443.0;987.0;362.0;-929.0
92.0;947.0;1075.0;1021.0;-315.0;8;-161.0;532.0;989.0;320.0;-923.0
107.0;962.0;886.0;1003.0;-400.0;?;-121.0;280.0;993.0;294.0;-921.0
142.0;952.0;961.0;1009.0;-372.0;8;-124.0;309.0;1019.0;379.0;-917.0
90.0;960.0;964.0;1012.0;-354.0;8;-169.0;347.0;957.0;329.0;-920.0
122.0;954.0;950.0;982.0;-364.0;8;-138.0;310.0;955.0;288.0;-911.0
81.0;951.0;1020.0;?;-359.0;8;-160.0;?;?;275.0;-911.0
?;944.0;1044.0;1002.0;-351.0;8;-174.0;291.0;929.0;259.0;-912.0
64.0;952.0;1025.0;1012.0;-363.0;8;-174.0;329.0;953.0;260.0;-924.0
94.0;951.0;1023.0;?;-382.0;8;-175.0;281.0;996.0;328.0;-925.0
86.0;945.0;1007.0;1011.0;?;8;-183.0;304.0;981.0;281.0;-918.0
102.0;947.0;1026.0;1019.0;-401.0;8;-173.0;299.0;995.0;310.0;-911.0
97.0;924.0;1013.0;1021.0;-394.0;8;-174.0;318.0;982.0;298.0;-915.0
77.0;949.0;1030.0;1011.0;-399.0;8;?;318.0;970.0;345.0;-910.0
57.0;951.0;1012.0;1001.0;-407.0;8;-198.0;?;969.0;339.0;-900.0
68.0;948.0;1013.0;999.0;-410.0;8;-191.0;330.0;947.0;316.0;-897.0
76.0;940.0;1020.0;981.0;-404.0;?;-200.0;335.0;936.0;365.0;-911.0
74.0;946.0;988.0;?;-393.0;9;-201.0;342.0;949.0;317.0;-919.0
51.0;964.0;999.0;1027.0;-401.0;9;-214.0;329.0;?;341.0;-921.0
?;963.0;1013.0;?;-399.0;?;-227.0;303.0;983.0;299.0;?
60.0;932.0;1017.0;1013.0;-394.0;9;-208.0;309.0;944.0;324.0;-907.0
78.0;949.0;?;1017.0;-375.0;9;-188.0;296.0;973.0;345.0;-904.0
81.0;?;1006.0;1007.0;-364.0;9;-167.0;291.0;960.0;291.0;-914.0
103.0;951.0;997.0;1007.0;-360.0;?;-165.0;301.0;963.0;315.0;-927.0
72.0;962.0;1017.0;996.0;-365.0;9;-165.0;251.0;961.0;285.0;-943.0
66.0;980.0;1034.0;1010.0;-396.0;9;-186.0;245.0;978.0;220.0;-904.0
17.0;949.0;1022.0;1025.0;-411.0;?;-215.0;252.0;928.0;313.0;-874.0
33.0;927.0;984.0;1010.0;-424.0;9;-238.0;289.0;909.0;336.0;-878.0
15.0;905.0;960.0;1030.0;-449.0;9;-248.0;347.0;934.0;353.0;-900.0
-10.0;945.0;987.0;1031.0;-469.0;9;?;336.0;934.0;383.0;-913.0
-10.0;946.0;1021.0;1010.0;-472.0;9;-272.0;346.0;986.0;335.0;-900.0
-1.0;947.0;1028.0;1013.0;-463.0;9;-256.0;376.0;941.0;383.0;-888.0
5.0;947.0;?;1003.0;-426.0;9;-242.0;387.0;960.0;395.0;-884.0
34.0;945.0;994.0;986.0;-440.0;9;?;367.0;940.0;348.0;-912.0
-20.0;954.0;988.0;1011.0;-459.0;9;-235.0;339.0;949.0;362.0;-906.0
?;955.0;1007.0;?;-442.0;9;-260.0;346.0;?;344.0;-901.0
25.0;961.0;989.0;?;-421.0;9;-239.0;376.0;?;360.0;-886.0
14.0;915.0;979.0;1006.0;-413.0;9;-231.0;324.0;951.0;350.0;-903.0
-14.0;940.0;968.0;?;?;9;-232.0;322.0;923.0;358.0;-889.0
-6.0;916.0;1006.0;1028.0;-419.0;9;-242.0;272.0;948.0;310.0;-885.0
27.0;914.0;1015.0;1019.0;-422.0;9;-223.0;310.0;917.0;343.0;-875.0
12.0;904.0;994.0;999.0;-429.0;9;-233.0;284.0;916.0;393.0;-858.0
-11.0;905.0;962.0;1017.0;-436.0;9;-242.0;337.0;925.0;377.0;-886.0
-22.0;920.0;981.0;1013.0;-456.0;9;-255.0;?;963.0;406.0;-911.0
-18.0;945.0;1020.0;1001.0;-453.0;9;-261.0;335.0;989.0;?;-921.0
-2.0;980.0;1035.0;1011.0;-422.0;9;?;364.0;961.0;365.0;-917.0
67.0;1002.0;1045.0;1012.0;-400.0;9;-264.0;351.0;950.0;299.0;-904.0
53.0;951.0;992.0;1020.0;-378.0;9;-201.0;325.0;942.0;335.0;-879.0
20.0;907.0;986.0;1009.0;-377.0;9;-199.0;274.0;923.0;363.0;-848.0
0.0;884.0;959.0;1012.0;-379.0;9;-206.0;?;879.0;286.0;-852.0
-25.0;903.0;969.0;1025.0;-386.0;9;-224.0;276.0;892.0;310.0;-877.0
-15.0;925.0;955.0;1025.0;-429.0;9;-217.0;265.0;917.0;297.0;-913.0
-15.0;971.0;1013.0;1006.0;-423.0;9;-255.0;282.0;?;344.0;-897.0
