InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
175.0;-90.0;47.0;-914.0;-217.0;-102;-693.0;358.0;254.0;430.0
107.0;-228.0;-53.0;-158.0;-267.0;-176;-521.0;166.0;368.0;269.0
-357.0;-172.0;221.0;-269.0;-270.0;-145;-210.0;137.0;141.0;210.0
-429.0;-409.0;146.0;-126.0;-186.0;43;-106.0;132.0;106.0;297.0
179.0;-107.0;20.0;-823.0;123.0;-155;-588.0;214.0;108.0;585.0
6.0;-279.0;-11.0;-944.0;-267.0;-103;-639.0;449.0;215.0;653.0
-597.0;-672.0;-61.0;-759.0;416.0;91;544.0;418.0;-453.0;632.0
232.0;-140.0;-63.0;-992.0;9.0;-101;-301.0;829.0;217.0;784.0
267.0;-102.0;-112.0;-1009.0;144.0;-101;-390.0;740.0;227.0;937.0
-25.0;-271.0;-21.0;-802.0;-277.0;-103;-583.0;436.0;199.0;588.0
8.0;-268.0;10.0;-598.0;-256.0;-103;-647.0;367.0;208.0;601.0
334.0;57.0;-179.0;-1107.0;-335.0;-111;-215.0;768.0;558.0;751.0
259.0;94.0;-164.0;-877.0;-134.0;-62;-296.0;659.0;369.0;902.0
246.0;149.0;-175.0;-930.0;-70.0;-87;-265.0;584.0;269.0;875.0
-390.0;-844.0;-91.0;-753.0;303.0;166;171.0;444.0;-162.0;698.0
-81.0;-339.0;-131.0;-842.0;315.0;-175;180.0;426.0;-83.0;552.0
263.0;124.0;-547.0;-1042.0;-35.0;-139;80.0;487.0;243.0;777.0
-56.0;-318.0;-117.0;-874.0;324.0;-175;196.0;436.0;-94.0;610.0
353.0;426.0;-67.0;-826.0;-676.0;-80;-743.0;582.0;629.0;647.0
1140.0;504.0;-470.0;-1005.0;-838.0;-4;-834.0;386.0;891.0;680.0
-426.0;-686.0;50.0;-658.0;-48.0;-87;-23.0;-8.0;37.0;300.0
-15.0;-348.0;-101.0;-771.0;464.0;158;294.0;694.0;-250.0;844.0
-50.0;-337.0;-113.0;-692.0;344.0;-175;226.0;327.0;-117.0;716.0
176.0;-130.0;0.0;-638.0;-193.0;-103;-613.0;436.0;238.0;531.0
399.0;-94.0;112.0;-379.0;305.0;-109;-257.0;-19.0;219.0;51.0
193.0;-151.0;-92.0;-582.0;123.0;-155;-577.0;396.0;196.0;653.0
177.0;-172.0;-88.0;-615.0;138.0;-155;-600.0;395.0;206.0;689.0
-505.0;-551.0;-58.0;-797.0;493.0;-173;292.0;459.0;-374.0;467.0
-475.0;-236.0;-133.0;-546.0;466.0;57;578.0;412.0;-339.0;646.0
191.0;-175.0;-49.0;-416.0;114.0;-154;-569.0;511.0;204.0;773.0
130.0;-184.0;73.0;-719.0;-50.0;-103;-676.0;459.0;216.0;360.0
213.0;-226.0;142.0;-837.0;323.0;-107;-268.0;271.0;220.0;174.0
198.0;-251.0;74.0;-721.0;326.0;-106;-330.0;396.0;164.0;305.0
-85.0;-456.0;-2.0;-903.0;472.0;139;300.0;443.0;-260.0;654.0
196.0;-147.0;-88.0;-596.0;126.0;-155;-575.0;389.0;192.0;630.0
200.0;-144.0;-77.0;-625.0;123.0;-155;-571.0;380.0;187.0;656.0
-262.0;-226.0;-78.0;-386.0;-361.0;-160;-291.0;235.0;384.0;365.0
-54.0;-852.0;199.0;-297.0;467.0;-110;374.0;127.0;-181.0;299.0
-19.0;-765.0;268.0;-299.0;418.0;-90;209.0;93.0;-110.0;272.0
-544.0;-344.0;161.0;-393.0;-215.0;40;-46.0;378.0;-62.0;471.0
213.0;-129.0;-102.0;-667.0;118.0;-155;-573.0;423.0;202.0;661.0
-100.0;-729.0;21.0;-45.0;286.0;31;-13.0;214.0;5.0;225.0
-277.0;-325.0;81.0;-642.0;81.0;-155;-678.0;268.0;-27.0;297.0
205.0;-140.0;-82.0;-629.0;123.0;-155;-571.0;406.0;186.0;661.0
231.0;-140.0;-131.0;-761.0;112.0;-155;-578.0;478.0;217.0;679.0
-276.0;-793.0;-162.0;-631.0;66.0;157;-89.0;254.0;108.0;638.0
-88.0;-376.0;126.0;-1058.0;346.0;-106;-351.0;636.0;75.0;698.0
9.0;-307.0;371.0;-293.0;-59.0;134;-229.0;210.0;251.0;320.0
208.0;-134.0;-83.0;-606.0;123.0;-155;-570.0;387.0;191.0;646.0
-340.0;-323.0;-101.0;-969.0;276.0;166;41.0;322.0;-114.0;749.0
211.0;-134.0;-100.0;-618.0;119.0;-155;-571.0;392.0;195.0;641.0
-90.0;-256.0;162.0;-1001.0;323.0;-106;-329.0;422.0;-101.0;489.0
-480.0;-608.0;-101.0;-611.0;-678.0;-106;-829.0;-44.0;263.0;146.0
123.0;-683.0;171.0;-400.0;363.0;-97;96.0;252.0;-6.0;368.0
-80.0;-767.0;-11.0;-193.0;367.0;-57;131.0;403.0;-3.0;505.0
-649.0;-1096.0;-117.0;-259.0;60.0;-83;-18.0;-163.0;76.0;133.0
1.0;-796.0;-19.0;-311.0;425.0;-96;195.0;172.0;-115.0;335.0
-421.0;-621.0;4.0;-440.0;-50.0;-107;-73.0;7.0;85.0;154.0
-227.0;-386.0;-110.0;-807.0;381.0;-173;296.0;391.0;-151.0;613.0
-916.0;-1019.0;294.0;-568.0;112.0;159;-450.0;70.0;-286.0;287.0
-227.0;-385.0;-86.0;-720.0;382.0;-173;291.0;359.0;-151.0;594.0
-20.0;-680.0;152.0;-227.0;29.0;142;-253.0;118.0;175.0;308.0
-402.0;-865.0;-79.0;-2204.0;171.0;-51;11.0;134.0;-16.0;350.0
83.0;-295.0;-223.0;-440.0;-51.0;-135;-12.0;-6.0;343.0;237.0
87.0;-263.0;-103.0;-462.0;-73.0;-104;-522.0;352.0;380.0;737.0
24.0;-257.0;5.0;-767.0;-273.0;-103;-591.0;308.0;211.0;622.0
63.0;-307.0;191.0;-122.0;82.0;-162;-101.0;124.0;135.0;291.0
225.0;-143.0;34.0;-972.0;-67.0;-103;-696.0;483.0;289.0;233.0
-119.0;-293.0;167.0;-789.0;365.0;-106;-373.0;303.0;-15.0;759.0
134.0;-251.0;101.0;-519.0;391.0;-107;-249.0;2.0;193.0;320.0
-292.0;-581.0;-194.0;-1151.0;261.0;162;165.0;629.0;-44.0;708.0
-29.0;242.0;-121.0;-778.0;-568.0;50;-541.0;403.0;294.0;666.0
-34.0;-320.0;178.0;-1009.0;335.0;-106;-289.0;543.0;62.0;504.0
-127.0;-422.0;181.0;-969.0;346.0;-106;-314.0;432.0;76.0;687.0
-133.0;-398.0;128.0;-937.0;343.0;-105;-334.0;558.0;23.0;694.0
-163.0;-325.0;146.0;-987.0;364.0;-105;-413.0;678.0;-107.0;875.0
-518.0;-377.0;-166.0;-343.0;-136.0;67;84.0;194.0;-86.0;574.0
-494.0;-820.0;82.0;-188.0;65.0;-5;3.0;149.0;47.0;245.0
-223.0;-863.0;-18.0;-311.0;489.0;-90;-61.0;157.0;-325.0;334.0
-173.0;-342.0;171.0;-411.0;343.0;-106;-337.0;380.0;-47.0;923.0
222.0;38.0;-119.0;-905.0;-515.0;-33;-732.0;690.0;666.0;970.0
-577.0;-347.0;-36.0;-500.0;-67.0;51;91.0;495.0;-164.0;1235.0
235.0;-80.0;111.0;-681.0;308.0;-108;-135.0;438.0;183.0;742.0
243.0;-76.0;69.0;-713.0;290.0;-108;-125.0;457.0;139.0;660.0
248.0;-79.0;107.0;-698.0;293.0;-108;-132.0;416.0;129.0;670.0
250.0;-77.0;114.0;-666.0;292.0;-108;-131.0;430.0;126.0;670.0
-417.0;-833.0;-191.0;-1020.0;383.0;102;226.0;249.0;-215.0;470.0
250.0;-76.0;92.0;-676.0;294.0;-108;-129.0;437.0;128.0;667.0
254.0;-65.0;119.0;-668.0;296.0;-108;-126.0;432.0;127.0;666.0
253.0;-63.0;85.0;-675.0;295.0;-108;-128.0;433.0;129.0;657.0
247.0;-68.0;111.0;-668.0;295.0;-108;-126.0;229.0;137.0;687.0
241.0;-73.0;143.0;-568.0;295.0;-108;-128.0;156.0;142.0;683.0
-454.0;-445.0;-169.0;-663.0;416.0;114;429.0;975.0;-282.0;1081.0
-691.0;-1356.0;380.0;-124.0;154.0;163;-500.0;91.0;-233.0;222.0
-367.0;-595.0;-42.0;-905.0;300.0;166;111.0;507.0;-124.0;755.0
-79.0;-325.0;-135.0;-819.0;-123.0;-103;-510.0;306.0;351.0;740.0
-534.0;-1042.0;65.0;-293.0;124.0;113;9.0;44.0;-9.0;284.0
-120.0;-383.0;172.0;-1157.0;322.0;-106;-371.0;594.0;-64.0;620.0
-489.0;-44.0;148.0;-237.0;-28.0;11;1.0;-30.0;-84.0;122.0
-40.0;-341.0;-110.0;-902.0;-123.0;-103;-509.0;408.0;382.0;590.0
-392.0;-146.0;77.0;-795.0;-357.0;51;-434.0;302.0;-3.0;604.0
-220.0;-533.0;-237.0;-586.0;-25.0;145;-132.0;473.0;184.0;865.0
38.0;-712.0;170.0;-328.0;134.0;-116;-66.0;31.0;177.0;386.0
62.0;-179.0;-21.0;-985.0;-273.0;-103;-494.0;236.0;242.0;455.0
-69.0;-277.0;-66.0;-832.0;23.0;-106;-629.0;846.0;-13.0;824.0
68.0;-183.0;-10.0;-957.0;-266.0;-103;-504.0;262.0;241.0;576.0
75.0;-296.0;153.0;-1006.0;336.0;-107;-288.0;505.0;153.0;365.0
59.0;-198.0;-17.0;-840.0;-302.0;-103;-499.0;275.0;239.0;576.0
-561.0;-345.0;143.0;-687.0;-129.0;52;-23.0;192.0;-221.0;425.0
-601.0;-401.0;114.0;-433.0;-96.0;61;94.0;127.0;-248.0;448.0
-322.0;-378.0;-73.0;-944.0;273.0;165;41.0;456.0;-111.0;523.0
-76.0;-385.0;233.0;-959.0;317.0;-106;-313.0;416.0;101.0;609.0
-604.0;-547.0;-515.0;-1015.0;490.0;43;407.0;665.0;-427.0;698.0
39.0;-592.0;166.0;-229.0;-38.0;23;-302.0;289.0;316.0;379.0
369.0;39.0;-97.0;-912.0;-151.0;-152;-387.0;411.0;370.0;622.0
52.0;49.0;-130.0;-592.0;-27.0;-144;-87.0;1057.0;226.0;789.0
-500.0;-567.0;-220.0;-770.0;486.0;110;526.0;528.0;-340.0;909.0
-190.0;-663.0;-222.0;-767.0;11.0;-106;-41.0;669.0;188.0;850.0
273.0;-180.0;44.0;-318.0;-249.0;143;-769.0;208.0;547.0;266.0
1.0;-303.0;-86.0;-448.0;-393.0;-144;-591.0;278.0;259.0;618.0
-338.0;-520.0;-77.0;-776.0;287.0;165;44.0;441.0;-122.0;724.0
63.0;-293.0;-241.0;-589.0;-82.0;-174;-297.0;658.0;271.0;726.0
21.0;-250.0;-18.0;-725.0;-255.0;-103;-600.0;394.0;203.0;701.0
21.0;-249.0;-7.0;-843.0;-254.0;-103;-605.0;412.0;208.0;646.0
53.0;24.0;-197.0;-750.0;-112.0;-151;-385.0;927.0;239.0;1154.0
327.0;-324.0;-149.0;-598.0;-224.0;0;-449.0;369.0;419.0;415.0
135.0;-443.0;-22.0;-194.0;-197.0;163;-512.0;108.0;410.0;181.0
90.0;-236.0;-243.0;-939.0;-28.0;-173;-298.0;645.0;251.0;753.0
-497.0;-785.0;-354.0;-257.0;57.0;-31;21.0;242.0;90.0;308.0
-413.0;-87.0;10.0;-775.0;185.0;-29;419.0;454.0;-2.0;562.0
-251.0;-271.0;-125.0;-349.0;-367.0;-62;195.0;239.0;206.0;533.0
-133.0;-314.0;129.0;-971.0;416.0;-106;-519.0;648.0;10.0;899.0
-71.0;-727.0;-20.0;-214.0;59.0;151;-199.0;-21.0;149.0;187.0
-93.0;-316.0;35.0;-1010.0;27.0;-132;-435.0;388.0;-101.0;653.0
242.0;-206.0;109.0;-506.0;315.0;-107;-280.0;-24.0;96.0;82.0
-120.0;-296.0;16.0;-1009.0;231.0;-110;-456.0;406.0;49.0;623.0
-31.0;-298.0;-29.0;-823.0;54.0;-106;-670.0;394.0;61.0;718.0
-32.0;-298.0;-150.0;-1025.0;-97.0;-103;-505.0;403.0;320.0;574.0
-181.0;-335.0;145.0;-1269.0;365.0;-106;-396.0;553.0;-92.0;849.0
-489.0;-874.0;57.0;-363.0;590.0;42;589.0;174.0;-467.0;364.0
-353.0;140.0;-8.0;-103.0;-505.0;-133;-331.0;202.0;264.0;238.0
235.0;43.0;-57.0;-1402.0;-540.0;91;-500.0;200.0;632.0;583.0
138.0;-637.0;36.0;-829.0;71.0;141;-212.0;283.0;223.0;712.0
-329.0;-824.0;-141.0;-502.0;93.0;10;-41.0;67.0;67.0;503.0
-310.0;-661.0;-139.0;-690.0;192.0;138;295.0;617.0;-80.0;785.0
-347.0;-228.0;-122.0;-822.0;283.0;166;46.0;296.0;-118.0;612.0
-483.0;-885.0;-30.0;-13.0;217.0;-102;-44.0;-90.0;82.0;563.0
2.0;-299.0;-126.0;-1108.0;-59.0;-103;-499.0;624.0;372.0;651.0
-6.0;-295.0;-87.0;-1032.0;-169.0;-103;-420.0;469.0;372.0;552.0
-434.0;-339.0;-29.0;-922.0;-296.0;52;-121.0;333.0;-3.0;423.0
100.0;-199.0;-111.0;-568.0;-365.0;-144;-617.0;266.0;240.0;565.0
411.0;332.0;-281.0;-586.0;-692.0;-80;-617.0;252.0;721.0;458.0
-424.0;-745.0;225.0;-239.0;272.0;-18;253.0;230.0;-79.0;282.0
141.0;-539.0;221.0;-200.0;61.0;140;-225.0;196.0;133.0;178.0
-628.0;-522.0;81.0;-403.0;-98.0;-100;-132.0;-2.0;158.0;285.0
-15.0;-166.0;93.0;-273.0;-454.0;-58;-575.0;203.0;591.0;286.0
-340.0;-362.0;78.0;-954.0;382.0;-110;-366.0;192.0;-70.0;546.0
35.0;-758.0;-31.0;-328.0;389.0;-85;150.0;169.0;-71.0;331.0
208.0;-134.0;-86.0;-608.0;122.0;-155;-572.0;418.0;192.0;654.0
297.0;-67.0;29.0;-661.0;-37.0;-102;-702.0;305.0;272.0;625.0
-359.0;-400.0;52.0;-244.0;138.0;-154;-618.0;-57.0;-109.0;498.0
-76.0;-145.0;-18.0;-324.0;-427.0;10;-228.0;290.0;360.0;481.0
210.0;-134.0;-92.0;-614.0;123.0;-155;-571.0;396.0;188.0;664.0
-317.0;-382.0;103.0;-834.0;42.0;-154;-702.0;186.0;-18.0;374.0
-406.0;-866.0;149.0;-472.0;38.0;127;-8.0;93.0;51.0;422.0
-591.0;-556.0;-127.0;-629.0;479.0;-172;640.0;943.0;-350.0;1054.0
-317.0;-345.0;124.0;-564.0;100.0;-154;-555.0;178.0;-70.0;394.0
166.0;-90.0;-24.0;-921.0;317.0;-155;-231.0;306.0;71.0;803.0
6.0;-277.0;-7.0;-743.0;-268.0;-103;-637.0;371.0;214.0;631.0
-228.0;-384.0;-85.0;-702.0;383.0;-173;295.0;198.0;-156.0;729.0
-14.0;-305.0;-73.0;-685.0;-388.0;-144;-586.0;361.0;241.0;559.0
210.0;-184.0;-173.0;-579.0;101.0;-155;-590.0;434.0;256.0;771.0
-115.0;-247.0;152.0;-1293.0;321.0;-106;-298.0;692.0;1.0;267.0
130.0;-187.0;-21.0;-649.0;-178.0;-103;-639.0;228.0;248.0;624.0
-54.0;-350.0;-109.0;-774.0;345.0;-174;226.0;284.0;-116.0;619.0
-182.0;-337.0;139.0;-715.0;362.0;-105;-397.0;406.0;-32.0;845.0
-233.0;-566.0;-46.0;-837.0;209.0;-64;-11.0;783.0;10.0;928.0
179.0;-160.0;-69.0;-617.0;127.0;-155;-631.0;366.0;228.0;549.0
-44.0;-311.0;-146.0;-767.0;333.0;-174;211.0;365.0;-105.0;640.0
92.0;-190.0;-5.0;-944.0;19.0;-45;10.0;753.0;302.0;833.0
-456.0;-882.0;-35.0;-421.0;-52.0;-98;-106.0;94.0;129.0;193.0
260.0;-191.0;96.0;-434.0;317.0;-107;-285.0;-69.0;95.0;18.0
283.0;-164.0;63.0;-481.0;358.0;-107;-253.0;-22.0;242.0;112.0
325.0;-39.0;103.0;-626.0;-81.0;-102;-668.0;58.0;226.0;-22.0
-556.0;-435.0;222.0;-129.0;7.0;-68;-41.0;-138.0;-14.0;40.0
20.0;-237.0;1.0;-713.0;-255.0;-103;-596.0;278.0;224.0;724.0
27.0;-70.0;-314.0;-716.0;-49.0;-174;-59.0;822.0;291.0;1121.0
-131.0;-610.0;-172.0;-869.0;277.0;-175;137.0;513.0;-43.0;711.0
-19.0;-349.0;53.0;-839.0;354.0;-128;325.0;414.0;11.0;570.0
225.0;31.0;-33.0;-376.0;-204.0;-101;-686.0;75.0;183.0;463.0
90.0;-569.0;36.0;-344.0;310.0;167;56.0;42.0;43.0;413.0
51.0;-149.0;-45.0;-968.0;-292.0;-103;-528.0;401.0;226.0;462.0
-339.0;-578.0;-59.0;-735.0;259.0;-179;285.0;396.0;-91.0;624.0
-478.0;-762.0;393.0;-194.0;41.0;53;21.0;244.0;113.0;194.0
141.0;-285.0;147.0;-812.0;432.0;149;185.0;429.0;-110.0;717.0
-372.0;-46.0;200.0;-470.0;-263.0;-130;-152.0;242.0;87.0;250.0
160.0;-207.0;29.0;-617.0;-62.0;-103;-625.0;267.0;241.0;721.0
323.0;-40.0;75.0;-116.0;-78.0;-102;-664.0;-147.0;218.0;-9.0
-369.0;-120.0;-54.0;-794.0;-53.0;-3;158.0;631.0;-131.0;550.0
312.0;-124.0;99.0;-226.0;320.0;-107;-262.0;-91.0;157.0;7.0
91.0;-270.0;-122.0;-951.0;-1.0;-101;-579.0;688.0;250.0;884.0
101.0;-199.0;90.0;-324.0;282.0;-107;-205.0;220.0;245.0;1005.0
92.0;-207.0;49.0;-599.0;329.0;-107;-333.0;398.0;149.0;984.0
250.0;-65.0;110.0;-1041.0;295.0;-108;-126.0;416.0;132.0;661.0
-710.0;-836.0;-111.0;-720.0;515.0;75;457.0;274.0;-421.0;571.0
-906.0;-616.0;67.0;-181.0;-404.0;44;-30.0;-117.0;150.0;107.0
-562.0;-555.0;-132.0;-747.0;428.0;-172;406.0;781.0;-317.0;1050.0
159.0;303.0;-16.0;-883.0;-620.0;-135;36.0;895.0;656.0;1010.0
8.0;-747.0;249.0;-309.0;407.0;-90;189.0;114.0;-92.0;293.0
-324.0;-251.0;151.0;-963.0;501.0;-110;-13.0;407.0;-204.0;657.0
269.0;-447.0;62.0;-216.0;192.0;-108;32.0;79.0;117.0;609.0
-208.0;-531.0;23.0;-88.0;248.0;153;-32.0;214.0;47.0;490.0
-173.0;-320.0;128.0;-608.0;-34.0;136;88.0;606.0;222.0;1123.0
-275.0;-563.0;-160.0;-590.0;213.0;162;91.0;552.0;17.0;776.0
283.0;80.0;46.0;-775.0;225.0;-123;-213.0;459.0;210.0;807.0
-49.0;98.0;-6.0;-435.0;-488.0;-50;-110.0;204.0;413.0;371.0
-154.0;-266.0;-7.0;-87.0;-301.0;-16;-274.0;119.0;361.0;232.0
-114.0;-689.0;-11.0;71.0;-195.0;-128;-840.0;-126.0;287.0;-55.0
-517.0;-230.0;-9.0;-617.0;-292.0;36;-122.0;261.0;-29.0;664.0
284.0;-163.0;97.0;-886.0;331.0;-107;-265.0;212.0;230.0;88.0
-115.0;-97.0;-113.0;-648.0;-533.0;-21;-166.0;383.0;526.0;671.0
-11.0;-759.0;267.0;-268.0;416.0;-90;205.0;98.0;-103.0;277.0
74.0;-203.0;-141.0;-324.0;-373.0;-144;-628.0;163.0;263.0;515.0
39.0;-247.0;-13.0;-999.0;-278.0;-103;-596.0;385.0;212.0;652.0
-415.0;-53.0;44.0;-982.0;-83.0;10;132.0;442.0;114.0;664.0
