InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
3;-203.0;-937.0;-110.0;968.0;-2.0;244.0;11.0;16.0
29;-104.0;-883.0;98.0;1020.0;-1027.0;-511.0;-31.0;322.0
3;-290.0;-1000.0;16.0;1036.0;-1.0;16.0;14.0;121.0
1;-269.0;-986.0;-22.0;994.0;101.0;-30.0;142.0;122.0
0;-489.0;-806.0;47.0;941.0;-67.0;76.0;462.0;378.0
-271;-297.0;-885.0;-375.0;966.0;2.0;-237.0;326.0;83.0
-4;-281.0;-995.0;7.0;1035.0;7.0;-8.0;14.0;137.0
1;-140.0;-1026.0;336.0;1002.0;-88.0;-1524.0;60.0;28.0
1;-283.0;-973.0;-122.0;844.0;-151.0;83.0;124.0;220.0
1;-84.0;-965.0;-137.0;954.0;-109.0;-122.0;55.0;57.0
649;-276.0;-735.0;-303.0;933.0;-64.0;-374.0;147.0;184.0
-4;-120.0;-976.0;-343.0;1001.0;-143.0;446.0;37.0;-25.0
161;-138.0;-921.0;-3.0;684.0;314.0;211.0;42.0;215.0
-2;-100.0;-981.0;142.0;967.0;-189.0;265.0;-63.0;-84.0
219;-115.0;-1082.0;44.0;1076.0;-457.0;-73.0;173.0;-41.0
2;-92.0;-981.0;-5.0;890.0;-151.0;-47.0;-73.0;-1.0
-91;-337.0;-841.0;-18.0;911.0;57.0;-1010.0;186.0;199.0
2;-275.0;-940.0;-47.0;1000.0;-140.0;93.0;327.0;31.0
2;-252.0;-1004.0;-40.0;1016.0;-10.0;32.0;-38.0;95.0
2;-249.0;-996.0;-16.0;997.0;99.0;-12.0;47.0;108.0
11;-323.0;-989.0;-301.0;981.0;38.0;462.0;230.0;221.0
-5;-267.0;-950.0;-57.0;997.0;-110.0;93.0;324.0;71.0
41;-197.0;-993.0;187.0;1016.0;-269.0;340.0;9.0;103.0
10;-86.0;-974.0;54.0;951.0;-237.0;-74.0;-72.0;-89.0
5;-170.0;-962.0;-41.0;932.0;-157.0;2.0;19.0;-28.0
7;-279.0;-1001.0;-43.0;1000.0;-291.0;62.0;53.0;116.0
3;-145.0;-976.0;-368.0;965.0;-154.0;-275.0;18.0;-16.0
4;-315.0;-977.0;41.0;898.0;-1.0;-118.0;46.0;125.0
0;86.0;-993.0;39.0;988.0;121.0;-50.0;-92.0;-271.0
-3;-166.0;-960.0;-130.0;935.0;-158.0;40.0;22.0;-25.0
1;-329.0;-919.0;119.0;902.0;-65.0;1722.0;173.0;261.0
2;-252.0;-995.0;-14.0;992.0;96.0;12.0;49.0;114.0
55;-359.0;-912.0;124.0;836.0;-477.0;118.0;565.0;181.0
28;-219.0;-953.0;0.0;1016.0;-275.0;-207.0;24.0;65.0
9;-166.0;-976.0;27.0;942.0;-148.0;-176.0;-11.0;-19.0
6;-325.0;-767.0;-190.0;794.0;-164.0;395.0;409.0;234.0
-1;-258.0;-1000.0;13.0;1008.0;17.0;-25.0;2.0;96.0
8;-335.0;-910.0;-508.0;986.0;-165.0;350.0;264.0;206.0
3;-311.0;-968.0;-4.0;993.0;44.0;202.0;106.0;189.0
1;-247.0;-993.0;-13.0;988.0;110.0;-29.0;50.0;102.0
-5;-295.0;-809.0;-978.0;883.0;-132.0;-310.0;288.0;94.0
1;-362.0;-990.0;381.0;972.0;-39.0;-660.0;121.0;275.0
75;-62.0;-1021.0;29.0;1032.0;-225.0;-343.0;71.0;-139.0
910;-339.0;-1208.0;-29.0;1129.0;-267.0;782.0;99.0;3.0
-3;-283.0;-1053.0;-69.0;1023.0;-1.0;-117.0;39.0;119.0
-10;-526.0;-828.0;-211.0;852.0;-28.0;-77.0;462.0;413.0
4;-76.0;-983.0;-98.0;948.0;-231.0;49.0;-107.0;-58.0
-1;-282.0;-587.0;56.0;580.0;-110.0;46.0;329.0;200.0
1;-195.0;-958.0;5.0;1037.0;-335.0;52.0;228.0;60.0
0;-152.0;-965.0;-642.0;959.0;-141.0;-595.0;-23.0;-29.0
6;-174.0;-962.0;-107.0;959.0;-173.0;-55.0;0.0;-57.0
3;-267.0;-698.0;6.0;628.0;-162.0;-9.0;82.0;125.0
91;-178.0;-1056.0;118.0;965.0;-503.0;341.0;13.0;-15.0
-1;-253.0;-1013.0;-98.0;1029.0;7.0;36.0;-3.0;86.0
-4;-316.0;-995.0;71.0;1014.0;0.0;-47.0;61.0;172.0
-4;-234.0;-948.0;5.0;926.0;-20.0;-126.0;-3.0;63.0
2;-400.0;-895.0;104.0;941.0;-249.0;-19.0;347.0;249.0
8;-264.0;-997.0;29.0;1016.0;-251.0;46.0;69.0;90.0
-482;-160.0;-847.0;-224.0;882.0;433.0;213.0;89.0;3.0
46;-270.0;-997.0;242.0;866.0;600.0;97.0;224.0;218.0
12;-342.0;-922.0;309.0;946.0;-179.0;-340.0;172.0;151.0
28;-45.0;-982.0;-134.0;1026.0;-151.0;-146.0;79.0;-184.0
2;-74.0;-973.0;79.0;943.0;-192.0;62.0;-99.0;-137.0
9;-248.0;-991.0;107.0;1038.0;-207.0;48.0;45.0;113.0
-1;-168.0;-967.0;-25.0;957.0;-160.0;21.0;-16.0;-29.0
-3;-420.0;-915.0;-27.0;921.0;-211.0;-305.0;294.0;312.0
4;-164.0;-970.0;-13.0;940.0;-151.0;9.0;-12.0;-16.0
4;-407.0;-884.0;14.0;923.0;-228.0;-142.0;363.0;283.0
75;-283.0;-995.0;317.0;951.0;-711.0;418.0;285.0;194.0
-8;-395.0;-1005.0;-203.0;1060.0;19.0;-315.0;133.0;209.0
2;-225.0;-802.0;-836.0;924.0;-106.0;1114.0;84.0;71.0
1;831.0;-76.0;-133.0;107.0;-980.0;-208.0;-261.0;-765.0
1;-264.0;-993.0;-20.0;1015.0;20.0;-7.0;-4.0;105.0
-179;-232.0;-995.0;-2.0;997.0;-237.0;4.0;73.0;79.0
1;-232.0;-684.0;-70.0;663.0;-152.0;7.0;271.0;58.0
551;-140.0;-878.0;343.0;1005.0;-538.0;-295.0;24.0;25.0
6;-237.0;-993.0;-11.0;1000.0;-262.0;53.0;43.0;58.0
1;-385.0;-956.0;243.0;1007.0;104.0;-360.0;212.0;167.0
