InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-946.0;651.0;-118.0;102.0;917.0;992.0;?;-471.0
-954.0;654.0;-151.0;106.0;889.0;1021.0;-433.0;-461.0
-942.0;656.0;-146.0;101.0;904.0;?;-428.0;-453.0
-948.0;658.0;-120.0;104.0;916.0;994.0;-441.0;-456.0
-962.0;658.0;-117.0;103.0;913.0;1017.0;-438.0;-430.0
-966.0;659.0;-135.0;121.0;897.0;1043.0;-465.0;-439.0
-949.0;659.0;-129.0;83.0;885.0;1006.0;-425.0;?
-948.0;657.0;-119.0;98.0;904.0;995.0;-422.0;-459.0
-955.0;656.0;-146.0;108.0;904.0;1017.0;-436.0;-464.0
-967.0;655.0;-118.0;116.0;918.0;1042.0;-432.0;-473.0
-979.0;653.0;-159.0;110.0;917.0;1034.0;-439.0;-440.0
-981.0;651.0;-183.0;109.0;905.0;1026.0;-450.0;-460.0
-966.0;650.0;-144.0;112.0;911.0;984.0;-454.0;-433.0
-965.0;647.0;-147.0;?;905.0;990.0;-458.0;-447.0
-961.0;645.0;-166.0;93.0;916.0;993.0;-472.0;-449.0
-967.0;646.0;-132.0;128.0;907.0;1000.0;-462.0;-450.0
-972.0;642.0;-163.0;114.0;901.0;997.0;-481.0;-450.0
-969.0;641.0;-169.0;109.0;906.0;971.0;-481.0;-443.0
-971.0;638.0;-146.0;132.0;894.0;987.0;-469.0;-451.0
-965.0;637.0;-148.0;108.0;904.0;966.0;-454.0;-480.0
-969.0;636.0;-153.0;148.0;886.0;998.0;-460.0;-461.0
-973.0;635.0;-151.0;127.0;903.0;998.0;-457.0;-488.0
-971.0;?;-135.0;125.0;904.0;1003.0;-471.0;-490.0
-970.0;635.0;-186.0;144.0;894.0;1014.0;-460.0;-481.0
-964.0;636.0;-158.0;124.0;885.0;1004.0;-460.0;-488.0
-954.0;634.0;-161.0;129.0;882.0;956.0;-477.0;-454.0
?;634.0;-160.0;126.0;873.0;932.0;-498.0;-471.0
-944.0;636.0;-153.0;152.0;?;886.0;-493.0;-471.0
-891.0;636.0;-118.0;199.0;655.0;753.0;-464.0;-471.0
-765.0;638.0;36.0;217.0;607.0;667.0;-479.0;-373.0
-703.0;643.0;-114.0;162.0;708.0;887.0;-286.0;-419.0
-908.0;649.0;-420.0;-125.0;1202.0;1346.0;-122.0;-404.0
-1298.0;650.0;-178.0;36.0;1431.0;?;-256.0;-486.0
-1448.0;650.0;-156.0;179.0;1134.0;1361.0;-719.0;-499.0
-1157.0;652.0;-134.0;101.0;811.0;946.0;-614.0;-395.0
-849.0;651.0;-28.0;69.0;695.0;797.0;-591.0;-426.0
-760.0;652.0;?;83.0;764.0;876.0;-358.0;-475.0
-853.0;653.0;-125.0;?;846.0;998.0;-251.0;-471.0
-926.0;?;-101.0;126.0;885.0;997.0;-309.0;-461.0
-961.0;659.0;-59.0;101.0;887.0;1013.0;-451.0;-469.0
-968.0;662.0;-49.0;57.0;916.0;1081.0;-459.0;-457.0
-975.0;664.0;-88.0;81.0;910.0;1052.0;?;-434.0
-953.0;665.0;-148.0;67.0;886.0;1032.0;-373.0;-421.0
-941.0;667.0;-154.0;91.0;896.0;972.0;-371.0;-434.0
-938.0;?;-171.0;56.0;906.0;?;-400.0;-440.0
-935.0;670.0;-108.0;98.0;879.0;1000.0;-385.0;-415.0
-952.0;670.0;-79.0;?;894.0;1006.0;-411.0;-422.0
-935.0;671.0;-69.0;66.0;922.0;1026.0;-416.0;-415.0
-956.0;671.0;-62.0;56.0;932.0;1018.0;-415.0;-394.0
-955.0;671.0;-66.0;33.0;939.0;1009.0;-406.0;-409.0
?;669.0;-64.0;69.0;922.0;1024.0;-395.0;-402.0
-964.0;668.0;-111.0;42.0;901.0;1012.0;-397.0;-398.0
-950.0;667.0;-122.0;58.0;930.0;1026.0;-392.0;-401.0
?;668.0;-46.0;83.0;923.0;981.0;-376.0;-380.0
-955.0;666.0;-55.0;1.0;933.0;1017.0;-376.0;-399.0
-945.0;666.0;-88.0;55.0;941.0;1025.0;-382.0;-380.0
-953.0;667.0;-79.0;18.0;942.0;995.0;-382.0;-389.0
-956.0;666.0;-78.0;56.0;939.0;1014.0;-381.0;-380.0
-955.0;665.0;-67.0;52.0;932.0;1013.0;-383.0;-375.0
-958.0;665.0;-57.0;54.0;947.0;1013.0;-375.0;-397.0
-955.0;668.0;-49.0;2.0;947.0;1014.0;-378.0;-407.0
-961.0;667.0;-63.0;71.0;940.0;1010.0;-376.0;-381.0
-964.0;667.0;-51.0;9.0;943.0;1005.0;-384.0;-404.0
-962.0;664.0;-61.0;46.0;930.0;1020.0;-380.0;-365.0
-950.0;666.0;-88.0;34.0;923.0;1016.0;-349.0;-370.0
-951.0;?;-83.0;37.0;945.0;996.0;-387.0;-392.0
-951.0;666.0;-73.0;42.0;916.0;1023.0;-386.0;-371.0
-947.0;668.0;-57.0;30.0;937.0;1019.0;-377.0;-387.0
?;667.0;-43.0;11.0;977.0;1110.0;-378.0;-381.0
?;667.0;-99.0;21.0;1017.0;1134.0;-390.0;-360.0
-1011.0;666.0;-110.0;11.0;967.0;1081.0;-400.0;-361.0
-1008.0;664.0;-134.0;0.0;939.0;979.0;-441.0;?
-958.0;661.0;-196.0;14.0;908.0;1005.0;-440.0;-337.0
-935.0;660.0;-121.0;45.0;892.0;964.0;-399.0;-385.0
-941.0;660.0;-98.0;71.0;885.0;966.0;-400.0;-399.0
-941.0;656.0;-158.0;88.0;899.0;970.0;-425.0;-442.0
-956.0;656.0;-131.0;66.0;905.0;993.0;-469.0;-477.0
-974.0;656.0;-124.0;90.0;919.0;976.0;-462.0;-480.0
-979.0;654.0;-138.0;117.0;895.0;1013.0;-471.0;-471.0
-962.0;657.0;-207.0;131.0;863.0;938.0;-463.0;-461.0
-935.0;659.0;-89.0;133.0;764.0;854.0;-454.0;-504.0
-870.0;?;-46.0;172.0;665.0;749.0;-415.0;-409.0
-749.0;666.0;64.0;154.0;580.0;660.0;?;?
-643.0;671.0;-370.0;310.0;809.0;677.0;-217.0;-459.0
?;679.0;-374.0;-86.0;1200.0;1415.0;-124.0;-595.0
-1220.0;681.0;196.0;161.0;1402.0;1767.0;-341.0;-629.0
-1417.0;676.0;-340.0;73.0;1176.0;1603.0;-790.0;-571.0
-1195.0;673.0;-275.0;134.0;857.0;931.0;-710.0;-459.0
-942.0;670.0;39.0;61.0;?;744.0;-500.0;-445.0
-810.0;672.0;-154.0;60.0;785.0;904.0;-353.0;-444.0
-871.0;674.0;-203.0;150.0;827.0;977.0;-301.0;?
-903.0;674.0;-170.0;109.0;848.0;953.0;-353.0;-460.0
-913.0;675.0;-98.0;101.0;874.0;?;-461.0;-466.0
-934.0;675.0;-76.0;94.0;874.0;1021.0;-460.0;?
-941.0;674.0;?;86.0;879.0;1034.0;-398.0;-434.0
-953.0;?;-91.0;81.0;893.0;1013.0;-372.0;-444.0
-943.0;?;-159.0;66.0;887.0;1018.0;?;-430.0
-930.0;676.0;-140.0;54.0;897.0;998.0;-368.0;-424.0
-933.0;675.0;-115.0;60.0;915.0;1014.0;-388.0;-409.0
-951.0;?;-105.0;60.0;904.0;1010.0;-407.0;?
-953.0;673.0;?;67.0;?;1030.0;-414.0;-371.0
-966.0;672.0;-86.0;53.0;914.0;1020.0;-405.0;-392.0
-955.0;674.0;-107.0;45.0;915.0;995.0;-388.0;-395.0
-949.0;673.0;-98.0;49.0;924.0;1012.0;-380.0;-372.0
-955.0;672.0;-98.0;55.0;931.0;1005.0;-383.0;-374.0
-967.0;670.0;-80.0;25.0;921.0;986.0;-382.0;-353.0
-955.0;671.0;-107.0;?;940.0;1015.0;-378.0;-407.0
-964.0;671.0;-88.0;28.0;946.0;1012.0;-365.0;-396.0
-964.0;669.0;-96.0;16.0;925.0;1002.0;-372.0;-373.0
-932.0;669.0;-79.0;47.0;946.0;1011.0;?;-368.0
-949.0;672.0;-104.0;34.0;934.0;1021.0;-371.0;-377.0
-957.0;672.0;-92.0;10.0;918.0;1011.0;-383.0;-379.0
-951.0;669.0;-83.0;25.0;930.0;991.0;-379.0;-387.0
-956.0;669.0;-86.0;20.0;940.0;998.0;-368.0;-383.0
-955.0;671.0;-100.0;32.0;934.0;1012.0;-367.0;-370.0
-952.0;671.0;-63.0;36.0;915.0;1000.0;-361.0;-370.0
-946.0;670.0;-78.0;10.0;914.0;1011.0;-377.0;-380.0
-951.0;669.0;-85.0;34.0;924.0;1028.0;-368.0;-379.0
-952.0;668.0;-67.0;18.0;943.0;1036.0;-380.0;-384.0
-944.0;667.0;-79.0;41.0;939.0;1023.0;-372.0;-407.0
-952.0;668.0;-59.0;20.0;930.0;1043.0;-368.0;-374.0
-940.0;666.0;-69.0;42.0;934.0;1013.0;-367.0;-368.0
-957.0;666.0;-60.0;27.0;943.0;1006.0;-369.0;-337.0
-969.0;666.0;?;-14.0;939.0;1014.0;-362.0;?
-954.0;666.0;-87.0;3.0;947.0;1026.0;-355.0;-386.0
-954.0;665.0;-74.0;0.0;942.0;1020.0;-327.0;-345.0
-947.0;665.0;-56.0;9.0;921.0;1031.0;-338.0;-316.0
-952.0;664.0;-63.0;-7.0;936.0;1020.0;-376.0;-350.0
-962.0;666.0;?;-2.0;948.0;1010.0;-353.0;?
-951.0;665.0;-92.0;-1.0;952.0;1026.0;-340.0;-381.0
-965.0;?;-79.0;14.0;934.0;1024.0;-349.0;-335.0
-957.0;667.0;-87.0;-6.0;932.0;1010.0;-351.0;-348.0
-953.0;667.0;-85.0;-15.0;942.0;1009.0;-366.0;-340.0
-948.0;669.0;-99.0;-19.0;950.0;1013.0;-348.0;-320.0
-955.0;?;-66.0;-13.0;945.0;1022.0;-365.0;-331.0
-958.0;670.0;-49.0;-7.0;968.0;1015.0;-378.0;-340.0
-960.0;669.0;-39.0;-23.0;932.0;1023.0;-355.0;?
-945.0;669.0;-69.0;-20.0;939.0;1024.0;-341.0;-336.0
-958.0;668.0;-68.0;-27.0;953.0;1024.0;?;-333.0
-970.0;670.0;-74.0;-12.0;964.0;1023.0;-341.0;-342.0
-973.0;668.0;-96.0;-2.0;948.0;1010.0;-316.0;-364.0
-958.0;668.0;-78.0;?;942.0;992.0;-350.0;-350.0
-957.0;667.0;-92.0;-1.0;932.0;997.0;-352.0;-322.0
-950.0;666.0;-81.0;-8.0;945.0;990.0;-357.0;?
-959.0;663.0;-89.0;9.0;938.0;1010.0;-350.0;?
-951.0;662.0;-115.0;11.0;936.0;1039.0;-375.0;-329.0
-951.0;664.0;-99.0;5.0;977.0;1018.0;-349.0;-331.0
-975.0;665.0;-152.0;20.0;971.0;984.0;-304.0;-282.0
-963.0;660.0;-175.0;-1.0;970.0;976.0;-352.0;-261.0
-949.0;660.0;-110.0;-52.0;967.0;1007.0;-358.0;-336.0
-967.0;662.0;-67.0;-35.0;926.0;1030.0;-340.0;-358.0
-949.0;?;-30.0;-30.0;889.0;1028.0;-307.0;-367.0
-928.0;664.0;?;-31.0;906.0;995.0;-333.0;-370.0
?;667.0;-128.0;?;934.0;?;-359.0;-338.0
-949.0;667.0;-137.0;7.0;955.0;1013.0;-390.0;-348.0
-955.0;668.0;-147.0;30.0;962.0;1015.0;-392.0;-318.0
-970.0;667.0;-123.0;29.0;953.0;1012.0;-376.0;-331.0
-968.0;670.0;-137.0;-4.0;953.0;1032.0;-353.0;-346.0
-954.0;670.0;?;0.0;931.0;1018.0;-331.0;-347.0
-955.0;670.0;-113.0;-7.0;932.0;987.0;-300.0;-328.0
-946.0;670.0;-142.0;-7.0;938.0;1021.0;-337.0;-341.0
-947.0;672.0;-119.0;-6.0;950.0;1007.0;-313.0;-321.0
-948.0;673.0;-145.0;-23.0;951.0;1023.0;-321.0;-330.0
-944.0;673.0;-123.0;-26.0;951.0;1014.0;-341.0;-320.0
-953.0;674.0;-115.0;-36.0;952.0;1031.0;-357.0;-328.0
-953.0;675.0;-132.0;-40.0;969.0;1043.0;-343.0;-291.0
-944.0;676.0;-138.0;-49.0;947.0;1013.0;-355.0;-320.0
?;676.0;-130.0;-51.0;957.0;1033.0;-324.0;-281.0
-949.0;673.0;-101.0;?;966.0;1007.0;?;-286.0
-951.0;671.0;-98.0;-71.0;946.0;1005.0;-301.0;-288.0
-935.0;672.0;-97.0;-66.0;955.0;1015.0;-295.0;-294.0
-942.0;672.0;-89.0;-69.0;967.0;1033.0;-303.0;-301.0
-957.0;669.0;-95.0;-66.0;993.0;1012.0;-301.0;-299.0
-969.0;663.0;-81.0;-67.0;987.0;1028.0;-295.0;-297.0
-966.0;661.0;-119.0;-79.0;977.0;1012.0;-299.0;-274.0
-962.0;662.0;-126.0;-76.0;975.0;980.0;-275.0;-269.0
-957.0;662.0;-129.0;-43.0;952.0;987.0;-274.0;-276.0
-948.0;662.0;-103.0;-63.0;951.0;984.0;-282.0;-291.0
-942.0;658.0;-104.0;-66.0;960.0;1012.0;-292.0;-262.0
-952.0;656.0;-63.0;-83.0;?;1032.0;-283.0;-270.0
-969.0;654.0;-38.0;-122.0;942.0;1061.0;-272.0;-269.0
-925.0;653.0;-60.0;-122.0;951.0;1029.0;-281.0;-258.0
-940.0;653.0;-65.0;-130.0;955.0;1001.0;-306.0;-251.0
-933.0;652.0;-64.0;-129.0;997.0;1021.0;-267.0;-261.0
-954.0;653.0;-47.0;-124.0;990.0;1041.0;-278.0;-276.0
-970.0;652.0;-78.0;-121.0;991.0;1026.0;-273.0;-249.0
-959.0;652.0;-49.0;-129.0;962.0;?;-285.0;-218.0
-946.0;653.0;-38.0;-120.0;981.0;1012.0;-265.0;-209.0
-942.0;656.0;-33.0;-184.0;962.0;1000.0;-276.0;-206.0
-940.0;657.0;-57.0;-71.0;983.0;1046.0;-167.0;-201.0
-954.0;664.0;-25.0;-202.0;997.0;1026.0;-230.0;-222.0
-959.0;670.0;-47.0;-110.0;?;1026.0;-231.0;-210.0
-935.0;675.0;-51.0;-150.0;1018.0;1018.0;-243.0;-196.0
-966.0;683.0;-87.0;-159.0;998.0;1012.0;-267.0;-218.0
-947.0;686.0;-93.0;-146.0;1008.0;1014.0;-245.0;-220.0
-968.0;686.0;-86.0;-144.0;961.0;1008.0;-255.0;-210.0
-928.0;?;-49.0;-161.0;962.0;1003.0;-252.0;-209.0
-919.0;681.0;-10.0;-205.0;962.0;1009.0;-227.0;-203.0
-914.0;677.0;-23.0;-177.0;998.0;?;-232.0;-218.0
-952.0;676.0;?;-169.0;1014.0;1041.0;-220.0;-198.0
-976.0;678.0;-41.0;?;1007.0;1036.0;-255.0;-236.0
-969.0;676.0;-38.0;-218.0;982.0;1015.0;-293.0;-244.0
-948.0;676.0;-59.0;-131.0;957.0;1014.0;-323.0;-226.0
-926.0;675.0;-79.0;-173.0;?;984.0;?;-234.0
-914.0;673.0;-76.0;-126.0;940.0;999.0;-237.0;-216.0
-916.0;672.0;?;-172.0;963.0;1013.0;?;-211.0
-922.0;673.0;-18.0;-151.0;943.0;1017.0;-203.0;-206.0
-924.0;673.0;-33.0;-152.0;980.0;1019.0;-226.0;-235.0
-945.0;676.0;-18.0;-151.0;1035.0;1002.0;-276.0;-233.0
-1008.0;677.0;-98.0;-142.0;1034.0;1024.0;-300.0;-212.0
-999.0;677.0;-66.0;?;1019.0;1028.0;-311.0;-209.0
-985.0;675.0;-39.0;-135.0;943.0;996.0;-274.0;-208.0
-937.0;671.0;-50.0;-217.0;989.0;1017.0;-242.0;-191.0
-894.0;669.0;-20.0;-16.0;970.0;1033.0;-219.0;-272.0
-979.0;670.0;-40.0;-133.0;1017.0;1016.0;-265.0;-170.0
-958.0;670.0;-74.0;-171.0;1006.0;1051.0;-279.0;-229.0
-967.0;672.0;?;-116.0;985.0;1028.0;-257.0;?
?;671.0;-49.0;-129.0;?;1007.0;-237.0;-209.0
?;672.0;?;-116.0;984.0;?;-225.0;-195.0
-937.0;668.0;-47.0;-142.0;990.0;1025.0;-255.0;-180.0
-953.0;665.0;-28.0;?;983.0;1024.0;-283.0;-201.0
-954.0;666.0;-20.0;-130.0;977.0;1034.0;-272.0;-191.0
-953.0;662.0;?;-146.0;986.0;1019.0;-254.0;-197.0
-953.0;661.0;-71.0;-144.0;989.0;1014.0;-263.0;-200.0
-956.0;661.0;-85.0;-123.0;996.0;1011.0;-250.0;-208.0
-963.0;663.0;-65.0;-110.0;999.0;1005.0;-243.0;-211.0
-950.0;662.0;-67.0;-111.0;980.0;1036.0;-272.0;-210.0
-953.0;663.0;-22.0;-141.0;969.0;994.0;-283.0;-187.0
-943.0;661.0;-15.0;-223.0;965.0;1032.0;-252.0;-176.0
-923.0;660.0;-24.0;-153.0;1000.0;1014.0;-206.0;-203.0
-970.0;666.0;-45.0;-99.0;1010.0;1061.0;-223.0;-177.0
-948.0;669.0;-63.0;-113.0;995.0;1021.0;-264.0;-206.0
-973.0;672.0;-66.0;-141.0;972.0;1025.0;-284.0;-187.0
-950.0;674.0;-44.0;-121.0;985.0;1010.0;-264.0;-241.0
-957.0;672.0;-38.0;?;968.0;1012.0;-235.0;-196.0
-934.0;670.0;-78.0;-138.0;992.0;1023.0;-247.0;-202.0
-948.0;667.0;-51.0;-132.0;999.0;995.0;-249.0;-211.0
-971.0;663.0;-63.0;-119.0;989.0;1006.0;-249.0;-209.0
-953.0;661.0;-3.0;-146.0;1001.0;1018.0;-271.0;-217.0
-975.0;662.0;-17.0;-210.0;?;1065.0;-288.0;-222.0
-977.0;665.0;-38.0;-123.0;1001.0;1037.0;-207.0;-210.0
-971.0;670.0;-82.0;-77.0;971.0;?;-244.0;-210.0
-950.0;673.0;-67.0;-103.0;989.0;1008.0;-275.0;-200.0
-940.0;680.0;-67.0;?;978.0;1033.0;-264.0;-197.0
-965.0;682.0;-84.0;-169.0;971.0;1045.0;-236.0;-172.0
-930.0;682.0;-69.0;-113.0;992.0;995.0;-282.0;-188.0
-958.0;682.0;-78.0;?;995.0;1015.0;-306.0;-188.0
-954.0;682.0;-72.0;-134.0;1001.0;1026.0;?;-219.0
-954.0;683.0;-54.0;-143.0;989.0;1022.0;-304.0;-165.0
-958.0;?;-29.0;-157.0;?;1025.0;-299.0;-197.0
-966.0;679.0;-58.0;-136.0;1002.0;1005.0;-301.0;-163.0
-949.0;678.0;-39.0;-126.0;1007.0;1014.0;-305.0;-194.0
-957.0;681.0;?;-109.0;991.0;996.0;-274.0;-186.0
-965.0;681.0;-15.0;-99.0;1003.0;1038.0;-226.0;-184.0
-976.0;686.0;-66.0;-104.0;995.0;1038.0;-238.0;-206.0
-963.0;686.0;-63.0;-117.0;966.0;1022.0;-269.0;-204.0
-936.0;687.0;-48.0;-100.0;?;1023.0;-299.0;-231.0
-969.0;687.0;-68.0;-116.0;989.0;1001.0;-212.0;-201.0
-949.0;687.0;?;-116.0;989.0;989.0;-242.0;-200.0
?;691.0;-66.0;-114.0;998.0;1036.0;-254.0;-200.0
-958.0;692.0;-90.0;-104.0;987.0;1034.0;-309.0;?
-952.0;693.0;-67.0;-102.0;992.0;1034.0;-257.0;-221.0
-968.0;693.0;-87.0;-123.0;977.0;983.0;-304.0;-217.0
-970.0;689.0;-117.0;-131.0;951.0;1007.0;-342.0;-213.0
-921.0;680.0;-75.0;?;995.0;1043.0;-406.0;-239.0
-970.0;677.0;-12.0;-66.0;983.0;1036.0;-292.0;-228.0
-957.0;?;-37.0;-81.0;970.0;1006.0;-318.0;-195.0
-951.0;675.0;-49.0;-95.0;992.0;1024.0;-309.0;-191.0
-971.0;682.0;-80.0;?;?;1023.0;-265.0;-183.0
-973.0;685.0;-65.0;-97.0;1011.0;1016.0;-212.0;-179.0
-976.0;693.0;-49.0;-112.0;991.0;1036.0;-226.0;-193.0
-981.0;692.0;-32.0;-112.0;996.0;1027.0;-288.0;-212.0
-979.0;693.0;-25.0;-79.0;998.0;999.0;-300.0;-173.0
-975.0;696.0;-40.0;-97.0;989.0;1014.0;-258.0;-189.0
-948.0;697.0;-45.0;-86.0;970.0;1021.0;-262.0;-180.0
-950.0;697.0;-63.0;-106.0;?;1031.0;-264.0;-193.0
-965.0;693.0;?;-89.0;980.0;1020.0;-274.0;-196.0
-969.0;692.0;-75.0;-98.0;988.0;1020.0;-273.0;-195.0
-970.0;690.0;-46.0;-104.0;978.0;1009.0;-263.0;-193.0
-962.0;690.0;-44.0;-111.0;992.0;1017.0;-279.0;-204.0
-952.0;690.0;-44.0;-110.0;984.0;1025.0;-276.0;-205.0
-947.0;692.0;-21.0;-99.0;1000.0;1024.0;-283.0;-181.0
-962.0;691.0;-11.0;-122.0;1002.0;1023.0;-248.0;-181.0
-965.0;691.0;-10.0;-117.0;997.0;1043.0;-272.0;-179.0
-957.0;684.0;-50.0;-94.0;986.0;1014.0;-293.0;-188.0
-959.0;685.0;-61.0;-116.0;977.0;1010.0;-280.0;-176.0
-931.0;677.0;-92.0;-105.0;987.0;978.0;-319.0;-195.0
-963.0;673.0;-113.0;-113.0;996.0;1016.0;-270.0;?
-978.0;666.0;-110.0;-109.0;1007.0;989.0;-255.0;-191.0
-969.0;665.0;-85.0;-86.0;1008.0;1030.0;-283.0;-210.0
-966.0;668.0;-63.0;-76.0;998.0;1000.0;-304.0;-178.0
-961.0;681.0;-37.0;-83.0;998.0;1001.0;-275.0;-175.0
-974.0;687.0;-30.0;-200.0;986.0;1021.0;-274.0;-197.0
?;687.0;-22.0;-90.0;997.0;1020.0;-294.0;-196.0
-967.0;684.0;-44.0;-64.0;1014.0;1044.0;-309.0;-206.0
-982.0;681.0;-88.0;-76.0;990.0;1031.0;-306.0;-209.0
-964.0;677.0;-62.0;-67.0;969.0;999.0;-297.0;-207.0
-952.0;675.0;-85.0;-90.0;963.0;1002.0;-253.0;-197.0
-942.0;671.0;-45.0;-56.0;969.0;1012.0;-256.0;-205.0
-945.0;672.0;-48.0;-89.0;980.0;1042.0;-225.0;-217.0
-961.0;672.0;-38.0;-96.0;991.0;1034.0;?;-227.0
?;671.0;-42.0;-94.0;987.0;1035.0;-281.0;-218.0
-966.0;668.0;-42.0;-101.0;983.0;1030.0;-274.0;-206.0
-958.0;666.0;-28.0;-83.0;969.0;1013.0;-266.0;-189.0
-947.0;666.0;-55.0;-90.0;?;1026.0;-275.0;-200.0
-943.0;663.0;-25.0;-97.0;980.0;1001.0;-287.0;-180.0
-955.0;661.0;-20.0;-113.0;971.0;1005.0;-257.0;-192.0
-945.0;659.0;?;-161.0;991.0;1024.0;-272.0;-196.0
-961.0;660.0;-46.0;-115.0;1012.0;1026.0;-274.0;-182.0
-970.0;659.0;-54.0;-26.0;1029.0;1008.0;-255.0;-186.0
-984.0;661.0;-95.0;-128.0;1022.0;1027.0;-267.0;-188.0
-988.0;660.0;?;-129.0;1014.0;1037.0;-282.0;-209.0
-985.0;658.0;-39.0;-114.0;999.0;1004.0;-273.0;-208.0
-964.0;659.0;-48.0;-78.0;978.0;1013.0;-289.0;-234.0
-952.0;?;?;-64.0;968.0;1005.0;-291.0;-200.0
-946.0;657.0;-67.0;-128.0;1003.0;1022.0;?;-215.0
-962.0;656.0;-79.0;-105.0;992.0;?;-246.0;-219.0
-962.0;657.0;-49.0;-90.0;996.0;1013.0;-275.0;-229.0
-957.0;657.0;?;-116.0;983.0;1016.0;-288.0;-222.0
-954.0;655.0;-46.0;-80.0;980.0;?;-289.0;-220.0
-950.0;655.0;-37.0;-103.0;970.0;1016.0;-292.0;-210.0
-954.0;656.0;-27.0;-111.0;989.0;1020.0;-288.0;-220.0
-961.0;651.0;-33.0;-122.0;978.0;?;-279.0;-198.0
-957.0;652.0;-43.0;-112.0;983.0;1033.0;?;-202.0
-961.0;651.0;-55.0;-95.0;1000.0;1018.0;-255.0;-195.0
-971.0;649.0;-56.0;-103.0;1008.0;998.0;-264.0;-195.0
-976.0;648.0;-35.0;-109.0;987.0;982.0;-275.0;-191.0
-968.0;648.0;-26.0;-112.0;986.0;1024.0;-282.0;-192.0
-965.0;648.0;-37.0;-107.0;992.0;1035.0;-286.0;-227.0
-971.0;645.0;-39.0;-91.0;975.0;1033.0;-273.0;-208.0
-963.0;644.0;-47.0;-114.0;986.0;1026.0;-260.0;-196.0
-959.0;643.0;-59.0;-117.0;993.0;1023.0;-271.0;-212.0
-961.0;645.0;-39.0;-120.0;995.0;1034.0;-274.0;-198.0
-961.0;645.0;-30.0;-91.0;970.0;?;-292.0;-226.0
-955.0;644.0;-39.0;-99.0;986.0;1025.0;-280.0;-213.0
-958.0;645.0;-27.0;-132.0;981.0;1025.0;-276.0;-211.0
-963.0;?;-32.0;-98.0;980.0;1031.0;-240.0;-180.0
-955.0;645.0;-39.0;-129.0;980.0;1010.0;-254.0;-220.0
-954.0;644.0;-39.0;-98.0;?;1032.0;-298.0;-197.0
-953.0;643.0;-36.0;-121.0;991.0;1024.0;-294.0;-205.0
-965.0;643.0;-24.0;-148.0;981.0;1011.0;-275.0;-204.0
-973.0;643.0;-15.0;-86.0;976.0;1014.0;-255.0;-189.0
-946.0;644.0;-12.0;-136.0;999.0;1016.0;?;-185.0
-961.0;644.0;-31.0;-111.0;1004.0;1034.0;-274.0;-164.0
-974.0;645.0;?;-127.0;1015.0;1018.0;-272.0;-183.0
-981.0;645.0;-57.0;-148.0;1002.0;1012.0;-262.0;-181.0
-977.0;646.0;-26.0;-112.0;984.0;1022.0;?;-170.0
-958.0;646.0;-27.0;-108.0;985.0;1034.0;-251.0;-193.0
-955.0;646.0;-39.0;-110.0;983.0;1015.0;-294.0;?
-966.0;645.0;-28.0;-115.0;978.0;1014.0;-309.0;-225.0
-956.0;646.0;11.0;-166.0;980.0;1024.0;-257.0;-213.0
-962.0;647.0;-3.0;-88.0;988.0;1011.0;-224.0;-210.0
-965.0;647.0;-12.0;-111.0;980.0;1022.0;-243.0;-200.0
?;648.0;-34.0;-115.0;992.0;1035.0;-292.0;-189.0
-960.0;647.0;-20.0;-158.0;1036.0;999.0;-306.0;-170.0
-986.0;650.0;-34.0;-122.0;1025.0;1021.0;-261.0;-167.0
-979.0;653.0;-39.0;-129.0;1010.0;1023.0;-227.0;-165.0
?;655.0;-14.0;-134.0;985.0;1016.0;-245.0;-179.0
-944.0;657.0;-31.0;-130.0;987.0;1001.0;-264.0;-193.0
-939.0;658.0;-49.0;-112.0;976.0;1035.0;-276.0;-224.0
-948.0;659.0;-40.0;-127.0;?;1003.0;-293.0;-217.0
-961.0;659.0;-54.0;-70.0;978.0;1006.0;-290.0;-194.0
-956.0;662.0;-60.0;-119.0;981.0;1024.0;-296.0;-205.0
-950.0;663.0;-59.0;-85.0;977.0;1024.0;-299.0;?
-955.0;664.0;-41.0;-127.0;1000.0;1015.0;-288.0;-226.0
-967.0;660.0;-20.0;-70.0;1017.0;1014.0;-274.0;-191.0
-983.0;661.0;?;-42.0;1016.0;1013.0;-263.0;?
-978.0;?;-60.0;-96.0;992.0;1004.0;?;-227.0
-967.0;656.0;-72.0;-112.0;942.0;992.0;?;-270.0
-941.0;655.0;-97.0;-22.0;958.0;1015.0;-287.0;-263.0
-963.0;656.0;-119.0;-27.0;899.0;1012.0;-367.0;-329.0
-935.0;660.0;-101.0;-51.0;898.0;1023.0;-417.0;-375.0
-934.0;663.0;-99.0;-3.0;939.0;1042.0;-346.0;-337.0
-954.0;661.0;-93.0;-45.0;964.0;1008.0;-292.0;-293.0
-962.0;?;-83.0;25.0;964.0;1035.0;-290.0;-297.0
-964.0;665.0;-81.0;-47.0;1001.0;1025.0;-255.0;-251.0
-975.0;666.0;-90.0;-45.0;987.0;1017.0;-278.0;-257.0
-968.0;669.0;-43.0;-51.0;1003.0;1005.0;-270.0;-229.0
