InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
-5;-288.0;-981.0;-176.0;961.0;-187.0;-111.0;103.0;133.0
58;-294.0;-1008.0;-170.0;975.0;-175.0;?;112.0;123.0
174;-269.0;-1019.0;-197.0;1005.0;-141.0;-15.0;106.0;129.0
?;-282.0;-1021.0;-159.0;1026.0;-133.0;-13.0;96.0;148.0
134;-284.0;-997.0;-128.0;1021.0;-203.0;-71.0;102.0;150.0
97;-282.0;-979.0;-129.0;976.0;-172.0;27.0;105.0;128.0
128;-257.0;-978.0;-122.0;993.0;-101.0;12.0;84.0;116.0
134;-252.0;-974.0;-114.0;984.0;-175.0;-15.0;?;114.0
85;-259.0;-993.0;-101.0;968.0;-183.0;-30.0;49.0;115.0
30;-271.0;-1011.0;-119.0;989.0;-188.0;-75.0;66.0;125.0
83;-268.0;-983.0;-154.0;1018.0;-334.0;13.0;109.0;143.0
96;-266.0;-969.0;-177.0;961.0;-158.0;19.0;113.0;124.0
94;-277.0;-999.0;-139.0;978.0;-110.0;-40.0;74.0;125.0
31;-273.0;-1020.0;-125.0;999.0;-191.0;?;63.0;112.0
84;-259.0;-1015.0;-137.0;1025.0;23.0;-63.0;?;122.0
79;-263.0;-1005.0;-124.0;1001.0;-62.0;43.0;103.0;135.0
-52;-256.0;-984.0;-159.0;1009.0;-258.0;39.0;100.0;116.0
199;-256.0;-965.0;-167.0;981.0;-212.0;57.0;95.0;126.0
-13;-251.0;-970.0;-150.0;958.0;-140.0;15.0;87.0;125.0
628;-238.0;-969.0;-166.0;970.0;-181.0;-2.0;85.0;80.0
1572;-222.0;-951.0;-215.0;?;-150.0;?;100.0;85.0
662;-204.0;-951.0;?;952.0;-75.0;-66.0;98.0;72.0
353;-211.0;-982.0;-169.0;952.0;-61.0;-170.0;78.0;58.0
576;-206.0;-984.0;-116.0;967.0;-171.0;-148.0;79.0;50.0
413;-187.0;-979.0;-128.0;966.0;-253.0;-104.0;92.0;30.0
532;-174.0;?;-75.0;977.0;-145.0;-61.0;91.0;19.0
489;-170.0;-976.0;-18.0;978.0;-229.0;-84.0;99.0;17.0
276;-279.0;-976.0;-13.0;958.0;-217.0;105.0;80.0;148.0
269;-280.0;-1006.0;25.0;984.0;-90.0;65.0;65.0;131.0
270;-283.0;-998.0;12.0;1001.0;-66.0;42.0;80.0;142.0
201;-287.0;-973.0;8.0;996.0;-144.0;70.0;97.0;?
183;-273.0;-984.0;-2.0;976.0;-234.0;52.0;92.0;151.0
241;-291.0;-981.0;0.0;992.0;-232.0;41.0;90.0;155.0
199;-296.0;-980.0;-40.0;972.0;-164.0;31.0;107.0;153.0
226;-273.0;-1001.0;-54.0;981.0;-112.0;20.0;102.0;146.0
326;-281.0;-991.0;-40.0;1017.0;-100.0;?;102.0;143.0
255;-281.0;-980.0;-31.0;986.0;-150.0;32.0;92.0;163.0
228;-279.0;-969.0;-32.0;975.0;-165.0;7.0;73.0;124.0
294;-257.0;-975.0;-62.0;987.0;-141.0;-21.0;78.0;136.0
285;-271.0;-985.0;-20.0;978.0;-170.0;-5.0;80.0;120.0
307;-263.0;-1009.0;-28.0;987.0;-120.0;37.0;85.0;119.0
332;-255.0;-1011.0;-49.0;1006.0;-116.0;22.0;85.0;120.0
244;-255.0;-983.0;-70.0;1006.0;-154.0;40.0;84.0;105.0
209;-247.0;-978.0;-54.0;989.0;?;22.0;69.0;122.0
432;-249.0;-986.0;-85.0;970.0;-174.0;-49.0;58.0;118.0
97;-242.0;-983.0;-96.0;989.0;-194.0;-74.0;45.0;92.0
507;-238.0;-986.0;-126.0;986.0;-185.0;-66.0;58.0;85.0
188;-232.0;-997.0;-96.0;981.0;-206.0;-110.0;58.0;81.0
61;-227.0;-994.0;-151.0;982.0;-151.0;-93.0;64.0;75.0
1359;-239.0;?;-145.0;985.0;-94.0;-32.0;64.0;79.0
-66;-213.0;-1001.0;-104.0;1000.0;-162.0;-59.0;50.0;67.0
4483;-227.0;-1004.0;-105.0;?;-164.0;-27.0;?;77.0
6730;-219.0;-999.0;?;997.0;-94.0;6.0;66.0;67.0
-315;-220.0;-1004.0;-54.0;?;-129.0;38.0;68.0;87.0
-332;-224.0;-996.0;-9.0;1003.0;-179.0;24.0;63.0;74.0
764;-220.0;?;11.0;998.0;-153.0;84.0;72.0;68.0
-234;-209.0;-969.0;41.0;978.0;-152.0;-26.0;65.0;49.0
511;-199.0;-958.0;39.0;967.0;-180.0;?;55.0;19.0
88;-142.0;-904.0;8.0;942.0;-162.0;8.0;63.0;-60.0
205;-124.0;-793.0;?;877.0;-169.0;55.0;42.0;28.0
307;-165.0;-761.0;160.0;794.0;-147.0;52.0;42.0;225.0
240;-442.0;-962.0;193.0;763.0;-178.0;198.0;194.0;436.0
325;-784.0;-1310.0;398.0;910.0;-193.0;284.0;124.0;377.0
257;-487.0;-1523.0;?;1330.0;-148.0;133.0;118.0;210.0
228;-284.0;-1175.0;51.0;1496.0;-205.0;300.0;256.0;182.0
233;-272.0;-835.0;25.0;1118.0;-225.0;395.0;193.0;141.0
235;-254.0;-767.0;34.0;832.0;-415.0;159.0;57.0;74.0
236;-213.0;?;107.0;781.0;-730.0;-65.0;13.0;48.0
236;-235.0;-918.0;57.0;827.0;636.0;-92.0;47.0;78.0
224;-262.0;-1017.0;-1.0;929.0;399.0;-34.0;100.0;128.0
229;-297.0;-1051.0;4.0;1028.0;-85.0;-9.0;139.0;145.0
234;-285.0;-1025.0;?;1036.0;-280.0;-13.0;126.0;186.0
230;-322.0;-998.0;82.0;997.0;-248.0;-58.0;91.0;203.0
224;-314.0;-977.0;?;986.0;-165.0;-113.0;88.0;170.0
217;-361.0;-964.0;73.0;976.0;-36.0;-69.0;?;185.0
201;-296.0;-973.0;62.0;968.0;-44.0;-42.0;108.0;163.0
193;-305.0;-975.0;74.0;982.0;-149.0;-22.0;100.0;166.0
183;-307.0;-970.0;87.0;982.0;-281.0;?;85.0;151.0
159;-300.0;-989.0;109.0;983.0;-195.0;9.0;79.0;147.0
158;-296.0;-993.0;93.0;999.0;-122.0;-30.0;81.0;153.0
126;-293.0;-999.0;61.0;995.0;-109.0;55.0;87.0;123.0
98;-282.0;-994.0;-14.0;1000.0;-151.0;95.0;80.0;144.0
96;-319.0;-995.0;-33.0;1009.0;-179.0;109.0;94.0;125.0
74;-271.0;-1029.0;-20.0;994.0;-137.0;11.0;76.0;163.0
72;-305.0;-1002.0;-3.0;1026.0;-91.0;-50.0;65.0;145.0
41;-285.0;-980.0;-23.0;1015.0;-115.0;-92.0;72.0;174.0
28;-327.0;-994.0;-56.0;?;-140.0;-91.0;70.0;161.0
24;-292.0;-998.0;-17.0;1024.0;-151.0;-45.0;85.0;150.0
1;-286.0;-979.0;-30.0;996.0;-151.0;-74.0;?;153.0
-15;-279.0;-999.0;6.0;980.0;-159.0;-89.0;71.0;165.0
-36;-347.0;-1000.0;-13.0;996.0;-116.0;-48.0;69.0;127.0
64;-278.0;?;-4.0;986.0;-114.0;-24.0;75.0;143.0
90;-291.0;-1004.0;27.0;1000.0;-138.0;1.0;84.0;147.0
48;-289.0;-1005.0;-10.0;1005.0;-150.0;19.0;68.0;158.0
101;-306.0;-991.0;-11.0;1003.0;-137.0;50.0;91.0;149.0
65;-312.0;-993.0;-11.0;990.0;-121.0;92.0;93.0;177.0
18;-314.0;-991.0;-34.0;990.0;-111.0;77.0;84.0;176.0
213;-307.0;-987.0;-27.0;1002.0;-141.0;54.0;91.0;179.0
-41;-321.0;-996.0;-62.0;1006.0;-145.0;12.0;74.0;210.0
233;-348.0;-1031.0;-59.0;1013.0;-120.0;62.0;73.0;?
?;-350.0;-1064.0;-74.0;1057.0;-163.0;40.0;?;173.0
17;-312.0;-1045.0;-121.0;1055.0;-123.0;40.0;104.0;171.0
1391;-311.0;-987.0;-200.0;1039.0;-150.0;12.0;78.0;162.0
-604;-278.0;-955.0;-251.0;989.0;-121.0;5.0;50.0;130.0
1434;-277.0;-939.0;-272.0;977.0;-201.0;-18.0;27.0;91.0
4182;-237.0;-951.0;-249.0;930.0;?;-60.0;49.0;76.0
77;-231.0;-992.0;-250.0;963.0;9.0;-101.0;49.0;55.0
-266;-214.0;-1024.0;-229.0;983.0;-67.0;-125.0;72.0;57.0
469;-244.0;-1039.0;-155.0;1023.0;-198.0;-88.0;75.0;63.0
-307;-237.0;-1027.0;-89.0;1039.0;-173.0;-106.0;91.0;38.0
183;?;-963.0;-47.0;1029.0;-132.0;11.0;98.0;53.0
?;-186.0;-883.0;-65.0;951.0;-166.0;35.0;?;11.0
13;-160.0;-779.0;83.0;875.0;-228.0;98.0;75.0;70.0
101;-160.0;-690.0;216.0;795.0;-213.0;-9.0;94.0;281.0
16;-300.0;-760.0;194.0;654.0;-218.0;134.0;145.0;510.0
47;-727.0;-1225.0;419.0;805.0;-211.0;?;149.0;270.0
25;-425.0;-1594.0;364.0;1347.0;-256.0;198.0;308.0;379.0
36;-475.0;-1315.0;60.0;1588.0;-231.0;184.0;371.0;?
45;-279.0;-907.0;51.0;1202.0;-293.0;122.0;250.0;186.0
38;-295.0;-803.0;47.0;881.0;-596.0;68.0;40.0;102.0
24;-215.0;-814.0;85.0;?;?;-148.0;9.0;118.0
27;-259.0;-891.0;48.0;832.0;1033.0;-178.0;56.0;109.0
24;-263.0;-949.0;-10.0;917.0;424.0;-107.0;133.0;125.0
17;-287.0;-995.0;-14.0;944.0;-559.0;-76.0;143.0;146.0
?;-306.0;-1014.0;45.0;975.0;-314.0;?;152.0;154.0
26;-301.0;-1011.0;73.0;1008.0;-49.0;?;115.0;159.0
27;?;-984.0;56.0;1016.0;-63.0;-90.0;97.0;165.0
27;-301.0;-962.0;90.0;970.0;-102.0;7.0;120.0;155.0
27;-299.0;-963.0;63.0;971.0;-158.0;15.0;113.0;161.0
25;-302.0;-975.0;42.0;961.0;?;50.0;100.0;173.0
22;-312.0;-988.0;59.0;989.0;-194.0;4.0;91.0;163.0
18;-312.0;-1002.0;90.0;989.0;-104.0;-21.0;90.0;154.0
14;-302.0;-992.0;86.0;994.0;-131.0;-66.0;104.0;143.0
16;-297.0;-984.0;1.0;982.0;-198.0;-26.0;99.0;146.0
12;-300.0;-991.0;-5.0;983.0;-210.0;-16.0;83.0;153.0
9;-311.0;-988.0;-30.0;1006.0;-163.0;30.0;80.0;143.0
14;-303.0;-1000.0;-19.0;987.0;-90.0;-9.0;86.0;163.0
4;-311.0;-1012.0;6.0;998.0;-139.0;-18.0;90.0;173.0
2;-321.0;-1013.0;0.0;1017.0;-194.0;-53.0;90.0;175.0
13;-294.0;-989.0;35.0;1011.0;-171.0;-6.0;95.0;166.0
4;-309.0;-991.0;50.0;997.0;-167.0;-15.0;82.0;169.0
-8;-321.0;-999.0;43.0;1005.0;-137.0;-23.0;81.0;167.0
-5;-318.0;-989.0;24.0;991.0;-106.0;?;98.0;162.0
-1;-312.0;-987.0;?;984.0;-139.0;?;?;157.0
4;-308.0;-991.0;31.0;996.0;-153.0;-11.0;85.0;152.0
5;-306.0;-988.0;5.0;1003.0;-145.0;49.0;94.0;163.0
-1;-306.0;-985.0;9.0;983.0;-132.0;22.0;98.0;163.0
1;-305.0;-996.0;-25.0;978.0;-151.0;6.0;84.0;183.0
3;-315.0;-996.0;-29.0;1012.0;-151.0;-15.0;92.0;172.0
1;-289.0;-997.0;-26.0;1007.0;-142.0;-50.0;92.0;174.0
3;-303.0;-986.0;6.0;1015.0;-150.0;-27.0;96.0;173.0
2;-272.0;-990.0;-24.0;998.0;-131.0;-28.0;84.0;170.0
-2;-299.0;-1003.0;19.0;1006.0;-143.0;-17.0;73.0;145.0
2;-330.0;-999.0;7.0;1024.0;-147.0;-58.0;77.0;151.0
4;?;-995.0;-2.0;?;-137.0;?;92.0;144.0
2;-297.0;-998.0;-17.0;1005.0;-157.0;-13.0;91.0;138.0
3;-288.0;-999.0;?;996.0;-128.0;17.0;69.0;146.0
?;-301.0;-996.0;-4.0;?;-127.0;14.0;68.0;148.0
-3;-295.0;-999.0;41.0;1011.0;-131.0;-19.0;64.0;163.0
-4;-317.0;-999.0;19.0;1005.0;-154.0;14.0;77.0;155.0
-3;-299.0;-1003.0;50.0;1005.0;-149.0;37.0;77.0;154.0
-8;-302.0;-995.0;37.0;1007.0;?;60.0;71.0;162.0
-3;-311.0;-994.0;37.0;993.0;-160.0;65.0;70.0;154.0
5;-321.0;-999.0;16.0;988.0;-121.0;23.0;65.0;147.0
-1;-310.0;-1003.0;20.0;1014.0;-125.0;12.0;61.0;171.0
-6;-301.0;-994.0;26.0;1007.0;-113.0;14.0;?;141.0
-1;-287.0;-995.0;26.0;1006.0;-155.0;24.0;62.0;146.0
1;-303.0;-989.0;-7.0;1006.0;-152.0;21.0;70.0;161.0
-1;-293.0;-996.0;?;1006.0;-123.0;-7.0;62.0;151.0
2;-295.0;-1003.0;-11.0;998.0;-147.0;-38.0;57.0;142.0
-5;-289.0;-1012.0;-17.0;1027.0;-124.0;-16.0;64.0;143.0
-10;?;-1000.0;-26.0;1021.0;-135.0;-6.0;82.0;123.0
?;-279.0;-997.0;-10.0;1001.0;?;?;77.0;147.0
0;-292.0;-987.0;-19.0;998.0;-134.0;-71.0;72.0;129.0
-6;-279.0;-992.0;19.0;989.0;-119.0;-72.0;67.0;130.0
-2;-298.0;-1011.0;-2.0;1001.0;-114.0;-30.0;65.0;152.0
-6;?;-1002.0;53.0;1031.0;-124.0;?;93.0;145.0
-6;-265.0;-988.0;78.0;1009.0;?;1.0;108.0;144.0
-4;-290.0;-981.0;69.0;980.0;-95.0;-1.0;105.0;154.0
-5;-309.0;-1002.0;-86.0;989.0;-50.0;110.0;61.0;?
?;-300.0;-1000.0;-112.0;1004.0;-90.0;236.0;?;172.0
1;-297.0;-987.0;-70.0;1014.0;-79.0;276.0;70.0;161.0
3;-300.0;-973.0;-11.0;?;-21.0;233.0;69.0;151.0
-1;-302.0;-972.0;53.0;997.0;-60.0;76.0;72.0;143.0
-6;-301.0;-983.0;61.0;997.0;-79.0;-22.0;90.0;143.0
?;-306.0;-1001.0;28.0;997.0;-59.0;-26.0;104.0;149.0
-5;-300.0;-1003.0;21.0;1006.0;-61.0;?;96.0;154.0
-8;-306.0;-1015.0;8.0;?;-40.0;-62.0;94.0;158.0
-5;-312.0;-1003.0;23.0;1034.0;-4.0;?;105.0;165.0
-2;-313.0;-1004.0;65.0;1019.0;-18.0;-77.0;96.0;156.0
-2;-310.0;-985.0;47.0;1011.0;-38.0;-23.0;86.0;159.0
-8;-312.0;-979.0;59.0;984.0;-55.0;23.0;76.0;181.0
-10;-314.0;-974.0;82.0;982.0;-28.0;54.0;71.0;174.0
?;-326.0;-985.0;99.0;981.0;1.0;52.0;68.0;173.0
-1;-319.0;?;111.0;988.0;3.0;41.0;76.0;184.0
1;-324.0;-1010.0;109.0;1032.0;23.0;44.0;84.0;190.0
1;-337.0;-1009.0;96.0;1026.0;-5.0;17.0;92.0;172.0
-8;-329.0;-999.0;77.0;1026.0;-10.0;-52.0;86.0;174.0
-7;-322.0;-996.0;60.0;999.0;-20.0;-66.0;69.0;173.0
-4;-316.0;-995.0;71.0;1014.0;0.0;-47.0;61.0;172.0
-6;-319.0;-985.0;?;1025.0;10.0;-58.0;70.0;177.0
2;?;?;54.0;1005.0;21.0;-83.0;80.0;180.0
-1;-310.0;-997.0;9.0;1008.0;18.0;-68.0;78.0;166.0
-6;-308.0;-1003.0;?;?;7.0;-119.0;61.0;158.0
0;-319.0;-1008.0;1.0;?;-19.0;-92.0;49.0;141.0
-2;-309.0;-1003.0;14.0;1032.0;-8.0;-73.0;58.0;132.0
-3;-304.0;-995.0;4.0;1004.0;8.0;-43.0;59.0;131.0
0;-299.0;-983.0;-16.0;997.0;3.0;-13.0;73.0;112.0
-1;-278.0;-985.0;-36.0;994.0;7.0;-27.0;77.0;144.0
-1;-288.0;-1003.0;-32.0;1002.0;-7.0;-30.0;60.0;115.0
-6;-293.0;?;-15.0;1008.0;-13.0;-11.0;42.0;171.0
-11;-305.0;-984.0;5.0;?;6.0;-20.0;23.0;103.0
-9;-261.0;-966.0;37.0;?;17.0;-9.0;37.0;146.0
-7;-285.0;?;44.0;997.0;39.0;-45.0;16.0;146.0
-5;-304.0;-1003.0;66.0;995.0;39.0;-45.0;7.0;136.0
-7;-312.0;-1023.0;96.0;1033.0;50.0;-25.0;11.0;131.0
-8;-286.0;-999.0;78.0;1044.0;31.0;-62.0;29.0;120.0
1;-276.0;-995.0;57.0;1034.0;34.0;-19.0;27.0;117.0
4;-287.0;-990.0;41.0;1014.0;-11.0;-77.0;9.0;138.0
-4;-290.0;-1007.0;38.0;1005.0;-23.0;-96.0;0.0;135.0
-12;-309.0;-1006.0;36.0;1023.0;-87.0;-14.0;24.0;120.0
-7;?;-1005.0;10.0;1027.0;-5.0;-16.0;27.0;136.0
4;?;-994.0;-47.0;1003.0;-5.0;39.0;28.0;132.0
9;-284.0;-1008.0;1.0;1021.0;8.0;37.0;-3.0;154.0
8;-314.0;-991.0;-12.0;1006.0;12.0;43.0;1.0;126.0
4;-293.0;-983.0;4.0;1013.0;31.0;73.0;0.0;144.0
3;-282.0;?;?;1004.0;26.0;19.0;5.0;133.0
9;-285.0;-956.0;5.0;988.0;22.0;19.0;-8.0;126.0
3;-273.0;-988.0;28.0;990.0;-14.0;?;-2.0;122.0
-12;-274.0;-1020.0;47.0;1029.0;-3.0;-34.0;7.0;117.0
-7;-236.0;-1029.0;37.0;1035.0;-19.0;-7.0;?;125.0
6;-376.0;-1024.0;-29.0;1044.0;0.0;56.0;51.0;109.0
1;-265.0;-991.0;-64.0;1025.0;0.0;106.0;?;107.0
-1;-267.0;-963.0;-55.0;1003.0;?;74.0;5.0;104.0
1;-255.0;-925.0;-52.0;955.0;20.0;55.0;-11.0;108.0
-3;-257.0;-931.0;?;949.0;19.0;-11.0;-32.0;101.0
?;-243.0;-961.0;9.0;951.0;4.0;-21.0;-6.0;129.0
-2;-278.0;?;23.0;994.0;-15.0;-21.0;15.0;122.0
-3;-280.0;-1014.0;18.0;?;1.0;36.0;35.0;112.0
-7;-291.0;-1048.0;18.0;?;6.0;88.0;-17.0;125.0
-4;-300.0;-1037.0;24.0;1067.0;1.0;144.0;-25.0;115.0
6;-277.0;-1013.0;60.0;1056.0;-13.0;84.0;-30.0;125.0
2;-400.0;-991.0;100.0;1032.0;-11.0;34.0;-10.0;137.0
-3;-116.0;-988.0;44.0;1007.0;20.0;-31.0;50.0;152.0
-6;-344.0;-1007.0;30.0;?;3.0;66.0;61.0;132.0
-1;-281.0;-998.0;25.0;1007.0;7.0;47.0;-3.0;137.0
6;-293.0;-1010.0;9.0;1022.0;11.0;35.0;5.0;132.0
1;-290.0;-990.0;-7.0;1008.0;-20.0;53.0;8.0;120.0
0;-272.0;-991.0;-26.0;997.0;11.0;42.0;0.0;114.0
-2;-294.0;-988.0;-65.0;1017.0;-5.0;59.0;2.0;118.0
-9;-279.0;-1003.0;-48.0;1024.0;-1.0;?;-4.0;135.0
-8;-288.0;-1010.0;-58.0;1015.0;13.0;-1.0;-25.0;121.0
-7;-290.0;-997.0;-55.0;1029.0;-11.0;-30.0;-8.0;119.0
-7;-282.0;-990.0;-41.0;1029.0;-19.0;-31.0;-14.0;135.0
-2;?;-992.0;-12.0;1012.0;-16.0;-51.0;-13.0;127.0
4;-263.0;-990.0;-44.0;1014.0;15.0;0.0;9.0;124.0
7;-282.0;-989.0;-44.0;996.0;13.0;33.0;22.0;125.0
3;-304.0;-990.0;-52.0;1008.0;13.0;45.0;7.0;126.0
-7;-328.0;-989.0;-18.0;?;-19.0;-28.0;8.0;120.0
-6;-245.0;-970.0;22.0;1016.0;-6.0;-74.0;2.0;103.0
2;-203.0;-990.0;-29.0;1008.0;3.0;-37.0;-15.0;144.0
-2;-309.0;?;-7.0;1012.0;-28.0;30.0;-15.0;124.0
-4;-266.0;-1006.0;-36.0;1025.0;-30.0;54.0;18.0;134.0
-2;-299.0;-1003.0;-26.0;1025.0;-19.0;-3.0;29.0;125.0
-6;?;-983.0;-15.0;1016.0;10.0;-54.0;0.0;118.0
-2;-251.0;-976.0;-32.0;997.0;-1.0;-35.0;-15.0;121.0
1;-304.0;-990.0;?;1005.0;-17.0;-47.0;-18.0;88.0
-12;-239.0;-1005.0;-36.0;998.0;-38.0;-23.0;5.0;118.0
-3;?;-1013.0;-51.0;1021.0;2.0;-48.0;32.0;95.0
8;-261.0;-1025.0;35.0;1042.0;8.0;-111.0;10.0;101.0
-4;-289.0;-1012.0;-2.0;1047.0;-7.0;-95.0;-10.0;73.0
-6;-210.0;-993.0;-8.0;1014.0;-1.0;-7.0;-17.0;101.0
-6;-272.0;-993.0;-49.0;1016.0;9.0;117.0;-15.0;135.0
?;-296.0;-988.0;-126.0;994.0;-11.0;170.0;24.0;127.0
-1;-255.0;-1004.0;-83.0;1047.0;-2.0;228.0;-5.0;140.0
-4;-294.0;?;-6.0;1043.0;0.0;233.0;-18.0;105.0
-1;-266.0;-984.0;-14.0;998.0;8.0;185.0;-10.0;130.0
-3;-274.0;-986.0;1.0;1002.0;10.0;140.0;-21.0;105.0
-2;-275.0;-985.0;11.0;1016.0;10.0;54.0;-22.0;130.0
1;-278.0;-1009.0;-9.0;988.0;-11.0;61.0;4.0;97.0
?;-271.0;-1013.0;?;1025.0;-28.0;37.0;-8.0;89.0
2;-264.0;-989.0;-79.0;1041.0;1.0;18.0;-20.0;74.0
2;-269.0;-987.0;?;1005.0;-30.0;-77.0;-11.0;68.0
3;-235.0;-995.0;-161.0;1019.0;?;-82.0;-13.0;64.0
-6;-238.0;-1007.0;-138.0;1009.0;13.0;-9.0;1.0;83.0
-1;-252.0;-1003.0;-145.0;1011.0;-4.0;43.0;13.0;101.0
2;-262.0;-988.0;-106.0;1006.0;2.0;-33.0;26.0;93.0
2;-246.0;-998.0;-74.0;1003.0;3.0;-49.0;-12.0;124.0
8;-288.0;-995.0;-55.0;1012.0;14.0;-62.0;-10.0;125.0
?;-282.0;-997.0;-14.0;1009.0;-9.0;21.0;18.0;135.0
?;-286.0;-992.0;181.0;1012.0;-25.0;97.0;43.0;124.0
-7;-277.0;-976.0;-26.0;996.0;-15.0;86.0;56.0;?
-5;-253.0;-1014.0;-67.0;1008.0;-41.0;131.0;27.0;113.0
4;-254.0;-1034.0;-410.0;1041.0;5.0;?;-39.0;137.0
3;?;-1000.0;-100.0;1028.0;11.0;-280.0;-5.0;116.0
-1;?;-1008.0;42.0;1016.0;20.0;-250.0;7.0;101.0
-1;?;-1011.0;110.0;1035.0;-3.0;-221.0;-19.0;?
-2;-264.0;-967.0;106.0;1032.0;-18.0;-139.0;15.0;55.0
-2;-199.0;-962.0;121.0;986.0;-13.0;-89.0;17.0;59.0
-1;-223.0;-984.0;?;998.0;-30.0;?;11.0;79.0
-5;-242.0;-1001.0;62.0;997.0;5.0;34.0;?;111.0
-9;-263.0;-1021.0;15.0;1025.0;17.0;140.0;35.0;92.0
1;-270.0;-1037.0;16.0;1035.0;?;110.0;?;84.0
-2;-257.0;-1005.0;8.0;1030.0;14.0;49.0;-10.0;106.0
-13;-253.0;-969.0;14.0;994.0;25.0;-37.0;0.0;115.0
-6;-264.0;-981.0;-24.0;976.0;-7.0;55.0;5.0;?
-1;-266.0;-1004.0;-43.0;1010.0;-19.0;57.0;18.0;102.0
?;-265.0;?;-33.0;1036.0;9.0;80.0;12.0;103.0
6;-272.0;-1010.0;-18.0;1020.0;9.0;?;?;122.0
1;-264.0;-993.0;-20.0;1015.0;20.0;-7.0;-4.0;105.0
0;-267.0;-986.0;-2.0;1016.0;-9.0;6.0;-3.0;118.0
7;-273.0;-1007.0;26.0;1016.0;-9.0;0.0;3.0;111.0
7;-274.0;-1010.0;27.0;1016.0;20.0;7.0;8.0;102.0
7;-271.0;-1016.0;-43.0;1036.0;-4.0;0.0;-4.0;114.0
1;?;-1007.0;-36.0;1030.0;-8.0;16.0;-18.0;82.0
2;-255.0;-1013.0;-88.0;1021.0;-16.0;53.0;20.0;128.0
6;-275.0;-980.0;-10.0;1039.0;-10.0;115.0;9.0;91.0
8;-230.0;-964.0;3.0;995.0;?;102.0;20.0;80.0
10;-241.0;-996.0;22.0;1018.0;20.0;117.0;-21.0;106.0
-7;-268.0;-1001.0;-24.0;1015.0;8.0;79.0;-47.0;125.0
-9;-283.0;-1007.0;-1.0;1007.0;13.0;84.0;-42.0;113.0
0;-289.0;-994.0;20.0;1019.0;-9.0;0.0;-17.0;98.0
-2;-222.0;-972.0;18.0;1007.0;-19.0;-78.0;41.0;115.0
1;-289.0;-997.0;-24.0;1004.0;10.0;-108.0;67.0;118.0
-3;-283.0;-1053.0;-69.0;1023.0;-1.0;-117.0;39.0;119.0
-7;-289.0;-1024.0;-87.0;1056.0;37.0;-88.0;24.0;93.0
-6;-250.0;-992.0;-43.0;1011.0;21.0;-113.0;?;115.0
-7;?;-981.0;-27.0;997.0;21.0;-144.0;-1.0;108.0
-1;-271.0;-973.0;?;978.0;38.0;-123.0;4.0;?
5;-270.0;-976.0;-11.0;998.0;8.0;-97.0;14.0;120.0
-1;?;-986.0;14.0;996.0;15.0;-6.0;38.0;134.0
-10;?;-1002.0;15.0;1011.0;32.0;39.0;39.0;128.0
-2;-291.0;-1005.0;-2.0;1022.0;7.0;73.0;34.0;124.0
3;-276.0;-996.0;27.0;1017.0;-6.0;31.0;23.0;117.0
5;-272.0;-988.0;37.0;1023.0;17.0;65.0;21.0;106.0
12;-273.0;-987.0;26.0;1010.0;29.0;58.0;16.0;115.0
-1;-274.0;-990.0;45.0;1002.0;38.0;61.0;3.0;104.0
-7;?;-993.0;26.0;1018.0;-16.0;70.0;4.0;86.0
-1;?;-993.0;60.0;1019.0;9.0;-12.0;-9.0;98.0
6;-237.0;-1014.0;3.0;1015.0;9.0;-24.0;?;108.0
2;-287.0;-1013.0;-32.0;1013.0;?;1.0;4.0;116.0
-9;-278.0;-1025.0;-62.0;1032.0;40.0;22.0;15.0;112.0
3;-280.0;-1023.0;-88.0;1034.0;20.0;-3.0;?;100.0
2;-242.0;-997.0;-81.0;?;70.0;1.0;13.0;100.0
-1;?;-977.0;-70.0;997.0;13.0;-53.0;13.0;?
2;-271.0;-983.0;-73.0;988.0;-19.0;4.0;5.0;103.0
-4;-264.0;-998.0;-15.0;1009.0;-23.0;6.0;-12.0;109.0
1;-272.0;-1005.0;-26.0;1024.0;?;-6.0;10.0;102.0
2;-265.0;-999.0;1.0;1028.0;-31.0;0.0;17.0;125.0
-3;-267.0;-995.0;-11.0;1028.0;-5.0;-13.0;22.0;99.0
-6;-261.0;-990.0;-8.0;1018.0;10.0;-25.0;17.0;105.0
-5;-261.0;-990.0;?;1017.0;22.0;-26.0;15.0;96.0
-1;-258.0;-1000.0;13.0;1008.0;17.0;-25.0;2.0;96.0
-1;-251.0;-996.0;-13.0;1011.0;-14.0;-54.0;?;84.0
1;-249.0;?;10.0;1009.0;0.0;-47.0;4.0;90.0
0;-258.0;?;-12.0;1012.0;-1.0;-29.0;?;94.0
-6;-253.0;-1009.0;-4.0;1007.0;2.0;17.0;-1.0;104.0
0;-258.0;-1002.0;-30.0;?;-10.0;22.0;4.0;107.0
2;?;-998.0;-51.0;1008.0;10.0;-2.0;12.0;80.0
-4;-243.0;-996.0;-23.0;1015.0;?;-18.0;4.0;94.0
3;-249.0;-996.0;-19.0;1006.0;1.0;?;3.0;94.0
-2;-253.0;-994.0;-35.0;1016.0;-16.0;-73.0;8.0;103.0
