InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
83;964.0;917.0;-888.0
83;964.0;943.0;-892.0
83;948.0;931.0;-888.0
83;955.0;945.0;-887.0
83;968.0;919.0;-892.0
83;963.0;908.0;-890.0
83;967.0;933.0;-886.0
83;971.0;?;-894.0
?;978.0;945.0;?
?;980.0;912.0;-905.0
83;980.0;929.0;-902.0
83;971.0;948.0;-897.0
83;969.0;924.0;-892.0
83;952.0;907.0;-881.0
83;944.0;867.0;-878.0
83;929.0;936.0;-883.0
83;969.0;935.0;-900.0
?;970.0;909.0;-901.0
83;965.0;919.0;-900.0
83;965.0;912.0;-898.0
83;970.0;947.0;-899.0
83;982.0;922.0;-908.0
83;991.0;935.0;-916.0
83;989.0;971.0;-914.0
83;990.0;975.0;-920.0
83;990.0;955.0;-917.0
83;980.0;909.0;-924.0
83;971.0;927.0;-915.0
83;972.0;926.0;-900.0
83;980.0;941.0;-900.0
83;980.0;943.0;-907.0
83;977.0;?;-911.0
83;969.0;959.0;-910.0
83;970.0;918.0;-902.0
83;971.0;911.0;-904.0
83;965.0;897.0;-906.0
83;962.0;949.0;-906.0
83;?;921.0;-904.0
83;984.0;932.0;-903.0
83;971.0;924.0;-904.0
83;978.0;938.0;-921.0
?;997.0;971.0;-936.0
83;1009.0;948.0;-940.0
83;999.0;969.0;-937.0
83;990.0;955.0;-929.0
83;1001.0;943.0;-923.0
83;989.0;933.0;-914.0
83;960.0;916.0;-899.0
83;968.0;926.0;-899.0
83;950.0;887.0;-899.0
83;989.0;?;-907.0
83;966.0;892.0;-893.0
83;962.0;930.0;-907.0
83;997.0;962.0;-919.0
83;996.0;970.0;-932.0
83;1007.0;970.0;-938.0
83;1001.0;942.0;-925.0
83;990.0;962.0;-916.0
83;990.0;918.0;-916.0
83;970.0;908.0;-895.0
83;943.0;924.0;-882.0
83;965.0;914.0;-889.0
83;980.0;914.0;-900.0
83;997.0;932.0;-914.0
83;1004.0;927.0;-923.0
83;1003.0;967.0;-930.0
83;1000.0;967.0;-924.0
83;985.0;956.0;-909.0
83;961.0;914.0;-903.0
83;960.0;897.0;-912.0
83;979.0;933.0;-909.0
83;987.0;938.0;-907.0
83;983.0;926.0;-907.0
83;978.0;920.0;-916.0
83;990.0;939.0;-917.0
83;971.0;942.0;-910.0
83;981.0;968.0;-909.0
83;977.0;935.0;-916.0
83;986.0;926.0;-918.0
83;992.0;977.0;-917.0
83;982.0;920.0;-911.0
83;984.0;924.0;-910.0
?;989.0;900.0;-904.0
83;?;?;-915.0
83;990.0;953.0;-924.0
83;986.0;951.0;-917.0
83;995.0;980.0;-943.0
83;1033.0;977.0;-962.0
83;1039.0;990.0;-972.0
83;1026.0;999.0;-973.0
83;1028.0;943.0;-950.0
83;971.0;923.0;-934.0
84;990.0;947.0;-938.0
84;982.0;998.0;-956.0
84;1011.0;962.0;-964.0
85;991.0;961.0;-928.0
85;996.0;955.0;-956.0
84;1028.0;?;-989.0
83;1004.0;956.0;-947.0
83;981.0;968.0;-937.0
83;1027.0;1007.0;-998.0
83;1064.0;1031.0;-1029.0
83;?;1051.0;-1004.0
83;1041.0;1019.0;-1002.0
83;1041.0;938.0;-979.0
83;994.0;968.0;-926.0
83;961.0;948.0;-906.0
83;960.0;913.0;-892.0
83;919.0;850.0;-856.0
83;886.0;876.0;?
83;926.0;899.0;-891.0
84;962.0;948.0;-897.0
83;947.0;895.0;-884.0
84;934.0;926.0;?
84;899.0;897.0;-856.0
?;901.0;910.0;-854.0
88;?;916.0;-863.0
82;903.0;925.0;-882.0
88;924.0;922.0;-885.0
55;926.0;938.0;-901.0
2;988.0;1008.0;-945.0
32;1026.0;1008.0;-970.0
55;1027.0;1051.0;-979.0
57;1046.0;1083.0;-975.0
77;1069.0;1125.0;-1018.0
81;1149.0;1206.0;-1113.0
84;1271.0;1221.0;-1194.0
86;1222.0;1084.0;-1096.0
84;1024.0;941.0;-927.0
85;959.0;988.0;-909.0
81;1045.0;1023.0;-1000.0
75;1087.0;978.0;?
71;1088.0;990.0;-1029.0
63;1070.0;915.0;-980.0
58;979.0;856.0;-902.0
58;888.0;837.0;-846.0
57;?;876.0;-842.0
57;920.0;941.0;-880.0
?;951.0;946.0;-900.0
58;952.0;934.0;?
57;971.0;932.0;-917.0
57;946.0;943.0;-889.0
57;917.0;895.0;-848.0
57;881.0;918.0;-846.0
58;965.0;949.0;-925.0
58;1015.0;1006.0;-931.0
58;1064.0;1121.0;-1031.0
58;1191.0;1153.0;-1122.0
58;1187.0;1047.0;-1068.0
58;1045.0;909.0;-901.0
58;923.0;880.0;-823.0
58;917.0;1016.0;-852.0
58;971.0;1019.0;-932.0
58;?;1031.0;-957.0
58;1010.0;855.0;-926.0
?;923.0;751.0;-862.0
57;912.0;690.0;-833.0
57;870.0;791.0;-806.0
58;862.0;878.0;-814.0
60;897.0;900.0;-865.0
59;946.0;925.0;-904.0
68;958.0;922.0;-899.0
94;928.0;922.0;-881.0
115;918.0;865.0;-851.0
?;836.0;775.0;-779.0
118;?;726.0;-705.0
70;756.0;852.0;-717.0
30;920.0;963.0;-925.0
19;1038.0;1102.0;-992.0
13;?;1146.0;-1097.0
9;?;1272.0;-1227.0
8;1476.0;?;-1424.0
7;1467.0;1162.0;-1298.0
7;1092.0;1046.0;-1049.0
10;1125.0;1114.0;-1119.0
9;1199.0;1145.0;?
15;1176.0;1140.0;-1127.0
27;1108.0;1029.0;?
34;985.0;885.0;-923.0
42;896.0;799.0;-862.0
47;896.0;815.0;-841.0
51;?;805.0;-821.0
51;857.0;859.0;-841.0
50;930.0;902.0;-906.0
50;968.0;919.0;-925.0
51;987.0;956.0;-945.0
51;999.0;889.0;-942.0
51;961.0;903.0;-902.0
51;972.0;930.0;-924.0
52;993.0;990.0;-945.0
53;998.0;1021.0;-953.0
53;1103.0;?;?
53;?;893.0;-998.0
53;948.0;1008.0;-916.0
53;1131.0;1146.0;-1093.0
54;1170.0;1060.0;?
53;1078.0;1085.0;-1027.0
53;1056.0;1089.0;-1013.0
54;1062.0;1005.0;-1014.0
52;1041.0;947.0;-975.0
57;920.0;768.0;-849.0
68;748.0;671.0;-696.0
67;662.0;617.0;-619.0
66;632.0;660.0;-596.0
67;664.0;680.0;-637.0
66;733.0;738.0;-722.0
66;900.0;899.0;-870.0
65;?;879.0;?
65;855.0;862.0;-810.0
65;853.0;758.0;-830.0
65;684.0;?;?
66;693.0;875.0;-755.0
?;969.0;907.0;-987.0
66;1071.0;946.0;-1006.0
65;?;904.0;-934.0
65;892.0;923.0;-885.0
66;931.0;924.0;-939.0
66;1043.0;1186.0;-1042.0
?;1088.0;1186.0;-1168.0
66;1251.0;1472.0;-1207.0
66;1106.0;1144.0;-1210.0
66;1286.0;1168.0;-1312.0
66;1241.0;1156.0;-1234.0
67;1184.0;953.0;-1163.0
67;1079.0;1012.0;-1082.0
67;1132.0;887.0;?
68;998.0;1059.0;-917.0
68;815.0;1740.0;-982.0
69;1162.0;1081.0;-1379.0
70;1467.0;1284.0;-1483.0
?;1363.0;510.0;-1281.0
71;984.0;?;-913.0
72;761.0;687.0;-786.0
73;941.0;691.0;-969.0
74;?;548.0;-1077.0
76;?;451.0;-1132.0
77;1139.0;467.0;-1086.0
78;1064.0;-151.0;-1100.0
82;924.0;778.0;-842.0
85;1009.0;277.0;-1051.0
90;1082.0;437.0;-967.0
94;1068.0;351.0;-1078.0
95;1096.0;368.0;-1037.0
96;953.0;505.0;-1041.0
95;1019.0;?;-927.0
92;?;30.0;-909.0
88;918.0;114.0;-943.0
95;1033.0;?;-849.0
107;?;-99.0;-883.0
109;1016.0;-55.0;-901.0
112;1012.0;474.0;-967.0
115;949.0;29.0;-870.0
114;863.0;251.0;-770.0
113;983.0;201.0;-897.0
109;998.0;237.0;-898.0
106;983.0;212.0;-866.0
103;923.0;117.0;-823.0
100;888.0;11.0;-845.0
101;871.0;275.0;-839.0
99;882.0;341.0;-793.0
96;893.0;215.0;?
96;917.0;?;-827.0
93;848.0;466.0;-813.0
91;907.0;280.0;-818.0
91;884.0;479.0;?
89;834.0;339.0;-763.0
?;800.0;513.0;-786.0
87;?;473.0;-737.0
85;803.0;580.0;-786.0
84;902.0;513.0;-880.0
84;954.0;532.0;-889.0
?;961.0;591.0;?
84;965.0;634.0;-909.0
84;979.0;695.0;-927.0
?;935.0;773.0;-862.0
85;?;848.0;-833.0
85;902.0;1001.0;-906.0
85;933.0;1006.0;-932.0
85;998.0;808.0;-977.0
85;991.0;?;-958.0
85;933.0;902.0;-871.0
85;894.0;1087.0;-906.0
87;924.0;958.0;-902.0
87;837.0;1321.0;-829.0
88;803.0;1109.0;-814.0
90;827.0;791.0;-750.0
91;666.0;565.0;-520.0
91;441.0;514.0;-401.0
92;394.0;544.0;-314.0
91;334.0;559.0;-305.0
?;380.0;479.0;?
?;320.0;436.0;-261.0
94;305.0;483.0;-243.0
?;?;517.0;-269.0
92;301.0;580.0;-276.0
91;342.0;626.0;-317.0
89;327.0;360.0;-254.0
86;69.0;131.0;-3.0
84;26.0;110.0;11.0
82;-14.0;39.0;?
81;-216.0;-113.0;270.0
80;-217.0;86.0;196.0
80;-238.0;206.0;275.0
85;-275.0;399.0;242.0
90;-102.0;559.0;86.0
97;-56.0;533.0;46.0
106;-108.0;475.0;69.0
112;-34.0;478.0;63.0
120;-41.0;396.0;41.0
128;-86.0;336.0;65.0
128;10.0;447.0;-20.0
132;130.0;439.0;-100.0
140;98.0;554.0;-87.0
139;120.0;667.0;-128.0
147;235.0;807.0;-161.0
158;69.0;672.0;-4.0
141;-89.0;?;105.0
184;-61.0;444.0;83.0
143;-2.0;346.0;?
186;-28.0;?;33.0
207;26.0;460.0;-19.0
-132;-7.0;404.0;16.0
-25;-76.0;302.0;86.0
246;-148.0;190.0;164.0
150;-193.0;143.0;223.0
179;-251.0;190.0;242.0
185;-183.0;234.0;182.0
165;-150.0;335.0;159.0
185;-94.0;394.0;94.0
167;4.0;416.0;22.0
170;55.0;531.0;-27.0
164;143.0;808.0;-119.0
161;192.0;725.0;-167.0
161;229.0;657.0;-191.0
161;224.0;618.0;-189.0
162;246.0;?;-202.0
?;227.0;490.0;-186.0
162;200.0;439.0;?
161;190.0;459.0;-157.0
161;160.0;359.0;-149.0
161;231.0;450.0;-207.0
?;244.0;440.0;-223.0
161;269.0;519.0;-269.0
161;302.0;480.0;-294.0
?;300.0;473.0;?
159;343.0;596.0;-350.0
158;403.0;?;?
?;364.0;357.0;-358.0
157;557.0;922.0;-538.0
157;593.0;837.0;-572.0
158;583.0;969.0;-563.0
158;545.0;1148.0;-560.0
158;507.0;1050.0;-536.0
159;456.0;879.0;-468.0
159;408.0;683.0;-411.0
159;271.0;493.0;-298.0
159;143.0;350.0;-144.0
160;50.0;282.0;-57.0
160;70.0;326.0;-43.0
160;116.0;528.0;-77.0
159;139.0;595.0;-98.0
159;217.0;550.0;-122.0
159;?;504.0;-86.0
159;88.0;422.0;-37.0
160;26.0;374.0;-4.0
161;10.0;327.0;50.0
161;-5.0;366.0;45.0
162;-5.0;?;48.0
161;50.0;549.0;13.0
162;?;511.0;-32.0
162;58.0;?;-26.0
162;75.0;420.0;-29.0
164;85.0;405.0;-37.0
167;93.0;372.0;-50.0
169;58.0;412.0;-21.0
170;54.0;380.0;-9.0
171;?;423.0;-27.0
171;53.0;457.0;-16.0
171;10.0;410.0;?
171;-19.0;?;57.0
170;-50.0;330.0;111.0
170;-115.0;344.0;162.0
168;-152.0;209.0;200.0
166;-189.0;178.0;222.0
165;-189.0;256.0;?
163;-86.0;263.0;193.0
?;-38.0;280.0;120.0
?;-66.0;311.0;140.0
159;-107.0;281.0;156.0
158;-142.0;265.0;175.0
159;-115.0;315.0;175.0
160;-110.0;299.0;170.0
161;-122.0;279.0;155.0
159;-135.0;223.0;172.0
154;-164.0;258.0;215.0
154;?;268.0;210.0
147;-98.0;350.0;163.0
139;-105.0;347.0;153.0
138;-107.0;378.0;146.0
136;-61.0;500.0;124.0
135;-51.0;516.0;67.0
133;-12.0;465.0;32.0
128;-18.0;449.0;29.0
127;0.0;547.0;25.0
127;30.0;585.0;-22.0
127;32.0;521.0;-32.0
127;-45.0;362.0;38.0
126;-120.0;260.0;131.0
126;-160.0;179.0;192.0
126;-206.0;177.0;257.0
127;-158.0;205.0;255.0
128;-148.0;288.0;230.0
129;?;242.0;247.0
129;-271.0;?;312.0
130;?;422.0;248.0
131;-126.0;358.0;190.0
133;-207.0;260.0;243.0
133;-227.0;223.0;265.0
133;?;209.0;277.0
132;-216.0;268.0;280.0
132;-123.0;358.0;200.0
132;-18.0;348.0;75.0
132;54.0;426.0;15.0
131;?;550.0;-105.0
130;276.0;602.0;-210.0
130;315.0;750.0;-269.0
129;?;?;-304.0
130;380.0;752.0;-320.0
131;422.0;750.0;-328.0
131;473.0;790.0;-392.0
131;533.0;765.0;-446.0
?;610.0;782.0;-500.0
130;652.0;852.0;-553.0
130;726.0;992.0;-613.0
130;772.0;1067.0;-685.0
130;841.0;1204.0;-724.0
130;909.0;1010.0;-866.0
130;822.0;1096.0;?
130;752.0;865.0;-745.0
130;707.0;415.0;-635.0
130;675.0;373.0;-610.0
130;?;280.0;-512.0
130;?;-2.0;-667.0
130;945.0;226.0;-820.0
130;928.0;93.0;-885.0
130;992.0;2.0;-874.0
130;971.0;11.0;-913.0
131;811.0;39.0;-769.0
132;801.0;62.0;-713.0
134;830.0;?;-746.0
137;904.0;-16.0;-814.0
139;?;?;-804.0
141;870.0;-6.0;-779.0
142;884.0;10.0;-787.0
144;892.0;64.0;-803.0
144;915.0;53.0;-823.0
144;910.0;-15.0;-830.0
144;?;283.0;-816.0
144;804.0;198.0;-760.0
143;682.0;376.0;-664.0
143;536.0;296.0;-501.0
143;559.0;329.0;-446.0
143;534.0;796.0;-471.0
143;612.0;1068.0;-481.0
143;787.0;1078.0;-719.0
143;824.0;?;-788.0
142;909.0;980.0;-852.0
142;981.0;1131.0;-947.0
?;1006.0;1091.0;?
142;935.0;1062.0;-949.0
143;965.0;999.0;-917.0
144;890.0;1110.0;-883.0
142;909.0;1116.0;-830.0
139;?;1783.0;-977.0
138;1038.0;117.0;-990.0
136;871.0;-152.0;-909.0
133;1014.0;747.0;-736.0
130;1174.0;748.0;-1164.0
128;1104.0;786.0;-1086.0
125;1113.0;?;-1101.0
122;896.0;573.0;-904.0
120;?;?;-859.0
118;991.0;797.0;-876.0
115;1019.0;679.0;-981.0
113;1025.0;682.0;-1010.0
113;925.0;?;-899.0
113;1045.0;678.0;-937.0
114;1026.0;638.0;-972.0
114;1023.0;660.0;-963.0
113;995.0;698.0;-896.0
113;943.0;648.0;-943.0
114;820.0;687.0;?
115;924.0;672.0;-892.0
114;?;?;-901.0
114;782.0;292.0;-737.0
114;708.0;264.0;-736.0
115;904.0;674.0;-885.0
115;1006.0;902.0;-636.0
115;?;646.0;-1156.0
115;1206.0;851.0;-1134.0
114;1111.0;546.0;-1115.0
114;923.0;653.0;-904.0
114;810.0;667.0;-812.0
114;670.0;491.0;-660.0
114;1123.0;847.0;-791.0
114;1234.0;658.0;-1194.0
114;?;707.0;-940.0
114;1046.0;807.0;-958.0
114;969.0;637.0;-962.0
115;866.0;529.0;-872.0
115;969.0;258.0;-844.0
115;790.0;280.0;-812.0
116;636.0;?;-597.0
118;785.0;359.0;-639.0
119;865.0;444.0;-749.0
121;915.0;?;-836.0
121;951.0;497.0;-899.0
120;906.0;511.0;-856.0
120;909.0;454.0;-856.0
119;958.0;520.0;?
119;866.0;800.0;-890.0
119;743.0;262.0;-870.0
119;1192.0;149.0;-982.0
119;427.0;363.0;-785.0
119;1709.0;668.0;-760.0
?;1714.0;345.0;-1821.0
110;?;837.0;-962.0
110;895.0;847.0;-893.0
110;896.0;918.0;-965.0
110;1007.0;924.0;?
110;1156.0;1169.0;-1175.0
110;1154.0;1149.0;-1208.0
110;1170.0;1430.0;-1201.0
110;?;1354.0;-1253.0
110;1006.0;1211.0;-1130.0
110;1042.0;1243.0;-1088.0
110;1083.0;1136.0;-1096.0
110;1096.0;1123.0;-1117.0
110;1104.0;1103.0;?
110;1167.0;1141.0;-1135.0
110;1222.0;1156.0;-1196.0
110;1226.0;1194.0;-1215.0
110;1180.0;1156.0;-1212.0
110;?;1196.0;-1175.0
110;1128.0;1111.0;-1142.0
110;1060.0;991.0;-1091.0
110;925.0;879.0;-993.0
110;801.0;803.0;-862.0
110;709.0;673.0;-748.0
110;607.0;561.0;-645.0
110;524.0;526.0;-555.0
110;512.0;553.0;-510.0
110;484.0;523.0;-484.0
110;484.0;534.0;-471.0
110;525.0;614.0;-499.0
110;?;701.0;-578.0
110;720.0;724.0;-662.0
110;846.0;648.0;-759.0
?;?;?;-719.0
110;879.0;995.0;-727.0
110;1002.0;1110.0;-903.0
110;1061.0;1151.0;-988.0
110;?;1023.0;-996.0
109;944.0;919.0;-959.0
111;901.0;821.0;-879.0
113;816.0;821.0;-796.0
115;844.0;845.0;-778.0
115;895.0;815.0;-826.0
111;902.0;793.0;-807.0
106;876.0;766.0;-817.0
126;861.0;756.0;-813.0
133;883.0;860.0;-807.0
152;904.0;?;-828.0
160;1013.0;1091.0;-899.0
148;1074.0;1035.0;-994.0
218;1065.0;1148.0;-977.0
58;1107.0;1217.0;-1016.0
-181;1127.0;1106.0;-1052.0
-136;1088.0;1143.0;-1009.0
-110;1120.0;1194.0;-1026.0
-116;1195.0;1224.0;-1112.0
-88;1127.0;1060.0;-1122.0
?;944.0;839.0;-977.0
-100;836.0;781.0;-835.0
-104;806.0;775.0;-765.0
-105;843.0;754.0;-783.0
-104;829.0;782.0;-787.0
-105;828.0;742.0;-763.0
-104;845.0;754.0;-791.0
-104;817.0;852.0;-781.0
-104;?;953.0;-798.0
-104;906.0;990.0;-868.0
-104;961.0;1017.0;-943.0
-102;1129.0;1335.0;-999.0
-106;1381.0;1151.0;?
-102;1061.0;912.0;-1122.0
-103;1174.0;1106.0;-1034.0
-109;1221.0;1086.0;-1174.0
-90;1060.0;925.0;?
-120;863.0;806.0;-886.0
-74;759.0;792.0;-738.0
-110;725.0;792.0;-696.0
-133;666.0;684.0;-644.0
117;673.0;598.0;-608.0
-22;678.0;651.0;-617.0
-223;?;660.0;-650.0
-115;843.0;754.0;-740.0
-127;962.0;944.0;-855.0
-98;?;1184.0;-994.0
-57;1352.0;1497.0;-1183.0
-63;1413.0;1249.0;-1351.0
-40;1128.0;992.0;?
-34;1008.0;1158.0;-927.0
-23;?;1356.0;-1062.0
-12;1368.0;1356.0;-1239.0
-6;1363.0;1144.0;-1342.0
-4;1127.0;1043.0;-1180.0
-2;916.0;947.0;-990.0
2;725.0;761.0;-812.0
5;666.0;746.0;-665.0
4;587.0;716.0;-604.0
3;547.0;652.0;-524.0
2;556.0;520.0;-509.0
3;528.0;381.0;-480.0
3;580.0;407.0;?
3;652.0;527.0;-536.0
3;750.0;668.0;-627.0
3;787.0;822.0;-688.0
3;919.0;1004.0;-781.0
3;1059.0;1078.0;-969.0
3;1038.0;1015.0;-1014.0
3;1082.0;1195.0;-1018.0
3;1134.0;1289.0;-1064.0
2;1261.0;1310.0;-1123.0
5;1246.0;1167.0;-1216.0
?;999.0;890.0;-1068.0
5;793.0;688.0;-832.0
5;621.0;540.0;-651.0
2;512.0;484.0;-513.0
22;490.0;486.0;-450.0
?;535.0;595.0;-449.0
40;666.0;693.0;-554.0
30;769.0;733.0;-691.0
-165;862.0;796.0;-759.0
-194;923.0;887.0;-840.0
-85;971.0;1037.0;-859.0
-44;1123.0;1176.0;-963.0
-17;1185.0;1225.0;-1110.0
4;1212.0;1209.0;-1135.0
15;1246.0;1160.0;-1150.0
19;1247.0;1154.0;-1127.0
22;1263.0;1264.0;-1117.0
23;1268.0;1310.0;-1164.0
24;1344.0;1304.0;?
28;1389.0;1184.0;-1324.0
30;1176.0;1030.0;-1224.0
32;937.0;848.0;-1029.0
35;719.0;740.0;-804.0
36;581.0;615.0;-632.0
36;535.0;536.0;-547.0
35;510.0;552.0;-515.0
35;569.0;506.0;-513.0
35;579.0;525.0;-532.0
35;621.0;683.0;-548.0
35;739.0;706.0;-637.0
?;772.0;810.0;-689.0
35;822.0;893.0;-744.0
35;962.0;1052.0;-849.0
35;?;1179.0;-1051.0
35;1379.0;1392.0;-1166.0
35;1405.0;1418.0;-1240.0
35;1185.0;1230.0;-1206.0
35;903.0;990.0;-969.0
35;750.0;812.0;-768.0
34;569.0;683.0;-598.0
35;530.0;621.0;-493.0
32;497.0;563.0;-457.0
32;437.0;497.0;-404.0
30;413.0;374.0;-356.0
4;405.0;377.0;-328.0
-6;?;-273.0;-1137.0
-6;53.0;-473.0;-91.0
-6;320.0;-232.0;-57.0
-6;376.0;-310.0;-290.0
-6;159.0;-387.0;-123.0
-6;157.0;-193.0;-45.0
-7;230.0;-13.0;-113.0
-7;236.0;86.0;?
-7;286.0;-31.0;-136.0
-7;364.0;-23.0;-227.0
-7;382.0;17.0;-253.0
-7;395.0;98.0;-269.0
-7;336.0;173.0;-242.0
-7;362.0;141.0;-220.0
-7;387.0;159.0;-260.0
-7;406.0;73.0;-261.0
-7;392.0;108.0;-243.0
-7;356.0;30.0;-208.0
?;377.0;-1.0;-221.0
-7;308.0;-118.0;-202.0
-7;226.0;-56.0;-128.0
-7;273.0;-102.0;-124.0
-7;619.0;79.0;-253.0
-7;1239.0;572.0;-869.0
-7;947.0;292.0;-1038.0
-7;511.0;112.0;-459.0
-7;614.0;262.0;-446.0
-7;526.0;239.0;-474.0
-7;534.0;230.0;-433.0
-7;548.0;418.0;-478.0
-7;492.0;451.0;-439.0
-7;478.0;447.0;-436.0
-7;475.0;580.0;-441.0
-10;461.0;867.0;-444.0
-16;531.0;1077.0;-510.0
-29;759.0;1230.0;-709.0
-41;1010.0;1429.0;-960.0
-48;1146.0;1507.0;-1169.0
-51;1227.0;1436.0;-1252.0
-50;1264.0;1194.0;-1301.0
?;1173.0;1043.0;-1172.0
?;1101.0;1013.0;-1053.0
-49;1029.0;974.0;-961.0
?;945.0;962.0;-884.0
?;938.0;962.0;-844.0
?;?;996.0;-880.0
-64;1065.0;1103.0;?
-69;1107.0;1040.0;-1046.0
-74;1135.0;1031.0;-1077.0
-81;1112.0;1019.0;-1092.0
-89;1069.0;998.0;-1049.0
-95;1003.0;990.0;-986.0
-98;952.0;920.0;-932.0
-102;932.0;?;-897.0
-108;924.0;895.0;-876.0
-110;926.0;873.0;-879.0
-110;980.0;884.0;-900.0
-109;?;1008.0;-939.0
-109;1049.0;877.0;-950.0
-109;1067.0;815.0;-965.0
-109;954.0;749.0;-913.0
-109;?;772.0;-838.0
-109;843.0;735.0;-795.0
-109;809.0;722.0;-755.0
-109;829.0;764.0;-746.0
-109;806.0;912.0;-764.0
-109;1010.0;818.0;-888.0
-109;1121.0;941.0;-989.0
?;1064.0;898.0;-1019.0
-109;927.0;818.0;?
-108;894.0;793.0;-831.0
-108;855.0;720.0;-806.0
-108;800.0;712.0;-763.0
-108;798.0;697.0;-733.0
-108;808.0;710.0;-739.0
-108;806.0;747.0;-738.0
-108;865.0;943.0;?
-108;1042.0;1336.0;-864.0
-108;1251.0;1050.0;-1102.0
?;1168.0;?;-1152.0
-108;1091.0;883.0;-1050.0
-108;1018.0;854.0;-998.0
-108;922.0;?;-911.0
-107;861.0;832.0;-815.0
-107;848.0;826.0;-787.0
-105;880.0;806.0;-813.0
-102;917.0;857.0;-840.0
-100;951.0;894.0;-870.0
-88;999.0;930.0;-928.0
-81;1037.0;985.0;-963.0
-79;1034.0;898.0;-985.0
-78;997.0;863.0;?
-96;977.0;837.0;-921.0
-111;940.0;746.0;-897.0
-150;900.0;867.0;-871.0
?;914.0;?;-842.0
-172;988.0;?;-884.0
-203;1074.0;1093.0;-983.0
70;1033.0;947.0;-995.0
215;934.0;967.0;-897.0
?;1085.0;1008.0;-940.0
165;1208.0;1068.0;-1077.0
152;1192.0;?;-1124.0
150;1118.0;887.0;-1098.0
158;976.0;814.0;-980.0
?;884.0;740.0;-882.0
162;856.0;806.0;-831.0
159;898.0;785.0;-825.0
159;906.0;807.0;-847.0
159;895.0;867.0;-856.0
158;919.0;?;-857.0
159;928.0;840.0;-872.0
159;953.0;903.0;-881.0
159;977.0;1017.0;?
159;1026.0;1103.0;-928.0
159;1101.0;1047.0;-1015.0
?;1075.0;1065.0;-1036.0
158;1102.0;1088.0;-1026.0
158;1016.0;975.0;-1011.0
158;854.0;?;-849.0
158;821.0;1042.0;-733.0
158;914.0;1064.0;-822.0
159;942.0;991.0;-897.0
157;977.0;?;-909.0
163;997.0;879.0;-940.0
160;897.0;754.0;-869.0
160;906.0;717.0;-824.0
168;843.0;783.0;-831.0
149;774.0;831.0;-760.0
180;767.0;856.0;-745.0
127;738.0;846.0;-720.0
8;751.0;870.0;-699.0
69;811.0;913.0;-735.0
135;880.0;998.0;-773.0
147;1088.0;1028.0;-903.0
169;1068.0;1069.0;?
162;1093.0;1047.0;-963.0
161;1230.0;1104.0;-1088.0
?;1236.0;1077.0;-1162.0
151;1158.0;991.0;-1103.0
146;1182.0;1107.0;-1035.0
137;1290.0;1093.0;-1131.0
?;1274.0;1100.0;-1211.0
140;1106.0;964.0;-1135.0
140;947.0;?;-976.0
142;809.0;?;-842.0
143;778.0;605.0;-737.0
142;810.0;915.0;-780.0
142;811.0;958.0;-792.0
141;830.0;911.0;-799.0
141;840.0;916.0;-815.0
141;845.0;860.0;-816.0
141;809.0;766.0;-790.0
141;819.0;879.0;-759.0
141;1012.0;1188.0;-850.0
141;1212.0;?;-1077.0
141;1298.0;1377.0;-1204.0
141;1259.0;939.0;-1282.0
141;895.0;817.0;-1045.0
140;748.0;1074.0;-671.0
142;975.0;1198.0;-777.0
142;1030.0;1122.0;-953.0
139;964.0;1001.0;-928.0
150;919.0;?;-885.0
135;811.0;661.0;-789.0
157;832.0;654.0;?
141;897.0;729.0;-775.0
146;948.0;933.0;-865.0
204;892.0;940.0;-862.0
-59;872.0;944.0;-826.0
102;624.0;576.0;-559.0
102;596.0;591.0;-521.0
101;519.0;563.0;-469.0
102;596.0;569.0;-429.0
102;?;607.0;-504.0
102;538.0;567.0;-464.0
102;528.0;548.0;-362.0
102;555.0;318.0;-411.0
102;460.0;468.0;-371.0
?;?;634.0;-291.0
101;374.0;457.0;-291.0
101;328.0;457.0;-262.0
101;347.0;500.0;-247.0
101;300.0;294.0;-215.0
101;222.0;181.0;-171.0
102;92.0;92.0;-84.0
102;-17.0;50.0;22.0
103;-62.0;-109.0;111.0
107;-70.0;-57.0;?
108;-96.0;-98.0;144.0
115;-14.0;93.0;111.0
121;58.0;?;63.0
131;141.0;1445.0;33.0
140;284.0;298.0;-141.0
144;1197.0;-1595.0;-246.0
153;973.0;-661.0;-1091.0
147;120.0;-708.0;-392.0
136;-372.0;-945.0;176.0
121;-438.0;-801.0;550.0
102;-60.0;-696.0;361.0
100;-93.0;-731.0;200.0
91;-60.0;-703.0;247.0
78;7.0;-795.0;174.0
76;-10.0;-459.0;203.0
73;68.0;?;215.0
71;-43.0;-699.0;205.0
70;-63.0;-776.0;345.0
64;-46.0;-1067.0;249.0
58;-133.0;-541.0;?
55;-144.0;-306.0;353.0
54;56.0;-620.0;145.0
54;-63.0;-691.0;105.0
53;-284.0;-759.0;279.0
52;-408.0;-757.0;525.0
53;-69.0;-897.0;460.0
53;241.0;-747.0;184.0
53;330.0;-1004.0;-155.0
?;144.0;-933.0;-23.0
52;164.0;-878.0;60.0
52;111.0;-1045.0;78.0
52;234.0;-1002.0;54.0
52;182.0;-982.0;-17.0
52;82.0;-992.0;74.0
?;174.0;-982.0;89.0
52;179.0;-965.0;?
