InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
?;703.0;616.0;525.0;485.0;348.0;427.0;-306.0;-760.0;384.0;-325.0
109;699.0;621.0;525.0;485.0;353.0;400.0;-301.0;-760.0;334.0;-335.0
109;694.0;?;525.0;483.0;366.0;?;-310.0;-759.0;313.0;-342.0
108;689.0;634.0;?;481.0;379.0;389.0;-312.0;-759.0;303.0;-333.0
106;?;641.0;?;481.0;386.0;403.0;-308.0;?;305.0;-340.0
?;679.0;648.0;527.0;?;398.0;392.0;-304.0;-756.0;316.0;-361.0
102;676.0;653.0;527.0;?;407.0;378.0;-316.0;-756.0;?;-344.0
?;674.0;658.0;527.0;473.0;415.0;406.0;-321.0;-755.0;337.0;?
98;671.0;661.0;527.0;470.0;422.0;305.0;-342.0;?;363.0;-357.0
97;669.0;?;528.0;?;429.0;?;?;-756.0;366.0;-474.0
99;666.0;666.0;?;?;432.0;502.0;-342.0;-755.0;?;-530.0
99;665.0;?;525.0;466.0;435.0;543.0;?;-750.0;313.0;-378.0
99;664.0;668.0;523.0;475.0;?;641.0;-311.0;-746.0;311.0;-326.0
99;665.0;?;?;484.0;435.0;613.0;?;-743.0;304.0;-267.0
99;?;658.0;512.0;499.0;?;488.0;-445.0;?;326.0;-221.0
99;679.0;643.0;504.0;?;402.0;468.0;?;-737.0;369.0;-170.0
99;686.0;623.0;497.0;509.0;362.0;465.0;-509.0;?;536.0;-194.0
?;691.0;600.0;493.0;506.0;307.0;580.0;?;-736.0;?;-221.0
99;698.0;578.0;493.0;503.0;256.0;651.0;-229.0;?;639.0;?
99;705.0;560.0;495.0;?;217.0;?;-277.0;-732.0;?;-424.0
?;711.0;544.0;500.0;505.0;?;881.0;?;-729.0;428.0;-627.0
99;714.0;529.0;506.0;507.0;?;882.0;-462.0;-724.0;430.0;-773.0
99;720.0;511.0;510.0;507.0;68.0;964.0;-513.0;-719.0;415.0;-799.0
99;730.0;490.0;513.0;510.0;14.0;931.0;-762.0;?;374.0;?
99;?;464.0;?;511.0;-40.0;900.0;?;-709.0;?;-1050.0
99;748.0;436.0;518.0;511.0;-104.0;799.0;-1099.0;-703.0;529.0;-1070.0
99;?;405.0;521.0;510.0;-174.0;703.0;-1107.0;-698.0;525.0;?
99;756.0;368.0;524.0;510.0;-250.0;588.0;-1147.0;-695.0;496.0;-952.0
99;760.0;?;526.0;511.0;-326.0;428.0;-1173.0;-691.0;?;-936.0
99;764.0;275.0;528.0;?;-394.0;345.0;?;?;386.0;-851.0
99;?;?;528.0;519.0;-469.0;345.0;?;-682.0;424.0;-760.0
99;758.0;166.0;526.0;533.0;?;226.0;-1006.0;-677.0;516.0;-793.0
99;?;?;524.0;546.0;-601.0;?;-927.0;-673.0;?;-589.0
?;735.0;56.0;?;559.0;-646.0;?;?;-670.0;494.0;-380.0
99;718.0;2.0;?;573.0;-679.0;337.0;-843.0;?;396.0;-171.0
99;698.0;?;510.0;586.0;-704.0;301.0;-776.0;?;466.0;76.0
99;675.0;-108.0;506.0;603.0;-720.0;229.0;-674.0;-663.0;498.0;183.0
99;652.0;?;503.0;?;?;168.0;-663.0;-661.0;?;155.0
99;618.0;-204.0;501.0;651.0;-717.0;214.0;-576.0;-658.0;384.0;249.0
99;588.0;-241.0;500.0;?;-709.0;206.0;-365.0;?;393.0;239.0
99;563.0;?;499.0;688.0;?;271.0;-301.0;?;454.0;148.0
99;545.0;-290.0;499.0;700.0;-687.0;276.0;-367.0;-653.0;384.0;117.0
?;527.0;?;499.0;707.0;?;335.0;-288.0;-653.0;?;37.0
99;517.0;-307.0;499.0;708.0;-661.0;455.0;-288.0;-652.0;372.0;20.0
?;513.0;-309.0;500.0;708.0;?;?;-403.0;-652.0;320.0;62.0
99;512.0;-309.0;502.0;706.0;-672.0;464.0;-434.0;-652.0;300.0;74.0
?;513.0;-309.0;?;706.0;-672.0;?;-543.0;-651.0;251.0;32.0
?;512.0;-310.0;?;705.0;-667.0;445.0;-578.0;-650.0;239.0;74.0
99;512.0;-310.0;?;704.0;-669.0;450.0;-572.0;-649.0;237.0;25.0
99;?;-310.0;511.0;706.0;?;478.0;?;-648.0;?;-25.0
99;514.0;-309.0;512.0;704.0;?;490.0;-569.0;-648.0;276.0;?
?;516.0;-307.0;512.0;703.0;-677.0;459.0;-558.0;-649.0;299.0;-68.0
99;?;-305.0;512.0;701.0;-675.0;505.0;?;-651.0;322.0;?
99;?;-303.0;512.0;699.0;-677.0;?;-621.0;?;314.0;?
?;526.0;-301.0;512.0;698.0;?;488.0;-654.0;-653.0;326.0;?
99;528.0;-299.0;511.0;698.0;-683.0;435.0;-649.0;-653.0;?;-62.0
99;?;-298.0;510.0;695.0;-684.0;413.0;-631.0;?;343.0;?
?;?;-296.0;508.0;?;?;393.0;?;-653.0;365.0;-19.0
99;533.0;-295.0;?;695.0;?;367.0;-654.0;-653.0;?;-10.0
99;535.0;-294.0;504.0;?;-684.0;382.0;?;-653.0;370.0;48.0
99;538.0;?;?;696.0;-685.0;360.0;-569.0;-653.0;?;262.0
?;543.0;-290.0;?;695.0;-688.0;290.0;-535.0;-652.0;352.0;441.0
?;549.0;-285.0;498.0;693.0;-688.0;?;?;-652.0;364.0;345.0
99;553.0;-272.0;496.0;690.0;-693.0;362.0;-490.0;?;?;111.0
99;557.0;-247.0;494.0;683.0;-703.0;?;-308.0;-653.0;362.0;127.0
99;568.0;-206.0;492.0;671.0;-715.0;208.0;-251.0;?;352.0;-75.0
99;584.0;?;491.0;649.0;?;246.0;-430.0;?;382.0;-272.0
99;598.0;-71.0;490.0;621.0;-715.0;548.0;-457.0;-658.0;400.0;-757.0
99;616.0;18.0;490.0;589.0;-692.0;?;?;-660.0;439.0;?
99;646.0;109.0;490.0;555.0;-666.0;574.0;?;?;459.0;-931.0
?;676.0;203.0;490.0;526.0;-595.0;532.0;-646.0;?;458.0;-881.0
?;698.0;?;493.0;497.0;-493.0;790.0;-1168.0;-672.0;451.0;-888.0
99;699.0;384.0;495.0;?;-345.0;?;-1236.0;?;363.0;-612.0
99;692.0;467.0;496.0;469.0;-198.0;896.0;-950.0;-678.0;388.0;-764.0
99;?;537.0;498.0;?;-64.0;841.0;-959.0;-682.0;239.0;-910.0
99;676.0;601.0;500.0;477.0;99.0;1000.0;-992.0;-686.0;395.0;-857.0
99;657.0;?;?;?;255.0;?;-932.0;?;519.0;?
99;636.0;700.0;502.0;514.0;411.0;1044.0;-774.0;-693.0;501.0;-223.0
99;?;725.0;?;526.0;499.0;901.0;-878.0;-698.0;?;-245.0
?;620.0;732.0;503.0;534.0;544.0;741.0;?;-700.0;186.0;?
99;628.0;729.0;504.0;529.0;?;701.0;-646.0;-702.0;311.0;-440.0
99;643.0;722.0;?;?;535.0;662.0;-574.0;-702.0;804.0;?
?;660.0;714.0;507.0;504.0;477.0;565.0;-653.0;?;979.0;-345.0
99;672.0;706.0;?;493.0;?;524.0;-725.0;?;699.0;-301.0
99;679.0;?;513.0;489.0;465.0;427.0;-689.0;-697.0;463.0;?
?;681.0;694.0;515.0;?;455.0;388.0;-577.0;-694.0;307.0;-288.0
99;?;689.0;516.0;489.0;447.0;319.0;-465.0;-692.0;274.0;-276.0
99;?;684.0;514.0;493.0;?;?;-354.0;-690.0;?;-280.0
99;680.0;?;512.0;496.0;406.0;286.0;-290.0;-690.0;185.0;-302.0
99;681.0;672.0;509.0;?;407.0;265.0;-263.0;-689.0;289.0;-322.0
?;685.0;665.0;505.0;497.0;?;236.0;-233.0;-689.0;331.0;-331.0
99;689.0;658.0;501.0;502.0;374.0;?;-243.0;-688.0;347.0;-330.0
99;694.0;651.0;497.0;505.0;349.0;248.0;-245.0;?;377.0;-317.0
99;697.0;646.0;493.0;508.0;339.0;?;-260.0;-687.0;388.0;-313.0
99;699.0;?;490.0;511.0;332.0;350.0;-262.0;-687.0;348.0;-323.0
99;700.0;640.0;488.0;?;?;412.0;-262.0;-687.0;317.0;-321.0
99;701.0;639.0;?;518.0;327.0;?;-272.0;?;296.0;-340.0
?;701.0;638.0;487.0;?;329.0;?;-287.0;-687.0;304.0;-324.0
99;700.0;637.0;?;527.0;331.0;513.0;-310.0;-686.0;323.0;?
?;701.0;637.0;489.0;530.0;334.0;531.0;?;-686.0;?;-337.0
99;702.0;636.0;491.0;537.0;336.0;530.0;-341.0;-685.0;333.0;-329.0
99;704.0;636.0;?;542.0;?;529.0;-369.0;-685.0;351.0;-296.0
?;706.0;636.0;496.0;546.0;336.0;?;-409.0;-684.0;383.0;-284.0
99;?;636.0;498.0;?;335.0;?;-438.0;-684.0;365.0;-272.0
?;708.0;636.0;499.0;?;334.0;474.0;-440.0;?;379.0;-310.0
?;708.0;?;501.0;?;332.0;?;-385.0;-685.0;370.0;-331.0
99;708.0;?;503.0;?;331.0;410.0;-374.0;?;352.0;-333.0
99;?;641.0;505.0;545.0;?;407.0;-411.0;-686.0;?;-366.0
99;?;646.0;?;540.0;339.0;410.0;-416.0;-686.0;328.0;-389.0
99;698.0;651.0;508.0;539.0;346.0;390.0;-382.0;-686.0;292.0;-376.0
99;693.0;656.0;509.0;538.0;357.0;396.0;-360.0;-686.0;?;-381.0
99;690.0;660.0;508.0;535.0;367.0;365.0;-362.0;-686.0;295.0;?
99;686.0;662.0;506.0;?;376.0;344.0;-347.0;-686.0;313.0;-340.0
99;684.0;664.0;504.0;?;379.0;366.0;-337.0;-686.0;304.0;-335.0
99;683.0;664.0;503.0;527.0;?;?;-339.0;?;335.0;-366.0
?;683.0;663.0;502.0;527.0;385.0;398.0;-309.0;?;350.0;-370.0
99;684.0;662.0;502.0;523.0;384.0;383.0;-299.0;?;343.0;-339.0
99;686.0;661.0;?;?;?;414.0;-322.0;?;323.0;-311.0
99;?;660.0;503.0;524.0;381.0;428.0;-370.0;?;?;-353.0
99;689.0;658.0;504.0;524.0;?;403.0;-348.0;?;339.0;-362.0
99;692.0;655.0;505.0;?;379.0;443.0;-306.0;-685.0;342.0;-331.0
99;696.0;653.0;506.0;532.0;374.0;433.0;?;-684.0;311.0;?
99;699.0;651.0;505.0;534.0;369.0;434.0;-384.0;-684.0;312.0;?
99;?;648.0;505.0;?;362.0;?;?;-684.0;370.0;-333.0
?;702.0;645.0;505.0;538.0;?;?;-345.0;-684.0;357.0;?
99;?;644.0;504.0;?;351.0;426.0;-329.0;-684.0;333.0;-320.0
99;705.0;644.0;503.0;538.0;351.0;421.0;-361.0;-683.0;310.0;-340.0
?;704.0;644.0;503.0;?;348.0;415.0;-369.0;-682.0;?;-328.0
?;703.0;645.0;501.0;540.0;350.0;450.0;-350.0;-683.0;306.0;?
?;702.0;645.0;500.0;538.0;349.0;431.0;-360.0;?;?;-348.0
99;701.0;?;496.0;540.0;352.0;410.0;-350.0;-685.0;305.0;-339.0
99;700.0;646.0;488.0;539.0;353.0;408.0;-355.0;?;333.0;-322.0
99;698.0;647.0;487.0;537.0;356.0;405.0;?;-687.0;311.0;?
99;697.0;?;486.0;536.0;357.0;366.0;?;-689.0;330.0;-356.0
99;697.0;647.0;478.0;536.0;358.0;?;?;?;327.0;-343.0
99;697.0;647.0;469.0;536.0;?;373.0;-335.0;?;328.0;?
99;697.0;646.0;461.0;536.0;357.0;404.0;?;-692.0;?;-350.0
99;697.0;645.0;?;534.0;355.0;385.0;-352.0;-693.0;345.0;-311.0
99;?;645.0;?;?;?;416.0;-360.0;-696.0;337.0;-323.0
99;695.0;643.0;?;535.0;?;415.0;-335.0;?;316.0;-332.0
99;694.0;642.0;436.0;533.0;355.0;424.0;-309.0;?;300.0;-342.0
?;695.0;641.0;?;532.0;356.0;428.0;-308.0;-702.0;?;?
?;695.0;640.0;429.0;532.0;353.0;429.0;-324.0;?;319.0;-302.0
?;695.0;640.0;428.0;530.0;353.0;452.0;-348.0;-704.0;341.0;-316.0
99;694.0;641.0;430.0;530.0;?;432.0;-363.0;-704.0;324.0;-351.0
?;693.0;641.0;431.0;527.0;355.0;384.0;?;-705.0;333.0;?
99;693.0;641.0;434.0;528.0;356.0;399.0;-329.0;-705.0;312.0;-316.0
99;694.0;641.0;437.0;527.0;359.0;389.0;-353.0;-704.0;296.0;-331.0
?;694.0;?;?;528.0;359.0;?;-357.0;-703.0;320.0;-328.0
99;695.0;640.0;444.0;?;?;436.0;-332.0;-702.0;360.0;-355.0
99;695.0;640.0;447.0;530.0;358.0;415.0;-326.0;?;348.0;-353.0
99;696.0;640.0;451.0;531.0;359.0;424.0;-342.0;-698.0;?;-332.0
99;696.0;?;456.0;530.0;361.0;394.0;-365.0;?;333.0;-321.0
99;695.0;641.0;462.0;533.0;?;392.0;-371.0;-694.0;315.0;-333.0
?;695.0;?;468.0;534.0;363.0;349.0;?;-692.0;315.0;-346.0
99;696.0;642.0;476.0;534.0;?;325.0;-323.0;-688.0;304.0;-305.0
?;?;641.0;?;537.0;358.0;357.0;?;-684.0;?;-305.0
99;700.0;640.0;490.0;537.0;355.0;?;?;?;320.0;-295.0
?;701.0;639.0;?;539.0;351.0;364.0;-299.0;-676.0;327.0;-302.0
99;?;639.0;?;?;347.0;?;?;-672.0;362.0;?
99;?;639.0;?;?;346.0;?;-295.0;-669.0;299.0;-335.0
99;708.0;640.0;?;543.0;346.0;415.0;-312.0;-667.0;323.0;-344.0
99;709.0;641.0;499.0;?;351.0;435.0;-335.0;-665.0;322.0;?
99;709.0;644.0;496.0;?;355.0;?;?;?;336.0;-378.0
99;?;?;494.0;545.0;?;505.0;-381.0;-662.0;324.0;-351.0
?;706.0;?;491.0;544.0;?;456.0;?;-661.0;294.0;-351.0
99;704.0;654.0;?;?;377.0;449.0;?;-660.0;305.0;-357.0
99;703.0;656.0;487.0;540.0;?;436.0;?;-660.0;289.0;-343.0
?;700.0;659.0;486.0;539.0;391.0;?;-411.0;-660.0;308.0;?
?;697.0;661.0;485.0;539.0;?;426.0;-395.0;-660.0;325.0;-337.0
99;695.0;663.0;?;536.0;399.0;442.0;?;-660.0;321.0;-295.0
?;692.0;664.0;487.0;533.0;?;449.0;-371.0;-660.0;324.0;-328.0
99;689.0;665.0;488.0;534.0;400.0;458.0;-297.0;-660.0;311.0;-293.0
?;687.0;666.0;490.0;530.0;?;?;-323.0;-660.0;300.0;-336.0
99;?;667.0;492.0;530.0;403.0;?;-353.0;-661.0;322.0;-282.0
99;685.0;667.0;494.0;528.0;399.0;423.0;?;?;306.0;?
99;685.0;?;497.0;?;399.0;427.0;-369.0;-662.0;?;-327.0
99;685.0;667.0;500.0;526.0;395.0;417.0;-365.0;-661.0;304.0;?
99;685.0;666.0;502.0;525.0;396.0;408.0;-327.0;?;352.0;-335.0
99;?;666.0;504.0;522.0;395.0;390.0;-358.0;-661.0;329.0;?
99;?;666.0;505.0;524.0;396.0;380.0;-362.0;-661.0;324.0;-308.0
99;?;665.0;?;?;395.0;394.0;-356.0;-660.0;307.0;-328.0
99;686.0;664.0;507.0;521.0;393.0;384.0;-335.0;?;298.0;?
99;686.0;663.0;507.0;?;?;394.0;-315.0;-660.0;?;-331.0
?;?;661.0;507.0;521.0;389.0;365.0;?;-659.0;318.0;-351.0
99;689.0;660.0;506.0;522.0;388.0;421.0;-352.0;-659.0;313.0;-344.0
99;691.0;?;505.0;?;?;464.0;?;-660.0;?;-292.0
99;692.0;656.0;504.0;?;387.0;461.0;-333.0;?;?;-330.0
99;694.0;?;503.0;521.0;385.0;448.0;-335.0;?;307.0;-320.0
99;695.0;651.0;502.0;?;?;428.0;-356.0;-662.0;316.0;-304.0
99;?;?;502.0;524.0;379.0;421.0;-362.0;-662.0;325.0;-323.0
99;697.0;648.0;502.0;523.0;375.0;413.0;?;-662.0;314.0;-271.0
99;?;646.0;?;523.0;370.0;434.0;-340.0;?;323.0;-268.0
99;698.0;645.0;502.0;523.0;367.0;?;?;-664.0;304.0;-309.0
99;698.0;644.0;503.0;523.0;364.0;?;-343.0;-664.0;327.0;-310.0
99;697.0;644.0;?;521.0;359.0;392.0;-303.0;-664.0;358.0;?
?;?;643.0;505.0;524.0;358.0;417.0;-312.0;-664.0;319.0;-305.0
?;698.0;?;?;521.0;356.0;410.0;?;-666.0;328.0;-292.0
99;697.0;?;504.0;?;358.0;384.0;-346.0;-667.0;?;-309.0
99;?;644.0;504.0;520.0;?;394.0;?;-668.0;359.0;-311.0
99;694.0;644.0;504.0;519.0;357.0;?;-334.0;-669.0;326.0;-322.0
99;694.0;644.0;?;518.0;359.0;405.0;-308.0;-670.0;317.0;-340.0
99;?;645.0;503.0;517.0;358.0;402.0;-311.0;?;?;-316.0
99;692.0;645.0;?;?;364.0;409.0;?;?;349.0;-318.0
99;692.0;646.0;503.0;515.0;364.0;404.0;-335.0;-673.0;347.0;-339.0
?;691.0;646.0;503.0;?;367.0;389.0;-343.0;-673.0;347.0;-335.0
99;690.0;646.0;503.0;515.0;368.0;418.0;-317.0;?;332.0;-346.0
99;691.0;646.0;?;514.0;?;?;-328.0;-675.0;334.0;-302.0
99;?;646.0;504.0;517.0;?;387.0;-331.0;-675.0;332.0;-323.0
99;692.0;645.0;504.0;517.0;367.0;397.0;-341.0;-674.0;352.0;-343.0
?;693.0;644.0;504.0;517.0;367.0;?;-345.0;-674.0;342.0;?
99;693.0;643.0;503.0;519.0;365.0;438.0;-313.0;-674.0;353.0;-335.0
99;694.0;642.0;503.0;519.0;?;426.0;-348.0;-674.0;335.0;-328.0
?;?;641.0;?;520.0;363.0;434.0;-354.0;-674.0;328.0;-341.0
99;696.0;640.0;500.0;?;?;414.0;-366.0;-675.0;340.0;-305.0
99;?;639.0;499.0;522.0;362.0;434.0;-351.0;-676.0;318.0;-292.0
?;?;?;497.0;522.0;359.0;?;-355.0;-677.0;327.0;-303.0
99;696.0;636.0;496.0;523.0;358.0;?;?;-678.0;314.0;-320.0
?;696.0;634.0;496.0;523.0;356.0;374.0;?;-679.0;325.0;-312.0
99;?;633.0;495.0;523.0;354.0;396.0;-313.0;-679.0;329.0;-319.0
?;696.0;?;496.0;523.0;?;397.0;?;-680.0;?;-313.0
99;697.0;632.0;?;524.0;351.0;394.0;-317.0;-680.0;332.0;-316.0
99;696.0;?;495.0;523.0;351.0;380.0;?;-680.0;332.0;-301.0
99;696.0;632.0;496.0;522.0;?;?;-325.0;-681.0;334.0;-318.0
99;?;632.0;496.0;524.0;?;385.0;-324.0;-682.0;?;-329.0
99;695.0;632.0;497.0;522.0;353.0;409.0;?;-682.0;323.0;-350.0
99;695.0;633.0;497.0;522.0;354.0;378.0;-329.0;-682.0;322.0;-347.0
99;695.0;633.0;497.0;525.0;359.0;?;-337.0;?;?;-360.0
99;?;634.0;?;525.0;362.0;?;-334.0;?;340.0;?
99;694.0;635.0;498.0;?;364.0;401.0;-329.0;-682.0;?;-328.0
99;694.0;?;498.0;527.0;?;395.0;-345.0;-682.0;?;-350.0
?;693.0;635.0;498.0;?;?;394.0;?;?;306.0;-321.0
99;693.0;635.0;498.0;522.0;367.0;404.0;?;-683.0;336.0;-302.0
99;693.0;636.0;?;522.0;366.0;404.0;?;-683.0;?;?
99;692.0;636.0;498.0;522.0;367.0;?;-338.0;-683.0;285.0;?
99;?;?;498.0;524.0;365.0;406.0;-311.0;-683.0;343.0;?
?;694.0;635.0;498.0;523.0;?;431.0;?;-682.0;319.0;-323.0
99;695.0;635.0;497.0;524.0;361.0;415.0;-359.0;?;333.0;-335.0
?;?;?;?;525.0;360.0;?;-352.0;-681.0;?;-339.0
99;694.0;635.0;?;526.0;360.0;442.0;-357.0;-681.0;316.0;-346.0
99;694.0;635.0;493.0;526.0;359.0;439.0;-358.0;-681.0;305.0;-342.0
99;694.0;?;492.0;525.0;?;431.0;-362.0;-681.0;295.0;-321.0
99;?;?;490.0;?;357.0;431.0;?;-681.0;?;-322.0
99;693.0;?;489.0;526.0;356.0;399.0;-363.0;-680.0;323.0;-313.0
99;693.0;634.0;?;529.0;356.0;?;-356.0;-679.0;321.0;-310.0
99;693.0;634.0;489.0;527.0;353.0;?;-350.0;-679.0;328.0;-328.0
99;693.0;633.0;489.0;?;351.0;365.0;-356.0;-678.0;324.0;?
99;?;?;488.0;529.0;349.0;?;-335.0;-676.0;303.0;-340.0
99;694.0;632.0;487.0;533.0;344.0;396.0;-326.0;-675.0;318.0;-321.0
99;695.0;631.0;?;534.0;342.0;?;-332.0;-674.0;330.0;-321.0
99;695.0;630.0;487.0;534.0;340.0;407.0;-349.0;-674.0;322.0;-318.0
99;695.0;629.0;488.0;533.0;?;428.0;-330.0;-674.0;313.0;-282.0
?;695.0;628.0;489.0;533.0;337.0;413.0;-308.0;-674.0;?;-297.0
99;694.0;629.0;?;533.0;337.0;375.0;-337.0;-674.0;323.0;-316.0
99;694.0;628.0;?;532.0;337.0;398.0;-325.0;-674.0;319.0;-306.0
99;694.0;629.0;492.0;530.0;338.0;?;?;-674.0;352.0;-321.0
99;694.0;630.0;494.0;531.0;340.0;407.0;-342.0;-674.0;298.0;-301.0
99;693.0;632.0;?;530.0;343.0;406.0;-331.0;-673.0;?;-311.0
99;692.0;633.0;?;528.0;?;?;-330.0;-673.0;331.0;?
99;693.0;634.0;497.0;528.0;345.0;?;-320.0;-672.0;325.0;-344.0
99;692.0;?;497.0;527.0;348.0;?;-337.0;-672.0;334.0;-338.0
99;692.0;638.0;497.0;527.0;352.0;407.0;?;-672.0;345.0;?
99;692.0;?;497.0;524.0;354.0;413.0;-359.0;?;333.0;-350.0
?;?;641.0;497.0;523.0;358.0;423.0;-353.0;-672.0;?;-350.0
99;691.0;642.0;498.0;?;364.0;393.0;?;-672.0;322.0;-338.0
99;690.0;?;498.0;521.0;366.0;408.0;-362.0;-672.0;300.0;?
99;?;644.0;497.0;521.0;370.0;424.0;-364.0;-673.0;308.0;-342.0
?;690.0;644.0;497.0;521.0;367.0;?;?;-674.0;?;-314.0
99;690.0;644.0;498.0;520.0;368.0;379.0;-350.0;-676.0;326.0;-343.0
99;690.0;643.0;498.0;?;368.0;391.0;-354.0;?;?;-328.0
99;?;642.0;499.0;?;368.0;405.0;-340.0;-677.0;326.0;-324.0
?;691.0;?;500.0;519.0;368.0;377.0;-329.0;-678.0;322.0;-308.0
?;691.0;640.0;500.0;519.0;368.0;384.0;-332.0;-678.0;323.0;-310.0
?;?;639.0;501.0;518.0;365.0;358.0;-328.0;-679.0;?;-319.0
99;692.0;638.0;502.0;522.0;363.0;347.0;-313.0;-679.0;332.0;-308.0
99;692.0;637.0;502.0;520.0;362.0;377.0;-309.0;-678.0;?;-300.0
99;693.0;636.0;502.0;522.0;358.0;?;-319.0;-678.0;332.0;-309.0
?;?;635.0;501.0;?;357.0;405.0;-311.0;-679.0;337.0;-321.0
99;693.0;635.0;500.0;523.0;356.0;413.0;-308.0;-679.0;331.0;-302.0
?;694.0;634.0;?;523.0;355.0;?;?;-679.0;302.0;-322.0
99;694.0;634.0;?;522.0;354.0;424.0;?;-679.0;318.0;-331.0
99;694.0;634.0;?;?;354.0;412.0;-319.0;?;314.0;-330.0
99;694.0;634.0;?;?;353.0;416.0;-322.0;?;332.0;-318.0
?;694.0;634.0;498.0;522.0;354.0;407.0;-340.0;?;331.0;-310.0
99;?;?;498.0;523.0;356.0;?;-350.0;-680.0;340.0;-313.0
99;693.0;635.0;498.0;521.0;355.0;378.0;-341.0;-679.0;?;-329.0
99;693.0;635.0;498.0;522.0;356.0;401.0;?;-680.0;335.0;-334.0
99;693.0;635.0;498.0;?;?;405.0;-321.0;-680.0;323.0;-285.0
99;692.0;636.0;?;521.0;?;393.0;-336.0;-679.0;333.0;-307.0
99;692.0;?;?;522.0;356.0;381.0;-339.0;-680.0;314.0;-320.0
99;692.0;?;499.0;521.0;354.0;377.0;-308.0;-680.0;345.0;-337.0
99;?;?;?;?;352.0;394.0;-305.0;-679.0;347.0;?
99;?;635.0;499.0;524.0;353.0;386.0;-316.0;-679.0;326.0;-325.0
99;694.0;635.0;498.0;526.0;355.0;366.0;-329.0;-678.0;?;-333.0
99;695.0;635.0;498.0;526.0;354.0;374.0;-343.0;-678.0;316.0;-321.0
99;?;634.0;498.0;526.0;354.0;384.0;-303.0;?;331.0;-350.0
99;695.0;634.0;?;525.0;354.0;395.0;?;?;320.0;?
99;695.0;634.0;497.0;526.0;353.0;392.0;?;-677.0;303.0;-315.0
99;695.0;635.0;496.0;526.0;355.0;384.0;-327.0;?;325.0;-330.0
99;?;635.0;496.0;527.0;356.0;?;-334.0;-677.0;?;-337.0
99;?;635.0;496.0;528.0;354.0;385.0;-329.0;-677.0;336.0;-344.0
?;696.0;?;497.0;527.0;?;376.0;?;-677.0;338.0;-314.0
99;695.0;636.0;?;526.0;?;380.0;-324.0;-677.0;308.0;?
99;?;?;496.0;525.0;?;351.0;-318.0;?;?;?
99;?;637.0;?;530.0;361.0;384.0;-322.0;-676.0;304.0;?
?;697.0;637.0;496.0;528.0;360.0;?;-305.0;-675.0;304.0;?
?;698.0;637.0;497.0;?;360.0;?;-329.0;-675.0;304.0;-323.0
99;?;637.0;?;529.0;?;419.0;-313.0;-676.0;317.0;-306.0
99;698.0;637.0;496.0;528.0;362.0;425.0;?;-676.0;318.0;-337.0
99;698.0;636.0;?;527.0;?;?;?;-677.0;305.0;-333.0
99;?;636.0;?;528.0;361.0;374.0;-324.0;-677.0;311.0;-311.0
?;699.0;636.0;498.0;525.0;362.0;?;?;-677.0;289.0;?
?;699.0;636.0;498.0;527.0;?;373.0;-345.0;-678.0;307.0;-312.0
99;698.0;636.0;499.0;527.0;362.0;368.0;-318.0;?;333.0;-321.0
?;697.0;636.0;500.0;524.0;361.0;?;-312.0;-679.0;312.0;?
99;697.0;637.0;501.0;526.0;363.0;?;-311.0;?;291.0;?
99;?;637.0;?;524.0;363.0;380.0;-320.0;-679.0;?;-344.0
99;696.0;638.0;?;?;362.0;393.0;-320.0;-679.0;336.0;-324.0
?;696.0;638.0;501.0;524.0;365.0;402.0;?;-680.0;333.0;-345.0
?;695.0;638.0;?;523.0;366.0;388.0;-328.0;-681.0;?;-332.0
99;694.0;638.0;501.0;?;367.0;402.0;?;-682.0;?;-337.0
99;694.0;?;501.0;520.0;367.0;356.0;-331.0;-684.0;323.0;-336.0
?;?;637.0;?;?;?;361.0;-326.0;?;315.0;?
?;694.0;636.0;501.0;?;?;387.0;-306.0;-685.0;344.0;?
99;695.0;636.0;500.0;523.0;?;358.0;-322.0;-686.0;328.0;?
99;697.0;633.0;499.0;?;?;?;-299.0;-687.0;357.0;-330.0
99;698.0;?;?;524.0;354.0;424.0;-310.0;-688.0;337.0;?
99;698.0;631.0;494.0;525.0;351.0;440.0;-337.0;-690.0;320.0;-340.0
99;697.0;631.0;491.0;523.0;352.0;394.0;?;-692.0;?;-329.0
99;?;631.0;489.0;522.0;?;400.0;-324.0;-694.0;324.0;?
99;692.0;631.0;?;520.0;354.0;357.0;-335.0;-696.0;292.0;-346.0
99;691.0;630.0;489.0;?;356.0;376.0;-332.0;-697.0;279.0;-346.0
99;690.0;?;489.0;515.0;?;377.0;-324.0;-697.0;325.0;-352.0
99;?;630.0;490.0;516.0;357.0;362.0;-336.0;-698.0;341.0;?
?;689.0;629.0;491.0;?;355.0;369.0;-332.0;-698.0;341.0;-323.0
99;689.0;627.0;?;517.0;?;376.0;?;-698.0;351.0;-327.0
?;689.0;625.0;?;516.0;350.0;370.0;-318.0;-698.0;343.0;-317.0
99;689.0;?;493.0;?;343.0;390.0;-308.0;-698.0;333.0;-331.0
