InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-58.0;42.0;128.0;-236.0;-141.0;?;?;-95.0;-241.0;418.0;106.0;-46.0
-106.0;23.0;193.0;-278.0;-153.0;?;?;-101.0;-272.0;458.0;135.0;49.0
-123.0;-9.0;?;-384.0;-197.0;?;-371.0;-85.0;-320.0;530.0;139.0;25.0
-171.0;-68.0;?;-405.0;-194.0;?;-311.0;-76.0;-366.0;523.0;86.0;-39.0
-202.0;-71.0;346.0;-364.0;-167.0;?;-240.0;0.0;-266.0;510.0;22.0;-69.0
-242.0;-136.0;352.0;-260.0;-125.0;?;-219.0;15.0;-177.0;533.0;-4.0;-57.0
-198.0;?;352.0;-149.0;-77.0;-172.0;-160.0;88.0;-103.0;552.0;-40.0;-52.0
-165.0;?;408.0;-131.0;-109.0;-143.0;-68.0;133.0;-48.0;585.0;-50.0;?
-105.0;?;383.0;-96.0;-84.0;-123.0;35.0;122.0;-7.0;569.0;46.0;?
-77.0;?;324.0;-5.0;-67.0;-1.0;59.0;236.0;129.0;528.0;86.0;?
-59.0;?;285.0;143.0;-41.0;22.0;25.0;275.0;214.0;455.0;94.0;?
-13.0;?;242.0;178.0;-38.0;81.0;75.0;289.0;201.0;327.0;52.0;?
62.0;?;180.0;161.0;-16.0;136.0;92.0;270.0;252.0;275.0;69.0;?
119.0;?;95.0;203.0;-23.0;199.0;86.0;276.0;326.0;170.0;148.0;?
137.0;-138.0;52.0;211.0;-60.0;263.0;66.0;266.0;333.0;24.0;134.0;?
153.0;-171.0;-14.0;228.0;-80.0;334.0;-49.0;255.0;366.0;-110.0;17.0;?
201.0;-203.0;-56.0;273.0;-85.0;393.0;-27.0;225.0;402.0;-197.0;?;?
179.0;-141.0;-124.0;332.0;-58.0;407.0;-30.0;263.0;551.0;-231.0;?;-113.0
164.0;-127.0;-203.0;381.0;-49.0;404.0;?;325.0;551.0;-282.0;?;-57.0
152.0;-73.0;-227.0;420.0;-45.0;412.0;?;371.0;613.0;-337.0;?;53.0
175.0;-35.0;-295.0;421.0;-74.0;335.0;?;315.0;548.0;-396.0;?;254.0
157.0;-67.0;-288.0;280.0;-115.0;293.0;?;185.0;336.0;-424.0;?;263.0
145.0;-84.0;-262.0;101.0;-166.0;263.0;?;54.0;153.0;-433.0;?;113.0
96.0;-79.0;-230.0;-82.0;-164.0;263.0;-166.0;-87.0;50.0;-459.0;?;-84.0
62.0;-11.0;-201.0;-109.0;-76.0;203.0;-188.0;-75.0;-8.0;-408.0;?;-227.0
-49.0;17.0;-146.0;-97.0;-4.0;166.0;-191.0;-79.0;-52.0;-396.0;?;-149.0
-119.0;25.0;-125.0;-93.0;2.0;64.0;-198.0;-71.0;-136.0;-292.0;?;-31.0
-138.0;79.0;?;-190.0;25.0;-65.0;-74.0;-148.0;-182.0;-135.0;?;66.0
-154.0;115.0;?;-275.0;32.0;-187.0;78.0;-155.0;-295.0;41.0;?;-108.0
-162.0;150.0;?;-225.0;70.0;-291.0;221.0;-169.0;-278.0;194.0;?;-186.0
-179.0;230.0;?;-119.0;139.0;-415.0;189.0;-128.0;-215.0;292.0;?;14.0
-229.0;260.0;?;-123.0;136.0;-483.0;211.0;-110.0;-315.0;368.0;126.0;218.0
-281.0;254.0;?;-281.0;146.0;-565.0;237.0;-122.0;-449.0;426.0;173.0;271.0
-296.0;250.0;?;-360.0;186.0;-573.0;378.0;-114.0;-472.0;410.0;164.0;256.0
-328.0;211.0;?;-270.0;147.0;-587.0;458.0;-158.0;-444.0;396.0;29.0;142.0
-309.0;170.0;?;-172.0;169.0;-592.0;476.0;-173.0;-441.0;315.0;-130.0;21.0
-307.0;142.0;?;-191.0;121.0;-515.0;647.0;-223.0;-409.0;99.0;-14.0;-37.0
104.0;528.0;?;-158.0;436.0;-588.0;251.0;-40.0;-208.0;380.0;-369.0;-111.0
210.0;344.0;?;60.0;293.0;-464.0;50.0;-50.0;160.0;370.0;-269.0;-226.0
504.0;221.0;?;60.0;194.0;151.0;149.0;125.0;109.0;71.0;302.0;113.0
386.0;272.0;3.0;427.0;230.0;793.0;85.0;222.0;539.0;-151.0;?;210.0
272.0;159.0;-222.0;733.0;238.0;1011.0;-21.0;232.0;552.0;-574.0;?;358.0
251.0;164.0;-291.0;646.0;365.0;1003.0;-221.0;243.0;317.0;-881.0;539.0;448.0
302.0;205.0;-378.0;284.0;347.0;974.0;-428.0;397.0;519.0;-879.0;475.0;372.0
398.0;170.0;-315.0;200.0;225.0;905.0;-452.0;203.0;592.0;-910.0;522.0;403.0
350.0;52.0;-322.0;383.0;-12.0;837.0;-256.0;68.0;571.0;-1071.0;254.0;351.0
282.0;122.0;-419.0;372.0;-71.0;706.0;85.0;51.0;412.0;-1035.0;-61.0;52.0
266.0;149.0;-481.0;106.0;-48.0;518.0;255.0;-37.0;195.0;-892.0;-138.0;-311.0
253.0;191.0;-388.0;-161.0;-47.0;345.0;224.0;-198.0;-34.0;-739.0;-190.0;-357.0
242.0;155.0;-248.0;-234.0;-47.0;197.0;71.0;-227.0;-173.0;-524.0;-104.0;-166.0
179.0;72.0;-130.0;-200.0;-89.0;94.0;-28.0;-221.0;-226.0;?;-63.0;-37.0
60.0;16.0;14.0;-211.0;-24.0;-17.0;-56.0;-217.0;-221.0;?;-7.0;-49.0
-17.0;105.0;128.0;-293.0;28.0;-110.0;4.0;-252.0;-283.0;?;-178.0;-149.0
-35.0;13.0;241.0;-278.0;42.0;-193.0;139.0;-12.0;-287.0;?;-149.0;-133.0
-67.0;31.0;300.0;-232.0;22.0;-293.0;136.0;-77.0;-257.0;?;-22.0;-60.0
-59.0;11.0;352.0;-177.0;5.0;-422.0;69.0;35.0;-158.0;?;153.0;170.0
-57.0;34.0;392.0;-57.0;12.0;-512.0;-4.0;79.0;-157.0;?;211.0;253.0
-116.0;2.0;410.0;-67.0;25.0;-555.0;-44.0;107.0;-188.0;?;169.0;106.0
-165.0;-58.0;453.0;-130.0;-3.0;-560.0;-125.0;115.0;-116.0;?;95.0;52.0
-210.0;-34.0;395.0;-126.0;-45.0;-570.0;-143.0;113.0;-112.0;?;122.0;71.0
-294.0;-87.0;372.0;-95.0;-92.0;-507.0;-258.0;99.0;-172.0;921.0;156.0;110.0
-376.0;-133.0;356.0;-172.0;-170.0;-445.0;-261.0;42.0;-271.0;687.0;112.0;102.0
-433.0;-178.0;332.0;-330.0;-249.0;-298.0;-195.0;-33.0;-300.0;572.0;34.0;28.0
-439.0;-266.0;283.0;-363.0;-307.0;-281.0;-148.0;-26.0;-291.0;433.0;-81.0;-93.0
-406.0;-262.0;237.0;-288.0;-318.0;-244.0;-143.0;-12.0;-168.0;421.0;-206.0;-204.0
-298.0;-267.0;193.0;-75.0;-285.0;-221.0;-143.0;35.0;24.0;304.0;-250.0;-259.0
-199.0;-333.0;142.0;62.0;-262.0;-89.0;-195.0;51.0;198.0;221.0;-267.0;-251.0
-107.0;-353.0;123.0;108.0;-230.0;22.0;-141.0;87.0;213.0;159.0;-205.0;-234.0
-22.0;-355.0;134.0;47.0;-204.0;155.0;-78.0;109.0;185.0;28.0;-197.0;-205.0
24.0;-377.0;115.0;-28.0;-148.0;311.0;-56.0;188.0;199.0;-35.0;-137.0;-132.0
43.0;-339.0;112.0;61.0;-156.0;438.0;-39.0;197.0;296.0;-152.0;-53.0;-40.0
74.0;-313.0;13.0;156.0;-162.0;454.0;16.0;251.0;371.0;-189.0;-55.0;9.0
108.0;-337.0;32.0;184.0;-126.0;487.0;56.0;196.0;364.0;-238.0;-70.0;-24.0
149.0;-337.0;34.0;70.0;-132.0;463.0;70.0;162.0;329.0;-208.0;-52.0;-127.0
179.0;-380.0;-48.0;60.0;-137.0;418.0;42.0;135.0;357.0;-182.0;-131.0;-139.0
208.0;-444.0;-41.0;216.0;-177.0;366.0;-48.0;107.0;402.0;-157.0;-147.0;-59.0
222.0;-284.0;-90.0;281.0;-173.0;354.0;-30.0;11.0;470.0;-135.0;-204.0;-112.0
216.0;-206.0;-88.0;272.0;-156.0;338.0;-67.0;-6.0;437.0;-185.0;-208.0;-208.0
150.0;-126.0;-63.0;157.0;-138.0;344.0;-128.0;-5.0;289.0;-196.0;-130.0;-182.0
62.0;-43.0;50.0;-112.0;-91.0;346.0;-185.0;-23.0;19.0;-195.0;7.0;-9.0
-44.0;-5.0;102.0;-211.0;-73.0;299.0;-172.0;-20.0;-84.0;-163.0;72.0;101.0
-42.0;23.0;71.0;-199.0;-67.0;234.0;-95.0;37.0;-60.0;-68.0;136.0;79.0
-83.0;12.0;54.0;-36.0;-46.0;67.0;-31.0;10.0;-60.0;72.0;131.0;108.0
-91.0;27.0;62.0;-44.0;-53.0;-87.0;27.0;5.0;-64.0;162.0;179.0;175.0
-88.0;48.0;21.0;-59.0;-17.0;-255.0;74.0;13.0;-100.0;273.0;118.0;99.0
-116.0;27.0;21.0;-57.0;0.0;-358.0;78.0;12.0;-115.0;323.0;38.0;63.0
-156.0;56.0;14.0;-44.0;-21.0;-414.0;103.0;-27.0;-147.0;334.0;0.0;8.0
-197.0;44.0;28.0;-140.0;1.0;-437.0;160.0;-126.0;-190.0;342.0;-51.0;-20.0
-237.0;76.0;60.0;-231.0;-35.0;-417.0;195.0;-151.0;-283.0;302.0;-89.0;-16.0
-284.0;45.0;74.0;-268.0;-44.0;-367.0;223.0;-140.0;-315.0;260.0;13.0;-4.0
-297.0;44.0;78.0;-256.0;5.0;-365.0;169.0;-143.0;-309.0;195.0;-11.0;58.0
-282.0;-15.0;3.0;-171.0;30.0;-281.0;149.0;-176.0;-217.0;163.0;-90.0;-3.0
-187.0;68.0;-97.0;-48.0;140.0;-280.0;318.0;-248.0;-133.0;97.0;-322.0;-227.0
-78.0;?;?;2.0;257.0;-284.0;418.0;-242.0;-162.0;7.0;-407.0;-403.0
25.0;?;?;-62.0;313.0;-235.0;536.0;-249.0;-286.0;-149.0;-88.0;-230.0
386.0;?;-434.0;-172.0;542.0;-245.0;201.0;-124.0;-151.0;89.0;-189.0;-101.0
688.0;578.0;-114.0;-93.0;491.0;-32.0;81.0;?;130.0;66.0;160.0;59.0
854.0;546.0;-63.0;?;466.0;547.0;98.0;-21.0;243.0;-210.0;503.0;319.0
613.0;465.0;-298.0;?;478.0;?;63.0;39.0;565.0;-578.0;742.0;540.0
307.0;320.0;?;?;399.0;1161.0;27.0;20.0;?;-1066.0;972.0;832.0
?;131.0;?;?;243.0;1097.0;-44.0;-38.0;544.0;-1442.0;862.0;865.0
?;97.0;?;?;115.0;989.0;-225.0;-213.0;408.0;-1504.0;471.0;613.0
?;43.0;-531.0;?;35.0;821.0;-274.0;-441.0;159.0;-1461.0;3.0;92.0
?;25.0;-460.0;?;-3.0;611.0;-171.0;-463.0;-62.0;-1486.0;-406.0;-396.0
?;65.0;-327.0;?;4.0;424.0;-1.0;-537.0;-333.0;-1672.0;-581.0;-684.0
?;138.0;-235.0;?;-67.0;405.0;167.0;?;-799.0;-1909.0;-450.0;-595.0
?;135.0;-245.0;?;-112.0;459.0;224.0;?;-1251.0;-2168.0;-260.0;-329.0
?;134.0;-420.0;?;-182.0;491.0;244.0;?;-1260.0;-2403.0;-155.0;-60.0
-637.0;246.0;-604.0;?;-211.0;530.0;218.0;?;-1072.0;-2558.0;-30.0;14.0
-524.0;93.0;-762.0;?;-220.0;541.0;143.0;?;-865.0;-2723.0;-96.0;-71.0
-511.0;-188.0;-986.0;?;-209.0;647.0;79.0;?;-745.0;-2998.0;-417.0;-245.0
-402.0;-201.0;-1132.0;-674.0;-222.0;873.0;73.0;?;-853.0;-3247.0;-579.0;-489.0
-352.0;-74.0;-1323.0;-804.0;-180.0;1238.0;94.0;?;-1066.0;-3434.0;-683.0;-624.0
-228.0;30.0;-1456.0;-487.0;-63.0;1493.0;98.0;?;-1405.0;-3554.0;-662.0;-637.0
-108.0;79.0;-1542.0;-234.0;10.0;1618.0;128.0;?;-1281.0;-3521.0;-519.0;-554.0
-109.0;164.0;-1612.0;114.0;128.0;1802.0;172.0;?;-1312.0;-3338.0;-415.0;-357.0
-14.0;127.0;-1638.0;467.0;199.0;1952.0;169.0;?;-1384.0;-3150.0;-245.0;-261.0
85.0;91.0;-1598.0;583.0;216.0;2111.0;190.0;?;-1322.0;-2970.0;-153.0;-167.0
235.0;86.0;-1608.0;753.0;236.0;2265.0;207.0;?;-1140.0;-2871.0;4.0;-55.0
447.0;114.0;-1505.0;691.0;209.0;2409.0;163.0;?;-1292.0;-2768.0;52.0;49.0
541.0;110.0;-1415.0;522.0;179.0;2345.0;129.0;-179.0;-1733.0;-2635.0;31.0;54.0
605.0;115.0;-1278.0;1003.0;154.0;2063.0;118.0;-307.0;-2014.0;-2469.0;-12.0;-26.0
494.0;7.0;-1156.0;813.0;188.0;1628.0;152.0;-260.0;-1886.0;-2047.0;-185.0;-176.0
458.0;34.0;-985.0;477.0;179.0;1308.0;110.0;-217.0;-1448.0;-1476.0;-193.0;-201.0
331.0;67.0;-765.0;420.0;128.0;1061.0;153.0;-137.0;-981.0;-978.0;-137.0;-125.0
183.0;84.0;-539.0;557.0;92.0;619.0;126.0;-95.0;-556.0;-584.0;35.0;20.0
69.0;76.0;-351.0;239.0;75.0;418.0;54.0;-69.0;-191.0;-182.0;111.0;126.0
17.0;38.0;-234.0;92.0;21.0;286.0;71.0;-36.0;-9.0;70.0;124.0;126.0
32.0;32.0;-137.0;-15.0;-22.0;237.0;15.0;-76.0;104.0;223.0;48.0;90.0
100.0;87.0;-70.0;-107.0;-38.0;253.0;-45.0;-63.0;198.0;232.0;101.0;42.0
158.0;73.0;-24.0;-90.0;-73.0;278.0;-127.0;-60.0;144.0;138.0;79.0;80.0
159.0;60.0;-43.0;-70.0;-59.0;209.0;-144.0;-68.0;101.0;108.0;65.0;8.0
154.0;-33.0;4.0;-189.0;-51.0;150.0;-96.0;-24.0;136.0;178.0;30.0;-76.0
58.0;16.0;10.0;-139.0;-47.0;159.0;-71.0;-15.0;153.0;217.0;?;-47.0
6.0;-5.0;23.0;-177.0;-39.0;104.0;-48.0;92.0;172.0;265.0;?;-48.0
-27.0;-14.0;50.0;-153.0;7.0;24.0;-51.0;126.0;229.0;277.0;?;14.0
0.0;-54.0;75.0;-224.0;46.0;2.0;?;79.0;224.0;229.0;?;79.0
-13.0;-84.0;99.0;-185.0;32.0;12.0;?;75.0;133.0;180.0;?;22.0
-9.0;12.0;82.0;-94.0;9.0;9.0;121.0;-15.0;83.0;161.0;?;-104.0
-50.0;3.0;78.0;-85.0;-2.0;-46.0;217.0;-32.0;49.0;130.0;?;-105.0
-77.0;-49.0;130.0;-119.0;41.0;-92.0;192.0;33.0;-16.0;86.0;?;-44.0
-56.0;-45.0;153.0;-107.0;50.0;?;120.0;4.0;-59.0;13.0;?;-61.0
-50.0;-36.0;186.0;-125.0;126.0;?;149.0;-3.0;-72.0;23.0;?;-100.0
-63.0;-1.0;231.0;-130.0;89.0;-195.0;78.0;-5.0;-32.0;93.0;?;-104.0
-55.0;12.0;338.0;-290.0;106.0;-237.0;52.0;-27.0;40.0;154.0;?;-108.0
-137.0;-12.0;454.0;-301.0;107.0;-336.0;54.0;13.0;56.0;280.0;?;-67.0
-348.0;18.0;593.0;-158.0;71.0;-609.0;53.0;71.0;74.0;493.0;-41.0;-77.0
?;30.0;853.0;-124.0;120.0;-1163.0;37.0;130.0;247.0;1096.0;42.0;-24.0
?;31.0;1096.0;-218.0;109.0;?;56.0;193.0;619.0;?;170.0;106.0
?;14.0;1321.0;-43.0;102.0;?;16.0;212.0;1052.0;?;260.0;180.0
?;8.0;1597.0;516.0;90.0;?;-69.0;321.0;1157.0;?;186.0;174.0
?;46.0;1794.0;580.0;72.0;?;-64.0;343.0;1414.0;?;203.0;181.0
?;-26.0;1969.0;-130.0;70.0;?;-6.0;424.0;1786.0;?;?;114.0
?;-121.0;2002.0;-589.0;-5.0;?;-29.0;406.0;1714.0;?;?;203.0
?;-138.0;1900.0;-619.0;-49.0;?;-69.0;363.0;1984.0;?;?;285.0
?;-21.0;1885.0;477.0;-55.0;?;-121.0;451.0;1560.0;?;?;363.0
?;-11.0;1714.0;1034.0;-89.0;?;-74.0;391.0;806.0;?;?;283.0
?;-33.0;1465.0;367.0;?;?;-88.0;450.0;418.0;?;?;245.0
?;-65.0;1468.0;282.0;?;-1635.0;-73.0;500.0;800.0;?;?;262.0
?;-46.0;1721.0;128.0;?;-1733.0;-185.0;486.0;786.0;?;?;267.0
?;-45.0;2069.0;-33.0;?;-1601.0;-287.0;583.0;796.0;?;?;334.0
?;?;1928.0;69.0;?;-746.0;-315.0;583.0;444.0;3847.0;?;352.0
329.0;?;1749.0;508.0;-139.0;227.0;-331.0;343.0;-251.0;2298.0;?;382.0
-303.0;?;1350.0;40.0;-202.0;?;-296.0;107.0;-732.0;950.0;449.0;365.0
-639.0;?;908.0;-886.0;-297.0;?;-282.0;-148.0;-745.0;186.0;239.0;152.0
-490.0;?;525.0;-1429.0;-277.0;?;-335.0;-336.0;-430.0;-157.0;-127.0;-168.0
-329.0;?;126.0;-869.0;-187.0;?;-366.0;-427.0;-436.0;-437.0;-372.0;-429.0
-140.0;?;-262.0;-102.0;-75.0;?;-341.0;-403.0;-359.0;-619.0;-413.0;-593.0
30.0;?;-541.0;267.0;8.0;?;-300.0;-362.0;66.0;-716.0;-460.0;-534.0
73.0;?;-738.0;499.0;57.0;?;-138.0;-353.0;381.0;-839.0;-476.0;-438.0
70.0;?;-754.0;478.0;83.0;?;93.0;-154.0;403.0;-921.0;-347.0;-318.0
44.0;-9.0;-732.0;285.0;142.0;?;300.0;-78.0;440.0;-983.0;-234.0;-201.0
56.0;-7.0;-691.0;135.0;195.0;?;470.0;-55.0;326.0;?;-178.0;-55.0
94.0;13.0;-579.0;-163.0;188.0;161.0;626.0;-35.0;83.0;?;-112.0;80.0
94.0;25.0;-456.0;-326.0;192.0;191.0;690.0;35.0;-22.0;?;-2.0;113.0
137.0;85.0;-377.0;-401.0;177.0;210.0;738.0;50.0;22.0;?;-60.0;94.0
174.0;43.0;-293.0;-159.0;207.0;213.0;719.0;117.0;72.0;?;-30.0;103.0
192.0;43.0;-164.0;39.0;157.0;187.0;608.0;137.0;167.0;?;51.0;144.0
208.0;52.0;-48.0;219.0;92.0;193.0;468.0;137.0;253.0;?;58.0;151.0
295.0;84.0;29.0;324.0;65.0;207.0;400.0;102.0;?;?;79.0;120.0
325.0;68.0;145.0;396.0;67.0;217.0;188.0;139.0;?;?;97.0;68.0
350.0;156.0;203.0;377.0;52.0;222.0;3.0;91.0;?;?;62.0;34.0
371.0;92.0;284.0;245.0;23.0;233.0;-138.0;75.0;?;?;94.0;16.0
340.0;69.0;346.0;89.0;-31.0;262.0;-349.0;4.0;?;?;153.0;29.0
282.0;35.0;362.0;-123.0;?;283.0;-466.0;-2.0;-106.0;?;142.0;33.0
244.0;27.0;342.0;-192.0;?;262.0;-533.0;-18.0;-170.0;?;122.0;1.0
160.0;43.0;274.0;-207.0;?;201.0;-595.0;-49.0;-145.0;?;127.0;-15.0
56.0;-27.0;142.0;-127.0;?;149.0;-556.0;6.0;-78.0;132.0;158.0;-10.0
-18.0;-154.0;133.0;-110.0;?;76.0;-508.0;-1.0;-177.0;61.0;222.0;91.0
-183.0;-131.0;92.0;-219.0;?;3.0;-395.0;-86.0;-87.0;28.0;143.0;97.0
-206.0;-152.0;64.0;-175.0;?;-135.0;-305.0;-96.0;33.0;61.0;-57.0;-45.0
-215.0;-73.0;-16.0;-80.0;?;-269.0;-244.0;-101.0;30.0;110.0;-144.0;-210.0
-162.0;47.0;-86.0;-66.0;?;-333.0;-155.0;-96.0;-76.0;136.0;-196.0;-224.0
-143.0;7.0;-135.0;-70.0;?;-369.0;-80.0;-107.0;-88.0;134.0;-60.0;-106.0
-138.0;47.0;-158.0;0.0;?;-328.0;12.0;-36.0;-1.0;108.0;63.0;22.0
-118.0;36.0;-138.0;75.0;?;-293.0;149.0;29.0;-20.0;?;3.0;144.0
-129.0;96.0;-147.0;79.0;?;-184.0;313.0;33.0;14.0;?;22.0;108.0
-101.0;36.0;-122.0;28.0;?;-95.0;419.0;61.0;35.0;?;81.0;139.0
-113.0;-56.0;-60.0;30.0;?;-31.0;432.0;1.0;25.0;?;117.0;209.0
-75.0;-44.0;16.0;-62.0;?;55.0;390.0;-24.0;-15.0;?;11.0;142.0
27.0;10.0;74.0;-153.0;?;76.0;323.0;-51.0;-111.0;?;-201.0;-61.0
54.0;16.0;50.0;-192.0;?;83.0;234.0;-18.0;-42.0;?;-207.0;-140.0
86.0;-22.0;41.0;-27.0;?;131.0;77.0;-63.0;35.0;?;-64.0;-82.0
166.0;14.0;82.0;-92.0;?;198.0;83.0;-91.0;-109.0;?;-158.0;-33.0
115.0;-26.0;91.0;-292.0;?;238.0;101.0;-145.0;-188.0;?;-198.0;-158.0
106.0;-42.0;100.0;-238.0;?;220.0;125.0;-117.0;?;?;-168.0;-146.0
50.0;-53.0;67.0;-39.0;?;229.0;79.0;-83.0;?;?;-74.0;-41.0
67.0;-10.0;72.0;56.0;?;263.0;37.0;-41.0;?;?;-6.0;-34.0
75.0;-34.0;72.0;-88.0;?;185.0;59.0;-76.0;?;?;-58.0;-84.0
79.0;7.0;73.0;-186.0;?;93.0;27.0;-60.0;?;?;-69.0;-123.0
56.0;37.0;38.0;0.0;41.0;45.0;-51.0;-25.0;?;107.0;17.0;?
5.0;8.0;21.0;88.0;45.0;31.0;-77.0;46.0;?;90.0;34.0;?
-26.0;-18.0;38.0;30.0;16.0;50.0;-131.0;30.0;?;142.0;95.0;?
-64.0;-81.0;47.0;54.0;-32.0;31.0;-395.0;103.0;?;139.0;102.0;?
13.0;-84.0;32.0;88.0;-150.0;-2.0;-982.0;99.0;?;122.0;320.0;?
-26.0;-95.0;-12.0;95.0;-221.0;-33.0;-1555.0;95.0;?;68.0;580.0;?
-30.0;-99.0;-42.0;67.0;-372.0;-20.0;-1588.0;39.0;146.0;45.0;691.0;?
-10.0;-69.0;-50.0;19.0;-401.0;12.0;-394.0;-43.0;30.0;25.0;819.0;?
-5.0;3.0;-55.0;-63.0;-61.0;18.0;834.0;84.0;-78.0;-31.0;469.0;?
16.0;46.0;-14.0;-60.0;378.0;42.0;1004.0;183.0;-39.0;-46.0;62.0;?
16.0;32.0;-32.0;58.0;473.0;58.0;807.0;255.0;145.0;35.0;-198.0;?
56.0;-57.0;-62.0;256.0;443.0;52.0;746.0;278.0;283.0;86.0;96.0;?
51.0;-131.0;-43.0;316.0;343.0;87.0;819.0;231.0;361.0;107.0;330.0;?
17.0;-163.0;9.0;216.0;294.0;97.0;882.0;172.0;238.0;72.0;206.0;?
-20.0;-161.0;23.0;99.0;142.0;123.0;795.0;118.0;161.0;55.0;172.0;?
-23.0;-90.0;117.0;1.0;18.0;88.0;630.0;104.0;12.0;87.0;105.0;?
-34.0;-59.0;68.0;-29.0;-13.0;41.0;488.0;93.0;-5.0;159.0;84.0;?
-16.0;6.0;36.0;60.0;7.0;36.0;323.0;51.0;114.0;176.0;-61.0;?
-10.0;-15.0;0.0;116.0;-4.0;32.0;172.0;21.0;134.0;123.0;-194.0;?
-10.0;16.0;45.0;-38.0;-12.0;21.0;-45.0;10.0;-37.0;59.0;-183.0;?
26.0;29.0;-30.0;-201.0;-38.0;16.0;-138.0;-49.0;-123.0;22.0;-168.0;?
33.0;42.0;-32.0;-137.0;-54.0;1.0;-213.0;-94.0;-159.0;-88.0;-171.0;?
5.0;?;-18.0;-143.0;-88.0;36.0;-273.0;-69.0;-138.0;-60.0;-126.0;-982.0
13.0;?;2.0;-211.0;-60.0;4.0;-390.0;-101.0;-219.0;-40.0;-148.0;-1078.0
28.0;?;-1.0;-251.0;-46.0;-2.0;-561.0;-154.0;-249.0;4.0;-267.0;-1174.0
51.0;?;-16.0;-182.0;5.0;-53.0;-682.0;-195.0;-159.0;9.0;-354.0;-1240.0
44.0;?;-73.0;-65.0;-19.0;-86.0;-701.0;-209.0;-76.0;9.0;-240.0;-1418.0
16.0;-6.0;-102.0;-126.0;-63.0;-46.0;-625.0;-352.0;-111.0;-39.0;-248.0;-1684.0
16.0;13.0;-74.0;-271.0;-123.0;-61.0;-595.0;-469.0;-229.0;-155.0;-441.0;-1807.0
30.0;32.0;-58.0;-432.0;-173.0;-12.0;-591.0;-553.0;-422.0;-201.0;-601.0;-1694.0
-5.0;40.0;-48.0;-458.0;-252.0;-15.0;-559.0;-536.0;-376.0;-221.0;-481.0;-1402.0
1.0;10.0;-1.0;-390.0;-271.0;1.0;-476.0;-584.0;-393.0;-203.0;-397.0;-980.0
-26.0;30.0;76.0;-469.0;-236.0;70.0;-330.0;-524.0;-359.0;-119.0;-184.0;-590.0
-27.0;11.0;150.0;-529.0;-186.0;62.0;-217.0;-494.0;-427.0;17.0;-238.0;-357.0
-30.0;10.0;189.0;-508.0;-97.0;20.0;-24.0;-326.0;-452.0;87.0;-132.0;-246.0
-33.0;29.0;216.0;-392.0;2.0;-8.0;57.0;-312.0;-391.0;192.0;-103.0;-175.0
19.0;32.0;261.0;-322.0;66.0;-63.0;222.0;-240.0;-314.0;311.0;-190.0;-126.0
-14.0;30.0;227.0;-229.0;138.0;-78.0;387.0;-171.0;-200.0;370.0;-139.0;-71.0
-44.0;-16.0;212.0;-73.0;176.0;-76.0;513.0;-149.0;-113.0;434.0;-137.0;-75.0
-44.0;-5.0;203.0;23.0;155.0;-62.0;595.0;-76.0;-115.0;337.0;-191.0;-10.0
-77.0;16.0;157.0;63.0;121.0;-54.0;666.0;-49.0;-48.0;296.0;-56.0;95.0
-79.0;-6.0;96.0;69.0;142.0;-138.0;636.0;-53.0;-86.0;212.0;-60.0;109.0
-72.0;-2.0;66.0;75.0;71.0;-128.0;?;-48.0;-128.0;111.0;-147.0;51.0
-101.0;-25.0;-11.0;79.0;35.0;-83.0;?;-63.0;41.0;98.0;-98.0;25.0
-64.0;-29.0;-19.0;245.0;36.0;-110.0;?;-145.0;-8.0;5.0;-139.0;-30.0
-22.0;-3.0;-35.0;236.0;-8.0;-130.0;?;-107.0;-30.0;-28.0;-218.0;-63.0
-89.0;-53.0;-11.0;107.0;-10.0;-120.0;?;-63.0;-20.0;-104.0;-223.0;-157.0
-35.0;9.0;-41.0;-85.0;-26.0;-79.0;?;-33.0;9.0;-48.0;-99.0;-146.0
-53.0;25.0;-72.0;-108.0;-24.0;-23.0;?;-66.0;?;-56.0;-42.0;-25.0
-49.0;37.0;-110.0;-75.0;-22.0;21.0;?;49.0;?;-63.0;148.0;39.0
-69.0;98.0;-99.0;19.0;-29.0;-13.0;-240.0;32.0;-14.0;-92.0;300.0;91.0
-33.0;59.0;-90.0;-38.0;-36.0;37.0;-335.0;?;-63.0;-39.0;122.0;75.0
-41.0;40.0;-66.0;-133.0;-65.0;0.0;-324.0;?;-2.0;3.0;11.0;-16.0
-16.0;8.0;-115.0;-67.0;-89.0;19.0;-221.0;?;15.0;-61.0;49.0;-92.0
-22.0;69.0;-86.0;-42.0;-141.0;32.0;-243.0;?;17.0;-9.0;132.0;-48.0
-3.0;69.0;-95.0;-18.0;-78.0;33.0;-288.0;?;3.0;-69.0;160.0;62.0
4.0;61.0;-42.0;-29.0;-17.0;53.0;-270.0;?;10.0;-46.0;117.0;51.0
