Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit LLA accZ;Accelerometer LH accZ;Accelerometer LWR accZ
-12.0;-318.0;0.0;64.0;384.0
-4.0;-322.0;8.0;71.0;367.0
20.0;-311.0;7.0;78.0;391.0
5.0;-331.0;9.0;67.0;414.0
0.0;-348.0;7.0;79.0;383.0
2.0;-320.0;11.0;98.0;374.0
18.0;-347.0;6.0;54.0;374.0
5.0;-356.0;6.0;42.0;391.0
-17.0;-336.0;-3.0;41.0;419.0
12.0;-343.0;-4.0;69.0;405.0
9.0;-334.0;-4.0;29.0;414.0
-6.0;-329.0;7.0;55.0;419.0
28.0;-309.0;12.0;46.0;415.0
2.0;-324.0;18.0;43.0;396.0
18.0;-289.0;24.0;59.0;374.0
29.0;-315.0;16.0;92.0;373.0
-7.0;-344.0;29.0;76.0;375.0
-28.0;-297.0;26.0;63.0;372.0
55.0;-299.0;8.0;113.0;403.0
-5.0;-379.0;16.0;106.0;374.0
-22.0;-315.0;3.0;65.0;396.0
10.0;-298.0;-5.0;60.0;378.0
3.0;-347.0;3.0;61.0;371.0
10.0;-339.0;8.0;88.0;381.0
16.0;-309.0;-14.0;111.0;395.0
17.0;-325.0;-2.0;60.0;390.0
38.0;-323.0;10.0;71.0;392.0
-7.0;-355.0;-2.0;34.0;425.0
14.0;-318.0;18.0;71.0;392.0
20.0;-309.0;9.0;67.0;426.0
10.0;-332.0;12.0;7.0;410.0
-18.0;-323.0;21.0;43.0;440.0
33.0;-326.0;17.0;90.0;418.0
34.0;-359.0;33.0;96.0;423.0
4.0;-305.0;17.0;47.0;386.0
7.0;-283.0;3.0;35.0;365.0
33.0;-304.0;1.0;87.0;375.0
23.0;-336.0;23.0;91.0;385.0
-4.0;-345.0;14.0;52.0;396.0
1.0;-318.0;6.0;43.0;405.0
5.0;-339.0;3.0;20.0;422.0
14.0;-331.0;14.0;27.0;433.0
54.0;-325.0;13.0;2.0;448.0
52.0;-355.0;21.0;17.0;486.0
30.0;-347.0;27.0;7.0;465.0
29.0;-307.0;34.0;64.0;439.0
29.0;-307.0;35.0;75.0;421.0
17.0;-326.0;39.0;77.0;390.0
5.0;-326.0;37.0;73.0;367.0
32.0;-283.0;32.0;56.0;356.0
-3.0;-302.0;29.0;69.0;364.0
85.0;-283.0;12.0;78.0;394.0
-7.0;-322.0;19.0;49.0;405.0
-10.0;-268.0;21.0;27.0;401.0
48.0;-289.0;22.0;69.0;412.0
37.0;?;30.0;23.0;428.0
26.0;?;44.0;42.0;404.0
6.0;?;25.0;47.0;449.0
41.0;?;31.0;34.0;426.0
14.0;?;35.0;32.0;439.0
17.0;?;10.0;21.0;424.0
28.0;-317.0;45.0;68.0;421.0
48.0;-319.0;19.0;80.0;398.0
18.0;-337.0;42.0;52.0;371.0
-1.0;-317.0;23.0;36.0;369.0
3.0;-308.0;25.0;88.0;363.0
20.0;-350.0;20.0;75.0;394.0
21.0;-330.0;21.0;86.0;386.0
31.0;-332.0;1.0;58.0;411.0
26.0;-314.0;10.0;40.0;387.0
12.0;-293.0;15.0;59.0;413.0
20.0;-305.0;10.0;61.0;410.0
27.0;-334.0;20.0;29.0;432.0
9.0;-325.0;14.0;-1.0;416.0
18.0;-320.0;21.0;0.0;438.0
25.0;-320.0;21.0;0.0;440.0
40.0;-325.0;31.0;18.0;454.0
12.0;-345.0;35.0;51.0;433.0
10.0;-338.0;35.0;60.0;459.0
0.0;-341.0;33.0;46.0;402.0
1.0;-333.0;26.0;64.0;410.0
12.0;-321.0;24.0;?;396.0
19.0;-331.0;21.0;?;384.0
23.0;-321.0;9.0;?;395.0
43.0;-318.0;9.0;?;412.0
30.0;-306.0;13.0;?;395.0
16.0;-332.0;9.0;?;435.0
22.0;-317.0;18.0;?;435.0
10.0;-319.0;15.0;?;427.0
?;-291.0;20.0;?;429.0
?;-302.0;26.0;?;404.0
?;-308.0;36.0;?;414.0
?;-298.0;38.0;?;429.0
?;-315.0;33.0;?;408.0
?;-329.0;35.0;?;404.0
?;-332.0;30.0;61.0;402.0
10.0;-321.0;26.0;59.0;422.0
6.0;-330.0;25.0;63.0;415.0
-7.0;-331.0;19.0;52.0;414.0
27.0;-331.0;18.0;58.0;405.0
24.0;-330.0;10.0;48.0;424.0
19.0;-319.0;12.0;37.0;426.0
18.0;-325.0;13.0;79.0;430.0
20.0;-342.0;11.0;42.0;412.0
14.0;-319.0;18.0;20.0;409.0
4.0;-316.0;18.0;20.0;411.0
-3.0;-315.0;19.0;34.0;425.0
16.0;-320.0;23.0;52.0;430.0
19.0;-338.0;20.0;49.0;427.0
19.0;-342.0;28.0;36.0;435.0
29.0;-325.0;26.0;30.0;445.0
27.0;-321.0;31.0;26.0;435.0
4.0;-320.0;22.0;18.0;433.0
36.0;-349.0;27.0;21.0;443.0
-4.0;-340.0;25.0;18.0;424.0
14.0;-332.0;34.0;28.0;435.0
-8.0;-340.0;32.0;38.0;445.0
14.0;-340.0;33.0;43.0;451.0
31.0;-323.0;31.0;29.0;441.0
28.0;-316.0;27.0;61.0;424.0
26.0;-327.0;30.0;61.0;402.0
9.0;-303.0;32.0;58.0;419.0
24.0;?;27.0;59.0;398.0
24.0;?;26.0;89.0;370.0
2.0;?;21.0;73.0;363.0
8.0;?;20.0;91.0;371.0
38.0;?;19.0;86.0;375.0
38.0;?;14.0;102.0;372.0
29.0;-302.0;8.0;79.0;384.0
28.0;-311.0;11.0;58.0;366.0
18.0;-292.0;12.0;49.0;385.0
22.0;-282.0;5.0;51.0;405.0
31.0;-310.0;16.0;45.0;414.0
22.0;-337.0;24.0;5.0;416.0
6.0;-323.0;27.0;17.0;439.0
22.0;-341.0;29.0;41.0;441.0
22.0;-330.0;37.0;22.0;448.0
-3.0;-340.0;35.0;50.0;447.0
16.0;-328.0;39.0;28.0;424.0
6.0;-360.0;37.0;31.0;431.0
5.0;-333.0;32.0;70.0;429.0
29.0;-324.0;33.0;79.0;416.0
19.0;-340.0;27.0;74.0;400.0
38.0;-325.0;19.0;77.0;375.0
9.0;?;15.0;74.0;375.0
35.0;?;11.0;94.0;355.0
43.0;?;2.0;94.0;365.0
12.0;?;13.0;59.0;376.0
20.0;?;3.0;59.0;380.0
55.0;?;12.0;26.0;384.0
20.0;?;10.0;19.0;441.0
44.0;?;23.0;10.0;413.0
39.0;?;24.0;11.0;439.0
7.0;?;39.0;32.0;427.0
12.0;?;37.0;41.0;415.0
15.0;?;40.0;60.0;403.0
29.0;?;35.0;80.0;422.0
29.0;?;34.0;70.0;395.0
29.0;?;29.0;63.0;381.0
?;?;22.0;56.0;?
20.0;?;20.0;80.0;?
27.0;?;14.0;41.0;?
8.0;?;13.0;34.0;?
29.0;-302.0;16.0;58.0;?
32.0;-313.0;14.0;55.0;?
24.0;-306.0;27.0;40.0;?
41.0;-309.0;24.0;51.0;?
17.0;-334.0;31.0;42.0;?
35.0;-310.0;31.0;58.0;?
22.0;-320.0;34.0;22.0;?
4.0;-303.0;30.0;?;413.0
28.0;-295.0;34.0;?;404.0
20.0;-312.0;26.0;?;391.0
36.0;-346.0;30.0;?;382.0
40.0;-321.0;26.0;?;?
19.0;-300.0;20.0;?;?
17.0;-320.0;23.0;?;?
16.0;-331.0;?;?;?
35.0;-329.0;?;?;?
10.0;-303.0;?;?;?
30.0;-323.0;?;?;?
1.0;-320.0;?;?;?
24.0;-319.0;?;9.0;?
22.0;-308.0;?;42.0;?
26.0;-312.0;?;62.0;413.0
23.0;-309.0;?;58.0;409.0
24.0;-316.0;?;37.0;407.0
31.0;-323.0;?;34.0;412.0
28.0;-312.0;29.0;73.0;404.0
21.0;-312.0;28.0;54.0;422.0
10.0;-296.0;24.0;57.0;392.0
38.0;-291.0;28.0;83.0;382.0
11.0;-302.0;19.0;64.0;367.0
29.0;-302.0;18.0;94.0;335.0
19.0;-302.0;17.0;91.0;338.0
28.0;-312.0;19.0;67.0;376.0
20.0;-310.0;11.0;92.0;388.0
25.0;-330.0;12.0;54.0;402.0
2.0;-330.0;15.0;70.0;397.0
-1.0;-315.0;11.0;71.0;418.0
9.0;-330.0;11.0;57.0;431.0
33.0;-321.0;18.0;4.0;426.0
54.0;-347.0;20.0;23.0;434.0
40.0;-377.0;24.0;68.0;411.0
-15.0;?;21.0;85.0;424.0
6.0;?;20.0;76.0;421.0
19.0;?;17.0;134.0;405.0
-10.0;?;9.0;192.0;370.0
-21.0;?;10.0;137.0;345.0
-24.0;?;11.0;96.0;325.0
13.0;?;16.0;93.0;337.0
-24.0;-289.0;30.0;227.0;342.0
-14.0;-286.0;4.0;227.0;354.0
26.0;-302.0;15.0;224.0;383.0
12.0;-307.0;-11.0;182.0;378.0
8.0;-345.0;1.0;256.0;417.0
-16.0;-366.0;3.0;306.0;450.0
-2.0;-373.0;33.0;253.0;444.0
20.0;-385.0;-1.0;190.0;359.0
17.0;-338.0;12.0;212.0;336.0
43.0;-287.0;15.0;214.0;328.0
33.0;-329.0;0.0;398.0;443.0
-10.0;-344.0;-17.0;454.0;403.0
9.0;-305.0;-2.0;472.0;420.0
-9.0;-320.0;-23.0;357.0;386.0
21.0;-331.0;12.0;266.0;374.0
5.0;-309.0;30.0;241.0;320.0
5.0;-289.0;39.0;274.0;323.0
41.0;-269.0;12.0;312.0;340.0
25.0;-278.0;-6.0;288.0;361.0
39.0;-275.0;-18.0;203.0;366.0
46.0;-285.0;-8.0;206.0;333.0
31.0;-293.0;9.0;231.0;385.0
35.0;-262.0;29.0;210.0;370.0
34.0;-272.0;12.0;164.0;401.0
33.0;-300.0;7.0;99.0;402.0
19.0;-286.0;46.0;82.0;401.0
27.0;-297.0;50.0;28.0;369.0
39.0;-288.0;56.0;9.0;380.0
19.0;-271.0;51.0;41.0;385.0
27.0;-292.0;43.0;50.0;403.0
11.0;-303.0;30.0;65.0;412.0
31.0;-311.0;23.0;78.0;367.0
15.0;-327.0;23.0;84.0;392.0
24.0;-333.0;28.0;70.0;364.0
31.0;-316.0;18.0;91.0;389.0
46.0;-341.0;16.0;51.0;377.0
46.0;-310.0;8.0;81.0;361.0
53.0;-293.0;0.0;58.0;393.0
11.0;-279.0;1.0;49.0;368.0
-9.0;-278.0;-1.0;26.0;410.0
63.0;-282.0;7.0;33.0;402.0
28.0;-335.0;19.0;21.0;380.0
16.0;?;19.0;-13.0;445.0
47.0;?;35.0;8.0;423.0
38.0;?;44.0;21.0;452.0
19.0;?;?;57.0;415.0
6.0;?;?;30.0;435.0
24.0;?;?;47.0;418.0
65.0;?;?;73.0;370.0
0.0;?;?;87.0;381.0
34.0;?;?;121.0;371.0
51.0;?;?;90.0;365.0
8.0;-347.0;?;75.0;371.0
8.0;-284.0;?;105.0;352.0
35.0;-304.0;?;49.0;404.0
39.0;?;?;89.0;371.0
40.0;?;?;35.0;400.0
30.0;?;?;15.0;399.0
29.0;?;32.0;16.0;433.0
39.0;?;19.0;42.0;390.0
38.0;-290.0;41.0;63.0;393.0
0.0;-321.0;38.0;69.0;365.0
12.0;-320.0;32.0;57.0;384.0
10.0;-303.0;37.0;58.0;374.0
24.0;-336.0;28.0;61.0;?
29.0;-319.0;28.0;62.0;404.0
27.0;-294.0;20.0;12.0;434.0
13.0;-313.0;14.0;21.0;406.0
18.0;-299.0;21.0;40.0;426.0
36.0;-326.0;25.0;58.0;423.0
2.0;-327.0;35.0;77.0;415.0
-14.0;-347.0;20.0;63.0;396.0
6.0;-336.0;30.0;48.0;383.0
12.0;-326.0;23.0;43.0;409.0
0.0;-287.0;15.0;72.0;368.0
18.0;-313.0;19.0;63.0;414.0
10.0;-350.0;18.0;64.0;358.0
22.0;-331.0;7.0;45.0;384.0
39.0;-311.0;6.0;50.0;375.0
55.0;-309.0;12.0;26.0;416.0
59.0;-289.0;3.0;74.0;386.0
9.0;-281.0;2.0;74.0;373.0
30.0;-283.0;10.0;51.0;363.0
17.0;-278.0;23.0;61.0;367.0
16.0;-271.0;18.0;59.0;378.0
17.0;-270.0;33.0;55.0;364.0
25.0;-282.0;26.0;66.0;380.0
-6.0;-295.0;35.0;19.0;371.0
7.0;-289.0;38.0;11.0;411.0
-7.0;-301.0;38.0;35.0;399.0
8.0;-307.0;36.0;78.0;371.0
1.0;-337.0;38.0;100.0;384.0
10.0;-349.0;33.0;85.0;384.0
8.0;-360.0;24.0;64.0;394.0
-12.0;-351.0;11.0;90.0;405.0
?;-372.0;6.0;76.0;414.0
?;-368.0;0.0;70.0;397.0
?;-370.0;?;71.0;375.0
?;-353.0;?;71.0;422.0
?;-353.0;?;50.0;423.0
?;-342.0;?;45.0;399.0
?;-352.0;?;69.0;385.0
?;-347.0;?;51.0;401.0
16.0;-319.0;?;60.0;410.0
13.0;-328.0;?;53.0;402.0
9.0;-339.0;?;79.0;397.0
10.0;-325.0;?;77.0;393.0
10.0;-311.0;?;63.0;377.0
10.0;-311.0;?;72.0;355.0
12.0;-302.0;?;89.0;374.0
?;-323.0;10.0;93.0;352.0
?;-316.0;13.0;82.0;351.0
?;-306.0;10.0;90.0;387.0
?;-316.0;7.0;73.0;383.0
?;-288.0;8.0;51.0;400.0
?;-309.0;8.0;51.0;400.0
?;-292.0;11.0;37.0;395.0
?;-301.0;14.0;37.0;413.0
?;-287.0;22.0;57.0;398.0
?;-289.0;?;48.0;363.0
?;-283.0;?;88.0;344.0
?;-297.0;?;80.0;354.0
?;-302.0;?;99.0;339.0
19.0;-303.0;?;105.0;333.0
28.0;-282.0;?;109.0;354.0
11.0;-312.0;?;94.0;355.0
17.0;-309.0;?;133.0;344.0
-15.0;-290.0;?;144.0;319.0
0.0;-266.0;?;133.0;296.0
45.0;-272.0;?;104.0;324.0
85.0;-313.0;?;61.0;353.0
37.0;-317.0;?;63.0;371.0
7.0;-287.0;?;78.0;395.0
5.0;-300.0;?;36.0;404.0
4.0;-328.0;8.0;50.0;398.0
7.0;-306.0;0.0;76.0;337.0
-6.0;-290.0;9.0;104.0;301.0
27.0;-263.0;15.0;128.0;309.0
44.0;-279.0;7.0;138.0;279.0
77.0;-282.0;4.0;132.0;309.0
60.0;-272.0;-2.0;57.0;336.0
124.0;-211.0;-8.0;-17.0;265.0
101.0;-116.0;-16.0;29.0;290.0
131.0;-30.0;-10.0;-49.0;319.0
109.0;2.0;15.0;-103.0;352.0
240.0;-65.0;29.0;-81.0;387.0
198.0;-221.0;118.0;-40.0;472.0
159.0;-285.0;175.0;77.0;480.0
106.0;-303.0;198.0;148.0;466.0
30.0;-405.0;210.0;169.0;459.0
-7.0;-439.0;191.0;115.0;407.0
43.0;-371.0;124.0;54.0;411.0
72.0;-369.0;65.0;5.0;414.0
141.0;-305.0;8.0;?;407.0
200.0;-281.0;20.0;?;410.0
241.0;-266.0;26.0;-27.0;?
252.0;-196.0;20.0;1.0;?
255.0;-112.0;46.0;-70.0;?
?;-33.0;79.0;-154.0;?
?;6.0;115.0;?;?
?;30.0;164.0;?;?
?;14.0;227.0;?;?
?;19.0;280.0;?;?
186.0;56.0;?;?;?
238.0;-87.0;?;?;?
209.0;-231.0;?;?;?
168.0;-213.0;?;?;?
61.0;-144.0;?;186.0;?
-64.0;-149.0;?;151.0;?
-103.0;-280.0;?;132.0;?
-35.0;-357.0;128.0;138.0;?
-28.0;-342.0;119.0;214.0;?
-69.0;-321.0;80.0;251.0;?
-101.0;-333.0;24.0;288.0;168.0
-137.0;-362.0;-22.0;295.0;168.0
-106.0;-370.0;-88.0;294.0;149.0
-72.0;-369.0;-131.0;277.0;121.0
-51.0;-353.0;-144.0;253.0;155.0
-36.0;-336.0;-136.0;232.0;161.0
-22.0;-321.0;-144.0;167.0;?
-18.0;-286.0;-143.0;116.0;?
9.0;-290.0;-137.0;?;?
57.0;-276.0;-128.0;?;?
236.0;-235.0;-84.0;-38.0;?
301.0;-106.0;-51.0;-153.0;?
351.0;88.0;-23.0;-180.0;?
242.0;24.0;23.0;-187.0;?
315.0;-179.0;81.0;-100.0;?
346.0;-116.0;207.0;-195.0;?
223.0;-79.0;283.0;-283.0;?
121.0;-89.0;260.0;-62.0;?
69.0;-144.0;357.0;120.0;?
105.0;-251.0;446.0;132.0;432.0
101.0;-367.0;289.0;161.0;438.0
71.0;-415.0;140.0;152.0;391.0
13.0;-334.0;101.0;148.0;343.0
-23.0;-341.0;116.0;112.0;346.0
-32.0;-362.0;61.0;133.0;308.0
-67.0;?;0.0;121.0;298.0
-108.0;?;-2.0;133.0;325.0
45.0;?;-14.0;123.0;340.0
287.0;-480.0;-21.0;160.0;371.0
175.0;-578.0;-17.0;184.0;517.0
50.0;-466.0;-25.0;233.0;382.0
48.0;-272.0;-35.0;237.0;336.0
-11.0;-326.0;-71.0;239.0;388.0
-150.0;-321.0;-59.0;245.0;378.0
-156.0;-253.0;-76.0;227.0;217.0
-168.0;-251.0;-35.0;177.0;135.0
-155.0;-270.0;-35.0;142.0;105.0
-164.0;-242.0;-51.0;88.0;122.0
-198.0;-200.0;-69.0;66.0;113.0
-39.0;-175.0;-48.0;82.0;145.0
99.0;-230.0;-61.0;45.0;242.0
132.0;-277.0;-86.0;110.0;268.0
30.0;-272.0;-100.0;198.0;277.0
120.0;-210.0;-91.0;202.0;298.0
?;-32.0;-73.0;116.0;220.0
?;104.0;-81.0;135.0;125.0
491.0;-22.0;-69.0;-96.0;365.0
463.0;-174.0;-15.0;-158.0;409.0
440.0;-85.0;79.0;-114.0;326.0
486.0;48.0;177.0;-153.0;518.0
437.0;144.0;348.0;-247.0;549.0
378.0;53.0;328.0;-269.0;530.0
328.0;-47.0;249.0;-133.0;545.0
302.0;39.0;329.0;-142.0;451.0
304.0;59.0;330.0;-118.0;390.0
311.0;34.0;311.0;-96.0;395.0
312.0;82.0;342.0;-38.0;309.0
332.0;99.0;340.0;-39.0;231.0
374.0;102.0;319.0;?;221.0
414.0;135.0;299.0;?;194.0
440.0;182.0;310.0;?;168.0
524.0;226.0;298.0;?;177.0
446.0;357.0;307.0;?;158.0
552.0;451.0;319.0;?;208.0
482.0;510.0;331.0;?;176.0
520.0;399.0;373.0;?;95.0
566.0;250.0;398.0;?;111.0
548.0;96.0;395.0;?;309.0
455.0;118.0;348.0;-152.0;543.0
526.0;107.0;307.0;-463.0;631.0
508.0;76.0;346.0;-651.0;664.0
432.0;177.0;446.0;-576.0;530.0
276.0;302.0;604.0;-417.0;413.0
161.0;273.0;597.0;-198.0;251.0
220.0;195.0;490.0;-100.0;145.0
156.0;133.0;397.0;61.0;167.0
232.0;139.0;376.0;128.0;129.0
191.0;160.0;340.0;325.0;-179.0
33.0;21.0;306.0;594.0;-433.0
-78.0;47.0;290.0;749.0;-425.0
-26.0;280.0;213.0;376.0;-448.0
78.0;306.0;-30.0;-24.0;-365.0
66.0;54.0;-152.0;247.0;-420.0
-5.0;68.0;-87.0;610.0;-468.0
143.0;-13.0;27.0;600.0;-337.0
297.0;-128.0;-106.0;230.0;-254.0
519.0;36.0;-264.0;584.0;?
487.0;-53.0;-203.0;-138.0;-84.0
614.0;23.0;-83.0;-229.0;288.0
654.0;45.0;18.0;-1049.0;-74.0
696.0;953.0;103.0;556.0;547.0
217.0;582.0;64.0;13.0;356.0
-72.0;115.0;189.0;-151.0;345.0
-47.0;-293.0;255.0;458.0;-79.0
120.0;8.0;805.0;-153.0;-562.0
651.0;-5.0;978.0;-244.0;-174.0
286.0;-212.0;?;-319.0;218.0
-85.0;158.0;?;-229.0;435.0
143.0;-80.0;?;-211.0;361.0
45.0;-83.0;?;-146.0;35.0
169.0;-56.0;?;?;-58.0
98.0;-143.0;?;?;234.0
95.0;-149.0;?;?;149.0
-70.0;-299.0;?;?;431.0
-64.0;-161.0;?;?;308.0
-52.0;-148.0;?;?;232.0
-194.0;-381.0;?;?;28.0
-27.0;-403.0;?;?;241.0
-234.0;-255.0;?;?;370.0
-109.0;-299.0;?;?;218.0
-85.0;-437.0;-237.0;?;47.0
-32.0;-351.0;-180.0;?;128.0
-239.0;-444.0;-169.0;?;647.0
-108.0;-426.0;-99.0;?;57.0
41.0;-113.0;-236.0;?;265.0
110.0;-144.0;-186.0;?;731.0
210.0;545.0;-380.0;?;489.0
5.0;443.0;-238.0;?;853.0
-371.0;-521.0;-210.0;?;899.0
-355.0;-535.0;-132.0;?;647.0
-452.0;-843.0;-83.0;?;632.0
-753.0;-751.0;87.0;?;726.0
-810.0;-816.0;168.0;?;527.0
?;-1242.0;55.0;?;404.0
?;-1059.0;-283.0;?;358.0
?;-960.0;-316.0;?;427.0
?;-1127.0;-663.0;?;685.0
?;-1973.0;-773.0;?;450.0
?;-1407.0;-606.0;279.0;816.0
?;-1316.0;-592.0;312.0;665.0
-655.0;-957.0;-637.0;151.0;436.0
-652.0;-842.0;-578.0;4.0;277.0
-576.0;-687.0;-829.0;-60.0;225.0
-596.0;-682.0;-671.0;-57.0;355.0
-527.0;-608.0;-486.0;-155.0;396.0
-406.0;-775.0;-494.0;-105.0;295.0
-429.0;-806.0;-555.0;-1.0;322.0
?;-432.0;-475.0;-163.0;457.0
?;-348.0;-323.0;-371.0;503.0
?;-434.0;-398.0;-417.0;303.0
42.0;-296.0;-539.0;-583.0;395.0
-193.0;-274.0;-354.0;-358.0;294.0
-289.0;-316.0;-242.0;-391.0;4.0
-87.0;30.0;-329.0;-877.0;945.0
164.0;-116.0;-234.0;-409.0;294.0
411.0;-212.0;-154.0;-454.0;141.0
145.0;-165.0;-65.0;-474.0;258.0
225.0;-158.0;-236.0;-454.0;193.0
339.0;-93.0;-105.0;-412.0;179.0
251.0;-110.0;-158.0;-377.0;215.0
153.0;-141.0;-45.0;-512.0;172.0
398.0;-146.0;115.0;-381.0;145.0
39.0;-148.0;-41.0;-496.0;251.0
259.0;-76.0;192.0;-380.0;271.0
120.0;-100.0;57.0;-445.0;4.0
225.0;-12.0;169.0;-236.0;222.0
138.0;13.0;85.0;-431.0;70.0
189.0;-1.0;49.0;280.0;54.0
311.0;-207.0;-94.0;-443.0;242.0
268.0;-110.0;129.0;-368.0;140.0
291.0;168.0;16.0;-1119.0;-215.0
198.0;82.0;85.0;-174.0;-209.0
349.0;342.0;11.0;155.0;-15.0
452.0;243.0;53.0;-405.0;-52.0
284.0;48.0;31.0;-323.0;38.0
326.0;22.0;-182.0;-618.0;159.0
127.0;-64.0;-49.0;-140.0;7.0
-132.0;-551.0;112.0;-405.0;397.0
449.0;-397.0;150.0;-390.0;40.0
586.0;642.0;128.0;?;-314.0
605.0;544.0;-46.0;?;-273.0
449.0;370.0;-233.0;?;-100.0
456.0;562.0;-186.0;?;-245.0
462.0;634.0;375.0;?;-1.0
511.0;526.0;349.0;?;170.0
386.0;591.0;294.0;?;197.0
299.0;336.0;454.0;?;218.0
271.0;74.0;478.0;?;237.0
261.0;60.0;416.0;?;238.0
159.0;27.0;406.0;?;230.0
143.0;-158.0;373.0;?;241.0
106.0;?;241.0;-83.0;307.0
-78.0;?;253.0;-28.0;325.0
-134.0;?;220.0;48.0;224.0
-286.0;?;123.0;66.0;195.0
-394.0;?;-44.0;121.0;199.0
-385.0;?;3.0;181.0;143.0
-382.0;?;-62.0;239.0;69.0
-343.0;?;-178.0;342.0;18.0
-319.0;?;-260.0;388.0;14.0
-396.0;?;-289.0;416.0;40.0
-395.0;?;-376.0;348.0;27.0
-361.0;?;-438.0;286.0;29.0
-331.0;?;-481.0;234.0;1.0
-329.0;?;-476.0;161.0;58.0
-375.0;?;-438.0;110.0;?
-237.0;?;-413.0;8.0;?
-122.0;-299.0;-396.0;-93.0;?
-55.0;-297.0;-345.0;-184.0;?
74.0;-217.0;-274.0;-276.0;?
130.0;-277.0;-218.0;-178.0;?
181.0;-131.0;-127.0;-3.0;?
297.0;-241.0;-56.0;55.0;?
415.0;-371.0;-32.0;-16.0;?
538.0;-434.0;-103.0;-189.0;1020.0
485.0;-283.0;-49.0;-437.0;920.0
353.0;9.0;100.0;-542.0;750.0
318.0;229.0;283.0;-522.0;597.0
196.0;52.0;467.0;-341.0;511.0
164.0;-78.0;428.0;-92.0;390.0
194.0;-156.0;267.0;130.0;323.0
215.0;-155.0;259.0;220.0;416.0
216.0;-172.0;274.0;280.0;436.0
134.0;-145.0;208.0;223.0;411.0
153.0;-183.0;173.0;63.0;382.0
192.0;-230.0;169.0;-47.0;365.0
145.0;-247.0;182.0;-76.0;351.0
76.0;-272.0;197.0;-64.0;309.0
10.0;-245.0;211.0;-54.0;296.0
-91.0;-254.0;156.0;30.0;285.0
?;-293.0;79.0;95.0;255.0
?;-331.0;23.0;160.0;284.0
?;-433.0;12.0;173.0;334.0
?;-644.0;2.0;181.0;461.0
?;-828.0;-34.0;200.0;530.0
?;-681.0;-71.0;346.0;192.0
?;-478.0;-102.0;496.0;-57.0
?;-311.0;-143.0;623.0;79.0
?;-350.0;-223.0;567.0;253.0
?;-582.0;-378.0;465.0;174.0
?;-757.0;-476.0;401.0;109.0
?;-739.0;-322.0;379.0;108.0
?;-756.0;-167.0;358.0;116.0
?;-823.0;-251.0;390.0;109.0
?;-828.0;-364.0;428.0;145.0
-351.0;-765.0;-461.0;405.0;217.0
-339.0;-663.0;-534.0;336.0;174.0
-400.0;-568.0;-590.0;261.0;170.0
-322.0;-474.0;-581.0;174.0;178.0
-198.0;-456.0;-512.0;117.0;200.0
-61.0;-432.0;-480.0;-31.0;350.0
75.0;-342.0;-417.0;-265.0;448.0
232.0;-329.0;-327.0;-333.0;429.0
79.0;-199.0;-255.0;-359.0;546.0
280.0;75.0;-150.0;-491.0;735.0
285.0;59.0;-19.0;-572.0;852.0
125.0;74.0;-19.0;-391.0;710.0
48.0;16.0;124.0;-103.0;535.0
-9.0;-101.0;347.0;?;435.0
71.0;-249.0;440.0;?;489.0
88.0;-368.0;327.0;?;436.0
116.0;-398.0;184.0;165.0;395.0
127.0;-379.0;143.0;174.0;429.0
135.0;-417.0;104.0;157.0;472.0
165.0;-436.0;53.0;151.0;?
136.0;-424.0;-20.0;153.0;?
67.0;-380.0;-25.0;161.0;?
28.0;-395.0;-17.0;151.0;?
77.0;-482.0;-23.0;101.0;?
36.0;-546.0;-45.0;114.0;?
10.0;-520.0;-51.0;153.0;?
24.0;-505.0;-56.0;140.0;?
52.0;-601.0;-39.0;55.0;660.0
23.0;-576.0;-27.0;20.0;525.0
-33.0;-435.0;-31.0;1.0;355.0
-9.0;-405.0;-29.0;71.0;388.0
50.0;-438.0;30.0;93.0;482.0
133.0;-430.0;22.0;134.0;518.0
35.0;-389.0;-19.0;108.0;420.0
45.0;?;-34.0;114.0;437.0
0.0;?;-11.0;156.0;399.0
-72.0;?;-20.0;173.0;354.0
-105.0;-345.0;-43.0;152.0;310.0
-123.0;-321.0;-42.0;151.0;282.0
-194.0;-341.0;-79.0;110.0;209.0
-72.0;-284.0;-81.0;94.0;224.0
-47.0;-212.0;-80.0;28.0;239.0
-29.0;-189.0;-81.0;-4.0;218.0
-32.0;-145.0;-91.0;14.0;212.0
41.0;-109.0;-80.0;68.0;264.0
98.0;-208.0;-23.0;91.0;309.0
177.0;-316.0;-26.0;74.0;423.0
238.0;-350.0;-24.0;-109.0;679.0
294.0;-286.0;-24.0;-239.0;841.0
366.0;-184.0;-14.0;-342.0;651.0
271.0;-78.0;25.0;-254.0;578.0
155.0;-76.0;221.0;-119.0;576.0
121.0;-249.0;368.0;21.0;578.0
107.0;-293.0;262.0;51.0;502.0
89.0;-295.0;144.0;102.0;507.0
68.0;-309.0;161.0;90.0;462.0
77.0;-305.0;175.0;87.0;422.0
81.0;-311.0;146.0;43.0;427.0
134.0;-325.0;116.0;43.0;412.0
139.0;-323.0;81.0;21.0;440.0
109.0;-358.0;67.0;22.0;515.0
112.0;-342.0;73.0;-40.0;581.0
137.0;-349.0;61.0;-70.0;525.0
175.0;-350.0;62.0;-61.0;562.0
206.0;-371.0;88.0;-46.0;611.0
