Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit RUA gyroY;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
1009.0;-159;-8;172.0;12;2;71.0;187.0;?;72;377;12
918.0;-159;-3;143.0;-13;-1;49.0;185.0;?;69;380;-13
969.0;-159;2;68.0;-8;-5;2.0;194.0;?;?;385;-8
966.0;-159;2;8.0;-13;-3;-9.0;170.0;?;?;383;-13
969.0;-159;7;2.0;-31;-2;9.0;211.0;?;?;382;-31
974.0;-159;2;4.0;-52;-4;-3.0;170.0;?;?;386;-52
976.0;-159;8;-19.0;-20;1;-35.0;195.0;?;?;378;-20
992.0;-159;7;-11.0;41;9;-75.0;212.0;300;?;371;41
986.0;-159;-3;-61.0;25;4;-55.0;189.0;293;?;379;25
970.0;-159;0;-111.0;-11;-1;-59.0;165.0;295;?;381;-11
962.0;-159;-2;-76.0;18;3;-54.0;194.0;293;?;376;18
968.0;-159;1;-100.0;27;3;-43.0;173.0;297;?;377;27
970.0;-159;4;-61.0;5;-1;-69.0;167.0;300;?;377;5
961.0;-159;0;-130.0;26;2;-85.0;158.0;296;?;374;26
971.0;-159;-2;-151.0;20;1;-89.0;171.0;297;62;380;20
979.0;-159;3;-141.0;-24;2;-86.0;204.0;301;68;374;-24
979.0;-159;3;-176.0;-13;11;-86.0;212.0;297;77;362;?
978.0;-159;-7;-166.0;10;4;-90.0;204.0;291;69;372;?
979.0;-159;-3;-110.0;5;0;-19.0;183.0;294;70;375;?
979.0;-159;4;-116.0;-10;4;0.0;181.0;297;74;367;-10
997.0;-159;0;-51.0;-40;2;4.0;161.0;296;66;371;-40
983.0;-159;8;-47.0;-39;3;-6.0;151.0;303;67;369;-39
970.0;-159;9;30.0;-21;5;-25.0;140.0;303;70;365;-21
?;-159;-4;45.0;-33;3;56.0;131.0;294;64;371;?
?;-159;7;38.0;-7;1;29.0;147.0;303;69;368;?
?;-159;10;98.0;6;2;6.0;158.0;306;70;366;?
?;?;-3;82.0;-29;0;-25.0;156.0;294;69;371;?
?;?;?;56.0;-7;?;-24.0;195.0;301;75;367;?
?;?;?;-14.0;21;?;-73.0;192.0;307;70;367;?
?;?;?;7.0;-4;?;-93.0;177.0;303;66;373;?
?;?;?;19.0;-12;?;-117.0;185.0;303;68;371;?
?;?;?;18.0;-14;?;-151.0;170.0;301;67;370;?
?;?;?;104.0;-21;?;-154.0;193.0;301;68;369;?
?;?;?;200.0;-10;5;-103.0;197.0;300;71;364;?
971.0;?;?;309.0;-10;2;-71.0;173.0;295;68;368;-10
980.0;-159;?;329.0;-17;1;24.0;171.0;295;67;369;-17
976.0;-159;?;286.0;-25;8;65.0;190.0;298;71;360;-25
979.0;?;?;171.0;-15;0;115.0;211.0;298;72;366;-15
956.0;?;?;2.0;-28;?;74.0;189.0;296;70;?;-28
988.0;?;?;-96.0;-41;?;41.0;195.0;299;66;?;-41
980.0;?;?;-179.0;4;-3;34.0;198.0;305;65;?;4
968.0;?;?;-237.0;?;-4;4.0;211.0;308;66;?;5
956.0;-159;2;-273.0;?;7;12.0;208.0;304;65;?;7
965.0;-159;0;-287.0;?;3;45.0;186.0;302;66;?;22
988.0;-159;0;-304.0;10;3;?;215.0;302;68;?;10
989.0;-159;-1;-233.0;31;5;17.0;189.0;303;67;?;31
989.0;-159;0;-161.0;35;0;25.0;199.0;304;68;367;35
976.0;-159;-1;-98.0;23;0;58.0;204.0;304;67;367;?
963.0;-159;3;-38.0;43;1;21.0;228.0;306;70;364;?
980.0;-159;7;28.0;14;-6;37.0;224.0;?;70;368;?
976.0;-159;1;70.0;4;-3;27.0;213.0;?;62;371;?
963.0;-159;-3;88.0;11;3;15.0;192.0;?;65;366;?
968.0;-159;0;141.0;-40;2;-23.0;191.0;?;70;363;?
975.0;-159;-2;118.0;-5;5;-10.0;171.0;?;64;364;?
976.0;-159;-3;129.0;-5;3;-3.0;160.0;?;62;367;?
994.0;-159;4;93.0;-6;0;-62.0;152.0;?;66;366;-6
969.0;-159;5;91.0;52;4;-138.0;175.0;?;65;363;52
961.0;-159;-3;123.0;-6;4;-202.0;181.0;?;63;366;-6
990.0;-159;-3;175.0;-10;2;-86.0;182.0;?;70;364;-10
956.0;-159;-2;185.0;58;2;-55.0;200.0;?;68;364;58
960.0;-159;1;169.0;41;0;-52.0;214.0;?;63;366;41
952.0;-159;3;?;0;3;17.0;233.0;?;68;361;0
979.0;?;1;?;-10;7;18.0;229.0;?;69;358;-10
979.0;-159;4;?;-1;2;14.0;197.0;310;66;363;-1
989.0;-159;0;?;-9;0;49.0;218.0;307;66;365;-9
976.0;-159;-5;?;-50;0;24.0;214.0;301;68;366;-50
980.0;-159;0;?;-30;2;21.0;218.0;305;66;364;-30
976.0;-159;-1;?;2;6;55.0;223.0;305;65;361;2
963.0;-159;-4;?;-10;5;77.0;202.0;301;67;362;-10
965.0;-159;2;?;25;1;174.0;201.0;308;63;365;25
964.0;-159;0;?;54;-1;126.0;212.0;308;60;367;54
968.0;-159;-1;?;33;4;120.0;208.0;305;66;360;33
987.0;-159;3;?;-11;0;104.0;191.0;308;69;362;-11
988.0;-159;-2;?;-13;-2;19.0;202.0;305;65;367;-13
982.0;-159;-2;?;21;2;-8.0;201.0;305;67;364;21
970.0;-159;2;?;-5;-4;-39.0;218.0;307;71;365;-5
978.0;-159;-1;?;-20;-2;-40.0;241.0;302;73;363;-20
979.0;-159;3;-8.0;13;-1;-53.0;250.0;306;72;362;13
970.0;-159;-2;-35.0;12;-5;-79.0;232.0;303;68;368;12
979.0;-159;-5;-80.0;-31;0;?;233.0;301;64;367;-31
979.0;-159;2;-142.0;-40;1;?;217.0;306;66;364;-40
991.0;-159;-7;-345.0;-5;1;?;203.0;298;69;364;-5
983.0;-159;-6;-832.0;4;2;?;186.0;299;68;364;4
983.0;-159;-5;-909.0;-11;2;?;179.0;300;66;364;-11
984.0;-159;-5;-576.0;-24;-1;?;200.0;300;66;366;?
983.0;-159;0;-268.0;-1;-1;?;201.0;304;67;365;?
980.0;-159;-3;-59.0;41;1;?;222.0;303;64;366;?
962.0;-159;3;-84.0;36;-7;?;219.0;309;64;371;36
958.0;-159;6;-173.0;15;-8;?;200.0;310;69;368;15
974.0;-159;4;-127.0;1;-3;?;201.0;308;67;365;1
978.0;-159;6;-99.0;-15;-5;?;186.0;311;65;368;-15
988.0;-159;6;-93.0;-7;0;-102.0;203.0;310;67;364;-7
980.0;-159;3;-9.0;10;5;-95.0;218.0;307;66;362;10
?;-159;1;75.0;-4;1;-111.0;194.0;305;68;365;-4
980.0;-159;2;118.0;-21;-1;-41.0;215.0;304;69;366;-21
996.0;-159;0;214.0;16;1;-16.0;211.0;304;69;365;16
971.0;-159;2;152.0;26;-2;68.0;192.0;309;70;366;26
989.0;-159;5;165.0;12;0;112.0;191.0;312;67;365;12
978.0;-159;1;162.0;30;1;73.0;191.0;311;65;365;30
989.0;-159;2;174.0;-13;-4;115.0;199.0;310;69;367;-13
974.0;-159;4;178.0;-51;4;95.0;202.0;309;72;358;-51
984.0;-159;2;136.0;6;4;126.0;191.0;309;64;362;6
986.0;-159;3;117.0;7;-6;156.0;232.0;310;66;370;7
968.0;-159;2;144.0;-43;1;205.0;228.0;306;72;363;-43
984.0;-159;-1;236.0;-14;1;179.0;201.0;304;67;365;-14
976.0;-159;4;355.0;6;-7;152.0;199.0;309;70;369;6
968.0;-159;4;427.0;-15;-4;145.0;194.0;310;67;369;-15
970.0;-159;-5;463.0;6;4;99.0;216.0;302;64;366;6
978.0;-159;-3;454.0;19;1;30.0;204.0;302;68;366;19
979.0;-159;3;391.0;-1;2;-53.0;203.0;309;66;365;-1
979.0;-159;1;293.0;17;6;-85.0;193.0;307;66;361;17
970.0;-159;-1;180.0;30;-5;-65.0;209.0;305;69;370;30
978.0;-159;2;87.0;-2;-5;-91.0;248.0;308;70;369;-2
969.0;-159;-1;-25.0;22;2;-104.0;214.0;305;69;364;22
982.0;-159;4;-85.0;52;-1;-79.0;227.0;311;67;366;52
970.0;-159;9;-82.0;18;1;-42.0;216.0;316;66;363;18
962.0;-159;1;-135.0;0;5;-59.0;201.0;307;68;361;0
972.0;-159;0;-111.0;-6;1;-47.0;192.0;307;66;365;-6
985.0;-159;-3;-131.0;-10;-2;-5.0;191.0;306;63;370;-10
986.0;-159;-6;-65.0;5;1;-14.0;202.0;302;64;367;5
994.0;-159;3;-24.0;-24;0;23.0;212.0;310;66;366;-24
964.0;-159;1;40.0;-61;-1;?;209.0;308;65;368;-61
982.0;-159;-3;130.0;-20;3;?;201.0;304;64;366;-20
975.0;-159;7;135.0;11;2;?;216.0;313;62;365;11
968.0;-159;7;159.0;-32;7;?;220.0;310;65;360;-32
962.0;-159;4;170.0;-26;6;?;223.0;306;68;361;-26
970.0;-159;5;182.0;16;0;?;214.0;305;69;366;16
989.0;-160;-1;170.0;10;3;?;213.0;299;69;366;10
988.0;-160;1;141.0;-8;-1;?;?;301;66;371;-8
977.0;-159;2;127.0;-9;0;?;?;302;67;369;-9
980.0;-159;-7;123.0;12;4;?;?;292;68;368;12
972.0;-159;-7;130.0;-20;-3;?;?;292;68;374;-20
961.0;-160;1;105.0;-20;-3;?;?;300;67;373;-20
972.0;-160;6;84.0;41;-2;?;?;305;67;372;41
966.0;-160;6;8.0;1;-4;?;?;303;69;372;1
976.0;-159;0;27.0;-4;2;-2.0;?;298;67;369;-4
977.0;-159;0;-27.0;43;0;-12.0;?;297;69;371;43
986.0;-159;1;-75.0;-8;-3;-62.0;?;299;71;374;-8
982.0;-160;-3;-82.0;-36;1;-49.0;?;296;66;374;-36
971.0;-160;1;-81.0;29;-1;-54.0;?;299;68;376;29
962.0;-160;2;-28.0;20;-1;-15.0;?;300;70;374;20
969.0;-159;-3;-22.0;-57;3;-32.0;?;295;67;374;-57
970.0;-159;3;21.0;-5;?;36.0;210.0;301;69;376;-5
962.0;-159;5;17.0;25;?;51.0;210.0;304;67;374;25
979.0;-160;1;48.0;-11;?;63.0;213.0;301;65;371;?
979.0;?;4;95.0;0;?;74.0;193.0;303;70;372;?
991.0;?;2;114.0;-13;?;88.0;163.0;299;73;375;?
982.0;?;1;130.0;18;?;60.0;161.0;299;69;377;?
968.0;?;0;8.0;-9;?;27.0;168.0;300;64;376;?
987.0;?;-1;-21.0;-35;?;21.0;198.0;299;63;373;?
978.0;?;2;15.0;11;?;7.0;211.0;300;68;374;11
972.0;?;-1;3.0;-18;?;8.0;201.0;297;70;378;-18
979.0;?;2;15.0;8;?;13.0;210.0;299;68;375;8
979.0;?;4;-12.0;18;?;-24.0;186.0;300;71;373;18
971.0;?;0;-17.0;-11;?;-20.0;157.0;298;70;375;-11
976.0;?;0;-6.0;-12;0;-9.0;153.0;299;69;376;-12
979.0;-160;-1;-10.0;-32;-3;-20.0;161.0;299;69;378;-32
978.0;-160;-1;15.0;-32;-2;-36.0;166.0;298;68;378;-32
979.0;-159;2;-3.0;-19;3;-32.0;184.0;300;70;371;-19
970.0;-159;1;6.0;14;4;-18.0;157.0;301;68;370;14
970.0;-159;-1;20.0;7;0;-15.0;180.0;300;64;376;?
980.0;-159;0;16.0;-26;0;-10.0;156.0;300;65;375;-26
977.0;-160;-1;8.0;-20;4;-53.0;179.0;298;65;372;-20
983.0;-160;-1;-34.0;-21;2;-43.0;179.0;297;68;372;-21
985.0;-159;2;-78.0;-12;-1;-54.0;168.0;298;73;371;-12
979.0;-159;2;-93.0;-16;?;-104.0;172.0;299;69;367;-16
975.0;-159;4;-83.0;-18;?;-69.0;171.0;302;67;366;-18
985.0;-159;5;?;-10;?;-53.0;161.0;304;68;373;-10
955.0;-160;-3;?;-10;?;-96.0;164.0;299;67;376;-10
979.0;?;0;?;8;?;-71.0;188.0;301;69;370;8
969.0;?;6;?;0;-2;-67.0;?;307;69;369;0
972.0;?;-1;?;-22;0;-38.0;?;302;67;369;?
973.0;?;-4;?;-16;2;-17.0;?;299;66;370;?
985.0;?;4;-17.0;-9;3;-23.0;?;306;67;366;?
990.0;?;3;3.0;11;5;-6.0;?;306;67;364;?
979.0;?;-2;64.0;8;-1;-8.0;?;302;65;371;8
976.0;-159;3;72.0;-34;0;8.0;?;306;68;367;-34
966.0;-159;2;32.0;-2;7;-13.0;?;304;68;362;-2
997.0;-159;6;13.0;-1;0;-18.0;?;310;63;368;-1
961.0;-160;7;49.0;0;-2;12.0;?;310;66;369;0
967.0;-160;-9;65.0;51;4;17.0;?;295;66;368;51
986.0;-160;-5;51.0;16;-1;27.0;?;303;58;374;16
997.0;-159;1;57.0;31;-5;55.0;?;309;61;376;31
979.0;-159;-3;61.0;27;-1;11.0;181.0;304;69;369;27
981.0;-159;2;25.0;20;-1;10.0;192.0;312;69;368;20
964.0;-159;-2;68.0;48;-2;-10.0;198.0;311;63;372;48
971.0;-159;-7;-4.0;-18;1;2.0;182.0;307;65;370;-18
982.0;-159;1;-2.0;2;-2;8.0;206.0;314;73;366;2
969.0;-159;3;-39.0;46;-1;20.0;207.0;318;69;366;46
978.0;-159;3;-65.0;5;2;-6.0;180.0;319;67;363;5
979.0;-159;7;-83.0;10;1;4.0;178.0;320;78;358;10
989.0;-159;5;-98.0;30;-2;6.0;194.0;321;74;362;30
979.0;-159;3;-72.0;2;-2;-6.0;189.0;322;64;367;2
977.0;-159;-2;-105.0;-12;?;-1.0;196.0;318;67;363;-12
972.0;-159;-1;-79.0;-11;?;-28.0;216.0;316;71;360;-11
1003.0;-159;3;3.0;-30;?;-38.0;204.0;319;72;358;-30
973.0;-159;-1;-17.0;-7;?;31.0;168.0;317;71;361;-7
971.0;-159;-3;-16.0;20;?;25.0;207.0;314;72;363;20
984.0;-159;1;-20.0;-7;0;3.0;202.0;318;71;363;-7
964.0;-159;3;-88.0;-33;-4;-3.0;211.0;321;65;368;-33
976.0;-159;2;-41.0;-71;1;-27.0;222.0;316;74;361;-71
979.0;-159;5;27.0;-97;-1;-16.0;230.0;319;70;364;-97
976.0;-159;-1;31.0;-54;-4;36.0;221.0;318;57;374;-54
993.0;-159;-3;24.0;-9;5;-2.0;218.0;311;69;363;-9
984.0;-159;5;38.0;-18;4;33.0;215.0;?;73;359;-18
969.0;-159;0;95.0;-26;2;8.0;232.0;?;65;365;-26
971.0;-159;-4;119.0;-11;-5;52.0;214.0;?;64;372;-11
952.0;-159;-6;148.0;-38;-3;46.0;210.0;?;64;371;-38
979.0;-159;-6;131.0;-29;4;40.0;212.0;?;65;365;-29
970.0;-159;0;91.0;21;-1;36.0;204.0;?;65;368;21
991.0;-159;-2;106.0;-4;1;12.0;201.0;?;64;366;-4
983.0;-159;6;57.0;-23;-2;1.0;205.0;?;69;364;-23
965.0;-159;4;48.0;-19;-5;-1.0;230.0;?;71;367;-19
978.0;-159;-3;18.0;-14;0;-10.0;213.0;?;68;366;-14
982.0;-159;5;55.0;19;1;-2.0;220.0;?;68;363;19
967.0;-159;1;55.0;30;2;3.0;230.0;?;68;364;30
?;-159;-5;31.0;-3;0;16.0;250.0;302;67;367;-3
?;-159;-2;2.0;-22;-1;?;219.0;306;67;367;-22
?;-159;2;-7.0;14;-4;?;209.0;310;67;368;14
?;-159;-2;28.0;-10;-4;?;205.0;305;69;369;-10
?;-159;-3;43.0;-23;1;?;234.0;303;69;365;-23
?;-159;3;58.0;31;3;?;213.0;311;64;364;31
?;-159;5;52.0;0;-3;?;213.0;313;64;368;0
?;-159;0;35.0;-14;-3;-13.0;208.0;309;64;370;-14
?;-159;-3;67.0;17;6;-33.0;218.0;303;66;362;17
?;-159;2;?;18;4;-26.0;220.0;307;70;360;18
?;-159;3;?;-7;1;-40.0;224.0;310;69;?;-7
?;-159;-1;?;-31;5;-27.0;206.0;307;66;?;-31
?;-159;3;?;9;?;-71.0;201.0;311;65;?;9
?;-159;5;?;48;?;-98.0;192.0;312;70;?;48
?;-159;1;?;40;?;-75.0;208.0;309;66;?;40
?;-159;-1;?;-27;-4;-64.0;212.0;307;69;?;-27
?;-159;-2;-20.0;-31;0;-49.0;211.0;305;69;?;-31
?;-159;4;-27.0;30;0;-42.0;230.0;314;60;367;30
?;-159;4;-15.0;13;-5;-31.0;209.0;312;70;368;13
?;-159;-3;-10.0;33;0;4.0;213.0;306;67;?;33
?;-159;-1;23.0;24;3;24.0;207.0;307;65;?;24
?;-159;2;16.0;5;-3;-1.0;203.0;308;70;?;5
979.0;-159;?;12.0;42;-9;15.0;211.0;309;64;?;42
979.0;-159;?;27.0;-5;-5;42.0;190.0;310;63;?;-5
979.0;-159;?;42.0;-35;6;-17.0;187.0;309;61;?;-35
979.0;-159;?;52.0;-20;3;16.0;216.0;306;65;?;-20
978.0;-159;?;40.0;?;-5;4.0;220.0;308;72;?;-20
980.0;-159;?;22.0;?;-1;-1.0;229.0;308;66;?;-3
974.0;-159;2;1.0;?;1;13.0;231.0;307;65;?;11
975.0;-159;2;33.0;?;-5;-19.0;225.0;307;66;?;2
988.0;-159;0;0.0;?;-3;-34.0;194.0;304;65;?;-12
974.0;-159;6;3.0;-2;0;-26.0;200.0;309;67;367;-2
986.0;-159;5;26.0;-5;-2;-27.0;191.0;308;68;369;-5
983.0;-159;-2;-35.0;-11;-2;-25.0;203.0;302;66;372;-11
972.0;-159;-2;9.0;-23;-3;-48.0;221.0;302;65;374;-23
963.0;-159;-5;-1.0;-33;-2;-34.0;222.0;299;66;374;-33
965.0;-159;0;39.0;3;2;-29.0;217.0;302;66;369;3
987.0;-159;3;27.0;9;3;-27.0;199.0;305;66;367;9
980.0;-159;1;11.0;23;2;-18.0;218.0;303;66;368;23
988.0;-159;-1;16.0;39;-1;2.0;194.0;302;66;371;39
989.0;-159;-4;56.0;22;-2;-55.0;189.0;299;69;371;22
990.0;-159;4;43.0;65;3;-43.0;201.0;305;71;364;65
985.0;-159;7;-14.0;53;5;-24.0;212.0;309;67;364;53
986.0;-159;-1;21.0;-30;3;-34.0;218.0;301;69;367;-30
1001.0;-159;3;16.0;-3;-2;-24.0;201.0;304;71;369;-3
960.0;-159;9;-1.0;41;-5;-41.0;201.0;311;70;371;41
961.0;-159;4;29.0;-11;0;-6.0;201.0;306;71;368;-11
966.0;-159;-1;37.0;-17;0;5.0;192.0;303;66;370;-17
986.0;-159;?;58.0;9;-6;24.0;191.0;304;65;376;9
989.0;-159;?;65.0;-30;-3;-1.0;191.0;305;69;371;-30
981.0;-159;?;77.0;-30;1;31.0;202.0;303;65;371;-30
984.0;-159;?;81.0;2;-5;21.0;199.0;305;64;376;2
984.0;-159;?;30.0;-21;-3;-2.0;188.0;305;69;374;-21
961.0;-159;?;-23.0;-17;4;7.0;178.0;297;65;371;-17
977.0;-159;?;-18.0;11;-1;0.0;169.0;301;65;374;11
970.0;-159;?;5.0;7;-3;-31.0;196.0;300;68;376;7
979.0;-159;?;14.0;32;-1;8.0;211.0;298;69;374;32
989.0;-159;?;22.0;9;0;18.0;214.0;305;75;369;9
976.0;-159;?;-29.0;-31;4;-4.0;200.0;301;69;370;-31
972.0;-159;?;-18.0;15;0;-37.0;219.0;301;62;377;15
974.0;-159;?;-59.0;0;-2;-61.0;192.0;306;69;374;0
963.0;-159;?;-116.0;?;4;-72.0;185.0;300;71;370;4
978.0;-159;?;-179.0;?;2;-64.0;193.0;303;68;373;11
951.0;-159;6;-202.0;?;-2;-81.0;182.0;306;73;373;-45
979.0;-159;-1;-185.0;?;2;-88.0;171.0;299;72;372;-23
977.0;-159;2;-87.0;?;4;-88.0;191.0;302;68;372;-16
977.0;-159;-3;5.0;?;-4;-54.0;182.0;298;70;?;-21
994.0;-159;1;-7.0;?;-6;-39.0;214.0;302;67;?;2
971.0;-159;10;17.0;?;-1;5.0;205.0;311;63;?;15
985.0;-159;0;33.0;?;4;-10.0;189.0;301;65;?;33
982.0;-159;-3;54.0;?;5;-1.0;176.0;298;66;374;32
969.0;-159;0;23.0;?;0;-44.0;171.0;300;68;375;-5
979.0;-159;1;5.0;-41;2;-29.0;169.0;302;67;374;-41
961.0;-159;3;-34.0;-5;4;-31.0;177.0;302;69;370;-5
980.0;-159;2;-33.0;2;0;-19.0;175.0;300;71;373;2
977.0;-159;2;-58.0;-29;-1;-26.0;175.0;301;68;376;-29
981.0;-159;?;-35.0;23;1;-73.0;184.0;301;69;372;23
989.0;-159;?;-60.0;46;1;-9.0;172.0;301;70;371;46
989.0;-159;?;-62.0;-15;0;-33.0;171.0;299;70;372;-15
1002.0;-159;?;-56.0;-48;-3;-33.0;171.0;300;68;375;-48
978.0;-159;?;-40.0;-18;-3;-96.0;162.0;305;66;375;-18
959.0;-159;3;-50.0;21;1;-69.0;141.0;302;67;372;21
984.0;-159;2;-71.0;5;0;-62.0;173.0;302;67;371;5
983.0;-159;6;-42.0;-29;-5;-60.0;191.0;306;69;374;-29
969.0;-159;5;-31.0;-24;-8;-93.0;191.0;306;68;377;-24
984.0;-159;4;-60.0;-21;-3;-86.0;191.0;304;67;372;-21
991.0;-159;8;-35.0;-2;-4;-42.0;189.0;308;71;370;-2
970.0;-159;4;-49.0;9;-8;-61.0;176.0;306;69;376;9
979.0;-159;-4;-65.0;-19;2;-70.0;170.0;297;69;369;-19
979.0;-159;-2;-13.0;-3;5;-89.0;171.0;299;67;366;-3
978.0;-159;2;4.0;-17;-8;-28.0;170.0;305;66;376;-17
969.0;-159;0;2.0;-25;-8;-104.0;171.0;303;69;375;-25
970.0;-159;0;10.0;2;1;-17.0;170.0;303;65;369;2
970.0;-159;3;20.0;-10;1;-23.0;178.0;307;63;370;-10
985.0;-159;9;6.0;14;-1;-28.0;189.0;308;73;366;14
998.0;-159;8;-34.0;33;-1;4.0;200.0;308;71;367;33
?;-159;0;-33.0;27;-2;7.0;201.0;302;66;372;27
?;-159;-2;-27.0;10;-1;4.0;191.0;301;?;371;10
?;-159;-1;-40.0;-25;0;9.0;191.0;305;?;372;-25
?;-159;-1;27.0;-11;1;3.0;190.0;305;?;372;-11
?;-159;3;56.0;21;1;0.0;193.0;306;?;369;21
?;-159;-1;57.0;-4;-1;40.0;200.0;303;?;372;-4
?;-159;0;20.0;-32;1;21.0;206.0;304;?;368;-32
?;-159;7;55.0;-27;2;22.0;222.0;?;?;366;-27
?;?;3;59.0;-20;-5;55.0;203.0;?;?;372;-20
?;-159;2;79.0;-20;1;24.0;204.0;?;?;368;-20
?;-159;3;63.0;-17;9;47.0;189.0;307;?;360;-17
?;-159;0;72.0;25;1;?;184.0;306;?;369;25
988.0;-159;5;74.0;41;-3;?;199.0;311;?;368;41
961.0;-159;6;117.0;9;5;?;207.0;311;?;359;9
970.0;-159;?;150.0;?;5;?;220.0;306;64;362;-11
991.0;-159;?;129.0;?;5;?;221.0;306;65;362;-11
988.0;-159;?;181.0;?;7;?;221.0;306;64;360;-8
984.0;-159;?;127.0;?;0;?;212.0;308;67;366;-15
972.0;-159;?;166.0;?;-1;?;191.0;307;68;366;-2
967.0;-159;?;96.0;?;4;?;202.0;307;65;363;-21
971.0;-159;?;89.0;?;1;?;213.0;306;67;366;-14
966.0;-159;?;3.0;?;-2;?;222.0;306;65;370;22
988.0;-159;?;-42.0;?;0;?;221.0;317;63;366;-41
963.0;-159;?;4.0;?;0;?;?;314;64;366;-14
978.0;-159;?;30.0;?;3;?;?;305;68;363;49
979.0;-159;?;64.0;?;4;?;?;307;67;362;2
991.0;-159;?;131.0;?;1;?;201.0;311;63;366;-31
993.0;-159;?;141.0;?;0;37.0;199.0;311;62;367;-6
969.0;-159;?;173.0;?;1;47.0;212.0;303;63;368;42
980.0;-159;?;121.0;?;4;43.0;231.0;305;65;364;4
975.0;-159;?;95.0;?;2;14.0;216.0;309;70;362;-39
964.0;-159;?;89.0;?;-3;11.0;209.0;306;71;367;-12
967.0;-159;?;1.0;?;-3;-15.0;221.0;307;67;368;-11
?;-159;?;14.0;-12;-3;-43.0;211.0;306;67;367;-12
?;-159;?;-30.0;19;-5;-43.0;211.0;307;68;369;19
?;-159;?;-37.0;38;-5;-42.0;201.0;307;69;369;38
?;-159;?;-53.0;0;-5;-15.0;199.0;315;68;366;0
?;-159;8;-23.0;-3;-6;28.0;195.0;316;64;368;-3
?;-159;-3;52.0;9;-5;2.0;224.0;306;64;372;9
?;-159;0;61.0;-36;-4;-19.0;219.0;308;64;370;-36
?;-159;-2;64.0;-28;0;-15.0;216.0;306;64;368;-28
970.0;-159;0;17.0;-25;1;-6.0;195.0;306;67;366;-25
970.0;-159;4;22.0;-19;-3;23.0;214.0;311;66;369;-19
981.0;-159;-1;17.0;26;-3;-5.0;212.0;307;63;371;26
988.0;-159;-1;53.0;0;0;-11.0;205.0;307;66;368;0
991.0;-159;0;10.0;-15;1;-19.0;241.0;307;66;366;-15
982.0;-159;-1;-17.0;6;3;-20.0;180.0;305;68;363;6
984.0;-159;-2;-17.0;-19;0;-5.0;207.0;304;70;365;-19
979.0;-159;-1;10.0;-5;-1;-10.0;234.0;305;67;367;-5
978.0;-159;2;11.0;33;1;-18.0;220.0;309;66;365;33
982.0;-159;3;30.0;21;-4;-11.0;241.0;309;72;368;21
963.0;-159;3;17.0;13;-4;-19.0;220.0;308;73;366;13
978.0;-159;1;-2.0;-1;3;-4.0;210.0;309;63;365;-1
977.0;-159;-3;-6.0;11;-4;-20.0;200.0;307;65;371;11
980.0;-159;0;-33.0;-3;-1;10.0;202.0;307;71;365;-3
970.0;-159;1;-18.0;-28;8;-17.0;219.0;308;67;358;-28
988.0;-159;-2;-33.0;9;0;-35.0;225.0;307;66;367;9
989.0;-159;-3;-46.0;-3;-3;-40.0;190.0;307;64;370;-3
978.0;-159;-7;-31.0;-9;-2;-28.0;202.0;303;61;372;-9
969.0;-159;-3;-18.0;7;-5;-16.0;209.0;305;64;372;7
972.0;-159;6;-1.0;14;-2;26.0;191.0;311;68;365;14
979.0;-159;1;-21.0;20;3;-10.0;204.0;308;64;364;20
994.0;-159;-2;-23.0;10;4;11.0;213.0;?;62;364;10
974.0;-159;3;-14.0;28;2;17.0;210.0;?;69;362;28
970.0;-159;4;-38.0;20;1;7.0;212.0;?;71;361;20
988.0;-159;3;-11.0;11;3;7.0;201.0;?;67;361;11
970.0;-159;2;-41.0;21;0;-5.0;211.0;?;67;365;21
972.0;-159;-1;2.0;-3;-2;10.0;211.0;?;66;368;-3
995.0;-159;-1;7.0;-20;-1;20.0;212.0;?;66;367;-20
977.0;-159;1;51.0;-20;-5;28.0;208.0;?;67;370;-20
973.0;-159;0;47.0;-13;1;9.0;204.0;?;64;367;-13
989.0;-159;0;14.0;13;0;-3.0;209.0;?;64;367;13
979.0;-159;2;28.0;21;-6;-10.0;218.0;308;68;370;21
989.0;-159;-1;-1.0;45;-2;-7.0;208.0;306;67;368;45
988.0;-159;-2;19.0;65;-2;-40.0;193.0;306;67;368;65
990.0;-159;1;15.0;-7;-3;-26.0;200.0;308;69;367;-7
986.0;-159;0;-11.0;-36;-5;-20.0;215.0;309;67;369;-36
980.0;-159;-1;-19.0;11;4;-13.0;202.0;307;67;362;11
987.0;-159;-4;6.0;20;13;-32.0;194.0;303;69;353;20
975.0;-159;-9;32.0;32;4;-16.0;210.0;301;66;362;32
980.0;-159;-4;21.0;26;-1;-2.0;211.0;307;60;368;26
?;-159;0;27.0;-22;0;-11.0;210.0;311;62;366;-22
?;-159;-6;4.0;-21;2;-6.0;231.0;303;65;364;-21
965.0;-159;-3;37.0;11;4;0.0;200.0;306;63;363;11
