Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
205.0;?;934.0;-67.0;213.0;895.0;801;1024.0;1021.0;-1004.0;-242.0;213.0
190.0;386.0;939.0;-97.0;?;896.0;803;1027.0;1021.0;-1016.0;-245.0;184.0
179.0;371.0;929.0;-101.0;?;892.0;803;996.0;1016.0;-1011.0;-254.0;198.0
146.0;386.0;979.0;-109.0;?;855.0;801;985.0;1012.0;-994.0;-254.0;242.0
162.0;369.0;912.0;-117.0;?;855.0;802;1017.0;1034.0;-987.0;-239.0;294.0
152.0;393.0;909.0;-126.0;?;865.0;803;1027.0;950.0;-987.0;-244.0;296.0
145.0;392.0;823.0;-148.0;?;878.0;803;974.0;979.0;-965.0;-263.0;333.0
164.0;401.0;874.0;-189.0;?;849.0;805;949.0;969.0;-949.0;-287.0;371.0
218.0;339.0;612.0;-171.0;182.0;796.0;807;895.0;959.0;-963.0;-308.0;435.0
230.0;491.0;1271.0;-145.0;179.0;790.0;804;783.0;944.0;-970.0;-309.0;416.0
229.0;448.0;1279.0;-166.0;185.0;590.0;?;824.0;980.0;-941.0;-310.0;458.0
229.0;332.0;874.0;-197.0;181.0;824.0;?;1488.0;982.0;-904.0;-351.0;295.0
206.0;388.0;883.0;-207.0;181.0;1397.0;?;1012.0;1004.0;-864.0;-385.0;507.0
204.0;342.0;891.0;-228.0;202.0;767.0;?;794.0;974.0;?;-410.0;570.0
204.0;408.0;?;-209.0;158.0;766.0;?;828.0;996.0;?;-400.0;683.0
215.0;435.0;?;-392.0;158.0;764.0;?;1008.0;1010.0;-1406.0;-367.0;512.0
253.0;395.0;?;-244.0;352.0;862.0;?;1313.0;1021.0;-1114.0;-465.0;310.0
171.0;388.0;?;-339.0;510.0;1021.0;?;1350.0;1012.0;-758.0;-397.0;318.0
342.0;386.0;?;-429.0;495.0;1008.0;?;1111.0;1030.0;-801.0;-413.0;377.0
414.0;394.0;?;-131.0;?;863.0;?;1020.0;1007.0;-851.0;-491.0;270.0
168.0;405.0;?;-202.0;?;853.0;?;1015.0;981.0;-987.0;-382.0;187.0
296.0;375.0;?;-267.0;?;868.0;794;1053.0;970.0;-1103.0;-310.0;102.0
156.0;375.0;?;-188.0;?;884.0;799;1065.0;997.0;-1010.0;-388.0;115.0
131.0;401.0;?;-209.0;?;904.0;793;993.0;961.0;-916.0;-358.0;191.0
273.0;408.0;827.0;-187.0;?;846.0;797;954.0;909.0;-936.0;-302.0;160.0
258.0;422.0;848.0;-140.0;?;816.0;798;918.0;893.0;-975.0;-277.0;124.0
170.0;458.0;863.0;-157.0;?;781.0;793;891.0;882.0;-994.0;-264.0;177.0
191.0;444.0;888.0;-193.0;263.0;785.0;797;928.0;870.0;-960.0;-261.0;223.0
201.0;490.0;920.0;-198.0;250.0;802.0;804;959.0;727.0;-938.0;-256.0;225.0
232.0;478.0;943.0;-220.0;231.0;821.0;804;989.0;1993.0;-900.0;-263.0;307.0
225.0;466.0;933.0;-240.0;210.0;830.0;801;1034.0;692.0;-880.0;-286.0;350.0
216.0;457.0;973.0;-260.0;185.0;856.0;796;1072.0;1421.0;-899.0;-300.0;384.0
255.0;463.0;989.0;-297.0;171.0;865.0;799;1082.0;906.0;-915.0;-334.0;451.0
256.0;437.0;976.0;-287.0;170.0;891.0;804;1111.0;1104.0;-931.0;-384.0;507.0
295.0;446.0;963.0;-283.0;163.0;897.0;797;1098.0;1041.0;-949.0;-407.0;529.0
335.0;436.0;969.0;-286.0;172.0;888.0;801;1070.0;999.0;-973.0;-421.0;497.0
342.0;430.0;960.0;-293.0;195.0;885.0;806;1039.0;957.0;-972.0;-448.0;492.0
321.0;415.0;958.0;-276.0;203.0;878.0;801;1027.0;1030.0;-989.0;-465.0;482.0
333.0;409.0;949.0;-248.0;209.0;859.0;805;985.0;935.0;-984.0;-459.0;457.0
320.0;388.0;957.0;-253.0;186.0;839.0;799;990.0;1043.0;-971.0;-444.0;439.0
270.0;358.0;964.0;-274.0;158.0;831.0;797;970.0;996.0;-965.0;-435.0;423.0
312.0;349.0;947.0;-281.0;125.0;826.0;804;976.0;1044.0;-949.0;-442.0;409.0
321.0;341.0;941.0;-295.0;111.0;828.0;801;978.0;1022.0;-939.0;-442.0;391.0
322.0;341.0;943.0;-287.0;126.0;859.0;801;968.0;1032.0;-924.0;-431.0;379.0
334.0;329.0;943.0;-262.0;150.0;847.0;800;969.0;1000.0;-914.0;-400.0;378.0
355.0;358.0;933.0;-224.0;173.0;861.0;796;1005.0;1023.0;-919.0;-371.0;346.0
337.0;330.0;952.0;-205.0;193.0;858.0;807;971.0;1033.0;-923.0;-343.0;280.0
293.0;329.0;991.0;-211.0;209.0;869.0;809;951.0;1029.0;-925.0;-337.0;236.0
276.0;310.0;998.0;-187.0;200.0;846.0;798;1009.0;1041.0;-928.0;-346.0;297.0
269.0;323.0;995.0;-176.0;177.0;900.0;792;1054.0;1011.0;-948.0;-322.0;291.0
244.0;331.0;1050.0;-161.0;168.0;907.0;787;1032.0;1031.0;-941.0;-299.0;307.0
219.0;326.0;1041.0;-169.0;167.0;931.0;790;1079.0;1018.0;-935.0;-296.0;306.0
222.0;347.0;965.0;-159.0;175.0;966.0;796;1102.0;1008.0;-946.0;-293.0;273.0
240.0;383.0;937.0;-156.0;?;989.0;801;1060.0;972.0;-983.0;-293.0;254.0
197.0;358.0;929.0;-122.0;?;917.0;807;1001.0;1003.0;-985.0;-286.0;217.0
196.0;362.0;937.0;-101.0;?;868.0;805;1009.0;1041.0;-1010.0;-265.0;243.0
181.0;354.0;915.0;-72.0;?;869.0;799;1011.0;1022.0;-1049.0;-246.0;219.0
166.0;370.0;943.0;-94.0;?;863.0;794;996.0;1007.0;-1032.0;-237.0;243.0
141.0;352.0;985.0;-154.0;?;853.0;793;1022.0;1075.0;-977.0;-268.0;299.0
149.0;358.0;992.0;-169.0;?;880.0;807;1044.0;1005.0;-969.0;-301.0;311.0
180.0;342.0;972.0;-168.0;177.0;893.0;811;1044.0;965.0;-964.0;-309.0;321.0
174.0;348.0;963.0;-161.0;181.0;917.0;799;1043.0;1010.0;-945.0;-306.0;336.0
183.0;340.0;933.0;-164.0;?;918.0;799;1042.0;965.0;-950.0;-301.0;367.0
215.0;319.0;911.0;-156.0;?;927.0;804;976.0;954.0;-969.0;-310.0;353.0
222.0;336.0;888.0;-144.0;?;843.0;797;972.0;960.0;-982.0;-312.0;370.0
203.0;314.0;830.0;-144.0;?;827.0;799;906.0;982.0;-991.0;-308.0;377.0
202.0;355.0;849.0;-142.0;?;778.0;807;937.0;934.0;-985.0;-304.0;385.0
192.0;484.0;1223.0;-152.0;?;785.0;797;782.0;975.0;-967.0;-316.0;411.0
191.0;397.0;1239.0;-165.0;?;688.0;793;1142.0;967.0;-922.0;-321.0;?
204.0;369.0;1039.0;-165.0;?;1074.0;802;1381.0;984.0;-884.0;-342.0;?
228.0;384.0;898.0;-148.0;?;1168.0;794;1062.0;1041.0;-860.0;-358.0;?
192.0;333.0;932.0;-116.0;?;982.0;773;882.0;991.0;-823.0;-342.0;?
174.0;362.0;1011.0;-148.0;?;831.0;780;880.0;972.0;-779.0;-297.0;?
159.0;298.0;1004.0;-308.0;?;859.0;800;1191.0;987.0;-1347.0;-311.0;?
169.0;307.0;947.0;-232.0;?;942.0;800;1365.0;993.0;-1140.0;-440.0;?
112.0;369.0;934.0;-353.0;?;1003.0;801;1369.0;974.0;-904.0;-445.0;?
389.0;417.0;947.0;-342.0;?;1019.0;810;1190.0;958.0;-868.0;-498.0;?
?;506.0;980.0;-150.0;363.0;948.0;805;1072.0;1014.0;-944.0;-509.0;?
?;688.0;971.0;-164.0;285.0;917.0;799;1043.0;976.0;-1041.0;-361.0;?
?;?;878.0;-125.0;257.0;907.0;805;1094.0;988.0;-1083.0;-229.0;?
?;?;742.0;-106.0;253.0;873.0;803;1116.0;983.0;-1040.0;-277.0;?
?;?;678.0;-118.0;293.0;803.0;796;1108.0;962.0;-995.0;-356.0;1085.0
?;?;658.0;-110.0;333.0;632.0;798;950.0;899.0;-976.0;-462.0;1162.0
?;?;639.0;-178.0;358.0;515.0;794;861.0;823.0;-975.0;-513.0;1241.0
?;?;514.0;-245.0;298.0;461.0;793;789.0;863.0;-951.0;-762.0;1432.0
?;?;334.0;-471.0;253.0;450.0;804;740.0;846.0;-869.0;-954.0;1469.0
197.0;?;2.0;-526.0;173.0;383.0;805;578.0;974.0;-744.0;-1099.0;1340.0
250.0;?;-39.0;-556.0;155.0;300.0;804;434.0;1610.0;-655.0;-1107.0;1075.0
326.0;?;-154.0;-536.0;196.0;150.0;802;358.0;968.0;-619.0;-1147.0;956.0
470.0;?;-270.0;-515.0;200.0;60.0;798;189.0;1007.0;-601.0;-1173.0;988.0
516.0;?;-281.0;-550.0;179.0;-66.0;801;51.0;1126.0;-520.0;-1180.0;755.0
523.0;?;-515.0;-620.0;111.0;-183.0;801;-122.0;977.0;-391.0;-1135.0;700.0
489.0;728.0;-577.0;-739.0;108.0;-329.0;802;-163.0;1110.0;-262.0;-1006.0;641.0
546.0;550.0;-634.0;-736.0;121.0;-409.0;804;-352.0;907.0;-138.0;-927.0;460.0
560.0;466.0;-667.0;-769.0;70.0;-451.0;804;?;1054.0;-7.0;-823.0;?
622.0;382.0;-672.0;-773.0;?;-499.0;798;?;1030.0;152.0;-843.0;?
674.0;328.0;-661.0;-811.0;-32.0;-539.0;795;?;989.0;228.0;-776.0;?
735.0;277.0;-764.0;-736.0;-74.0;-581.0;800;?;980.0;340.0;-674.0;253.0
730.0;249.0;-749.0;-730.0;-89.0;-656.0;797;?;1001.0;355.0;-663.0;42.0
762.0;286.0;-811.0;?;-73.0;-706.0;800;-416.0;1013.0;396.0;-576.0;118.0
?;276.0;-835.0;?;-57.0;-736.0;805;-506.0;1014.0;435.0;-365.0;103.0
?;289.0;-860.0;?;-70.0;-796.0;799;-602.0;985.0;515.0;-301.0;250.0
?;308.0;-838.0;?;-88.0;-858.0;797;-595.0;1028.0;551.0;-367.0;380.0
?;309.0;-839.0;?;-149.0;-879.0;800;-671.0;1013.0;610.0;?;520.0
733.0;322.0;-830.0;?;-205.0;-906.0;801;-627.0;1007.0;669.0;?;483.0
795.0;337.0;-806.0;?;-264.0;-890.0;799;-555.0;979.0;721.0;?;584.0
812.0;348.0;-814.0;?;-289.0;-862.0;798;-532.0;994.0;773.0;?;452.0
842.0;341.0;-803.0;?;-298.0;-829.0;796;-551.0;994.0;781.0;?;545.0
847.0;378.0;-809.0;?;-292.0;-845.0;797;-502.0;996.0;780.0;?;490.0
885.0;427.0;-791.0;?;-253.0;-868.0;800;-550.0;1005.0;760.0;?;609.0
886.0;388.0;-810.0;?;-230.0;-875.0;799;-575.0;1034.0;725.0;?;597.0
907.0;399.0;-789.0;?;-207.0;-863.0;798;-557.0;1027.0;710.0;?;634.0
914.0;409.0;-791.0;?;-213.0;-871.0;801;-531.0;1018.0;726.0;?;553.0
908.0;416.0;-790.0;-888.0;-225.0;-858.0;798;-553.0;1022.0;737.0;?;615.0
914.0;420.0;-803.0;-884.0;-218.0;-860.0;795;-613.0;1011.0;743.0;-621.0;646.0
926.0;421.0;-792.0;-879.0;-198.0;-864.0;797;-581.0;1059.0;724.0;-654.0;615.0
958.0;408.0;-757.0;-894.0;-197.0;-840.0;794;-530.0;1018.0;728.0;-649.0;530.0
898.0;401.0;-712.0;-878.0;-195.0;-849.0;798;-552.0;1023.0;717.0;-631.0;471.0
893.0;398.0;-641.0;-858.0;-203.0;-829.0;802;-509.0;1019.0;735.0;-632.0;418.0
881.0;331.0;-585.0;-858.0;-192.0;-769.0;796;-408.0;1019.0;725.0;-654.0;391.0
883.0;341.0;-575.0;-860.0;-178.0;-710.0;797;-191.0;1027.0;713.0;-604.0;140.0
865.0;413.0;-586.0;-860.0;-173.0;-633.0;800;-17.0;1038.0;704.0;-569.0;-83.0
858.0;543.0;-481.0;-833.0;-165.0;-507.0;793;188.0;1028.0;682.0;-535.0;-224.0
874.0;546.0;-549.0;-801.0;-109.0;-387.0;796;324.0;1030.0;608.0;-534.0;70.0
876.0;640.0;-338.0;-783.0;-21.0;-294.0;804;431.0;1032.0;495.0;-490.0;126.0
848.0;734.0;-266.0;-787.0;32.0;-166.0;800;640.0;1021.0;406.0;-308.0;174.0
805.0;853.0;-32.0;-794.0;30.0;56.0;797;729.0;1029.0;306.0;-251.0;408.0
740.0;964.0;419.0;-771.0;-11.0;217.0;802;911.0;1029.0;202.0;-430.0;663.0
698.0;992.0;356.0;-760.0;-57.0;442.0;799;960.0;1041.0;147.0;-457.0;1142.0
671.0;1010.0;479.0;-834.0;-100.0;628.0;797;1075.0;1022.0;50.0;-342.0;1004.0
697.0;673.0;?;-850.0;-130.0;772.0;805;1632.0;1031.0;-99.0;-447.0;984.0
680.0;420.0;1035.0;-839.0;-147.0;1041.0;802;1830.0;1022.0;-254.0;-646.0;1011.0
851.0;542.0;1485.0;-759.0;-33.0;1387.0;800;2072.0;1048.0;-534.0;-1168.0;900.0
789.0;349.0;1382.0;-664.0;-41.0;1505.0;807;2375.0;1019.0;-734.0;-1236.0;844.0
782.0;368.0;1268.0;-597.0;87.0;1783.0;800;2279.0;1032.0;-830.0;-950.0;1159.0
828.0;451.0;1191.0;-700.0;87.0;1618.0;798;1669.0;1018.0;-1131.0;-959.0;1462.0
661.0;549.0;1135.0;-473.0;87.0;1245.0;802;1289.0;1038.0;-1441.0;-992.0;1451.0
746.0;553.0;1008.0;-244.0;93.0;1056.0;794;1383.0;1036.0;-1588.0;-932.0;800.0
660.0;583.0;974.0;-111.0;380.0;1012.0;798;1518.0;1028.0;-1644.0;-774.0;524.0
604.0;558.0;955.0;-107.0;721.0;922.0;801;1374.0;1037.0;-1355.0;-878.0;613.0
414.0;530.0;959.0;-167.0;784.0;854.0;799;1286.0;1035.0;-1034.0;-848.0;561.0
145.0;452.0;963.0;-215.0;489.0;823.0;802;1201.0;1023.0;-1035.0;-646.0;367.0
152.0;408.0;952.0;-325.0;209.0;816.0;802;1127.0;1019.0;-1032.0;-574.0;320.0
136.0;359.0;971.0;-312.0;80.0;850.0;801;1068.0;1029.0;-1000.0;-653.0;366.0
144.0;355.0;972.0;-325.0;2.0;905.0;804;1070.0;1030.0;-966.0;-725.0;345.0
295.0;320.0;961.0;-343.0;35.0;922.0;805;1054.0;1040.0;-941.0;-689.0;273.0
298.0;342.0;893.0;-385.0;104.0;923.0;803;1017.0;1012.0;-948.0;-577.0;254.0
435.0;326.0;904.0;-282.0;156.0;911.0;798;1000.0;1002.0;-983.0;-465.0;226.0
357.0;330.0;893.0;-222.0;190.0;860.0;800;948.0;1029.0;-989.0;-354.0;176.0
339.0;339.0;894.0;-196.0;204.0;850.0;807;900.0;999.0;-977.0;-290.0;176.0
301.0;368.0;899.0;-149.0;200.0;802.0;802;895.0;1015.0;-961.0;-263.0;180.0
278.0;363.0;904.0;-146.0;198.0;830.0;800;910.0;1018.0;-943.0;-233.0;180.0
223.0;357.0;914.0;-182.0;189.0;?;806;911.0;1009.0;-927.0;-243.0;178.0
218.0;355.0;920.0;-210.0;176.0;?;804;910.0;1030.0;-911.0;-245.0;256.0
234.0;353.0;938.0;-211.0;159.0;?;803;947.0;1014.0;-908.0;-260.0;300.0
239.0;437.0;1003.0;-226.0;166.0;?;805;988.0;1008.0;-916.0;-262.0;340.0
264.0;399.0;985.0;-231.0;168.0;?;801;1040.0;1019.0;-909.0;-262.0;341.0
254.0;384.0;989.0;-228.0;179.0;?;802;1059.0;1006.0;-912.0;-272.0;379.0
295.0;427.0;971.0;-191.0;194.0;?;799;1035.0;1008.0;-924.0;-287.0;421.0
282.0;418.0;960.0;-157.0;199.0;?;795;1060.0;988.0;-930.0;-310.0;415.0
254.0;437.0;936.0;-154.0;213.0;?;804;1060.0;1017.0;-958.0;-318.0;427.0
234.0;440.0;969.0;-190.0;223.0;?;805;1069.0;1021.0;-977.0;-341.0;445.0
192.0;455.0;939.0;-208.0;216.0;850.0;800;1086.0;1031.0;-984.0;-369.0;386.0
225.0;445.0;939.0;-218.0;201.0;865.0;806;1062.0;1021.0;-975.0;-409.0;349.0
255.0;423.0;925.0;-257.0;199.0;851.0;807;1028.0;1031.0;?;-438.0;321.0
277.0;395.0;949.0;-239.0;184.0;840.0;801;1024.0;1020.0;?;-440.0;314.0
251.0;388.0;956.0;-243.0;172.0;858.0;804;1019.0;1019.0;?;-385.0;334.0
247.0;358.0;?;-281.0;154.0;857.0;807;1013.0;1010.0;?;-374.0;370.0
266.0;361.0;?;-260.0;130.0;862.0;801;1010.0;1008.0;?;-411.0;383.0
290.0;351.0;?;-226.0;131.0;875.0;803;986.0;1019.0;?;-416.0;352.0
296.0;354.0;?;-200.0;?;868.0;804;997.0;1025.0;?;-382.0;350.0
301.0;368.0;?;-233.0;?;858.0;802;940.0;1002.0;?;-360.0;350.0
308.0;391.0;?;-209.0;?;838.0;803;969.0;1003.0;?;?;347.0
276.0;411.0;?;-216.0;?;855.0;803;958.0;1022.0;?;-347.0;304.0
285.0;340.0;?;-205.0;?;859.0;803;968.0;1003.0;?;-337.0;287.0
264.0;379.0;?;-204.0;?;842.0;802;958.0;1016.0;-927.0;-339.0;387.0
250.0;358.0;?;-194.0;?;827.0;804;991.0;1006.0;-924.0;-309.0;422.0
237.0;385.0;?;-200.0;?;871.0;807;1007.0;1007.0;-940.0;-299.0;334.0
251.0;385.0;?;-199.0;?;876.0;807;1000.0;1021.0;-941.0;-322.0;341.0
253.0;411.0;916.0;-237.0;?;878.0;807;999.0;1011.0;-915.0;-370.0;357.0
293.0;419.0;941.0;-189.0;?;850.0;809;1008.0;1020.0;-915.0;-348.0;351.0
296.0;394.0;948.0;-194.0;?;849.0;806;997.0;999.0;-942.0;-306.0;314.0
253.0;419.0;922.0;-211.0;?;840.0;801;998.0;1004.0;-952.0;-347.0;286.0
230.0;406.0;938.0;-251.0;?;847.0;804;994.0;1008.0;-946.0;-384.0;346.0
275.0;425.0;?;-253.0;?;831.0;805;1015.0;999.0;-931.0;-371.0;357.0
266.0;391.0;?;-209.0;153.0;866.0;797;998.0;1002.0;-935.0;-345.0;320.0
265.0;352.0;?;-205.0;131.0;878.0;798;1024.0;1017.0;-947.0;-329.0;359.0
272.0;385.0;?;-251.0;153.0;889.0;798;1034.0;1015.0;-935.0;-361.0;349.0
284.0;380.0;?;-231.0;174.0;877.0;801;1015.0;1011.0;-937.0;-369.0;339.0
285.0;379.0;?;-255.0;178.0;861.0;?;1002.0;1008.0;-949.0;-350.0;347.0
275.0;379.0;?;-213.0;?;864.0;?;1014.0;1015.0;-957.0;-360.0;380.0
267.0;388.0;?;-224.0;177.0;890.0;?;1013.0;1003.0;-957.0;-350.0;368.0
305.0;379.0;?;-213.0;174.0;858.0;?;987.0;1047.0;-960.0;-355.0;362.0
266.0;375.0;?;-203.0;177.0;848.0;?;988.0;1007.0;-952.0;-356.0;316.0
260.0;344.0;?;-186.0;187.0;833.0;?;?;1018.0;-941.0;-350.0;336.0
272.0;354.0;?;-180.0;184.0;851.0;?;?;1011.0;-941.0;-325.0;334.0
246.0;363.0;?;-178.0;187.0;885.0;?;?;1010.0;-943.0;-335.0;365.0
243.0;409.0;971.0;-237.0;170.0;886.0;?;?;1003.0;-938.0;-336.0;339.0
223.0;399.0;962.0;-263.0;159.0;895.0;797;?;?;-932.0;-352.0;?
242.0;372.0;943.0;-238.0;157.0;877.0;801;?;?;-946.0;-360.0;?
258.0;363.0;915.0;-199.0;166.0;873.0;802;?;?;-958.0;-335.0;?
294.0;399.0;940.0;-169.0;173.0;843.0;801;?;?;-957.0;-309.0;?
289.0;389.0;940.0;-178.0;166.0;839.0;805;?;?;-975.0;-308.0;?
246.0;377.0;958.0;-200.0;145.0;844.0;802;?;?;-971.0;-324.0;?
244.0;371.0;954.0;-216.0;149.0;864.0;800;?;?;-947.0;-348.0;?
253.0;377.0;943.0;-222.0;166.0;868.0;800;?;?;-927.0;-363.0;?
285.0;398.0;943.0;?;180.0;869.0;797;1004.0;?;-926.0;-342.0;?
251.0;417.0;?;?;171.0;888.0;800;985.0;?;-940.0;-329.0;?
239.0;393.0;?;?;182.0;864.0;803;957.0;?;-951.0;-353.0;325.0
247.0;369.0;?;?;192.0;864.0;798;991.0;?;-941.0;-357.0;365.0
232.0;363.0;?;?;176.0;861.0;799;994.0;1010.0;-943.0;-332.0;392.0
266.0;336.0;?;?;143.0;857.0;805;1001.0;1021.0;-949.0;-326.0;388.0
258.0;358.0;969.0;?;134.0;858.0;799;980.0;1031.0;-949.0;-342.0;375.0
271.0;350.0;962.0;?;144.0;858.0;798;995.0;1020.0;-949.0;-365.0;342.0
258.0;366.0;943.0;?;164.0;869.0;803;1009.0;1021.0;-944.0;-371.0;330.0
310.0;394.0;919.0;?;170.0;876.0;796;991.0;1021.0;-940.0;-336.0;295.0
268.0;386.0;913.0;?;176.0;864.0;799;969.0;1017.0;-937.0;-323.0;244.0
260.0;419.0;906.0;?;176.0;844.0;807;968.0;995.0;-941.0;-314.0;244.0
246.0;404.0;916.0;?;181.0;839.0;803;959.0;1009.0;-947.0;-326.0;233.0
213.0;436.0;933.0;?;171.0;820.0;803;987.0;1024.0;-951.0;-299.0;264.0
240.0;394.0;939.0;-210.0;166.0;834.0;805;977.0;1031.0;-937.0;-286.0;301.0
245.0;396.0;986.0;-226.0;156.0;847.0;798;991.0;998.0;-928.0;-295.0;366.0
254.0;388.0;1000.0;-240.0;145.0;861.0;796;1027.0;1002.0;-922.0;-312.0;400.0
284.0;418.0;971.0;-257.0;140.0;864.0;800;1055.0;1011.0;-918.0;-335.0;389.0
266.0;425.0;982.0;-267.0;139.0;890.0;800;1053.0;1025.0;-934.0;-349.0;370.0
301.0;391.0;975.0;-271.0;158.0;887.0;801;1029.0;1017.0;-948.0;-381.0;354.0
299.0;414.0;939.0;-246.0;174.0;903.0;803;1045.0;999.0;-961.0;-386.0;351.0
304.0;399.0;980.0;-239.0;169.0;872.0;802;1049.0;1020.0;-973.0;-394.0;356.0
324.0;351.0;966.0;-235.0;164.0;867.0;805;1061.0;1021.0;-975.0;-406.0;434.0
275.0;418.0;?;-197.0;151.0;877.0;806;1138.0;1030.0;-970.0;-411.0;389.0
292.0;388.0;?;-251.0;155.0;895.0;802;1009.0;1008.0;-969.0;-395.0;242.0
274.0;404.0;?;-242.0;164.0;874.0;?;946.0;1015.0;-960.0;-396.0;325.0
278.0;393.0;?;-191.0;153.0;852.0;?;981.0;1017.0;-948.0;-371.0;296.0
271.0;407.0;934.0;-195.0;147.0;842.0;?;1051.0;1015.0;-956.0;-297.0;309.0
273.0;401.0;910.0;-222.0;155.0;860.0;?;1043.0;1030.0;-946.0;-323.0;271.0
258.0;389.0;945.0;-246.0;182.0;858.0;?;994.0;997.0;-925.0;-353.0;228.0
271.0;381.0;952.0;-248.0;172.0;851.0;?;967.0;1019.0;-933.0;-363.0;322.0
266.0;369.0;944.0;-252.0;168.0;857.0;?;995.0;1024.0;-938.0;-369.0;315.0
265.0;388.0;914.0;-222.0;151.0;869.0;?;1010.0;1023.0;-940.0;-365.0;296.0
286.0;378.0;944.0;-238.0;139.0;868.0;?;965.0;1002.0;-920.0;-327.0;337.0
283.0;383.0;943.0;-251.0;161.0;859.0;?;974.0;1023.0;-918.0;-358.0;287.0
279.0;394.0;953.0;-214.0;169.0;866.0;?;949.0;1017.0;-934.0;-362.0;284.0
292.0;382.0;950.0;-221.0;173.0;846.0;?;956.0;1001.0;-938.0;-356.0;326.0
256.0;398.0;953.0;-200.0;157.0;829.0;801;1000.0;1000.0;-936.0;-335.0;312.0
280.0;387.0;951.0;-206.0;154.0;848.0;798;1066.0;1031.0;-930.0;-315.0;392.0
289.0;399.0;970.0;-222.0;138.0;869.0;803;1044.0;1030.0;-937.0;-311.0;364.0
270.0;381.0;959.0;-271.0;158.0;886.0;801;1036.0;1021.0;-930.0;-352.0;264.0
287.0;403.0;952.0;-255.0;163.0;874.0;797;1007.0;1018.0;-926.0;-356.0;292.0
303.0;387.0;942.0;-253.0;170.0;871.0;803;1057.0;1013.0;-935.0;-333.0;339.0
300.0;358.0;957.0;-221.0;177.0;887.0;799;1037.0;1017.0;-931.0;-335.0;302.0
278.0;396.0;953.0;-184.0;148.0;883.0;797;1006.0;993.0;-965.0;-356.0;341.0
289.0;382.0;960.0;-230.0;168.0;871.0;802;1009.0;992.0;-956.0;-362.0;326.0
298.0;387.0;945.0;-199.0;177.0;871.0;797;1044.0;1011.0;-957.0;-372.0;266.0
275.0;388.0;960.0;-236.0;174.0;874.0;799;1020.0;1022.0;-967.0;-340.0;275.0
285.0;398.0;952.0;-245.0;197.0;863.0;805;1012.0;1015.0;-953.0;-358.0;342.0
236.0;358.0;952.0;-220.0;187.0;877.0;797;990.0;1011.0;-945.0;-343.0;326.0
286.0;371.0;940.0;-197.0;170.0;863.0;794;984.0;1041.0;-954.0;-303.0;276.0
247.0;365.0;924.0;-228.0;175.0;855.0;796;999.0;1015.0;-956.0;-312.0;288.0
248.0;361.0;934.0;-272.0;196.0;874.0;802;1013.0;1027.0;-948.0;-335.0;323.0
259.0;369.0;948.0;-250.0;199.0;870.0;807;972.0;1014.0;-951.0;-346.0;348.0
278.0;351.0;962.0;-213.0;196.0;840.0;800;980.0;1010.0;-941.0;-336.0;363.0
273.0;359.0;945.0;-207.0;192.0;858.0;797;982.0;1010.0;-938.0;-334.0;358.0
275.0;385.0;964.0;-202.0;174.0;849.0;799;975.0;1015.0;-946.0;-308.0;368.0
276.0;373.0;965.0;-224.0;187.0;860.0;797;993.0;1037.0;-947.0;-311.0;363.0
262.0;387.0;959.0;-222.0;196.0;870.0;797;1006.0;1010.0;-940.0;-326.0;358.0
?;355.0;923.0;-239.0;194.0;875.0;798;1006.0;1037.0;-940.0;-335.0;370.0
?;393.0;924.0;-216.0;200.0;866.0;797;996.0;1020.0;-937.0;-343.0;372.0
?;372.0;943.0;-205.0;190.0;865.0;799;958.0;1013.0;-941.0;-317.0;380.0
?;410.0;942.0;-197.0;189.0;854.0;798;969.0;1025.0;-948.0;-328.0;303.0
?;384.0;960.0;-209.0;182.0;865.0;800;968.0;1033.0;-948.0;-331.0;371.0
?;369.0;962.0;-244.0;190.0;862.0;803;983.0;1021.0;-938.0;-341.0;381.0
?;398.0;944.0;-224.0;185.0;855.0;802;1003.0;1028.0;-931.0;-345.0;398.0
?;376.0;961.0;-245.0;168.0;865.0;805;1018.0;1023.0;-939.0;-313.0;375.0
?;372.0;954.0;-237.0;171.0;875.0;802;1010.0;1027.0;-942.0;-348.0;400.0
?;359.0;968.0;-268.0;186.0;877.0;795;1007.0;1031.0;-939.0;-354.0;384.0
?;363.0;935.0;-267.0;190.0;877.0;802;1030.0;1031.0;-952.0;-366.0;347.0
?;394.0;952.0;-248.0;175.0;886.0;803;1028.0;1012.0;-960.0;-351.0;317.0
290.0;364.0;962.0;-248.0;182.0;896.0;798;1014.0;1022.0;-955.0;-355.0;337.0
294.0;361.0;958.0;-223.0;187.0;873.0;801;973.0;1048.0;-954.0;-355.0;332.0
279.0;350.0;948.0;-196.0;182.0;873.0;799;975.0;1020.0;-955.0;-324.0;331.0
292.0;366.0;956.0;-186.0;179.0;876.0;797;978.0;1032.0;-955.0;-313.0;?
253.0;378.0;934.0;-205.0;176.0;837.0;802;1005.0;1032.0;-961.0;-312.0;?
243.0;370.0;952.0;-233.0;179.0;885.0;804;1015.0;1039.0;-960.0;-317.0;321.0
