Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
920.0;-146.0;44.0;-449.0;371.0;-178;569.0;-916.0;-502.0;200.0;567.0;-984.0;164.0
900.0;-150.0;47.0;-446.0;351.0;-178;574.0;-917.0;-502.0;129.0;566.0;-1005.0;157.0
906.0;-146.0;50.0;-447.0;338.0;-178;577.0;-917.0;-505.0;168.0;565.0;-961.0;147.0
948.0;-118.0;51.0;-447.0;311.0;-177;579.0;-919.0;-506.0;149.0;566.0;-930.0;129.0
969.0;-119.0;50.0;-448.0;317.0;-177;583.0;-919.0;-506.0;195.0;568.0;-937.0;115.0
943.0;-120.0;44.0;-447.0;327.0;-177;586.0;-918.0;-503.0;162.0;563.0;-947.0;115.0
898.0;-105.0;43.0;-442.0;327.0;-176;587.0;-916.0;-503.0;135.0;562.0;-943.0;96.0
916.0;-93.0;40.0;-446.0;309.0;-176;589.0;-914.0;-502.0;85.0;562.0;-940.0;86.0
928.0;-95.0;37.0;-439.0;317.0;-176;587.0;-909.0;-501.0;95.0;562.0;-939.0;84.0
917.0;-73.0;34.0;-442.0;305.0;-177;586.0;-907.0;-499.0;181.0;560.0;-942.0;77.0
924.0;-86.0;31.0;-439.0;311.0;-177;582.0;-902.0;-500.0;179.0;560.0;-959.0;74.0
910.0;-77.0;33.0;-438.0;307.0;-177;577.0;-897.0;-502.0;193.0;561.0;-983.0;65.0
926.0;-68.0;35.0;-437.0;309.0;-177;577.0;-895.0;-504.0;241.0;558.0;-984.0;47.0
922.0;-55.0;40.0;-433.0;323.0;-177;573.0;-894.0;-506.0;303.0;558.0;-982.0;23.0
937.0;-35.0;38.0;-430.0;322.0;-177;569.0;-890.0;-506.0;289.0;554.0;-990.0;13.0
967.0;-27.0;35.0;-429.0;315.0;-177;562.0;-894.0;-503.0;155.0;547.0;-1003.0;18.0
958.0;-20.0;29.0;-430.0;286.0;-177;557.0;-894.0;-499.0;204.0;545.0;-995.0;44.0
963.0;-13.0;21.0;-425.0;313.0;-177;556.0;-892.0;-493.0;208.0;544.0;-1004.0;33.0
983.0;-10.0;24.0;-426.0;321.0;-177;551.0;-893.0;-492.0;172.0;544.0;-1012.0;2.0
958.0;-28.0;27.0;-424.0;348.0;-177;549.0;-892.0;-494.0;100.0;546.0;-1012.0;69.0
968.0;-42.0;35.0;-428.0;327.0;-177;546.0;-891.0;-496.0;157.0;543.0;-999.0;69.0
957.0;-9.0;40.0;-423.0;368.0;-177;547.0;-891.0;-495.0;189.0;542.0;-1007.0;77.0
969.0;-43.0;39.0;-425.0;342.0;-177;546.0;-890.0;-492.0;254.0;546.0;-1007.0;78.0
948.0;-53.0;38.0;-421.0;342.0;-176;547.0;?;-493.0;291.0;548.0;-990.0;93.0
959.0;-46.0;46.0;-421.0;320.0;?;549.0;?;-493.0;299.0;547.0;-976.0;59.0
974.0;-51.0;45.0;-419.0;305.0;?;?;?;-492.0;299.0;549.0;-981.0;83.0
971.0;-68.0;38.0;-419.0;287.0;-176;?;?;-486.0;303.0;544.0;-981.0;165.0
929.0;-63.0;32.0;-414.0;315.0;-176;?;?;-483.0;218.0;542.0;-950.0;105.0
962.0;-64.0;24.0;-414.0;287.0;-176;?;?;-478.0;225.0;539.0;-906.0;?
945.0;-101.0;17.0;-412.0;324.0;-177;?;?;-473.0;255.0;536.0;-862.0;?
923.0;-128.0;12.0;-412.0;343.0;-180;?;-884.0;-471.0;250.0;532.0;-802.0;?
884.0;-56.0;14.0;-411.0;324.0;-180;?;-882.0;-471.0;230.0;527.0;-661.0;?
863.0;-379.0;19.0;-413.0;305.0;-179;?;-880.0;-472.0;219.0;521.0;-1355.0;?
829.0;-511.0;28.0;-407.0;321.0;-180;?;-880.0;-480.0;198.0;511.0;-1088.0;?
678.0;-319.0;31.0;-404.0;304.0;-179;?;-880.0;-477.0;210.0;510.0;-802.0;?
922.0;-247.0;24.0;-399.0;303.0;-179;?;-879.0;-473.0;238.0;510.0;-828.0;?
1278.0;-239.0;18.0;-392.0;415.0;-179;?;-874.0;-467.0;238.0;510.0;-783.0;?
785.0;-285.0;7.0;-391.0;685.0;-179;?;-871.0;-458.0;205.0;509.0;-921.0;?
756.0;-203.0;-4.0;-384.0;625.0;-179;?;-870.0;-451.0;183.0;510.0;-1044.0;?
749.0;-177.0;-12.0;-378.0;505.0;-179;?;-873.0;-442.0;223.0;513.0;-947.0;?
833.0;-138.0;-25.0;-377.0;439.0;-179;512.0;-874.0;-434.0;295.0;509.0;-859.0;168.0
1007.0;-163.0;-32.0;-376.0;402.0;-179;505.0;-878.0;-434.0;293.0;502.0;-888.0;189.0
972.0;-168.0;-28.0;-379.0;446.0;-179;496.0;-882.0;-436.0;445.0;501.0;-949.0;174.0
853.0;-165.0;-22.0;-382.0;420.0;?;489.0;-882.0;-438.0;284.0;502.0;-984.0;200.0
826.0;-176.0;-20.0;-386.0;398.0;?;481.0;-881.0;-440.0;270.0;505.0;-969.0;217.0
893.0;-177.0;-16.0;-396.0;407.0;?;476.0;-882.0;-443.0;362.0;513.0;-961.0;186.0
911.0;-184.0;-13.0;-401.0;417.0;?;475.0;-885.0;-444.0;-253.0;516.0;-940.0;171.0
902.0;-165.0;-11.0;-402.0;418.0;?;474.0;-887.0;-444.0;28.0;520.0;-926.0;202.0
892.0;-194.0;-4.0;-408.0;?;?;478.0;-892.0;-448.0;-207.0;524.0;-950.0;173.0
880.0;-141.0;-1.0;-406.0;?;?;483.0;-894.0;-449.0;-197.0;527.0;-962.0;176.0
853.0;-165.0;0.0;-408.0;?;?;491.0;-895.0;-449.0;-30.0;528.0;-954.0;149.0
884.0;-156.0;-7.0;-408.0;?;?;498.0;-895.0;-447.0;41.0;525.0;-966.0;143.0
912.0;-146.0;-9.0;-408.0;?;?;500.0;-894.0;-445.0;125.0;525.0;-969.0;127.0
908.0;-150.0;-13.0;-405.0;?;?;506.0;-894.0;-440.0;194.0;521.0;-958.0;115.0
897.0;-124.0;-14.0;-405.0;?;?;514.0;-896.0;-439.0;208.0;518.0;-981.0;114.0
913.0;-115.0;-16.0;-404.0;?;?;524.0;-899.0;-439.0;174.0;513.0;?;118.0
917.0;-94.0;-16.0;?;353.0;?;534.0;-902.0;-436.0;166.0;507.0;?;148.0
937.0;-93.0;-22.0;?;330.0;?;543.0;-902.0;-434.0;89.0;513.0;?;153.0
913.0;-110.0;-19.0;?;386.0;?;553.0;-905.0;-436.0;119.0;515.0;?;155.0
917.0;-122.0;-15.0;-404.0;377.0;?;560.0;-904.0;-440.0;131.0;?;?;133.0
942.0;-151.0;-11.0;-407.0;329.0;?;570.0;-905.0;-445.0;111.0;?;?;128.0
931.0;-134.0;-5.0;-407.0;299.0;?;574.0;-903.0;-450.0;85.0;?;?;104.0
922.0;?;1.0;-404.0;286.0;?;578.0;-902.0;-455.0;41.0;?;?;91.0
921.0;?;7.0;-402.0;266.0;?;579.0;-900.0;-461.0;84.0;?;-931.0;109.0
921.0;?;11.0;-404.0;287.0;175;580.0;-898.0;-466.0;189.0;?;-932.0;64.0
910.0;?;12.0;-400.0;337.0;176;577.0;-892.0;?;218.0;?;-929.0;63.0
914.0;?;13.0;-400.0;350.0;176;577.0;-892.0;-470.0;218.0;?;-947.0;76.0
914.0;?;12.0;-399.0;341.0;176;577.0;-890.0;-472.0;283.0;?;-941.0;70.0
891.0;?;13.0;-396.0;322.0;176;575.0;-886.0;-475.0;300.0;?;-938.0;57.0
919.0;?;19.0;-397.0;294.0;176;572.0;-884.0;-478.0;267.0;?;-949.0;96.0
914.0;?;17.0;-396.0;323.0;176;566.0;-882.0;-481.0;167.0;510.0;-983.0;86.0
913.0;?;20.0;-394.0;298.0;176;564.0;-879.0;-484.0;22.0;506.0;-974.0;108.0
933.0;?;27.0;-395.0;309.0;176;560.0;-878.0;-489.0;145.0;502.0;-1000.0;89.0
969.0;?;31.0;-397.0;296.0;176;556.0;-876.0;-492.0;186.0;501.0;-1043.0;81.0
973.0;?;34.0;-393.0;296.0;175;555.0;-875.0;-493.0;207.0;503.0;-1033.0;100.0
964.0;?;32.0;-394.0;345.0;178;554.0;-877.0;-493.0;233.0;509.0;-980.0;88.0
983.0;?;31.0;-389.0;372.0;173;556.0;-874.0;-488.0;228.0;515.0;-975.0;77.0
981.0;-73.0;27.0;-388.0;407.0;179;557.0;-874.0;-486.0;255.0;518.0;-975.0;91.0
943.0;-68.0;22.0;-387.0;384.0;176;558.0;-872.0;-483.0;256.0;518.0;-958.0;67.0
930.0;-58.0;19.0;-389.0;334.0;172;560.0;-874.0;-482.0;256.0;515.0;-961.0;69.0
950.0;-64.0;14.0;-386.0;313.0;190;559.0;-874.0;-480.0;314.0;509.0;-974.0;113.0
946.0;-65.0;14.0;-388.0;303.0;153;560.0;-875.0;-476.0;299.0;505.0;-985.0;107.0
931.0;-56.0;13.0;-384.0;305.0;213;562.0;-872.0;-475.0;287.0;500.0;-994.0;85.0
950.0;-82.0;11.0;-382.0;316.0;130;565.0;-869.0;-474.0;266.0;498.0;-990.0;63.0
934.0;-87.0;11.0;-383.0;326.0;-175;569.0;-868.0;-475.0;272.0;497.0;-967.0;124.0
966.0;-67.0;7.0;-380.0;337.0;-197;574.0;-866.0;-474.0;295.0;496.0;-925.0;130.0
943.0;-64.0;6.0;-384.0;363.0;-157;577.0;-865.0;-476.0;290.0;492.0;-880.0;332.0
928.0;-61.0;8.0;-384.0;366.0;-191;580.0;-863.0;-475.0;292.0;490.0;-848.0;433.0
911.0;-122.0;17.0;-382.0;355.0;-169;580.0;-861.0;-479.0;274.0;483.0;-810.0;445.0
922.0;-139.0;26.0;-386.0;313.0;-179;580.0;-860.0;-482.0;256.0;478.0;-767.0;295.0
851.0;-411.0;31.0;-385.0;311.0;-177;570.0;-857.0;-482.0;285.0;474.0;-1309.0;216.0
879.0;-452.0;33.0;-384.0;304.0;-175;559.0;-858.0;-481.0;326.0;470.0;-1094.0;222.0
715.0;-313.0;26.0;-375.0;326.0;-179;545.0;-856.0;-474.0;340.0;?;-923.0;214.0
1254.0;-198.0;14.0;-372.0;369.0;-176;531.0;-857.0;-465.0;306.0;?;-843.0;192.0
1184.0;-181.0;-6.0;-368.0;536.0;-177;518.0;-856.0;-450.0;201.0;?;-841.0;207.0
904.0;-185.0;-34.0;-362.0;683.0;-177;505.0;-854.0;-433.0;220.0;?;-922.0;227.0
793.0;-159.0;-53.0;-365.0;639.0;-177;494.0;-853.0;-424.0;202.0;?;-992.0;211.0
783.0;-183.0;-63.0;-370.0;465.0;-177;486.0;-852.0;-420.0;266.0;?;-957.0;219.0
850.0;-177.0;-59.0;-374.0;428.0;-177;478.0;-854.0;-423.0;342.0;?;-909.0;230.0
939.0;-176.0;-42.0;-385.0;430.0;-177;475.0;-860.0;-432.0;419.0;?;-897.0;182.0
917.0;-176.0;-21.0;-395.0;415.0;-177;475.0;-864.0;-440.0;517.0;?;-942.0;221.0
855.0;-180.0;-8.0;-404.0;374.0;-177;484.0;-866.0;-443.0;346.0;?;-951.0;166.0
779.0;-149.0;-5.0;-412.0;416.0;-177;493.0;-869.0;-441.0;439.0;?;-935.0;239.0
831.0;-148.0;-9.0;-421.0;529.0;-177;501.0;-874.0;-441.0;344.0;?;-934.0;189.0
862.0;-116.0;-12.0;-429.0;525.0;-177;503.0;-878.0;-440.0;-907.0;?;-926.0;243.0
928.0;-139.0;-14.0;-445.0;496.0;-177;501.0;-880.0;-443.0;415.0;?;-899.0;217.0
912.0;-149.0;-3.0;-454.0;396.0;-177;499.0;-882.0;-453.0;-165.0;503.0;-895.0;258.0
911.0;-147.0;10.0;-460.0;386.0;-177;494.0;-879.0;-461.0;-60.0;493.0;?;284.0
865.0;-141.0;27.0;-469.0;424.0;-177;484.0;-875.0;-471.0;48.0;480.0;?;266.0
868.0;-173.0;43.0;-478.0;516.0;-177;474.0;-870.0;-481.0;124.0;450.0;?;263.0
832.0;-175.0;58.0;-480.0;471.0;-177;453.0;-862.0;-490.0;113.0;417.0;?;234.0
797.0;-174.0;67.0;-485.0;494.0;-177;436.0;-857.0;-495.0;141.0;372.0;?;222.0
774.0;-147.0;70.0;-491.0;396.0;-177;421.0;-851.0;-497.0;181.0;323.0;?;179.0
678.0;-148.0;72.0;-490.0;466.0;-177;401.0;-850.0;-501.0;225.0;267.0;?;185.0
666.0;-130.0;71.0;-491.0;498.0;-177;377.0;-847.0;-500.0;228.0;?;?;218.0
631.0;-104.0;69.0;-496.0;388.0;-177;349.0;-843.0;-500.0;217.0;?;?;239.0
599.0;-106.0;67.0;-497.0;384.0;-177;323.0;-840.0;-500.0;200.0;?;?;259.0
596.0;-108.0;73.0;-500.0;393.0;-177;302.0;-837.0;-502.0;229.0;?;?;238.0
497.0;-157.0;78.0;-498.0;454.0;-177;281.0;-838.0;-506.0;232.0;39.0;?;247.0
446.0;-186.0;81.0;-502.0;384.0;-177;266.0;-837.0;-508.0;245.0;19.0;?;277.0
440.0;-144.0;87.0;-500.0;478.0;-177;261.0;-838.0;-510.0;221.0;12.0;-470.0;274.0
398.0;-133.0;86.0;-499.0;372.0;-177;256.0;-837.0;-510.0;178.0;8.0;-403.0;282.0
352.0;-142.0;79.0;-496.0;320.0;-177;249.0;-837.0;-505.0;190.0;-2.0;-375.0;276.0
327.0;-172.0;78.0;-496.0;300.0;-177;247.0;-838.0;-503.0;220.0;-6.0;-358.0;275.0
308.0;-175.0;76.0;-497.0;251.0;-177;246.0;-839.0;-501.0;236.0;-10.0;-328.0;246.0
302.0;-179.0;70.0;-494.0;239.0;-177;246.0;-841.0;-496.0;213.0;-15.0;-321.0;276.0
330.0;-157.0;70.0;-495.0;237.0;-177;243.0;-844.0;-494.0;142.0;-20.0;-327.0;301.0
305.0;-152.0;73.0;-493.0;266.0;-177;235.0;-848.0;-494.0;175.0;-25.0;-327.0;275.0
266.0;-167.0;74.0;-495.0;276.0;-177;232.0;-850.0;-491.0;154.0;-28.0;-322.0;271.0
265.0;-201.0;76.0;-496.0;299.0;-177;232.0;-851.0;-494.0;138.0;-31.0;-345.0;236.0
254.0;-189.0;77.0;-493.0;322.0;-177;234.0;-853.0;-493.0;148.0;-31.0;-357.0;255.0
232.0;-167.0;75.0;-491.0;314.0;-177;236.0;-853.0;-493.0;139.0;-32.0;-348.0;242.0
268.0;-156.0;72.0;-489.0;326.0;-177;235.0;-852.0;-491.0;150.0;-34.0;-359.0;221.0
297.0;-156.0;72.0;-493.0;337.0;-177;234.0;-853.0;-493.0;167.0;-35.0;-362.0;231.0
278.0;-142.0;73.0;-491.0;343.0;-177;235.0;-851.0;-495.0;157.0;-33.0;-378.0;231.0
291.0;-152.0;74.0;-497.0;365.0;-177;240.0;-855.0;-496.0;157.0;-26.0;-387.0;216.0
271.0;-147.0;74.0;-495.0;363.0;-177;243.0;-856.0;-499.0;143.0;-25.0;-381.0;215.0
303.0;?;77.0;-495.0;370.0;-177;244.0;-856.0;-500.0;140.0;-24.0;-409.0;217.0
300.0;?;82.0;-496.0;350.0;?;250.0;-855.0;-503.0;137.0;-19.0;-412.0;236.0
314.0;?;83.0;-500.0;352.0;?;253.0;-859.0;-507.0;142.0;-16.0;-420.0;228.0
309.0;?;87.0;-499.0;364.0;?;259.0;-861.0;-511.0;126.0;-9.0;-438.0;187.0
341.0;?;91.0;-502.0;359.0;?;272.0;-862.0;-512.0;128.0;1.0;-483.0;236.0
307.0;?;93.0;-501.0;362.0;?;286.0;-862.0;-513.0;144.0;21.0;-564.0;194.0
304.0;?;89.0;-498.0;352.0;?;312.0;-861.0;-511.0;134.0;57.0;-583.0;194.0
286.0;?;87.0;-498.0;382.0;?;349.0;-862.0;-506.0;157.0;112.0;-587.0;192.0
316.0;-161.0;81.0;-494.0;400.0;-177;398.0;-860.0;-505.0;149.0;185.0;-626.0;170.0
351.0;-161.0;74.0;-486.0;439.0;-177;443.0;-859.0;-502.0;141.0;265.0;-652.0;193.0
407.0;-176.0;72.0;-485.0;459.0;-177;476.0;-860.0;-499.0;109.0;333.0;-643.0;155.0
468.0;-159.0;68.0;-475.0;458.0;-177;512.0;-863.0;-497.0;117.0;405.0;-677.0;174.0
603.0;-150.0;60.0;-470.0;451.0;-177;537.0;-864.0;-490.0;64.0;470.0;-638.0;196.0
564.0;-156.0;51.0;-465.0;363.0;-177;561.0;?;-484.0;66.0;520.0;-816.0;231.0
662.0;-148.0;41.0;-459.0;388.0;-177;572.0;?;-478.0;106.0;535.0;-806.0;205.0
676.0;-159.0;34.0;-453.0;239.0;-177;578.0;?;-472.0;119.0;536.0;-815.0;199.0
676.0;-187.0;28.0;-449.0;395.0;-177;578.0;?;-466.0;121.0;532.0;-897.0;113.0
837.0;-173.0;23.0;-442.0;519.0;-177;568.0;?;-461.0;113.0;?;-954.0;33.0
738.0;-166.0;15.0;-437.0;501.0;-177;559.0;?;-453.0;115.0;?;-1028.0;50.0
801.0;-152.0;7.0;-428.0;406.0;-177;553.0;?;-445.0;112.0;?;-1054.0;62.0
940.0;-43.0;-1.0;-424.0;186.0;-177;553.0;?;-436.0;120.0;?;-1144.0;80.0
950.0;-27.0;-10.0;-422.0;311.0;-177;560.0;?;-427.0;126.0;?;-1089.0;136.0
921.0;-47.0;-16.0;-421.0;804.0;-177;574.0;?;-424.0;115.0;?;-1019.0;172.0
925.0;-66.0;-12.0;-428.0;979.0;-177;580.0;?;-426.0;136.0;?;-963.0;185.0
1025.0;-109.0;-2.0;-431.0;699.0;-177;586.0;-886.0;-433.0;132.0;?;-912.0;227.0
1032.0;-121.0;13.0;-434.0;463.0;-177;598.0;-885.0;-439.0;110.0;?;-905.0;232.0
973.0;-137.0;31.0;-442.0;307.0;-177;597.0;-885.0;-448.0;128.0;590.0;-936.0;221.0
979.0;-161.0;42.0;-443.0;274.0;-177;597.0;-883.0;-454.0;149.0;585.0;-962.0;200.0
980.0;-198.0;54.0;-447.0;199.0;-177;586.0;-882.0;-463.0;181.0;571.0;-967.0;184.0
980.0;-183.0;56.0;-448.0;185.0;-177;585.0;-878.0;-468.0;184.0;564.0;-963.0;191.0
936.0;-181.0;55.0;-448.0;289.0;-177;586.0;-875.0;-468.0;153.0;565.0;-952.0;165.0
917.0;-161.0;51.0;-451.0;331.0;-177;581.0;-873.0;-468.0;149.0;565.0;-938.0;157.0
924.0;-163.0;47.0;-453.0;347.0;-177;579.0;-869.0;-471.0;144.0;570.0;-936.0;163.0
906.0;-157.0;38.0;-451.0;377.0;-177;572.0;-867.0;-473.0;143.0;571.0;-921.0;167.0
895.0;-144.0;35.0;-452.0;388.0;-177;568.0;-864.0;-473.0;167.0;577.0;-938.0;170.0
889.0;-134.0;31.0;-452.0;348.0;-177;565.0;-864.0;-473.0;161.0;583.0;-953.0;160.0
903.0;-128.0;25.0;-450.0;317.0;-177;561.0;-864.0;-470.0;164.0;581.0;-946.0;165.0
874.0;-138.0;21.0;-448.0;?;-177;554.0;-865.0;-471.0;167.0;577.0;-945.0;156.0
902.0;-135.0;18.0;-449.0;?;-177;?;-865.0;-468.0;176.0;571.0;-942.0;147.0
903.0;-124.0;?;-446.0;?;-177;?;-866.0;-467.0;171.0;565.0;-939.0;142.0
920.0;-130.0;?;-446.0;?;-177;?;-869.0;-466.0;167.0;564.0;-965.0;154.0
911.0;-119.0;?;-447.0;333.0;-177;?;-869.0;-462.0;160.0;565.0;-987.0;136.0
905.0;-120.0;?;-449.0;351.0;-177;?;-873.0;-461.0;167.0;566.0;-995.0;135.0
898.0;-126.0;?;-445.0;383.0;-177;?;-876.0;-459.0;208.0;568.0;-987.0;134.0
937.0;?;?;-448.0;365.0;-177;?;-877.0;-459.0;186.0;576.0;-973.0;138.0
925.0;?;?;-449.0;379.0;-177;?;-878.0;-455.0;181.0;580.0;-976.0;139.0
936.0;?;?;-447.0;370.0;-177;?;-881.0;-454.0;185.0;582.0;-991.0;131.0
940.0;?;?;-449.0;352.0;-177;?;-883.0;-449.0;181.0;586.0;-999.0;188.0
930.0;?;?;-451.0;325.0;-177;?;-888.0;-451.0;184.0;585.0;-981.0;165.0
918.0;?;27.0;-451.0;328.0;-177;?;-889.0;-453.0;165.0;582.0;-963.0;169.0
957.0;?;35.0;-451.0;292.0;-177;?;-891.0;-458.0;169.0;578.0;-953.0;194.0
948.0;?;40.0;-450.0;292.0;-177;?;-889.0;-461.0;171.0;572.0;-958.0;166.0
967.0;?;41.0;-452.0;295.0;-177;?;-888.0;-460.0;185.0;?;-967.0;138.0
924.0;?;42.0;-449.0;313.0;-177;?;-888.0;-460.0;189.0;?;-963.0;136.0
930.0;?;36.0;-446.0;304.0;?;548.0;-888.0;-459.0;187.0;?;-964.0;144.0
919.0;-126.0;30.0;-448.0;335.0;?;551.0;-888.0;-458.0;184.0;?;-945.0;191.0
913.0;-125.0;20.0;-444.0;350.0;?;552.0;-887.0;-455.0;152.0;?;-946.0;149.0
931.0;-110.0;12.0;-447.0;343.0;?;553.0;-886.0;-454.0;156.0;?;-967.0;153.0
924.0;-145.0;9.0;-445.0;323.0;-177;554.0;-886.0;-457.0;149.0;?;-963.0;144.0
896.0;-133.0;13.0;-449.0;309.0;-177;552.0;-884.0;-459.0;148.0;?;-933.0;164.0
912.0;-122.0;13.0;-445.0;339.0;-177;552.0;-885.0;-458.0;157.0;?;-928.0;151.0
933.0;-123.0;12.0;-446.0;342.0;-177;550.0;-885.0;-459.0;?;?;-959.0;171.0
917.0;-130.0;15.0;-449.0;311.0;-177;548.0;-884.0;-462.0;?;562.0;-968.0;146.0
886.0;-141.0;19.0;-450.0;312.0;-177;548.0;-886.0;-466.0;?;567.0;-962.0;157.0
896.0;-133.0;23.0;-452.0;370.0;-177;546.0;-884.0;-467.0;?;571.0;-951.0;164.0
933.0;-128.0;20.0;-453.0;357.0;-177;546.0;-884.0;-468.0;?;?;-955.0;155.0
942.0;-125.0;23.0;-451.0;333.0;-177;543.0;-882.0;-469.0;?;?;-964.0;189.0
918.0;-146.0;27.0;-456.0;310.0;-177;542.0;-881.0;-471.0;?;?;-956.0;151.0
892.0;-122.0;25.0;-458.0;341.0;-177;543.0;-880.0;-470.0;?;?;-962.0;169.0
927.0;-150.0;26.0;-454.0;306.0;-177;543.0;-879.0;-471.0;?;?;-971.0;125.0
940.0;-128.0;25.0;-454.0;304.0;-177;541.0;-877.0;-472.0;?;?;-972.0;136.0
911.0;-139.0;10.0;-455.0;305.0;-177;543.0;-877.0;-471.0;?;?;-977.0;130.0
933.0;-112.0;-44.0;-452.0;333.0;-177;541.0;-879.0;-464.0;?;?;-976.0;205.0
938.0;-112.0;-157.0;-452.0;311.0;-177;542.0;-871.0;-457.0;144.0;?;-965.0;203.0
945.0;-118.0;-336.0;-454.0;330.0;-177;543.0;-825.0;-445.0;166.0;561.0;-950.0;171.0
956.0;-112.0;-487.0;-452.0;327.0;-177;542.0;-759.0;-432.0;188.0;560.0;-949.0;135.0
932.0;-172.0;-550.0;-453.0;328.0;-177;543.0;-710.0;-423.0;190.0;560.0;-954.0;130.0
933.0;-171.0;-548.0;-451.0;330.0;-177;542.0;-703.0;-420.0;227.0;560.0;-958.0;109.0
941.0;-140.0;-550.0;-448.0;345.0;-177;541.0;-683.0;-423.0;194.0;557.0;-956.0;118.0
925.0;-114.0;-549.0;-444.0;337.0;-177;539.0;-676.0;-424.0;169.0;555.0;-968.0;82.0
901.0;-101.0;-538.0;-440.0;316.0;-177;542.0;-678.0;-425.0;137.0;551.0;-981.0;103.0
940.0;-94.0;-542.0;-435.0;300.0;-177;540.0;-669.0;-419.0;151.0;544.0;-978.0;115.0
948.0;-86.0;-541.0;-436.0;299.0;-177;540.0;-662.0;-417.0;150.0;542.0;-996.0;122.0
951.0;-80.0;-549.0;-435.0;319.0;-177;540.0;-646.0;-413.0;159.0;539.0;-996.0;117.0
930.0;-94.0;-549.0;-432.0;341.0;-177;542.0;-640.0;-413.0;166.0;539.0;-966.0;139.0
965.0;-113.0;-536.0;-429.0;324.0;-177;542.0;-648.0;-413.0;187.0;542.0;-939.0;135.0
959.0;-91.0;-524.0;-428.0;333.0;-177;542.0;-655.0;-415.0;183.0;534.0;-940.0;110.0
958.0;-114.0;-515.0;-426.0;312.0;-177;543.0;-665.0;-419.0;163.0;535.0;-952.0;153.0
926.0;-121.0;-504.0;-430.0;296.0;-177;543.0;-673.0;-421.0;156.0;536.0;?;100.0
910.0;-109.0;-488.0;-430.0;320.0;-177;542.0;-687.0;-422.0;167.0;537.0;?;106.0
914.0;-104.0;-468.0;-431.0;360.0;-177;543.0;-705.0;-425.0;168.0;535.0;?;74.0
931.0;-92.0;-444.0;?;348.0;-177;541.0;-724.0;-426.0;168.0;539.0;?;60.0
915.0;-96.0;-419.0;?;322.0;-177;541.0;-740.0;-430.0;168.0;539.0;?;66.0
931.0;-77.0;-389.0;-435.0;333.0;-177;540.0;-757.0;-432.0;170.0;542.0;?;76.0
936.0;-59.0;-360.0;-440.0;315.0;-177;538.0;-776.0;-437.0;201.0;543.0;-957.0;147.0
927.0;-57.0;-323.0;-446.0;315.0;-177;536.0;-797.0;-440.0;193.0;540.0;-953.0;153.0
935.0;-47.0;-278.0;-448.0;304.0;-177;537.0;-818.0;-446.0;176.0;544.0;-946.0;156.0
942.0;-87.0;-233.0;-455.0;287.0;-177;535.0;-838.0;-455.0;162.0;548.0;-953.0;176.0
930.0;-131.0;-187.0;-466.0;320.0;-177;533.0;-852.0;-467.0;167.0;553.0;-959.0;211.0
925.0;-123.0;-158.0;-473.0;327.0;-177;534.0;-862.0;-473.0;197.0;558.0;-968.0;226.0
893.0;-142.0;-135.0;-478.0;362.0;-177;535.0;-869.0;-480.0;192.0;567.0;-962.0;198.0
937.0;-151.0;-123.0;-485.0;299.0;-177;536.0;-874.0;-485.0;194.0;575.0;-954.0;206.0
930.0;-157.0;-116.0;-491.0;323.0;-177;537.0;-874.0;-488.0;238.0;582.0;-951.0;177.0
911.0;-126.0;-113.0;-495.0;322.0;-177;539.0;-874.0;-491.0;232.0;?;-947.0;172.0
910.0;-135.0;-108.0;-496.0;336.0;-177;540.0;-872.0;-493.0;185.0;?;-958.0;183.0
911.0;-124.0;-102.0;-499.0;324.0;-177;543.0;-870.0;-497.0;168.0;?;-967.0;143.0
910.0;-110.0;-100.0;-503.0;294.0;-177;542.0;-866.0;-501.0;186.0;?;-973.0;149.0
912.0;-115.0;-96.0;-502.0;305.0;-177;543.0;-861.0;-503.0;170.0;?;-989.0;176.0
942.0;-99.0;-102.0;-504.0;289.0;-177;545.0;-854.0;-506.0;?;?;-991.0;123.0
935.0;-81.0;-103.0;-505.0;308.0;-177;546.0;-851.0;-506.0;169.0;?;-980.0;170.0
926.0;-119.0;-103.0;-504.0;325.0;-177;547.0;-849.0;-510.0;168.0;?;-973.0;195.0
947.0;-87.0;-106.0;-502.0;321.0;-177;550.0;-847.0;-511.0;179.0;?;-964.0;197.0
949.0;-100.0;-105.0;-502.0;324.0;-177;552.0;-848.0;-512.0;177.0;?;-971.0;165.0
945.0;-119.0;-105.0;-500.0;311.0;-177;549.0;-847.0;-514.0;178.0;?;-991.0;234.0
959.0;-128.0;-101.0;-503.0;300.0;-177;550.0;-846.0;-518.0;179.0;?;-965.0;187.0
948.0;-122.0;-94.0;-502.0;322.0;-177;552.0;-847.0;-521.0;171.0;?;-951.0;165.0
967.0;-144.0;-94.0;-499.0;306.0;-177;553.0;-850.0;-521.0;150.0;?;-952.0;182.0
