InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
102.0;-989.0;516.0;411.0;-10.0;887.0
97.0;-989.0;516.0;401.0;-51.0;891.0
94.0;-996.0;515.0;389.0;-15.0;901.0
98.0;-984.0;515.0;420.0;-22.0;898.0
96.0;-987.0;516.0;398.0;-36.0;913.0
97.0;-987.0;516.0;387.0;-48.0;921.0
96.0;-984.0;513.0;407.0;-48.0;906.0
107.0;-984.0;512.0;377.0;-59.0;896.0
107.0;-993.0;511.0;384.0;-4.0;920.0
105.0;-1013.0;507.0;405.0;19.0;886.0
106.0;-986.0;506.0;383.0;-72.0;899.0
115.0;-996.0;508.0;376.0;-62.0;863.0
107.0;-972.0;507.0;388.0;-15.0;882.0
116.0;-986.0;510.0;392.0;-14.0;906.0
115.0;-968.0;510.0;368.0;-16.0;898.0
104.0;-982.0;511.0;364.0;4.0;897.0
101.0;-983.0;512.0;365.0;-5.0;911.0
103.0;-976.0;510.0;388.0;-15.0;902.0
92.0;-975.0;509.0;389.0;-25.0;900.0
99.0;-979.0;509.0;395.0;-28.0;928.0
102.0;-982.0;509.0;399.0;-2.0;902.0
83.0;-986.0;507.0;355.0;-8.0;893.0
80.0;-983.0;507.0;380.0;-2.0;895.0
73.0;-993.0;507.0;368.0;-8.0;885.0
82.0;-983.0;508.0;362.0;-1.0;887.0
68.0;-983.0;508.0;375.0;0.0;930.0
57.0;-974.0;506.0;366.0;1.0;949.0
50.0;-967.0;505.0;406.0;10.0;941.0
82.0;?;504.0;390.0;10.0;939.0
77.0;?;502.0;388.0;9.0;928.0
79.0;?;502.0;394.0;-5.0;913.0
77.0;?;502.0;382.0;-10.0;905.0
69.0;?;501.0;412.0;-11.0;919.0
56.0;?;503.0;412.0;-7.0;891.0
66.0;?;504.0;395.0;-19.0;883.0
67.0;?;505.0;405.0;-6.0;891.0
?;?;507.0;375.0;-11.0;904.0
?;?;506.0;395.0;-24.0;894.0
?;?;505.0;416.0;-18.0;932.0
?;-985.0;508.0;405.0;-29.0;912.0
?;-987.0;508.0;406.0;-28.0;896.0
?;-987.0;507.0;385.0;-39.0;915.0
?;-997.0;509.0;395.0;-39.0;894.0
?;-992.0;508.0;385.0;-36.0;893.0
?;-994.0;510.0;399.0;-10.0;891.0
?;-990.0;509.0;417.0;-36.0;870.0
?;-984.0;511.0;409.0;-33.0;906.0
?;-980.0;510.0;395.0;-17.0;898.0
?;-990.0;512.0;426.0;?;914.0
?;-987.0;513.0;414.0;?;899.0
91.0;-988.0;513.0;427.0;?;900.0
86.0;-990.0;512.0;405.0;?;891.0
90.0;-987.0;513.0;431.0;?;889.0
87.0;-987.0;513.0;409.0;?;916.0
95.0;-990.0;512.0;431.0;?;838.0
91.0;-983.0;514.0;393.0;?;897.0
80.0;-974.0;512.0;427.0;-18.0;881.0
103.0;-1006.0;513.0;427.0;-29.0;891.0
84.0;-985.0;512.0;426.0;-29.0;902.0
94.0;-995.0;513.0;430.0;-41.0;907.0
87.0;-984.0;512.0;387.0;-56.0;912.0
92.0;-981.0;513.0;417.0;-26.0;898.0
91.0;-988.0;511.0;402.0;-29.0;917.0
95.0;-994.0;512.0;440.0;6.0;903.0
84.0;-981.0;510.0;428.0;27.0;876.0
81.0;-990.0;508.0;410.0;-29.0;902.0
111.0;-1005.0;512.0;450.0;-67.0;895.0
86.0;-986.0;513.0;422.0;-36.0;909.0
82.0;-979.0;511.0;423.0;-14.0;915.0
102.0;-984.0;513.0;410.0;-36.0;913.0
81.0;-994.0;513.0;417.0;-26.0;922.0
73.0;-985.0;513.0;435.0;-23.0;905.0
85.0;-990.0;510.0;435.0;-57.0;909.0
79.0;-990.0;510.0;444.0;-50.0;887.0
101.0;-988.0;506.0;445.0;-39.0;920.0
95.0;-1000.0;508.0;395.0;-22.0;923.0
93.0;-987.0;508.0;?;-60.0;911.0
71.0;-982.0;509.0;?;-49.0;895.0
86.0;-985.0;508.0;?;-74.0;905.0
95.0;-995.0;508.0;?;-65.0;908.0
92.0;-998.0;509.0;?;-74.0;913.0
91.0;-996.0;508.0;?;-58.0;920.0
93.0;-986.0;506.0;?;-56.0;909.0
84.0;-986.0;507.0;?;-70.0;901.0
96.0;-991.0;508.0;?;-38.0;914.0
97.0;-991.0;506.0;420.0;-31.0;904.0
103.0;-983.0;?;420.0;-62.0;894.0
106.0;-993.0;506.0;432.0;-58.0;877.0
95.0;-984.0;506.0;446.0;-20.0;896.0
112.0;-979.0;507.0;408.0;-47.0;897.0
94.0;-994.0;508.0;405.0;-49.0;917.0
98.0;-994.0;508.0;415.0;-69.0;908.0
105.0;-983.0;507.0;413.0;-71.0;903.0
113.0;-987.0;509.0;409.0;-85.0;901.0
92.0;-993.0;509.0;436.0;-39.0;885.0
97.0;-985.0;508.0;422.0;-20.0;900.0
110.0;-978.0;508.0;425.0;-57.0;910.0
115.0;-989.0;510.0;410.0;-76.0;865.0
119.0;-978.0;514.0;425.0;-75.0;906.0
109.0;-987.0;514.0;436.0;-64.0;899.0
107.0;-986.0;515.0;?;-51.0;885.0
115.0;-979.0;513.0;?;-65.0;895.0
121.0;-995.0;515.0;?;-80.0;903.0
113.0;-977.0;516.0;?;-55.0;895.0
109.0;-982.0;514.0;?;-63.0;904.0
126.0;-982.0;516.0;?;-87.0;904.0
126.0;-987.0;517.0;?;-89.0;884.0
116.0;-996.0;517.0;?;-69.0;884.0
113.0;-986.0;517.0;?;-77.0;884.0
126.0;-987.0;519.0;?;-48.0;870.0
113.0;-974.0;518.0;?;-47.0;888.0
127.0;-981.0;519.0;?;-41.0;890.0
131.0;-971.0;521.0;?;-46.0;922.0
131.0;-980.0;520.0;474.0;-46.0;908.0
129.0;-980.0;520.0;463.0;-54.0;903.0
113.0;-984.0;520.0;471.0;-35.0;904.0
126.0;-995.0;521.0;474.0;-44.0;913.0
110.0;-982.0;519.0;448.0;-63.0;914.0
114.0;-992.0;520.0;458.0;-64.0;904.0
111.0;-993.0;520.0;475.0;-57.0;900.0
110.0;-995.0;520.0;476.0;-66.0;875.0
107.0;-998.0;522.0;467.0;-79.0;904.0
101.0;-997.0;520.0;475.0;-60.0;909.0
103.0;-986.0;522.0;456.0;-59.0;906.0
116.0;-982.0;522.0;447.0;-48.0;915.0
112.0;-986.0;521.0;476.0;-40.0;905.0
106.0;-982.0;520.0;480.0;-51.0;888.0
112.0;-987.0;519.0;477.0;-59.0;907.0
115.0;-985.0;519.0;463.0;-39.0;884.0
115.0;-982.0;519.0;500.0;-17.0;922.0
116.0;-979.0;519.0;476.0;-21.0;919.0
114.0;-984.0;519.0;452.0;-25.0;896.0
112.0;-980.0;519.0;464.0;-54.0;894.0
106.0;-993.0;520.0;489.0;-57.0;903.0
109.0;-992.0;521.0;455.0;-75.0;908.0
121.0;-993.0;519.0;477.0;-55.0;888.0
112.0;-978.0;521.0;490.0;-23.0;885.0
101.0;-987.0;518.0;483.0;-51.0;951.0
117.0;-977.0;519.0;480.0;-12.0;868.0
101.0;-970.0;518.0;416.0;-48.0;955.0
122.0;-1022.0;515.0;487.0;-50.0;886.0
104.0;-964.0;515.0;450.0;-80.0;910.0
93.0;-991.0;513.0;440.0;-67.0;893.0
?;-1002.0;515.0;457.0;-53.0;927.0
?;-995.0;514.0;469.0;-45.0;894.0
?;-989.0;515.0;442.0;-69.0;928.0
?;-987.0;517.0;466.0;-63.0;884.0
?;-990.0;514.0;469.0;-79.0;892.0
93.0;-990.0;515.0;453.0;-65.0;?
136.0;-1011.0;513.0;484.0;-72.0;?
103.0;-999.0;514.0;461.0;-57.0;?
101.0;-976.0;514.0;435.0;-43.0;?
105.0;-977.0;514.0;433.0;-69.0;?
126.0;-996.0;516.0;491.0;-44.0;912.0
103.0;-993.0;514.0;487.0;-47.0;909.0
92.0;-985.0;515.0;486.0;-31.0;915.0
84.0;-1007.0;515.0;476.0;-10.0;892.0
88.0;-988.0;517.0;464.0;-21.0;909.0
93.0;-975.0;517.0;434.0;-42.0;897.0
93.0;-976.0;516.0;447.0;-47.0;920.0
84.0;-974.0;517.0;443.0;-55.0;915.0
91.0;-983.0;517.0;445.0;-64.0;921.0
89.0;-986.0;515.0;423.0;-31.0;915.0
98.0;-989.0;515.0;407.0;-50.0;905.0
80.0;-1003.0;515.0;463.0;?;895.0
72.0;-994.0;515.0;437.0;?;914.0
66.0;-986.0;517.0;450.0;?;891.0
95.0;-998.0;513.0;445.0;?;889.0
83.0;-993.0;512.0;421.0;?;889.0
85.0;-977.0;513.0;445.0;?;894.0
70.0;-979.0;513.0;393.0;?;907.0
68.0;?;?;454.0;?;879.0
64.0;?;512.0;395.0;-39.0;887.0
83.0;?;510.0;438.0;-20.0;887.0
58.0;?;511.0;426.0;-43.0;?
93.0;?;511.0;402.0;-59.0;?
102.0;?;512.0;420.0;-42.0;?
45.0;?;514.0;411.0;-14.0;?
70.0;?;512.0;433.0;-12.0;?
75.0;?;511.0;410.0;-46.0;?
82.0;?;512.0;415.0;-55.0;?
73.0;?;513.0;426.0;-54.0;?
84.0;?;511.0;426.0;-54.0;?
98.0;?;510.0;405.0;-44.0;?
93.0;?;511.0;404.0;-28.0;?
76.0;?;511.0;413.0;-40.0;?
92.0;?;511.0;414.0;-21.0;?
91.0;?;509.0;425.0;-47.0;901.0
81.0;?;509.0;415.0;-49.0;885.0
90.0;-994.0;507.0;414.0;-68.0;893.0
82.0;-984.0;508.0;408.0;?;879.0
82.0;-980.0;509.0;446.0;?;904.0
92.0;-975.0;507.0;418.0;?;938.0
83.0;-982.0;509.0;420.0;?;890.0
81.0;-988.0;505.0;425.0;?;893.0
71.0;-987.0;504.0;443.0;?;904.0
72.0;-985.0;504.0;433.0;?;904.0
71.0;-984.0;505.0;434.0;?;924.0
70.0;-988.0;503.0;439.0;?;919.0
72.0;-992.0;503.0;411.0;?;918.0
59.0;-992.0;503.0;425.0;-22.0;929.0
68.0;-999.0;501.0;421.0;-21.0;925.0
58.0;-996.0;499.0;444.0;-3.0;925.0
44.0;-986.0;500.0;435.0;1.0;916.0
46.0;-996.0;500.0;436.0;0.0;915.0
45.0;-978.0;501.0;416.0;0.0;898.0
52.0;-996.0;500.0;455.0;-12.0;913.0
49.0;-989.0;499.0;422.0;-26.0;912.0
43.0;-988.0;499.0;440.0;-12.0;928.0
44.0;-993.0;501.0;444.0;-30.0;933.0
45.0;-991.0;500.0;462.0;-16.0;923.0
46.0;-992.0;502.0;445.0;-7.0;923.0
45.0;-992.0;500.0;436.0;-21.0;914.0
43.0;-993.0;500.0;426.0;-20.0;921.0
41.0;-997.0;499.0;437.0;-17.0;902.0
47.0;-989.0;500.0;438.0;-34.0;919.0
46.0;-989.0;499.0;448.0;-20.0;919.0
50.0;-995.0;501.0;451.0;-15.0;913.0
48.0;-998.0;501.0;442.0;8.0;911.0
41.0;-994.0;501.0;447.0;2.0;922.0
36.0;-990.0;503.0;426.0;0.0;930.0
42.0;-989.0;501.0;445.0;0.0;918.0
43.0;-989.0;501.0;465.0;-10.0;928.0
41.0;-989.0;501.0;443.0;-10.0;898.0
40.0;-991.0;502.0;433.0;-12.0;915.0
35.0;-994.0;502.0;425.0;-21.0;926.0
38.0;-995.0;502.0;456.0;-16.0;904.0
32.0;-991.0;501.0;455.0;6.0;923.0
32.0;-989.0;499.0;418.0;-12.0;923.0
35.0;-989.0;501.0;457.0;-15.0;932.0
34.0;-995.0;499.0;453.0;-15.0;932.0
38.0;-991.0;499.0;451.0;-15.0;928.0
42.0;-986.0;498.0;449.0;-10.0;909.0
37.0;-982.0;500.0;444.0;4.0;918.0
37.0;-985.0;499.0;430.0;5.0;920.0
32.0;-986.0;499.0;439.0;-11.0;910.0
35.0;-989.0;500.0;458.0;0.0;922.0
34.0;-987.0;501.0;435.0;-10.0;914.0
37.0;-987.0;501.0;455.0;0.0;921.0
31.0;-989.0;503.0;435.0;-1.0;921.0
36.0;-991.0;503.0;443.0;3.0;940.0
32.0;-989.0;503.0;426.0;7.0;925.0
42.0;-994.0;504.0;447.0;-16.0;931.0
47.0;-996.0;505.0;431.0;-35.0;922.0
42.0;-999.0;505.0;457.0;-33.0;915.0
42.0;-993.0;506.0;463.0;-17.0;911.0
52.0;-997.0;507.0;444.0;-22.0;907.0
52.0;-999.0;508.0;436.0;-18.0;906.0
52.0;-993.0;508.0;462.0;-27.0;883.0
59.0;-993.0;508.0;459.0;-29.0;897.0
62.0;-989.0;510.0;461.0;-36.0;896.0
75.0;-982.0;511.0;468.0;-33.0;905.0
65.0;-985.0;509.0;455.0;-11.0;902.0
73.0;-981.0;510.0;457.0;-28.0;899.0
77.0;-985.0;511.0;415.0;-29.0;892.0
75.0;-985.0;509.0;447.0;-29.0;903.0
81.0;-983.0;511.0;439.0;-29.0;911.0
85.0;-981.0;511.0;430.0;-41.0;923.0
83.0;-985.0;513.0;459.0;-33.0;895.0
78.0;-978.0;513.0;451.0;-22.0;904.0
78.0;-981.0;514.0;422.0;-45.0;904.0
80.0;-1002.0;513.0;424.0;-30.0;916.0
75.0;-983.0;510.0;430.0;-37.0;910.0
78.0;-992.0;511.0;438.0;-32.0;906.0
73.0;-989.0;508.0;458.0;-37.0;911.0
77.0;-988.0;510.0;428.0;-31.0;881.0
87.0;-993.0;508.0;457.0;-37.0;883.0
84.0;-985.0;510.0;428.0;-17.0;897.0
76.0;-981.0;510.0;443.0;-7.0;892.0
83.0;-974.0;512.0;426.0;-37.0;902.0
88.0;-989.0;511.0;445.0;-39.0;897.0
82.0;-984.0;512.0;424.0;-29.0;893.0
75.0;-982.0;511.0;426.0;-28.0;911.0
82.0;-994.0;510.0;425.0;-20.0;923.0
83.0;-988.0;512.0;435.0;-31.0;914.0
76.0;-981.0;510.0;405.0;-8.0;914.0
77.0;-993.0;509.0;436.0;4.0;914.0
74.0;-990.0;510.0;440.0;-33.0;912.0
73.0;-988.0;510.0;421.0;-36.0;904.0
75.0;-990.0;509.0;455.0;-21.0;916.0
76.0;-989.0;510.0;427.0;-26.0;908.0
76.0;-988.0;509.0;427.0;-23.0;903.0
73.0;-988.0;509.0;421.0;-25.0;905.0
67.0;-993.0;510.0;443.0;-38.0;923.0
74.0;-992.0;511.0;428.0;-32.0;908.0
72.0;-988.0;510.0;424.0;-11.0;910.0
69.0;-990.0;511.0;434.0;-20.0;913.0
70.0;-986.0;510.0;455.0;-29.0;923.0
75.0;-987.0;510.0;435.0;-29.0;905.0
72.0;-994.0;510.0;445.0;-29.0;913.0
68.0;-990.0;513.0;433.0;-27.0;895.0
67.0;-991.0;511.0;434.0;-19.0;895.0
65.0;-985.0;513.0;423.0;-21.0;895.0
74.0;-985.0;513.0;444.0;-21.0;906.0
73.0;-987.0;513.0;434.0;-33.0;900.0
76.0;-987.0;512.0;425.0;-17.0;909.0
79.0;-986.0;513.0;425.0;-11.0;908.0
77.0;-987.0;512.0;461.0;-10.0;909.0
79.0;-984.0;514.0;444.0;-47.0;904.0
79.0;-986.0;516.0;433.0;-19.0;901.0
72.0;-988.0;515.0;434.0;-17.0;919.0
75.0;-982.0;516.0;455.0;-12.0;897.0
78.0;-994.0;513.0;417.0;-27.0;900.0
76.0;-982.0;514.0;415.0;-39.0;913.0
76.0;-989.0;515.0;424.0;-40.0;914.0
78.0;-990.0;513.0;428.0;-23.0;923.0
70.0;-990.0;513.0;442.0;-5.0;913.0
66.0;-980.0;513.0;408.0;-31.0;905.0
77.0;-995.0;514.0;426.0;-32.0;911.0
83.0;-994.0;514.0;423.0;-35.0;895.0
89.0;-998.0;514.0;410.0;-40.0;900.0
85.0;-994.0;514.0;452.0;-60.0;867.0
92.0;-986.0;514.0;444.0;-41.0;888.0
96.0;-981.0;515.0;427.0;-34.0;882.0
106.0;-992.0;516.0;424.0;-32.0;865.0
104.0;-978.0;514.0;426.0;-50.0;886.0
105.0;-989.0;515.0;417.0;-40.0;874.0
94.0;-972.0;517.0;414.0;-39.0;896.0
107.0;-981.0;515.0;433.0;-39.0;906.0
110.0;-979.0;513.0;425.0;-49.0;896.0
105.0;-973.0;513.0;407.0;-18.0;886.0
100.0;-984.0;513.0;433.0;-1.0;885.0
101.0;-983.0;513.0;403.0;-25.0;875.0
100.0;-984.0;513.0;416.0;-40.0;881.0
105.0;-987.0;512.0;405.0;-58.0;914.0
116.0;-976.0;509.0;450.0;-63.0;916.0
107.0;-962.0;510.0;408.0;-53.0;917.0
108.0;-991.0;510.0;440.0;-78.0;909.0
113.0;-1009.0;511.0;445.0;-74.0;936.0
112.0;-993.0;510.0;434.0;-62.0;935.0
107.0;-996.0;512.0;438.0;-59.0;952.0
96.0;-996.0;509.0;458.0;-57.0;888.0
100.0;-997.0;511.0;443.0;-82.0;893.0
?;-1012.0;513.0;449.0;-83.0;889.0
?;-1007.0;519.0;467.0;-68.0;855.0
?;-981.0;522.0;456.0;-70.0;882.0
?;-993.0;527.0;456.0;-40.0;869.0
?;-976.0;527.0;454.0;-70.0;857.0
?;-971.0;532.0;451.0;-56.0;876.0
?;-988.0;534.0;503.0;-48.0;876.0
?;-940.0;539.0;499.0;-53.0;862.0
?;-965.0;539.0;463.0;-74.0;849.0
?;-984.0;542.0;442.0;-79.0;854.0
?;-965.0;543.0;447.0;-55.0;854.0
176.0;-963.0;547.0;470.0;-63.0;881.0
178.0;-964.0;545.0;465.0;-87.0;867.0
187.0;-964.0;547.0;454.0;-90.0;868.0
172.0;-991.0;545.0;454.0;-73.0;863.0
188.0;-979.0;544.0;465.0;-76.0;875.0
189.0;-970.0;544.0;441.0;-72.0;868.0
186.0;-970.0;545.0;433.0;-69.0;874.0
174.0;-962.0;545.0;445.0;-60.0;860.0
172.0;-963.0;546.0;456.0;-79.0;865.0
176.0;-975.0;545.0;465.0;-75.0;884.0
172.0;-973.0;543.0;442.0;-40.0;847.0
177.0;?;544.0;437.0;-46.0;835.0
170.0;?;542.0;445.0;-31.0;849.0
177.0;?;542.0;447.0;-67.0;881.0
176.0;?;541.0;461.0;-32.0;874.0
157.0;?;542.0;467.0;-45.0;888.0
?;?;545.0;461.0;-53.0;892.0
?;?;541.0;449.0;-57.0;923.0
?;?;539.0;438.0;-49.0;890.0
?;?;538.0;428.0;-68.0;895.0
?;?;539.0;421.0;-33.0;876.0
?;?;534.0;457.0;-31.0;901.0
?;-983.0;536.0;486.0;-50.0;843.0
?;-985.0;?;449.0;-48.0;872.0
?;-976.0;?;415.0;-49.0;858.0
?;-999.0;?;445.0;-39.0;896.0
?;-952.0;?;448.0;?;878.0
146.0;-978.0;?;477.0;?;828.0
123.0;-957.0;?;463.0;?;855.0
166.0;-1012.0;?;464.0;?;864.0
128.0;-980.0;?;437.0;?;875.0
126.0;-965.0;?;457.0;?;879.0
159.0;-1012.0;533.0;460.0;?;885.0
125.0;-973.0;533.0;460.0;?;885.0
150.0;-986.0;532.0;470.0;?;882.0
129.0;-968.0;532.0;482.0;-34.0;901.0
149.0;-994.0;532.0;448.0;-52.0;878.0
132.0;-998.0;531.0;469.0;-10.0;875.0
110.0;-973.0;533.0;469.0;-13.0;876.0
146.0;-989.0;533.0;457.0;-57.0;883.0
140.0;-986.0;534.0;455.0;-50.0;904.0
113.0;-974.0;534.0;485.0;-30.0;895.0
117.0;-972.0;534.0;458.0;-58.0;905.0
122.0;-986.0;532.0;486.0;-41.0;899.0
133.0;-990.0;531.0;464.0;-74.0;873.0
127.0;-986.0;530.0;476.0;-62.0;892.0
130.0;-996.0;529.0;446.0;-47.0;886.0
133.0;-990.0;530.0;446.0;-55.0;878.0
127.0;-983.0;532.0;452.0;-49.0;881.0
131.0;-981.0;533.0;492.0;-17.0;874.0
140.0;-977.0;532.0;464.0;-34.0;870.0
144.0;-974.0;532.0;503.0;-34.0;865.0
148.0;-974.0;531.0;491.0;-22.0;866.0
140.0;-975.0;531.0;471.0;-18.0;874.0
140.0;-969.0;530.0;470.0;-36.0;876.0
130.0;-965.0;530.0;473.0;-48.0;893.0
133.0;-974.0;530.0;486.0;-59.0;904.0
127.0;-971.0;530.0;486.0;-39.0;878.0
129.0;-984.0;529.0;505.0;-48.0;927.0
131.0;-999.0;529.0;499.0;-27.0;888.0
128.0;-998.0;527.0;510.0;-46.0;868.0
102.0;?;527.0;473.0;-56.0;922.0
127.0;?;523.0;490.0;-50.0;907.0
117.0;?;523.0;482.0;-44.0;897.0
109.0;?;521.0;465.0;-42.0;883.0
102.0;?;523.0;466.0;-50.0;903.0
115.0;?;523.0;494.0;-47.0;869.0
119.0;?;520.0;468.0;-14.0;891.0
129.0;?;522.0;484.0;4.0;901.0
104.0;?;523.0;508.0;-8.0;883.0
115.0;?;526.0;481.0;-25.0;886.0
119.0;?;526.0;474.0;-23.0;876.0
104.0;?;527.0;477.0;0.0;884.0
118.0;-976.0;522.0;466.0;-20.0;856.0
124.0;-979.0;524.0;453.0;-51.0;870.0
?;-986.0;523.0;430.0;-79.0;888.0
?;-977.0;520.0;476.0;-68.0;891.0
?;-970.0;519.0;454.0;-69.0;887.0
?;-972.0;519.0;468.0;-72.0;891.0
?;-986.0;515.0;453.0;-74.0;888.0
?;-989.0;517.0;472.0;-55.0;891.0
110.0;-997.0;517.0;456.0;-59.0;883.0
120.0;-995.0;517.0;468.0;-38.0;883.0
115.0;-987.0;518.0;472.0;-53.0;892.0
115.0;-988.0;517.0;463.0;-53.0;887.0
124.0;-989.0;517.0;462.0;-48.0;877.0
124.0;-986.0;515.0;451.0;-49.0;867.0
123.0;-985.0;515.0;468.0;-49.0;876.0
120.0;-980.0;516.0;436.0;-48.0;877.0
119.0;-981.0;518.0;475.0;-59.0;905.0
125.0;-985.0;517.0;465.0;-50.0;890.0
118.0;-979.0;516.0;457.0;-69.0;889.0
120.0;-980.0;517.0;466.0;-58.0;890.0
124.0;-984.0;518.0;463.0;-57.0;889.0
126.0;-986.0;518.0;438.0;-50.0;887.0
125.0;-985.0;518.0;?;-59.0;877.0
124.0;-983.0;518.0;?;-45.0;882.0
126.0;-983.0;518.0;?;?;877.0
126.0;-985.0;515.0;470.0;?;899.0
120.0;-985.0;516.0;458.0;?;905.0
116.0;-985.0;517.0;457.0;?;895.0
110.0;-987.0;517.0;448.0;?;903.0
113.0;-994.0;516.0;444.0;?;904.0
109.0;-991.0;516.0;445.0;?;914.0
107.0;-983.0;516.0;?;?;914.0
104.0;-991.0;516.0;?;?;922.0
105.0;-995.0;517.0;?;?;912.0
107.0;-999.0;517.0;?;?;914.0
110.0;-1002.0;517.0;?;?;898.0
108.0;?;517.0;?;-46.0;913.0
117.0;?;517.0;478.0;-43.0;894.0
119.0;?;519.0;473.0;-57.0;857.0
136.0;?;519.0;497.0;-10.0;851.0
153.0;?;520.0;456.0;12.0;857.0
163.0;?;522.0;450.0;-24.0;862.0
173.0;?;520.0;456.0;-58.0;808.0
?;?;521.0;463.0;-14.0;800.0
?;?;522.0;445.0;29.0;800.0
?;?;522.0;387.0;-32.0;818.0
?;?;518.0;395.0;-54.0;?
?;?;515.0;376.0;-45.0;?
?;-953.0;510.0;376.0;-86.0;847.0
?;-954.0;506.0;314.0;-98.0;850.0
?;-958.0;501.0;336.0;-118.0;857.0
?;-977.0;497.0;328.0;-108.0;858.0
?;-980.0;494.0;279.0;-103.0;865.0
?;-981.0;488.0;274.0;-63.0;835.0
159.0;-984.0;481.0;269.0;-56.0;883.0
143.0;-983.0;475.0;266.0;-13.0;884.0
118.0;-970.0;467.0;298.0;-29.0;867.0
97.0;-951.0;464.0;350.0;-70.0;878.0
92.0;-975.0;460.0;380.0;-63.0;876.0
82.0;-976.0;455.0;320.0;-49.0;867.0
88.0;-998.0;454.0;278.0;-27.0;899.0
78.0;-985.0;452.0;300.0;-55.0;923.0
93.0;-971.0;447.0;304.0;-97.0;932.0
97.0;-963.0;443.0;304.0;-66.0;900.0
83.0;-976.0;441.0;312.0;-31.0;876.0
87.0;-997.0;436.0;343.0;-11.0;841.0
87.0;-1025.0;432.0;344.0;10.0;784.0
108.0;-1009.0;429.0;334.0;20.0;794.0
125.0;-982.0;425.0;333.0;7.0;808.0
132.0;-954.0;420.0;320.0;6.0;815.0
152.0;-930.0;416.0;319.0;48.0;810.0
136.0;-922.0;410.0;352.0;21.0;797.0
144.0;-931.0;?;347.0;-12.0;786.0
138.0;-934.0;?;327.0;13.0;771.0
145.0;-926.0;?;324.0;46.0;756.0
154.0;-920.0;?;325.0;71.0;739.0
143.0;-905.0;?;290.0;85.0;888.0
159.0;-903.0;?;221.0;-42.0;839.0
151.0;-890.0;?;449.0;-208.0;916.0
161.0;-892.0;?;511.0;-141.0;890.0
313.0;-1122.0;?;369.0;?;869.0
343.0;-1152.0;?;440.0;?;778.0
390.0;-1218.0;?;538.0;?;?
387.0;-1140.0;?;529.0;?;?
396.0;-1050.0;?;431.0;?;?
403.0;-1004.0;?;416.0;?;?
370.0;-951.0;?;355.0;-178.0;?
295.0;-914.0;?;335.0;-205.0;?
250.0;-891.0;?;339.0;-255.0;?
232.0;-887.0;?;380.0;-271.0;?
225.0;-868.0;?;?;-237.0;?
210.0;-867.0;412.0;?;-178.0;?
204.0;-900.0;413.0;?;-126.0;?
198.0;-935.0;415.0;?;-122.0;?
184.0;-946.0;418.0;?;-74.0;?
180.0;-944.0;421.0;?;-69.0;?
162.0;-932.0;426.0;?;-52.0;?
172.0;-937.0;429.0;523.0;1.0;?
194.0;-944.0;436.0;526.0;106.0;?
216.0;-966.0;443.0;497.0;1.0;?
215.0;-986.0;451.0;261.0;-686.0;586.0
236.0;-1017.0;461.0;470.0;-437.0;600.0
371.0;-1413.0;479.0;367.0;-143.0;743.0
503.0;-1149.0;491.0;49.0;?;710.0
472.0;-824.0;498.0;406.0;?;794.0
383.0;-814.0;506.0;393.0;?;752.0
406.0;-901.0;511.0;381.0;?;687.0
386.0;-951.0;515.0;216.0;?;689.0
396.0;-996.0;516.0;298.0;?;670.0
347.0;-924.0;515.0;?;?;659.0
294.0;-855.0;513.0;?;?;583.0
268.0;-835.0;513.0;?;?;574.0
267.0;-817.0;512.0;?;?;577.0
285.0;-811.0;511.0;?;?;756.0
313.0;-757.0;514.0;?;?;1015.0
338.0;-732.0;517.0;?;-326.0;669.0
332.0;-775.0;518.0;?;-537.0;775.0
433.0;-904.0;522.0;?;-318.0;836.0
454.0;-1141.0;526.0;?;-254.0;934.0
391.0;?;530.0;?;-284.0;876.0
385.0;?;532.0;442.0;-339.0;822.0
347.0;?;541.0;426.0;-130.0;785.0
300.0;?;543.0;?;-44.0;787.0
266.0;?;549.0;?;-124.0;809.0
255.0;?;551.0;?;-128.0;783.0
207.0;?;555.0;?;-53.0;784.0
192.0;-876.0;563.0;431.0;13.0;839.0
159.0;-881.0;570.0;437.0;-20.0;866.0
174.0;-887.0;581.0;451.0;?;924.0
189.0;-925.0;590.0;466.0;?;1037.0
161.0;-960.0;599.0;372.0;?;972.0
169.0;-994.0;603.0;275.0;?;710.0
224.0;-1042.0;616.0;435.0;?;425.0
363.0;-1190.0;?;238.0;?;418.0
467.0;-1181.0;?;-86.0;?;486.0
531.0;-957.0;?;-115.0;?;576.0
622.0;-736.0;?;263.0;?;609.0
628.0;-717.0;641.0;184.0;?;567.0
619.0;-770.0;637.0;-57.0;?;599.0
617.0;-887.0;634.0;-15.0;?;581.0
564.0;-849.0;628.0;18.0;?;622.0
513.0;-816.0;623.0;-15.0;?;584.0
457.0;-807.0;619.0;5.0;-72.0;615.0
429.0;-783.0;614.0;16.0;-13.0;608.0
420.0;-787.0;609.0;-83.0;49.0;606.0
386.0;-785.0;605.0;-67.0;70.0;614.0
352.0;-784.0;602.0;-13.0;42.0;613.0
320.0;-767.0;601.0;-70.0;10.0;473.0
279.0;-749.0;600.0;-172.0;51.0;347.0
