InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RWR accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA^ accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
231.0;203.0;-928.0;?;-377.0;958.0;-798.0;-134.0;?;516.0;87.0;163.0
230.0;221.0;-945.0;?;-312.0;985.0;-830.0;-139.0;?;526.0;80.0;113.0
244.0;223.0;-948.0;?;-368.0;1002.0;-838.0;-126.0;?;524.0;?;118.0
269.0;202.0;-945.0;?;-424.0;982.0;-824.0;-103.0;?;505.0;123.0;?
238.0;209.0;-922.0;?;-386.0;958.0;-818.0;-104.0;?;517.0;103.0;?
204.0;230.0;-928.0;?;-365.0;970.0;-819.0;-119.0;?;502.0;63.0;?
197.0;215.0;-941.0;1094.0;-308.0;962.0;-833.0;-132.0;?;504.0;82.0;?
210.0;237.0;-949.0;1041.0;-323.0;984.0;-844.0;-96.0;?;508.0;94.0;?
223.0;207.0;-940.0;1040.0;-346.0;992.0;-832.0;-95.0;?;486.0;61.0;?
228.0;189.0;-922.0;1053.0;-316.0;961.0;-812.0;-49.0;?;469.0;70.0;?
200.0;134.0;-935.0;964.0;-340.0;940.0;-823.0;-128.0;?;471.0;103.0;159.0
176.0;?;-911.0;1137.0;-391.0;960.0;-818.0;5.0;976.0;470.0;77.0;106.0
198.0;?;-842.0;1576.0;-356.0;850.0;-731.0;209.0;821.0;408.0;69.0;84.0
-35.0;?;-1393.0;1145.0;-255.0;1051.0;-1282.0;-232.0;781.0;507.0;-23.0;273.0
86.0;?;-1183.0;1057.0;-253.0;1492.0;-1097.0;44.0;723.0;544.0;-183.0;-129.0
73.0;51.0;-992.0;1010.0;-157.0;1008.0;-902.0;20.0;776.0;385.0;20.0;13.0
25.0;134.0;-944.0;1031.0;-235.0;996.0;-861.0;93.0;936.0;368.0;-103.0;4.0
-14.0;197.0;-894.0;1178.0;-211.0;920.0;-799.0;118.0;886.0;361.0;-74.0;47.0
-13.0;188.0;-993.0;1236.0;-230.0;905.0;-866.0;66.0;813.0;326.0;-118.0;156.0
26.0;158.0;-1128.0;1137.0;-197.0;1043.0;-1007.0;-75.0;810.0;340.0;-136.0;?
147.0;180.0;-1087.0;1071.0;-232.0;1125.0;-983.0;-96.0;782.0;356.0;-87.0;?
238.0;204.0;-986.0;?;-339.0;1029.0;-883.0;-15.0;764.0;344.0;-12.0;?
203.0;217.0;-984.0;?;-376.0;973.0;-865.0;20.0;739.0;375.0;20.0;?
116.0;199.0;-997.0;?;-307.0;986.0;-876.0;18.0;766.0;414.0;-14.0;?
84.0;217.0;-972.0;?;-298.0;999.0;-849.0;9.0;722.0;447.0;-22.0;?
92.0;239.0;-968.0;?;-369.0;971.0;-835.0;-9.0;740.0;458.0;10.0;?
109.0;251.0;-983.0;?;-365.0;992.0;-844.0;-38.0;736.0;?;0.0;?
130.0;192.0;-949.0;?;-363.0;993.0;-826.0;-79.0;754.0;?;50.0;?
189.0;220.0;-943.0;1080.0;-398.0;963.0;-810.0;-38.0;734.0;?;96.0;?
134.0;250.0;-967.0;1093.0;-312.0;995.0;-856.0;-72.0;745.0;?;55.0;144.0
145.0;244.0;-983.0;1083.0;-351.0;999.0;-860.0;-25.0;?;?;62.0;143.0
128.0;259.0;-970.0;1077.0;-346.0;992.0;-835.0;11.0;?;?;59.0;173.0
111.0;284.0;-969.0;1059.0;-335.0;977.0;-829.0;14.0;?;479.0;?;221.0
113.0;286.0;-965.0;1075.0;-366.0;973.0;-818.0;-14.0;?;468.0;?;240.0
122.0;289.0;-962.0;1097.0;-339.0;954.0;-816.0;-14.0;?;477.0;?;236.0
130.0;306.0;-988.0;1101.0;-344.0;979.0;-840.0;-5.0;?;485.0;?;241.0
133.0;309.0;-1003.0;?;-360.0;998.0;-854.0;-31.0;?;493.0;?;256.0
155.0;338.0;-989.0;?;-394.0;998.0;-840.0;-34.0;706.0;503.0;?;273.0
170.0;291.0;-972.0;?;-372.0;993.0;-821.0;-2.0;714.0;515.0;?;274.0
165.0;295.0;-961.0;?;-390.0;964.0;-809.0;-17.0;721.0;516.0;?;287.0
?;248.0;-960.0;?;-403.0;969.0;-814.0;-38.0;749.0;531.0;?;262.0
?;228.0;?;?;-397.0;990.0;-824.0;-47.0;762.0;532.0;?;221.0
?;223.0;-964.0;?;-326.0;980.0;-832.0;-50.0;781.0;531.0;?;191.0
?;196.0;-965.0;?;-392.0;992.0;-840.0;-77.0;773.0;522.0;?;166.0
?;182.0;-954.0;?;-371.0;996.0;-841.0;-94.0;782.0;513.0;?;139.0
?;173.0;-967.0;?;-372.0;990.0;?;-124.0;768.0;499.0;91.0;121.0
?;205.0;-969.0;1066.0;-352.0;986.0;-859.0;-92.0;728.0;481.0;72.0;130.0
?;188.0;-969.0;1066.0;-396.0;1000.0;-857.0;-87.0;720.0;482.0;81.0;127.0
?;201.0;-950.0;1033.0;-409.0;997.0;-845.0;-103.0;734.0;483.0;78.0;136.0
?;222.0;-928.0;1041.0;-389.0;975.0;-818.0;-116.0;728.0;455.0;63.0;143.0
?;199.0;-936.0;1048.0;-312.0;951.0;-810.0;-107.0;778.0;441.0;98.0;161.0
?;178.0;-944.0;?;-385.0;958.0;-825.0;-97.0;804.0;462.0;121.0;152.0
221.0;179.0;-930.0;?;-423.0;961.0;-823.0;-87.0;797.0;473.0;100.0;118.0
197.0;170.0;-955.0;?;-394.0;958.0;-846.0;-97.0;809.0;458.0;75.0;111.0
?;152.0;-988.0;?;-368.0;1017.0;-877.0;-138.0;799.0;489.0;44.0;98.0
?;137.0;-993.0;?;-392.0;1030.0;-885.0;-133.0;770.0;497.0;63.0;79.0
?;168.0;-984.0;?;-367.0;1009.0;-886.0;-123.0;747.0;490.0;90.0;60.0
?;169.0;-980.0;?;-332.0;1037.0;-883.0;-103.0;744.0;493.0;70.0;77.0
?;188.0;-966.0;?;-335.0;1008.0;-858.0;-83.0;763.0;487.0;70.0;98.0
?;192.0;-951.0;?;-324.0;997.0;-838.0;-64.0;782.0;474.0;72.0;125.0
?;218.0;-952.0;1092.0;-376.0;967.0;-832.0;-72.0;763.0;478.0;78.0;149.0
199.0;204.0;-966.0;1094.0;-405.0;977.0;-847.0;-100.0;765.0;475.0;70.0;153.0
211.0;189.0;-970.0;1059.0;-392.0;1003.0;-852.0;-117.0;748.0;481.0;66.0;143.0
220.0;185.0;-962.0;1065.0;-366.0;1005.0;-851.0;-85.0;749.0;484.0;67.0;130.0
208.0;195.0;-945.0;1076.0;-377.0;977.0;-838.0;-81.0;717.0;479.0;98.0;?
180.0;184.0;-954.0;1079.0;-333.0;972.0;-844.0;-61.0;738.0;472.0;76.0;?
187.0;168.0;-948.0;?;-354.0;969.0;-832.0;?;713.0;463.0;?;?
211.0;142.0;-919.0;?;-378.0;978.0;-807.0;?;832.0;448.0;?;?
216.0;36.0;-904.0;?;-432.0;918.0;-810.0;?;1066.0;448.0;?;?
186.0;195.0;-903.0;?;-405.0;998.0;-835.0;?;984.0;469.0;?;?
169.0;44.0;-918.0;?;-292.0;889.0;-819.0;?;895.0;415.0;?;?
-10.0;20.0;-1298.0;?;-303.0;1263.0;-1221.0;?;797.0;567.0;?;?
51.0;41.0;-1160.0;1105.0;-242.0;1291.0;-1084.0;?;764.0;?;?;?
48.0;92.0;-1049.0;1019.0;-180.0;1104.0;-979.0;2.0;779.0;?;-80.0;?
41.0;174.0;-950.0;1014.0;-130.0;1031.0;-874.0;63.0;810.0;?;-58.0;?
33.0;257.0;-916.0;1102.0;-108.0;925.0;-826.0;152.0;811.0;?;-64.0;?
30.0;271.0;-973.0;1125.0;-152.0;888.0;-843.0;146.0;800.0;?;-80.0;?
48.0;241.0;-1038.0;1106.0;-228.0;951.0;-881.0;77.0;803.0;?;-98.0;?
105.0;214.0;-1014.0;1079.0;-340.0;989.0;-869.0;-18.0;806.0;?;-105.0;279.0
?;138.0;-997.0;1094.0;-425.0;959.0;-864.0;-83.0;793.0;?;-64.0;225.0
?;135.0;-973.0;1100.0;-319.0;958.0;?;-74.0;794.0;?;-7.0;127.0
?;196.0;-979.0;1094.0;-306.0;998.0;?;-63.0;749.0;?;9.0;79.0
?;244.0;-975.0;1087.0;-361.0;1002.0;?;-35.0;741.0;?;27.0;108.0
?;302.0;-992.0;1086.0;-357.0;1004.0;?;0.0;715.0;?;36.0;160.0
?;328.0;-982.0;1075.0;-376.0;1003.0;?;34.0;748.0;?;44.0;204.0
?;298.0;-987.0;1082.0;-350.0;991.0;-836.0;-2.0;710.0;508.0;75.0;273.0
168.0;251.0;-975.0;1099.0;-412.0;981.0;-820.0;-18.0;743.0;510.0;50.0;276.0
156.0;247.0;-988.0;1101.0;-382.0;988.0;-841.0;-43.0;739.0;530.0;76.0;245.0
158.0;228.0;-974.0;1071.0;-361.0;990.0;-833.0;-74.0;759.0;540.0;71.0;200.0
159.0;?;-967.0;1090.0;-438.0;990.0;-839.0;-75.0;754.0;563.0;80.0;145.0
155.0;?;-945.0;1089.0;-403.0;990.0;-827.0;-105.0;791.0;560.0;110.0;117.0
167.0;?;-952.0;1092.0;-401.0;990.0;-834.0;-90.0;773.0;544.0;86.0;101.0
154.0;?;-966.0;1099.0;-328.0;1003.0;-858.0;-74.0;780.0;529.0;73.0;94.0
155.0;?;-976.0;1100.0;-292.0;1015.0;-868.0;-61.0;728.0;508.0;75.0;105.0
158.0;?;-985.0;1093.0;-286.0;996.0;-867.0;-44.0;716.0;476.0;62.0;133.0
156.0;?;-995.0;1055.0;-304.0;1013.0;-870.0;-47.0;719.0;459.0;62.0;172.0
164.0;?;-959.0;1058.0;-257.0;975.0;-834.0;-9.0;758.0;440.0;19.0;177.0
160.0;?;-946.0;1064.0;-279.0;947.0;-817.0;-40.0;774.0;425.0;48.0;201.0
154.0;?;-943.0;1037.0;-340.0;956.0;-817.0;-68.0;769.0;441.0;27.0;177.0
163.0;?;-946.0;1058.0;-313.0;968.0;-832.0;-75.0;756.0;441.0;19.0;139.0
168.0;?;-952.0;1073.0;-313.0;963.0;-842.0;-48.0;758.0;442.0;71.0;120.0
149.0;?;-966.0;1066.0;-328.0;972.0;-844.0;-44.0;766.0;450.0;46.0;132.0
145.0;?;-958.0;1086.0;-314.0;984.0;-837.0;-25.0;756.0;452.0;40.0;146.0
149.0;244.0;-968.0;1098.0;-341.0;961.0;-840.0;-25.0;739.0;435.0;31.0;182.0
143.0;257.0;-992.0;1119.0;-382.0;988.0;-856.0;-20.0;732.0;448.0;39.0;202.0
145.0;257.0;-995.0;1090.0;-364.0;990.0;-848.0;0.0;746.0;461.0;40.0;202.0
132.0;246.0;-995.0;1051.0;-382.0;1000.0;-852.0;8.0;717.0;479.0;39.0;210.0
128.0;234.0;-985.0;1056.0;-383.0;1007.0;-839.0;-23.0;747.0;492.0;22.0;202.0
125.0;216.0;-961.0;1046.0;-381.0;987.0;-828.0;-38.0;795.0;508.0;52.0;208.0
149.0;233.0;-930.0;1115.0;-361.0;964.0;-798.0;-21.0;796.0;508.0;53.0;183.0
132.0;250.0;-956.0;1158.0;-333.0;954.0;-823.0;-14.0;786.0;507.0;70.0;172.0
108.0;240.0;-1022.0;1142.0;-307.0;997.0;-887.0;-46.0;778.0;510.0;?;191.0
129.0;224.0;-1031.0;1101.0;-360.0;1034.0;-893.0;-44.0;726.0;509.0;?;202.0
172.0;229.0;-1000.0;1088.0;-368.0;1008.0;-867.0;-54.0;738.0;?;?;190.0
?;224.0;-999.0;1062.0;-344.0;1012.0;-873.0;-49.0;736.0;?;?;184.0
158.0;240.0;-966.0;1079.0;-382.0;1017.0;-840.0;-24.0;750.0;?;?;181.0
140.0;254.0;-960.0;1076.0;-400.0;971.0;-830.0;-23.0;761.0;?;?;186.0
134.0;266.0;-964.0;1095.0;-376.0;985.0;-834.0;-37.0;753.0;?;?;191.0
152.0;252.0;-968.0;1093.0;-340.0;983.0;-834.0;-50.0;740.0;?;?;191.0
146.0;229.0;-986.0;1072.0;-378.0;993.0;-854.0;-69.0;761.0;?;?;191.0
165.0;227.0;-970.0;1060.0;-358.0;1018.0;-841.0;-38.0;750.0;?;40.0;?
165.0;227.0;-962.0;1070.0;-353.0;972.0;-838.0;-75.0;717.0;?;80.0;?
167.0;207.0;?;1060.0;-295.0;972.0;-832.0;-57.0;734.0;?;60.0;?
157.0;231.0;-951.0;1072.0;-327.0;979.0;-832.0;-53.0;725.0;?;79.0;?
152.0;259.0;-949.0;1077.0;-345.0;970.0;-828.0;-8.0;718.0;?;44.0;?
140.0;252.0;-968.0;1053.0;-271.0;973.0;-840.0;-32.0;748.0;?;29.0;197.0
148.0;233.0;-951.0;1023.0;-336.0;976.0;-818.0;-12.0;?;?;38.0;208.0
142.0;228.0;-941.0;1046.0;-344.0;936.0;-812.0;-32.0;?;452.0;60.0;197.0
138.0;266.0;-944.0;1088.0;-310.0;949.0;-821.0;-44.0;?;457.0;29.0;184.0
141.0;263.0;-979.0;1088.0;-345.0;972.0;-847.0;-14.0;?;453.0;38.0;187.0
136.0;253.0;-995.0;1085.0;-317.0;979.0;-858.0;-19.0;?;461.0;37.0;210.0
141.0;271.0;-977.0;1075.0;-354.0;992.0;-843.0;-31.0;?;482.0;50.0;213.0
143.0;269.0;-970.0;1089.0;-343.0;988.0;-837.0;-16.0;?;483.0;31.0;207.0
131.0;287.0;-984.0;1076.0;-384.0;990.0;-847.0;1.0;?;480.0;22.0;201.0
116.0;277.0;-976.0;1073.0;-338.0;990.0;-835.0;-9.0;?;498.0;49.0;226.0
118.0;285.0;-967.0;1115.0;-342.0;973.0;-823.0;0.0;?;518.0;41.0;219.0
118.0;278.0;-990.0;1103.0;-349.0;987.0;-845.0;-17.0;684.0;517.0;49.0;222.0
133.0;305.0;-997.0;1061.0;-306.0;1009.0;-849.0;-28.0;687.0;519.0;60.0;243.0
154.0;366.0;-967.0;1050.0;-294.0;980.0;-825.0;3.0;688.0;533.0;80.0;252.0
161.0;387.0;-955.0;1037.0;-305.0;977.0;-801.0;77.0;698.0;512.0;79.0;300.0
128.0;374.0;-945.0;1036.0;-347.0;950.0;-782.0;62.0;702.0;494.0;65.0;362.0
106.0;309.0;-922.0;1069.0;-332.0;948.0;-761.0;57.0;750.0;500.0;21.0;356.0
91.0;284.0;-928.0;1064.0;-298.0;931.0;-769.0;37.0;784.0;505.0;32.0;317.0
93.0;221.0;-946.0;1114.0;-348.0;?;-810.0;-22.0;824.0;?;45.0;267.0
124.0;216.0;-957.0;1116.0;-381.0;?;-841.0;-68.0;817.0;?;33.0;210.0
151.0;201.0;-981.0;1124.0;-349.0;?;-860.0;-80.0;796.0;?;60.0;151.0
155.0;213.0;-994.0;1105.0;-332.0;?;-881.0;-79.0;792.0;?;61.0;126.0
151.0;194.0;?;1107.0;-363.0;?;-886.0;-50.0;805.0;?;83.0;119.0
144.0;227.0;?;1096.0;-360.0;?;-881.0;-46.0;757.0;?;57.0;130.0
138.0;225.0;?;1088.0;-336.0;1026.0;-889.0;-13.0;796.0;488.0;56.0;148.0
137.0;221.0;?;1082.0;-321.0;1022.0;-882.0;-30.0;768.0;474.0;54.0;170.0
141.0;236.0;?;1080.0;-253.0;985.0;-859.0;-41.0;742.0;472.0;48.0;181.0
137.0;254.0;?;1062.0;-333.0;971.0;-857.0;-20.0;739.0;462.0;60.0;174.0
145.0;277.0;?;1060.0;-326.0;980.0;-852.0;-19.0;716.0;446.0;50.0;?
146.0;277.0;?;1049.0;-373.0;989.0;-834.0;10.0;716.0;453.0;61.0;?
132.0;277.0;?;1041.0;-332.0;949.0;-816.0;36.0;700.0;457.0;68.0;?
116.0;264.0;?;?;-349.0;956.0;-803.0;9.0;736.0;453.0;35.0;?
114.0;262.0;?;?;-359.0;956.0;-800.0;4.0;724.0;463.0;20.0;?
118.0;290.0;?;?;-355.0;958.0;-828.0;-18.0;724.0;476.0;36.0;?
130.0;281.0;?;?;-362.0;965.0;-830.0;5.0;716.0;486.0;54.0;?
134.0;280.0;?;?;-351.0;954.0;-823.0;-4.0;747.0;496.0;65.0;?
121.0;285.0;-963.0;?;-359.0;976.0;-823.0;-16.0;768.0;505.0;65.0;?
123.0;271.0;-962.0;?;-258.0;961.0;-822.0;-32.0;748.0;518.0;38.0;226.0
128.0;288.0;-961.0;?;-298.0;967.0;-829.0;-14.0;732.0;523.0;55.0;219.0
135.0;273.0;-972.0;?;-323.0;970.0;-839.0;21.0;731.0;494.0;52.0;243.0
147.0;303.0;-974.0;?;-350.0;976.0;-831.0;24.0;726.0;481.0;58.0;288.0
127.0;263.0;-966.0;?;-373.0;988.0;-828.0;5.0;765.0;503.0;45.0;287.0
114.0;234.0;-945.0;1061.0;-353.0;982.0;-817.0;-24.0;768.0;517.0;38.0;241.0
?;230.0;-931.0;1080.0;-329.0;962.0;-808.0;-22.0;?;517.0;58.0;183.0
?;216.0;-957.0;1089.0;-332.0;979.0;-838.0;-18.0;?;503.0;70.0;165.0
?;237.0;-971.0;1090.0;-373.0;1009.0;-857.0;-47.0;?;503.0;40.0;178.0
?;217.0;-969.0;1089.0;-359.0;997.0;-851.0;-27.0;?;494.0;40.0;163.0
?;258.0;-985.0;1067.0;-300.0;1001.0;-868.0;-28.0;?;472.0;42.0;192.0
?;320.0;-967.0;1078.0;-297.0;993.0;-847.0;14.0;?;468.0;47.0;199.0
?;310.0;-970.0;1112.0;-339.0;980.0;-838.0;42.0;?;455.0;29.0;237.0
?;291.0;?;1088.0;-369.0;973.0;-833.0;33.0;?;445.0;44.0;306.0
?;283.0;?;1065.0;-314.0;959.0;-819.0;22.0;?;470.0;35.0;245.0
85.0;243.0;?;1075.0;-318.0;958.0;-819.0;-10.0;?;478.0;29.0;248.0
109.0;219.0;?;1081.0;-383.0;971.0;-826.0;-12.0;?;496.0;36.0;215.0
128.0;258.0;?;1103.0;-377.0;978.0;-846.0;-56.0;762.0;505.0;40.0;214.0
149.0;268.0;?;1103.0;-393.0;998.0;-852.0;-51.0;762.0;502.0;45.0;204.0
144.0;265.0;?;1094.0;-375.0;1012.0;-857.0;-24.0;734.0;511.0;65.0;190.0
124.0;269.0;?;1072.0;-336.0;1006.0;-853.0;5.0;747.0;511.0;65.0;197.0
122.0;250.0;?;1078.0;-364.0;1010.0;-851.0;-26.0;710.0;510.0;40.0;203.0
132.0;231.0;?;1062.0;-359.0;991.0;?;-12.0;748.0;503.0;59.0;213.0
130.0;207.0;?;1078.0;-410.0;990.0;-836.0;-18.0;737.0;503.0;60.0;187.0
120.0;227.0;-965.0;1080.0;-532.0;990.0;-837.0;-28.0;726.0;495.0;69.0;194.0
114.0;207.0;-964.0;1071.0;-722.0;978.0;-838.0;-18.0;750.0;495.0;38.0;177.0
110.0;194.0;-967.0;1090.0;-542.0;983.0;-843.0;-36.0;877.0;497.0;43.0;182.0
95.0;241.0;-967.0;1090.0;-37.0;989.0;-843.0;-92.0;960.0;604.0;51.0;152.0
94.0;263.0;-975.0;1106.0;539.0;1028.0;-904.0;-174.0;856.0;627.0;106.0;124.0
156.0;123.0;-980.0;1139.0;282.0;1041.0;-928.0;-73.0;726.0;233.0;179.0;165.0
173.0;371.0;-1016.0;1142.0;-71.0;993.0;-954.0;185.0;692.0;92.0;61.0;99.0
129.0;473.0;-1008.0;1080.0;-183.0;1030.0;-849.0;174.0;719.0;219.0;-67.0;147.0
118.0;364.0;-978.0;1042.0;-57.0;980.0;-767.0;74.0;773.0;373.0;-46.0;353.0
120.0;277.0;-955.0;1067.0;-30.0;925.0;-750.0;-47.0;744.0;430.0;20.0;390.0
107.0;283.0;-954.0;1075.0;-43.0;912.0;-778.0;-2.0;679.0;384.0;93.0;210.0
118.0;270.0;-978.0;1020.0;15.0;961.0;-826.0;46.0;673.0;297.0;64.0;136.0
106.0;356.0;-966.0;1014.0;-30.0;959.0;-820.0;19.0;670.0;302.0;-8.0;199.0
124.0;371.0;-939.0;1029.0;-5.0;927.0;-777.0;19.0;625.0;317.0;31.0;221.0
152.0;371.0;-949.0;1022.0;67.0;890.0;-750.0;62.0;623.0;286.0;43.0;275.0
148.0;394.0;-951.0;992.0;-66.0;858.0;-725.0;92.0;612.0;292.0;30.0;271.0
129.0;385.0;-931.0;1000.0;-20.0;845.0;-689.0;94.0;660.0;280.0;37.0;301.0
125.0;357.0;-926.0;1031.0;-36.0;791.0;-672.0;74.0;660.0;282.0;-29.0;301.0
87.0;384.0;?;1061.0;-32.0;818.0;-692.0;45.0;655.0;333.0;15.0;284.0
122.0;350.0;?;1059.0;-93.0;855.0;-712.0;40.0;605.0;331.0;21.0;258.0
137.0;337.0;?;1059.0;-103.0;895.0;-736.0;47.0;611.0;342.0;29.0;244.0
135.0;370.0;?;1024.0;-151.0;904.0;-732.0;50.0;654.0;374.0;25.0;248.0
126.0;391.0;?;1001.0;-120.0;899.0;-712.0;74.0;667.0;398.0;62.0;263.0
115.0;354.0;?;1028.0;-184.0;854.0;-707.0;61.0;678.0;413.0;75.0;292.0
121.0;360.0;-938.0;1023.0;-196.0;867.0;-715.0;0.0;689.0;430.0;76.0;296.0
126.0;348.0;-933.0;1026.0;-340.0;892.0;-735.0;-18.0;730.0;446.0;71.0;276.0
152.0;340.0;-939.0;1055.0;-367.0;908.0;-748.0;10.0;764.0;435.0;107.0;256.0
141.0;289.0;-954.0;1056.0;-396.0;912.0;-781.0;-3.0;775.0;492.0;132.0;278.0
136.0;276.0;-965.0;1093.0;-388.0;948.0;-806.0;-102.0;784.0;501.0;112.0;278.0
143.0;262.0;-968.0;1131.0;-411.0;988.0;-833.0;-62.0;774.0;518.0;133.0;228.0
138.0;263.0;-1011.0;1119.0;-370.0;1014.0;-868.0;-76.0;765.0;539.0;160.0;187.0
132.0;268.0;-1022.0;1121.0;-315.0;1046.0;-886.0;-14.0;755.0;567.0;150.0;157.0
106.0;267.0;-1004.0;1081.0;-334.0;1037.0;-873.0;-55.0;735.0;564.0;138.0;184.0
133.0;285.0;-990.0;1080.0;-323.0;1033.0;-844.0;-17.0;766.0;555.0;113.0;158.0
117.0;243.0;-976.0;1081.0;-325.0;996.0;-836.0;-13.0;759.0;532.0;139.0;167.0
106.0;243.0;-959.0;1101.0;-324.0;997.0;-834.0;-49.0;746.0;521.0;118.0;199.0
115.0;264.0;-965.0;1067.0;-339.0;976.0;-829.0;-41.0;755.0;514.0;118.0;175.0
119.0;229.0;-963.0;1041.0;-322.0;999.0;-845.0;-35.0;753.0;490.0;111.0;185.0
131.0;232.0;-950.0;1064.0;-299.0;988.0;-828.0;-71.0;754.0;482.0;100.0;174.0
140.0;233.0;-958.0;1052.0;-267.0;981.0;-838.0;-27.0;751.0;469.0;99.0;148.0
128.0;228.0;-959.0;1054.0;-285.0;967.0;-851.0;-27.0;733.0;441.0;102.0;167.0
135.0;253.0;-954.0;1056.0;-274.0;966.0;-834.0;-11.0;724.0;437.0;84.0;181.0
129.0;273.0;-964.0;1045.0;?;964.0;-838.0;-14.0;725.0;438.0;63.0;171.0
114.0;250.0;-955.0;1058.0;-312.0;960.0;-831.0;-17.0;737.0;423.0;86.0;216.0
133.0;254.0;-942.0;1058.0;-337.0;953.0;-803.0;0.0;749.0;429.0;99.0;201.0
112.0;250.0;-951.0;1068.0;-335.0;959.0;-815.0;-60.0;726.0;449.0;45.0;191.0
122.0;238.0;-964.0;1061.0;-360.0;?;-814.0;-20.0;743.0;444.0;47.0;170.0
120.0;227.0;-969.0;1085.0;-363.0;?;-830.0;-63.0;735.0;458.0;99.0;?
130.0;246.0;-966.0;1119.0;-362.0;?;-818.0;-4.0;735.0;475.0;109.0;?
109.0;257.0;-998.0;1089.0;?;?;-841.0;19.0;747.0;?;89.0;?
100.0;258.0;-1003.0;1061.0;?;?;-855.0;-4.0;765.0;?;77.0;?
120.0;267.0;-983.0;1082.0;?;?;-831.0;-50.0;761.0;?;89.0;?
134.0;267.0;-978.0;1091.0;?;977.0;-833.0;-45.0;737.0;?;106.0;?
132.0;?;-989.0;1099.0;?;989.0;-840.0;-15.0;745.0;?;93.0;?
121.0;?;-1001.0;?;?;997.0;-846.0;20.0;760.0;?;111.0;?
96.0;?;-986.0;?;?;1007.0;-843.0;-8.0;742.0;?;92.0;?
101.0;?;-971.0;?;?;991.0;-825.0;-13.0;763.0;?;90.0;?
108.0;?;-966.0;?;?;985.0;-832.0;-33.0;760.0;506.0;91.0;?
112.0;?;-967.0;?;?;971.0;-827.0;5.0;773.0;498.0;86.0;?
93.0;?;-983.0;?;?;982.0;-850.0;-6.0;752.0;486.0;101.0;?
96.0;?;-987.0;?;?;1000.0;-850.0;11.0;742.0;480.0;75.0;?
107.0;?;-981.0;?;?;981.0;-841.0;13.0;746.0;459.0;78.0;?
94.0;?;-963.0;?;?;980.0;-827.0;15.0;752.0;455.0;71.0;?
92.0;?;-957.0;?;?;961.0;-819.0;12.0;773.0;458.0;70.0;?
93.0;284.0;-955.0;?;-311.0;971.0;-824.0;8.0;754.0;443.0;70.0;?
95.0;296.0;-966.0;1080.0;-283.0;961.0;-826.0;9.0;752.0;454.0;81.0;?
78.0;256.0;-989.0;1089.0;-332.0;996.0;-850.0;-17.0;735.0;462.0;65.0;225.0
107.0;246.0;-987.0;1057.0;-273.0;990.0;-847.0;7.0;762.0;463.0;53.0;220.0
102.0;235.0;-977.0;1063.0;-366.0;985.0;-840.0;-20.0;784.0;474.0;75.0;218.0
103.0;225.0;-957.0;1087.0;-318.0;977.0;-822.0;5.0;777.0;482.0;82.0;179.0
86.0;249.0;-973.0;1112.0;-304.0;973.0;-844.0;-4.0;772.0;?;94.0;144.0
73.0;245.0;-994.0;1089.0;-295.0;1021.0;-863.0;6.0;753.0;?;79.0;176.0
86.0;233.0;-997.0;1072.0;-324.0;1009.0;-859.0;5.0;769.0;?;69.0;201.0
95.0;244.0;-987.0;1056.0;-253.0;1005.0;-851.0;1.0;757.0;454.0;69.0;210.0
92.0;241.0;-978.0;1093.0;-304.0;989.0;-844.0;18.0;775.0;449.0;78.0;191.0
78.0;237.0;-979.0;1085.0;-300.0;997.0;-846.0;7.0;?;453.0;?;178.0
76.0;228.0;-986.0;1087.0;-237.0;992.0;-856.0;3.0;?;453.0;?;171.0
80.0;247.0;-981.0;1074.0;-339.0;981.0;-849.0;12.0;?;451.0;?;179.0
82.0;252.0;-982.0;1092.0;-331.0;979.0;-848.0;6.0;754.0;450.0;?;197.0
84.0;276.0;-981.0;1094.0;-294.0;990.0;-844.0;36.0;754.0;447.0;?;203.0
77.0;?;-988.0;1070.0;-352.0;999.0;-848.0;12.0;763.0;449.0;?;207.0
76.0;?;-982.0;1090.0;-324.0;998.0;-842.0;9.0;736.0;457.0;?;228.0
90.0;?;-973.0;1080.0;-317.0;990.0;-836.0;18.0;754.0;465.0;?;201.0
81.0;?;-979.0;1092.0;-273.0;1001.0;-842.0;1.0;747.0;470.0;?;202.0
84.0;?;-975.0;1097.0;-301.0;990.0;-836.0;20.0;781.0;486.0;?;188.0
73.0;?;-970.0;1091.0;-303.0;966.0;-830.0;19.0;759.0;481.0;?;208.0
71.0;?;-971.0;1100.0;-275.0;977.0;-830.0;15.0;743.0;484.0;?;206.0
74.0;283.0;-995.0;1080.0;-273.0;1003.0;-856.0;-3.0;744.0;478.0;?;210.0
90.0;274.0;-989.0;1067.0;-340.0;1018.0;-846.0;22.0;746.0;472.0;?;228.0
91.0;284.0;-968.0;1070.0;-304.0;988.0;-828.0;20.0;732.0;472.0;?;225.0
91.0;276.0;-971.0;1064.0;-304.0;973.0;-831.0;6.0;728.0;456.0;?;234.0
93.0;264.0;-965.0;1057.0;?;962.0;-827.0;16.0;744.0;453.0;?;236.0
