Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
404.0;971.0;-336.0;1028.0;-350.0;99;-692.0
385.0;962.0;-352.0;1009.0;-311.0;99;-693.0
416.0;943.0;-360.0;1006.0;-323.0;99;-696.0
415.0;915.0;-335.0;990.0;-332.0;99;-698.0
424.0;940.0;-309.0;978.0;-342.0;99;-700.0
428.0;940.0;-308.0;997.0;-332.0;99;-702.0
?;958.0;-324.0;1015.0;-302.0;99;-703.0
452.0;954.0;-348.0;1007.0;-316.0;99;-704.0
432.0;943.0;-363.0;1014.0;-351.0;99;-704.0
384.0;943.0;-342.0;1004.0;-333.0;?;-705.0
399.0;953.0;-329.0;985.0;?;99;-705.0
389.0;961.0;-353.0;957.0;-331.0;99;?
416.0;948.0;-357.0;991.0;-328.0;99;-703.0
436.0;930.0;-332.0;?;-355.0;99;?
415.0;939.0;-326.0;1001.0;-353.0;99;-700.0
424.0;969.0;-342.0;980.0;-332.0;99;-698.0
394.0;?;-365.0;995.0;?;99;-696.0
392.0;943.0;-371.0;1009.0;-333.0;99;-694.0
349.0;919.0;?;991.0;-346.0;99;-692.0
325.0;913.0;-323.0;969.0;-305.0;99;?
357.0;906.0;-314.0;?;-305.0;?;?
366.0;916.0;?;959.0;-295.0;99;-680.0
364.0;933.0;-299.0;987.0;-302.0;99;-676.0
387.0;939.0;-286.0;977.0;-327.0;99;-672.0
413.0;986.0;-295.0;991.0;-335.0;99;-669.0
415.0;1000.0;-312.0;1027.0;-344.0;99;-667.0
435.0;971.0;-335.0;1055.0;-368.0;99;-665.0
443.0;?;-349.0;1053.0;-378.0;99;-663.0
505.0;975.0;-381.0;1029.0;?;99;-662.0
456.0;939.0;-386.0;1045.0;-351.0;99;-661.0
449.0;980.0;-394.0;1049.0;-357.0;99;-660.0
436.0;966.0;-406.0;1061.0;-343.0;99;-660.0
404.0;923.0;-411.0;1138.0;-283.0;99;-660.0
426.0;948.0;-395.0;1009.0;?;99;-660.0
442.0;943.0;-396.0;946.0;-295.0;99;-660.0
?;?;-371.0;981.0;?;99;-660.0
458.0;934.0;-297.0;1051.0;-293.0;99;?
447.0;910.0;?;1043.0;-336.0;?;-660.0
457.0;945.0;-353.0;994.0;-282.0;99;-661.0
423.0;952.0;-363.0;967.0;-295.0;99;-661.0
427.0;944.0;-369.0;995.0;-327.0;99;-662.0
417.0;914.0;-365.0;1010.0;-343.0;99;-661.0
408.0;944.0;-327.0;965.0;-335.0;99;-661.0
390.0;943.0;-358.0;974.0;-317.0;99;-661.0
380.0;953.0;-362.0;949.0;-308.0;99;-661.0
394.0;950.0;-356.0;956.0;-328.0;99;-660.0
384.0;953.0;-335.0;1000.0;-340.0;99;-660.0
394.0;951.0;-315.0;1066.0;-331.0;99;?
365.0;970.0;-311.0;1044.0;-351.0;99;-659.0
421.0;959.0;-352.0;1036.0;-344.0;99;-659.0
464.0;952.0;-356.0;1007.0;-292.0;99;-660.0
461.0;942.0;-333.0;1057.0;?;99;-660.0
448.0;957.0;-335.0;1037.0;-320.0;99;-660.0
428.0;953.0;-356.0;1006.0;-304.0;99;-662.0
?;960.0;-362.0;1009.0;?;99;?
413.0;945.0;-372.0;1044.0;?;99;?
434.0;960.0;-340.0;1020.0;-268.0;99;-663.0
384.0;952.0;-358.0;1012.0;-309.0;99;-664.0
373.0;952.0;-343.0;990.0;-310.0;99;-664.0
392.0;940.0;-303.0;984.0;-311.0;99;-664.0
417.0;924.0;-312.0;999.0;?;99;-664.0
?;934.0;-335.0;1013.0;-292.0;99;-666.0
384.0;948.0;?;972.0;-309.0;99;-667.0
394.0;962.0;-336.0;980.0;?;99;-668.0
394.0;945.0;-334.0;982.0;-322.0;99;-669.0
405.0;964.0;-308.0;975.0;-340.0;99;-670.0
402.0;965.0;-311.0;993.0;-316.0;99;-671.0
409.0;959.0;-326.0;1006.0;-318.0;99;-672.0
404.0;923.0;-335.0;1006.0;-339.0;?;-673.0
389.0;924.0;-343.0;996.0;-335.0;99;-673.0
418.0;943.0;-317.0;?;-346.0;99;-674.0
?;942.0;-328.0;969.0;-302.0;99;-675.0
387.0;960.0;-331.0;968.0;-323.0;99;-675.0
397.0;962.0;-341.0;983.0;-343.0;99;?
392.0;944.0;-345.0;1003.0;-338.0;99;-674.0
438.0;961.0;-313.0;1018.0;-335.0;99;?
426.0;954.0;-348.0;1010.0;-328.0;99;-674.0
434.0;968.0;?;1007.0;-341.0;?;-674.0
414.0;?;-366.0;1030.0;-305.0;99;-675.0
434.0;952.0;-351.0;1028.0;-292.0;99;-676.0
394.0;962.0;-355.0;1014.0;-303.0;99;-677.0
402.0;958.0;-355.0;973.0;-320.0;99;-678.0
374.0;948.0;-324.0;975.0;-312.0;99;-679.0
396.0;956.0;-313.0;978.0;-319.0;99;-679.0
397.0;934.0;-312.0;1005.0;-313.0;99;-680.0
394.0;952.0;-317.0;1015.0;-316.0;99;-680.0
380.0;965.0;-322.0;997.0;-301.0;99;-680.0
408.0;?;-325.0;1008.0;-318.0;99;-681.0
385.0;944.0;-324.0;999.0;-329.0;99;-682.0
409.0;943.0;-323.0;989.0;-350.0;99;-682.0
378.0;962.0;-329.0;993.0;-347.0;99;-682.0
389.0;962.0;-337.0;987.0;-360.0;99;-682.0
386.0;974.0;-334.0;980.0;-338.0;99;-682.0
401.0;976.0;-329.0;991.0;-328.0;99;-682.0
395.0;961.0;-345.0;1009.0;-350.0;99;-682.0
394.0;954.0;-350.0;1000.0;-321.0;99;-683.0
404.0;920.0;-305.0;981.0;-302.0;99;-683.0
404.0;916.0;-326.0;983.0;-314.0;99;-683.0
390.0;934.0;-338.0;995.0;-330.0;99;-683.0
406.0;948.0;-311.0;1005.0;-319.0;99;-683.0
431.0;963.0;-338.0;997.0;?;99;-682.0
415.0;969.0;-359.0;986.0;-335.0;99;-682.0
442.0;936.0;-352.0;979.0;?;99;?
442.0;941.0;-357.0;999.0;-346.0;99;-681.0
?;934.0;-358.0;1005.0;-342.0;99;-681.0
431.0;905.0;-362.0;987.0;-321.0;99;-681.0
?;897.0;-366.0;960.0;-322.0;99;-681.0
399.0;957.0;-363.0;943.0;-313.0;99;-680.0
386.0;979.0;-356.0;997.0;-310.0;99;-679.0
367.0;968.0;-350.0;1035.0;-328.0;99;-679.0
365.0;960.0;-356.0;991.0;-349.0;99;-678.0
365.0;960.0;-335.0;992.0;-340.0;99;-676.0
396.0;944.0;-326.0;1004.0;-321.0;99;?
403.0;952.0;-332.0;1012.0;-321.0;99;-674.0
407.0;955.0;-349.0;1018.0;-318.0;99;-674.0
428.0;?;-330.0;997.0;-282.0;99;-674.0
413.0;946.0;-308.0;1016.0;-297.0;99;-674.0
375.0;953.0;-337.0;966.0;-316.0;99;-674.0
398.0;951.0;-325.0;983.0;?;99;-674.0
395.0;952.0;-313.0;992.0;-321.0;?;-674.0
407.0;960.0;-342.0;979.0;-301.0;99;-674.0
406.0;962.0;-331.0;987.0;-311.0;99;-673.0
418.0;954.0;-330.0;?;-344.0;99;-673.0
417.0;978.0;-320.0;997.0;-344.0;99;?
422.0;938.0;-337.0;997.0;-338.0;99;-672.0
407.0;933.0;-337.0;987.0;-349.0;99;-672.0
413.0;936.0;-359.0;973.0;-350.0;99;-672.0
423.0;955.0;-353.0;986.0;-350.0;99;-672.0
393.0;949.0;-342.0;?;-338.0;99;?
408.0;959.0;-362.0;988.0;?;99;-672.0
424.0;973.0;-364.0;978.0;-342.0;99;-673.0
405.0;936.0;-341.0;996.0;-314.0;99;-674.0
379.0;953.0;-350.0;997.0;-343.0;99;-676.0
391.0;955.0;-354.0;997.0;-328.0;99;-676.0
405.0;952.0;-340.0;1007.0;-324.0;99;-677.0
377.0;943.0;-329.0;1001.0;-308.0;99;-678.0
384.0;969.0;-332.0;989.0;-310.0;99;-678.0
358.0;962.0;-328.0;1009.0;-319.0;99;-679.0
347.0;951.0;-313.0;999.0;?;99;-679.0
?;944.0;-309.0;975.0;-300.0;99;-678.0
411.0;963.0;-319.0;977.0;-309.0;99;-678.0
405.0;961.0;-311.0;1017.0;-321.0;99;-679.0
413.0;958.0;-308.0;1025.0;-302.0;99;-679.0
414.0;935.0;-316.0;1020.0;-322.0;99;-679.0
424.0;939.0;-323.0;999.0;-331.0;?;-679.0
412.0;959.0;-319.0;996.0;-330.0;99;-679.0
416.0;960.0;-322.0;996.0;-318.0;99;?
407.0;964.0;-340.0;997.0;-310.0;99;-680.0
391.0;951.0;-350.0;978.0;-313.0;99;-680.0
378.0;955.0;-341.0;997.0;-329.0;99;-679.0
?;927.0;?;986.0;-334.0;99;-680.0
405.0;940.0;-321.0;987.0;-285.0;99;-680.0
393.0;943.0;-336.0;986.0;-307.0;99;-679.0
381.0;962.0;-339.0;?;-320.0;99;-680.0
377.0;952.0;-308.0;984.0;-337.0;?;-680.0
394.0;962.0;-305.0;996.0;-318.0;99;-679.0
386.0;965.0;-316.0;983.0;-325.0;99;-679.0
366.0;962.0;-329.0;?;-333.0;99;-678.0
374.0;933.0;-343.0;988.0;?;99;-678.0
384.0;956.0;-303.0;979.0;?;99;-679.0
?;971.0;-315.0;998.0;-327.0;99;-678.0
392.0;965.0;-313.0;986.0;-315.0;99;-677.0
384.0;939.0;-327.0;1013.0;?;99;-677.0
397.0;963.0;-334.0;998.0;-337.0;99;-677.0
385.0;958.0;-329.0;988.0;-344.0;99;-677.0
376.0;970.0;-324.0;1004.0;-314.0;99;-677.0
380.0;963.0;-324.0;977.0;-332.0;99;-677.0
351.0;969.0;-318.0;1002.0;-337.0;99;-676.0
384.0;971.0;-322.0;987.0;-325.0;99;-676.0
?;971.0;-305.0;985.0;-349.0;99;-675.0
391.0;980.0;-329.0;1011.0;-323.0;99;-675.0
419.0;961.0;-313.0;1020.0;?;99;-676.0
425.0;963.0;-327.0;1016.0;-337.0;99;-676.0
397.0;958.0;-344.0;1001.0;-333.0;99;-677.0
374.0;953.0;-324.0;1009.0;-311.0;99;-677.0
403.0;966.0;-340.0;991.0;-311.0;99;-677.0
373.0;969.0;-345.0;986.0;-312.0;99;-678.0
368.0;954.0;-318.0;980.0;-321.0;99;-679.0
334.0;957.0;-312.0;968.0;-324.0;99;-679.0
378.0;957.0;-311.0;996.0;-361.0;99;-679.0
380.0;947.0;-320.0;996.0;-344.0;99;-679.0
393.0;966.0;-320.0;990.0;-324.0;99;-679.0
402.0;966.0;-331.0;1015.0;-345.0;99;-680.0
388.0;951.0;-328.0;1005.0;-332.0;99;-681.0
402.0;969.0;-308.0;985.0;-337.0;99;-682.0
356.0;971.0;-331.0;962.0;-336.0;99;-684.0
361.0;951.0;-326.0;1016.0;-321.0;99;-684.0
387.0;945.0;-306.0;1014.0;-322.0;99;-685.0
358.0;962.0;-322.0;981.0;-311.0;?;-686.0
363.0;948.0;-299.0;992.0;-330.0;99;-687.0
424.0;958.0;-310.0;1020.0;-331.0;99;-688.0
440.0;970.0;-337.0;1027.0;-340.0;?;-690.0
394.0;959.0;-332.0;1002.0;-329.0;99;-692.0
400.0;982.0;-324.0;995.0;-336.0;99;?
357.0;962.0;-335.0;?;-346.0;99;-696.0
376.0;952.0;-332.0;987.0;-346.0;99;?
377.0;941.0;-324.0;1006.0;-352.0;99;-697.0
362.0;965.0;-336.0;981.0;-307.0;99;-698.0
?;951.0;-332.0;965.0;-323.0;99;-698.0
376.0;932.0;-331.0;997.0;-327.0;99;-698.0
370.0;933.0;-318.0;985.0;-317.0;99;-698.0
390.0;951.0;-308.0;984.0;-331.0;99;-698.0
386.0;951.0;-318.0;995.0;-315.0;99;?
384.0;955.0;-307.0;972.0;-318.0;99;-699.0
367.0;955.0;-311.0;956.0;-322.0;99;-700.0
391.0;926.0;-319.0;990.0;-311.0;99;-701.0
414.0;975.0;-294.0;?;-331.0;99;-702.0
383.0;970.0;-322.0;?;-348.0;99;-703.0
374.0;944.0;-330.0;996.0;-320.0;99;-703.0
374.0;943.0;-319.0;996.0;-347.0;?;-704.0
391.0;946.0;-341.0;1014.0;-356.0;99;-705.0
419.0;990.0;-320.0;1016.0;-336.0;?;-705.0
405.0;982.0;-324.0;1016.0;-343.0;99;-705.0
414.0;?;-348.0;1015.0;-334.0;99;-705.0
419.0;972.0;-351.0;?;-329.0;99;-706.0
415.0;?;-330.0;999.0;-309.0;99;-706.0
396.0;952.0;-348.0;1002.0;-324.0;99;-707.0
374.0;943.0;-360.0;977.0;-289.0;99;?
373.0;944.0;-330.0;967.0;-315.0;99;-708.0
375.0;960.0;-341.0;990.0;-344.0;99;-708.0
372.0;945.0;-330.0;990.0;-297.0;99;-708.0
403.0;975.0;-287.0;984.0;-299.0;?;-708.0
374.0;965.0;-322.0;973.0;-379.0;99;-708.0
396.0;962.0;-312.0;1031.0;-315.0;99;-706.0
378.0;955.0;-279.0;980.0;-298.0;99;-705.0
?;935.0;-335.0;989.0;-347.0;99;-706.0
381.0;965.0;-356.0;990.0;?;99;-705.0
395.0;970.0;-285.0;978.0;-309.0;99;-705.0
?;935.0;-302.0;1016.0;-325.0;99;-705.0
392.0;?;-358.0;1005.0;-323.0;99;-705.0
425.0;950.0;?;1020.0;-355.0;99;-704.0
392.0;978.0;-322.0;1005.0;-318.0;99;-704.0
426.0;964.0;-318.0;993.0;-309.0;99;-704.0
410.0;980.0;-335.0;1020.0;-332.0;99;-704.0
440.0;980.0;-350.0;1030.0;-323.0;99;-704.0
418.0;961.0;-323.0;999.0;-326.0;99;-704.0
423.0;938.0;?;971.0;-359.0;99;-704.0
386.0;925.0;-349.0;954.0;-305.0;?;-704.0
365.0;934.0;-322.0;995.0;-283.0;99;-704.0
375.0;950.0;-336.0;979.0;-304.0;99;-703.0
385.0;958.0;-382.0;979.0;-336.0;99;-702.0
396.0;953.0;-316.0;997.0;-345.0;99;-701.0
405.0;967.0;-290.0;1014.0;-318.0;99;-700.0
422.0;973.0;-317.0;1025.0;-339.0;99;-699.0
433.0;952.0;-342.0;1017.0;-331.0;99;-698.0
448.0;933.0;-326.0;1020.0;-325.0;99;-697.0
486.0;939.0;-352.0;970.0;-355.0;99;-696.0
465.0;960.0;-367.0;992.0;-347.0;99;-696.0
439.0;945.0;-379.0;1026.0;?;99;-695.0
421.0;933.0;-385.0;1008.0;-307.0;99;-694.0
390.0;924.0;-397.0;983.0;-326.0;99;-693.0
367.0;932.0;-364.0;969.0;-326.0;?;-692.0
356.0;935.0;-332.0;1010.0;-283.0;99;-690.0
364.0;938.0;-332.0;998.0;-302.0;99;-689.0
394.0;940.0;-317.0;?;-283.0;99;-689.0
405.0;943.0;?;971.0;-322.0;99;-688.0
401.0;944.0;-297.0;1034.0;-268.0;99;-688.0
412.0;953.0;-322.0;974.0;-289.0;99;-687.0
428.0;959.0;-325.0;1021.0;-373.0;99;-686.0
404.0;981.0;-365.0;1015.0;-310.0;99;-686.0
449.0;956.0;-287.0;992.0;-308.0;99;-688.0
426.0;935.0;-359.0;1017.0;-336.0;99;-688.0
439.0;954.0;-393.0;984.0;?;99;-687.0
424.0;957.0;-300.0;1024.0;-301.0;99;-687.0
421.0;933.0;-376.0;989.0;-317.0;99;-687.0
398.0;943.0;-353.0;?;-319.0;99;-686.0
371.0;933.0;-362.0;977.0;-337.0;99;-685.0
369.0;?;-326.0;1021.0;-317.0;?;-684.0
363.0;961.0;-344.0;970.0;-308.0;99;-684.0
?;946.0;-340.0;1010.0;-350.0;99;-684.0
386.0;933.0;-340.0;?;-330.0;99;-684.0
411.0;946.0;-288.0;999.0;-332.0;99;-683.0
387.0;956.0;-314.0;1007.0;-314.0;99;-683.0
413.0;958.0;-331.0;1006.0;-293.0;99;-684.0
410.0;945.0;-310.0;997.0;-305.0;99;-683.0
432.0;940.0;-319.0;1025.0;-334.0;99;-683.0
416.0;954.0;-317.0;1004.0;-325.0;99;-683.0
438.0;970.0;-320.0;1010.0;-320.0;99;-682.0
440.0;964.0;-336.0;1022.0;-320.0;99;-681.0
454.0;952.0;-370.0;1016.0;-325.0;99;-681.0
433.0;961.0;-365.0;1008.0;-345.0;99;-680.0
459.0;944.0;-362.0;?;-338.0;99;-679.0
402.0;925.0;-370.0;?;-341.0;99;-679.0
410.0;952.0;-370.0;976.0;-333.0;99;-678.0
396.0;940.0;-364.0;?;-321.0;99;-677.0
384.0;948.0;-370.0;964.0;-331.0;99;-676.0
395.0;962.0;-347.0;988.0;-321.0;99;-675.0
412.0;?;-345.0;1005.0;-318.0;99;-674.0
395.0;954.0;-356.0;1013.0;-306.0;99;-674.0
435.0;939.0;-339.0;1017.0;-332.0;99;-674.0
435.0;948.0;-345.0;988.0;-317.0;99;-674.0
427.0;953.0;-333.0;1007.0;-319.0;99;-675.0
429.0;940.0;-330.0;1013.0;-291.0;99;-675.0
?;923.0;-335.0;997.0;-302.0;99;-675.0
414.0;938.0;-339.0;1005.0;-308.0;99;-675.0
429.0;952.0;-344.0;994.0;-298.0;99;-675.0
408.0;?;-332.0;997.0;-315.0;99;-675.0
404.0;952.0;-352.0;998.0;-329.0;?;-675.0
402.0;924.0;-350.0;1009.0;-332.0;99;-675.0
422.0;?;?;990.0;-321.0;99;-674.0
415.0;933.0;-354.0;976.0;-330.0;99;-674.0
414.0;930.0;-352.0;996.0;-331.0;99;?
?;927.0;-352.0;952.0;-331.0;99;-674.0
424.0;947.0;-344.0;986.0;-330.0;99;-674.0
426.0;956.0;-357.0;985.0;-319.0;99;-674.0
430.0;956.0;-345.0;975.0;-325.0;99;-674.0
412.0;932.0;-351.0;1024.0;-342.0;99;-673.0
409.0;944.0;-355.0;1005.0;-319.0;99;-673.0
411.0;954.0;-346.0;1006.0;-316.0;99;-673.0
425.0;938.0;-352.0;993.0;-315.0;99;-673.0
430.0;930.0;-353.0;988.0;-320.0;99;-672.0
427.0;943.0;-344.0;998.0;-338.0;99;-672.0
435.0;933.0;-358.0;991.0;-342.0;99;-671.0
445.0;951.0;-350.0;989.0;-325.0;99;-670.0
435.0;962.0;?;998.0;-321.0;99;-670.0
433.0;958.0;-373.0;998.0;-320.0;99;-669.0
443.0;934.0;-370.0;1015.0;-349.0;99;-670.0
424.0;952.0;?;1007.0;-340.0;99;-670.0
435.0;941.0;-367.0;1007.0;-332.0;99;-671.0
445.0;954.0;-374.0;990.0;-340.0;99;-671.0
451.0;931.0;-375.0;994.0;-340.0;99;-671.0
441.0;925.0;-377.0;998.0;-323.0;99;-671.0
424.0;942.0;-374.0;978.0;-316.0;99;-671.0
402.0;959.0;-382.0;968.0;-327.0;99;-671.0
419.0;956.0;-370.0;981.0;-303.0;99;-671.0
398.0;948.0;-350.0;996.0;-301.0;99;-672.0
370.0;962.0;-366.0;986.0;-307.0;99;-673.0
363.0;945.0;-346.0;1000.0;-306.0;99;-674.0
371.0;951.0;-325.0;972.0;-300.0;99;-675.0
375.0;943.0;-328.0;979.0;-309.0;99;-676.0
372.0;943.0;?;974.0;-312.0;?;-677.0
384.0;943.0;-294.0;983.0;-302.0;99;?
366.0;953.0;-296.0;991.0;-311.0;99;-678.0
385.0;964.0;-305.0;998.0;-292.0;99;-679.0
405.0;?;-293.0;1001.0;-282.0;99;-679.0
414.0;970.0;-291.0;1009.0;-310.0;?;-680.0
416.0;969.0;-303.0;1026.0;-337.0;99;-681.0
439.0;973.0;-313.0;1024.0;-323.0;99;-681.0
441.0;959.0;-323.0;1025.0;-341.0;99;-682.0
448.0;951.0;-347.0;998.0;-330.0;99;?
447.0;949.0;-363.0;1015.0;-340.0;99;-682.0
424.0;961.0;-355.0;1006.0;-328.0;99;-682.0
431.0;958.0;-366.0;1013.0;-360.0;99;-682.0
429.0;973.0;-377.0;976.0;-333.0;99;-682.0
416.0;934.0;-370.0;986.0;-324.0;99;-682.0
400.0;961.0;-373.0;?;-340.0;99;-682.0
375.0;?;-371.0;997.0;-325.0;99;-683.0
375.0;?;-339.0;990.0;-302.0;99;-683.0
355.0;935.0;?;986.0;-321.0;99;-682.0
?;941.0;-330.0;985.0;-302.0;99;-683.0
376.0;962.0;-321.0;995.0;-302.0;99;?
380.0;961.0;-299.0;995.0;-303.0;99;-683.0
384.0;960.0;?;1006.0;-312.0;99;-684.0
441.0;963.0;-303.0;988.0;-307.0;99;-684.0
413.0;951.0;-302.0;?;-285.0;?;-684.0
439.0;944.0;-294.0;1016.0;-307.0;99;-684.0
427.0;956.0;-336.0;1013.0;-312.0;99;-685.0
415.0;942.0;-322.0;1010.0;-312.0;99;-685.0
403.0;944.0;-319.0;1005.0;-339.0;99;-685.0
422.0;940.0;-346.0;977.0;-312.0;99;-684.0
395.0;970.0;-337.0;982.0;-324.0;99;-684.0
381.0;952.0;-338.0;993.0;-334.0;99;-684.0
376.0;?;-335.0;1007.0;-313.0;99;-683.0
391.0;942.0;-326.0;974.0;?;99;-683.0
394.0;953.0;-331.0;988.0;-311.0;99;-683.0
395.0;951.0;-320.0;1013.0;?;99;-683.0
412.0;948.0;-318.0;1007.0;-302.0;99;-683.0
395.0;928.0;-318.0;1007.0;-313.0;99;?
418.0;939.0;-340.0;980.0;-306.0;99;-683.0
409.0;961.0;-335.0;1004.0;-309.0;99;-683.0
421.0;969.0;-332.0;1016.0;-334.0;99;-683.0
417.0;948.0;-349.0;996.0;-310.0;99;-683.0
420.0;945.0;-341.0;997.0;-320.0;99;-683.0
413.0;961.0;-340.0;995.0;-303.0;99;?
404.0;953.0;-358.0;1001.0;-295.0;99;-684.0
391.0;945.0;-336.0;999.0;-312.0;99;-684.0
382.0;925.0;-354.0;990.0;-346.0;99;-684.0
384.0;942.0;-327.0;1011.0;-321.0;99;-685.0
393.0;943.0;-317.0;990.0;-300.0;99;-685.0
403.0;955.0;-343.0;975.0;-320.0;?;-685.0
424.0;955.0;-329.0;1011.0;-331.0;99;-686.0
414.0;940.0;-323.0;995.0;-329.0;99;-686.0
423.0;970.0;-323.0;991.0;-303.0;99;-686.0
418.0;950.0;-317.0;1006.0;-323.0;99;-687.0
443.0;976.0;-335.0;1005.0;-320.0;99;-687.0
401.0;943.0;-347.0;1016.0;-319.0;99;-686.0
?;932.0;-328.0;1006.0;-308.0;99;-686.0
413.0;934.0;-345.0;996.0;-312.0;99;-686.0
409.0;959.0;-347.0;987.0;-309.0;99;-686.0
407.0;958.0;-345.0;999.0;-316.0;99;-686.0
412.0;979.0;-344.0;1007.0;-323.0;99;-686.0
404.0;956.0;-337.0;999.0;-312.0;99;-686.0
422.0;968.0;-343.0;?;-312.0;99;-686.0
?;963.0;-342.0;1004.0;-296.0;99;-686.0
382.0;943.0;-340.0;1003.0;-291.0;99;-687.0
367.0;951.0;-316.0;1009.0;-302.0;99;-688.0
335.0;955.0;-317.0;?;-302.0;99;-690.0
338.0;972.0;-304.0;994.0;-302.0;99;-690.0
376.0;984.0;-292.0;989.0;-312.0;99;-691.0
388.0;950.0;-284.0;994.0;-310.0;99;-692.0
402.0;929.0;-275.0;989.0;-330.0;99;-692.0
397.0;941.0;-298.0;968.0;?;99;-691.0
418.0;964.0;-295.0;988.0;-315.0;99;-691.0
431.0;966.0;-294.0;997.0;-330.0;99;-691.0
426.0;957.0;-321.0;997.0;-321.0;99;-690.0
434.0;982.0;-328.0;1011.0;-347.0;99;-690.0
411.0;985.0;-350.0;1024.0;-377.0;99;-689.0
424.0;985.0;-352.0;1030.0;-354.0;99;-689.0
421.0;945.0;-357.0;1035.0;-333.0;99;-688.0
405.0;933.0;-371.0;955.0;-353.0;?;-688.0
370.0;924.0;?;931.0;-307.0;99;-688.0
345.0;946.0;-342.0;947.0;-301.0;99;-687.0
?;960.0;?;997.0;-302.0;99;-687.0
337.0;939.0;?;1012.0;-302.0;99;-687.0
342.0;951.0;-318.0;953.0;-289.0;99;-688.0
354.0;973.0;-304.0;972.0;-286.0;99;-688.0
383.0;969.0;-295.0;1013.0;-302.0;99;-690.0
378.0;970.0;?;1025.0;-307.0;?;-692.0
417.0;971.0;-285.0;986.0;-345.0;99;-695.0
450.0;968.0;-301.0;988.0;-366.0;99;-699.0
444.0;978.0;?;1026.0;-373.0;99;-702.0
359.0;968.0;-344.0;1044.0;-385.0;99;-706.0
336.0;951.0;-370.0;1021.0;-338.0;99;-710.0
328.0;960.0;-372.0;1029.0;-287.0;99;-712.0
443.0;970.0;-374.0;935.0;-329.0;99;-716.0
403.0;971.0;-345.0;918.0;-344.0;99;-719.0
420.0;?;-290.0;911.0;-305.0;99;-721.0
386.0;970.0;-250.0;973.0;-320.0;99;-722.0
374.0;961.0;-341.0;1010.0;-331.0;99;-723.0
320.0;962.0;-348.0;989.0;-309.0;99;-724.0
323.0;976.0;-324.0;986.0;-289.0;99;-724.0
340.0;?;-328.0;986.0;-269.0;99;-723.0
361.0;957.0;-311.0;1004.0;-278.0;99;-724.0
366.0;960.0;-268.0;1054.0;-275.0;99;-725.0
333.0;969.0;-233.0;1059.0;-285.0;99;-726.0
385.0;957.0;-245.0;992.0;-293.0;99;?
370.0;967.0;-276.0;976.0;-262.0;99;-728.0
401.0;943.0;-242.0;970.0;-272.0;99;-728.0
402.0;958.0;-248.0;990.0;-300.0;99;-728.0
401.0;953.0;-288.0;985.0;-286.0;99;-728.0
?;952.0;-283.0;1007.0;-297.0;99;-727.0
380.0;943.0;-316.0;1015.0;-288.0;99;-727.0
385.0;962.0;-334.0;1013.0;-271.0;99;-727.0
403.0;942.0;-303.0;990.0;-292.0;99;-727.0
412.0;953.0;-291.0;989.0;-303.0;99;-727.0
367.0;954.0;-271.0;964.0;?;99;-726.0
392.0;976.0;-287.0;979.0;-327.0;99;-725.0
364.0;979.0;-319.0;990.0;-333.0;99;-724.0
389.0;958.0;-319.0;985.0;-316.0;99;-723.0
377.0;943.0;-326.0;1016.0;-341.0;99;-721.0
361.0;?;-326.0;977.0;-310.0;99;-721.0
?;948.0;-307.0;1012.0;-293.0;99;-722.0
368.0;959.0;-305.0;1020.0;-279.0;99;-722.0
410.0;950.0;-295.0;1023.0;-278.0;99;-722.0
?;937.0;-299.0;1020.0;-282.0;99;-722.0
380.0;969.0;-296.0;976.0;-335.0;99;-721.0
445.0;962.0;-288.0;?;-268.0;99;-720.0
?;944.0;-308.0;1008.0;-279.0;99;-720.0
452.0;926.0;-333.0;1008.0;-349.0;99;-719.0
415.0;999.0;-369.0;?;-321.0;99;-719.0
435.0;?;-312.0;1004.0;-331.0;99;-719.0
418.0;949.0;-336.0;1016.0;-331.0;99;-719.0
370.0;963.0;-389.0;988.0;-330.0;99;-719.0
381.0;970.0;-325.0;977.0;-333.0;99;-719.0
371.0;956.0;-355.0;?;-306.0;99;-719.0
365.0;947.0;-331.0;978.0;-309.0;99;-720.0
371.0;945.0;-324.0;1015.0;-347.0;99;-719.0
352.0;955.0;-315.0;974.0;-284.0;99;-720.0
404.0;942.0;-270.0;991.0;-304.0;99;-720.0
371.0;956.0;-323.0;982.0;-322.0;?;-720.0
400.0;963.0;-306.0;1012.0;-286.0;99;-719.0
?;953.0;-260.0;1032.0;-295.0;99;-718.0
433.0;960.0;-326.0;1003.0;-297.0;99;-718.0
390.0;971.0;-307.0;1002.0;?;99;-717.0
393.0;963.0;-303.0;1023.0;-290.0;99;-717.0
365.0;977.0;-323.0;995.0;-321.0;99;-717.0
384.0;956.0;-314.0;1015.0;-320.0;99;-717.0
374.0;976.0;-306.0;991.0;-303.0;99;-717.0
399.0;?;-311.0;996.0;-336.0;99;-717.0
404.0;965.0;-311.0;969.0;-319.0;99;-718.0
434.0;945.0;-304.0;1022.0;-294.0;99;-718.0
406.0;979.0;-306.0;1015.0;-313.0;99;-718.0
426.0;960.0;-315.0;999.0;-299.0;?;-718.0
423.0;960.0;?;1015.0;-326.0;99;-718.0
415.0;933.0;-339.0;1003.0;?;99;-717.0
