InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK gyroY;Accelerometer LWR accX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;Accelerometer BACK accX
253.0;-12.0;191.0;-218.0;-388.0;?;67.0;?;345.0;-739.0;200.0
242.0;-32.0;155.0;-252.0;-248.0;?;65.0;?;197.0;-524.0;217.0
179.0;6.0;?;-278.0;-130.0;?;52.0;?;94.0;-316.0;186.0
60.0;10.0;16.0;-303.0;14.0;?;44.0;?;-17.0;-99.0;?
-17.0;48.0;105.0;-328.0;128.0;82.0;31.0;?;-110.0;197.0;202.0
-35.0;57.0;13.0;-333.0;241.0;14.0;19.0;?;-193.0;478.0;173.0
-67.0;61.0;31.0;-352.0;300.0;-46.0;15.0;?;-293.0;710.0;176.0
-59.0;89.0;11.0;-370.0;?;-41.0;26.0;?;-422.0;931.0;149.0
-57.0;64.0;34.0;-396.0;?;-39.0;29.0;?;-512.0;1086.0;143.0
-116.0;6.0;2.0;-392.0;?;-27.0;33.0;?;-555.0;1177.0;127.0
-165.0;-14.0;-58.0;-380.0;?;-45.0;45.0;?;-560.0;1141.0;115.0
-210.0;-20.0;-34.0;-386.0;?;-74.0;42.0;?;-570.0;1062.0;114.0
-294.0;-13.0;-87.0;-417.0;?;-18.0;36.0;?;-507.0;921.0;118.0
-376.0;19.0;-133.0;-409.0;?;-63.0;40.0;?;-445.0;687.0;148.0
-433.0;35.0;-178.0;-428.0;?;-74.0;26.0;?;?;572.0;153.0
-439.0;49.0;-266.0;-404.0;?;-99.0;-2.0;?;-281.0;433.0;155.0
-406.0;33.0;-262.0;-389.0;?;-118.0;-13.0;?;-244.0;421.0;133.0
-298.0;29.0;-267.0;-372.0;?;-123.0;-19.0;329.0;-221.0;304.0;128.0
-199.0;19.0;-333.0;-378.0;?;-142.0;-33.0;299.0;-89.0;221.0;?
-107.0;20.0;-353.0;-363.0;?;-166.0;-25.0;286.0;22.0;159.0;?
-22.0;0.0;-355.0;-336.0;?;-156.0;-18.0;266.0;155.0;28.0;?
24.0;-13.0;-377.0;-305.0;?;-187.0;-16.0;287.0;311.0;-35.0;?
43.0;-29.0;-339.0;-285.0;112.0;-168.0;-5.0;337.0;438.0;-152.0;?
74.0;65.0;-313.0;-319.0;13.0;-119.0;-7.0;350.0;454.0;-189.0;?
108.0;59.0;-337.0;-321.0;?;-89.0;-6.0;341.0;487.0;-238.0;?
149.0;96.0;-337.0;-314.0;?;-72.0;6.0;322.0;463.0;-208.0;57.0
179.0;72.0;-380.0;-303.0;?;-70.0;-1.0;294.0;418.0;-182.0;96.0
208.0;11.0;-444.0;-275.0;?;-74.0;-5.0;323.0;366.0;-157.0;86.0
222.0;-21.0;-284.0;-244.0;?;-82.0;5.0;298.0;354.0;-135.0;108.0
216.0;-2.0;-206.0;-243.0;?;-55.0;14.0;309.0;338.0;-185.0;89.0
150.0;5.0;-126.0;-253.0;?;34.0;20.0;296.0;344.0;-196.0;81.0
62.0;16.0;-43.0;-252.0;?;34.0;25.0;296.0;346.0;-195.0;100.0
-44.0;28.0;-5.0;-255.0;?;29.0;50.0;345.0;299.0;-163.0;88.0
-42.0;28.0;23.0;-280.0;?;52.0;56.0;372.0;234.0;-68.0;77.0
-83.0;45.0;12.0;-310.0;?;3.0;48.0;407.0;67.0;72.0;91.0
-91.0;48.0;27.0;-325.0;?;43.0;42.0;384.0;-87.0;162.0;67.0
-88.0;39.0;48.0;-335.0;?;75.0;41.0;334.0;-255.0;273.0;69.0
-116.0;18.0;27.0;-342.0;?;117.0;23.0;313.0;-358.0;323.0;113.0
-156.0;-13.0;56.0;-333.0;?;114.0;22.0;303.0;-414.0;334.0;107.0
-197.0;27.0;44.0;-340.0;28.0;125.0;8.0;305.0;-437.0;342.0;85.0
-237.0;36.0;76.0;-361.0;60.0;124.0;-1.0;316.0;-417.0;302.0;63.0
-284.0;-42.0;45.0;-344.0;74.0;122.0;3.0;326.0;-367.0;260.0;124.0
-297.0;61.0;44.0;-339.0;78.0;140.0;2.0;337.0;-365.0;195.0;130.0
-282.0;328.0;-15.0;-357.0;3.0;141.0;1.0;363.0;-281.0;163.0;332.0
-187.0;371.0;68.0;-474.0;-97.0;?;3.0;366.0;-280.0;97.0;433.0
-78.0;194.0;178.0;-530.0;-222.0;?;-4.0;355.0;-284.0;7.0;445.0
25.0;?;485.0;-378.0;-302.0;?;-33.0;313.0;-235.0;-149.0;295.0
386.0;?;675.0;-326.0;-434.0;?;-77.0;311.0;-245.0;89.0;216.0
688.0;113.0;578.0;-267.0;-114.0;?;-37.0;304.0;-32.0;66.0;222.0
854.0;105.0;546.0;-221.0;-63.0;?;47.0;326.0;?;-210.0;214.0
613.0;?;465.0;-170.0;-298.0;-202.0;208.0;369.0;?;-578.0;192.0
307.0;?;320.0;-194.0;-545.0;-308.0;215.0;536.0;?;-1066.0;207.0
178.0;?;131.0;-221.0;-667.0;?;94.0;683.0;?;-1442.0;227.0
239.0;?;97.0;-297.0;-628.0;?;56.0;639.0;?;?;211.0
261.0;?;43.0;-424.0;-531.0;?;113.0;465.0;?;?;219.0
124.0;?;25.0;-627.0;-460.0;?;148.0;428.0;?;?;230.0
-154.0;?;65.0;-773.0;-327.0;?;155.0;430.0;?;?;182.0
-407.0;?;138.0;-799.0;-235.0;171.0;78.0;415.0;?;?;221.0
-621.0;?;135.0;-854.0;-245.0;114.0;57.0;374.0;?;?;166.0
-659.0;?;134.0;-1050.0;-420.0;100.0;-48.0;416.0;491.0;?;239.0
-637.0;?;246.0;-1070.0;-604.0;88.0;-82.0;529.0;530.0;?;189.0
-524.0;?;93.0;-1094.0;-762.0;92.0;-133.0;525.0;541.0;?;243.0
-511.0;-147.0;-188.0;-952.0;-986.0;48.0;-245.0;496.0;647.0;-2998.0;217.0
-402.0;-128.0;?;-936.0;-1132.0;93.0;-363.0;396.0;873.0;-3247.0;258.0
-352.0;-149.0;?;-851.0;-1323.0;133.0;-418.0;386.0;1238.0;-3434.0;284.0
-228.0;-35.0;?;-760.0;-1456.0;11.0;-383.0;424.0;1493.0;-3554.0;266.0
-108.0;143.0;?;-793.0;-1542.0;-1.0;-388.0;516.0;1618.0;-3521.0;263.0
-109.0;52.0;?;-589.0;-1612.0;-48.0;-441.0;?;1802.0;-3338.0;234.0
-14.0;202.0;?;-380.0;-1638.0;-96.0;-434.0;?;1952.0;-3150.0;222.0
85.0;229.0;?;-171.0;-1598.0;-121.0;-421.0;396.0;2111.0;-2970.0;179.0
235.0;229.0;?;76.0;?;-152.0;-413.0;466.0;2265.0;-2871.0;185.0
447.0;262.0;114.0;183.0;?;-137.0;-294.0;498.0;2409.0;-2768.0;218.0
541.0;276.0;110.0;155.0;?;-121.0;-133.0;388.0;2345.0;-2635.0;239.0
605.0;296.0;115.0;249.0;?;-91.0;140.0;384.0;2063.0;-2469.0;259.0
494.0;316.0;7.0;239.0;?;-28.0;132.0;393.0;1628.0;-2047.0;238.0
458.0;322.0;34.0;148.0;?;34.0;197.0;454.0;1308.0;-1476.0;247.0
331.0;366.0;67.0;117.0;?;16.0;208.0;384.0;1061.0;-978.0;277.0
183.0;384.0;84.0;37.0;?;17.0;253.0;478.0;619.0;-584.0;274.0
69.0;386.0;76.0;20.0;?;27.0;241.0;372.0;418.0;-182.0;282.0
17.0;401.0;38.0;62.0;?;37.0;233.0;320.0;286.0;70.0;276.0
32.0;394.0;32.0;?;?;80.0;227.0;300.0;237.0;223.0;275.0
100.0;399.0;87.0;?;?;92.0;240.0;251.0;253.0;232.0;246.0
158.0;394.0;73.0;?;?;97.0;305.0;239.0;278.0;138.0;276.0
159.0;425.0;60.0;?;?;84.0;274.0;?;209.0;108.0;301.0
154.0;407.0;-33.0;?;?;71.0;323.0;?;150.0;178.0;275.0
58.0;396.0;16.0;?;?;?;326.0;?;159.0;217.0;271.0
6.0;367.0;-5.0;?;23.0;?;285.0;?;104.0;?;236.0
-27.0;380.0;-14.0;?;50.0;?;296.0;?;24.0;?;255.0
0.0;358.0;-54.0;?;75.0;?;243.0;?;2.0;?;242.0
-13.0;337.0;-84.0;?;99.0;?;251.0;?;12.0;?;221.0
-9.0;319.0;12.0;?;82.0;?;261.0;337.0;9.0;?;231.0
-50.0;319.0;3.0;?;78.0;?;272.0;343.0;-46.0;?;231.0
-77.0;349.0;-49.0;?;130.0;?;222.0;365.0;-92.0;?;216.0
-56.0;?;-45.0;-10.0;153.0;?;221.0;363.0;-122.0;?;215.0
-50.0;?;-36.0;48.0;186.0;?;210.0;?;-120.0;?;217.0
-63.0;286.0;-1.0;262.0;231.0;?;?;?;-195.0;?;236.0
-55.0;224.0;12.0;441.0;338.0;-69.0;?;?;-237.0;?;228.0
-137.0;139.0;-12.0;345.0;454.0;-85.0;?;?;-336.0;?;187.0
-348.0;46.0;18.0;111.0;593.0;-89.0;?;?;-609.0;?;236.0
-678.0;-63.0;30.0;127.0;853.0;-86.0;?;?;-1163.0;?;194.0
-1006.0;-162.0;31.0;-75.0;1096.0;-86.0;?;?;-1837.0;?;194.0
-1252.0;-324.0;14.0;-272.0;1321.0;-90.0;?;?;-2461.0;?;192.0
-1409.0;-224.0;8.0;-757.0;1597.0;-19.0;?;?;-3043.0;3145.0;170.0
-1375.0;-666.0;46.0;-1028.0;1794.0;?;?;?;-3357.0;3921.0;193.0
-1211.0;-229.0;-26.0;-931.0;1969.0;?;?;?;-3258.0;4682.0;155.0
-813.0;-406.0;-121.0;-881.0;2002.0;?;?;?;-3137.0;5374.0;174.0
-449.0;93.0;-138.0;-888.0;1900.0;?;?;?;-2992.0;5452.0;196.0
-141.0;196.0;-21.0;-612.0;1885.0;?;?;?;-2912.0;5416.0;231.0
176.0;655.0;-11.0;-764.0;1714.0;?;?;?;-2503.0;5650.0;205.0
475.0;509.0;-33.0;-910.0;1465.0;?;-369.0;?;-1760.0;6055.0;199.0
807.0;264.0;-65.0;-857.0;1468.0;?;-149.0;?;-1635.0;5973.0;113.0
1280.0;86.0;-46.0;-440.0;1721.0;?;-61.0;?;-1733.0;5679.0;33.0
1137.0;-18.0;-45.0;-223.0;2069.0;?;-120.0;?;-1601.0;4961.0;50.0
770.0;-54.0;-124.0;-245.0;1928.0;-93.0;-28.0;?;-746.0;3847.0;62.0
329.0;-56.0;-142.0;-371.0;1749.0;-117.0;192.0;?;227.0;2298.0;80.0
-303.0;20.0;-112.0;-440.0;1350.0;-151.0;?;?;793.0;950.0;136.0
-639.0;87.0;-95.0;-397.0;908.0;-154.0;257.0;?;?;186.0;172.0
-490.0;48.0;-35.0;-345.0;525.0;-103.0;210.0;?;?;-157.0;185.0
-329.0;58.0;-19.0;-301.0;126.0;-71.0;168.0;?;?;-437.0;227.0
-140.0;46.0;-17.0;-260.0;-262.0;24.0;133.0;?;?;-619.0;232.0
30.0;15.0;10.0;-288.0;-541.0;65.0;103.0;?;?;-716.0;221.0
73.0;-50.0;47.0;-276.0;-738.0;115.0;87.0;?;?;-839.0;200.0
70.0;-31.0;28.0;-280.0;-754.0;74.0;68.0;199.0;?;-921.0;184.0
44.0;-74.0;-9.0;-302.0;-732.0;41.0;35.0;?;?;-983.0;191.0
56.0;-68.0;-7.0;-322.0;-691.0;34.0;2.0;?;?;-957.0;165.0
94.0;-50.0;13.0;-331.0;-579.0;4.0;-25.0;?;?;-898.0;157.0
94.0;-47.0;25.0;-330.0;-456.0;12.0;-32.0;?;?;-797.0;163.0
137.0;4.0;85.0;-317.0;-377.0;45.0;?;?;?;-604.0;167.0
174.0;57.0;43.0;-313.0;-293.0;27.0;?;?;?;-410.0;170.0
192.0;57.0;43.0;-323.0;-164.0;17.0;?;?;?;-180.0;160.0
208.0;35.0;52.0;-321.0;-48.0;25.0;?;317.0;?;69.0;165.0
295.0;85.0;84.0;-340.0;?;58.0;?;296.0;?;307.0;156.0
325.0;48.0;68.0;-324.0;?;21.0;?;304.0;?;439.0;147.0
350.0;60.0;156.0;-311.0;203.0;37.0;?;323.0;?;475.0;142.0
371.0;74.0;92.0;-337.0;284.0;27.0;?;324.0;?;462.0;154.0
340.0;16.0;69.0;-329.0;346.0;15.0;?;333.0;?;453.0;136.0
282.0;-30.0;35.0;-296.0;362.0;-23.0;?;351.0;?;417.0;135.0
244.0;2.0;27.0;-284.0;342.0;-10.0;?;383.0;262.0;298.0;134.0
160.0;20.0;43.0;-272.0;274.0;-3.0;77.0;365.0;201.0;230.0;138.0
56.0;-3.0;-27.0;-310.0;142.0;-62.0;86.0;?;149.0;132.0;139.0
-18.0;2.0;-154.0;-331.0;133.0;-138.0;78.0;?;76.0;61.0;131.0
?;25.0;-131.0;-333.0;92.0;-202.0;69.0;?;?;28.0;188.0
-206.0;1.0;-152.0;-366.0;64.0;-86.0;72.0;?;?;61.0;165.0
-215.0;-15.0;-73.0;-389.0;-16.0;-55.0;52.0;?;?;110.0;169.0
-162.0;2.0;47.0;-376.0;-86.0;-52.0;36.0;?;?;136.0;194.0
-143.0;-17.0;7.0;-381.0;-135.0;17.0;5.0;292.0;-369.0;134.0;166.0
-138.0;-10.0;47.0;-354.0;-158.0;18.0;-6.0;295.0;-328.0;108.0;138.0
-118.0;-28.0;36.0;-340.0;?;14.0;-23.0;313.0;-293.0;60.0;136.0
?;9.0;?;-335.0;?;49.0;-22.0;304.0;-184.0;33.0;144.0
?;39.0;36.0;-366.0;-122.0;24.0;-22.0;335.0;-95.0;21.0;191.0
?;50.0;-56.0;-370.0;-60.0;21.0;-32.0;?;-31.0;-9.0;149.0
?;29.0;-44.0;-339.0;16.0;55.0;?;?;55.0;64.0;153.0
?;7.0;10.0;-311.0;74.0;77.0;?;?;76.0;97.0;144.0
54.0;40.0;16.0;-353.0;50.0;174.0;?;309.0;83.0;95.0;164.0
86.0;7.0;-22.0;-362.0;41.0;126.0;?;339.0;131.0;14.0;151.0
166.0;-21.0;14.0;-331.0;82.0;120.0;?;342.0;198.0;12.0;171.0
115.0;6.0;-26.0;-280.0;91.0;104.0;?;311.0;238.0;-1.0;146.0
106.0;27.0;-42.0;-288.0;100.0;19.0;?;312.0;220.0;-7.0;157.0
50.0;19.0;-53.0;-333.0;67.0;-8.0;?;370.0;229.0;-36.0;164.0
67.0;-1.0;-10.0;-313.0;72.0;-39.0;?;357.0;263.0;-36.0;155.0
75.0;1.0;-34.0;-320.0;?;-40.0;?;333.0;185.0;17.0;189.0
79.0;14.0;7.0;-340.0;?;-53.0;?;310.0;93.0;75.0;151.0
56.0;7.0;37.0;-328.0;?;-79.0;?;341.0;45.0;107.0;169.0
5.0;38.0;?;-334.0;?;-92.0;?;306.0;31.0;90.0;125.0
-26.0;19.0;?;-348.0;?;-68.0;?;304.0;50.0;142.0;136.0
-64.0;-11.0;?;-339.0;?;?;?;305.0;31.0;139.0;130.0
13.0;-20.0;?;-322.0;?;?;?;333.0;-2.0;122.0;205.0
-26.0;-29.0;?;-325.0;?;?;18.0;311.0;?;68.0;203.0
-30.0;-14.0;?;-356.0;-42.0;?;11.0;330.0;?;45.0;171.0
-10.0;?;?;-343.0;-50.0;?;10.0;327.0;?;25.0;135.0
-5.0;?;?;-348.0;-55.0;?;6.0;328.0;?;-31.0;130.0
16.0;?;46.0;-350.0;-14.0;-170.0;-2.0;330.0;?;-46.0;109.0
16.0;?;32.0;-311.0;-32.0;-125.0;-4.0;345.0;?;?;118.0
56.0;?;-57.0;-323.0;-62.0;-148.0;0.0;337.0;52.0;?;82.0
51.0;?;-131.0;-332.0;-43.0;-161.0;-8.0;316.0;87.0;?;103.0
17.0;?;-163.0;-342.0;9.0;-102.0;-11.0;300.0;97.0;?;115.0
-20.0;?;-161.0;-332.0;23.0;-95.0;-2.0;299.0;123.0;?;122.0
-23.0;28.0;-90.0;-302.0;117.0;-111.0;3.0;319.0;88.0;?;117.0
-34.0;12.0;-59.0;-316.0;68.0;-41.0;13.0;341.0;41.0;?;139.0
-16.0;19.0;6.0;-351.0;36.0;-16.0;22.0;?;36.0;?;135.0
-10.0;-28.0;-15.0;-333.0;0.0;68.0;16.0;?;32.0;?;110.0
-10.0;-39.0;16.0;-316.0;45.0;112.0;18.0;?;21.0;?;153.0
26.0;-37.0;29.0;-331.0;-30.0;73.0;16.0;?;16.0;?;100.0
33.0;10.0;42.0;-328.0;-32.0;115.0;15.0;?;1.0;-88.0;106.0
5.0;39.0;46.0;-355.0;-18.0;95.0;8.0;?;36.0;-60.0;74.0
13.0;24.0;48.0;-353.0;2.0;126.0;8.0;348.0;4.0;-40.0;60.0
28.0;2.0;46.0;-332.0;-1.0;156.0;3.0;322.0;-2.0;4.0;66.0
51.0;-8.0;46.0;-321.0;-16.0;205.0;5.0;333.0;-53.0;9.0;76.0
44.0;26.0;16.0;-333.0;-73.0;179.0;1.0;315.0;-86.0;9.0;147.0
16.0;13.0;-6.0;-346.0;-102.0;152.0;-5.0;315.0;-46.0;-39.0;?
16.0;-2.0;13.0;-305.0;-74.0;145.0;1.0;304.0;-61.0;-155.0;?
30.0;-10.0;32.0;-305.0;-58.0;99.0;-10.0;287.0;-12.0;-201.0;?
-5.0;-24.0;?;-295.0;-48.0;?;0.0;320.0;-15.0;-221.0;?
1.0;5.0;?;-302.0;-1.0;?;-9.0;327.0;1.0;-203.0;?
-26.0;4.0;?;-327.0;76.0;?;3.0;362.0;70.0;-119.0;?
-27.0;?;11.0;-335.0;150.0;?;6.0;299.0;62.0;17.0;?
-30.0;?;10.0;-344.0;189.0;?;10.0;323.0;20.0;87.0;?
-33.0;?;29.0;-368.0;216.0;?;18.0;322.0;-8.0;192.0;?
19.0;?;32.0;-378.0;261.0;?;12.0;336.0;-63.0;311.0;?
-14.0;?;30.0;-351.0;227.0;?;27.0;324.0;-78.0;370.0;?
-44.0;?;-16.0;-351.0;212.0;?;21.0;294.0;-76.0;434.0;?
-44.0;-4.0;-5.0;-357.0;203.0;?;10.0;305.0;-62.0;337.0;?
-77.0;28.0;16.0;-343.0;157.0;?;27.0;289.0;-54.0;296.0;?
-79.0;64.0;-6.0;-283.0;96.0;?;51.0;308.0;-138.0;212.0;?
-72.0;47.0;-2.0;-337.0;66.0;?;23.0;325.0;-128.0;111.0;?
-101.0;31.0;-25.0;-295.0;-11.0;?;45.0;321.0;-83.0;98.0;?
-64.0;-3.0;-29.0;-328.0;-19.0;?;31.0;324.0;-110.0;5.0;165.0
-22.0;1.0;-3.0;-293.0;-35.0;?;9.0;311.0;-130.0;-28.0;234.0
-89.0;25.0;-53.0;-336.0;-11.0;?;33.0;?;-120.0;-104.0;187.0
-35.0;25.0;9.0;-282.0;-41.0;?;61.0;?;-79.0;-48.0;165.0
-53.0;-9.0;25.0;-295.0;-72.0;?;64.0;?;-23.0;-56.0;182.0
-49.0;9.0;37.0;-327.0;-110.0;?;?;?;21.0;-63.0;170.0
-69.0;10.0;98.0;-343.0;-99.0;?;42.0;?;-13.0;-92.0;173.0
-33.0;16.0;59.0;-335.0;-90.0;?;44.0;?;37.0;-39.0;190.0
-41.0;-27.0;40.0;-317.0;-66.0;95.0;50.0;?;0.0;3.0;192.0
-16.0;14.0;8.0;-308.0;-115.0;31.0;43.0;?;19.0;-61.0;192.0
-22.0;10.0;69.0;-328.0;-86.0;-8.0;18.0;?;32.0;-9.0;205.0
-3.0;17.0;69.0;-340.0;-95.0;?;21.0;?;33.0;-69.0;200.0
4.0;-5.0;61.0;-331.0;-42.0;?;10.0;?;53.0;-46.0;147.0
28.0;5.0;80.0;-351.0;5.0;?;5.0;?;88.0;12.0;218.0
13.0;19.0;63.0;-344.0;33.0;?;18.0;?;127.0;64.0;176.0
46.0;27.0;46.0;-292.0;36.0;?;8.0;318.0;160.0;124.0;144.0
35.0;9.0;48.0;-330.0;24.0;-49.0;-1.0;327.0;?;171.0;156.0
9.0;26.0;57.0;-320.0;16.0;-54.0;-1.0;307.0;?;161.0;166.0
56.0;59.0;-63.0;-304.0;47.0;-15.0;43.0;316.0;?;?;219.0
44.0;22.0;28.0;-323.0;30.0;-32.0;49.0;325.0;?;?;160.0
?;-26.0;38.0;-271.0;-11.0;36.0;44.0;314.0;?;?;166.0
?;-4.0;-15.0;-268.0;3.0;51.0;35.0;323.0;?;?;203.0
?;39.0;-5.0;-309.0;-47.0;63.0;43.0;304.0;?;?;201.0
?;19.0;16.0;-310.0;-66.0;74.0;49.0;327.0;?;?;203.0
?;?;7.0;-311.0;-59.0;88.0;39.0;358.0;?;?;192.0
?;?;-8.0;-305.0;-12.0;60.0;30.0;319.0;?;?;182.0
?;?;-65.0;-292.0;-17.0;27.0;30.0;328.0;?;?;174.0
?;?;-23.0;-309.0;-18.0;21.0;47.0;349.0;?;?;182.0
?;?;7.0;-311.0;-49.0;7.0;34.0;359.0;?;?;188.0
?;?;-16.0;-322.0;-80.0;8.0;35.0;326.0;?;?;201.0
?;?;-10.0;-340.0;-33.0;13.0;23.0;317.0;?;?;189.0
?;?;-25.0;-316.0;2.0;-24.0;9.0;354.0;-27.0;112.0;173.0
?;?;-11.0;-318.0;35.0;-20.0;15.0;349.0;-12.0;108.0;163.0
?;?;-13.0;?;33.0;-9.0;15.0;347.0;4.0;127.0;152.0
?;?;28.0;?;3.0;-20.0;20.0;347.0;32.0;125.0;156.0
23.0;?;-16.0;?;7.0;-36.0;15.0;332.0;-19.0;72.0;192.0
?;12.0;1.0;?;17.0;-32.0;9.0;?;52.0;68.0;183.0
?;10.0;-10.0;?;7.0;-18.0;11.0;?;14.0;26.0;190.0
?;19.0;47.0;?;16.0;-15.0;10.0;?;82.0;24.0;192.0
?;27.0;24.0;-338.0;8.0;-10.0;21.0;?;78.0;-2.0;192.0
?;2.0;27.0;-335.0;61.0;-53.0;14.0;?;77.0;38.0;183.0
?;33.0;39.0;-328.0;65.0;-43.0;13.0;?;117.0;67.0;182.0
?;40.0;28.0;-341.0;46.0;-54.0;16.0;?;93.0;48.0;159.0
?;?;-9.0;-305.0;41.0;-104.0;25.0;?;138.0;99.0;132.0
84.0;?;-17.0;-292.0;74.0;-69.0;19.0;?;147.0;113.0;140.0
66.0;?;-33.0;-303.0;?;-53.0;17.0;?;160.0;92.0;139.0
63.0;?;-51.0;-320.0;?;-96.0;29.0;?;135.0;71.0;155.0
59.0;7.0;-74.0;-312.0;?;-71.0;20.0;?;114.0;-2.0;131.0
34.0;0.0;-18.0;-319.0;?;-67.0;20.0;?;116.0;12.0;138.0
37.0;24.0;?;-313.0;?;-38.0;15.0;?;85.0;-24.0;154.0
24.0;-12.0;?;-316.0;?;-17.0;11.0;?;56.0;18.0;129.0
12.0;1.0;?;-301.0;?;-23.0;14.0;332.0;32.0;66.0;137.0
68.0;21.0;?;-318.0;?;-6.0;19.0;334.0;32.0;68.0;136.0
9.0;1.0;?;-329.0;?;-8.0;14.0;315.0;41.0;102.0;118.0
0.0;0.0;?;-350.0;?;8.0;11.0;323.0;41.0;92.0;115.0
15.0;0.0;-23.0;-347.0;?;-13.0;?;322.0;38.0;109.0;?
-10.0;-13.0;-35.0;-360.0;?;-18.0;?;326.0;-6.0;84.0;?
-4.0;-11.0;0.0;-338.0;28.0;12.0;8.0;340.0;-28.0;82.0;?
-41.0;32.0;-22.0;-328.0;26.0;17.0;5.0;317.0;6.0;62.0;?
-18.0;12.0;-39.0;-350.0;43.0;27.0;7.0;297.0;2.0;78.0;?
-41.0;-6.0;-58.0;-321.0;-36.0;55.0;2.0;?;-10.0;52.0;?
-8.0;-1.0;-58.0;-302.0;0.0;11.0;-7.0;?;-1.0;46.0;?
-10.0;28.0;-33.0;-314.0;3.0;10.0;7.0;?;16.0;79.0;?
-2.0;25.0;30.0;-330.0;-22.0;-10.0;5.0;?;1.0;36.0;?
40.0;11.0;32.0;-319.0;27.0;2.0;7.0;?;77.0;50.0;?
49.0;13.0;72.0;-323.0;54.0;8.0;18.0;?;83.0;42.0;?
45.0;5.0;102.0;-335.0;52.0;20.0;21.0;?;56.0;36.0;?
36.0;43.0;122.0;-339.0;0.0;-6.0;27.0;?;32.0;24.0;?
30.0;17.0;84.0;-346.0;13.0;4.0;29.0;?;40.0;101.0;139.0
40.0;-1.0;100.0;-342.0;-8.0;6.0;21.0;?;?;43.0;111.0
45.0;10.0;87.0;-321.0;3.0;-6.0;25.0;?;?;48.0;96.0
30.0;9.0;122.0;-322.0;-20.0;-1.0;22.0;?;?;19.0;124.0
32.0;-12.0;130.0;-313.0;-34.0;-28.0;22.0;?;?;7.0;154.0
46.0;-16.0;90.0;-310.0;-56.0;-38.0;21.0;?;?;-17.0;156.0
58.0;33.0;72.0;-328.0;-58.0;31.0;16.0;?;?;-55.0;172.0
47.0;34.0;78.0;-349.0;-79.0;25.0;22.0;?;?;-60.0;161.0
65.0;1.0;84.0;-340.0;-94.0;?;14.0;?;?;-127.0;145.0
63.0;22.0;93.0;-321.0;-95.0;?;8.0;?;?;-152.0;126.0
50.0;20.0;92.0;-321.0;-66.0;?;-3.0;?;?;-86.0;149.0
53.0;6.0;65.0;-318.0;-15.0;?;10.0;?;?;-21.0;118.0
0.0;15.0;17.0;-282.0;-1.0;36.0;14.0;?;?;27.0;131.0
13.0;38.0;3.0;-297.0;54.0;-2.0;15.0;?;?;73.0;146.0
-18.0;42.0;-1.0;-316.0;7.0;33.0;27.0;?;?;121.0;149.0
-25.0;15.0;0.0;-306.0;64.0;8.0;27.0;?;?;78.0;156.0
-35.0;17.0;-6.0;-321.0;59.0;52.0;34.0;352.0;?;79.0;152.0
-26.0;2.0;-55.0;-301.0;85.0;46.0;32.0;298.0;?;94.0;163.0
-43.0;0.0;-17.0;-311.0;63.0;40.0;24.0;323.0;?;110.0;163.0
-71.0;?;-18.0;-344.0;73.0;36.0;30.0;331.0;?;117.0;163.0
-72.0;?;-18.0;-344.0;104.0;12.0;17.0;325.0;?;123.0;155.0
-56.0;?;-39.0;-338.0;95.0;1.0;18.0;334.0;-38.0;125.0;?
-83.0;?;-69.0;-349.0;114.0;-1.0;18.0;345.0;-52.0;135.0;?
-93.0;?;-45.0;-350.0;116.0;-10.0;21.0;333.0;-66.0;147.0;?
-81.0;?;-53.0;-350.0;83.0;-2.0;9.0;328.0;-69.0;160.0;?
-62.0;?;-45.0;-338.0;105.0;3.0;3.0;322.0;-42.0;161.0;?
-62.0;16.0;-34.0;-336.0;87.0;16.0;5.0;300.0;-31.0;159.0;?
-50.0;13.0;-37.0;-342.0;69.0;3.0;5.0;308.0;-2.0;121.0;?
-62.0;22.0;?;-314.0;71.0;-5.0;2.0;328.0;16.0;121.0;?
-27.0;24.0;?;-343.0;65.0;7.0;10.0;326.0;33.0;55.0;?
7.0;18.0;?;-328.0;21.0;24.0;16.0;330.0;66.0;85.0;?
13.0;12.0;?;-324.0;16.0;9.0;12.0;326.0;81.0;48.0;?
42.0;16.0;?;-308.0;25.0;4.0;8.0;322.0;77.0;40.0;157.0
34.0;29.0;?;?;6.0;?;13.0;323.0;66.0;-25.0;133.0
42.0;19.0;-21.0;?;-5.0;?;15.0;323.0;76.0;0.0;182.0
52.0;30.0;-40.0;?;8.0;?;13.0;332.0;122.0;24.0;125.0
65.0;37.0;-16.0;?;-2.0;?;16.0;324.0;98.0;-10.0;165.0
58.0;17.0;-8.0;?;18.0;?;16.0;332.0;65.0;23.0;150.0
57.0;7.0;-27.0;-321.0;26.0;?;?;337.0;88.0;13.0;147.0
57.0;4.0;14.0;-302.0;20.0;?;?;331.0;66.0;54.0;156.0
37.0;24.0;-11.0;-322.0;36.0;?;?;302.0;107.0;69.0;162.0
23.0;31.0;6.0;-331.0;49.0;?;?;318.0;79.0;103.0;151.0
