InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
-653.0;?;-546.0;-340.0;-50.0;-177;225.0;491.0;45.0
-653.0;?;-547.0;-378.0;-69.0;-177;220.0;502.0;62.0
-652.0;?;-547.0;-358.0;-38.0;-177;225.0;491.0;40.0
-652.0;?;-548.0;-353.0;-75.0;-177;220.0;487.0;80.0
?;167.0;-549.0;-295.0;-57.0;-177;219.0;486.0;60.0
?;157.0;-550.0;-327.0;-53.0;-177;208.0;479.0;79.0
?;152.0;-551.0;-345.0;-8.0;-177;211.0;470.0;44.0
?;140.0;-553.0;-271.0;-32.0;-177;231.0;464.0;29.0
?;148.0;-554.0;-336.0;-12.0;-177;243.0;464.0;38.0
?;142.0;-556.0;-344.0;-32.0;-177;246.0;452.0;60.0
?;138.0;-557.0;-310.0;-44.0;-177;247.0;457.0;29.0
?;141.0;-557.0;-345.0;-14.0;-177;233.0;453.0;38.0
?;136.0;-557.0;-317.0;-19.0;-177;241.0;461.0;37.0
?;141.0;-559.0;-354.0;-31.0;-177;247.0;482.0;50.0
?;143.0;-561.0;-343.0;-16.0;-177;262.0;483.0;31.0
?;131.0;-562.0;-384.0;1.0;-177;250.0;480.0;22.0
?;116.0;-564.0;-338.0;-9.0;-177;240.0;498.0;49.0
?;118.0;-566.0;-342.0;0.0;-177;238.0;518.0;41.0
?;118.0;-568.0;-349.0;-17.0;-177;245.0;517.0;49.0
-698.0;133.0;?;-306.0;-28.0;-177;252.0;519.0;60.0
-700.0;154.0;?;-294.0;3.0;-177;253.0;533.0;80.0
-702.0;161.0;?;-305.0;77.0;-177;265.0;512.0;79.0
-702.0;128.0;?;-347.0;62.0;-177;294.0;494.0;65.0
-701.0;106.0;?;-332.0;57.0;-177;321.0;500.0;21.0
-699.0;91.0;?;-298.0;37.0;-177;315.0;505.0;32.0
-697.0;93.0;?;-348.0;-22.0;-177;311.0;513.0;45.0
-694.0;124.0;?;-381.0;-68.0;-177;318.0;532.0;33.0
-692.0;151.0;?;-349.0;-80.0;-177;312.0;542.0;60.0
-690.0;155.0;?;-332.0;-79.0;-177;300.0;531.0;61.0
-690.0;151.0;?;-363.0;-50.0;-177;253.0;515.0;83.0
-689.0;144.0;?;-360.0;-46.0;?;246.0;500.0;57.0
-689.0;138.0;-561.0;-336.0;-13.0;-177;262.0;488.0;56.0
-688.0;137.0;-562.0;-321.0;-30.0;-177;259.0;474.0;54.0
-687.0;141.0;-563.0;-253.0;-41.0;-177;236.0;472.0;48.0
?;137.0;-565.0;-333.0;-20.0;-177;211.0;462.0;60.0
?;145.0;-567.0;-326.0;-19.0;-177;198.0;446.0;50.0
?;146.0;-568.0;-373.0;10.0;-177;200.0;453.0;61.0
?;132.0;-570.0;-332.0;36.0;-177;197.0;457.0;68.0
?;116.0;-572.0;-349.0;9.0;?;193.0;453.0;35.0
?;114.0;-574.0;-359.0;4.0;?;198.0;463.0;20.0
?;118.0;-576.0;-355.0;-18.0;?;200.0;476.0;36.0
?;?;-577.0;-362.0;5.0;?;212.0;486.0;54.0
?;?;-577.0;-351.0;-4.0;?;233.0;496.0;65.0
?;?;-578.0;-359.0;-16.0;?;250.0;505.0;65.0
?;?;-578.0;-258.0;-32.0;-177;263.0;518.0;38.0
-684.0;?;-578.0;-298.0;-14.0;-177;266.0;523.0;55.0
-685.0;?;-577.0;-323.0;21.0;-177;273.0;494.0;52.0
-685.0;?;-576.0;-350.0;24.0;-177;292.0;481.0;58.0
-686.0;127.0;-574.0;?;5.0;-177;?;503.0;45.0
-686.0;114.0;-572.0;?;-24.0;-177;?;517.0;38.0
?;120.0;-572.0;?;-22.0;-177;?;517.0;58.0
?;106.0;-571.0;?;-18.0;-177;279.0;503.0;70.0
?;110.0;-571.0;?;-47.0;-177;283.0;503.0;40.0
-686.0;143.0;-571.0;?;-27.0;-177;289.0;494.0;40.0
-686.0;130.0;-572.0;?;-28.0;-177;276.0;472.0;42.0
-686.0;127.0;-573.0;?;14.0;-177;262.0;468.0;47.0
-686.0;?;-573.0;?;42.0;-177;240.0;455.0;29.0
-686.0;99.0;-572.0;?;33.0;-177;260.0;445.0;?
-686.0;?;-572.0;?;22.0;-177;274.0;470.0;?
?;?;-572.0;-318.0;-10.0;-177;224.0;478.0;?
?;?;-572.0;?;-12.0;-177;224.0;496.0;?
?;?;-572.0;?;-56.0;-177;248.0;505.0;?
?;?;-571.0;?;-51.0;-177;253.0;502.0;?
?;?;-570.0;?;-24.0;-177;227.0;511.0;?
?;?;-569.0;-336.0;5.0;?;215.0;511.0;?
?;?;-569.0;-364.0;-26.0;?;239.0;510.0;?
?;?;-569.0;-359.0;-12.0;?;243.0;503.0;?
?;?;-569.0;-410.0;-18.0;?;228.0;503.0;?
?;120.0;-570.0;-532.0;-28.0;?;235.0;495.0;?
?;114.0;-570.0;-722.0;-18.0;?;223.0;495.0;?
?;110.0;-570.0;-542.0;-36.0;-177;208.0;497.0;?
?;95.0;-570.0;-37.0;-92.0;-177;101.0;604.0;51.0
-686.0;94.0;-570.0;539.0;-174.0;-177;-86.0;627.0;106.0
-687.0;156.0;-570.0;282.0;-73.0;-177;-143.0;233.0;179.0
-689.0;173.0;-569.0;-71.0;185.0;-177;?;?;61.0
-689.0;129.0;-568.0;-183.0;174.0;-177;?;?;-67.0
-690.0;118.0;-568.0;-57.0;74.0;-177;?;?;-46.0
-692.0;120.0;-569.0;-30.0;-47.0;-177;?;?;20.0
-693.0;107.0;-570.0;-43.0;-2.0;-177;?;?;93.0
-696.0;118.0;-571.0;15.0;46.0;-177;?;?;64.0
-698.0;106.0;-571.0;?;19.0;-177;?;?;-8.0
-700.0;124.0;-570.0;?;19.0;-177;501.0;?;31.0
-702.0;152.0;-569.0;?;62.0;-177;466.0;?;43.0
-703.0;148.0;-569.0;?;92.0;?;505.0;?;30.0
-704.0;129.0;-569.0;?;94.0;?;528.0;?;37.0
-704.0;125.0;-569.0;?;74.0;?;517.0;?;-29.0
-705.0;87.0;-570.0;?;45.0;?;506.0;333.0;15.0
-705.0;122.0;-570.0;?;40.0;?;531.0;331.0;21.0
-704.0;137.0;-571.0;?;47.0;?;571.0;342.0;29.0
-703.0;135.0;-571.0;?;50.0;?;548.0;374.0;25.0
-702.0;126.0;-572.0;-120.0;74.0;?;504.0;398.0;62.0
-700.0;115.0;-573.0;-184.0;61.0;?;487.0;413.0;75.0
-698.0;121.0;-573.0;-196.0;0.0;?;470.0;430.0;76.0
-696.0;126.0;-574.0;-340.0;-18.0;?;480.0;446.0;71.0
-694.0;152.0;-574.0;-367.0;10.0;?;468.0;435.0;107.0
-692.0;141.0;-573.0;-396.0;-3.0;?;418.0;492.0;132.0
-688.0;136.0;-572.0;-388.0;-102.0;-177;357.0;501.0;112.0
-684.0;143.0;-570.0;-411.0;-62.0;-177;311.0;518.0;133.0
-680.0;138.0;-569.0;-370.0;-76.0;-177;302.0;539.0;160.0
-676.0;132.0;-566.0;-315.0;-14.0;-177;308.0;567.0;150.0
-672.0;?;-564.0;-334.0;-55.0;-177;299.0;564.0;138.0
-669.0;?;-561.0;-323.0;-17.0;-177;336.0;555.0;113.0
-667.0;?;-560.0;-325.0;-13.0;-177;337.0;532.0;139.0
-665.0;?;?;-324.0;-49.0;-177;323.0;521.0;118.0
-663.0;?;?;-339.0;?;-177;319.0;514.0;118.0
-662.0;?;?;-322.0;?;-177;309.0;490.0;111.0
-661.0;?;?;-299.0;?;-177;295.0;482.0;100.0
-660.0;?;?;-267.0;?;-177;267.0;469.0;99.0
-660.0;?;?;-285.0;?;-177;253.0;441.0;102.0
-660.0;?;?;-274.0;?;-177;261.0;437.0;84.0
-660.0;?;?;-288.0;?;?;253.0;438.0;63.0
-660.0;?;?;-312.0;?;?;243.0;423.0;?
-660.0;?;?;-337.0;0.0;?;239.0;429.0;99.0
-660.0;?;?;-335.0;-60.0;?;?;449.0;45.0
-660.0;?;?;-360.0;-20.0;?;?;444.0;47.0
-661.0;120.0;?;-363.0;-63.0;?;?;458.0;99.0
-661.0;130.0;?;-362.0;-4.0;?;?;475.0;109.0
-662.0;109.0;?;-322.0;?;-177;?;489.0;89.0
-661.0;100.0;?;-314.0;?;-177;?;490.0;77.0
-661.0;120.0;-550.0;-348.0;?;-177;?;495.0;89.0
-661.0;134.0;-551.0;-374.0;?;-177;?;499.0;106.0
-661.0;132.0;-551.0;-307.0;?;-177;286.0;494.0;93.0
-660.0;121.0;-552.0;-309.0;?;-177;285.0;505.0;111.0
-660.0;96.0;-553.0;?;?;-177;297.0;513.0;92.0
-660.0;101.0;-554.0;?;?;-177;317.0;514.0;90.0
-659.0;108.0;-555.0;?;?;-177;311.0;506.0;91.0
-659.0;112.0;-556.0;?;5.0;-177;303.0;498.0;86.0
-660.0;93.0;-557.0;?;-6.0;-177;302.0;486.0;101.0
-660.0;96.0;-559.0;?;11.0;-177;321.0;480.0;75.0
-660.0;107.0;-560.0;?;13.0;-177;318.0;459.0;78.0
-662.0;94.0;-560.0;?;15.0;-177;300.0;455.0;?
-662.0;92.0;-561.0;?;12.0;-177;291.0;458.0;?
?;93.0;-562.0;-311.0;?;-177;297.0;443.0;?
?;95.0;-562.0;-283.0;?;?;298.0;454.0;?
?;78.0;-561.0;-332.0;?;?;284.0;462.0;?
?;107.0;-562.0;-273.0;?;?;293.0;?;?
?;102.0;-561.0;-366.0;?;?;296.0;?;?
?;103.0;-561.0;-318.0;?;?;287.0;?;?
?;86.0;-559.0;-304.0;?;?;259.0;?;?
?;73.0;-559.0;-295.0;?;?;249.0;?;79.0
?;86.0;-559.0;-324.0;?;?;276.0;?;69.0
?;95.0;-559.0;-253.0;?;-177;295.0;454.0;69.0
?;92.0;-559.0;-304.0;?;-177;283.0;449.0;78.0
-671.0;78.0;-559.0;-300.0;?;?;264.0;453.0;74.0
-672.0;76.0;-559.0;-237.0;?;?;270.0;453.0;54.0
-673.0;80.0;?;-339.0;?;?;268.0;451.0;55.0
-673.0;82.0;?;-331.0;?;?;281.0;450.0;81.0
-674.0;84.0;?;-294.0;36.0;?;291.0;447.0;31.0
-675.0;77.0;-561.0;-352.0;12.0;?;285.0;449.0;61.0
-675.0;76.0;-562.0;-324.0;9.0;?;296.0;457.0;69.0
-674.0;90.0;-563.0;-317.0;18.0;?;296.0;465.0;72.0
-674.0;81.0;-563.0;-273.0;1.0;?;287.0;470.0;66.0
-674.0;84.0;-564.0;-301.0;20.0;?;297.0;486.0;63.0
-674.0;73.0;-565.0;-303.0;19.0;-177;293.0;481.0;87.0
-674.0;71.0;-566.0;-275.0;15.0;-177;308.0;484.0;83.0
-675.0;74.0;-567.0;-273.0;-3.0;-177;308.0;478.0;62.0
-676.0;90.0;-567.0;-340.0;22.0;-177;309.0;472.0;64.0
-677.0;91.0;-568.0;-304.0;20.0;-177;307.0;472.0;77.0
-678.0;?;-568.0;?;6.0;-177;308.0;456.0;81.0
-679.0;?;-568.0;?;16.0;-177;303.0;453.0;74.0
-679.0;?;-568.0;?;21.0;-177;288.0;457.0;61.0
-680.0;?;-568.0;?;11.0;-177;281.0;455.0;68.0
-680.0;?;-569.0;?;8.0;-177;281.0;462.0;79.0
-680.0;?;-569.0;?;17.0;?;291.0;462.0;71.0
-681.0;?;-569.0;?;20.0;?;299.0;463.0;51.0
-682.0;?;-570.0;?;0.0;-177;303.0;476.0;81.0
-682.0;?;-570.0;?;9.0;-177;299.0;478.0;80.0
-682.0;?;-571.0;?;9.0;-177;295.0;480.0;92.0
-682.0;?;?;?;19.0;-177;300.0;481.0;105.0
-682.0;?;?;-319.0;-10.0;-177;306.0;484.0;101.0
-682.0;?;?;-328.0;-8.0;-177;317.0;480.0;60.0
-682.0;?;?;-334.0;18.0;-177;299.0;478.0;86.0
-683.0;?;?;-329.0;-4.0;-177;291.0;479.0;77.0
-683.0;?;?;-315.0;20.0;-177;297.0;484.0;80.0
-683.0;?;?;-310.0;?;-177;301.0;476.0;94.0
-683.0;?;?;-357.0;?;?;286.0;478.0;82.0
-683.0;?;?;-337.0;?;?;272.0;483.0;79.0
-682.0;?;?;-292.0;?;?;291.0;473.0;81.0
-682.0;?;?;-281.0;?;-177;287.0;474.0;70.0
-681.0;74.0;?;-343.0;?;-177;286.0;476.0;70.0
-681.0;70.0;?;-292.0;29.0;-177;300.0;476.0;50.0
-681.0;63.0;?;-298.0;19.0;-177;305.0;475.0;51.0
-681.0;73.0;-577.0;-301.0;28.0;-177;305.0;473.0;64.0
-681.0;74.0;-578.0;-306.0;?;-177;304.0;474.0;94.0
-680.0;68.0;-581.0;-263.0;?;-177;316.0;465.0;81.0
-679.0;65.0;-582.0;-266.0;?;-177;320.0;460.0;54.0
-679.0;61.0;-583.0;-319.0;?;-177;319.0;469.0;51.0
-678.0;61.0;-584.0;-275.0;?;-177;320.0;471.0;68.0
-676.0;53.0;-585.0;-264.0;?;-177;316.0;472.0;63.0
-675.0;58.0;-586.0;-205.0;?;-177;315.0;464.0;?
-674.0;58.0;-586.0;-308.0;?;-177;332.0;461.0;?
-674.0;64.0;-587.0;-268.0;30.0;-177;335.0;467.0;?
-674.0;68.0;-587.0;-246.0;51.0;-177;317.0;453.0;62.0
-674.0;62.0;-587.0;-266.0;59.0;-177;305.0;457.0;77.0
-674.0;55.0;?;-300.0;55.0;-177;318.0;455.0;62.0
-674.0;60.0;?;?;67.0;-177;320.0;457.0;60.0
-674.0;56.0;?;?;41.0;-177;316.0;467.0;60.0
-674.0;56.0;?;?;38.0;-177;329.0;483.0;60.0
?;63.0;?;?;47.0;-177;326.0;?;75.0
?;59.0;?;?;46.0;-177;321.0;?;100.0
?;63.0;?;?;28.0;-177;?;497.0;87.0
-672.0;65.0;?;?;?;-177;?;488.0;73.0
-672.0;60.0;?;?;?;-177;?;485.0;61.0
-672.0;63.0;?;?;?;-177;?;475.0;67.0
-672.0;69.0;?;?;?;-177;?;468.0;40.0
-672.0;64.0;?;?;?;-177;?;460.0;77.0
-672.0;61.0;?;-281.0;?;-177;?;459.0;52.0
-673.0;59.0;?;-240.0;?;-177;283.0;448.0;50.0
-674.0;61.0;-575.0;-266.0;?;-177;284.0;443.0;70.0
-676.0;59.0;-574.0;-292.0;?;-177;282.0;444.0;62.0
-676.0;59.0;-574.0;-340.0;?;-177;276.0;444.0;50.0
-677.0;60.0;-574.0;-323.0;?;-177;277.0;450.0;70.0
-678.0;64.0;-574.0;-318.0;?;-177;285.0;456.0;50.0
?;68.0;-574.0;-337.0;?;-177;290.0;464.0;59.0
?;64.0;-574.0;-292.0;?;-177;294.0;?;53.0
?;?;-574.0;-321.0;?;-177;293.0;?;84.0
?;?;-574.0;-287.0;?;-177;299.0;?;78.0
?;?;-574.0;-301.0;?;-177;312.0;?;79.0
?;?;-574.0;-296.0;?;-177;302.0;?;66.0
?;?;-575.0;-284.0;?;-177;318.0;?;77.0
?;?;-575.0;-307.0;?;-177;317.0;?;71.0
?;?;-575.0;-271.0;?;-177;317.0;?;46.0
?;?;-576.0;-268.0;?;-177;319.0;444.0;38.0
?;?;-576.0;-285.0;?;-177;324.0;439.0;48.0
?;?;-576.0;-280.0;?;-177;310.0;441.0;50.0
?;?;-576.0;-313.0;36.0;-177;317.0;439.0;50.0
-679.0;?;-577.0;-276.0;49.0;-177;320.0;448.0;58.0
-680.0;?;-577.0;-294.0;63.0;-177;309.0;452.0;61.0
-680.0;?;?;-264.0;21.0;-177;317.0;449.0;20.0
-679.0;?;?;-305.0;?;-177;314.0;457.0;53.0
-680.0;?;?;-342.0;?;-177;297.0;461.0;57.0
-680.0;?;?;-331.0;?;-177;301.0;463.0;52.0
-679.0;?;?;-300.0;?;-177;314.0;465.0;62.0
-679.0;?;?;-308.0;?;-177;314.0;467.0;59.0
-678.0;?;?;-319.0;?;-177;298.0;479.0;80.0
-678.0;?;-577.0;-314.0;?;-177;293.0;471.0;68.0
-679.0;?;-577.0;-284.0;?;-177;304.0;472.0;67.0
-678.0;?;-576.0;-333.0;?;-177;292.0;464.0;57.0
-677.0;?;-577.0;-248.0;?;-177;310.0;468.0;61.0
-677.0;?;-577.0;-304.0;?;-177;287.0;468.0;71.0
-677.0;?;-577.0;-279.0;?;-177;276.0;463.0;91.0
-677.0;?;-577.0;-295.0;?;-177;293.0;466.0;97.0
-677.0;?;-577.0;-306.0;?;-177;?;458.0;60.0
-677.0;?;-577.0;-286.0;?;-177;?;468.0;89.0
-676.0;?;-576.0;-334.0;?;-177;?;478.0;70.0
-676.0;?;-576.0;-310.0;?;-177;?;473.0;69.0
-675.0;?;-575.0;-309.0;19.0;-177;?;472.0;64.0
-675.0;?;-574.0;-353.0;19.0;-177;?;470.0;104.0
-676.0;?;-573.0;-300.0;20.0;-177;?;463.0;79.0
-676.0;?;-573.0;-266.0;28.0;-177;?;454.0;74.0
-677.0;?;-572.0;-320.0;15.0;-177;?;449.0;72.0
?;?;-572.0;-313.0;12.0;-177;?;440.0;36.0
?;?;-572.0;-237.0;37.0;-177;?;436.0;60.0
?;?;-571.0;-289.0;49.0;-177;?;443.0;60.0
?;?;-570.0;-284.0;40.0;-177;294.0;453.0;48.0
?;?;-570.0;-335.0;19.0;-177;319.0;459.0;49.0
?;?;-570.0;-300.0;27.0;-177;321.0;461.0;71.0
?;61.0;-570.0;-356.0;16.0;-177;294.0;468.0;92.0
?;67.0;-569.0;-316.0;18.0;-177;292.0;469.0;71.0
-680.0;73.0;-569.0;-305.0;41.0;-177;290.0;455.0;60.0
-681.0;58.0;-569.0;-336.0;20.0;-177;282.0;454.0;61.0
-682.0;57.0;-569.0;-310.0;44.0;-177;285.0;443.0;66.0
-684.0;62.0;-568.0;-279.0;47.0;-177;291.0;441.0;30.0
-684.0;51.0;-568.0;-348.0;38.0;-177;?;465.0;54.0
-685.0;52.0;-568.0;-339.0;6.0;-177;?;472.0;48.0
-686.0;79.0;-568.0;-359.0;-21.0;-177;?;482.0;71.0
-687.0;86.0;-568.0;-341.0;-16.0;-177;279.0;492.0;95.0
-688.0;83.0;-568.0;-296.0;-11.0;-177;271.0;487.0;79.0
-690.0;87.0;-569.0;-268.0;-1.0;-177;275.0;479.0;73.0
-692.0;92.0;-570.0;-290.0;29.0;-177;268.0;460.0;87.0
-694.0;90.0;-571.0;-281.0;60.0;-177;267.0;445.0;88.0
-696.0;71.0;-572.0;-291.0;?;-177;274.0;428.0;55.0
-697.0;68.0;-574.0;-304.0;?;-177;?;430.0;64.0
-697.0;67.0;-575.0;-302.0;?;-177;?;439.0;72.0
-698.0;67.0;-576.0;-352.0;?;-177;?;448.0;69.0
-698.0;71.0;-578.0;-311.0;?;-177;?;462.0;80.0
-698.0;74.0;-579.0;-286.0;?;-177;?;463.0;70.0
-698.0;77.0;-580.0;-305.0;?;-177;?;478.0;80.0
-698.0;67.0;-581.0;-288.0;?;-177;?;483.0;65.0
-699.0;60.0;-582.0;-292.0;47.0;-177;?;479.0;52.0
-699.0;59.0;-583.0;-316.0;45.0;-177;?;484.0;77.0
-700.0;58.0;-584.0;-298.0;20.0;-177;?;484.0;89.0
-701.0;61.0;-584.0;-311.0;39.0;-177;346.0;479.0;54.0
-702.0;63.0;-585.0;-275.0;?;-177;321.0;476.0;68.0
-703.0;76.0;-586.0;-261.0;?;-177;303.0;476.0;90.0
-703.0;73.0;-587.0;-334.0;27.0;-177;298.0;466.0;72.0
-704.0;63.0;-588.0;-372.0;29.0;-177;285.0;467.0;64.0
-705.0;65.0;-589.0;-359.0;25.0;-177;272.0;459.0;59.0
-705.0;65.0;-590.0;-319.0;11.0;-177;281.0;454.0;60.0
-705.0;59.0;-591.0;-322.0;14.0;-177;271.0;453.0;60.0
-705.0;62.0;-593.0;-324.0;31.0;-177;262.0;458.0;68.0
-706.0;67.0;-594.0;-275.0;49.0;-177;282.0;460.0;80.0
-706.0;65.0;-595.0;-281.0;30.0;-177;292.0;457.0;70.0
-707.0;57.0;-596.0;-254.0;37.0;-177;269.0;474.0;68.0
-707.0;77.0;-597.0;-266.0;55.0;-177;342.0;453.0;65.0
-708.0;62.0;-598.0;-270.0;85.0;-177;341.0;451.0;86.0
-708.0;43.0;-599.0;-297.0;37.0;-177;338.0;468.0;42.0
-708.0;63.0;-600.0;-279.0;49.0;-177;358.0;471.0;62.0
-708.0;70.0;-601.0;?;58.0;-177;352.0;469.0;87.0
-708.0;56.0;-601.0;?;36.0;-177;?;478.0;82.0
-706.0;56.0;-603.0;?;30.0;-177;?;473.0;66.0
-705.0;65.0;-604.0;?;49.0;-177;?;478.0;82.0
-706.0;53.0;-604.0;?;18.0;-177;?;472.0;89.0
-705.0;70.0;-604.0;?;49.0;-177;?;461.0;55.0
-705.0;65.0;-604.0;?;38.0;-177;301.0;455.0;57.0
-705.0;?;-604.0;?;7.0;-177;303.0;461.0;60.0
-705.0;?;-604.0;?;?;-177;311.0;450.0;69.0
-704.0;?;-604.0;?;?;-177;274.0;446.0;70.0
-704.0;?;-603.0;?;?;-177;274.0;456.0;80.0
-704.0;?;-603.0;?;?;-177;291.0;448.0;67.0
-704.0;?;-602.0;-302.0;?;-177;268.0;452.0;65.0
-704.0;?;-601.0;-267.0;?;-177;270.0;460.0;89.0
-704.0;?;-601.0;-297.0;28.0;-177;289.0;455.0;?
-704.0;?;-600.0;-248.0;28.0;-177;288.0;452.0;?
-704.0;?;-600.0;-232.0;?;-177;292.0;452.0;?
-704.0;?;-599.0;-284.0;?;-177;293.0;444.0;?
-703.0;?;-598.0;?;?;-177;297.0;440.0;?
-702.0;?;?;?;?;-177;308.0;446.0;51.0
-701.0;?;?;?;?;-177;318.0;450.0;46.0
-700.0;?;?;?;?;-177;330.0;472.0;67.0
-699.0;?;?;?;?;-177;329.0;481.0;61.0
-698.0;?;?;?;?;-177;347.0;486.0;78.0
-697.0;?;?;?;16.0;-177;359.0;470.0;54.0
?;?;?;?;48.0;-177;333.0;459.0;59.0
?;?;?;-230.0;58.0;-177;310.0;445.0;69.0
?;?;-596.0;-278.0;58.0;-177;317.0;425.0;40.0
?;?;-596.0;?;47.0;-177;296.0;416.0;40.0
?;?;-596.0;?;84.0;-177;296.0;411.0;42.0
?;44.0;-597.0;-280.0;56.0;-177;301.0;411.0;31.0
-690.0;26.0;-596.0;-323.0;48.0;-177;283.0;423.0;11.0
-689.0;27.0;?;-254.0;43.0;-177;279.0;451.0;38.0
-689.0;25.0;?;-276.0;16.0;-177;303.0;462.0;45.0
-688.0;59.0;?;-277.0;26.0;-176;316.0;469.0;72.0
-688.0;61.0;?;-286.0;55.0;-176;329.0;466.0;56.0
-687.0;38.0;?;-304.0;60.0;-177;330.0;462.0;46.0
-686.0;30.0;?;-275.0;5.0;-176;304.0;448.0;22.0
-686.0;64.0;?;-242.0;74.0;-176;300.0;439.0;43.0
-688.0;46.0;?;-311.0;72.0;-176;283.0;433.0;45.0
-688.0;4.0;?;-304.0;23.0;-176;?;426.0;12.0
-687.0;65.0;?;-258.0;27.0;-176;?;428.0;9.0
-687.0;67.0;?;-204.0;56.0;-176;?;423.0;51.0
-687.0;53.0;?;-293.0;69.0;-176;?;439.0;60.0
-686.0;12.0;?;-279.0;42.0;-176;?;442.0;46.0
-685.0;35.0;?;-301.0;-8.0;-176;318.0;445.0;30.0
-684.0;70.0;?;-286.0;19.0;-176;317.0;455.0;43.0
-684.0;68.0;?;-283.0;9.0;-176;296.0;461.0;55.0
-684.0;?;?;-272.0;32.0;-176;301.0;462.0;53.0
-684.0;?;?;-295.0;35.0;-176;293.0;453.0;40.0
-683.0;?;-592.0;-252.0;28.0;-176;289.0;452.0;58.0
-683.0;54.0;-592.0;-302.0;43.0;-176;290.0;441.0;55.0
-684.0;55.0;-592.0;-292.0;27.0;-176;284.0;435.0;47.0
-683.0;61.0;-592.0;-307.0;28.0;-176;285.0;442.0;53.0
-683.0;73.0;-592.0;-315.0;32.0;-176;282.0;440.0;46.0
-683.0;64.0;-592.0;-314.0;39.0;-176;261.0;446.0;70.0
-682.0;59.0;-592.0;-264.0;34.0;-176;270.0;454.0;?
-681.0;53.0;-593.0;-266.0;12.0;-176;285.0;457.0;39.0
-681.0;62.0;-593.0;-278.0;37.0;-176;287.0;461.0;51.0
-680.0;70.0;-594.0;-305.0;43.0;-176;293.0;463.0;?
-679.0;57.0;-595.0;-258.0;58.0;-176;301.0;454.0;?
-679.0;49.0;-596.0;-259.0;38.0;-176;310.0;456.0;?
-678.0;49.0;-597.0;-298.0;57.0;-176;?;454.0;?
-677.0;50.0;-597.0;-271.0;38.0;-176;?;453.0;?
-676.0;51.0;-598.0;-265.0;58.0;-176;?;455.0;?
-675.0;46.0;-599.0;-268.0;45.0;-176;?;456.0;?
-674.0;48.0;-599.0;-299.0;47.0;-176;?;453.0;?
-674.0;48.0;-600.0;-310.0;34.0;-176;326.0;452.0;?
-674.0;48.0;-600.0;-279.0;43.0;-176;317.0;445.0;53.0
-674.0;?;-601.0;-354.0;48.0;-176;307.0;450.0;39.0
-675.0;?;-601.0;-279.0;70.0;-176;298.0;446.0;58.0
-675.0;?;-601.0;-350.0;62.0;?;302.0;447.0;34.0
-675.0;?;-601.0;-313.0;37.0;?;303.0;?;47.0
-675.0;?;-601.0;-300.0;39.0;?;307.0;?;41.0
-675.0;?;-601.0;-272.0;43.0;?;299.0;?;51.0
-675.0;?;-601.0;-321.0;50.0;?;308.0;?;70.0
-675.0;?;-601.0;-270.0;37.0;?;327.0;?;?
-675.0;?;-601.0;-319.0;64.0;?;323.0;?;?
-674.0;?;-601.0;?;66.0;?;321.0;?;?
-674.0;46.0;-601.0;?;65.0;?;327.0;465.0;?
-674.0;44.0;-601.0;?;58.0;?;324.0;462.0;?
-674.0;42.0;-601.0;?;?;?;322.0;?;?
-674.0;47.0;-601.0;?;?;?;323.0;?;?
-674.0;39.0;-601.0;?;?;-176;326.0;?;?
-674.0;50.0;-600.0;?;?;-176;316.0;?;?
-673.0;43.0;-601.0;?;?;-176;313.0;459.0;?
-673.0;40.0;-600.0;?;57.0;-176;316.0;463.0;?
-673.0;48.0;-600.0;?;45.0;-176;317.0;468.0;?
-673.0;52.0;-600.0;?;48.0;-176;?;479.0;?
-672.0;52.0;-599.0;?;46.0;-176;?;477.0;?
-672.0;50.0;-599.0;?;48.0;?;?;477.0;?
-671.0;55.0;-599.0;-278.0;46.0;?;?;469.0;?
?;48.0;-599.0;-292.0;56.0;?;?;470.0;?
?;42.0;-599.0;-276.0;48.0;?;?;463.0;66.0
?;54.0;-598.0;-280.0;38.0;?;?;458.0;49.0
?;45.0;-598.0;-316.0;37.0;?;?;?;45.0
?;47.0;-598.0;-271.0;30.0;?;?;?;49.0
?;48.0;-597.0;-241.0;62.0;-176;?;?;50.0
-671.0;42.0;-597.0;-272.0;60.0;-176;?;?;28.0
-671.0;41.0;-597.0;-306.0;49.0;-176;?;?;55.0
-671.0;39.0;-597.0;-290.0;?;-176;?;?;62.0
-671.0;?;-598.0;-293.0;?;-176;?;?;52.0
-671.0;?;-598.0;-322.0;60.0;-176;?;?;51.0
-671.0;?;-598.0;-304.0;42.0;-176;323.0;?;41.0
-672.0;?;-598.0;-313.0;60.0;-176;334.0;464.0;49.0
-673.0;?;-598.0;-272.0;67.0;-176;334.0;469.0;41.0
-674.0;?;-598.0;-292.0;66.0;-176;324.0;465.0;40.0
-675.0;?;-598.0;-324.0;60.0;-176;327.0;460.0;39.0
?;?;-598.0;-272.0;48.0;-176;328.0;457.0;44.0
-677.0;?;-597.0;-258.0;56.0;-176;317.0;454.0;71.0
-678.0;?;-596.0;-322.0;48.0;-176;308.0;458.0;54.0
