InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
130.0;?;291.0;9.0;476.0;551.0;?
131.0;?;291.0;11.0;477.0;602.0;?
132.0;?;299.0;9.0;482.0;600.0;-553.0
135.0;274.0;278.0;9.0;484.0;598.0;-554.0
141.0;276.0;285.0;12.0;489.0;563.0;-557.0
145.0;276.0;288.0;14.0;492.0;562.0;-555.0
146.0;276.0;276.0;14.0;493.0;577.0;-554.0
145.0;275.0;250.0;16.0;493.0;589.0;-551.0
148.0;274.0;250.0;16.0;?;570.0;-550.0
153.0;278.0;268.0;13.0;?;554.0;-553.0
156.0;278.0;278.0;13.0;?;577.0;-555.0
159.0;277.0;271.0;13.0;?;563.0;-554.0
160.0;281.0;252.0;11.0;?;575.0;-556.0
163.0;281.0;259.0;11.0;?;572.0;-558.0
161.0;283.0;263.0;12.0;?;579.0;-556.0
164.0;285.0;261.0;11.0;?;570.0;-559.0
165.0;285.0;281.0;10.0;?;580.0;-559.0
165.0;287.0;272.0;10.0;?;582.0;-559.0
164.0;288.0;291.0;11.0;507.0;607.0;-561.0
161.0;288.0;280.0;12.0;506.0;574.0;-561.0
162.0;290.0;279.0;15.0;506.0;625.0;-559.0
162.0;289.0;274.0;14.0;506.0;587.0;?
161.0;291.0;294.0;12.0;508.0;581.0;?
159.0;295.0;290.0;12.0;505.0;584.0;?
160.0;296.0;290.0;12.0;505.0;608.0;?
163.0;301.0;296.0;7.0;508.0;584.0;?
164.0;302.0;300.0;3.0;510.0;588.0;?
169.0;302.0;298.0;2.0;513.0;582.0;?
174.0;301.0;267.0;2.0;515.0;587.0;-571.0
180.0;303.0;282.0;1.0;521.0;598.0;-569.0
180.0;304.0;295.0;0.0;522.0;612.0;-569.0
181.0;303.0;271.0;0.0;520.0;581.0;-570.0
181.0;302.0;?;-1.0;522.0;601.0;-570.0
179.0;304.0;?;?;523.0;568.0;-570.0
181.0;306.0;?;?;523.0;587.0;-569.0
179.0;306.0;?;?;522.0;618.0;-570.0
?;306.0;290.0;?;519.0;602.0;-567.0
?;305.0;297.0;?;518.0;626.0;-566.0
?;303.0;309.0;?;?;612.0;-563.0
?;300.0;315.0;?;?;595.0;-560.0
166.0;299.0;288.0;?;?;591.0;-559.0
168.0;?;280.0;?;?;581.0;-556.0
170.0;?;281.0;?;?;568.0;-555.0
170.0;?;274.0;14.0;?;601.0;-556.0
171.0;?;283.0;14.0;?;589.0;-554.0
172.0;?;281.0;12.0;?;610.0;-554.0
170.0;?;272.0;12.0;?;574.0;-552.0
169.0;?;?;12.0;?;598.0;-555.0
167.0;?;?;9.0;?;?;-557.0
168.0;308.0;?;8.0;?;?;-560.0
169.0;312.0;?;6.0;509.0;?;-562.0
171.0;314.0;?;3.0;508.0;?;-564.0
171.0;320.0;?;-2.0;514.0;?;-569.0
172.0;323.0;?;-5.0;516.0;?;-571.0
176.0;327.0;?;-6.0;518.0;?;-573.0
177.0;329.0;?;-8.0;521.0;?;-576.0
179.0;329.0;323.0;-10.0;522.0;?;-577.0
180.0;331.0;318.0;-9.0;522.0;?;-579.0
182.0;333.0;294.0;-10.0;527.0;?;-581.0
182.0;334.0;308.0;-12.0;526.0;?;-583.0
185.0;336.0;325.0;-14.0;529.0;?;-580.0
188.0;337.0;303.0;-12.0;531.0;?;-581.0
190.0;337.0;292.0;-11.0;533.0;610.0;-583.0
192.0;339.0;307.0;-13.0;534.0;630.0;-582.0
194.0;339.0;320.0;-10.0;536.0;621.0;-581.0
192.0;338.0;311.0;-6.0;537.0;630.0;-582.0
191.0;337.0;339.0;-5.0;532.0;622.0;-582.0
188.0;335.0;316.0;-1.0;532.0;629.0;-578.0
?;332.0;310.0;3.0;530.0;608.0;-576.0
?;?;309.0;5.0;527.0;608.0;-575.0
?;?;309.0;5.0;523.0;584.0;-574.0
?;328.0;311.0;5.0;516.0;597.0;-573.0
?;325.0;304.0;5.0;512.0;575.0;-572.0
169.0;321.0;297.0;6.0;509.0;579.0;?
167.0;322.0;276.0;7.0;506.0;563.0;?
163.0;321.0;278.0;5.0;505.0;575.0;?
164.0;319.0;269.0;5.0;504.0;565.0;?
164.0;320.0;252.0;6.0;503.0;567.0;?
165.0;319.0;252.0;5.0;501.0;553.0;?
166.0;318.0;269.0;7.0;503.0;559.0;-568.0
167.0;321.0;281.0;5.0;505.0;591.0;?
171.0;321.0;271.0;7.0;509.0;610.0;-568.0
172.0;321.0;283.0;7.0;509.0;603.0;-568.0
176.0;321.0;291.0;11.0;511.0;621.0;-568.0
178.0;321.0;292.0;11.0;515.0;609.0;-568.0
178.0;?;287.0;13.0;517.0;610.0;-567.0
178.0;?;282.0;16.0;518.0;619.0;-565.0
181.0;?;?;14.0;520.0;621.0;-565.0
183.0;?;?;16.0;521.0;568.0;-569.0
180.0;?;?;14.0;519.0;595.0;-568.0
182.0;?;?;11.0;520.0;613.0;-569.0
183.0;?;?;11.0;521.0;610.0;-572.0
181.0;?;?;9.0;519.0;617.0;-571.0
181.0;?;?;8.0;517.0;624.0;-572.0
182.0;?;?;8.0;517.0;583.0;-573.0
183.0;?;?;9.0;519.0;600.0;-573.0
182.0;328.0;?;8.0;517.0;579.0;-575.0
184.0;325.0;?;7.0;520.0;585.0;-576.0
183.0;327.0;?;7.0;521.0;618.0;-576.0
186.0;329.0;296.0;9.0;521.0;603.0;-574.0
189.0;327.0;283.0;8.0;524.0;620.0;-577.0
187.0;328.0;304.0;8.0;524.0;595.0;-578.0
185.0;329.0;293.0;8.0;523.0;602.0;-576.0
183.0;328.0;274.0;9.0;522.0;583.0;-574.0
183.0;327.0;275.0;8.0;522.0;600.0;-573.0
185.0;326.0;285.0;7.0;523.0;550.0;-574.0
185.0;325.0;303.0;7.0;525.0;545.0;-574.0
183.0;324.0;302.0;7.0;523.0;607.0;-573.0
181.0;324.0;267.0;7.0;520.0;603.0;-571.0
179.0;324.0;260.0;7.0;519.0;600.0;-569.0
177.0;322.0;285.0;5.0;519.0;601.0;-571.0
179.0;?;310.0;6.0;519.0;591.0;-571.0
176.0;?;291.0;8.0;520.0;591.0;-571.0
177.0;?;300.0;5.0;519.0;568.0;-570.0
175.0;?;299.0;7.0;517.0;572.0;-569.0
171.0;?;287.0;9.0;516.0;565.0;-567.0
169.0;?;259.0;9.0;514.0;582.0;-564.0
166.0;?;265.0;9.0;512.0;592.0;-562.0
167.0;313.0;257.0;6.0;512.0;572.0;-562.0
167.0;310.0;252.0;9.0;512.0;596.0;-561.0
166.0;313.0;256.0;7.0;511.0;?;-563.0
167.0;312.0;292.0;8.0;511.0;?;-563.0
165.0;310.0;288.0;9.0;513.0;?;-564.0
167.0;311.0;286.0;9.0;513.0;?;-564.0
171.0;311.0;292.0;12.0;515.0;559.0;-566.0
169.0;310.0;292.0;12.0;514.0;556.0;-564.0
170.0;311.0;267.0;15.0;514.0;569.0;-564.0
172.0;310.0;252.0;16.0;516.0;591.0;-563.0
172.0;311.0;252.0;16.0;515.0;570.0;-564.0
174.0;313.0;262.0;14.0;515.0;604.0;-564.0
175.0;314.0;271.0;14.0;520.0;610.0;-566.0
179.0;315.0;272.0;13.0;522.0;610.0;-566.0
184.0;317.0;282.0;13.0;521.0;596.0;-569.0
187.0;316.0;280.0;12.0;526.0;589.0;-569.0
186.0;315.0;279.0;13.0;526.0;570.0;-568.0
187.0;316.0;246.0;10.0;525.0;557.0;-570.0
188.0;319.0;235.0;7.0;529.0;569.0;-572.0
189.0;?;242.0;3.0;528.0;585.0;-576.0
195.0;?;247.0;-3.0;532.0;558.0;-582.0
200.0;?;258.0;-8.0;536.0;559.0;-586.0
211.0;?;282.0;-10.0;541.0;590.0;-592.0
?;?;301.0;-13.0;545.0;589.0;-595.0
?;?;291.0;-15.0;550.0;610.0;-598.0
?;?;291.0;-12.0;551.0;591.0;-600.0
?;?;281.0;-10.0;556.0;611.0;-602.0
?;?;291.0;-7.0;559.0;611.0;-604.0
?;?;290.0;?;563.0;637.0;-605.0
?;?;295.0;?;568.0;663.0;-607.0
?;357.0;309.0;?;573.0;639.0;-610.0
?;359.0;300.0;?;575.0;607.0;-613.0
?;359.0;315.0;?;578.0;626.0;-613.0
255.0;362.0;319.0;?;583.0;?;-618.0
256.0;365.0;297.0;?;587.0;?;-621.0
259.0;368.0;297.0;?;588.0;?;-621.0
264.0;372.0;289.0;?;590.0;572.0;-622.0
266.0;373.0;280.0;?;592.0;566.0;-624.0
268.0;376.0;274.0;?;595.0;573.0;-627.0
271.0;377.0;?;?;594.0;582.0;-628.0
274.0;381.0;?;?;596.0;579.0;-628.0
275.0;383.0;?;?;597.0;601.0;-629.0
279.0;383.0;?;?;601.0;621.0;-632.0
280.0;389.0;?;?;602.0;610.0;-633.0
284.0;392.0;?;?;604.0;611.0;-636.0
287.0;393.0;300.0;?;607.0;613.0;-639.0
293.0;395.0;288.0;-15.0;612.0;640.0;-640.0
296.0;399.0;315.0;-14.0;615.0;647.0;-642.0
303.0;399.0;350.0;-12.0;619.0;622.0;-644.0
304.0;401.0;316.0;?;622.0;626.0;-645.0
306.0;404.0;311.0;?;624.0;632.0;-644.0
310.0;404.0;308.0;?;626.0;621.0;-646.0
?;405.0;313.0;?;626.0;587.0;-646.0
?;405.0;305.0;?;625.0;578.0;-647.0
?;405.0;323.0;?;626.0;566.0;-647.0
?;404.0;287.0;?;627.0;556.0;-646.0
?;407.0;303.0;?;628.0;?;-647.0
?;405.0;?;?;624.0;?;-646.0
305.0;404.0;?;?;624.0;?;-643.0
301.0;403.0;?;?;624.0;?;-642.0
301.0;401.0;?;?;622.0;?;-643.0
298.0;401.0;?;-24.0;620.0;?;-641.0
296.0;400.0;?;-23.0;617.0;?;-641.0
294.0;400.0;?;-20.0;617.0;?;-640.0
291.0;398.0;?;-19.0;614.0;?;-639.0
291.0;398.0;270.0;-17.0;613.0;?;-639.0
291.0;394.0;267.0;-17.0;612.0;?;-637.0
288.0;392.0;286.0;-15.0;609.0;?;-636.0
286.0;392.0;309.0;-11.0;606.0;?;-635.0
286.0;389.0;310.0;-5.0;607.0;?;-634.0
282.0;386.0;310.0;3.0;605.0;?;-630.0
281.0;386.0;310.0;7.0;602.0;?;-627.0
277.0;383.0;310.0;9.0;597.0;?;-626.0
274.0;380.0;302.0;13.0;595.0;?;-624.0
269.0;383.0;281.0;11.0;589.0;?;-625.0
264.0;382.0;281.0;12.0;586.0;?;-622.0
264.0;382.0;271.0;8.0;588.0;?;-624.0
263.0;384.0;282.0;5.0;584.0;?;-624.0
263.0;382.0;294.0;7.0;584.0;?;-622.0
265.0;379.0;282.0;6.0;587.0;?;-621.0
265.0;377.0;279.0;7.0;587.0;?;-618.0
265.0;375.0;300.0;11.0;589.0;?;-614.0
266.0;373.0;293.0;16.0;588.0;?;-611.0
264.0;371.0;294.0;20.0;589.0;?;-611.0
262.0;369.0;275.0;21.0;?;579.0;-610.0
257.0;366.0;291.0;21.0;586.0;?;-608.0
256.0;366.0;283.0;20.0;582.0;?;-606.0
256.0;367.0;268.0;20.0;578.0;?;-607.0
254.0;367.0;242.0;18.0;580.0;?;-604.0
249.0;367.0;293.0;14.0;573.0;?;-607.0
250.0;368.0;311.0;11.0;572.0;?;-609.0
247.0;369.0;262.0;13.0;571.0;?;-606.0
247.0;369.0;263.0;12.0;567.0;?;-606.0
245.0;368.0;286.0;11.0;566.0;592.0;-606.0
244.0;368.0;312.0;12.0;564.0;576.0;-607.0
243.0;366.0;304.0;13.0;564.0;556.0;-604.0
242.0;367.0;?;14.0;564.0;581.0;-605.0
241.0;365.0;271.0;12.0;563.0;566.0;-603.0
243.0;364.0;273.0;11.0;565.0;566.0;-603.0
241.0;361.0;264.0;12.0;567.0;562.0;-600.0
240.0;361.0;269.0;9.0;566.0;574.0;-600.0
239.0;360.0;258.0;9.0;563.0;560.0;-600.0
237.0;359.0;276.0;8.0;563.0;576.0;-599.0
237.0;358.0;271.0;8.0;561.0;581.0;-597.0
236.0;359.0;233.0;5.0;561.0;579.0;-596.0
234.0;358.0;276.0;7.0;559.0;601.0;-597.0
230.0;358.0;282.0;6.0;556.0;594.0;?
226.0;359.0;271.0;7.0;?;618.0;?
225.0;359.0;?;4.0;?;590.0;?
222.0;362.0;?;4.0;?;601.0;?
224.0;362.0;?;3.0;?;590.0;?
224.0;364.0;?;3.0;?;?;?
222.0;365.0;?;2.0;?;?;?
223.0;364.0;?;2.0;?;?;?
?;363.0;?;2.0;?;?;?
?;365.0;?;1.0;?;?;?
?;364.0;?;0.0;?;?;?
?;367.0;?;-1.0;?;?;?
?;368.0;?;-1.0;?;?;?
?;370.0;?;-5.0;?;?;-610.0
?;369.0;?;-5.0;?;?;-610.0
?;371.0;?;-6.0;?;?;-612.0
?;372.0;301.0;-6.0;565.0;?;-611.0
?;373.0;291.0;-4.0;568.0;?;-612.0
?;371.0;303.0;-4.0;567.0;?;-610.0
?;373.0;328.0;-1.0;564.0;?;-610.0
?;373.0;307.0;-1.0;565.0;?;-611.0
?;372.0;313.0;0.0;565.0;?;-610.0
?;372.0;321.0;1.0;564.0;?;-610.0
?;?;297.0;0.0;563.0;626.0;-611.0
?;?;301.0;-3.0;560.0;599.0;-611.0
?;?;304.0;-1.0;561.0;646.0;-610.0
230.0;?;303.0;-1.0;561.0;630.0;-608.0
232.0;?;276.0;0.0;558.0;612.0;-609.0
228.0;?;296.0;-1.0;556.0;624.0;-609.0
227.0;369.0;313.0;-1.0;557.0;619.0;-608.0
226.0;368.0;316.0;1.0;555.0;621.0;-608.0
225.0;367.0;321.0;2.0;555.0;601.0;-605.0
224.0;365.0;310.0;0.0;554.0;622.0;-604.0
219.0;364.0;320.0;2.0;550.0;618.0;-603.0
218.0;363.0;318.0;2.0;546.0;624.0;-603.0
217.0;362.0;289.0;3.0;549.0;?;?
212.0;360.0;294.0;1.0;543.0;?;?
211.0;359.0;298.0;0.0;541.0;?;?
209.0;358.0;287.0;0.0;541.0;?;?
209.0;359.0;276.0;-2.0;538.0;?;?
209.0;361.0;272.0;-2.0;539.0;?;?
211.0;359.0;290.0;-4.0;538.0;?;?
209.0;361.0;283.0;-1.0;539.0;?;?
211.0;361.0;287.0;-2.0;539.0;?;?
212.0;362.0;291.0;0.0;540.0;?;?
213.0;363.0;298.0;1.0;542.0;?;?
217.0;367.0;300.0;2.0;542.0;?;?
220.0;365.0;309.0;4.0;548.0;?;?
223.0;369.0;310.0;4.0;550.0;599.0;?
228.0;370.0;310.0;5.0;553.0;591.0;?
231.0;370.0;312.0;4.0;557.0;609.0;-609.0
235.0;371.0;317.0;5.0;560.0;629.0;-610.0
237.0;370.0;301.0;3.0;562.0;603.0;-610.0
239.0;369.0;310.0;7.0;566.0;601.0;-608.0
241.0;366.0;315.0;8.0;567.0;601.0;-608.0
240.0;367.0;305.0;9.0;564.0;595.0;-604.0
238.0;364.0;258.0;10.0;564.0;590.0;-604.0
236.0;361.0;269.0;11.0;561.0;584.0;-601.0
232.0;358.0;274.0;11.0;557.0;572.0;-599.0
229.0;358.0;286.0;11.0;553.0;575.0;-599.0
225.0;356.0;264.0;15.0;547.0;592.0;-597.0
220.0;354.0;269.0;12.0;542.0;571.0;-595.0
217.0;354.0;270.0;16.0;538.0;580.0;-596.0
213.0;352.0;289.0;15.0;533.0;581.0;-596.0
212.0;349.0;282.0;14.0;531.0;598.0;-593.0
208.0;351.0;271.0;15.0;529.0;557.0;-595.0
208.0;350.0;280.0;14.0;528.0;574.0;-593.0
209.0;353.0;271.0;14.0;528.0;562.0;-595.0
209.0;351.0;269.0;11.0;530.0;552.0;-595.0
213.0;352.0;265.0;14.0;533.0;?;-595.0
214.0;352.0;287.0;14.0;536.0;?;-595.0
218.0;351.0;291.0;?;541.0;586.0;-593.0
221.0;352.0;287.0;15.0;545.0;595.0;-594.0
225.0;354.0;275.0;?;549.0;595.0;-594.0
229.0;354.0;269.0;?;552.0;556.0;-596.0
231.0;353.0;270.0;?;554.0;575.0;-592.0
234.0;354.0;242.0;?;556.0;554.0;-594.0
232.0;356.0;265.0;?;556.0;577.0;-595.0
230.0;356.0;264.0;?;556.0;580.0;-597.0
233.0;358.0;278.0;?;558.0;592.0;-599.0
235.0;360.0;281.0;?;558.0;601.0;-598.0
235.0;360.0;281.0;?;558.0;598.0;-602.0
234.0;361.0;291.0;9.0;559.0;594.0;-600.0
235.0;361.0;279.0;8.0;559.0;595.0;-601.0
235.0;360.0;286.0;10.0;559.0;578.0;-600.0
235.0;362.0;298.0;10.0;559.0;572.0;-601.0
234.0;361.0;275.0;10.0;561.0;562.0;-599.0
236.0;362.0;289.0;10.0;559.0;571.0;-600.0
234.0;362.0;283.0;11.0;561.0;579.0;-601.0
235.0;358.0;292.0;10.0;560.0;603.0;-601.0
234.0;360.0;291.0;?;559.0;585.0;-600.0
232.0;361.0;277.0;?;559.0;578.0;-599.0
234.0;360.0;283.0;?;557.0;581.0;-601.0
?;360.0;273.0;?;553.0;570.0;-600.0
?;362.0;263.0;?;553.0;580.0;-601.0
?;360.0;269.0;?;554.0;559.0;-600.0
?;361.0;281.0;?;554.0;587.0;-599.0
?;360.0;291.0;11.0;553.0;620.0;-600.0
?;359.0;289.0;10.0;555.0;611.0;-602.0
?;360.0;271.0;12.0;555.0;604.0;-599.0
?;360.0;282.0;15.0;556.0;592.0;-600.0
?;361.0;281.0;16.0;557.0;601.0;-600.0
?;360.0;279.0;15.0;557.0;606.0;-599.0
235.0;361.0;289.0;15.0;557.0;600.0;-600.0
237.0;358.0;295.0;15.0;558.0;597.0;-600.0
235.0;360.0;275.0;?;558.0;?;-599.0
235.0;360.0;295.0;?;556.0;?;-601.0
236.0;360.0;295.0;?;557.0;?;-600.0
234.0;360.0;289.0;?;555.0;?;-601.0
234.0;361.0;292.0;?;555.0;?;-600.0
234.0;361.0;282.0;?;556.0;?;-602.0
233.0;362.0;281.0;15.0;555.0;?;-601.0
235.0;362.0;281.0;12.0;555.0;?;-601.0
234.0;361.0;291.0;15.0;557.0;554.0;-600.0
234.0;362.0;291.0;?;560.0;552.0;-602.0
236.0;363.0;290.0;?;561.0;568.0;-602.0
238.0;363.0;278.0;?;565.0;590.0;-601.0
241.0;363.0;271.0;?;568.0;?;-602.0
242.0;360.0;270.0;?;569.0;?;-602.0
245.0;360.0;271.0;?;574.0;?;-600.0
246.0;357.0;269.0;?;?;?;-595.0
248.0;356.0;277.0;14.0;?;?;-596.0
245.0;354.0;276.0;16.0;?;596.0;-595.0
243.0;349.0;269.0;19.0;?;572.0;-594.0
239.0;350.0;268.0;18.0;?;569.0;-592.0
237.0;349.0;244.0;17.0;?;580.0;-591.0
234.0;347.0;258.0;17.0;?;591.0;-592.0
229.0;347.0;263.0;16.0;?;576.0;-591.0
225.0;348.0;252.0;13.0;556.0;543.0;-593.0
221.0;349.0;271.0;11.0;553.0;587.0;-593.0
221.0;?;281.0;11.0;?;586.0;-596.0
218.0;?;280.0;8.0;?;579.0;-595.0
220.0;?;269.0;9.0;?;580.0;-595.0
220.0;?;274.0;7.0;?;576.0;-595.0
220.0;?;279.0;8.0;?;568.0;-594.0
220.0;?;250.0;7.0;?;567.0;-593.0
218.0;?;244.0;6.0;?;543.0;-591.0
222.0;?;231.0;6.0;?;547.0;?
224.0;?;227.0;3.0;?;530.0;?
228.0;?;233.0;0.0;?;497.0;?
228.0;?;249.0;-3.0;?;527.0;?
231.0;?;269.0;-7.0;?;519.0;?
233.0;?;240.0;-7.0;?;551.0;?
235.0;?;270.0;-7.0;?;593.0;?
238.0;?;243.0;-7.0;564.0;614.0;?
240.0;334.0;262.0;0.0;566.0;633.0;?
242.0;332.0;264.0;5.0;567.0;624.0;?
245.0;333.0;290.0;7.0;569.0;612.0;?
255.0;335.0;271.0;13.0;574.0;618.0;?
257.0;337.0;298.0;14.0;578.0;592.0;?
263.0;338.0;297.0;20.0;582.0;623.0;-605.0
267.0;342.0;281.0;21.0;584.0;609.0;-609.0
272.0;?;258.0;?;588.0;?;-608.0
275.0;?;293.0;22.0;593.0;?;-612.0
283.0;?;?;19.0;599.0;?;-615.0
294.0;?;?;17.0;607.0;?;-614.0
303.0;?;259.0;15.0;615.0;?;-615.0
310.0;?;261.0;13.0;623.0;?;-616.0
317.0;?;265.0;13.0;629.0;?;-616.0
322.0;?;226.0;10.0;636.0;?;-619.0
326.0;?;250.0;6.0;636.0;?;-620.0
328.0;?;252.0;7.0;639.0;?;-620.0
328.0;?;252.0;5.0;640.0;?;-622.0
330.0;?;251.0;2.0;639.0;?;-624.0
333.0;?;240.0;3.0;640.0;?;-626.0
335.0;?;249.0;4.0;641.0;?;-627.0
338.0;?;274.0;4.0;642.0;?;-632.0
338.0;384.0;272.0;1.0;645.0;621.0;-632.0
340.0;388.0;286.0;0.0;644.0;?;-634.0
338.0;392.0;299.0;-3.0;642.0;?;-638.0
338.0;393.0;318.0;-3.0;643.0;?;-639.0
335.0;396.0;314.0;-1.0;641.0;?;-642.0
337.0;?;302.0;-4.0;643.0;?;-640.0
335.0;?;300.0;-6.0;644.0;?;-640.0
335.0;?;285.0;-4.0;643.0;?;-637.0
338.0;?;270.0;-3.0;644.0;?;-638.0
335.0;?;290.0;-4.0;643.0;?;-638.0
334.0;?;271.0;-2.0;642.0;?;-636.0
328.0;?;263.0;-2.0;638.0;?;-636.0
325.0;?;270.0;-3.0;633.0;?;-634.0
320.0;?;274.0;-1.0;631.0;?;-633.0
315.0;?;275.0;-2.0;626.0;584.0;-633.0
315.0;?;233.0;-1.0;628.0;589.0;-634.0
311.0;?;291.0;-2.0;625.0;573.0;-636.0
314.0;?;266.0;-6.0;624.0;597.0;-637.0
315.0;?;250.0;-6.0;624.0;588.0;-637.0
317.0;?;281.0;-7.0;624.0;574.0;-638.0
319.0;?;258.0;-10.0;627.0;617.0;-639.0
323.0;397.0;322.0;-10.0;630.0;603.0;-642.0
329.0;397.0;274.0;-12.0;632.0;601.0;-641.0
328.0;397.0;281.0;-12.0;635.0;622.0;-644.0
329.0;398.0;320.0;-11.0;634.0;641.0;-642.0
330.0;399.0;293.0;-10.0;634.0;614.0;-641.0
329.0;400.0;292.0;-8.0;637.0;607.0;-642.0
326.0;401.0;319.0;-6.0;633.0;615.0;-643.0
325.0;399.0;287.0;-6.0;632.0;582.0;-642.0
325.0;400.0;?;-9.0;630.0;572.0;-642.0
325.0;399.0;?;-7.0;629.0;538.0;-641.0
321.0;398.0;?;-9.0;627.0;579.0;-642.0
322.0;396.0;?;-11.0;629.0;586.0;-638.0
321.0;396.0;?;-10.0;629.0;602.0;-639.0
320.0;394.0;?;-13.0;626.0;550.0;-636.0
318.0;394.0;?;-12.0;625.0;581.0;-636.0
318.0;392.0;?;-10.0;624.0;539.0;-634.0
315.0;392.0;?;-9.0;622.0;645.0;-634.0
313.0;392.0;?;-11.0;619.0;592.0;-635.0
311.0;391.0;?;-11.0;618.0;646.0;-634.0
310.0;392.0;?;-11.0;617.0;?;-635.0
309.0;394.0;?;-13.0;615.0;?;-639.0
307.0;397.0;?;-13.0;?;?;-639.0
308.0;396.0;?;-12.0;?;?;-638.0
308.0;398.0;?;-12.0;?;?;-640.0
308.0;400.0;?;-14.0;?;?;-641.0
311.0;397.0;?;-13.0;623.0;?;-640.0
314.0;400.0;285.0;-16.0;626.0;?;-640.0
316.0;401.0;303.0;-15.0;627.0;?;-639.0
?;401.0;?;-15.0;628.0;?;-639.0
?;402.0;?;-14.0;630.0;?;-638.0
?;401.0;?;-13.0;631.0;?;-638.0
?;397.0;?;-11.0;632.0;?;-635.0
?;394.0;?;-9.0;634.0;?;-633.0
?;388.0;?;-4.0;631.0;?;-630.0
?;383.0;311.0;5.0;626.0;?;-627.0
?;376.0;301.0;10.0;620.0;?;-621.0
?;373.0;291.0;20.0;611.0;?;-615.0
?;367.0;281.0;24.0;606.0;?;-607.0
?;362.0;262.0;27.0;598.0;?;-606.0
273.0;359.0;261.0;26.0;591.0;?;-602.0
263.0;355.0;?;25.0;583.0;?;-598.0
254.0;349.0;?;22.0;576.0;?;-598.0
246.0;345.0;?;18.0;568.0;559.0;-593.0
235.0;338.0;?;14.0;559.0;512.0;-591.0
226.0;335.0;?;9.0;549.0;520.0;-589.0
217.0;328.0;?;9.0;539.0;557.0;-584.0
207.0;324.0;?;5.0;531.0;520.0;-582.0
198.0;321.0;236.0;3.0;522.0;547.0;-580.0
?;316.0;245.0;2.0;?;550.0;-577.0
183.0;313.0;227.0;3.0;507.0;570.0;-573.0
?;311.0;221.0;4.0;503.0;592.0;-571.0
?;308.0;249.0;5.0;499.0;584.0;-571.0
?;308.0;262.0;8.0;499.0;567.0;-568.0
173.0;305.0;262.0;10.0;499.0;599.0;-565.0
173.0;301.0;261.0;15.0;497.0;582.0;-562.0
172.0;301.0;251.0;15.0;500.0;596.0;-561.0
173.0;300.0;254.0;17.0;500.0;557.0;-560.0
175.0;301.0;264.0;21.0;504.0;569.0;-559.0
176.0;302.0;273.0;21.0;507.0;599.0;-560.0
178.0;305.0;266.0;19.0;511.0;604.0;-561.0
185.0;305.0;265.0;18.0;515.0;576.0;-564.0
188.0;306.0;272.0;17.0;516.0;?;-565.0
190.0;308.0;270.0;15.0;519.0;?;-566.0
193.0;308.0;271.0;16.0;522.0;?;-568.0
195.0;309.0;275.0;12.0;524.0;?;-571.0
195.0;311.0;297.0;12.0;525.0;?;-570.0
199.0;310.0;300.0;12.0;528.0;?;-570.0
197.0;310.0;301.0;15.0;529.0;?;-570.0
198.0;310.0;282.0;16.0;530.0;623.0;-570.0
196.0;307.0;291.0;19.0;528.0;630.0;-569.0
?;305.0;300.0;22.0;525.0;614.0;-567.0
?;302.0;300.0;25.0;524.0;614.0;-564.0
?;296.0;300.0;29.0;524.0;593.0;-558.0
?;290.0;299.0;33.0;521.0;560.0;-553.0
?;283.0;287.0;37.0;516.0;560.0;-545.0
?;269.0;298.0;44.0;?;558.0;-537.0
?;258.0;289.0;49.0;?;576.0;-524.0
?;245.0;287.0;57.0;?;634.0;-511.0
?;227.0;272.0;65.0;?;618.0;-496.0
?;210.0;238.0;76.0;?;591.0;-483.0
?;191.0;270.0;84.0;?;610.0;-467.0
?;169.0;347.0;92.0;?;620.0;-450.0
?;146.0;333.0;101.0;?;591.0;-431.0
?;120.0;258.0;109.0;?;584.0;-408.0
?;94.0;242.0;115.0;?;538.0;-384.0
?;62.0;242.0;122.0;?;548.0;-358.0
?;34.0;211.0;126.0;?;502.0;-334.0
-89.0;6.0;193.0;126.0;256.0;488.0;-314.0
-115.0;-20.0;195.0;129.0;229.0;483.0;-291.0
-138.0;-47.0;190.0;132.0;204.0;?;-266.0
-163.0;-77.0;171.0;137.0;?;?;-244.0
-186.0;-103.0;192.0;142.0;?;?;-224.0
-216.0;-130.0;165.0;147.0;?;?;-200.0
-243.0;-154.0;174.0;152.0;?;?;-178.0
-281.0;-178.0;185.0;158.0;?;?;-154.0
-314.0;-196.0;141.0;164.0;?;?;-138.0
-351.0;-210.0;129.0;170.0;?;?;-125.0
-383.0;-224.0;124.0;178.0;?;?;-112.0
-410.0;-236.0;148.0;189.0;?;?;-103.0
-431.0;-246.0;167.0;203.0;?;?;-89.0
-449.0;-255.0;136.0;218.0;?;?;-75.0
-467.0;-262.0;165.0;236.0;?;?;-61.0
-483.0;-270.0;147.0;254.0;?;?;-47.0
-497.0;-275.0;200.0;269.0;?;?;-33.0
-507.0;-278.0;228.0;285.0;-428.0;?;-21.0
-513.0;-285.0;254.0;295.0;-439.0;?;-8.0
-521.0;-288.0;255.0;306.0;-449.0;?;3.0
-526.0;-290.0;273.0;313.0;-458.0;?;16.0
