InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
-159;4;?;794;310;?;27;367;?;-2
-159;-3;?;801;304;?;-4;366;?;-23
-159;5;?;800;?;?;18;363;?;25
-159;1;?;801;?;?;7;364;?;24
-159;-5;?;803;?;?;9;367;?;12
-159;-2;?;801;?;?;-24;367;?;29
-159;2;?;799;?;67;12;368;-12;-1
?;-2;?;798;?;69;49;369;-49;-33
?;-3;?;802;?;69;24;365;-24;-8
?;3;?;805;?;64;17;364;-17;4
-159;5;-6;801;?;64;-14;368;14;-6
-159;0;9;802;?;64;24;370;-24;9
-159;-3;11;805;?;66;10;362;-10;11
-159;2;-17;800;?;70;-62;360;62;-17
-159;3;-37;799;310;69;-35;363;35;-37
-159;-1;-26;805;307;66;-14;364;14;-26
-159;3;1;801;311;65;-8;369;8;1
-159;5;5;795;312;70;20;368;-20;5
-159;?;2;800;309;66;21;368;-21;2
-159;?;-11;798;307;69;-18;369;18;-11
-159;?;1;800;305;69;-20;365;20;1
-159;?;25;807;314;60;-13;367;13;25
-159;?;-8;796;?;70;-29;?;29;-8
-159;?;-10;802;?;67;19;?;-19;-10
-159;?;20;805;307;65;30;?;-30;20
-159;?;42;797;308;70;1;?;-1;42
-159;?;30;801;309;64;-6;?;6;30
-159;?;5;803;310;63;-23;370;?;5
-159;?;34;810;309;61;2;362;?;34
-159;?;10;805;306;65;-6;363;?;10
-159;?;0;795;308;72;-1;367;?;0
-159;?;13;802;308;66;32;366;?;13
-159;?;-5;805;307;65;15;366;?;-5
-159;2;13;801;307;?;-2;371;?;13
-159;0;0;802;?;?;-23;371;?;0
-159;6;7;800;?;?;-7;367;?;7
-159;5;31;798;308;?;11;369;?;31
-159;-2;6;801;302;?;21;372;?;6
-159;-2;-5;803;302;?;12;374;?;-5
-159;-5;4;803;299;?;-49;374;?;4
-159;0;7;803;302;?;-32;369;?;7
-159;3;0;802;305;66;0;367;?;0
-159;1;15;802;303;66;-22;368;22;15
-159;-1;24;803;302;66;11;371;-11;24
-159;-4;?;801;299;69;36;371;-36;25
-159;4;?;799;305;71;17;364;-17;36
-159;7;?;802;309;67;32;364;?;4
-159;-1;?;801;301;69;-11;367;?;2
-159;3;?;796;304;?;-48;369;?;37
-159;9;?;794;311;?;-15;371;?;16
-159;4;-6;797;306;71;-4;368;?;-6
-159;-1;-12;802;303;66;-18;370;?;-12
-159;-1;-29;801;304;65;-40;376;?;-29
-159;3;-7;797;305;69;-5;371;?;-7
-159;0;-1;803;303;65;-7;371;?;-1
-159;1;-27;801;305;64;-32;376;?;-27
-159;2;15;797;305;69;-14;374;?;15
-159;-7;50;806;297;65;-56;371;?;50
-159;?;19;?;301;65;-51;374;?;19
-159;?;23;?;300;68;-22;376;?;23
-159;-5;-3;?;298;69;-20;374;20;-3
-159;6;-20;?;305;75;-2;369;2;-20
-159;-1;35;?;301;69;-23;370;23;35
-159;-3;14;?;301;62;-36;377;36;14
-159;6;13;?;306;69;-15;374;15;13
-159;?;50;?;300;71;6;370;-6;50
-159;?;2;?;303;68;0;373;0;2
-159;?;-9;?;306;73;-27;373;27;-9
-159;?;34;?;299;72;-25;372;25;34
-159;?;6;?;302;68;-20;372;20;6
-159;?;-6;?;298;70;-24;379;24;-6
-159;?;37;?;302;67;30;381;-30;37
-159;10;24;?;311;?;19;376;-19;24
-159;?;18;803;301;?;-21;374;21;18
-159;?;26;803;298;?;24;374;-24;26
-159;?;-13;799;300;?;5;?;-5;-13
-159;?;8;800;302;?;4;?;-4;8
-159;?;25;799;302;69;13;?;-13;25
-159;?;15;796;300;71;-5;?;5;15
-159;?;23;799;301;68;19;?;-19;23
-159;?;-30;799;301;69;44;?;-44;-30
-159;?;-48;798;301;70;60;?;?;-48
-159;?;-15;798;299;70;-11;372;?;-15
-159;?;-19;798;300;68;-37;375;?;-19
-159;?;6;799;305;66;17;375;?;6
-159;?;12;801;302;67;-17;372;?;12
-159;?;-16;801;302;67;-29;371;29;-16
-159;?;32;795;306;69;16;374;-16;32
-159;?;26;796;306;68;-2;377;2;26
-159;?;-37;799;304;67;13;372;-13;-37
-159;?;-14;795;308;71;36;370;-36;-14
-159;?;25;795;306;69;27;376;-27;?
-159;?;19;802;297;69;31;369;-31;?
-159;?;-11;804;299;67;-19;366;19;?
-159;?;-12;799;305;66;14;376;-14;?
-159;?;-3;?;?;69;36;375;-36;?
-159;0;7;?;?;65;?;369;50;?
-159;3;-16;?;?;63;-53;370;53;?
-159;9;-50;?;?;73;-26;366;26;?
-159;8;-9;?;308;?;-6;367;6;?
-159;0;-36;?;302;66;20;372;-20;?
-159;-2;-45;803;301;65;10;371;?;?
-159;-1;-4;807;305;60;8;372;?;?
-159;-1;-16;807;305;61;7;?;-7;?
-159;3;13;803;306;65;10;?;-10;?
-159;-1;-33;802;303;65;37;372;-37;?
-159;0;-75;802;304;66;?;368;4;-75
-159;7;-8;799;310;68;?;366;-20;-8
-159;3;25;797;308;68;?;372;-36;25
-159;2;16;801;307;67;?;368;23;16
-159;3;-11;804;307;67;?;360;-45;-11
-159;0;-16;805;306;?;?;369;-29;-16
-159;5;7;799;311;?;?;368;-24;7
-159;6;12;801;311;?;?;359;-69;12
-159;-1;4;?;306;?;?;362;?;4
?;0;4;?;306;?;14;362;?;4
?;0;5;?;306;64;23;?;?;5
?;1;8;?;308;67;6;?;?;8
?;1;23;?;307;68;5;?;?;23
-159;1;21;?;307;65;-5;?;?;21
-159;0;-9;?;306;67;9;?;-9;-9
-159;-1;-18;?;306;?;18;?;-18;-18
-159;10;17;?;317;?;-1;?;1;17
-159;7;30;?;314;?;4;?;-4;30
-159;-1;18;?;305;?;?;?;-23;18
-159;1;15;?;307;?;?;?;8;15
-159;3;26;?;311;?;?;?;32;26
-159;3;18;?;311;?;?;?;-19;18
-159;-4;-2;?;303;?;?;368;-41;-2
-159;-2;36;?;305;?;?;364;4;36
-159;4;50;?;309;?;?;362;-17;50
-159;1;4;797;306;?;?;367;-47;4
-159;0;17;801;307;?;?;368;-26;17
-159;0;20;801;306;?;27;367;-27;20
-159;1;-32;799;307;?;6;369;-6;-32
-159;0;-16;797;307;?;3;369;-3;-16
-159;8;5;796;315;?;39;366;-39;5
-159;8;-3;800;316;?;1;368;-1;-3
-159;-3;37;803;306;?;-33;372;33;37
-159;0;41;?;308;?;-5;370;5;41
-159;-2;15;?;306;64;-31;368;?;15
-159;0;24;?;306;67;-36;366;?;24
-159;4;22;?;311;66;17;369;?;22
-159;-1;28;?;307;63;23;371;?;28
-159;-1;25;?;307;?;6;368;?;25
-159;0;-13;?;307;?;-10;366;?;-13
-159;-1;4;?;305;?;-24;363;?;4
-159;-2;12;?;304;?;-21;365;?;12
-159;-1;-8;?;305;67;-27;367;?;-8
-159;2;21;?;309;66;-19;365;?;21
-159;3;15;?;309;72;-3;368;?;15
-159;3;-23;?;308;73;-21;366;?;-23
-159;1;-18;?;309;63;-18;365;?;-18
-159;-3;-25;801;307;65;-17;371;?;-25
-159;0;-37;797;307;71;-20;365;?;?
-159;1;-37;?;308;67;11;358;?;?
-159;-2;-28;?;307;?;17;?;?;?
-159;-3;4;803;307;?;14;?;?;?
-159;-7;-10;808;303;?;21;?;?;?
-159;-3;22;802;305;?;10;?;?;?
-159;6;36;798;311;68;29;?;?;?
-159;1;-20;806;308;64;56;?;?;?
-159;-2;1;809;306;62;11;?;?;?
-159;3;17;800;308;69;-26;?;?;?
-159;4;9;798;308;71;5;?;?;?
-159;3;-7;802;308;67;38;?;-38;?
-159;2;-13;802;308;67;13;365;-13;?
-159;-1;5;803;306;66;-24;368;24;?
-159;-1;4;803;306;66;-7;367;7;?
-159;1;17;800;308;67;?;370;-36;17
-159;0;-2;805;307;64;?;367;-45;-2
-159;0;6;804;307;?;?;367;18;6
-159;2;6;798;308;?;?;370;20;6
-159;-1;-37;801;306;?;?;368;-38;-37
-159;-2;-11;801;306;?;?;368;4;-11
-159;1;-8;799;308;69;?;367;28;-8
-159;0;-18;799;309;67;?;369;-29;-18
-159;-1;2;803;307;67;?;362;-69;2
-159;-4;0;807;303;69;?;353;-60;0
-159;-9;?;807;301;66;?;362;-15;-28
-159;-4;?;809;307;60;?;368;20;-40
-159;0;?;805;311;62;?;366;34;4
-159;-6;?;806;303;65;?;364;20;17
-159;-3;?;808;306;63;?;363;-29;16
-159;6;?;801;315;66;?;364;-42;-7
-159;0;?;801;308;68;-4;364;4;-46
-159;?;?;803;306;67;-9;363;9;3
-159;?;?;800;310;67;22;366;-22;?
-159;?;?;803;310;63;28;368;-28;?
-159;-1;?;807;310;60;44;367;-44;-17
-159;-1;?;806;310;61;27;368;-27;-15
-159;0;?;803;311;64;-24;368;24;-5
-159;1;?;799;312;68;-17;366;17;-5
-159;1;3;803;313;64;-11;365;11;3
-159;-3;32;803;309;65;-13;365;13;32
-159;1;?;797;309;71;-15;362;15;27
-159;0;?;802;310;67;3;362;-3;3
-159;-3;?;803;308;65;27;368;-27;4
-159;6;4;799;316;67;-9;364;9;4
-159;1;17;801;310;68;-2;362;2;17
-159;-3;23;802;306;69;3;360;-3;23
-159;0;-8;804;309;66;3;361;-3;-8
?;-1;-28;807;309;61;26;368;-26;-28
?;3;-36;803;312;63;-10;368;10;-36
?;-4;-40;802;306;67;-41;365;41;-40
?;-1;-12;801;308;67;-34;367;34;-12
?;5;16;801;314;64;18;369;-18;16
?;0;9;803;311;62;28;373;-28;9
?;-1;-6;801;?;66;-17;371;?;-6
?;1;3;?;?;69;-24;366;?;3
?;1;24;?;?;68;-7;368;?;24
?;-2;14;?;?;62;41;370;?;14
?;2;-1;?;?;65;-1;368;?;-1
?;3;-7;?;311;67;-39;367;?;-7
?;-3;-5;?;307;66;31;363;?;-5
?;6;4;?;313;70;21;361;?;4
?;10;1;795;317;71;9;361;?;1
-159;-2;16;801;306;69;22;361;-22;16
-159;-7;-2;802;302;69;-13;362;13;-2
-159;-1;?;800;308;69;-18;363;18;-27
-159;-4;?;801;304;69;8;366;?;-16
-159;-5;?;801;303;69;8;366;?;-17
-159;6;?;802;314;66;1;361;?;2
-159;-2;?;808;307;61;-19;366;?;-8
-159;-4;?;802;304;68;-41;365;?;-5
-159;8;30;797;314;70;-27;362;?;30
-159;-1;13;803;308;65;8;368;?;13
-159;-3;11;800;304;71;3;364;?;11
-159;4;21;798;310;69;-34;365;?;21
-159;-3;-1;804;306;64;-11;369;?;-1
-159;-3;-2;803;305;66;7;367;-7;-2
-159;0;3;801;308;?;-4;365;4;3
-159;-1;-16;803;307;?;-4;360;4;-16
-159;3;-25;803;312;?;?;364;30;-25
-159;?;-32;799;310;?;?;369;22;-32
-159;?;-27;799;?;?;?;363;9;-27
-159;?;26;802;?;65;?;366;-5;26
-159;?;14;808;?;60;?;372;-14;14
-159;-1;-26;809;?;60;?;366;-7;-26
-159;7;10;802;?;64;?;366;-20;?
-159;-4;0;802;?;63;-17;373;17;?
-159;-7;9;806;?;62;0;371;0;?
-159;0;21;800;?;68;22;365;-22;?
-159;0;7;800;?;70;-16;363;16;?
-159;-1;35;805;?;65;-4;364;4;?
-159;0;4;803;?;64;-24;366;24;?
-159;0;-4;802;?;64;-32;368;32;?
-159;2;6;802;?;68;10;359;-10;?
-159;2;11;800;?;69;12;360;-12;?
-159;0;35;801;?;67;-5;365;5;35
-159;2;7;801;310;69;-4;360;4;7
-159;3;0;802;313;66;13;362;-13;0
-159;4;8;803;315;64;25;364;-25;8
-159;-4;1;802;308;65;23;369;-23;1
-159;-7;7;803;305;65;-2;370;2;7
-159;1;3;803;311;67;0;361;0;3
-159;3;-15;801;314;66;26;365;-26;-15
-159;6;-12;802;316;65;-7;363;7;-12
-159;2;7;803;313;65;-42;362;42;7
-159;-2;-4;801;309;66;-12;368;12;-4
-159;1;1;801;311;66;21;367;-21;?
-159;1;25;801;310;67;-20;366;20;?
-159;0;-9;802;309;67;-64;364;64;?
-159;-1;-34;805;308;64;?;364;26;?
-159;0;3;799;309;67;?;369;0;?
-159;2;10;797;311;68;?;368;-40;?
-159;-2;?;804;309;63;?;369;-48;?
-159;-5;?;803;306;64;-4;371;4;?
-159;-5;?;804;305;66;-4;366;4;3
-159;-6;?;808;305;61;-14;368;14;9
-159;2;?;801;310;67;6;362;-6;-12
-159;3;-28;804;312;65;7;361;-7;-28
-159;-3;-11;805;308;63;-10;368;10;-11
-159;1;4;797;309;73;27;361;-27;4
-159;2;6;800;310;68;-4;364;4;6
-159;-1;-5;797;308;69;-24;369;24;-5
-159;-4;3;796;304;71;0;369;0;3
-159;-4;19;802;305;66;?;369;?;19
-159;-5;13;800;304;68;?;370;?;13
-159;-4;15;801;305;67;?;370;?;15
-159;11;?;800;316;66;?;364;?;18
-159;11;?;797;317;68;?;365;?;4
-159;-2;?;801;306;65;?;370;?;18
-159;-2;?;801;305;67;?;367;?;37
-159;1;?;799;307;71;?;363;?;9
-159;0;?;803;307;67;?;366;?;4
-159;-2;?;805;303;65;?;365;?;11
?;-5;?;800;?;70;?;368;?;-31
?;-2;-16;?;?;69;?;370;?;-16
?;3;1;?;?;67;?;367;-57;1
?;1;-28;?;?;67;38;373;-38;-28
?;-2;-7;799;?;67;-11;376;11;-7
?;0;-9;802;?;68;-4;365;4;-9
?;2;-14;799;?;69;28;366;-28;-14
?;1;19;795;?;71;-21;370;21;19
-159;2;-30;801;?;67;-51;366;51;-30
-159;6;-37;?;?;66;-10;368;10;-37
-159;1;42;?;?;72;-13;370;13;42
-159;-1;24;?;?;70;-8;367;8;24
-159;0;28;?;?;69;-14;370;14;28
-159;-1;42;?;?;64;-41;370;41;42
-159;-5;-13;?;?;62;6;367;-6;-13
-159;-4;-37;?;?;71;11;?;-11;-37
-159;-1;-28;?;?;69;-33;?;33;-28
-159;-10;21;802;297;68;8;371;-8;21
-159;-3;40;797;302;71;-1;369;1;40
-159;4;8;802;310;65;-25;367;25;8
-159;-2;-5;801;305;67;4;370;-4;-5
-159;-1;5;799;305;69;18;367;-18;5
-159;-4;-3;805;303;65;21;367;?;-3
-159;-2;-21;796;303;72;-44;368;?;-21
-159;2;14;799;307;68;-63;367;?;14
-159;1;39;803;308;64;-9;368;?;39
?;2;17;795;306;72;23;367;?;17
?;1;?;799;307;68;36;370;?;?
?;0;?;799;307;67;-5;372;?;?
?;-4;?;802;302;66;-36;371;?;21
?;-6;?;804;301;64;-23;373;?;12
?;7;?;795;312;68;-32;372;?;14
?;10;?;?;315;68;-40;370;40;18
?;-4;?;?;302;66;8;374;-8;-37
?;-1;-32;?;305;69;16;371;-16;-32
?;8;-12;?;311;71;-24;367;24;-12
?;2;16;?;306;71;30;370;-30;16
?;-4;37;?;301;69;28;374;-28;37
?;-2;22;799;303;68;-13;373;13;22
?;1;4;799;305;70;17;368;-17;4
?;?;-9;797;304;71;-16;369;16;-9
?;?;21;798;306;68;-20;371;20;21
?;?;9;803;304;67;-13;366;13;9
?;?;-2;801;302;68;15;368;-15;-2
?;?;13;799;302;68;30;374;-30;13
?;?;-15;807;301;64;-22;370;22;-15
?;?;12;805;305;63;2;371;-2;12
?;?;29;797;308;68;-12;373;12;29
?;2;-30;799;308;65;-7;375;7;-30
?;1;-26;800;308;64;27;375;-27;-26
?;-1;-19;796;306;68;-44;376;44;-19
-159;-3;-27;797;305;68;-37;376;?;?
-159;1;29;797;306;71;13;368;?;?
-159;1;3;798;307;68;-41;?;?;?
-159;-9;-27;803;299;65;-28;?;?;?
-159;-7;35;800;298;70;25;?;?;?
-159;1;42;797;307;69;4;?;?;?
-159;-7;16;804;300;64;-3;?;?;?
-159;-11;1;805;295;65;-12;?;?;?
-159;3;-20;796;308;67;-10;?;?;?
-159;2;-23;795;307;68;-22;376;?;?
-159;0;3;797;306;67;?;378;?;3
-159;?;13;797;310;66;?;377;?;13
-159;?;4;799;299;68;?;375;?;4
-159;?;12;797;303;68;?;375;?;12
-159;?;12;796;308;68;?;374;-6;12
-159;?;2;797;306;70;?;370;8;2
-159;?;5;800;309;?;?;370;-36;5
-159;?;-7;?;304;?;?;369;?;-7
-159;?;-9;?;304;?;?;367;?;-9
?;?;16;?;?;?;?;369;?;?
?;?;-7;?;300;?;?;368;?;?
?;?;-23;796;304;71;?;369;?;-23
?;?;28;796;310;69;?;371;?;28
?;?;23;799;302;70;?;370;?;23
?;?;-31;797;301;71;-20;371;?;-31
?;5;-29;798;309;67;-11;371;?;-29
?;7;-32;796;311;67;38;372;?;-32
?;5;-30;794;310;69;34;373;?;-30
?;6;?;794;311;69;-23;374;?;-2
?;6;?;795;?;69;-12;?;?;-6
?;5;?;798;308;70;42;?;?;-7
?;8;?;798;310;71;46;?;-46;-6
?;-1;?;801;303;68;52;?;-52;-4
?;0;?;800;306;68;13;?;-13;11
-159;7;?;797;312;69;-20;368;?;26
-159;-1;?;801;305;67;27;370;?;5
-159;-1;?;799;304;?;9;369;?;-20
-159;-2;?;802;303;?;-26;371;?;9
-159;-3;-28;800;302;?;-16;370;?;-28
-159;-2;-31;800;302;70;-15;366;?;-31
-159;-5;28;807;?;65;-25;366;?;28
-159;1;6;801;?;66;-24;370;?;6
-159;1;10;802;?;66;-19;370;?;10
-159;3;4;801;?;66;-39;368;?;4
-159;4;-31;797;?;70;-6;367;?;-31
-159;-2;-16;803;?;65;13;371;?;-16
-159;-2;18;802;?;66;-13;370;?;18
-159;3;7;799;?;72;24;362;?;7
-159;?;-22;805;?;64;28;364;?;-22
-159;?;15;806;?;63;-2;366;?;15
-159;?;-19;799;?;69;25;366;?;-19
-159;?;-51;803;?;64;?;367;?;-51
-159;-2;20;807;?;64;?;365;?;20
-159;-1;9;800;?;71;?;364;-16;9
-159;?;-20;799;305;72;?;362;3;-20
-159;?;-1;805;305;64;?;367;-15;-1
-159;?;4;806;308;63;?;364;9;4
-159;?;-12;804;308;66;?;363;56;-12
-159;?;-26;803;307;65;?;370;-2;-26
-159;?;-8;803;308;66;?;364;-19;-8
-159;?;-7;799;306;69;?;367;1;-7
-159;?;-44;801;303;66;?;370;6;-44
-159;-6;-72;808;304;62;-20;366;20;-72
-159;4;-30;798;313;66;-19;369;19;-30
-159;10;-7;791;318;72;19;367;-19;-7
-159;-2;-19;801;308;69;23;360;?;-19
-159;-4;23;803;307;68;-17;359;?;23
-159;-2;-3;802;308;68;22;359;?;-3
-159;-7;10;800;303;70;42;364;?;10
-159;3;100;794;309;73;-2;367;?;100
-159;4;64;799;310;69;7;?;?;64
-159;-5;24;803;301;67;-5;?;?;24
-159;3;33;802;306;67;-39;?;?;33
?;2;9;804;308;57;-11;?;?;9
?;1;38;804;304;60;-12;?;?;38
?;13;91;806;?;65;?;?;?;91
?;9;46;809;?;58;-14;?;?;46
?;2;-12;801;?;70;-42;?;?;-12
?;4;-7;797;?;74;-21;?;?;-7
-160;3;-15;805;?;60;-31;?;?;-15
-160;-5;-23;804;?;64;-71;?;71;-23
-160;-2;11;801;?;71;-49;371;49;11
-160;4;15;805;?;64;-43;374;43;15
-160;-8;-18;805;?;64;-51;380;51;-18
-160;-2;-44;800;?;66;-56;383;56;-44
-160;0;-39;793;?;76;-48;373;48;-39
?;-9;-34;799;?;71;-92;376;92;?
?;-10;16;797;?;70;?;385;228;16
?;19;11;795;?;72;?;366;378;?
?;58;103;810;?;48;?;362;573;?
?;56;452;800;?;55;?;369;736;?
?;109;574;842;?;4;?;369;738;?
?;65;1455;887;?;-36;?;407;774;?
?;-59;1869;842;?;59;?;398;647;?
-163;-137;951;789;?;163;?;339;320;?
-163;-193;902;776;-16;187;?;342;291;?
-163;149;384;816;335;93;?;278;189;384
-163;519;-192;808;719;30;?;206;-174;-192
-163;467;199;793;703;9;?;278;-393;199
-163;314;108;830;589;-29;?;354;-471;108
-163;265;126;804;537;14;?;331;-539;126
-163;280;200;788;542;33;566;313;-566;200
-162;201;33;830;497;-6;489;350;-489;33
-161;178;98;827;478;15;?;295;-470;98
-161;216;333;841;513;11;?;235;-434;333
-161;141;370;858;435;27;?;204;-383;370
-161;?;259;906;368;36;534;84;-534;259
-161;132;259;975;379;-22;601;42;-601;259
-161;91;217;847;?;99;587;76;-587;217
-161;109;?;975;?;-46;754;71;-754;562
-161;-51;?;713;?;224;505;215;-505;403
-163;-82;?;572;?;343;347;313;-347;703
-163;-44;?;656;?;249;416;299;?;874
-159;-604;?;-429;?;1462;-974;563;?;-1371
-156;-857;?;279;?;571;-2850;1147;?;-1311
-156;-815;?;1948;?;-1635;-3357;2069;?;-263
-157;-405;?;1364;?;-1097;-1904;1814;?;-641
-160;338;243;666;?;13;-8;482;?;243
-160;140;268;766;?;75;127;331;?;268
-160;-14;10;812;?;35;-15;441;?;10
-161;115;258;793;?;82;99;292;?;258
-161;27;173;796;?;65;-29;390;?;173
-162;?;217;811;?;57;7;366;?;217
-162;?;158;813;?;61;-23;366;?;158
-162;?;149;802;?;70;-42;369;?;149
-163;?;139;801;?;79;-22;358;22;139
-163;14;68;814;275;65;-66;369;66;68
-163;15;59;809;272;70;-5;369;5;59
-163;-9;61;813;248;74;22;369;-22;61
-163;35;15;790;289;83;-12;369;12;15
-163;50;7;783;303;84;?;372;1;7
-163;-1;-4;807;256;71;?;373;79;-4
-163;55;-99;792;312;71;?;391;84;-99
-163;53;6;762;296;109;?;340;320;6
-163;-30;238;873;210;63;?;315;899;238
-163;7;277;871;255;26;?;373;1379;277
-163;103;311;765;317;107;?;320;2031;311
-163;183;365;832;363;130;?;256;2346;365
-164;69;?;665;290;148;?;308;2010;319
-162;240;?;1064;417;-18;?;343;2526;295
-159;321;?;2375;591;-1159;?;1206;3439;-483
-153;-60;?;2386;319;-1366;-1976;1604;1976;-1204
-144;25;?;1270;101;468;746;62;-746;-436
-140;4;?;1138;10;895;1832;-368;-1832;-56
-143;-289;-341;1028;-130;414;3012;237;-3012;-341
?;-240;-341;719;-7;386;4721;276;-4721;-341
?;-425;-66;868;-41;45;5111;612;-5111;-66
?;-680;692;1063;-57;-408;5374;1212;-5374;692
?;-950;850;1132;-142;-609;5824;1997;-5824;850
?;-1454;-148;-386;-1312;1383;4464;2432;-4464;-148
?;-741;-1645;-2074;-1433;3159;1414;?;-1414;-1645
-157;294;-2581;-2444;-614;3156;-300;?;300;-2581
-157;126;-2437;-2412;-763;3200;-98;?;98;-2437
-157;113;-2416;-2395;-769;3189;-88;?;88;?
-157;194;-2558;-2524;-740;3278;-152;?;152;?
-157;89;-2281;-2211;-719;3015;-83;?;83;?
-158;195;-2710;-2761;?;3513;-138;?;138;?
-157;85;-2040;-1842;?;2651;-104;?;104;-2040
-153;-124;-95;904;?;18;-124;?;124;-95
-153;-99;-5;950;?;-42;-147;?;147;-5
-153;-75;-160;627;?;?;-102;?;102;-160
-153;-98;59;916;?;?;-111;280;?;59
-153;-82;-85;717;?;?;-97;448;?;-85
-153;-89;-18;814;329;?;-105;365;?;-18
-153;-88;-36;787;316;?;-103;390;?;-36
-153;-100;5;793;304;?;-129;396;?;5
-152;-71;33;771;345;?;-313;317;?;33
-154;-38;90;827;367;?;-578;261;?;90
?;-58;26;758;363;?;-1323;300;1323;26
?;-179;-19;768;102;?;-4901;-61;4901;-19
?;-393;-835;988;48;?;-7818;375;7818;-835
?;-792;-2739;856;527;?;-8012;3003;8012;-2739
?;-1070;-3252;866;637;-2935;-9056;?;9056;-3252
?;-349;-2933;?;735;-1470;-5289;?;5289;-2933
?;489;-3281;?;1197;-918;-1843;?;1843;-3281
?;210;-3049;?;956;-730;-2132;?;2132;-3049
?;-88;-2599;?;428;663;661;?;-661;-2599
?;94;-2611;?;421;980;1504;?;-1504;-2611
-85;-119;-2235;?;180;963;1947;?;-1947;-2235
-83;?;?;?;-239;1312;3489;?;-3489;-1772
-87;?;?;?;-316;1220;?;?;-3417;-1675
-86;?;?;?;-336;1256;?;?;?;-1133
-87;?;?;?;-23;956;?;?;?;-877
-88;?;?;?;500;378;?;?;?;-458
-89;?;?;?;297;596;?;?;?;1591
-92;?;?;?;13;921;?;?;?;1980
-93;?;?;?;838;114;?;?;?;929
-95;204;?;?;1489;-494;?;1151;?;1336
-97;167;?;?;1181;-190;?;1362;?;1819
-95;20;?;?;1108;?;?;1506;?;1956
-102;543;?;?;1091;?;?;949;?;1081
-108;544;?;?;885;89;?;627;370;-305
-106;251;?;?;1182;-323;-613;795;?;-539
?;86;?;?;1050;-238;-739;690;?;32
?;-208;?;?;?;-43;-1091;537;?;250
?;-94;?;?;?;-224;-646;?;?;192
?;-460;?;?;?;555;-2265;?;?;723
-107;326;?;?;?;1431;-2969;?;?;452
-104;1079;?;?;-1670;2378;?;?;?;409
-106;1112;223;?;-1092;2004;?;?;?;?
-119;1764;-1276;-109;2285;-267;?;?;-3311;?
-123;80;-652;867;?;-127;?;?;-1981;?
-122;-822;104;751;?;505;?;?;823;?
-122;-87;-353;733;?;38;?;?;-598;?
-122;-418;-69;729;?;263;?;?;174;?
-122;-340;-7;754;?;199;?;360;19;?
-122;-326;100;768;?;159;?;372;-14;100
-122;-347;289;742;?;174;?;422;92;289
-123;-269;260;756;?;120;?;389;-141;260
-124;-408;126;778;?;205;?;420;-16;126
-124;-384;-50;780;?;193;?;402;-48;-50
-124;-325;-67;763;?;171;-33;389;33;-67
-124;-320;-64;761;367;170;-32;?;32;-64
-123;-345;-51;768;351;169;-76;?;76;-51
-123;-323;2;753;371;160;-48;?;48;2
-123;-361;-71;760;323;182;24;?;-24;-71
-123;-374;-154;769;314;185;45;?;-45;-154
-122;-289;-150;732;389;170;78;?;-78;-150
-122;-289;-122;722;385;173;41;?;-41;-122
-122;-317;-8;745;375;?;90;?;-90;-8
-122;-353;-108;767;336;?;138;382;-138;-108
-122;-300;-296;771;423;?;75;406;-75;-296
-122;?;-298;730;600;?;37;437;-37;-298
-121;?;-246;738;525;?;28;420;-28;-246
-121;-342;-123;783;400;?;40;416;-40;-123
-121;-312;?;761;404;?;39;383;-39;-128
-121;-305;?;797;460;?;73;428;-73;-89
-120;-247;?;710;420;?;-8;307;8;-41
-121;-302;?;784;441;?;87;423;-87;44
-121;-313;?;784;413;?;163;414;-163;40
-121;-26;?;328;213;?;-364;-167;364;-303
-122;-216;?;782;656;-224;-680;707;680;-12
-122;-484;?;1398;1201;-1500;-724;1790;724;453
-122;-365;?;1051;826;-700;-624;1117;624;184
-122;-315;?;769;382;156;-233;369;233;123
-123;-196;?;714;500;91;-213;396;213;319
-124;-170;?;698;534;?;-285;505;285;247
-126;-332;?;781;317;?;-185;394;185;299
-127;-402;?;785;?;?;-337;469;337;191
-128;-376;?;808;?;?;-558;?;558;418
-129;-444;?;966;?;?;-928;108;928;1581
-130;-391;1946;873;?;?;-1093;444;1093;1946
-131;-105;861;625;?;?;-418;627;418;861
-132;-192;338;859;?;?;-149;285;149;338
-134;-505;1526;1198;?;?;-372;28;372;1526
-136;-1160;942;1237;?;470;-48;244;?;942
-138;-905;?;1155;?;177;560;500;?;843
-145;286;?;1007;?;-331;705;508;?;3692
-155;-355;?;978;81;-266;110;810;?;3280
-157;-997;?;1008;-595;-132;-176;990;?;2163
-156;-665;?;988;-252;-203;-49;903;?;2789
-157;-823;?;999;-413;-170;-104;944;?;2485
-157;-775;?;996;-365;-179;-89;932;?;2579
-156;-757;?;993;-347;-182;-84;926;?;2612
-159;-801;?;1001;-389;-178;-92;941;92;2528
-153;-757;?;986;-350;-176;-89;922;89;2611
