InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
-2;7;105.0;?;19;-137.0;654;724;-7;19;?;-3;-41
17;-9;118.0;?;-2;-145.0;655;730;9;-2;?;-2;-41
11;-7;77.0;?;-7;-153.0;658;733;7;-7;?;-6;-41
3;-7;93.0;?;1;-140.0;660;726;7;1;?;-4;-41
-8;19;120.0;?;-38;-135.0;660;723;-19;-38;?;-3;-41
9;23;140.0;?;-17;-136.0;658;731;-23;-17;?;-4;-41
33;-17;140.0;?;0;-136.0;664;727;17;0;?;-4;-41
28;-9;87.0;?;-8;-137.0;666;723;9;-8;?;-3;-41
-2;-12;75.0;?;23;-157.0;659;727;12;23;?;1;-41
-18;-40;99.0;?;21;-162.0;660;725;40;21;-18;6;-41
-6;3;45.0;?;26;-154.0;659;731;-3;26;-6;8;-41
-19;15;57.0;?;25;-154.0;656;735;-15;25;-19;1;-41
-1;0;95.0;?;-5;-176.0;659;730;0;-5;-1;0;-41
6;5;91.0;21;-5;?;656;726;-5;-5;6;3;-41
-41;6;88.0;20;22;?;654;730;-6;?;-41;-2;-41
-31;25;106.0;11;13;?;658;739;-25;?;-31;0;?
-1;11;89.0;13;-20;?;657;736;-11;?;-1;3;?
-4;9;63.0;21;-2;?;655;727;-9;?;-4;1;?
-31;37;83.0;23;6;?;656;724;-37;?;-31;0;?
-16;14;55.0;?;-13;?;655;726;-14;?;-16;1;?
23;-6;48.0;?;1;?;658;730;6;?;23;3;?
-3;22;70.0;?;1;?;662;732;-22;?;-3;1;?
-7;23;81.0;?;-10;?;656;726;-23;?;-7;0;?
9;8;91.0;?;-6;?;657;720;-8;?;9;1;-41
-30;22;94.0;?;0;?;659;728;-22;?;-30;5;-41
-45;7;111.0;?;-13;?;655;735;-7;?;-45;10;-41
-6;-6;115.0;?;12;?;656;727;6;12;-6;9;-41
21;5;97.0;?;18;?;654;?;-5;18;21;2;-41
19;-28;74.0;?;-45;?;651;?;28;-45;19;-1;-41
1;-36;66.0;?;18;-175.0;654;?;36;18;?;4;-41
10;-8;38.0;?;50;-194.0;659;?;8;50;10;3;-41
8;-6;51.0;?;-18;-189.0;659;?;6;-18;8;0;-41
-7;27;33.0;?;21;-192.0;658;?;-27;21;-7;-2;-41
12;51;57.0;?;29;-187.0;660;?;?;29;12;-2;-41
-8;16;59.0;18;-11;-161.0;657;?;-16;-11;-8;5;-41
-13;-3;69.0;22;10;-144.0;655;?;3;10;-13;5;-41
6;-14;72.0;24;34;-146.0;655;?;14;34;6;3;-41
2;-28;52.0;20;-1;-144.0;656;?;28;-1;2;7;-41
12;4;50.0;21;-31;-154.0;658;?;-4;-31;12;9;-41
12;19;81.0;25;-4;-155.0;650;726;-19;-4;12;11;-41
26;-4;70.0;19;-1;-160.0;654;731;4;?;26;6;-41
33;-4;85.0;17;9;-139.0;657;730;4;?;33;6;-41
15;-15;88.0;22;-1;-166.0;652;728;15;-1;15;9;-41
1;-28;83.0;20;-19;-150.0;657;727;28;-19;1;7;-41
12;-8;91.0;16;0;-154.0;662;729;8;0;12;7;-41
28;11;97.0;13;-11;-141.0;657;737;-11;-11;28;1;-41
-14;27;116.0;16;16;-145.0;654;734;-27;16;-14;3;-41
-17;11;101.0;18;25;-125.0;657;728;-11;25;-17;4;-41
20;-10;114.0;18;-9;-141.0;656;730;10;-9;20;3;-41
-3;-7;122.0;19;-9;-133.0;656;729;7;-9;-3;2;-41
-18;-7;122.0;16;-1;-137.0;660;731;7;-1;-18;-4;-41
-7;11;112.0;16;19;-155.0;654;736;-11;19;-7;6;-41
-15;15;119.0;22;8;-138.0;649;731;-15;8;-15;10;-41
-14;17;130.0;21;?;-127.0;652;730;-17;6;-14;4;-41
-7;11;131.0;15;?;-127.0;657;734;-11;39;-7;6;-41
-6;18;111.0;17;26;-117.0;655;733;-18;26;-6;4;-41
20;18;133.0;20;1;-110.0;655;730;-18;1;20;4;-41
31;-38;129.0;16;-6;-117.0;?;727;38;-6;31;9;-41
-8;-6;135.0;16;-18;-122.0;?;729;6;-18;-8;5;-41
-11;9;137.0;14;11;-137.0;?;733;-9;11;-11;-1;-41
2;-3;134.0;18;26;-139.0;?;729;?;26;2;5;-41
-20;25;140.0;27;-12;-145.0;?;?;?;-12;-20;9;-41
-29;-13;148.0;23;-4;-150.0;?;729;?;?;?;7;-41
-9;-8;136.0;20;26;-149.0;?;730;?;?;?;9;-41
27;11;113.0;18;26;-150.0;?;728;?;?;?;9;-41
20;2;103.0;22;-14;-145.0;?;726;?;?;20;10;-41
-13;19;114.0;25;-41;-132.0;?;725;?;-41;-13;7;-41
4;14;123.0;20;-8;?;?;725;?;-8;4;3;-41
15;4;128.0;?;11;?;658;723;?;11;15;?;-41
-18;4;141.0;?;-11;?;656;730;-4;-11;-18;?;-41
-34;2;?;?;-28;-118.0;655;736;-2;-28;-34;?;-41
-20;7;?;?;-10;-118.0;658;729;-7;-10;-20;?;-41
-5;17;?;?;-2;-118.0;658;728;-17;-2;-5;?;-41
2;26;?;?;-10;-117.0;654;736;-26;-10;2;?;-41
-5;27;?;?;7;-122.0;657;734;-27;7;-5;?;-41
-18;11;?;?;1;-136.0;657;730;-11;1;-18;?;-41
?;0;?;?;-21;-140.0;661;729;0;-21;-7;?;-41
?;7;?;?;4;-139.0;661;733;-7;4;24;?;-41
?;1;?;?;4;-128.0;656;732;-1;4;15;?;-41
?;-7;?;?;-20;-135.0;660;728;?;-20;-18;?;-41
?;2;?;?;-2;-122.0;658;730;?;-2;-3;?;-41
?;10;97.0;?;-8;-136.0;658;731;?;?;14;8;-41
?;17;102.0;?;0;-128.0;655;728;?;?;7;9;-41
?;-11;100.0;14;6;-128.0;660;733;?;?;1;-1;-41
?;-11;108.0;?;-11;-112.0;655;727;?;?;3;3;-41
?;47;146.0;?;0;-101.0;650;717;?;?;2;17;-41
?;45;171.0;?;14;-91.0;679;728;?;?;-7;18;-41
?;17;141.0;?;48;-118.0;672;737;?;?;4;16;-41
?;10;131.0;?;29;-128.0;652;731;?;29;15;12;-41
-5;-18;?;?;-6;-136.0;661;732;?;-6;-5;8;-41
8;-13;?;?;-2;-138.0;658;730;?;-2;8;9;-41
33;24;88.0;?;-29;-156.0;656;723;?;-29;33;7;-41
8;12;?;?;-28;-136.0;658;731;-12;-28;8;2;-41
10;-6;?;?;-3;-128.0;655;732;6;-3;10;1;-41
27;21;?;?;2;?;652;726;-21;2;27;7;-41
4;18;?;?;15;?;655;728;-18;?;4;11;-41
16;5;169.0;18;19;?;658;729;-5;?;16;6;-41
15;15;141.0;21;10;?;654;729;?;?;15;8;-41
-36;?;110.0;22;3;?;650;731;?;?;-36;?;-41
-5;?;98.0;21;-10;?;651;731;?;?;-5;?;-41
30;?;95.0;18;-5;?;655;732;?;?;30;?;-41
3;?;121.0;19;-2;?;653;733;?;?;3;9;-41
-9;?;111.0;21;-10;-119.0;654;729;?;?;-9;5;-41
-18;?;141.0;21;-1;-109.0;656;727;?;?;-18;8;-41
-4;?;138.0;24;-7;-111.0;650;728;?;?;-4;8;-41
-1;?;114.0;23;-4;-136.0;653;725;?;?;-1;6;-41
-33;?;140.0;?;24;-139.0;654;730;9;?;-33;8;-41
-18;?;117.0;?;28;-139.0;652;735;-11;28;-18;?;-41
1;?;123.0;?;8;-119.0;658;731;-13;8;1;?;-41
-9;?;120.0;?;-9;-136.0;653;729;-3;-9;-9;?;?
24;?;120.0;?;-7;-110.0;650;731;?;-7;?;?;?
23;?;126.0;?;15;-128.0;653;732;?;15;?;8;?
-9;?;131.0;?;18;-118.0;653;733;?;18;?;6;?
-4;?;137.0;?;9;-128.0;651;727;-31;9;?;7;-41
2;?;137.0;23;10;-111.0;652;728;20;10;?;7;-41
2;?;122.0;14;?;-135.0;657;735;13;10;?;6;-41
?;?;128.0;18;?;-142.0;656;731;-9;?;?;11;?
?;?;148.0;22;?;-125.0;651;730;10;?;21;8;?
?;?;161.0;17;?;-144.0;654;734;-3;?;-7;5;?
?;?;141.0;17;?;-127.0;658;730;-12;?;-24;12;?
?;?;154.0;17;?;-99.0;658;732;8;?;13;11;?
?;?;?;15;?;-102.0;658;734;-8;?;7;5;?
?;?;?;18;?;-107.0;656;731;?;?;-14;6;?
?;?;?;21;?;-116.0;656;727;?;?;-26;8;?
?;?;?;21;?;-135.0;654;728;11;?;-22;13;?
?;-6;?;20;?;-128.0;652;732;6;?;7;11;?
?;4;?;16;?;-135.0;?;736;-4;?;12;5;?
?;22;?;17;?;-122.0;?;735;-22;10;-5;12;-41
?;18;?;19;?;-110.0;?;726;-18;-39;-13;10;-41
?;-18;?;17;-16;-120.0;?;727;18;-16;7;-1;-41
?;-2;?;18;13;-119.0;?;731;2;13;26;1;-41
?;54;?;23;-2;-93.0;?;724;-54;-2;8;10;-41
?;48;?;17;-10;-96.0;?;727;-48;-10;-8;9;-41
?;0;?;12;-45;-116.0;?;734;0;-45;-6;5;-41
?;-7;?;22;-39;-110.0;655;726;7;-39;-19;8;-41
?;19;?;24;-1;?;654;724;-19;-1;-5;8;-41
?;?;130.0;19;12;?;655;730;-21;12;18;4;-41
?;?;125.0;26;-6;?;652;724;-1;-6;24;5;-41
?;?;145.0;23;-30;?;656;725;-3;-30;32;3;-41
?;?;97.0;?;7;-90.0;657;735;-15;7;18;-2;-41
4;?;?;?;31;-92.0;653;729;-2;31;4;?;-41
-5;?;?;?;3;-106.0;656;?;13;3;-5;?;-41
-23;?;143.0;?;-15;-104.0;657;?;3;-15;?;?;-41
-16;2;136.0;?;-32;-105.0;656;?;-2;-32;?;?;-41
1;-17;126.0;17;-14;-103.0;656;?;17;-14;?;?;-41
10;-1;115.0;21;38;-106.0;651;732;1;?;?;?;-41
4;34;109.0;23;14;-102.0;653;726;-34;?;?;?;-41
-41;-25;119.0;5;-17;-108.0;666;739;25;?;?;5;?
-3;-24;121.0;0;9;-95.0;671;?;24;?;?;10;?
63;24;137.0;19;9;-98.0;660;?;-24;?;?;8;?
18;-6;160.0;26;8;-100.0;?;?;6;?;?;1;?
6;29;142.0;20;17;-109.0;?;?;-29;?;?;4;?
17;9;142.0;22;-16;-109.0;?;?;-9;?;?;11;?
11;-16;125.0;21;-33;-119.0;?;?;16;?;?;8;?
8;19;110.0;15;-30;-118.0;?;?;-19;?;?;5;-41
-19;-9;144.0;17;-7;-131.0;?;?;9;?;?;7;-41
-11;8;78.0;20;29;-132.0;?;?;-8;?;?;5;-41
-8;24;90.0;16;1;-131.0;?;?;-24;?;-8;7;-41
-35;-3;130.0;?;-7;-128.0;658;728;3;?;-35;10;-41
-12;18;145.0;?;17;-103.0;654;728;-18;?;?;8;-41
-1;17;132.0;?;6;-117.0;653;732;-17;?;?;10;-41
-7;-31;141.0;?;10;-116.0;654;732;31;?;?;9;-41
13;-33;110.0;?;3;-129.0;661;734;?;?;?;0;-41
-36;-24;101.0;?;2;-139.0;662;738;?;?;?;2;-41
-72;-40;133.0;?;57;-128.0;658;727;?;?;-72;21;-41
?;?;88.0;?;40;-127.0;645;719;38;?;-47;22;-41
?;?;89.0;?;13;-141.0;638;725;43;?;-21;12;-41
?;?;91.0;?;?;-173.0;644;734;29;?;23;17;-41
?;?;121.0;?;?;-136.0;650;733;-28;?;34;21;?
?;?;99.0;?;?;-136.0;657;723;-36;?;36;22;?
?;?;103.0;?;?;-137.0;652;729;-15;?;46;18;?
?;?;113.0;?;?;-144.0;652;735;?;?;19;11;?
?;?;137.0;?;?;-136.0;659;729;?;?;18;11;?
?;-8;?;23;?;-131.0;648;732;?;?;53;11;-41
33;21;?;22;?;-136.0;649;732;?;?;33;9;-41
-6;9;?;16;?;-154.0;659;730;?;?;?;10;-41
-4;-18;?;20;?;-142.0;651;731;?;-13;?;13;-41
-16;2;?;23;?;-143.0;648;731;?;9;?;15;-41
-13;14;?;19;7;-127.0;655;731;?;7;?;10;-41
12;14;?;18;-10;-134.0;658;730;?;-10;?;7;-41
-12;14;109.0;17;-2;-136.0;660;729;?;-2;?;14;-41
-18;20;109.0;19;-5;-136.0;656;730;-20;-5;?;14;-41
3;27;85.0;22;?;-136.0;653;728;-27;?;3;9;-41
16;2;90.0;18;?;-144.0;656;731;-2;5;16;9;-41
?;-17;81.0;17;?;-154.0;653;735;17;9;22;9;-41
?;22;105.0;24;0;-124.0;650;728;-22;0;22;15;-41
?;28;129.0;23;-9;-111.0;653;727;-28;-9;33;21;-41
?;-25;124.0;13;-7;-128.0;660;734;25;-7;14;10;-41
?;-7;126.0;20;10;-127.0;656;728;7;10;?;5;-41
?;28;111.0;25;19;-139.0;654;723;-28;19;?;14;-41
?;0;104.0;21;-16;-128.0;?;727;0;-16;?;15;-41
?;1;120.0;24;-33;-114.0;?;727;-1;-33;?;17;-41
?;23;152.0;17;13;-106.0;?;732;-23;13;?;16;-41
?;30;106.0;19;15;-116.0;?;731;-30;15;?;8;-41
?;39;112.0;28;15;?;?;726;-39;15;?;8;-41
?;12;136.0;20;15;?;?;734;-12;?;?;5;-41
?;-19;155.0;20;-11;?;?;733;19;?;12;6;-41
?;0;165.0;21;-1;?;?;727;0;-1;3;19;-41
-13;7;109.0;13;-9;?;?;736;-7;-9;-13;11;-41
-23;-5;108.0;14;?;?;?;734;5;2;-23;6;-41
-13;-4;?;21;?;?;?;726;4;1;-13;16;-41
-24;22;?;22;?;?;?;?;-22;-37;-24;16;-41
-16;23;?;16;-6;?;?;730;-23;-6;-16;6;-41
13;-16;?;14;39;?;?;736;16;39;13;5;-41
-10;1;?;23;15;?;?;729;-1;15;-10;16;-41
17;26;?;24;-13;?;649;728;-26;-13;17;8;-41
?;20;149.0;22;20;?;650;730;-20;20;-1;9;-41
?;-5;141.0;25;38;?;649;727;5;38;-36;18;-41
?;-18;?;22;?;-97.0;648;734;18;9;13;11;-41
?;11;?;21;?;-86.0;651;732;-11;8;5;14;-41
?;2;?;18;?;-88.0;658;728;-2;18;4;14;-41
?;-12;?;16;20;-118.0;657;732;12;20;-18;8;-41
?;-7;?;16;-3;-103.0;654;735;7;?;-15;10;-41
?;-6;?;15;-20;-107.0;658;732;6;?;25;11;-41
?;14;?;20;0;-94.0;656;730;-14;?;12;13;-41
?;33;172.0;25;-6;-90.0;650;728;-33;?;21;13;-41
?;30;141.0;23;-11;-109.0;652;727;-30;?;2;13;-41
?;-21;100.0;17;16;-118.0;654;733;21;?;-6;12;-41
?;-38;103.0;17;?;-117.0;654;734;38;?;-2;7;-41
?;?;110.0;20;?;-108.0;654;731;19;?;-19;7;-41
?;?;100.0;21;?;-112.0;652;732;30;?;-9;9;-41
?;?;119.0;22;?;-115.0;655;726;6;14;-10;7;-41
12;?;131.0;22;?;-90.0;655;726;-28;0;12;8;-41
19;?;138.0;20;?;-65.0;651;732;-37;-2;19;15;-41
-4;?;155.0;18;?;-78.0;654;733;-12;?;-4;16;-41
4;?;141.0;17;?;-116.0;658;731;7;?;4;10;-41
2;?;122.0;22;?;-110.0;652;730;-3;?;?;9;-41
-8;?;128.0;24;?;-116.0;649;728;?;?;?;12;-41
-4;?;131.0;18;?;-106.0;653;733;?;?;?;12;-41
13;?;132.0;14;17;-97.0;657;735;?;?;?;9;-41
22;?;113.0;19;26;-109.0;657;728;?;?;?;9;-41
-1;?;119.0;?;9;-92.0;653;728;?;?;?;9;-41
0;?;141.0;?;10;-100.0;648;735;?;?;?;7;-41
?;?;140.0;?;1;-118.0;652;736;?;?;32;9;-41
?;22;122.0;?;10;-118.0;655;734;-22;?;10;8;-41
?;26;130.0;21;22;-116.0;651;731;?;?;-14;12;-41
?;5;120.0;19;2;?;653;732;?;?;-6;12;-41
?;6;120.0;17;-11;?;658;?;?;?;-9;9;-41
?;25;106.0;21;-11;?;658;?;?;?;-9;17;-41
?;-3;99.0;16;2;?;659;?;?;?;-3;14;?
21;-2;113.0;23;22;?;652;?;?;?;21;8;?
29;-5;145.0;22;10;?;654;?;?;?;29;14;?
-12;-19;147.0;19;0;?;654;?;?;0;-12;10;?
-27;-9;131.0;26;-2;?;651;?;?;-2;-27;3;?
-1;-28;139.0;14;-19;?;662;?;?;-19;-1;8;?
3;-18;120.0;14;-1;?;660;733;?;-1;3;11;-41
3;-2;105.0;19;19;?;656;730;?;19;3;11;-41
-1;-8;150.0;15;-3;?;658;733;?;-3;-1;10;-41
6;22;103.0;15;-24;?;655;735;?;-24;6;9;-41
11;11;102.0;18;-31;?;658;729;?;-31;11;13;-41
0;-12;143.0;?;-23;?;659;725;?;-23;0;16;-41
34;38;161.0;?;-6;-102.0;655;733;?;-6;34;11;-41
28;17;146.0;?;8;-107.0;653;734;-17;8;28;6;-41
-8;-49;144.0;?;9;-101.0;653;730;49;9;-8;4;-41
7;-17;132.0;?;12;-109.0;654;731;17;12;7;6;-41
12;2;128.0;18;20;-96.0;656;732;-2;20;12;7;-41
11;-19;133.0;17;5;-109.0;656;733;19;5;11;4;?
10;4;98.0;17;-18;-120.0;656;732;-4;-18;10;11;?
-17;9;114.0;20;-13;-114.0;654;730;-9;-13;-17;17;?
?;-14;126.0;18;9;-97.0;654;732;14;9;-29;14;?
?;10;145.0;18;21;-93.0;653;733;-10;21;-16;16;?
?;25;153.0;19;10;-111.0;654;732;-25;10;-8;15;?
?;-3;142.0;16;-16;-92.0;661;729;3;-16;1;6;?
?;-13;133.0;19;-20;-107.0;655;730;13;-20;-15;8;?
?;0;112.0;20;5;-109.0;652;731;0;5;?;13;?
2;2;111.0;19;4;-109.0;655;731;-2;4;?;14;?
17;3;101.0;22;-11;-110.0;?;729;-3;-11;?;15;?
-28;3;115.0;17;0;-115.0;?;728;-3;0;?;9;?
-2;-7;146.0;18;-13;-104.0;?;727;7;-13;?;10;?
34;2;146.0;24;-28;-114.0;?;728;-2;-28;?;12;?
-8;22;146.0;20;27;?;?;729;-22;27;?;9;?
-26;3;144.0;19;46;?;?;728;-3;46;-26;10;-41
-8;-6;128.0;23;17;?;?;725;6;17;-8;13;-41
-18;13;113.0;17;1;?;?;729;-13;1;-18;11;-41
-21;?;148.0;13;-23;?;?;734;-5;-23;-21;9;-41
-12;?;111.0;18;13;?;656;730;-4;13;-12;9;-41
-5;?;101.0;18;24;?;656;730;?;24;-5;9;-41
-16;?;105.0;15;-4;-117.0;658;734;?;-4;-16;12;-41
-40;34;116.0;15;23;-133.0;660;731;-34;23;-40;13;-41
?;5;114.0;16;13;-130.0;660;730;-5;13;-30;9;-41
?;2;110.0;24;-19;-109.0;652;726;-2;-19;-5;9;-41
?;-10;121.0;22;-10;-100.0;656;725;10;-10;16;8;-41
?;-14;130.0;14;4;-83.0;659;734;14;4;18;2;-41
?;25;125.0;16;-5;-100.0;656;733;-25;-5;?;6;-41
?;34;148.0;18;-9;-92.0;660;727;?;-9;?;13;-41
?;16;99.0;20;26;-101.0;653;731;?;26;?;6;-41
-1;9;96.0;21;41;-118.0;650;732;?;41;?;3;-41
13;25;99.0;18;-13;-135.0;656;731;-25;-13;?;9;-41
-1;17;107.0;18;-45;-126.0;657;730;-17;-45;?;11;-41
-15;18;107.0;22;-9;-119.0;655;726;-18;-9;?;8;-41
36;23;100.0;19;-1;-111.0;656;730;-23;-1;?;5;-41
30;-6;100.0;16;-3;-118.0;658;732;?;-3;?;8;-41
-28;0;112.0;20;23;-93.0;654;730;?;23;?;?;-41
-1;-12;132.0;20;-6;-97.0;650;733;?;-6;?;?;-41
1;-33;108.0;19;-13;-120.0;654;731;?;-13;?;?;-41
-16;3;82.0;18;12;-146.0;657;730;?;12;?;?;-41
12;24;99.0;19;0;-119.0;650;736;?;0;?;?;-41
-5;24;121.0;22;16;-118.0;649;732;?;16;?;?;-41
-3;20;120.0;19;19;-101.0;655;730;?;19;-3;?;-41
-2;2;124.0;25;1;-126.0;653;724;?;1;-2;?;-41
-6;8;?;21;20;-109.0;657;726;?;20;-6;14;-41
0;-5;?;13;15;-129.0;661;734;5;15;0;4;-41
-19;-30;?;21;0;-114.0;652;732;30;0;-19;13;-41
6;6;?;18;17;-140.0;656;731;-6;17;6;22;-41
13;11;?;16;?;-153.0;659;730;-11;10;13;17;-41
-12;0;?;20;?;-139.0;655;728;0;-8;-12;18;-41
2;20;?;19;?;-136.0;656;729;-20;4;2;14;-41
24;9;?;22;?;-131.0;653;729;-9;-17;24;12;-41
12;2;?;22;?;-120.0;652;730;-2;-21;12;17;-41
0;31;?;18;?;-118.0;?;731;-31;33;0;13;-41
7;28;?;?;?;-118.0;?;732;-28;32;7;11;-41
-11;-2;?;?;?;-118.0;?;729;2;9;-11;20;-41
3;12;?;?;-7;-126.0;?;727;-12;-7;3;19;-41
7;7;101.0;?;-7;-136.0;?;732;-7;-7;7;12;-41
-19;-30;132.0;?;10;-118.0;?;734;30;10;?;15;-41
?;1;140.0;?;-24;-119.0;?;728;-1;-24;?;20;-41
?;25;116.0;?;-19;-129.0;?;730;-25;-19;?;16;-41
?;-3;118.0;?;10;-133.0;?;734;3;10;?;16;-41
?;14;142.0;?;-8;-114.0;?;732;-14;-8;?;17;-41
?;20;126.0;?;-8;-108.0;?;729;-20;-8;?;15;-41
?;-8;119.0;?;0;-113.0;?;728;8;0;?;15;-41
?;-7;124.0;?;-9;-114.0;?;?;7;-9;?;13;-41
?;-21;111.0;23;-1;-115.0;?;?;21;-1;?;15;-41
?;-8;126.0;13;17;-134.0;?;?;8;17;?;14;-41
19;-19;117.0;?;4;-110.0;655;?;19;4;?;13;-41
0;-11;123.0;?;13;-123.0;651;?;11;13;?;13;-41
10;55;141.0;?;13;-114.0;658;?;-55;13;?;13;-41
27;-1;141.0;?;-33;-107.0;649;?;1;-33;27;16;-41
-9;-16;140.0;?;9;-110.0;651;?;16;9;-9;9;?
?;1;151.0;?;18;-109.0;656;?;-1;18;-30;9;?
?;-21;110.0;?;-27;-108.0;657;?;21;-27;2;5;?
?;15;111.0;?;4;?;?;?;-15;4;-2;-3;?
?;-3;101.0;?;37;?;?;?;3;37;-62;20;?
?;-41;130.0;?;62;?;?;?;41;62;-102;?;?
?;-23;?;?;26;?;?;?;23;26;-68;?;?
?;26;?;?;-25;?;?;724;-26;-25;2;?;?
?;43;?;34;-2;?;?;726;-43;-2;20;?;?
?;12;?;32;-2;?;?;727;-12;-2;13;?;?
31;19;?;21;?;?;?;727;-19;-21;31;?;?
20;48;?;18;?;?;655;731;-48;-4;20;6;?
9;25;?;14;?;?;658;733;-25;-11;9;20;?
9;-10;?;14;?;-95.0;666;726;10;-38;9;14;?
-14;-19;?;21;?;-96.0;656;727;19;-8;-14;10;?
-7;4;?;17;20;-109.0;654;734;-4;20;-7;15;-41
20;43;?;15;-6;-109.0;659;?;-43;-6;20;10;-41
17;22;?;18;-19;-109.0;657;?;-22;-19;17;12;-41
5;-13;?;16;-20;-100.0;656;?;13;-20;5;16;-41
2;21;?;15;3;-99.0;657;?;-21;3;2;11;?
16;32;118.0;19;18;-102.0;653;733;-32;18;16;8;?
22;?;125.0;22;-10;-105.0;652;729;-24;-10;22;7;-41
11;47;131.0;22;-5;-94.0;657;725;-47;-5;11;10;-41
29;11;149.0;20;11;-109.0;657;727;-11;11;29;11;-41
17;-18;144.0;24;5;-100.0;652;726;18;5;17;11;-41
-15;-3;146.0;26;-1;-112.0;649;726;3;-1;-15;10;-41
9;4;121.0;21;14;-108.0;653;729;-4;14;9;9;-41
22;13;124.0;21;20;-105.0;658;726;-13;20;?;15;-41
-11;3;118.0;22;7;-97.0;656;725;-3;7;?;16;-41
-17;15;124.0;16;26;-102.0;655;734;-15;26;?;11;-41
30;?;119.0;14;-8;-92.0;661;731;-25;-8;?;9;-41
19;?;101.0;21;-8;-98.0;658;724;-8;-8;?;12;-41
5;?;108.0;22;16;-100.0;652;730;-14;16;?;10;-41
22;?;149.0;20;-20;?;656;730;7;-20;?;7;-41
-14;?;131.0;20;26;?;657;726;35;26;?;12;-41
-3;?;?;17;38;?;658;730;4;38;?;12;-41
-16;?;?;19;11;?;655;730;13;11;?;12;-41
-34;?;?;23;23;?;654;726;26;23;-34;16;-41
16;?;?;21;7;?;656;728;-16;7;16;12;-41
4;?;?;22;-9;?;652;729;5;-9;?;9;-41
3;?;?;24;-29;?;651;728;28;-29;?;8;?
20;13;?;25;-11;?;653;724;-13;-11;?;13;?
1;21;?;25;19;?;654;723;-21;19;?;?;?
7;13;?;21;-15;?;653;729;-13;-15;?;?;?
11;12;?;21;-28;?;652;731;-12;-28;?;?;?
1;2;?;21;-2;?;657;725;-2;-2;?;?;?
19;26;?;17;-7;-102.0;657;731;-26;-7;?;12;?
15;37;?;18;-11;-107.0;653;734;-37;-11;?;11;?
-9;15;113.0;19;-10;-94.0;656;729;-15;-10;-9;13;?
-21;31;92.0;19;9;-98.0;659;727;-31;9;-21;9;?
-17;8;111.0;21;29;-118.0;656;728;-8;29;-17;7;?
0;-22;131.0;19;3;-101.0;654;?;22;3;0;9;?
1;24;107.0;21;5;-129.0;653;?;-24;5;1;8;?
9;-16;106.0;20;5;-124.0;657;?;16;5;9;8;-41
6;-27;118.0;20;-19;-104.0;655;?;27;-19;6;14;-41
-10;32;115.0;16;-4;-107.0;652;?;-32;-4;-10;11;-41
3;12;113.0;15;-1;-127.0;656;?;?;-1;3;7;-41
12;21;?;24;-20;-99.0;657;?;?;-20;?;12;-41
23;8;?;16;-24;-111.0;659;?;?;-24;?;12;-41
42;-23;?;15;?;-111.0;658;?;?;-40;?;10;-41
14;6;?;17;?;-89.0;657;?;?;11;?;7;-41
-8;-7;?;15;?;-104.0;654;?;?;32;?;8;-41
12;-30;?;22;?;-104.0;652;?;?;-31;?;13;-41
-3;7;?;17;-9;-98.0;662;?;?;-9;?;11;-41
-16;12;111.0;16;8;-109.0;661;?;-12;8;?;13;-41
8;-5;93.0;21;-10;-100.0;655;?;5;-10;?;16;-41
9;7;81.0;21;-11;-118.0;656;727;-7;-11;?;15;-41
15;-2;101.0;21;-7;-108.0;656;727;2;-7;?;15;-41
12;-9;?;18;10;-112.0;658;730;9;10;?;13;-41
-19;2;?;17;-13;-125.0;658;731;-2;-13;?;14;-41
9;-1;?;17;-29;-106.0;659;730;1;-29;?;8;-41
18;11;?;18;-2;-111.0;659;728;-11;-2;18;9;-41
0;6;?;20;12;-105.0;657;727;-6;12;0;10;-41
?;-9;?;19;8;-100.0;658;727;9;?;13;7;-41
?;2;?;17;-19;-102.0;660;730;-2;?;2;15;-41
?;1;?;16;-28;-121.0;660;730;-1;?;0;16;-41
?;12;?;20;13;-123.0;657;727;-12;?;3;11;-41
?;3;?;21;9;-116.0;659;724;-3;?;2;12;-41
-2;-7;?;16;5;-119.0;658;730;7;?;-2;10;-41
-7;15;?;15;5;-117.0;656;735;-15;?;-7;9;-41
11;3;?;17;-39;-126.0;658;732;-3;?;11;11;-41
15;-2;?;16;-6;-119.0;656;733;2;-6;15;9;-41
-1;9;?;17;27;-109.0;656;732;-9;27;-1;8;-41
-12;-17;121.0;12;12;-118.0;659;736;17;12;-12;6;-41
-5;-44;108.0;15;8;-117.0;?;735;44;8;-5;5;-41
?;-1;93.0;24;-13;-123.0;?;727;1;-13;-11;9;-41
?;26;118.0;20;-12;-131.0;?;729;-26;-12;-19;?;-41
?;-31;147.0;21;16;-121.0;?;728;31;16;7;?;-41
