InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
?;-767.0;699.0;-709.0;-844.0;253.0;-274.0;556.0;525.0;621.0
?;-768.0;694.0;-708.0;-844.0;253.0;-272.0;557.0;525.0;628.0
?;-770.0;689.0;-707.0;?;254.0;-271.0;558.0;526.0;634.0
?;-772.0;684.0;-707.0;?;257.0;-271.0;559.0;526.0;641.0
?;-774.0;679.0;-706.0;?;260.0;-271.0;561.0;527.0;648.0
?;-777.0;676.0;-705.0;?;262.0;-270.0;562.0;527.0;653.0
?;-780.0;674.0;-704.0;-841.0;264.0;-269.0;564.0;527.0;658.0
-605.0;-783.0;671.0;-704.0;-840.0;266.0;-269.0;565.0;527.0;661.0
-604.0;-784.0;669.0;-705.0;-839.0;269.0;-270.0;567.0;528.0;664.0
-604.0;-783.0;666.0;-705.0;-838.0;273.0;-269.0;571.0;527.0;666.0
-606.0;-781.0;665.0;-706.0;-838.0;280.0;-267.0;571.0;525.0;666.0
-612.0;-775.0;664.0;-706.0;-839.0;288.0;-261.0;574.0;523.0;668.0
-619.0;-769.0;665.0;-704.0;-842.0;297.0;-254.0;573.0;518.0;667.0
-626.0;-763.0;671.0;-703.0;-846.0;?;-246.0;569.0;512.0;658.0
-628.0;-759.0;679.0;-702.0;-851.0;?;-240.0;562.0;504.0;643.0
-627.0;-756.0;686.0;-700.0;-855.0;?;-236.0;554.0;497.0;623.0
-627.0;-752.0;691.0;-698.0;-858.0;?;-235.0;546.0;493.0;600.0
-628.0;-748.0;698.0;-697.0;-858.0;?;-236.0;542.0;493.0;?
-630.0;-744.0;705.0;-697.0;-857.0;315.0;-241.0;542.0;495.0;?
-630.0;-742.0;711.0;-698.0;-855.0;?;-247.0;546.0;500.0;?
-627.0;-744.0;714.0;-700.0;-852.0;?;-254.0;551.0;506.0;?
-623.0;-749.0;720.0;-700.0;-849.0;?;-260.0;556.0;510.0;?
-619.0;?;730.0;?;-847.0;?;-266.0;560.0;513.0;?
-614.0;?;741.0;?;-844.0;?;-272.0;563.0;516.0;?
-610.0;?;748.0;?;-842.0;?;-278.0;565.0;518.0;?
-606.0;?;752.0;?;-840.0;?;-285.0;568.0;521.0;?
-600.0;?;756.0;?;-838.0;?;-296.0;570.0;524.0;?
-596.0;?;760.0;?;-836.0;?;?;575.0;526.0;?
-592.0;?;764.0;?;-835.0;?;?;580.0;528.0;?
-591.0;?;763.0;?;-834.0;?;?;583.0;528.0;?
-589.0;?;758.0;?;-834.0;?;?;585.0;526.0;166.0
-585.0;?;749.0;?;-835.0;?;?;585.0;524.0;111.0
-583.0;-708.0;735.0;?;-837.0;381.0;-331.0;584.0;519.0;56.0
-581.0;-692.0;718.0;?;?;382.0;-333.0;582.0;515.0;2.0
-580.0;-675.0;698.0;?;-842.0;384.0;-335.0;578.0;510.0;-53.0
-583.0;-654.0;675.0;?;-844.0;385.0;-336.0;575.0;506.0;-108.0
-588.0;?;652.0;-723.0;-846.0;386.0;-338.0;573.0;503.0;-161.0
-595.0;?;618.0;-725.0;-846.0;390.0;-340.0;571.0;501.0;-204.0
-600.0;?;588.0;-727.0;-846.0;392.0;-342.0;570.0;500.0;-241.0
-602.0;?;563.0;-728.0;-846.0;395.0;-344.0;570.0;499.0;-270.0
-604.0;?;?;-729.0;-846.0;399.0;-343.0;571.0;499.0;-290.0
-603.0;?;?;-728.0;-846.0;401.0;-342.0;571.0;499.0;-301.0
-602.0;?;?;-727.0;-846.0;402.0;-341.0;570.0;499.0;-307.0
-600.0;?;?;-726.0;-846.0;403.0;?;571.0;500.0;-309.0
-598.0;?;?;-725.0;-845.0;?;-340.0;572.0;502.0;-309.0
-597.0;?;?;-723.0;-844.0;?;-339.0;573.0;504.0;-309.0
-598.0;-536.0;?;-721.0;?;?;-339.0;574.0;507.0;-310.0
-597.0;-536.0;?;?;?;?;-339.0;575.0;509.0;-310.0
-597.0;-536.0;?;?;?;?;-339.0;577.0;511.0;-310.0
-596.0;-537.0;?;?;?;?;-339.0;577.0;512.0;-309.0
-595.0;-540.0;?;-718.0;?;?;-337.0;578.0;512.0;-307.0
-594.0;-543.0;?;-718.0;?;409.0;-336.0;578.0;512.0;-305.0
-593.0;-545.0;523.0;-717.0;?;407.0;-336.0;578.0;512.0;-303.0
-593.0;-548.0;526.0;-718.0;?;405.0;-336.0;577.0;512.0;-301.0
-593.0;-549.0;528.0;-719.0;?;405.0;-337.0;577.0;511.0;-299.0
-593.0;-551.0;529.0;-720.0;?;404.0;-338.0;576.0;510.0;-298.0
-593.0;-553.0;531.0;-721.0;-842.0;401.0;-339.0;576.0;508.0;-296.0
-595.0;-554.0;533.0;-722.0;-843.0;400.0;-340.0;575.0;506.0;-295.0
-596.0;-556.0;535.0;-723.0;-844.0;398.0;-341.0;574.0;?;-294.0
-598.0;-558.0;538.0;-725.0;-845.0;397.0;-342.0;574.0;?;-292.0
-600.0;-561.0;?;-726.0;-845.0;396.0;-343.0;572.0;500.0;-290.0
-602.0;-567.0;?;-727.0;-847.0;395.0;-344.0;571.0;498.0;-285.0
-603.0;-576.0;?;-729.0;-848.0;394.0;-344.0;569.0;496.0;-272.0
-602.0;-591.0;?;-729.0;-849.0;393.0;-342.0;568.0;494.0;-247.0
-597.0;-613.0;568.0;-729.0;-850.0;391.0;-340.0;566.0;492.0;-206.0
-589.0;-641.0;584.0;-729.0;-851.0;389.0;-337.0;564.0;491.0;-147.0
-581.0;-669.0;598.0;-728.0;-852.0;387.0;-333.0;563.0;490.0;-71.0
-573.0;-697.0;616.0;-727.0;-853.0;384.0;-328.0;562.0;490.0;18.0
-565.0;-725.0;646.0;-726.0;-853.0;381.0;-322.0;561.0;490.0;109.0
-561.0;-745.0;676.0;-724.0;-853.0;377.0;-318.0;561.0;490.0;203.0
-560.0;-763.0;698.0;-722.0;-853.0;373.0;-314.0;560.0;493.0;293.0
-564.0;-774.0;699.0;-720.0;-852.0;368.0;-309.0;560.0;495.0;384.0
-572.0;-778.0;692.0;-717.0;-852.0;364.0;-304.0;560.0;496.0;467.0
-583.0;-777.0;688.0;-714.0;-851.0;359.0;-299.0;559.0;498.0;537.0
-598.0;-773.0;676.0;-712.0;-851.0;354.0;-294.0;559.0;500.0;601.0
-620.0;-764.0;657.0;-709.0;-851.0;349.0;-289.0;558.0;501.0;657.0
-636.0;-759.0;636.0;-707.0;-852.0;343.0;-283.0;556.0;502.0;700.0
-643.0;-759.0;623.0;-704.0;-852.0;335.0;-278.0;554.0;502.0;725.0
-644.0;-761.0;620.0;-702.0;-853.0;329.0;-275.0;550.0;503.0;732.0
-638.0;-768.0;628.0;-700.0;-853.0;326.0;-275.0;547.0;504.0;729.0
-631.0;-774.0;643.0;-700.0;-853.0;325.0;-277.0;546.0;505.0;722.0
-626.0;-778.0;660.0;-701.0;-852.0;327.0;-282.0;547.0;507.0;714.0
-624.0;-779.0;672.0;-704.0;-851.0;331.0;-286.0;549.0;510.0;706.0
-623.0;-778.0;679.0;-706.0;-850.0;335.0;-290.0;552.0;513.0;700.0
-623.0;-777.0;681.0;-708.0;?;339.0;-294.0;555.0;515.0;694.0
-623.0;-776.0;681.0;-709.0;?;343.0;-298.0;559.0;516.0;689.0
-623.0;-776.0;680.0;-711.0;?;345.0;-299.0;561.0;514.0;684.0
-622.0;-775.0;680.0;-712.0;?;346.0;-300.0;562.0;512.0;678.0
-621.0;-775.0;681.0;-713.0;?;346.0;-301.0;563.0;509.0;672.0
-622.0;-773.0;685.0;-714.0;?;346.0;-302.0;562.0;505.0;665.0
-622.0;-772.0;689.0;-715.0;?;346.0;-302.0;562.0;501.0;658.0
-624.0;-770.0;694.0;-715.0;?;346.0;-301.0;562.0;497.0;651.0
-626.0;-767.0;697.0;-716.0;?;344.0;-300.0;561.0;493.0;646.0
-628.0;-765.0;699.0;-716.0;?;342.0;-299.0;561.0;490.0;642.0
-631.0;-763.0;700.0;-716.0;?;341.0;-298.0;560.0;488.0;640.0
-634.0;-761.0;701.0;-715.0;?;340.0;-297.0;560.0;487.0;639.0
-637.0;-758.0;701.0;-714.0;?;339.0;-294.0;560.0;?;638.0
-641.0;-756.0;700.0;-713.0;?;338.0;-293.0;561.0;?;637.0
-645.0;-753.0;701.0;-712.0;-851.0;337.0;-292.0;561.0;?;637.0
-649.0;-751.0;702.0;-711.0;-851.0;337.0;-291.0;561.0;?;636.0
-652.0;-749.0;704.0;-710.0;-852.0;336.0;-291.0;560.0;?;636.0
-655.0;-747.0;706.0;-710.0;-853.0;336.0;-291.0;560.0;?;636.0
?;-747.0;708.0;-709.0;-853.0;336.0;-292.0;559.0;?;636.0
?;-747.0;708.0;-709.0;-854.0;336.0;-292.0;558.0;?;636.0
?;-747.0;708.0;-708.0;-854.0;336.0;-293.0;556.0;?;637.0
?;-750.0;708.0;-709.0;-854.0;?;-294.0;554.0;?;638.0
?;-752.0;706.0;-709.0;-853.0;?;-296.0;555.0;?;641.0
?;-754.0;702.0;-710.0;-852.0;?;-297.0;556.0;?;646.0
?;-756.0;698.0;-711.0;-852.0;?;-298.0;558.0;?;651.0
?;-757.0;693.0;-711.0;-851.0;339.0;-298.0;?;?;656.0
?;-759.0;690.0;-710.0;-851.0;340.0;-297.0;?;?;660.0
?;-760.0;686.0;-710.0;-852.0;340.0;-296.0;?;?;662.0
?;-761.0;684.0;-710.0;-852.0;340.0;-294.0;?;?;664.0
-636.0;-762.0;683.0;-710.0;-852.0;340.0;-293.0;?;?;664.0
-635.0;-763.0;683.0;-708.0;-852.0;340.0;-293.0;?;?;663.0
-634.0;-764.0;684.0;-708.0;?;340.0;-293.0;?;?;662.0
-636.0;-763.0;686.0;-708.0;?;342.0;-292.0;?;?;661.0
-636.0;-762.0;688.0;-708.0;?;342.0;-292.0;?;?;660.0
-637.0;-761.0;689.0;-707.0;?;342.0;-293.0;?;?;658.0
-640.0;-760.0;692.0;-707.0;-846.0;343.0;-293.0;?;505.0;655.0
-641.0;-759.0;696.0;-707.0;-846.0;344.0;-295.0;?;506.0;653.0
-642.0;-758.0;699.0;-708.0;-846.0;345.0;-297.0;?;505.0;651.0
-643.0;-758.0;701.0;-708.0;-846.0;345.0;-298.0;?;505.0;648.0
-644.0;-757.0;702.0;-709.0;-846.0;345.0;-299.0;572.0;505.0;645.0
-645.0;-756.0;704.0;-710.0;-847.0;345.0;-300.0;571.0;504.0;644.0
-646.0;-755.0;705.0;-711.0;-847.0;345.0;-300.0;571.0;503.0;644.0
-646.0;-755.0;704.0;-711.0;-848.0;345.0;-301.0;570.0;503.0;644.0
-646.0;-755.0;703.0;-712.0;-849.0;344.0;-300.0;568.0;501.0;645.0
-645.0;-756.0;702.0;-712.0;-851.0;344.0;-300.0;568.0;500.0;645.0
-644.0;-757.0;701.0;-711.0;-855.0;342.0;-299.0;568.0;496.0;646.0
-644.0;-757.0;700.0;-707.0;-863.0;339.0;-299.0;568.0;488.0;646.0
-643.0;-757.0;698.0;-703.0;-860.0;337.0;-299.0;567.0;487.0;647.0
-642.0;-758.0;697.0;-699.0;-840.0;336.0;-299.0;564.0;486.0;647.0
-642.0;-758.0;697.0;-693.0;-819.0;335.0;-300.0;562.0;478.0;647.0
-641.0;-758.0;697.0;-693.0;-814.0;334.0;-299.0;556.0;469.0;?
-641.0;-758.0;697.0;-697.0;-818.0;332.0;-297.0;551.0;461.0;?
-641.0;-758.0;697.0;-702.0;-821.0;329.0;-294.0;548.0;454.0;645.0
-642.0;-757.0;696.0;-704.0;-821.0;326.0;-290.0;544.0;448.0;645.0
-641.0;-757.0;695.0;-704.0;-819.0;323.0;-288.0;539.0;442.0;643.0
-641.0;-757.0;694.0;-705.0;-819.0;320.0;-287.0;535.0;436.0;642.0
-641.0;-757.0;695.0;-706.0;-818.0;318.0;-287.0;532.0;432.0;641.0
-641.0;-757.0;695.0;-706.0;-815.0;316.0;-286.0;530.0;?;640.0
-641.0;-757.0;695.0;-706.0;-814.0;315.0;-285.0;530.0;?;640.0
-640.0;-758.0;694.0;-707.0;-815.0;315.0;-284.0;530.0;?;641.0
-640.0;?;693.0;-707.0;-817.0;314.0;-283.0;532.0;?;641.0
-640.0;?;693.0;-707.0;-820.0;314.0;-283.0;535.0;?;641.0
-640.0;?;694.0;-707.0;-823.0;314.0;-283.0;?;?;641.0
?;?;694.0;?;-827.0;315.0;-284.0;?;?;640.0
?;?;695.0;?;-832.0;315.0;-285.0;?;?;640.0
?;?;695.0;?;-838.0;316.0;-287.0;?;?;640.0
?;-756.0;696.0;?;-843.0;317.0;-289.0;?;?;640.0
?;-755.0;696.0;?;-849.0;319.0;-291.0;?;?;641.0
?;-754.0;695.0;?;-853.0;320.0;-294.0;?;?;641.0
?;-754.0;695.0;?;-857.0;323.0;-298.0;?;468.0;642.0
?;-753.0;696.0;?;-860.0;327.0;-304.0;?;476.0;642.0
?;-753.0;?;?;-862.0;332.0;-311.0;565.0;483.0;641.0
?;-753.0;?;-712.0;-862.0;337.0;-317.0;569.0;?;640.0
?;?;701.0;-713.0;-861.0;343.0;-323.0;572.0;?;639.0
?;?;704.0;-713.0;-861.0;348.0;-329.0;573.0;?;639.0
-647.0;?;706.0;-714.0;-860.0;354.0;-335.0;575.0;?;639.0
-648.0;-753.0;708.0;-715.0;-860.0;358.0;-338.0;575.0;?;640.0
-648.0;-753.0;709.0;-717.0;?;361.0;-341.0;574.0;?;641.0
-649.0;-753.0;709.0;-718.0;?;364.0;-343.0;574.0;?;644.0
-649.0;-753.0;708.0;-720.0;?;365.0;-345.0;574.0;?;648.0
-648.0;-754.0;706.0;-721.0;?;367.0;-346.0;573.0;?;651.0
-648.0;-755.0;704.0;-723.0;?;367.0;-347.0;572.0;?;654.0
-647.0;-756.0;?;-724.0;?;367.0;-348.0;?;487.0;656.0
-646.0;-757.0;?;-724.0;?;367.0;-348.0;?;486.0;659.0
?;-758.0;?;-725.0;?;368.0;-348.0;?;485.0;661.0
?;?;?;-724.0;?;369.0;-348.0;?;485.0;663.0
-643.0;?;?;-724.0;?;370.0;-349.0;?;487.0;664.0
-642.0;?;?;-723.0;-856.0;373.0;-349.0;?;488.0;665.0
-641.0;?;687.0;-723.0;-854.0;374.0;-349.0;?;490.0;666.0
-640.0;?;686.0;-721.0;-853.0;375.0;-348.0;?;492.0;667.0
-639.0;?;685.0;-719.0;-852.0;378.0;-347.0;?;494.0;667.0
-638.0;?;685.0;-717.0;-851.0;379.0;-344.0;?;497.0;667.0
-637.0;?;685.0;-714.0;-851.0;379.0;-343.0;?;500.0;?
-637.0;?;685.0;-712.0;-851.0;380.0;-342.0;?;502.0;?
-636.0;?;685.0;-711.0;-851.0;380.0;-341.0;?;504.0;?
-636.0;?;685.0;-710.0;-850.0;379.0;-340.0;?;505.0;?
-636.0;?;686.0;-709.0;-851.0;380.0;-339.0;?;506.0;?
-636.0;-763.0;686.0;-708.0;-851.0;?;-338.0;?;507.0;?
-636.0;-762.0;686.0;-708.0;-851.0;?;-337.0;?;507.0;?
-637.0;-762.0;688.0;-707.0;-852.0;?;-336.0;?;?;?
-637.0;-761.0;689.0;-707.0;-852.0;?;-334.0;?;?;?
-637.0;-761.0;691.0;-706.0;-853.0;?;-332.0;?;?;?
-638.0;-761.0;692.0;-705.0;-853.0;?;-331.0;?;?;?
-637.0;?;694.0;-705.0;-854.0;?;-329.0;583.0;?;654.0
-638.0;?;695.0;-705.0;-854.0;?;-328.0;583.0;502.0;651.0
-639.0;?;696.0;-705.0;?;?;-326.0;582.0;502.0;650.0
-639.0;?;697.0;-704.0;?;374.0;-325.0;582.0;502.0;648.0
-640.0;?;698.0;-704.0;-853.0;373.0;?;582.0;502.0;646.0
-639.0;?;698.0;-703.0;-852.0;374.0;?;583.0;502.0;645.0
-639.0;?;698.0;-702.0;-851.0;374.0;?;583.0;503.0;644.0
-639.0;?;697.0;-702.0;-850.0;375.0;?;585.0;504.0;644.0
-638.0;?;?;-702.0;-850.0;375.0;?;586.0;505.0;643.0
-637.0;?;?;-703.0;-850.0;375.0;?;587.0;504.0;644.0
-636.0;?;?;?;-850.0;375.0;?;587.0;504.0;644.0
-635.0;?;?;-701.0;-850.0;374.0;?;587.0;504.0;?
-634.0;-763.0;?;-701.0;-850.0;374.0;?;586.0;504.0;?
-633.0;-764.0;?;-701.0;-850.0;373.0;?;587.0;504.0;?
-632.0;-764.0;?;-701.0;-850.0;372.0;?;587.0;503.0;?
-632.0;-765.0;?;-701.0;-850.0;371.0;?;586.0;503.0;?
-632.0;-765.0;?;-700.0;-850.0;370.0;?;586.0;503.0;?
-631.0;-765.0;?;-700.0;-850.0;368.0;?;585.0;503.0;?
-631.0;-765.0;?;-700.0;-850.0;367.0;?;585.0;503.0;?
-632.0;-765.0;?;-699.0;-850.0;365.0;?;584.0;503.0;?
-632.0;-764.0;691.0;-699.0;-850.0;364.0;?;584.0;504.0;?
-633.0;-763.0;?;-699.0;-851.0;364.0;?;584.0;504.0;?
-634.0;-763.0;?;-699.0;-851.0;363.0;-311.0;584.0;?;?
-635.0;-762.0;?;-699.0;-851.0;362.0;-310.0;584.0;?;643.0
-636.0;-761.0;?;-699.0;-852.0;362.0;-309.0;583.0;?;642.0
-637.0;-761.0;?;-698.0;-853.0;361.0;-308.0;582.0;?;641.0
-637.0;-760.0;?;-699.0;-854.0;359.0;-307.0;580.0;?;640.0
-638.0;-760.0;?;-699.0;-854.0;357.0;-306.0;578.0;?;639.0
-638.0;-759.0;?;-699.0;-855.0;355.0;-305.0;577.0;?;637.0
-638.0;-759.0;696.0;-700.0;-855.0;353.0;-305.0;576.0;?;636.0
-639.0;-759.0;696.0;-700.0;-856.0;352.0;-305.0;?;?;634.0
-639.0;-758.0;696.0;-701.0;-856.0;350.0;-305.0;?;?;633.0
-639.0;-758.0;696.0;-701.0;-856.0;350.0;?;?;?;632.0
-639.0;-758.0;697.0;-701.0;-856.0;349.0;?;575.0;496.0;?
-639.0;-758.0;696.0;-700.0;-856.0;349.0;?;574.0;495.0;?
-640.0;-757.0;696.0;-700.0;-856.0;347.0;?;574.0;496.0;?
-640.0;-757.0;695.0;-700.0;-856.0;346.0;?;575.0;496.0;?
-640.0;-757.0;695.0;-700.0;-855.0;345.0;?;575.0;497.0;?
-640.0;-757.0;?;-699.0;-855.0;344.0;?;575.0;497.0;?
-640.0;-758.0;?;-699.0;-855.0;344.0;?;575.0;497.0;?
-640.0;-758.0;?;-699.0;-855.0;344.0;?;575.0;497.0;?
-640.0;-758.0;?;-700.0;-855.0;345.0;?;576.0;498.0;?
-639.0;-758.0;?;-700.0;-855.0;345.0;?;577.0;498.0;?
-639.0;-759.0;?;-700.0;-855.0;343.0;?;578.0;498.0;635.0
-638.0;-759.0;?;-700.0;-854.0;343.0;?;578.0;498.0;635.0
-638.0;-759.0;?;-700.0;-854.0;344.0;?;?;498.0;636.0
-638.0;-759.0;?;-701.0;-854.0;344.0;?;579.0;498.0;636.0
-638.0;-759.0;?;-701.0;-854.0;345.0;-303.0;579.0;498.0;635.0
-639.0;-758.0;?;-701.0;-854.0;346.0;-302.0;579.0;498.0;?
-640.0;-758.0;?;-701.0;-855.0;346.0;-300.0;579.0;497.0;635.0
-640.0;-758.0;?;-700.0;-855.0;?;-298.0;578.0;496.0;635.0
-640.0;-757.0;?;?;-856.0;?;-296.0;577.0;494.0;635.0
-641.0;-757.0;694.0;?;-856.0;?;-294.0;577.0;493.0;635.0
-641.0;-757.0;694.0;?;-857.0;?;-292.0;576.0;492.0;635.0
-641.0;-756.0;694.0;?;-858.0;?;-289.0;574.0;490.0;635.0
-641.0;-756.0;693.0;?;-858.0;?;-287.0;573.0;489.0;635.0
-642.0;-755.0;693.0;?;-858.0;?;-286.0;572.0;489.0;634.0
-642.0;-755.0;693.0;?;-858.0;?;-284.0;572.0;489.0;634.0
-643.0;-754.0;693.0;?;-858.0;?;-284.0;572.0;489.0;633.0
-643.0;-753.0;694.0;?;-858.0;?;-284.0;572.0;488.0;633.0
-644.0;-752.0;694.0;?;-859.0;?;-283.0;572.0;487.0;632.0
-645.0;-752.0;695.0;-695.0;-859.0;?;-283.0;571.0;487.0;631.0
?;-751.0;695.0;-695.0;-858.0;?;-283.0;571.0;487.0;630.0
?;-752.0;695.0;?;-858.0;?;-282.0;572.0;488.0;629.0
?;-752.0;695.0;?;-857.0;349.0;-282.0;572.0;489.0;628.0
?;-752.0;694.0;?;-857.0;349.0;-281.0;573.0;489.0;629.0
?;-753.0;694.0;?;-856.0;349.0;-282.0;573.0;491.0;628.0
?;-754.0;694.0;?;-855.0;350.0;?;575.0;492.0;629.0
?;-754.0;694.0;?;-854.0;352.0;?;576.0;494.0;630.0
?;-755.0;693.0;?;-854.0;353.0;?;578.0;495.0;632.0
?;?;692.0;?;-854.0;354.0;?;579.0;496.0;633.0
?;?;693.0;?;-853.0;355.0;?;580.0;497.0;634.0
?;?;692.0;?;-853.0;357.0;?;581.0;497.0;636.0
?;?;692.0;?;-854.0;358.0;?;582.0;497.0;638.0
?;?;692.0;?;-854.0;358.0;?;582.0;497.0;639.0
?;?;691.0;?;-853.0;359.0;?;583.0;497.0;641.0
-636.0;?;691.0;?;-853.0;360.0;?;583.0;498.0;642.0
-636.0;?;690.0;?;-853.0;360.0;?;584.0;498.0;643.0
-635.0;?;690.0;?;-853.0;360.0;?;585.0;497.0;644.0
-634.0;?;690.0;-694.0;-853.0;?;?;585.0;497.0;644.0
-634.0;?;690.0;-694.0;-852.0;?;?;585.0;498.0;644.0
-634.0;?;690.0;-693.0;-852.0;?;-292.0;586.0;498.0;643.0
-634.0;-764.0;690.0;-692.0;-851.0;?;-292.0;586.0;499.0;642.0
-634.0;-763.0;691.0;-691.0;-851.0;?;-292.0;586.0;500.0;641.0
-634.0;-763.0;691.0;-691.0;-851.0;?;-292.0;586.0;500.0;640.0
-635.0;-763.0;691.0;-691.0;-851.0;?;-292.0;586.0;501.0;639.0
-635.0;?;692.0;-691.0;-851.0;?;-292.0;586.0;502.0;638.0
-636.0;?;692.0;-691.0;?;?;-293.0;586.0;502.0;637.0
-636.0;?;693.0;-691.0;?;?;-294.0;586.0;502.0;636.0
-637.0;?;693.0;-691.0;?;?;-294.0;585.0;501.0;?
-638.0;?;693.0;-692.0;?;351.0;-293.0;583.0;500.0;?
-638.0;?;694.0;-692.0;?;351.0;-293.0;582.0;499.0;?
-638.0;?;694.0;-692.0;?;350.0;-292.0;581.0;498.0;?
-638.0;?;694.0;-692.0;?;350.0;-292.0;580.0;498.0;634.0
-638.0;?;694.0;-692.0;?;349.0;-291.0;580.0;498.0;634.0
-638.0;?;694.0;-692.0;?;349.0;-291.0;580.0;498.0;634.0
-639.0;?;694.0;-691.0;?;349.0;-290.0;580.0;498.0;635.0
-638.0;?;693.0;-691.0;?;350.0;-290.0;580.0;498.0;635.0
-637.0;?;693.0;-690.0;?;349.0;-289.0;580.0;498.0;635.0
-638.0;-760.0;693.0;?;?;349.0;-289.0;581.0;498.0;635.0
-637.0;-760.0;692.0;?;-853.0;349.0;-289.0;581.0;?;636.0
-637.0;-760.0;692.0;?;-853.0;349.0;-289.0;582.0;?;635.0
-637.0;-760.0;692.0;?;-852.0;349.0;-289.0;?;?;635.0
-638.0;-759.0;?;?;-852.0;349.0;-289.0;582.0;499.0;635.0
-638.0;-759.0;?;?;-852.0;349.0;-290.0;582.0;499.0;635.0
-638.0;-759.0;?;?;-853.0;350.0;-291.0;583.0;498.0;635.0
-638.0;-759.0;?;?;-853.0;350.0;-291.0;583.0;498.0;635.0
-638.0;-759.0;?;?;-853.0;349.0;-292.0;582.0;498.0;634.0
-638.0;-759.0;?;?;-853.0;349.0;-293.0;582.0;?;634.0
-639.0;-759.0;695.0;?;?;349.0;-294.0;582.0;?;634.0
-639.0;-759.0;695.0;?;?;349.0;-295.0;582.0;?;635.0
-639.0;-759.0;696.0;-693.0;?;349.0;-296.0;581.0;?;635.0
-639.0;-759.0;696.0;-693.0;?;?;?;581.0;?;635.0
-639.0;-759.0;696.0;-694.0;?;?;?;?;497.0;636.0
-639.0;-760.0;695.0;-694.0;?;?;?;?;497.0;636.0
-639.0;?;696.0;-695.0;?;?;?;?;496.0;637.0
-639.0;?;696.0;-695.0;?;?;?;?;496.0;637.0
-639.0;?;697.0;-696.0;?;?;-303.0;?;496.0;637.0
-640.0;?;698.0;-697.0;?;?;-303.0;?;497.0;637.0
-640.0;-760.0;698.0;-697.0;?;?;-304.0;?;496.0;637.0
-640.0;-760.0;698.0;-698.0;?;?;-304.0;?;496.0;637.0
?;-760.0;698.0;-698.0;?;?;-304.0;581.0;497.0;636.0
?;-760.0;?;-697.0;-855.0;?;-303.0;580.0;497.0;636.0
?;-760.0;?;-697.0;-854.0;?;-303.0;581.0;498.0;636.0
?;-760.0;699.0;-697.0;-854.0;?;-302.0;581.0;498.0;636.0
?;-761.0;698.0;-695.0;-853.0;?;-301.0;581.0;499.0;636.0
?;-761.0;697.0;-695.0;-853.0;?;-301.0;581.0;500.0;636.0
?;-761.0;697.0;-695.0;-853.0;?;-301.0;582.0;501.0;637.0
?;-762.0;697.0;-694.0;-852.0;?;-301.0;583.0;502.0;637.0
-637.0;-762.0;696.0;-694.0;-852.0;?;-300.0;583.0;502.0;638.0
-636.0;-762.0;696.0;-694.0;-852.0;?;-299.0;584.0;501.0;638.0
-636.0;-763.0;695.0;-693.0;-852.0;?;-298.0;584.0;?;638.0
-635.0;-763.0;694.0;-693.0;-852.0;350.0;-297.0;583.0;?;638.0
-635.0;-763.0;694.0;-692.0;-852.0;349.0;-296.0;583.0;?;638.0
-636.0;-762.0;694.0;-691.0;-851.0;349.0;-295.0;584.0;?;637.0
-637.0;-761.0;?;-691.0;-852.0;?;-294.0;584.0;?;636.0
-637.0;-760.0;?;-691.0;-852.0;?;-294.0;584.0;?;636.0
-638.0;-760.0;697.0;-692.0;-853.0;?;-293.0;582.0;?;633.0
-638.0;-759.0;698.0;-692.0;-854.0;?;-292.0;580.0;?;632.0
-639.0;-759.0;698.0;-691.0;-855.0;?;-289.0;578.0;?;631.0
-639.0;-758.0;697.0;-690.0;-856.0;?;-286.0;574.0;?;631.0
-638.0;-759.0;694.0;-689.0;-857.0;?;-283.0;571.0;?;631.0
-637.0;?;692.0;-688.0;-857.0;?;-280.0;569.0;488.0;631.0
-637.0;?;691.0;-687.0;-856.0;?;-278.0;567.0;489.0;630.0
-637.0;?;690.0;-686.0;-856.0;?;-276.0;566.0;489.0;630.0
-637.0;?;689.0;-685.0;-856.0;?;-273.0;566.0;490.0;630.0
-638.0;?;689.0;-683.0;-855.0;?;-271.0;565.0;491.0;629.0
-638.0;?;689.0;-682.0;-855.0;?;-269.0;565.0;492.0;627.0
-638.0;?;689.0;-681.0;-854.0;?;-267.0;564.0;493.0;625.0
-638.0;?;689.0;-679.0;-854.0;?;-265.0;563.0;493.0;623.0
-639.0;?;689.0;-678.0;-854.0;322.0;-263.0;561.0;492.0;621.0
-639.0;-752.0;689.0;-676.0;-854.0;321.0;-261.0;560.0;491.0;620.0
-639.0;-752.0;689.0;-675.0;-854.0;319.0;-259.0;559.0;490.0;618.0
-639.0;-751.0;688.0;-675.0;-854.0;317.0;-257.0;557.0;489.0;616.0
?;-751.0;688.0;-675.0;-855.0;316.0;-255.0;556.0;?;615.0
?;-751.0;687.0;-674.0;-855.0;314.0;-254.0;555.0;?;615.0
?;-750.0;687.0;-674.0;-856.0;312.0;-252.0;554.0;?;614.0
