InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA magneticX;Accelerometer LH accZ;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accY;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;Accelerometer LWR accZ;InertialMeasurementUnit R-SHOE EuY
99;256.0;-632.0;-837.0;1007.0;-510.0;?;483.0;455.0;-24
99;249.0;-724.0;-837.0;979.0;-505.0;?;584.0;432.0;-24
99;247.0;-653.0;-838.0;994.0;-503.0;?;452.0;464.0;-24
99;246.0;-659.0;?;994.0;-501.0;?;545.0;483.0;-24
99;246.0;-760.0;?;996.0;-496.0;?;490.0;445.0;-24
99;243.0;-670.0;-844.0;1005.0;?;?;609.0;450.0;-24
99;235.0;-590.0;-848.0;1034.0;?;?;597.0;478.0;?
99;232.0;-640.0;-850.0;1027.0;?;?;634.0;490.0;?
99;232.0;-658.0;-851.0;1018.0;-494.0;?;553.0;459.0;-24
99;234.0;-611.0;-853.0;1022.0;-493.0;-31.0;615.0;?;-24
99;236.0;-535.0;-853.0;1011.0;-493.0;-32.0;646.0;?;-24
99;235.0;-586.0;-852.0;1059.0;-491.0;-34.0;615.0;?;-24
99;234.0;-608.0;-853.0;1018.0;-493.0;-35.0;530.0;435.0;-24
99;235.0;-544.0;-851.0;1023.0;-495.0;-33.0;471.0;413.0;-24
99;240.0;-583.0;-855.0;1019.0;-496.0;-26.0;418.0;393.0;-24
99;243.0;-643.0;-856.0;1019.0;-499.0;-25.0;391.0;367.0;-24
99;244.0;-831.0;-856.0;1027.0;-500.0;-24.0;140.0;382.0;-24
99;250.0;-963.0;-855.0;1038.0;-503.0;-19.0;-83.0;360.0;-24
99;253.0;-822.0;-859.0;1028.0;-507.0;-16.0;-224.0;290.0;-24
99;259.0;-596.0;-861.0;1030.0;-511.0;-9.0;70.0;?;-24
99;272.0;-413.0;-862.0;?;-512.0;1.0;126.0;?;-24
99;286.0;-143.0;-862.0;?;-513.0;21.0;174.0;?;-24
99;312.0;278.0;-861.0;?;-511.0;57.0;408.0;?;-24
99;349.0;595.0;-862.0;?;-506.0;112.0;663.0;?;-24
99;398.0;862.0;-860.0;?;-505.0;185.0;1142.0;?;-24
99;443.0;798.0;-859.0;?;-502.0;265.0;1004.0;?;-24
99;476.0;548.0;-860.0;?;-499.0;333.0;984.0;?;-24
99;512.0;611.0;-863.0;1022.0;?;405.0;1011.0;?;-24
99;537.0;521.0;-864.0;1048.0;?;470.0;900.0;?;-24
99;561.0;278.0;-868.0;1019.0;?;520.0;844.0;?;-24
99;572.0;286.0;-869.0;1032.0;?;535.0;1159.0;?;-24
99;578.0;418.0;-869.0;1018.0;?;536.0;1462.0;?;-24
99;578.0;251.0;-871.0;1038.0;?;532.0;1451.0;1000.0;-24
99;568.0;-127.0;-873.0;1036.0;?;523.0;800.0;1132.0;?
99;559.0;-459.0;-873.0;1028.0;?;499.0;524.0;1044.0;?
99;553.0;-343.0;-875.0;1037.0;?;487.0;613.0;901.0;?
99;553.0;-269.0;-880.0;1035.0;-436.0;489.0;561.0;741.0;?
99;560.0;-138.0;-881.0;1023.0;-427.0;499.0;367.0;701.0;?
99;574.0;-1.0;-882.0;1019.0;-424.0;525.0;320.0;662.0;?
99;?;90.0;-886.0;1029.0;-426.0;551.0;366.0;565.0;?
99;?;107.0;-886.0;1030.0;-433.0;574.0;345.0;524.0;?
99;?;126.0;-885.0;1040.0;-439.0;588.0;273.0;427.0;?
99;?;137.0;-885.0;1012.0;-448.0;590.0;254.0;388.0;?
99;?;149.0;-883.0;1002.0;-454.0;585.0;226.0;319.0;?
99;?;188.0;-882.0;1029.0;-463.0;571.0;176.0;285.0;?
99;?;202.0;-878.0;999.0;-468.0;564.0;176.0;286.0;?
99;?;188.0;?;1015.0;-468.0;565.0;180.0;265.0;?
99;?;182.0;?;1018.0;-468.0;565.0;180.0;236.0;-24
99;?;166.0;?;1009.0;-471.0;570.0;178.0;233.0;-24
99;?;144.0;-867.0;1030.0;-473.0;571.0;256.0;?;-24
99;?;103.0;-864.0;1014.0;-473.0;?;300.0;?;-24
99;?;60.0;-864.0;1008.0;-473.0;583.0;340.0;?;-24
99;?;42.0;-864.0;1019.0;-470.0;581.0;341.0;?;-24
99;554.0;37.0;-865.0;1006.0;-471.0;577.0;379.0;?;-24
99;550.0;21.0;-865.0;1008.0;-468.0;571.0;421.0;?;-24
99;545.0;-6.0;-866.0;988.0;-467.0;565.0;415.0;?;-24
99;541.0;-40.0;-869.0;1017.0;-466.0;564.0;427.0;?;-24
99;537.0;-45.0;-869.0;1021.0;-462.0;565.0;445.0;?;-24
99;533.0;-88.0;-873.0;1031.0;-461.0;566.0;386.0;?;-24
99;533.0;-43.0;-876.0;1021.0;-459.0;568.0;349.0;?;-24
99;528.0;3.0;?;1031.0;-459.0;576.0;321.0;491.0;-24
99;528.0;1.0;?;?;-455.0;580.0;314.0;474.0;-24
99;528.0;?;?;?;-454.0;582.0;334.0;452.0;-24
99;533.0;?;?;?;-449.0;586.0;370.0;410.0;-24
99;536.0;?;?;?;-451.0;585.0;383.0;407.0;-24
99;540.0;?;?;?;-453.0;582.0;352.0;?;-24
99;544.0;?;?;?;?;578.0;350.0;?;-24
99;546.0;?;?;?;?;572.0;350.0;?;-24
99;547.0;?;?;?;?;566.0;347.0;?;-24
99;547.0;?;?;?;?;567.0;304.0;?;-24
99;548.0;?;?;?;?;558.0;287.0;?;-24
99;551.0;?;-888.0;?;?;556.0;387.0;?;-24
99;552.0;?;-887.0;?;?;553.0;422.0;398.0;-24
99;553.0;?;-886.0;?;?;553.0;334.0;383.0;-24
99;554.0;?;-886.0;?;?;553.0;341.0;414.0;-24
99;552.0;?;-884.0;?;-459.0;555.0;357.0;428.0;?
99;552.0;?;-885.0;?;-458.0;558.0;351.0;403.0;?
99;550.0;3.0;-885.0;?;-459.0;558.0;314.0;443.0;?
99;548.0;29.0;-884.0;?;-462.0;562.0;286.0;433.0;?
99;548.0;13.0;-886.0;?;-466.0;567.0;346.0;434.0;?
99;546.0;35.0;-884.0;999.0;-467.0;571.0;357.0;420.0;?
99;546.0;61.0;-884.0;1002.0;-468.0;570.0;320.0;402.0;?
99;543.0;51.0;-882.0;1017.0;-469.0;573.0;359.0;426.0;?
99;542.0;63.0;-881.0;1015.0;-471.0;575.0;349.0;421.0;?
99;543.0;79.0;-880.0;1011.0;-470.0;577.0;339.0;415.0;-24
99;543.0;74.0;-879.0;?;-471.0;574.0;347.0;450.0;-24
99;541.0;57.0;-877.0;?;-472.0;576.0;380.0;431.0;-24
?;543.0;44.0;-877.0;?;-471.0;576.0;368.0;410.0;-24
?;541.0;93.0;-879.0;?;-464.0;573.0;362.0;408.0;-24
?;542.0;70.0;-871.0;?;-457.0;564.0;316.0;405.0;-24
?;543.0;106.0;-825.0;?;-445.0;561.0;336.0;366.0;?
?;542.0;109.0;-759.0;?;-432.0;560.0;334.0;374.0;?
?;543.0;78.0;-710.0;?;-423.0;560.0;365.0;373.0;?
?;542.0;?;-703.0;?;-420.0;560.0;339.0;404.0;?
?;541.0;?;-683.0;?;-423.0;557.0;304.0;385.0;?
?;539.0;?;-676.0;?;-424.0;555.0;276.0;416.0;?
?;542.0;?;-678.0;?;-425.0;551.0;325.0;415.0;?
?;540.0;?;-669.0;?;-419.0;544.0;406.0;424.0;?
99;540.0;?;-662.0;?;-417.0;542.0;379.0;428.0;?
99;540.0;?;-646.0;1032.0;-413.0;539.0;359.0;429.0;?
99;542.0;?;-640.0;1020.0;-413.0;539.0;377.0;452.0;?
99;542.0;?;-648.0;1012.0;-413.0;542.0;386.0;432.0;-24
99;542.0;?;-655.0;1026.0;-415.0;534.0;316.0;384.0;-24
99;543.0;?;?;1008.0;-419.0;535.0;332.0;399.0;-24
99;543.0;87.0;?;1028.0;-421.0;536.0;325.0;389.0;-24
99;542.0;68.0;?;1014.0;-422.0;537.0;365.0;416.0;-24
99;543.0;38.0;?;1010.0;-425.0;535.0;392.0;436.0;-24
99;541.0;39.0;-724.0;1021.0;-426.0;539.0;388.0;415.0;-24
99;541.0;99.0;-740.0;?;-430.0;539.0;375.0;424.0;-24
99;?;106.0;-757.0;?;-432.0;542.0;342.0;394.0;-24
99;?;93.0;-776.0;?;-437.0;543.0;330.0;392.0;-24
99;?;96.0;-797.0;?;-440.0;540.0;295.0;349.0;-24
99;?;122.0;-818.0;?;-446.0;544.0;244.0;325.0;-24
99;?;92.0;-838.0;?;-455.0;548.0;244.0;357.0;-24
99;?;81.0;-852.0;?;-467.0;553.0;233.0;366.0;-24
99;?;31.0;-862.0;?;-473.0;558.0;264.0;364.0;-24
99;?;86.0;-869.0;?;-480.0;567.0;301.0;387.0;-24
99;?;74.0;-874.0;?;-485.0;575.0;366.0;413.0;-24
99;?;46.0;-874.0;?;-488.0;582.0;400.0;415.0;-24
?;?;43.0;-874.0;?;-491.0;589.0;389.0;435.0;-24
?;?;18.0;-872.0;1025.0;-493.0;594.0;370.0;443.0;-24
?;?;63.0;-870.0;1017.0;-497.0;597.0;354.0;505.0;-24
?;?;62.0;-866.0;999.0;-501.0;596.0;351.0;456.0;?
?;?;89.0;-861.0;1020.0;-503.0;594.0;356.0;449.0;?
?;?;-55.0;-854.0;1021.0;-506.0;593.0;434.0;436.0;-24
?;?;-63.0;-851.0;1030.0;-506.0;590.0;389.0;404.0;-24
?;547.0;50.0;-849.0;1008.0;-510.0;587.0;242.0;426.0;-24
?;550.0;73.0;-847.0;1015.0;-511.0;583.0;325.0;442.0;-24
?;552.0;51.0;-848.0;1017.0;-512.0;578.0;296.0;449.0;-24
99;549.0;-47.0;-847.0;1015.0;-514.0;567.0;309.0;458.0;-24
99;550.0;-80.0;-846.0;1030.0;-518.0;562.0;271.0;447.0;-24
99;552.0;-4.0;-847.0;997.0;-521.0;560.0;228.0;457.0;-24
99;553.0;42.0;-850.0;1019.0;-521.0;557.0;322.0;?;-24
99;555.0;38.0;-854.0;?;-518.0;555.0;315.0;?;-24
99;555.0;31.0;-856.0;1023.0;-512.0;555.0;296.0;?;-24
99;555.0;47.0;-859.0;1002.0;-507.0;553.0;337.0;?;-24
99;556.0;76.0;-859.0;1023.0;-503.0;551.0;287.0;?;-24
99;555.0;131.0;-862.0;1017.0;-502.0;551.0;284.0;?;-24
99;555.0;113.0;-866.0;1001.0;-501.0;552.0;326.0;?;-24
99;555.0;92.0;-868.0;1000.0;-499.0;550.0;312.0;384.0;-24
?;554.0;22.0;-868.0;1031.0;-496.0;547.0;392.0;394.0;-24
?;553.0;37.0;-872.0;1030.0;-493.0;548.0;364.0;365.0;-24
?;553.0;65.0;-872.0;1021.0;-489.0;548.0;264.0;421.0;-24
?;552.0;93.0;-872.0;1018.0;-485.0;549.0;292.0;464.0;-24
?;552.0;18.0;-875.0;1013.0;-481.0;549.0;339.0;461.0;-24
99;551.0;38.0;-873.0;1017.0;-477.0;547.0;302.0;448.0;-24
99;552.0;61.0;-872.0;993.0;-475.0;545.0;341.0;428.0;-24
99;550.0;60.0;-872.0;992.0;-473.0;546.0;326.0;421.0;-24
99;548.0;55.0;-871.0;1011.0;-470.0;546.0;266.0;413.0;-24
99;550.0;80.0;-871.0;1022.0;-471.0;545.0;275.0;434.0;-24
99;547.0;59.0;-871.0;1015.0;-473.0;?;342.0;384.0;-24
99;?;77.0;-869.0;1011.0;-469.0;?;326.0;373.0;-24
99;?;80.0;-868.0;1041.0;-469.0;?;276.0;392.0;-24
99;?;52.0;-868.0;1015.0;-473.0;541.0;288.0;417.0;-24
99;?;29.0;-867.0;1027.0;-476.0;542.0;323.0;410.0;-24
99;?;52.0;-866.0;1014.0;-474.0;543.0;348.0;384.0;-24
99;?;47.0;-864.0;1010.0;-472.0;540.0;363.0;394.0;-24
99;?;62.0;-864.0;1010.0;?;536.0;358.0;394.0;?
99;?;44.0;-865.0;1015.0;?;532.0;368.0;405.0;?
99;?;49.0;-862.0;1037.0;-472.0;529.0;363.0;402.0;?
99;?;43.0;-861.0;1010.0;-470.0;527.0;358.0;409.0;?
99;549.0;41.0;-862.0;1037.0;-470.0;528.0;370.0;404.0;?
99;548.0;51.0;-862.0;1020.0;-469.0;527.0;372.0;389.0;?
99;547.0;52.0;-861.0;1013.0;-466.0;526.0;380.0;418.0;?
99;551.0;63.0;-863.0;1025.0;-463.0;525.0;303.0;390.0;?
99;548.0;57.0;-863.0;1033.0;-463.0;525.0;371.0;387.0;?
99;549.0;53.0;-863.0;1021.0;-463.0;529.0;381.0;397.0;?
99;547.0;39.0;-864.0;1028.0;-465.0;527.0;398.0;392.0;?
99;546.0;3.0;-867.0;1023.0;-462.0;531.0;375.0;438.0;-24
?;546.0;22.0;-866.0;1027.0;-461.0;529.0;400.0;426.0;-24
?;545.0;32.0;-867.0;1031.0;-458.0;530.0;384.0;434.0;-24
?;545.0;24.0;-868.0;1031.0;-458.0;532.0;347.0;?;-24
?;544.0;22.0;-867.0;1012.0;-456.0;530.0;317.0;?;-24
?;542.0;53.0;-866.0;1022.0;-456.0;528.0;337.0;?;-24
?;539.0;77.0;-866.0;1048.0;-453.0;527.0;332.0;?;-24
?;540.0;75.0;-867.0;1020.0;-455.0;527.0;331.0;?;-24
99;539.0;?;-866.0;1032.0;-456.0;524.0;330.0;?;-24
99;537.0;?;-867.0;1032.0;-460.0;523.0;350.0;?;-24
99;539.0;?;-866.0;1039.0;-457.0;523.0;321.0;?;-24
99;535.0;?;-865.0;1028.0;-458.0;524.0;364.0;380.0;?
?;536.0;?;-866.0;1028.0;-456.0;525.0;366.0;408.0;?
?;535.0;?;-866.0;1017.0;?;524.0;362.0;385.0;?
?;536.0;?;-867.0;1027.0;?;524.0;357.0;409.0;?
?;535.0;?;-868.0;1031.0;?;525.0;388.0;378.0;?
?;536.0;?;-866.0;1024.0;?;525.0;?;389.0;?
?;533.0;?;-862.0;1025.0;?;527.0;?;386.0;?
?;535.0;?;-859.0;1042.0;?;527.0;382.0;401.0;?
?;538.0;?;-859.0;1022.0;-451.0;527.0;370.0;395.0;?
?;536.0;?;-862.0;1031.0;-453.0;525.0;323.0;394.0;?
?;537.0;?;-861.0;1011.0;-453.0;525.0;391.0;404.0;?
?;536.0;27.0;-863.0;1022.0;-456.0;526.0;370.0;404.0;?
?;536.0;32.0;-860.0;1032.0;-458.0;528.0;348.0;390.0;?
?;534.0;11.0;-862.0;1038.0;-458.0;527.0;360.0;406.0;?
?;535.0;20.0;-858.0;1017.0;-459.0;529.0;379.0;431.0;?
?;534.0;42.0;-861.0;1023.0;-460.0;531.0;398.0;415.0;-24
?;533.0;49.0;-861.0;1016.0;-459.0;531.0;378.0;442.0;-24
99;533.0;14.0;-861.0;1003.0;-456.0;531.0;392.0;442.0;-24
99;533.0;-13.0;-859.0;987.0;-452.0;531.0;397.0;439.0;-24
99;531.0;16.0;-861.0;1019.0;-451.0;532.0;386.0;431.0;-24
99;530.0;54.0;-857.0;1002.0;-447.0;529.0;375.0;431.0;?
99;530.0;38.0;-859.0;1028.0;-443.0;526.0;364.0;?;?
99;529.0;65.0;-858.0;1030.0;-440.0;526.0;332.0;?;?
99;527.0;76.0;-857.0;1010.0;-438.0;523.0;323.0;?;?
99;524.0;118.0;-858.0;1011.0;-438.0;524.0;343.0;?;-24
99;525.0;91.0;-859.0;1020.0;-436.0;524.0;350.0;?;-24
99;523.0;39.0;-857.0;1011.0;-436.0;524.0;312.0;?;-24
99;521.0;-3.0;-857.0;1001.0;-433.0;526.0;349.0;?;-24
99;519.0;-4.0;-857.0;1013.0;-434.0;526.0;347.0;?;-24
99;518.0;28.0;-857.0;1030.0;-431.0;522.0;311.0;?;-24
99;518.0;41.0;-857.0;1004.0;-432.0;520.0;350.0;?;-24
99;519.0;52.0;-859.0;1005.0;-430.0;519.0;349.0;?;-24
?;521.0;59.0;-858.0;1008.0;-430.0;519.0;340.0;?;-24
?;520.0;39.0;-862.0;1018.0;-430.0;519.0;342.0;?;-24
?;520.0;43.0;-861.0;1009.0;-430.0;520.0;364.0;?;-24
?;523.0;52.0;-866.0;1006.0;-430.0;519.0;353.0;?;-24
?;525.0;27.0;-867.0;1001.0;-433.0;523.0;379.0;?;-24
?;?;17.0;-869.0;1021.0;-434.0;522.0;386.0;?;-24
?;?;60.0;-870.0;1019.0;-436.0;525.0;359.0;422.0;-24
?;?;74.0;-871.0;1008.0;-438.0;526.0;405.0;407.0;-24
?;?;63.0;-869.0;1011.0;-441.0;526.0;418.0;413.0;-24
?;?;62.0;-868.0;1011.0;?;528.0;377.0;423.0;-24
?;?;65.0;-869.0;1011.0;?;530.0;376.0;393.0;-24
99;536.0;76.0;-868.0;1020.0;?;532.0;379.0;408.0;-24
99;537.0;41.0;-865.0;1001.0;?;532.0;388.0;424.0;-24
99;537.0;89.0;-863.0;1024.0;?;530.0;371.0;405.0;-24
99;539.0;51.0;-863.0;1029.0;?;528.0;370.0;379.0;-24
99;539.0;52.0;-864.0;1014.0;?;527.0;?;391.0;-24
99;539.0;49.0;-864.0;999.0;?;524.0;?;405.0;-24
99;539.0;57.0;-864.0;1001.0;?;525.0;?;377.0;-24
99;537.0;84.0;?;1024.0;?;525.0;?;384.0;-24
99;538.0;76.0;?;1014.0;?;525.0;?;?;-24
99;537.0;73.0;?;1008.0;?;522.0;?;?;-24
99;537.0;62.0;?;1024.0;?;522.0;?;?;-24
99;534.0;47.0;?;1018.0;?;524.0;?;?;-24
99;533.0;28.0;?;1027.0;?;523.0;341.0;?;-24
99;533.0;19.0;?;1033.0;-438.0;523.0;352.0;?;-24
99;534.0;18.0;?;1003.0;-438.0;524.0;360.0;?;-24
99;532.0;36.0;?;1020.0;-437.0;524.0;381.0;?;-24
99;?;42.0;-870.0;1011.0;-436.0;525.0;370.0;?;-24
99;?;49.0;-870.0;1001.0;-437.0;523.0;363.0;?;-24
99;?;70.0;-871.0;1015.0;-436.0;524.0;332.0;?;-24
99;?;70.0;-870.0;1027.0;-435.0;525.0;371.0;?;-24
99;?;30.0;-869.0;1013.0;-432.0;523.0;386.0;?;-24
99;?;55.0;-870.0;1032.0;-433.0;523.0;322.0;401.0;-24
99;?;73.0;-871.0;1016.0;-431.0;521.0;309.0;405.0;-24
99;?;81.0;-873.0;?;-431.0;?;344.0;393.0;-24
99;?;65.0;-870.0;?;-431.0;?;393.0;381.0;-24
99;?;62.0;-869.0;?;-430.0;?;373.0;377.0;-24
99;?;62.0;-869.0;?;?;?;308.0;?;-24
99;?;?;-871.0;?;?;?;353.0;?;-24
99;532.0;?;-869.0;?;?;?;328.0;?;-24
99;532.0;?;-870.0;?;?;524.0;376.0;?;-24
99;532.0;?;-871.0;?;?;523.0;381.0;?;-24
99;532.0;?;-870.0;?;?;522.0;337.0;?;-24
99;532.0;?;-870.0;?;-436.0;527.0;336.0;?;-24
99;531.0;?;-870.0;?;-438.0;527.0;350.0;?;-24
99;531.0;?;-868.0;?;-436.0;527.0;368.0;?;-24
99;535.0;?;-870.0;?;-436.0;?;368.0;?;-24
99;532.0;?;-870.0;?;-435.0;?;303.0;376.0;-24
99;533.0;106.0;-869.0;1016.0;-436.0;?;353.0;380.0;-24
99;535.0;80.0;-868.0;1009.0;-439.0;528.0;326.0;351.0;-24
99;537.0;78.0;-870.0;1032.0;-441.0;530.0;383.0;384.0;-24
99;534.0;54.0;-867.0;1011.0;-439.0;532.0;378.0;411.0;-24
99;535.0;30.0;-869.0;1013.0;-445.0;536.0;340.0;391.0;-24
99;536.0;24.0;-870.0;?;-444.0;533.0;368.0;419.0;-24
99;537.0;26.0;-869.0;?;-445.0;534.0;?;425.0;-24
99;537.0;27.0;-869.0;?;-446.0;535.0;?;397.0;?
99;537.0;59.0;-867.0;?;-444.0;535.0;?;374.0;?
99;538.0;60.0;-871.0;?;-445.0;535.0;?;403.0;?
99;538.0;69.0;-868.0;?;-444.0;531.0;?;373.0;?
99;539.0;71.0;-870.0;?;-440.0;?;?;368.0;?
99;540.0;79.0;-867.0;?;-439.0;?;?;334.0;?
99;541.0;91.0;-869.0;?;?;?;?;378.0;?
99;541.0;70.0;?;?;?;?;?;380.0;?
99;541.0;37.0;-866.0;?;?;?;?;393.0;?
99;543.0;14.0;-867.0;?;?;?;?;402.0;?
99;542.0;76.0;-865.0;?;?;?;?;388.0;?
99;541.0;101.0;-865.0;?;?;?;?;402.0;?
99;542.0;122.0;-863.0;?;?;?;?;356.0;?
99;541.0;99.0;-864.0;1015.0;?;?;?;361.0;?
99;539.0;50.0;-863.0;1016.0;?;?;307.0;?;-24
99;537.0;52.0;-861.0;1014.0;?;?;331.0;358.0;-24
99;538.0;49.0;-862.0;1021.0;?;?;351.0;363.0;-24
99;537.0;16.0;-861.0;1041.0;?;?;379.0;424.0;-24
99;535.0;29.0;-860.0;1031.0;?;?;398.0;440.0;-24
99;535.0;66.0;-857.0;1039.0;-424.0;520.0;399.0;394.0;-24
99;534.0;89.0;-854.0;1032.0;-418.0;517.0;391.0;400.0;-24
99;536.0;82.0;-851.0;1022.0;-412.0;507.0;371.0;357.0;-24
99;534.0;81.0;-852.0;1027.0;-407.0;502.0;360.0;376.0;-24
99;535.0;61.0;-850.0;1006.0;-404.0;498.0;339.0;377.0;-24
99;531.0;73.0;-851.0;1040.0;-402.0;496.0;343.0;362.0;-24
99;531.0;67.0;-852.0;1021.0;-398.0;495.0;344.0;369.0;-24
99;530.0;96.0;-852.0;1041.0;-394.0;490.0;322.0;376.0;-24
99;528.0;89.0;-853.0;1015.0;-391.0;488.0;311.0;370.0;-24
99;523.0;25.0;-854.0;1042.0;-388.0;484.0;312.0;390.0;-24
99;522.0;61.0;?;1030.0;-383.0;481.0;324.0;386.0;-24
99;521.0;?;?;1040.0;-378.0;479.0;346.0;384.0;-24
99;519.0;?;?;1021.0;-373.0;479.0;354.0;367.0;-24
99;517.0;?;?;1012.0;-369.0;474.0;329.0;391.0;-24
99;517.0;?;?;1031.0;-366.0;469.0;348.0;414.0;?
99;517.0;?;?;1029.0;-364.0;471.0;365.0;383.0;?
99;517.0;?;?;1040.0;-362.0;466.0;368.0;374.0;?
99;516.0;?;?;1031.0;-361.0;464.0;403.0;374.0;?
99;515.0;42.0;?;1041.0;-361.0;461.0;392.0;391.0;?
99;515.0;41.0;?;1029.0;-359.0;460.0;360.0;419.0;?
?;512.0;69.0;?;1012.0;-356.0;459.0;362.0;405.0;?
?;512.0;29.0;?;1019.0;-354.0;461.0;396.0;414.0;?
?;510.0;55.0;?;1013.0;-351.0;455.0;342.0;419.0;-24
?;509.0;46.0;?;1035.0;-348.0;453.0;347.0;415.0;-24
?;509.0;43.0;?;1026.0;-341.0;449.0;339.0;396.0;-24
?;506.0;59.0;-834.0;1038.0;-337.0;450.0;308.0;374.0;-24
?;504.0;92.0;-832.0;1033.0;-332.0;447.0;350.0;373.0;-24
?;503.0;76.0;-831.0;1033.0;-325.0;443.0;320.0;375.0;-24
?;502.0;63.0;-829.0;?;-325.0;438.0;296.0;372.0;?
?;499.0;113.0;-828.0;?;-322.0;?;362.0;403.0;?
?;499.0;106.0;-829.0;?;-322.0;?;?;374.0;?
99;498.0;65.0;-827.0;?;-320.0;?;?;396.0;?
99;494.0;60.0;-827.0;?;-320.0;?;?;378.0;?
99;495.0;61.0;-827.0;?;-320.0;?;?;371.0;?
99;495.0;88.0;-824.0;?;-321.0;?;?;381.0;?
99;494.0;111.0;?;?;-323.0;?;350.0;395.0;?
99;494.0;60.0;?;?;-322.0;?;327.0;390.0;?
99;495.0;71.0;?;?;-327.0;?;331.0;392.0;?
99;495.0;34.0;?;1009.0;-329.0;?;371.0;425.0;?
99;495.0;71.0;?;1030.0;-332.0;443.0;302.0;392.0;?
99;495.0;67.0;?;1033.0;-334.0;445.0;357.0;426.0;-24
99;496.0;7.0;?;1022.0;-337.0;447.0;384.0;410.0;-24
99;497.0;43.0;?;1028.0;-339.0;448.0;370.0;440.0;-24
99;499.0;90.0;?;1018.0;-337.0;446.0;383.0;418.0;-24
99;499.0;96.0;?;1022.0;-341.0;449.0;364.0;423.0;-24
99;502.0;47.0;?;1009.0;-339.0;447.0;326.0;386.0;-24
99;502.0;35.0;?;994.0;-338.0;445.0;287.0;365.0;-24
99;503.0;87.0;?;1021.0;-338.0;449.0;305.0;?;-24
99;505.0;91.0;?;1000.0;-342.0;449.0;359.0;?;-24
99;506.0;52.0;?;1038.0;-340.0;446.0;340.0;?;-24
99;507.0;43.0;-834.0;1012.0;-344.0;450.0;377.0;?;-24
99;507.0;20.0;-838.0;1021.0;-347.0;454.0;360.0;?;-24
99;510.0;27.0;-843.0;1011.0;-346.0;456.0;381.0;?;-24
99;510.0;2.0;-845.0;1033.0;-349.0;457.0;?;?;-24
?;511.0;17.0;-845.0;1012.0;-352.0;461.0;?;486.0;-24
?;514.0;?;-847.0;1005.0;-354.0;462.0;?;465.0;-24
?;514.0;?;-845.0;1023.0;-351.0;461.0;?;439.0;-24
?;514.0;?;-844.0;1016.0;-352.0;461.0;?;421.0;-24
?;515.0;?;-844.0;1008.0;-352.0;458.0;?;390.0;-24
?;512.0;?;-845.0;1019.0;-357.0;452.0;?;367.0;-24
99;512.0;?;-848.0;1035.0;-361.0;454.0;?;356.0;-24
99;513.0;?;-848.0;1020.0;?;457.0;?;364.0;-24
99;513.0;?;-851.0;1023.0;?;458.0;?;394.0;-24
99;511.0;?;-852.0;1003.0;?;462.0;?;?;-24
99;512.0;?;-853.0;1009.0;?;465.0;?;?;-24
99;512.0;?;-855.0;1019.0;?;466.0;?;?;-24
99;513.0;?;-858.0;1031.0;?;468.0;?;?;-24
99;514.0;?;-857.0;1011.0;?;467.0;?;?;?
99;513.0;?;-860.0;1019.0;?;466.0;?;?;-24
99;513.0;?;-864.0;1006.0;?;472.0;?;?;-24
99;514.0;?;-862.0;1037.0;?;474.0;?;439.0;-24
99;514.0;?;-862.0;993.0;?;472.0;?;424.0;-24
99;515.0;?;-866.0;1005.0;?;475.0;343.0;421.0;-24
99;515.0;?;-865.0;1017.0;?;478.0;341.0;398.0;-24
99;515.0;?;-863.0;1029.0;?;477.0;380.0;371.0;-24
99;514.0;?;-866.0;1018.0;?;478.0;303.0;369.0;-24
99;514.0;?;?;1016.0;-390.0;481.0;353.0;363.0;-24
99;515.0;?;?;1012.0;-393.0;482.0;317.0;394.0;-24
99;516.0;?;?;1031.0;-395.0;481.0;325.0;386.0;-24
99;513.0;?;?;1016.0;-397.0;481.0;330.0;411.0;-24
99;514.0;?;?;993.0;-399.0;485.0;318.0;387.0;-24
99;513.0;?;?;1006.0;-399.0;486.0;330.0;413.0;-24
99;513.0;?;?;?;-401.0;486.0;359.0;410.0;-24
99;513.0;29.0;?;?;-403.0;490.0;380.0;432.0;-24
99;514.0;-1.0;?;?;-406.0;492.0;399.0;416.0;-24
99;515.0;0.0;?;?;-405.0;492.0;388.0;438.0;-24
99;514.0;0.0;?;?;-405.0;496.0;402.0;440.0;-24
99;518.0;18.0;-865.0;?;-405.0;496.0;377.0;454.0;-24
99;516.0;51.0;-867.0;?;-401.0;497.0;382.0;433.0;-24
99;516.0;60.0;-866.0;?;-400.0;498.0;383.0;459.0;-24
?;516.0;46.0;-867.0;?;-398.0;497.0;323.0;402.0;-24
?;517.0;64.0;-865.0;?;-397.0;498.0;?;410.0;-24
?;518.0;66.0;-866.0;1023.0;-396.0;496.0;?;396.0;-24
?;515.0;60.0;-867.0;1035.0;-395.0;496.0;?;384.0;-24
?;513.0;50.0;-864.0;1008.0;-393.0;495.0;?;395.0;-24
?;514.0;29.0;-866.0;1005.0;-392.0;495.0;?;412.0;-24
?;514.0;41.0;-866.0;?;-393.0;494.0;?;395.0;-24
?;514.0;22.0;-862.0;?;-392.0;492.0;?;435.0;-24
