InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-28.0;-123;156.0;-162.0;16.0;251.0;371.0;-55.0;?;79.0;-123
-53.0;-88;184.0;-126.0;56.0;?;364.0;-70.0;?;48.0;-88
2.0;-61;70.0;-132.0;70.0;?;329.0;-52.0;?;90.0;?
32.0;-26;60.0;-137.0;42.0;?;357.0;-131.0;?;73.0;?
134.0;-12;216.0;-177.0;-48.0;?;402.0;-147.0;-59.0;20.0;?
173.0;-20;281.0;-173.0;-30.0;11.0;470.0;-204.0;-112.0;?;?
222.0;-22;?;-156.0;-67.0;-6.0;?;-208.0;-208.0;?;?
226.0;-42;?;-138.0;-128.0;-5.0;?;-130.0;-182.0;?;?
183.0;-6;?;-91.0;-185.0;-23.0;?;7.0;-9.0;?;?
152.0;19;?;-73.0;-172.0;-20.0;-84.0;72.0;101.0;?;?
87.0;25;?;-67.0;-95.0;37.0;-60.0;136.0;79.0;?;?
24.0;12;?;-46.0;-31.0;10.0;-60.0;?;108.0;-48.0;?
41.0;-21;?;-53.0;27.0;5.0;-64.0;?;175.0;-91.0;?
33.0;30;?;-17.0;74.0;13.0;-100.0;?;99.0;-106.0;?
62.0;44;?;0.0;78.0;12.0;-115.0;?;63.0;-89.0;?
104.0;26;?;-21.0;103.0;-27.0;?;?;8.0;-70.0;?
109.0;68;-140.0;1.0;160.0;-126.0;?;?;-20.0;-120.0;?
?;54;-231.0;-35.0;195.0;-151.0;?;?;-16.0;-105.0;54
?;71;-268.0;-44.0;223.0;-140.0;?;?;-4.0;-113.0;71
65.0;?;-256.0;?;169.0;-143.0;?;?;58.0;-128.0;131
101.0;?;-171.0;?;149.0;-176.0;?;?;-3.0;-120.0;41
149.0;?;-48.0;?;318.0;-248.0;?;?;-227.0;-103.0;19
89.0;?;2.0;?;418.0;-242.0;?;?;-403.0;-110.0;?
-64.0;?;-62.0;?;536.0;-249.0;?;?;-230.0;-165.0;-88
-157.0;?;-172.0;?;201.0;-124.0;?;?;-101.0;-188.0;-35
-393.0;?;-93.0;?;81.0;-71.0;?;?;59.0;-270.0;21
-595.0;?;114.0;?;98.0;-21.0;?;?;319.0;-336.0;-1
-694.0;?;547.0;?;63.0;39.0;?;?;540.0;-227.0;-40
-753.0;?;1020.0;?;27.0;20.0;?;?;832.0;-166.0;9
-621.0;?;1097.0;?;-44.0;?;544.0;?;865.0;-42.0;44
-336.0;?;567.0;?;-225.0;?;408.0;?;613.0;-7.0;-37
-16.0;?;108.0;?;-274.0;?;159.0;?;92.0;91.0;-24
?;-4;-76.0;-3.0;-171.0;?;-62.0;?;-396.0;120.0;-4
?;-11;-49.0;4.0;-1.0;?;-333.0;?;-684.0;144.0;-11
359.0;-17;-276.0;-67.0;167.0;?;-799.0;-450.0;-595.0;186.0;-17
271.0;-28;-916.0;-112.0;224.0;?;-1251.0;-260.0;-329.0;203.0;-28
261.0;-1;-1037.0;-182.0;244.0;?;-1260.0;-155.0;-60.0;232.0;-1
244.0;-28;-707.0;-211.0;218.0;?;-1072.0;-30.0;14.0;222.0;-28
278.0;-4;-450.0;-220.0;143.0;?;-865.0;-96.0;-71.0;208.0;-4
322.0;19;-586.0;-209.0;79.0;?;-745.0;-417.0;-245.0;213.0;19
365.0;-21;-674.0;-222.0;73.0;?;-853.0;-579.0;?;184.0;-21
336.0;-19;-804.0;-180.0;94.0;?;-1066.0;-683.0;?;135.0;-19
294.0;6;-487.0;-63.0;98.0;?;-1405.0;-662.0;?;128.0;6
123.0;34;-234.0;10.0;128.0;?;-1281.0;-519.0;?;104.0;34
-8.0;-4;114.0;128.0;172.0;?;-1312.0;-415.0;?;92.0;?
-145.0;-32;467.0;199.0;169.0;?;-1384.0;-245.0;?;83.0;?
-259.0;12;583.0;216.0;190.0;?;-1322.0;-153.0;?;91.0;?
-288.0;30;753.0;236.0;207.0;?;-1140.0;4.0;?;80.0;?
-301.0;-3;691.0;209.0;163.0;?;-1292.0;52.0;?;51.0;?
-275.0;-45;522.0;179.0;129.0;?;-1733.0;31.0;?;46.0;?
-155.0;?;1003.0;154.0;118.0;?;-2014.0;?;?;-27.0;?
-55.0;?;813.0;188.0;152.0;-260.0;-1886.0;?;?;?;?
-37.0;-4;477.0;179.0;110.0;-217.0;-1448.0;?;-201.0;?;?
-23.0;8;420.0;128.0;153.0;-137.0;-981.0;?;-125.0;-80.0;?
-49.0;-39;?;92.0;126.0;-95.0;-556.0;?;20.0;-110.0;?
-40.0;-5;?;75.0;54.0;-69.0;-191.0;?;126.0;-82.0;?
12.0;3;?;21.0;71.0;-36.0;-9.0;?;126.0;-95.0;3
85.0;-3;?;-22.0;15.0;-76.0;104.0;?;90.0;-62.0;-3
132.0;18;?;-38.0;-45.0;-63.0;198.0;?;42.0;-68.0;18
170.0;-21;?;-73.0;-127.0;-60.0;144.0;?;80.0;-48.0;-21
180.0;1;?;-59.0;-144.0;-68.0;?;?;8.0;-8.0;1
172.0;12;?;-51.0;-96.0;-24.0;136.0;?;-76.0;-21.0;12
143.0;-13;?;?;-71.0;-15.0;153.0;-15.0;-47.0;-12.0;-13
68.0;-8;?;?;-48.0;92.0;172.0;-35.0;-48.0;-19.0;-8
8.0;-13;?;?;-51.0;126.0;229.0;27.0;14.0;6.0;-13
2.0;-31;?;?;-96.0;79.0;224.0;75.0;79.0;6.0;-31
4.0;-52;-185.0;?;-29.0;75.0;133.0;-23.0;22.0;?;-52
-19.0;-20;-94.0;?;121.0;-15.0;83.0;-80.0;-104.0;?;-20
-11.0;41;-85.0;?;217.0;-32.0;49.0;-103.0;-105.0;?;41
-61.0;25;-119.0;?;192.0;33.0;-16.0;-82.0;?;?;25
-111.0;-11;-107.0;?;120.0;4.0;-59.0;-82.0;?;?;-11
-76.0;18;-125.0;126.0;149.0;-3.0;-72.0;-79.0;?;?;18
-100.0;27;-130.0;89.0;78.0;-5.0;-32.0;-99.0;?;?;27
-61.0;5;-290.0;106.0;52.0;-27.0;40.0;-60.0;?;?;?
-130.0;26;-301.0;107.0;54.0;13.0;56.0;-33.0;?;?;?
-151.0;20;-158.0;71.0;?;71.0;74.0;-41.0;?;?;?
-141.0;?;-124.0;120.0;?;130.0;247.0;42.0;?;?;?
-176.0;?;-218.0;109.0;?;193.0;619.0;170.0;106.0;?;?
-166.0;?;-43.0;102.0;?;212.0;1052.0;260.0;180.0;-38.0;?
-110.0;?;516.0;90.0;-69.0;321.0;1157.0;186.0;174.0;-73.0;?
-116.0;?;580.0;72.0;-64.0;343.0;1414.0;203.0;181.0;-112.0;?
-51.0;?;-130.0;70.0;-6.0;424.0;1786.0;178.0;114.0;-106.0;?
-47.0;?;-589.0;-5.0;-29.0;406.0;1714.0;280.0;203.0;-129.0;?
30.0;?;-619.0;-49.0;-69.0;363.0;1984.0;326.0;285.0;?;?
45.0;?;477.0;-55.0;-121.0;451.0;1560.0;290.0;363.0;?;?
38.0;?;1034.0;-89.0;-74.0;391.0;806.0;330.0;283.0;?;?
98.0;?;367.0;-139.0;-88.0;450.0;418.0;327.0;245.0;?;?
82.0;-29;282.0;-145.0;-73.0;500.0;800.0;378.0;262.0;?;?
56.0;-7;128.0;-101.0;-185.0;486.0;786.0;355.0;267.0;?;-7
-14.0;21;-33.0;-101.0;-287.0;583.0;796.0;415.0;334.0;-30.0;21
7.0;-4;69.0;-117.0;-315.0;583.0;444.0;486.0;352.0;-27.0;-4
19.0;-12;508.0;-139.0;-331.0;343.0;-251.0;532.0;382.0;-19.0;-12
18.0;-14;40.0;-202.0;-296.0;107.0;-732.0;449.0;365.0;-17.0;-14
104.0;-21;-886.0;-297.0;-282.0;-148.0;-745.0;239.0;152.0;3.0;-21
200.0;-10;-1429.0;-277.0;-335.0;-336.0;-430.0;-127.0;-168.0;29.0;-10
309.0;-10;-869.0;-187.0;-366.0;-427.0;-436.0;-372.0;-429.0;23.0;-10
329.0;-17;-102.0;-75.0;-341.0;-403.0;-359.0;-413.0;-593.0;14.0;-17
286.0;-25;?;8.0;-300.0;-362.0;66.0;-460.0;-534.0;55.0;-25
171.0;-15;?;57.0;-138.0;-353.0;381.0;-476.0;-438.0;68.0;-15
2.0;-28;?;83.0;93.0;-154.0;403.0;-347.0;-318.0;57.0;-28
-96.0;-41;?;142.0;300.0;-78.0;440.0;-234.0;-201.0;53.0;-41
-179.0;?;?;195.0;470.0;-55.0;326.0;-178.0;-55.0;77.0;4
-237.0;?;-163.0;188.0;626.0;-35.0;83.0;-112.0;80.0;44.0;5
-273.0;?;-326.0;192.0;690.0;35.0;-22.0;?;113.0;51.0;7
-287.0;?;-401.0;177.0;738.0;50.0;?;?;94.0;45.0;22
-304.0;?;-159.0;207.0;719.0;117.0;?;?;103.0;72.0;10
-233.0;?;39.0;157.0;608.0;137.0;?;?;144.0;38.0;31
-161.0;?;219.0;92.0;468.0;137.0;?;?;151.0;47.0;35
-98.0;?;324.0;65.0;400.0;102.0;?;?;120.0;23.0;23
-38.0;?;396.0;67.0;188.0;139.0;?;?;68.0;-15.0;43
28.0;?;377.0;52.0;3.0;91.0;?;?;34.0;7.0;14
70.0;?;245.0;23.0;-138.0;75.0;?;94.0;16.0;43.0;4
88.0;?;89.0;-31.0;-349.0;4.0;51.0;153.0;29.0;21.0;11
141.0;?;-123.0;-38.0;-466.0;-2.0;-106.0;142.0;33.0;10.0;-40
118.0;?;-192.0;-54.0;-533.0;-18.0;-170.0;122.0;1.0;36.0;-5
129.0;?;-207.0;10.0;-595.0;-49.0;-145.0;127.0;-15.0;14.0;-5
93.0;-6;-127.0;-21.0;-556.0;6.0;-78.0;158.0;-10.0;?;-6
91.0;52;-110.0;-112.0;-508.0;-1.0;?;222.0;91.0;?;52
?;-6;-219.0;-230.0;-395.0;-86.0;?;143.0;97.0;?;-6
?;-10;-175.0;-264.0;-305.0;-96.0;?;-57.0;-45.0;?;-10
?;58;?;-152.0;-244.0;?;?;-144.0;-210.0;?;58
?;41;?;-76.0;-155.0;?;?;-196.0;-224.0;4.0;41
?;0;?;-12.0;-80.0;?;?;-60.0;-106.0;-37.0;0
?;-10;?;94.0;12.0;?;?;63.0;?;-50.0;-10
-116.0;-1;?;125.0;149.0;?;?;3.0;?;-51.0;-1
-145.0;-9;?;112.0;313.0;?;?;22.0;?;-39.0;-9
-110.0;-50;?;89.0;419.0;61.0;?;81.0;?;-42.0;-50
-102.0;-30;?;-53.0;432.0;1.0;?;117.0;?;-22.0;?
4.0;2;?;-50.0;390.0;-24.0;?;11.0;?;-36.0;?
64.0;-10;-153.0;-68.0;323.0;-51.0;?;-201.0;?;-54.0;?
111.0;25;-192.0;21.0;234.0;-18.0;?;-207.0;?;-11.0;?
121.0;54;-27.0;59.0;77.0;-63.0;35.0;-64.0;?;6.0;?
138.0;33;-92.0;30.0;83.0;-91.0;-109.0;-158.0;?;-13.0;?
111.0;-11;-292.0;-9.0;101.0;-145.0;-188.0;-198.0;?;40.0;-11
25.0;-13;-238.0;0.0;?;-117.0;-122.0;-168.0;?;34.0;-13
13.0;21;-39.0;-18.0;?;-83.0;37.0;-74.0;-41.0;35.0;21
28.0;-5;56.0;15.0;?;-41.0;27.0;-6.0;-34.0;21.0;-5
26.0;-20;-88.0;17.0;?;-76.0;-88.0;-58.0;-84.0;27.0;-20
-8.0;13;-186.0;30.0;?;-60.0;-75.0;-69.0;-123.0;32.0;13
-35.0;12;0.0;41.0;?;-25.0;46.0;17.0;-10.0;49.0;12
-80.0;-31;88.0;45.0;?;46.0;86.0;34.0;49.0;27.0;-31
-142.0;-40;30.0;16.0;?;30.0;101.0;95.0;198.0;25.0;-40
?;-5;54.0;-32.0;?;?;78.0;102.0;869.0;-5.0;-5
?;4;88.0;-150.0;?;?;98.0;320.0;2406.0;41.0;4
?;-11;95.0;-221.0;-1555.0;?;104.0;580.0;4941.0;44.0;-11
?;-24;67.0;-372.0;-1588.0;?;146.0;691.0;6516.0;-2.0;-24
?;-1;19.0;-401.0;-394.0;?;30.0;819.0;4709.0;28.0;-1
?;41;-63.0;-61.0;834.0;?;-78.0;469.0;1443.0;25.0;41
-84.0;36;-60.0;378.0;1004.0;183.0;-39.0;62.0;-218.0;4.0;36
-173.0;15;58.0;473.0;807.0;255.0;145.0;-198.0;-120.0;-5.0;15
-127.0;1;256.0;443.0;746.0;278.0;283.0;96.0;324.0;-64.0;1
-99.0;-15;316.0;343.0;819.0;231.0;361.0;330.0;386.0;-26.0;-15
-93.0;-7;216.0;294.0;882.0;172.0;238.0;206.0;274.0;-24.0;-7
-9.0;10;99.0;142.0;795.0;118.0;161.0;172.0;231.0;-54.0;10
75.0;-4;1.0;18.0;630.0;104.0;12.0;105.0;248.0;-42.0;-4
118.0;-21;-29.0;-13.0;488.0;93.0;-5.0;84.0;41.0;-46.0;-21
214.0;16;60.0;7.0;323.0;51.0;114.0;-61.0;-313.0;-45.0;16
152.0;26;116.0;-4.0;172.0;21.0;134.0;-194.0;-500.0;-35.0;26
165.0;12;-38.0;-12.0;-45.0;10.0;-37.0;-183.0;-544.0;34.0;?
162.0;30;-201.0;-38.0;-138.0;?;-123.0;-168.0;-703.0;21.0;?
174.0;-13;-137.0;-54.0;-213.0;?;-159.0;-171.0;-876.0;32.0;?
178.0;-51;-143.0;-88.0;-273.0;?;-138.0;-126.0;-982.0;42.0;?
136.0;6;-211.0;-60.0;-390.0;?;-219.0;-148.0;-1078.0;52.0;6
117.0;7;-251.0;-46.0;-561.0;?;-249.0;-267.0;-1174.0;74.0;7
144.0;-43;?;5.0;-682.0;?;-159.0;-354.0;-1240.0;60.0;-43
236.0;-14;?;-19.0;-701.0;?;-76.0;-240.0;-1418.0;57.0;-14
355.0;6;?;-63.0;-625.0;?;-111.0;-248.0;-1684.0;70.0;6
427.0;-15;?;-123.0;-595.0;-469.0;-229.0;-441.0;-1807.0;87.0;-15
463.0;6;?;-173.0;-591.0;-553.0;-422.0;-601.0;-1694.0;127.0;6
454.0;19;?;-252.0;-559.0;?;-376.0;-481.0;?;132.0;19
391.0;-1;-390.0;?;-476.0;?;-393.0;-397.0;?;120.0;-1
293.0;17;-469.0;?;-330.0;?;-359.0;-184.0;?;125.0;17
180.0;30;-529.0;?;-217.0;?;-427.0;?;?;91.0;30
87.0;-2;-508.0;?;-24.0;?;-452.0;?;?;63.0;-2
-25.0;22;-392.0;?;57.0;?;-391.0;?;?;72.0;22
-85.0;52;-322.0;?;222.0;?;-314.0;?;?;34.0;52
-82.0;18;-229.0;?;387.0;?;-200.0;?;?;48.0;18
-135.0;0;-73.0;?;513.0;?;-113.0;?;?;21.0;0
-111.0;-6;23.0;?;595.0;?;-115.0;?;?;58.0;-6
-131.0;-10;63.0;?;666.0;?;-48.0;?;95.0;6.0;-10
-65.0;5;69.0;?;636.0;?;-86.0;?;109.0;-1.0;5
-24.0;-24;75.0;?;670.0;?;-128.0;?;51.0;-22.0;-24
40.0;-61;79.0;?;544.0;-63.0;41.0;?;25.0;-34.0;-61
130.0;-20;245.0;?;488.0;-145.0;-8.0;?;-30.0;-43.0;-20
135.0;11;236.0;?;361.0;-107.0;-30.0;?;-63.0;-93.0;11
159.0;?;107.0;?;250.0;-63.0;-20.0;?;-157.0;-78.0;-32
170.0;?;-85.0;?;131.0;-33.0;9.0;?;-146.0;-101.0;-26
182.0;?;-108.0;?;1.0;-66.0;-48.0;?;-25.0;-133.0;16
170.0;?;-75.0;-22.0;-111.0;49.0;1.0;?;39.0;-131.0;10
141.0;?;19.0;-29.0;-240.0;32.0;-14.0;?;91.0;-49.0;-8
127.0;?;-38.0;-36.0;-335.0;35.0;-63.0;?;75.0;-25.0;-9
123.0;?;-133.0;-65.0;-324.0;33.0;-2.0;?;-16.0;-18.0;12
130.0;?;-67.0;-89.0;-221.0;20.0;15.0;?;-92.0;-23.0;-20
105.0;?;-42.0;-141.0;-243.0;18.0;17.0;?;-48.0;-24.0;-20
84.0;?;-18.0;-78.0;-288.0;45.0;3.0;?;62.0;-24.0;41
8.0;1;-29.0;-17.0;-270.0;3.0;10.0;117.0;51.0;-20.0;1
27.0;-4;-136.0;2.0;-190.0;39.0;-94.0;122.0;37.0;0.0;-4
-27.0;43;-56.0;18.0;-135.0;94.0;-78.0;152.0;57.0;-51.0;43
?;-8;63.0;66.0;-82.0;132.0;87.0;279.0;173.0;-9.0;-8
?;-36;121.0;56.0;-34.0;122.0;161.0;210.0;244.0;-13.0;-36
?;29;163.0;39.0;28.0;136.0;189.0;131.0;153.0;-21.0;29
-28.0;20;146.0;43.0;158.0;103.0;95.0;137.0;83.0;-31.0;20
-22.0;-57;-6.0;47.0;98.0;90.0;65.0;102.0;113.0;-39.0;-57
21.0;-5;-5.0;25.0;139.0;?;42.0;66.0;98.0;-36.0;-5
17.0;25;9.0;17.0;120.0;?;-11.0;?;39.0;-43.0;25
48.0;-11;-12.0;15.0;85.0;?;121.0;?;23.0;-80.0;-11
95.0;0;132.0;8.0;112.0;?;161.0;?;24.0;-22.0;0
114.0;-13;45.0;-17.0;112.0;?;-9.0;?;-34.0;-58.0;-13
130.0;18;-140.0;-8.0;160.0;?;-98.0;?;-150.0;-22.0;18
8.0;-9;-110.0;47.0;192.0;?;33.0;?;-90.0;-80.0;-9
-21.0;-35;75.0;34.0;?;?;174.0;?;43.0;-51.0;-35
15.0;11;171.0;59.0;?;?;173.0;?;139.0;-58.0;11
3.0;-18;82.0;33.0;?;?;115.0;?;40.0;-74.0;-18
15.0;8;?;10.0;?;?;29.0;?;-54.0;-9.0;8
-12.0;18;?;20.0;?;?;-30.0;?;7.0;-24.0;18
-17.0;-11;?;20.0;?;76.0;16.0;?;44.0;-34.0;-11
-6.0;-12;?;15.0;?;97.0;29.0;?;71.0;-20.0;-12
-10.0;-32;?;23.0;?;118.0;110.0;?;95.0;27.0;-32
15.0;-32;?;10.0;?;87.0;33.0;99.0;27.0;13.0;-32
-3.0;?;?;-13.0;?;84.0;-53.0;80.0;9.0;29.0;-19
6.0;?;?;-45.0;?;19.0;-125.0;23.0;22.0;21.0;14
20.0;7;?;-15.0;?;39.0;-92.0;-13.0;-39.0;42.0;7
16.0;-26;?;-51.0;?;19.0;-45.0;27.0;-52.0;18.0;-26
8.0;-20;?;-20.0;-53.0;56.0;-43.0;56.0;15.0;38.0;-20
-34.0;-21;?;3.0;-83.0;72.0;-45.0;86.0;51.0;5.0;-21
-78.0;-12;-62.0;42.0;-86.0;106.0;-4.0;131.0;70.0;16.0;-12
-93.0;-16;37.0;69.0;-39.0;144.0;101.0;148.0;103.0;25.0;-16
-83.0;-18;81.0;60.0;-32.0;112.0;125.0;?;88.0;14.0;-18
-80.0;-10;96.0;50.0;9.0;121.0;201.0;?;77.0;12.0;-10
-72.0;-10;186.0;16.0;22.0;104.0;256.0;?;67.0;21.0;-10
-56.0;8;162.0;20.0;26.0;51.0;198.0;?;-15.0;14.0;8
-5.0;0;59.0;-27.0;46.0;46.0;91.0;?;-68.0;29.0;0
22.0;-22;-72.0;-18.0;55.0;60.0;4.0;?;-51.0;8.0;-22
-10.0;-16;-77.0;-15.0;-25.0;33.0;-5.0;?;11.0;-11.0;-16
-17.0;-9;-21.0;-17.0;-48.0;69.0;-9.0;?;56.0;-13.0;-9
?;11;5.0;-30.0;-7.0;94.0;46.0;?;76.0;1.0;11
?;8;-26.0;-76.0;-46.0;83.0;48.0;?;-6.0;-7.0;8
?;-34;-41.0;-28.0;0.0;65.0;-1.0;13.0;-29.0;21.0;-34
?;-2;-59.0;-36.0;-1.0;34.0;-22.0;50.0;-15.0;21.0;-2
?;-1;-25.0;-16.0;-10.0;-15.0;-31.0;32.0;11.0;8.0;-1
?;0;-47.0;-21.0;-17.0;-46.0;-43.0;14.0;-19.0;-13.0;0
?;51;-93.0;-3.0;25.0;-61.0;-83.0;-87.0;-59.0;4.0;51
?;16;-115.0;-37.0;82.0;12.0;-48.0;-129.0;-127.0;-21.0;16
?;31;34.0;-16.0;86.0;36.0;89.0;-18.0;-51.0;59.0;31
?;?;15.0;1.0;49.0;-20.0;19.0;-33.0;15.0;-5.0;27
25.0;?;?;8.0;94.0;-14.0;?;-106.0;-70.0;-16.0;20
68.0;?;?;33.0;148.0;-19.0;?;-76.0;-131.0;?;48
-4.0;?;?;41.0;76.0;-16.0;?;-25.0;-31.0;?;-18
-2.0;2;?;83.0;83.0;21.0;?;5.0;5.0;?;2
-39.0;46;?;60.0;63.0;52.0;?;42.0;48.0;?;46
-65.0;5;?;92.0;52.0;90.0;?;106.0;95.0;?;5
-83.0;10;-37.0;105.0;39.0;111.0;?;125.0;98.0;?;10
-98.0;30;-40.0;118.0;72.0;160.0;?;144.0;96.0;?;30
-72.0;2;-12.0;108.0;16.0;151.0;?;167.0;103.0;?;2
-105.0;?;65.0;104.0;-13.0;114.0;?;196.0;146.0;?;-12
-79.0;-11;26.0;64.0;-12.0;126.0;?;197.0;161.0;?;-11
3.0;-30;16.0;65.0;6.0;87.0;?;136.0;115.0;?;-30
-17.0;?;-62.0;62.0;13.0;36.0;?;86.0;40.0;?;?
-16.0;?;-66.0;42.0;-8.0;-10.0;?;48.0;42.0;?;?
-20.0;?;-150.0;40.0;-13.0;-66.0;?;18.0;69.0;?;?
-88.0;?;-126.0;29.0;-49.0;-47.0;?;94.0;?;-39.0;?
-41.0;?;-123.0;38.0;-24.0;-34.0;?;113.0;?;-7.0;?
27.0;?;?;-9.0;8.0;-8.0;91.0;-24.0;?;-9.0;?
31.0;?;?;5.0;26.0;-26.0;186.0;?;?;-11.0;?
24.0;?;?;-29.0;26.0;22.0;74.0;77.0;?;-22.0;?
38.0;?;?;-56.0;51.0;4.0;84.0;100.0;?;-51.0;?
95.0;?;?;-81.0;-7.0;-45.0;40.0;25.0;?;-26.0;-26
119.0;?;?;-109.0;-12.0;-61.0;-52.0;-6.0;?;-20.0;-11
148.0;?;-183.0;-124.0;-30.0;-155.0;-71.0;-47.0;?;-29.0;-38
131.0;?;-111.0;-104.0;-5.0;-118.0;-99.0;-110.0;?;-14.0;-29
91.0;21;-150.0;?;-30.0;-134.0;-86.0;-93.0;?;26.0;21
106.0;-4;-206.0;?;-11.0;-147.0;?;-90.0;?;6.0;-4
57.0;-23;-201.0;?;31.0;-145.0;?;-118.0;?;-14.0;-23
48.0;-19;-201.0;?;36.0;-141.0;?;-93.0;?;-1.0;-19
18.0;-14;-145.0;?;56.0;-99.0;?;-86.0;?;14.0;-14
55.0;19;-114.0;?;81.0;-107.0;?;-112.0;-66.0;-29.0;19
55.0;30;-120.0;?;139.0;-73.0;?;-95.0;-110.0;-9.0;30
31.0;-3;-136.0;?;155.0;-61.0;?;-112.0;-46.0;-1.0;-3
2.0;-22;-46.0;?;132.0;7.0;?;-70.0;-16.0;6.0;-22
-7.0;14;13.0;?;86.0;37.0;?;19.0;50.0;-5.0;14
28.0;-10;-5.0;?;112.0;68.0;?;8.0;41.0;-37.0;-10
43.0;-23;25.0;?;77.0;43.0;?;58.0;38.0;-11.0;-23
58.0;31;54.0;?;51.0;49.0;?;88.0;64.0;10.0;?
52.0;0;12.0;?;15.0;41.0;?;56.0;51.0;9.0;?
35.0;-14;16.0;-42.0;-63.0;14.0;63.0;28.0;32.0;38.0;?
67.0;17;34.0;-89.0;-78.0;32.0;78.0;7.0;-28.0;17.0;17
55.0;18;4.0;-70.0;-100.0;-29.0;29.0;34.0;-5.0;25.0;18
40.0;-7;-33.0;-46.0;-132.0;-35.0;-7.0;37.0;-3.0;44.0;?
26.0;-31;-59.0;-32.0;-144.0;-62.0;14.0;11.0;-39.0;31.0;?
-71.0;9;-24.0;-29.0;-118.0;55.0;2.0;114.0;51.0;21.0;?
-58.0;48;43.0;-3.0;-103.0;7.0;36.0;80.0;57.0;-15.0;?
-43.0;40;-32.0;30.0;-70.0;22.0;37.0;90.0;7.0;-13.0;?
-59.0;?;-44.0;1.0;-12.0;42.0;59.0;83.0;40.0;0.0;?
-20.0;?;-34.0;5.0;-23.0;16.0;16.0;75.0;38.0;21.0;?
-27.0;?;-75.0;-8.0;-31.0;28.0;-49.0;58.0;23.0;-11.0;?
-15.0;?;?;21.0;9.0;7.0;?;17.0;39.0;-5.0;?
-10.0;?;?;-7.0;21.0;20.0;?;71.0;41.0;-3.0;?
23.0;?;?;-7.0;38.0;-42.0;?;48.0;35.0;-28.0;24
16.0;?;?;6.0;74.0;19.0;?;60.0;29.0;2.0;5
12.0;?;?;-12.0;79.0;19.0;?;45.0;58.0;?;42
27.0;?;?;-6.0;41.0;-9.0;?;-38.0;19.0;?;?
42.0;?;?;-11.0;92.0;2.0;?;-33.0;-36.0;?;?
52.0;?;?;42.0;64.0;-36.0;?;33.0;14.0;?;?
40.0;?;?;6.0;53.0;-28.0;?;19.0;-15.0;?;?
22.0;-3;?;-11.0;17.0;-44.0;-168.0;-74.0;-110.0;?;?
1.0;11;?;7.0;25.0;-75.0;-127.0;-136.0;-61.0;34.0;11
33.0;2;-44.0;16.0;64.0;-34.0;65.0;-18.0;-4.0;21.0;2
0.0;-12;-14.0;6.0;93.0;-39.0;23.0;0.0;-30.0;27.0;-12
3.0;-2;-117.0;13.0;40.0;-43.0;-39.0;12.0;?;42.0;-2
26.0;-5;-93.0;-10.0;36.0;-92.0;-111.0;-71.0;?;48.0;-5
-35.0;-11;-176.0;6.0;42.0;-52.0;-141.0;-120.0;?;49.0;-11
9.0;-23;-161.0;-5.0;72.0;-39.0;-90.0;19.0;?;25.0;?
-1.0;-33;-59.0;-8.0;14.0;-37.0;-33.0;92.0;?;16.0;?
39.0;3;-103.0;-18.0;-1.0;-60.0;-37.0;-46.0;?;44.0;?
27.0;9;-95.0;-30.0;3.0;-30.0;-83.0;-49.0;?;43.0;?
11.0;23;-130.0;-18.0;18.0;-68.0;-139.0;?;?;31.0;?
16.0;39;-149.0;-13.0;26.0;-103.0;-73.0;?;?;38.0;?
56.0;22;-177.0;-13.0;36.0;-143.0;-183.0;?;?;51.0;?
43.0;65;-176.0;3.0;16.0;-108.0;-104.0;?;?;-3.0;?
-14.0;53;-100.0;14.0;27.0;-64.0;?;?;?;12.0;?
21.0;-30;-100.0;20.0;13.0;-27.0;?;?;?;-11.0;-30
16.0;-3;-27.0;10.0;49.0;-11.0;?;?;?;-25.0;-3
-1.0;41;-53.0;-27.0;59.0;-7.0;?;?;?;-36.0;41
29.0;-11;-91.0;-31.0;-20.0;12.0;?;?;44.0;-41.0;-11
37.0;-17;-38.0;-23.0;-20.0;-30.0;?;?;36.0;-46.0;-17
58.0;9;29.0;-35.0;-31.0;21.0;?;97.0;53.0;-67.0;9
65.0;-30;-73.0;-45.0;-65.0;-38.0;-15.0;45.0;25.0;-43.0;-30
77.0;-30;?;-47.0;17.0;-71.0;-91.0;-84.0;-101.0;-21.0;-30
?;2;?;-40.0;54.0;-48.0;-58.0;-45.0;-63.0;-1.0;2
?;-21;?;4.0;10.0;13.0;-26.0;15.0;57.0;-48.0;-21
?;-17;?;-17.0;98.0;72.0;?;2.0;51.0;-52.0;-17
?;11;?;14.0;93.0;51.0;?;79.0;83.0;-25.0;11
?;7;?;-2.0;59.0;82.0;?;93.0;131.0;-26.0;7
?;32;?;-31.0;72.0;79.0;?;84.0;42.0;-54.0;32
?;9;?;-25.0;-23.0;49.0;?;4.0;48.0;?;9
?;-31;?;0.0;-53.0;33.0;?;17.0;42.0;?;-31
?;15;?;24.0;-4.0;34.0;?;?;-16.0;?;15
