MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
260014;0;0;1;?;?;0;0;0;0
260014;0;0;1;13;1;?;?;?;0
260014;?;0;-1;-4;1;?;0;?;0
260014;0;0;4;-8;1;0;0;?;0
260014;0;?;4;23;?;0;0;0;0
?;?;0;4;23;1;0;?;0;?
260014;0;0;4;40;1;0;0;0;?
260014;0;?;2;15;?;?;0;0;0
260014;0;0;1;15;1;?;0;0;?
?;0;0;?;15;1;0;0;?;0
260014;0;?;1;25;1;0;0;0;0
260014;0;0;3;1;1;0;0;0;0
260014;0;0;?;?;1;0;0;?;?
260014;?;0;3;?;1;0;0;0;0
?;?;0;3;12;1;0;0;0;0
?;0;0;1;?;1;0;0;0;?
260014;?;0;2;6;1;0;0;0;?
260014;0;0;1;22;1;0;0;0;?
?;0;0;3;?;?;?;0;0;?
260014;?;?;3;?;?;0;0;0;0
?;0;?;3;15;1;0;0;0;0
260014;0;0;4;18;1;0;0;0;0
260014;?;0;4;-2;1;0;0;?;0
260014;?;0;5;19;1;0;?;0;0
260014;0;0;5;13;?;0;0;0;0
260014;0;?;5;13;?;?;0;0;0
?;0;0;?;12;?;?;0;0;?
260014;0;0;2;8;1;0;?;0;0
260014;0;0;4;13;1;?;0;0;0
260014;0;0;?;13;1;0;?;0;0
260014;0;?;4;?;?;0;0;?;0
260014;0;0;0;6;1;?;0;?;0
260014;0;0;4;17;1;0;0;0;0
260014;0;0;5;13;1;0;0;0;0
?;0;0;2;15;1;0;0;0;?
260014;?;0;2;?;1;0;0;0;0
260014;0;0;3;14;?;0;0;0;0
260014;0;?;3;?;1;0;0;0;?
260014;0;0;?;21;1;0;?;0;?
?;0;0;3;17;1;0;0;0;0
260014;0;0;1;8;?;0;0;0;0
260014;0;0;?;8;?;0;0;0;0
260014;?;0;1;?;1;0;0;0;0
260014;?;0;1;?;?;0;?;?;0
260014;0;?;0;9;?;0;?;0;?
260014;?;0;6;8;1;0;0;0;0
260014;?;0;?;8;1;0;0;?;?
260014;0;?;2;?;1;0;0;0;0
260014;?;0;?;26;1;0;0;0;0
260014;0;0;?;18;1;0;0;0;0
260014;0;0;2;17;1;0;?;0;0
?;0;0;0;17;1;0;0;0;0
260014;0;0;0;17;1;0;0;0;0
?;0;0;1;?;1;0;?;?;0
260014;0;0;1;?;1;0;?;0;0
?;?;0;1;19;1;0;0;0;0
?;?;?;3;8;1;0;?;0;0
260014;?;?;0;8;1;?;0;0;0
260014;?;0;0;8;?;0;0;?;0
260014;0;?;2;11;?;0;0;0;0
260014;0;0;1;28;1;0;0;0;0
260014;0;0;1;?;?;0;?;0;?
260014;0;0;1;16;1;0;0;?;0
260014;0;0;1;16;1;0;0;0;0
260014;0;?;3;?;?;0;0;?;0
?;0;0;3;14;1;0;?;0;0
?;0;0;3;?;1;0;0;0;?
260014;0;0;3;27;1;0;?;0;0
260014;0;0;1;6;?;0;0;?;0
260014;0;?;1;6;1;?;0;0;0
260014;0;0;4;?;1;?;0;0;0
260014;0;0;2;-4;?;0;0;0;0
260014;0;0;2;9;1;0;?;0;?
260014;0;0;2;9;1;?;0;?;0
?;0;0;5;8;1;?;0;0;0
?;?;0;4;13;1;0;0;0;0
260014;0;0;?;-10;1;?;0;0;0
260014;0;0;4;3;1;0;0;0;0
260014;0;0;?;3;1;0;?;0;0
260014;0;0;2;18;?;0;?;0;0
260014;?;0;?;1;1;0;?;0;0
?;0;0;5;37;1;0;0;0;0
260014;0;0;5;37;1;0;0;0;0
260014;?;?;5;37;1;0;0;0;?
260014;0;?;2;?;1;0;0;0;0
260014;0;?;1;27;1;0;?;0;0
260014;?;0;6;18;?;0;0;0;?
260014;0;0;4;21;?;0;0;0;0
260014;0;0;4;21;?;?;?;0;?
?;?;0;3;19;?;?;?;0;0
260014;?;0;2;?;1;?;0;0;?
260014;0;0;4;?;1;0;?;0;?
260014;0;0;1;21;1;?;0;0;0
260014;0;?;1;?;1;0;0;0;0
260014;0;0;1;8;1;?;?;0;?
260014;0;0;3;19;1;0;?;0;?
?;0;?;3;19;1;?;0;0;0
260014;0;0;?;19;1;0;0;0;0
260014;?;0;?;6;1;0;0;0;0
?;0;0;4;6;?;0;?;0;0
?;0;0;3;?;?;0;0;0;0
?;0;0;?;18;?;0;0;0;0
260014;?;0;?;?;1;0;?;0;?
260014;0;0;0;7;1;0;0;?;?
?;0;0;0;?;1;0;0;0;0
260014;0;0;-1;16;1;0;?;0;?
?;0;0;3;6;1;?;0;?;0
260014;0;0;1;29;1;0;?;0;0
?;0;0;1;29;1;0;0;0;0
?;0;?;1;?;1;0;0;0;?
260014;0;0;?;8;1;0;0;0;0
260014;0;0;3;12;?;0;0;0;0
?;0;0;?;22;1;0;0;?;0
260014;0;?;0;8;1;?;0;0;0
260014;0;0;0;8;1;?;0;0;?
260014;0;0;?;?;1;0;0;0;?
260014;0;?;5;28;?;0;0;0;?
260014;0;0;4;13;?;0;0;0;0
260014;?;0;?;18;?;?;?;0;?
260014;0;?;3;18;1;0;0;0;0
260014;0;?;1;6;1;?;?;?;0
260014;0;0;3;?;1;?;?;0;?
260014;0;0;2;?;?;?;0;0;0
260014;0;0;2;?;?;0;0;0;0
260014;0;0;5;8;1;0;0;?;0
260014;0;0;5;8;1;0;0;0;0
260014;0;0;0;12;1;0;0;?;0
260014;0;?;3;3;1;0;?;0;0
260014;0;0;1;19;1;?;0;?;0
?;0;0;?;23;?;0;0;0;?
260014;0;?;?;23;1;?;?;?;?
260014;0;0;1;?;1;?;0;0;?
260014;0;?;-46;-120;1;0;0;?;-2001
254417;0;-68904;9;-104;1;0;0;0;1015
?;0;-84187;-30;-198;?;?;0;0;0
?;0;-84187;-30;-198;?;0;0;?;0
251314;0;?;-30;-198;1;0;0;0;0
?;0;-94105;-131;-352;1;0;0;0;-1015
238902;0;?;?;-196;1;?;0;0;-1015
?;?;-89813;?;-749;1;?;0;0;?
235799;?;-89813;-46;-749;1;0;0;0;1015
229303;0;-93264;-113;-547;1;0;0;0;0
?;0;-68875;?;97;?;0;0;?;1015
219704;0;-84593;-149;-745;1;?;0;0;0
213556;0;?;-44;-485;1;0;0;0;-1015
213556;0;-84941;-44;-485;?;0;?;0;?
210337;0;-89784;-99;?;1;0;0;0;?
203870;0;?;?;-880;1;0;0;0;0
?;0;-79315;-42;?;1;0;0;0;0
?;?;-75893;?;-711;1;0;0;0;0
194909;0;?;-51;-711;?;?;0;0;0
194909;?;?;-51;-711;1;0;0;?;0
188181;0;-54810;?;-308;1;0;0;0;?
182352;0;-93960;21;-689;1;0;0;?;0
179133;0;-58261;-18;-643;1;0;0;0;0
172492;0;-95439;?;-360;1;0;0;0;0
172492;0;-95439;1;?;1;0;0;?;0
?;0;?;?;-10;1;?;0;0;0
163531;0;-63771;?;-972;?;0;?;0;0
157209;?;-100572;-124;-609;1;0;0;0;1015
153613;0;?;-49;-20;1;0;?;0;0
153613;0;-76850;-49;-20;1;0;0;0;0
147291;0;-66584;-78;-712;?;0;0;?;0
144420;0;-72384;-54;-390;?;0;0;?;-1015
144420;?;?;-54;-390;1;0;0;0;-1015
?;0;?;-156;213;?;0;?;0;0
131776;0;-94917;26;-568;1;0;0;0;0
?;0;-94917;26;?;?;0;?;0;0
128180;0;?;-164;-46;1;0;?;0;?
121452;0;-82853;-142;5;?;0;0;0;0
118407;0;?;0;-449;1;0;0;?;-1015
112259;?;?;?;?;1;0;0;0;?
112259;0;-88595;-180;12;?;0;0;0;-1015
109127;0;-81519;28;?;1;0;0;0;0
102660;0;-95526;-185;-185;1;0;0;0;0
96570;?;-54404;-64;?;1;?;?;0;?
96570;0;-54404;-64;?;1;0;?;?;-1015
96570;0;-54404;?;-748;1;0;0;0;?
93351;?;-63626;?;-849;1;0;0;0;?
93351;0;-63626;-116;-849;1;0;0;0;0
83433;?;?;-98;120;1;0;0;0;1015
77111;0;?;-187;-858;1;?;0;0;1015
70731;0;-86536;?;?;1;0;0;0;0
70731;0;-86536;-10;-835;?;0;0;?;0
?;0;-82592;-105;-512;1;0;0;0;0
61364;0;-86884;-150;?;1;0;0;0;0
57768;0;?;-242;-92;1;0;0;0;0
57768;?;?;-242;-92;1;0;?;?;0
51678;0;-73196;-189;-395;1;0;0;0;0
51678;0;-73196;-189;-395;1;?;?;?;0
45530;0;-77198;-221;-672;1;0;0;?;1015
42485;0;-68121;-177;?;1;0;0;0;?
35670;0;-66381;-107;-449;1;0;0;0;-1015
29754;0;?;-95;-682;?;0;?;0;0
29754;0;-72732;-95;-682;1;0;0;0;?
?;0;?;-89;-794;1;0;0;0;1015
22011;?;?;-106;-385;1;?;?;0;2001
22011;0;0;-36;-159;1;0;0;0;0
?;0;0;-36;-159;1;?;0;0;0
22011;1;?;-39;-174;1;0;0;?;0
22011;1;0;-39;-164;1;?;0;?;0
?;1;?;-39;-164;1;?;0;0;0
22011;1;0;-38;?;1;0;?;0;?
22011;1;?;-39;-176;1;0;0;0;0
22011;1;0;-36;-169;1;0;0;0;0
22011;?;0;?;-169;1;0;?;0;0
22011;1;0;-33;?;1;0;0;?;?
22011;1;0;-39;-187;?;0;0;0;?
22011;1;0;-36;-173;1;?;0;0;0
22011;1;0;-36;-173;1;0;0;0;?
22011;1;0;-41;-162;1;0;0;0;0
22011;1;0;-37;-165;1;0;0;0;0
22011;?;0;-40;-174;1;0;0;?;0
22011;1;0;?;-185;1;0;?;?;0
22011;1;0;-37;-185;1;?;0;0;?
22011;1;0;-36;-164;?;0;0;?;0
22011;?;0;-36;-164;1;0;0;0;0
22011;1;0;?;?;?;0;0;0;0
22011;1;0;?;-180;1;?;0;0;?
22011;1;0;-39;-176;1;0;?;?;0
22011;1;0;-39;-176;1;?;0;0;0
22011;1;0;-37;-182;1;0;0;0;0
22011;1;0;-37;?;1;0;0;0;?
?;0;70383;222;461;1;0;0;0;1972
27115;?;80968;96;526;1;0;0;0;0
27115;?;80968;?;?;1;?;0;0;0
33611;0;70093;?;662;1;0;0;0;0
?;0;66903;171;855;1;?;?;0;?
?;0;?;137;236;1;0;?;0;0
48894;0;68034;119;?;1;0;0;0;1015
48894;0;68034;119;345;1;0;?;0;1015
48894;0;68034;?;345;1;0;0;0;?
52548;0;?;126;?;1;?;0;0;-1015
58812;?;67512;?;342;1;0;0;0;-1015
58812;0;67512;146;342;?;0;0;0;-1015
65192;?;91756;-2;716;1;0;?;0;-1015
68875;?;?;97;632;1;0;0;0;0
75110;0;71108;?;139;1;0;0;0;-1015
78242;0;67744;?;266;1;0;0;0;0
84796;0;89465;122;808;1;0;0;0;-1015
84796;0;89465;?;?;?;0;0;0;-1015
?;0;73486;-34;-132;1;0;?;0;0
?;0;?;122;463;1;?;0;0;0
100572;0;66613;4;471;1;0;?;0;?
100572;0;66613;?;471;1;0;0;0;-1015
106488;0;84332;24;214;1;0;0;0;1015
106488;0;?;?;214;?;0;0;0;1015
110084;0;65308;?;783;1;0;0;0;0
116493;0;86246;135;586;1;0;?;0;0
119451;0;94134;51;?;?;0;0;0;0
?;0;?;51;509;1;?;?;?;0
?;0;?;166;197;1;0;0;?;0
131921;0;59218;153;708;1;0;0;0;-1015
135140;0;80968;39;?;1;?;0;?;-1015
141143;0;75052;25;879;1;?;0;0;0
141143;0;75052;25;?;1;0;0;0;0
141143;0;75052;25;?;1;?;0;0;0
147378;0;86884;107;689;1;0;?;0;0
151467;0;?;81;869;1;0;0;0;1015
?;0;79837;61;745;1;0;0;0;0
157528;0;79837;61;745;1;0;0;0;0
160660;0;93699;86;191;1;0;?;0;0
?;0;84216;92;?;1;0;0;0;0
170491;0;78039;32;670;?;0;0;0;1015
176813;?;?;97;?;1;0;0;0;?
183135;0;96744;159;-282;1;0;0;0;0
183135;0;96744;159;?;1;0;0;0;0
?;0;?;125;?;1;?;0;0;1015
192328;0;89494;89;?;1;?;0;0;1015
192328;0;89494;89;?;1;?;0;0;?
?;0;77343;33;?;1;0;0;0;0
202275;0;73370;38;250;1;0;0;0;?
202275;0;?;38;?;1;0;0;0;?
208829;0;84216;-9;140;1;0;0;0;1015
211787;0;74356;3;837;?;0;0;0;0
?;0;62988;168;788;1;0;0;0;1015
?;0;86623;85;813;?;0;?;0;1015
224344;0;?;?;813;1;0;0;0;?
227389;0;72181;?;532;?;?;?;0;-1015
234030;?;?;151;964;1;?;0;0;?
237220;0;71804;99;344;1;0;0;0;-1015
?;0;71804;99;344;1;0;0;?;-1015
243078;0;84361;87;608;1;0;0;0;0
?;0;84361;87;608;?;0;0;?;0
246674;0;90132;166;-219;1;0;?;0;?
252677;0;87232;25;?;1;0;0;0;0
259144;?;75458;72;163;1;0;0;0;0
262827;?;76009;?;560;1;0;?;0;0
?;0;76009;43;560;1;0;0;0;0
?;?;65917;134;-214;1;0;0;0;0
?;0;67367;-52;511;1;0;0;0;0
278835;0;94308;-15;275;1;0;?;0;0
284925;0;?;103;340;1;?;0;0;?
284925;?;?;103;340;1;0;0;0;?
287796;0;?;188;535;1;0;0;0;0
294756;0;83752;?;703;1;0;?;0;1015
294756;0;83752;96;703;1;0;0;0;?
300759;0;81316;?;717;?;0;0;0;0
300759;0;?;?;717;1;0;?;0;0
303717;0;74994;8;247;1;0;0;0;?
310445;0;87812;78;847;1;?;0;0;0
313548;0;?;62;1048;1;0;0;0;0
?;?;?;208;746;1;?;0;0;?
?;0;54897;208;746;1;?;?;0;1015
325554;0;96309;-1;500;1;0;0;0;0
329237;0;103704;141;310;1;0;0;0;0
335472;0;79315;178;454;1;0;0;0;?
335472;?;79315;178;454;1;?;0;?;?
341562;?;93206;-13;?;?;0;0;?;?
?;?;93206;-13;258;1;0;0;0;0
345332;0;54549;?;362;1;0;0;0;0
351799;?;?;45;168;1;0;0;0;1015
?;0;85318;88;797;1;0;0;?;1015
361485;0;75168;?;456;1;0;0;0;1015
361485;?;?;190;456;1;?;0;?;1015
364617;0;91988;?;870;1;0;0;0;1015
370678;0;75545;-6;1094;1;0;0;0;0
377406;0;86594;?;997;1;0;0;0;?
380538;0;84100;99;1019;?;0;0;0;?
380538;0;?;99;1019;1;0;0;0;1015
386541;0;95758;?;995;1;0;0;0;-1015
389499;0;61016;45;?;?;0;0;?;0
?;?;61016;45;911;1;0;0;0;?
389992;0;?;?;368;1;0;0;0;0
389992;0;?;78;368;?;0;0;0;0
?;0;0;?;366;1;?;0;1;0
?;0;?;79;374;1;0;0;1;0
?;0;0;81;377;1;0;0;1;0
389992;0;0;83;362;?;0;0;1;0
389992;?;0;83;?;1;0;0;1;0
389992;?;0;83;366;1;0;0;1;0
389992;0;0;80;366;1;0;0;1;0
389992;0;0;82;364;1;0;0;1;0
389992;0;0;78;380;1;?;0;1;0
389992;0;0;78;380;?;0;0;1;?
389992;0;0;82;?;1;0;?;1;0
389992;0;0;79;364;1;?;0;1;0
389992;0;0;79;?;1;0;0;1;0
389992;0;0;81;?;1;0;0;1;0
389992;0;0;?;?;1;0;?;1;0
389992;?;0;81;?;1;0;?;?;0
389992;0;0;80;?;1;0;?;?;0
389992;0;0;80;370;1;0;0;1;0
389992;?;?;79;364;1;?;0;1;?
389992;0;0;79;364;1;0;?;1;0
389992;0;0;80;355;1;0;0;1;0
?;?;0;82;370;?;0;?;1;?
386715;0;-91756;-234;-733;1;0;?;?;0
382887;0;-66903;-217;-365;?;0;0;0;1015
?;?;?;-217;?;1;0;0;?;?
382887;0;-66903;-217;-365;1;?;0;0;1015
377116;0;-57536;-129;-1015;1;0;0;0;1015
370968;0;?;?;-417;1;?;0;?;-1015
366792;?;-84709;-15;-690;1;0;?;0;?
363602;0;-85956;-158;-848;1;0;?;0;0
357193;?;-71688;-56;-266;1;0;0;0;?
357193;0;-71688;-56;-266;1;0;0;0;0
353133;0;-89030;-52;21;1;0;?;0;?
347188;0;-69600;-60;-70;1;?;0;0;?
341040;0;-83636;-242;131;1;?;?;0;0
337908;0;-98078;-85;?;1;0;0;0;?
337908;?;-98078;-85;-105;1;0;0;?;0
?;0;?;?;-105;1;0;0;0;?
?;0;-71340;-169;-136;1;0;0;0;-1015
325351;0;-78677;-56;-571;1;0;0;0;0
322161;?;-94337;-81;-51;1;0;?;0;0
315433;0;-83694;-235;-94;1;0;0;?;0
315433;0;-83694;-235;?;1;0;0;?;0
?;0;-67048;?;-772;1;0;0;0;0
?;0;-105096;-136;?;1;0;0;0;0
?;0;-74849;-79;168;1;0;0;0;?
302470;0;-74849;-79;?;1;0;?;0;?
296061;0;?;?;-812;1;0;?;?;1015
289362;0;-75748;?;-628;1;0;0;0;0
285679;0;-62089;-77;?;1;0;?;0;-1015
279589;0;-90103;27;-461;?;0;0;0;0
279589;0;-90103;?;-461;1;0;0;?;0
?;0;?;27;-461;?;0;?;0;0
273586;0;?;?;473;1;0;?;0;?
269903;0;-59015;?;103;1;0;0;?;0
263987;0;-60958;19;?;?;0;0;0;?
260797;?;-97904;?;?;1;?;0;?;?
260797;?;-97904;?;158;1;0;0;0;0
254620;0;-85695;-87;263;1;0;0;0;-1015
248153;0;-63771;0;-485;?;0;0;?;-1015
244934;0;-84042;-110;?;1;0;0;0;-1015
244934;?;-84042;-110;-537;1;0;0;0;-1015
238699;0;-62147;29;-943;1;0;0;0;-1015
235016;?;?;-36;?;?;?;0;0;?
228868;0;-58609;1;-512;1;?;0;?;?
?;0;-58609;?;-512;1;0;0;0;?
228868;?;-58609;1;-512;1;?;0;0;-1015
222691;0;-71630;-112;-73;1;0;0;0;?
?;0;-80127;?;-33;?;0;0;0;0
213034;0;-72181;-11;-509;1;?;0;0;0
209670;?;?;-162;-297;1;?;0;0;0
202710;0;?;?;-136;?;0;0;0;0
199752;0;-84506;10;-1084;1;?;0;0;0
199752;?;-84506;10;?;1;0;0;0;0
193575;0;?;?;-284;?;0;0;0;1015
190472;0;-72732;-61;-349;1;0;0;0;0
190472;0;-72732;-61;-349;1;0;0;0;0
183338;?;-71224;-79;-520;1;0;0;?;0
177335;0;-65772;-54;-742;1;0;0;0;0
?;0;?;-54;-742;1;?;0;0;0
174145;?;-68846;-156;-544;1;0;0;0;0
167417;0;?;?;?;?;0;?;0;0
164053;0;-89842;-34;-456;1;0;0;0;-1015
?;0;-89842;-34;-456;1;0;0;?;?
?;?;-76096;?;-143;1;0;0;0;0
153961;0;-81548;-153;-879;1;0;0;0;0
147987;0;-71978;-201;-472;1;0;0;0;?
141549;?;-66526;-187;?;1;0;0;0;?
141549;0;-66526;-187;-715;1;0;0;0;0
?;0;?;-187;-715;1;0;?;0;?
140012;0;-145;-153;342;1;0;0;0;0
140012;?;0;-33;-162;1;0;0;0;0
140012;0;0;-33;?;1;0;0;?;0
?;0;0;-32;-146;?;0;?;0;?
140012;0;0;?;?;?;0;0;0;0
140012;0;0;?;-152;?;0;0;0;0
140012;0;0;?;-156;1;0;0;0;0
140012;?;0;-36;-150;1;?;0;0;?
140012;0;0;?;-144;1;0;0;0;0
?;0;0;-33;?;1;0;?;0;0
140012;0;0;-31;?;1;0;0;0;0
140012;0;0;-33;-153;1;0;0;0;0
140012;0;0;-28;-157;?;0;?;?;0
?;0;0;-28;-157;1;0;0;0;0
?;0;?;-28;?;?;0;?;0;?
140012;0;0;-33;-157;1;0;0;0;?
?;0;0;-33;?;1;0;0;0;0
?;0;0;-31;-140;1;?;0;?;0
140012;0;0;-31;-142;1;0;0;?;0
140012;0;0;-31;-142;?;0;0;0;0
140012;0;?;-28;?;1;0;?;0;0
140012;0;0;-33;-144;1;0;0;0;?
140012;?;0;-31;-144;1;0;0;0;0
140012;0;?;-35;-161;1;?;0;0;0
140012;?;0;?;?;1;?;?;?;0
?;0;?;-31;-153;?;0;0;0;?
140012;0;0;-33;-148;1;0;0;?;0
140012;0;0;-33;-148;?;0;?;0;0
?;0;0;-31;-145;1;0;0;0;0
140012;0;?;?;-145;1;0;?;?;0
140012;?;0;-32;-142;1;0;0;0;0
140012;0;?;-33;-138;1;0;?;0;0
140012;?;0;-33;-162;1;?;?;0;0
140012;0;0;-33;-162;?;0;0;0;0
?;0;0;-33;-156;1;0;0;0;?
140012;0;?;-32;-142;1;0;0;0;0
140012;?;0;-31;-150;1;?;0;0;0
140012;0;?;-31;-150;1;?;0;0;0
140012;?;?;-32;-156;1;0;?;0;0
140012;0;0;-31;-140;1;0;0;0;0
140012;0;0;?;?;?;0;0;0;0
140012;0;0;-31;-140;1;0;0;0;0
?;0;0;?;-153;1;0;?;0;0
140012;?;0;-36;?;?;0;0;?;0
140012;0;0;?;-144;1;0;?;?;0
140012;0;0;?;?;1;0;0;0;0
140012;0;0;-34;-157;?;0;0;0;0
140012;0;?;-33;-132;?;?;?;0;0
140012;?;0;-31;-148;1;0;0;0;?
140012;0;?;?;-156;1;?;0;0;0
?;0;0;-32;-156;1;?;0;0;0
140012;?;0;?;-152;1;?;0;0;0
140012;0;0;-37;?;1;0;?;0;0
140012;0;0;-29;-140;?;0;?;0;0
140012;0;0;?;?;1;0;0;0;0
140012;?;0;-29;-162;1;0;?;0;0
140012;0;0;-28;-168;1;0;?;0;0
140012;0;0;-28;-168;?;0;0;0;0
?;?;0;-32;-144;1;?;0;?;?
?;0;0;-35;-153;?;0;0;0;0
140012;0;0;-29;-161;?;0;0;0;0
?;0;0;-29;-161;1;0;0;0;0
140012;?;0;-34;?;1;?;?;0;0
140012;0;0;-33;-153;1;0;?;?;0
140012;?;0;-35;-138;1;0;0;?;0
140012;?;0;-32;-138;1;0;0;?;?
140012;0;0;-32;-138;1;0;?;0;0
140012;0;0;-30;-166;1;0;?;0;?
140012;0;0;?;?;1;?;0;?;0
?;?;0;?;-136;?;0;0;?;0
?;0;0;-31;?;1;0;0;0;0
140012;0;?;-31;-136;1;0;?;0;0
140012;0;0;-33;?;1;0;0;0;0
140012;0;0;-33;-134;1;0;0;0;?
140012;0;0;-31;-156;?;?;0;0;0
140012;0;0;-31;-156;1;?;0;0;0
140012;0;0;-32;-150;1;0;0;0;0
140012;0;0;-36;-142;1;0;0;?;0
140012;0;?;-33;-150;1;0;0;?;0
140012;0;0;-32;?;1;?;0;0;0
140012;0;0;?;-140;1;0;0;0;?
140012;0;0;-32;-170;?;0;0;0;0
140012;0;0;?;-153;1;0;0;0;0
140012;0;0;-30;-153;1;0;0;0;0
140012;0;0;-34;-138;1;?;0;0;0
140012;0;0;-36;?;1;0;0;0;0
140012;0;0;?;-146;?;0;0;?;0
140012;?;0;-31;?;1;?;0;0;0
140012;0;0;-35;-142;1;0;0;0;0
140012;0;?;?;-138;?;0;0;0;0
?;0;0;-33;?;?;0;0;0;0
140012;0;0;-33;?;1;0;0;0;0
140012;0;0;-31;-165;1;?;0;0;0
140012;?;0;-36;?;1;?;0;0;?
140012;0;0;?;-146;1;0;0;0;0
140012;?;0;?;-140;1;0;?;0;0
140012;?;?;-34;-140;1;0;?;0;0
140012;0;?;-32;-128;1;0;0;0;0
140012;0;0;-35;-152;?;0;0;0;0
140012;0;0;?;-152;1;0;?;?;?
140012;0;0;-32;-136;1;?;0;0;0
140012;?;?;-32;-136;?;0;0;?;0
?;?;0;-30;-152;?;0;?;0;0
140012;0;0;?;-153;1;0;?;?;0
140012;0;0;?;-160;1;?;0;0;0
140012;0;0;?;-159;1;0;0;0;0
?;0;0;-33;-159;1;0;0;?;0
140012;0;0;-30;-156;1;0;0;0;0
140012;0;0;-30;?;1;0;0;0;?
140012;?;0;-30;-138;1;?;?;0;0
140012;?;0;-35;?;?;0;0;?;0
140012;0;0;-35;?;1;0;0;0;?
140012;0;0;-35;-153;1;0;0;0;0
140012;?;0;-31;-148;1;0;0;0;0
?;0;0;-33;-157;1;0;0;?;0
140012;0;0;-32;-157;?;0;0;0;0
140012;0;?;-33;-154;1;?;0;0;0
140012;0;0;-33;-154;1;0;?;0;?
?;0;0;-33;?;1;0;0;0;0
140012;?;0;-32;?;1;0;0;0;0
140012;?;0;-34;-144;1;0;?;0;0
140012;0;?;?;-169;?;?;0;0;?
?;0;?;-28;-169;?;0;0;0;0
140012;0;0;-31;-152;1;?;0;0;0
?;0;0;-32;-148;1;0;0;0;0
?;0;?;-32;-153;1;0;0;0;0
140012;0;0;-31;-142;1;?;?;0;?
140012;0;0;-31;-142;1;0;0;0;0
?;0;0;?;-142;1;0;0;?;0
140012;0;0;?;-154;1;0;0;0;0
140012;0;0;-30;-150;1;0;0;0;0
140012;0;0;-30;-159;1;0;?;0;0
140012;0;0;-33;-153;1;0;0;0;0
140012;0;0;-33;-153;1;?;0;0;?
140012;0;0;-34;-145;1;0;0;0;?
140012;0;0;-32;-145;1;0;0;0;?
140012;0;0;-30;-152;1;?;?;0;0
?;0;0;?;?;?;?;0;?;0
140012;0;?;-30;-142;1;0;0;0;0
140012;0;?;-30;-142;1;0;0;0;0
140012;0;0;?;-153;1;?;0;0;0
?;0;0;?;83;1;0;0;0;-957
134821;0;-66062;?;-625;1;0;0;0;0
?;0;-89465;?;-170;1;0;0;0;0
131718;0;?;-94;-170;1;0;0;0;0
124903;0;?;-62;-323;?;?;?;0;0
121452;0;-82244;-64;-318;1;0;?;0;?
?;0;-69658;-124;?;1;0;?;0;-1015
?;0;?;-124;-325;1;?;?;0;-1015
108170;0;?;-45;?;?;0;0;0;0
105067;0;-86623;-38;?;1;0;?;0;0
98571;0;-72558;-60;?;?;0;0;0;0
94888;0;?;-204;-129;1;0;0;0;0
?;0;-77894;-204;-129;1;0;?;0;0
94888;?;-77894;?;-129;1;0;0;0;0
88885;0;-86420;12;152;?;0;0;0;-1015
85376;0;-55361;-172;-308;1;0;?;0;0
?;0;-71572;-24;-566;1;0;0;0;0
72732;0;-68527;-171;-328;1;0;0;0;0
72732;0;-68527;-171;?;1;0;?;0;0
69629;?;?;?;-679;1;0;0;0;0
63452;0;-91872;-162;?;1;0;0;?;0
60001;0;-73051;-187;-221;?;0;0;0;1015
53621;0;-78416;-46;-915;1;0;0;?;-1015
53621;0;-78416;-46;-915;1;0;0;0;?
50576;0;-83056;-175;?;?;0;?;0;-1015
50576;0;?;?;-616;1;?;?;0;-1015
43384;0;-66787;?;-569;1;?;0;?;0
36975;?;?;-140;-440;?;0;?;?;0
36975;?;?;-140;-440;?;0;?;0;?
33930;0;-84013;-97;?;1;0;0;0;-1015
33930;0;-84013;-97;-925;1;0;0;0;-1015
23403;0;-84332;-44;-79;1;0;0;?;?
?;0;-1479;-6;-182;1;0;0;0;-1015
22011;0;0;-39;-172;1;?;0;0;0
?;0;0;-39;?;1;0;0;0;0
22011;?;0;-38;?;1;0;0;0;?
22011;1;?;-39;-173;1;0;0;0;0
22011;?;0;-39;-178;1;0;0;?;0
22011;1;0;?;-178;?;0;?;0;?
22011;1;0;-39;-178;?;0;0;0;0
22011;1;0;-40;-182;1;0;0;0;0
?;?;?;?;-171;1;0;?;?;0
?;1;0;-37;-173;1;0;?;0;?
?;1;0;-36;-185;1;0;0;0;0
22011;1;0;-36;-185;1;0;0;0;0
22011;1;0;-39;-179;?;0;0;0;0
?;1;0;-38;-182;1;0;0;0;0
22011;1;0;-38;-174;1;0;0;0;?
22011;1;0;-35;-179;1;0;0;0;0
22011;1;0;-35;?;?;0;?;0;0
22011;?;0;-34;-177;1;?;0;0;0
22011;1;0;?;-177;1;0;0;?;0
22011;?;0;-40;-177;?;0;0;0;0
22011;1;0;-39;-171;?;0;0;0;0
?;1;0;?;-171;1;?;0;0;0
22011;1;0;-40;-185;1;0;0;0;?
22011;1;0;-39;-182;1;?;0;?;0
?;1;0;-40;-171;1;0;0;0;0
22127;1;-21402;223;52;1;0;0;0;0
22127;1;-21402;?;52;1;0;0;0;0
24708;?;92017;127;?;1;0;0;0;?
